,URI US Equity,URI US Equity,URI US Equity,URI US Equity,URI US Equity
2023-10-12,451.3809,451.3809,434.4904,440.8182,603501.0
2023-10-13,441.6215,445.4301,426.8238,429.5017,566296.0
2023-10-14,441.6215,445.4301,426.8238,429.5017,566296.0
2023-10-15,441.6215,445.4301,426.8238,429.5017,566296.0
2023-10-16,437.2774,442.9406,431.4357,437.456,558528.0
2023-10-17,433.4689,451.2619,433.0722,449.3279,621766.0
2023-10-18,438.4775,439.9057,421.1308,425.8221,2882443.0
2023-10-19,424.3344,429.1645,407.791,407.8208,1321933.0
2023-10-20,408.9217,410.8359,401.3542,403.07,1018813.0
2023-10-21,408.9217,410.8359,401.3542,403.07,1018813.0
2023-10-22,408.9217,410.8359,401.3542,403.07,1018813.0
2023-10-23,403.6651,411.8277,399.3904,405.5297,734369.0
2023-10-24,408.4655,409.73,399.8268,403.0204,804096.0
2023-10-25,403.3477,404.3991,392.2147,395.8794,947709.0
2023-10-26,386.9036,413.7121,383.8389,400.4616,1205507.0
2023-10-27,403.3676,406.7695,392.0015,395.7505,933700.0
2023-10-28,403.3676,406.7695,392.0015,395.7505,933700.0
2023-10-29,403.3676,406.7695,392.0015,395.7505,933700.0
2023-10-30,403.1196,411.5996,395.7009,407.5827,879000.0
2023-10-31,403.8238,405.733,392.1998,402.9411,885149.0
2023-11-01,400.4814,406.3529,396.3456,406.1248,665131.0
2023-11-02,417.8876,430.3149,416.3702,429.4025,1014292.0
2023-11-03,438.3188,453.3348,437.3816,447.8104,1105911.0
2023-11-04,438.3188,453.3348,437.3816,447.8104,1105911.0
2023-11-05,438.3188,453.3348,437.3816,447.8104,1105911.0
2023-11-06,450.6371,451.7776,430.2852,434.9467,732957.0
2023-11-07,431.603,440.3853,430.7256,438.2308,363703.0
2023-11-08,439.3354,443.8883,433.7227,434.4492,480060.0
2023-11-09,440.659,444.8685,433.6879,435.3647,436802.0
2023-11-10,440.4799,455.4073,438.0119,454.3226,765583.0
2023-11-11,440.4799,455.4073,438.0119,454.3226,765583.0
2023-11-12,440.4799,455.4073,438.0119,454.3226,765583.0
2023-11-13,453.6459,462.9358,451.0386,460.2936,738770.0
2023-11-14,475.6191,485.0135,473.9572,475.3803,755046.0
2023-11-15,475.6888,486.3619,468.8819,477.1915,1208817.0
2023-11-16,475.4898,479.6098,466.3443,472.0664,569034.0
2023-11-17,476.8531,482.5057,472.9521,478.6544,623533.0
2023-11-18,476.8531,482.5057,472.9521,478.6544,623533.0
2023-11-19,476.8531,482.5057,472.9521,478.6544,623533.0
2023-11-20,465.4287,472.3351,455.7955,469.5188,861923.0
2023-11-21,467.7275,468.235,461.4281,463.9757,629693.0
2023-11-22,463.1995,465.0803,457.7758,461.1793,532067.0
2023-11-23,463.1995,465.0803,457.7758,461.1793,532067.0
2023-11-24,462.1546,467.0757,459.791,465.0505,220704.0
2023-11-25,462.1546,467.0757,459.791,465.0505,220704.0
2023-11-26,462.1546,467.0757,459.791,465.0505,220704.0
2023-11-27,460.6419,464.0951,458.9601,461.9456,474275.0
2023-11-28,460.015,462.9606,452.5114,453.6758,459788.0
2023-11-29,459.5572,478.3558,459.301,473.9174,861655.0
2023-11-30,476.7835,479.04,471.2902,473.7184,754931.0
2023-12-01,476.4352,502.7125,475.4301,499.4036,1127732.0
2023-12-02,476.4352,502.7125,475.4301,499.4036,1127732.0
2023-12-03,476.4352,502.7125,475.4301,499.4036,1127732.0
2023-12-04,492.6663,494.7263,483.461,487.7203,1013068.0
2023-12-05,475.1116,484.3318,472.2654,473.2009,847649.0
2023-12-06,474.7434,485.6503,473.1312,474.1363,495775.0
2023-12-07,474.8827,482.743,473.2208,481.6797,424944.0
2023-12-08,481.4707,496.5475,481.1299,492.6663,556660.0
2023-12-09,481.4707,496.5475,481.1299,492.6663,556660.0
2023-12-10,481.4707,496.5475,481.1299,492.6663,556660.0
2023-12-11,489.3325,503.4539,489.2271,502.6976,556737.0
2023-12-12,501.4636,512.1914,500.7968,507.1161,551583.0
2023-12-13,509.2458,531.9256,502.2099,527.5966,864810.0
2023-12-14,537.9662,568.3138,535.2892,566.6767,1408843.0
2023-12-15,561.472,578.1907,559.7802,568.9756,1486114.0
2023-12-16,561.472,578.1907,559.7802,568.9756,1486114.0
2023-12-17,561.472,578.1907,559.7802,568.9756,1486114.0
2023-12-18,574.3196,574.3196,560.0888,565.4825,845869.0
2023-12-19,571.2047,579.8129,566.7464,571.4237,669265.0
2023-12-20,565.2536,575.4043,553.9287,555.5707,1272628.0
2023-12-21,565.2536,568.687,560.3276,568.1894,445721.0
2023-12-22,567.4131,572.7174,563.6315,567.7515,363847.0
2023-12-23,567.4131,572.7174,563.6315,567.7515,363847.0
2023-12-24,567.4131,572.7174,563.6315,567.7515,363847.0
2023-12-25,567.4131,572.7174,563.6315,567.7515,363847.0
2023-12-26,570.3588,582.669,569.3288,577.6633,607256.0
2023-12-27,579.594,579.594,571.7222,576.0611,488406.0
2023-12-28,561.4919,578.7679,560.3077,575.892,268794.0
2023-12-29,577.4942,580.1712,567.8709,570.6474,300481.0
2023-12-30,577.4942,580.1712,567.8709,570.6474,300481.0
2023-12-31,577.4942,580.1712,567.8709,570.6474,300481.0
2024-01-01,577.4942,580.1712,567.8709,570.6474,300481.0
2024-01-02,566.0597,572.2994,559.7902,564.358,444028.0
2024-01-03,553.8889,555.732,544.1163,544.5144,828776.0
2024-01-04,546.4251,555.5607,544.0367,546.2062,547851.0
2024-01-05,534.5926,545.81,532.6421,538.7723,670875.0
2024-01-06,534.5926,545.81,532.6421,538.7723,670875.0
2024-01-07,534.5926,545.81,532.6421,538.7723,670875.0
2024-01-08,536.0555,549.1021,531.1195,548.1667,500710.0
2024-01-09,540.6432,545.9176,536.6178,545.3702,435779.0
2024-01-10,546.3157,549.0623,540.5536,547.0222,372714.0
2024-01-11,547.0222,550.152,534.2294,549.0325,567222.0
2024-01-12,555.3517,558.0423,548.6841,556.4763,512751.0
2024-01-13,555.3517,558.0423,548.6841,556.4763,512751.0
2024-01-14,555.3517,558.0423,548.6841,556.4763,512751.0
2024-01-15,555.3517,558.0423,548.6841,556.4763,512751.0
2024-01-16,549.331,563.5917,549.2812,558.4169,524779.0
2024-01-17,552.008,558.596,542.5241,547.6591,635519.0
2024-01-18,554.3168,562.4771,550.5451,560.646,553195.0
2024-01-19,564.0694,569.5826,552.6549,569.2642,651195.0
2024-01-20,564.0694,569.5826,552.6549,569.2642,651195.0
2024-01-21,564.0694,569.5826,552.6549,569.2642,651195.0
2024-01-22,573.0657,583.1069,571.6326,576.081,606946.0
2024-01-23,579.9423,582.1217,571.3142,575.2749,598463.0
2024-01-24,584.1319,588.8042,573.4637,574.1106,959384.0
2024-01-25,605.9061,655.321,593.9492,648.4892,2662425.0
2024-01-26,649.8427,650.0516,626.2572,627.7002,1423813.0
2024-01-27,649.8427,650.0516,626.2572,627.7002,1423813.0
2024-01-28,649.8427,650.0516,626.2572,627.7002,1423813.0
2024-01-29,630.7653,645.1156,629.5164,644.5981,597852.0
2024-01-30,638.8958,650.0914,638.8958,639.8711,504822.0
2024-01-31,636.1094,638.1495,621.1819,622.3761,1012521.0
2024-02-01,632.8452,643.6328,617.2709,642.2495,646148.0
2024-02-02,637.8509,655.4454,636.796,651.0368,491362.0
2024-02-03,637.8509,655.4454,636.796,651.0368,491362.0
2024-02-04,637.8509,655.4454,636.796,651.0368,491362.0
2024-02-05,646.0809,646.5088,632.9945,642.4486,650252.0
2024-02-06,646.1904,651.3752,641.8813,651.3752,478422.0
2024-02-07,654.8782,655.6743,646.2103,649.574,402991.0
2024-02-08,648.6186,652.9476,641.2346,643.8717,609663.0
2024-02-09,644.5185,649.9222,640.8159,647.2055,363437.0
2024-02-10,644.5185,649.9222,640.8159,647.2055,363437.0
2024-02-11,644.5185,649.9222,640.8159,647.2055,363437.0
2024-02-12,647.8125,670.4227,647.8125,660.3217,519077.0
2024-02-13,637.5259,644.0326,628.0785,635.361,726927.0
2024-02-14,645.4469,656.4207,641.6161,652.4801,616086.0
2024-02-15,653.4877,660.481,646.4545,659.3836,359304.0
2024-02-16,657.6976,658.8948,647.1628,648.759,366563.0
2024-02-17,657.6976,658.8948,647.1628,648.759,366563.0
2024-02-18,657.6976,658.8948,647.1628,648.759,366563.0
2024-02-19,657.6976,658.8948,647.1628,648.759,366563.0
2024-02-20,640.1197,646.3747,636.4883,642.3743,466706.0
2024-02-21,637.6256,647.7365,636.4584,643.3519,395274.0
2024-02-22,654.4953,661.5734,651.4177,657.2288,369287.0
2024-02-23,661.4187,663.8529,656.4307,656.6601,373647.0
2024-02-24,661.4187,663.8529,656.4307,656.6601,373647.0
2024-02-25,661.4187,663.8529,656.4307,656.6601,373647.0
2024-02-26,657.7775,673.0509,657.4283,669.1902,493745.0
2024-02-27,674.3877,682.209,671.0557,674.8666,485412.0
2024-02-28,671.9336,687.0383,669.5992,684.5534,462113.0
2024-02-29,690.3396,693.7614,683.0413,691.6166,618317.0
2024-03-01,691.7961,701.0041,689.1824,698.9191,367145.0
2024-03-02,691.7961,701.0041,689.1824,698.9191,367145.0
2024-03-03,691.7961,701.0041,689.1824,698.9191,367145.0
2024-03-04,707.1893,730.6232,704.3162,710.6111,555748.0
2024-03-05,698.3305,703.0816,671.9536,677.7497,811193.0
2024-03-06,685.7805,687.4415,671.6443,675.1958,452805.0
2024-03-07,682.229,684.9126,668.856,677.6599,454543.0
2024-03-08,680.3036,690.6588,672.8015,674.5274,468642.0
2024-03-09,680.3036,690.6588,672.8015,674.5274,468642.0
2024-03-10,680.3036,690.6588,672.8015,674.5274,468642.0
2024-03-11,668.1327,668.1327,648.4597,662.7156,552923.0
2024-03-12,669.26,676.7204,660.5708,673.879,394138.0
2024-03-13,668.8111,678.3782,665.7384,666.8358,615595.0
2024-03-14,674.4775,682.2589,667.1648,670.8761,736579.0
2024-03-15,665.7085,680.0392,663.415,673.9687,874567.0
2024-03-16,665.7085,680.0392,663.415,673.9687,874567.0
2024-03-17,665.7085,680.0392,663.415,673.9687,874567.0
2024-03-18,678.9768,685.3515,671.6842,681.9796,357328.0
2024-03-19,678.4879,693.8313,675.0761,691.9657,459860.0
2024-03-20,689.8607,713.6616,689.8607,707.6382,1070645.0
2024-03-21,715.8785,728.1692,711.5539,717.3351,591880.0
2024-03-22,722.5526,725.2661,711.7484,712.5665,445573.0
2024-03-23,722.5526,725.2661,711.7484,712.5665,445573.0
2024-03-24,722.5526,725.2661,711.7484,712.5665,445573.0
2024-03-25,709.3641,714.2824,702.1613,702.7599,423967.0
2024-03-26,704.7751,710.9404,702.1763,703.129,440404.0
2024-03-27,707.7081,718.8115,704.7252,718.4324,257166.0
2024-03-28,718.7218,723.221,715.4595,719.3902,440314.0
2024-03-29,718.7218,723.221,715.4595,719.3902,440314.0
2024-03-30,718.7218,723.221,715.4595,719.3902,440314.0
2024-03-31,718.7218,723.221,715.4595,719.3902,440314.0
2024-04-01,719.3902,720.6471,707.7181,708.4563,339769.0
2024-04-02,698.3305,699.5775,686.6484,690.1401,606624.0
2024-04-03,690.9382,707.9874,690.3496,704.4559,458995.0
2024-04-04,713.2448,715.7888,690.5292,692.1752,347449.0
2024-04-05,694.1106,708.4463,693.3624,705.1841,275893.0
2024-04-06,694.1106,708.4463,693.3624,705.1841,275893.0
2024-04-07,694.1106,708.4463,693.3624,705.1841,275893.0
2024-04-08,707.8577,713.3346,700.9443,701.2834,414345.0
2024-04-09,703.3884,706.6905,679.7949,695.0982,380358.0
2024-04-10,677.7098,690.2931,673.8254,680.5031,482727.0
2024-04-11,679.8247,685.2617,671.5695,684.0546,585170.0
2024-04-12,672.7417,683.7952,667.175,673.2006,594512.0
2024-04-13,672.7417,683.7952,667.175,673.2006,594512.0
2024-04-14,672.7417,683.7952,667.175,673.2006,594512.0
2024-04-15,686.4689,689.342,662.1769,665.1498,696737.0
2024-04-16,663.3042,663.9128,651.0435,654.4055,585189.0
2024-04-17,653.6174,656.7699,630.7022,634.7026,896009.0
2024-04-18,639.2118,647.3823,630.2632,631.3706,499257.0
2024-04-19,632.2485,640.1097,622.5217,626.8414,572680.0
2024-04-20,632.2485,640.1097,622.5217,626.8414,572680.0
2024-04-21,632.2485,640.1097,622.5217,626.8414,572680.0
2024-04-22,630.9416,636.5453,620.0776,627.7991,767131.0
2024-04-23,639.4114,662.9551,637.1268,659.7428,598195.0
2024-04-24,662.6159,670.7863,647.2077,653.6274,641193.0
2024-04-25,678.3782,693.2826,642.0151,689.2722,1034142.0
2024-04-26,683.6456,691.7462,677.1611,689.1524,581711.0
2024-04-27,683.6456,691.7462,677.1611,689.1524,581711.0
2024-04-28,683.6456,691.7462,677.1611,689.1524,581711.0
2024-04-29,696.3153,711.8881,688.5638,710.9902,604936.0
2024-04-30,697.9614,703.9171,665.5988,666.3968,1081619.0
2024-05-01,662.8254,670.916,647.7115,652.2008,585950.0
