,ATKR US Equity,ATKR US Equity,ATKR US Equity,ATKR US Equity,ATKR US Equity
2023-10-28,123.8681,124.4768,121.8623,122.96,302610.0
2023-10-29,123.8681,124.4768,121.8623,122.96,302610.0
2023-10-30,124.8261,127.0064,123.9779,125.6244,364958.0
2023-10-31,124.7263,127.7299,123.8082,124.0178,298421.0
2023-11-01,123.5088,129.3565,121.7426,129.2766,339128.0
2023-11-02,131.7414,133.2183,128.9473,129.9452,267931.0
2023-11-03,132.2703,134.9047,131.6516,131.7514,277666.0
2023-11-04,132.2703,134.9047,131.6516,131.7514,277666.0
2023-11-05,132.2703,134.9047,131.6516,131.7514,277666.0
2023-11-06,132.0308,132.1506,129.2068,130.4542,255406.0
2023-11-07,129.0571,130.1647,128.1939,129.3265,337740.0
2023-11-08,129.7257,131.8213,126.8218,128.5482,320187.0
2023-11-09,130.3145,130.3244,128.2089,128.4584,223062.0
2023-11-10,129.9552,132.5298,128.8575,132.0109,144442.0
2023-11-11,129.9552,132.5298,128.8575,132.0109,144442.0
2023-11-12,129.9552,132.5298,128.8575,132.0109,144442.0
2023-11-13,131.3722,132.4498,130.2346,130.2845,216541.0
2023-11-14,134.7052,139.8792,134.7052,137.1899,497397.0
2023-11-15,136.9105,138.6668,135.723,135.9326,348742.0
2023-11-16,135.9326,137.619,133.5177,134.9447,304036.0
2023-11-17,122.3014,133.1584,120.7447,131.1327,1771992.0
2023-11-18,122.3014,133.1584,120.7447,131.1327,1771992.0
2023-11-19,122.3014,133.1584,120.7447,131.1327,1771992.0
2023-11-20,131.2325,131.4221,126.0934,129.9652,577090.0
2023-11-21,128.9473,130.3444,127.4306,128.8076,541348.0
2023-11-22,129.7257,131.5518,128.7978,130.5639,376577.0
2023-11-23,129.7257,131.5518,128.7978,130.5639,376577.0
2023-11-24,130.3145,132.4998,130.1817,131.9211,164171.0
2023-11-25,130.3145,132.4998,130.1817,131.9211,164171.0
2023-11-26,130.3145,132.4998,130.1817,131.9211,164171.0
2023-11-27,130.9331,131.8213,129.3615,130.2745,448899.0
2023-11-28,129.8255,130.4342,127.1721,127.241,590944.0
2023-11-29,129.3265,131.2525,127.211,127.3807,478954.0
2023-11-30,128.3087,130.1448,126.8817,129.6259,691152.0
2023-12-01,128.3087,133.6674,128.2789,132.7194,456232.0
2023-12-02,128.3087,133.6674,128.2789,132.7194,456232.0
2023-12-03,128.3087,133.6674,128.2789,132.7194,456232.0
2023-12-04,131.472,132.9289,129.6259,132.899,403003.0
2023-12-05,132.0208,132.1506,129.5261,129.9752,327151.0
2023-12-06,130.9132,133.2333,129.5461,130.1049,409506.0
2023-12-07,130.3045,132.5397,129.576,132.44,323806.0
2023-12-08,132.44,136.5014,132.3551,134.9447,400464.0
2023-12-09,132.44,136.5014,132.3551,134.9447,400464.0
2023-12-10,132.44,136.5014,132.3551,134.9447,400464.0
2023-12-11,135.2141,137.4818,135.2141,136.9005,343284.0
2023-12-12,137.4394,138.073,135.8428,137.2997,379674.0
2023-12-13,137.4693,142.4588,136.2669,142.1494,594900.0
2023-12-14,146.5102,156.1798,146.5102,155.9602,1442323.0
2023-12-15,156.4292,157.0579,153.8447,156.7086,1019245.0
2023-12-16,156.4292,157.0579,153.8447,156.7086,1019245.0
2023-12-17,156.4292,157.0579,153.8447,156.7086,1019245.0
2023-12-18,158.3152,158.3152,155.3839,156.8284,529375.0
2023-12-19,158.5647,161.259,157.981,159.1535,471338.0
2023-12-20,158.2554,161.7879,157.2675,157.2874,439286.0
2023-12-21,159.4429,159.9618,157.8562,158.2554,337213.0
2023-12-22,158.2953,161.4386,157.966,161.3189,293854.0
2023-12-23,158.2953,161.4386,157.966,161.3189,293854.0
2023-12-24,158.2953,161.4386,157.966,161.3189,293854.0
2023-12-25,158.2953,161.4386,157.966,161.3189,293854.0
2023-12-26,161.8278,165.3404,161.3887,162.5663,260220.0
2023-12-27,163.155,165.1906,161.8178,163.0452,341267.0
2023-12-28,162.6561,163.5143,161.7779,161.9077,337987.0
2023-12-29,161.4087,162.5164,159.0886,159.6624,414315.0
2023-12-30,161.4087,162.5164,159.0886,159.6624,414315.0
2023-12-31,161.4087,162.5164,159.0886,159.6624,414315.0
2024-01-01,161.4087,162.5164,159.0886,159.6624,414315.0
2024-01-02,158.2953,164.6119,157.7564,162.7858,418975.0
2024-01-03,160.4807,160.8599,153.725,153.8547,567506.0
2024-01-04,154.8625,155.7207,152.268,152.5874,373592.0
2024-01-05,150.7113,153.8446,150.5018,152.0585,330996.0
2024-01-06,150.7113,153.8446,150.5018,152.0585,330996.0
2024-01-07,150.7113,153.8446,150.5018,152.0585,330996.0
2024-01-08,152.1682,155.9502,151.8938,155.8305,269616.0
2024-01-09,153.4356,153.4356,149.0449,152.757,281356.0
2024-01-10,152.5574,153.0863,150.407,152.7071,183300.0
2024-01-11,152.6073,153.5536,149.6735,151.4198,211963.0
2024-01-12,153.4356,154.1041,150.4519,150.5816,243602.0
2024-01-13,153.4356,154.1041,150.4519,150.5816,243602.0
2024-01-14,153.4356,154.1041,150.4519,150.5816,243602.0
2024-01-15,153.4356,154.1041,150.4519,150.5816,243602.0
2024-01-16,149.1846,149.913,146.6998,148.8852,423734.0
2024-01-17,146.2508,149.3043,145.2628,148.6058,338427.0
2024-01-18,149.3841,152.5774,149.0898,152.4377,280534.0
2024-01-19,152.9167,153.6152,149.7035,152.6971,307024.0
2024-01-20,152.9167,153.6152,149.7035,152.6971,307024.0
2024-01-21,152.9167,153.6152,149.7035,152.6971,307024.0
2024-01-22,154.673,157.3273,154.0044,155.102,318853.0
2024-01-23,157.0379,157.8462,152.2581,152.757,233489.0
2024-01-24,154.7827,154.7827,151.3999,151.8689,238195.0
2024-01-25,154.9025,156.1498,153.2061,154.0143,338331.0
2024-01-26,154.8625,155.7108,152.4277,153.0165,268841.0
2024-01-27,154.8625,155.7108,152.4277,153.0165,268841.0
2024-01-28,154.8625,155.7108,152.4277,153.0165,268841.0
2024-01-29,152.9266,157.487,152.8318,157.0978,330467.0
2024-01-30,155.8105,159.2333,154.9224,156.539,410942.0
2024-01-31,155.3016,156.539,151.5795,152.2082,592068.0
2024-02-01,147.6877,149.1047,140.6127,147.568,1119529.0
2024-02-02,145.2229,150.1126,144.4146,148.2964,688921.0
2024-02-03,145.2229,150.1126,144.4146,148.2964,688921.0
2024-02-04,145.2229,150.1126,144.4146,148.2964,688921.0
2024-02-05,146.6499,147.6528,143.8658,144.734,376768.0
2024-02-06,144.734,144.734,141.9548,142.808,383600.0
2024-02-07,144.1652,147.4083,143.8059,145.6021,400368.0
2024-02-08,146.6898,148.3663,145.3078,148.3363,347035.0
2024-02-09,149.0149,149.1341,146.4204,147.9971,299326.0
2024-02-10,149.0149,149.1341,146.4204,147.9971,299326.0
2024-02-11,149.0149,149.1341,146.4204,147.9971,299326.0
2024-02-12,148.3363,150.6214,147.538,149.6835,413341.0
2024-02-13,144.0354,144.1153,139.2256,142.5885,746127.0
2024-02-14,144.6941,145.4483,143.0825,144.4845,519570.0
2024-02-15,144.8737,148.9451,143.8059,148.2565,279147.0
2024-02-16,146.3505,147.7288,144.225,144.2749,300306.0
2024-02-17,146.3505,147.7288,144.225,144.2749,300306.0
2024-02-18,146.3505,147.7288,144.225,144.2749,300306.0
2024-02-19,146.3505,147.7288,144.225,144.2749,300306.0
2024-02-20,141.4908,142.6983,139.9241,142.2991,503044.0
2024-02-21,142.4787,144.0055,140.443,143.9855,421629.0
2024-02-22,145.203,146.2707,143.4168,146.0811,288304.0
2024-02-23,146.9193,151.7491,145.4225,151.32,561797.0
2024-02-24,146.9193,151.7491,145.4225,151.32,561797.0
2024-02-25,146.9193,151.7491,145.4225,151.32,561797.0
2024-02-26,151.21,161.34,151.0,161.03,800788.0
2024-02-27,162.86,164.57,160.78,163.49,655764.0
2024-02-28,163.42,165.5,160.84,163.93,626476.0
2024-02-29,165.8,170.06,164.66,169.4,626516.0
2024-03-01,170.08,173.23,169.32,172.52,599923.0
2024-03-02,170.08,173.23,169.32,172.52,599923.0
2024-03-03,170.08,173.23,169.32,172.52,599923.0
2024-03-04,172.75,175.3,172.0573,172.2,658690.0
2024-03-05,169.8,171.49,161.86,161.94,479203.0
2024-03-06,163.95,166.23,160.01,164.02,354139.0
2024-03-07,164.39,170.36,164.39,169.94,364272.0
2024-03-08,172.23,174.0,168.26,168.47,517312.0
2024-03-09,172.23,174.0,168.26,168.47,517312.0
2024-03-10,172.23,174.0,168.26,168.47,517312.0
2024-03-11,167.12,169.22,165.0,168.61,380813.0
2024-03-12,169.23,171.575,167.0,171.01,354091.0
2024-03-13,171.12,176.17,171.12,176.13,397853.0
2024-03-14,175.81,177.2,172.73,173.87,723207.0
2024-03-15,172.38,179.91,172.38,178.91,757561.0
2024-03-16,172.38,179.91,172.38,178.91,757561.0
2024-03-17,172.38,179.91,172.38,178.91,757561.0
2024-03-18,180.0,180.87,176.41,178.09,527234.0
2024-03-19,177.28,180.89,177.0,180.29,402622.0
2024-03-20,180.49,184.57,179.615,183.87,300928.0
2024-03-21,185.81,189.3927,185.55,186.27,379617.0
2024-03-22,186.01,187.46,184.09,185.25,250929.0
2024-03-23,186.01,187.46,184.09,185.25,250929.0
2024-03-24,186.01,187.46,184.09,185.25,250929.0
2024-03-25,185.52,186.75,180.4,180.48,383148.0
2024-03-26,181.13,183.15,179.68,182.58,302022.0
2024-03-27,184.43,187.06,184.18,186.06,339488.0
2024-03-28,186.11,191.155,185.5001,190.36,481610.0
2024-03-29,186.11,191.155,185.5001,190.36,481610.0
2024-03-30,186.11,191.155,185.5001,190.36,481610.0
2024-03-31,186.11,191.155,185.5001,190.36,481610.0
2024-04-01,191.23,194.98,190.38,193.58,516930.0
2024-04-02,190.07,190.267,181.37,185.14,874449.0
2024-04-03,184.33,188.06,184.15,187.69,760800.0
2024-04-04,188.59,189.84,178.76,179.52,855396.0
2024-04-05,181.37,185.87,180.03,183.82,514983.0
2024-04-06,181.37,185.87,180.03,183.82,514983.0
2024-04-07,181.37,185.87,180.03,183.82,514983.0
2024-04-08,184.92,185.47,180.88,181.21,399661.0
2024-04-09,181.47,181.805,176.73,177.1,436992.0
2024-04-10,171.83,175.585,170.01,172.75,578351.0
2024-04-11,173.66,175.08,170.96,175.01,518629.0
2024-04-12,173.52,173.97,169.44,171.57,321943.0
2024-04-13,173.52,173.97,169.44,171.57,321943.0
2024-04-14,173.52,173.97,169.44,171.57,321943.0
2024-04-15,174.89,178.99,173.34,175.86,749121.0
2024-04-16,174.22,174.385,170.95,172.15,461881.0
2024-04-17,173.02,174.81,169.47,170.12,445550.0
2024-04-18,171.24,173.93,170.06,171.18,338184.0
2024-04-19,170.31,172.64,169.79,171.82,440372.0
2024-04-20,170.31,172.64,169.79,171.82,440372.0
2024-04-21,170.31,172.64,169.79,171.82,440372.0
2024-04-22,173.1,175.3,172.5,173.54,817111.0
2024-04-23,175.34,180.38,174.345,179.98,462471.0
2024-04-24,181.0,183.565,176.81,179.11,369796.0
2024-04-25,176.38,181.615,174.645,181.21,386276.0
2024-04-26,181.52,183.69,181.11,182.99,256834.0
2024-04-27,181.52,183.69,181.11,182.99,256834.0
2024-04-28,181.52,183.69,181.11,182.99,256834.0
2024-04-29,183.96,185.42,181.54,183.16,337626.0
2024-04-30,182.27,183.455,175.25,175.3,508589.0
2024-05-01,175.5,179.855,173.6,175.0,605591.0
