,EBIXQ US Equity,EBIXQ US Equity,EBIXQ US Equity,EBIXQ US Equity,EBIXQ US Equity
2023-12-02,3.94,4.4,3.825,4.32,1916649.0
2023-12-03,3.94,4.4,3.825,4.32,1916649.0
2023-12-04,4.32,4.4287,4.13,4.4,1118468.0
2023-12-05,4.35,4.35,3.96,4.06,1007334.0
2023-12-06,4.06,4.2,3.97,4.005,809025.0
2023-12-07,4.05,4.67,3.96,4.65,1990519.0
2023-12-08,4.55,5.12,4.5,4.98,1512058.0
2023-12-09,4.55,5.12,4.5,4.98,1512058.0
2023-12-10,4.55,5.12,4.5,4.98,1512058.0
2023-12-11,4.92,4.9528,4.58,4.65,1352543.0
2023-12-12,4.64,4.64,4.31,4.41,1039697.0
2023-12-13,4.36,4.69,4.08,4.6,1305765.0
2023-12-14,4.81,5.85,4.81,5.33,3401762.0
2023-12-15,5.33,5.38,4.785,4.93,2599167.0
2023-12-16,5.33,5.38,4.785,4.93,2599167.0
2023-12-17,5.33,5.38,4.785,4.93,2599167.0
2023-12-18,2.47,3.27,1.34,1.6,21641938.0
2023-12-19,1.48,2.29,1.435,2.075,9412914.0
2023-12-20,2.0,2.33,1.865,1.89,7606306.0
2023-12-21,2.07,2.14,1.87,2.02,3360865.0
2023-12-22,1.97,2.14,1.95,1.99,2054828.0
2023-12-23,1.97,2.14,1.95,1.99,2054828.0
2023-12-24,1.97,2.14,1.95,1.99,2054828.0
2023-12-25,1.97,2.14,1.95,1.99,2054828.0
2023-12-26,1.97,2.04,1.63,1.71,2832049.0
2023-12-27,1.71,1.72,1.05,1.16,12339037.0
2023-12-28,0.95,1.41,0.485,0.85,9509982.0
2023-12-29,0.852,1.16,0.77,1.04,5596137.0
2023-12-30,0.852,1.16,0.77,1.04,5596137.0
2023-12-31,0.852,1.16,0.77,1.04,5596137.0
2024-01-01,0.852,1.16,0.77,1.04,5596137.0
2024-01-02,1.05,1.83,0.911,1.74,5249367.0
2024-01-03,1.65,1.92,1.5,1.5,2503112.0
2024-01-04,1.53,3.05,1.53,2.93,5195194.0
2024-01-05,2.86,2.94,2.145,2.61,1538152.0
2024-01-06,2.86,2.94,2.145,2.61,1538152.0
2024-01-07,2.86,2.94,2.145,2.61,1538152.0
2024-01-08,2.55,2.63,2.21,2.28,1038030.0
2024-01-09,2.21,2.69,2.21,2.41,621665.0
2024-01-10,2.41,2.5,2.29,2.41,465491.0
2024-01-11,2.37,2.43,2.0,2.07,607902.0
2024-01-12,2.01,2.33,1.846,2.16,794834.0
2024-01-13,2.01,2.33,1.846,2.16,794834.0
2024-01-14,2.01,2.33,1.846,2.16,794834.0
2024-01-15,2.01,2.33,1.846,2.16,794834.0
2024-01-16,2.27,2.4,2.11,2.24,320832.0
2024-01-17,2.28,2.74,2.28,2.38,329151.0
2024-01-18,2.4,2.48,2.29,2.33,183562.0
2024-01-19,2.4,2.5,2.3,2.42,398497.0
2024-01-20,2.4,2.5,2.3,2.42,398497.0
2024-01-21,2.4,2.5,2.3,2.42,398497.0
2024-01-22,2.44,2.89,2.4,2.65,1304693.0
2024-01-23,2.67,2.75,2.44,2.52,550885.0
2024-01-24,2.52,2.77,2.46,2.48,242011.0
2024-01-25,2.39,2.54,2.17,2.23,535761.0
2024-01-26,2.25,2.5,1.99,2.4,621010.0
2024-01-27,2.25,2.5,1.99,2.4,621010.0
2024-01-28,2.25,2.5,1.99,2.4,621010.0
2024-01-29,2.42,2.52,2.26,2.28,224196.0
2024-01-30,2.3,2.3,2.18,2.2,174004.0
2024-01-31,2.2,2.27,2.05,2.11,293448.0
2024-02-01,2.17,2.35,2.15,2.15,144033.0
2024-02-02,2.13,2.4,2.13,2.34,246728.0
2024-02-03,2.13,2.4,2.13,2.34,246728.0
2024-02-04,2.13,2.4,2.13,2.34,246728.0
2024-02-05,2.4,2.6,2.25,2.55,829115.0
2024-02-06,2.47,2.54,2.37,2.409,150502.0
2024-02-07,2.4,2.51,2.36,2.45,409523.0
2024-02-08,2.45,2.5,2.25,2.37,315989.0
2024-02-09,2.36,2.53,2.2611,2.52,139277.0
2024-02-10,2.36,2.53,2.2611,2.52,139277.0
2024-02-11,2.36,2.53,2.2611,2.52,139277.0
2024-02-12,2.25,2.3,1.2,1.65,2880139.0
2024-02-13,1.61,1.85,1.46,1.66,543006.0
2024-02-14,1.7,1.7,1.23,1.395,1327001.0
2024-02-15,1.4,1.45,1.12,1.25,845380.0
2024-02-16,1.25,1.4,1.22,1.28,264609.0
2024-02-17,1.25,1.4,1.22,1.28,264609.0
2024-02-18,1.25,1.4,1.22,1.28,264609.0
2024-02-19,1.25,1.4,1.22,1.28,264609.0
2024-02-20,1.27,1.45,1.2,1.21,422256.0
2024-02-21,1.07,1.11,0.7,1.0,1202601.0
2024-02-22,0.95,1.22,0.95,1.1,188053.0
2024-02-23,1.08,1.35,1.01,1.25,293256.0
2024-02-24,1.08,1.35,1.01,1.25,293256.0
2024-02-25,1.08,1.35,1.01,1.25,293256.0
2024-02-26,1.06,1.25,1.06,1.17,318175.0
2024-02-27,1.16,1.3,1.09,1.15,141100.0
2024-02-28,1.1,1.2,0.9651,1.08,232994.0
2024-02-29,1.08,1.08,0.91,0.95,232808.0
2024-03-01,1.0,1.0,0.88,0.9498,373293.0
2024-03-02,1.0,1.0,0.88,0.9498,373293.0
2024-03-03,1.0,1.0,0.88,0.9498,373293.0
2024-03-04,0.92,0.965,0.87,0.935,370042.0
2024-03-05,0.9265,0.94,0.8551,0.9,187195.0
2024-03-06,0.8905,0.93,0.85,0.875,75936.0
2024-03-07,0.93,0.93,0.81,0.84,427109.0
2024-03-08,0.875,0.875,0.66,0.8,369816.0
2024-03-09,0.875,0.875,0.66,0.8,369816.0
2024-03-10,0.875,0.875,0.66,0.8,369816.0
2024-03-11,0.78,0.827,0.73,0.79,352600.0
2024-03-12,0.8,0.85,0.756,0.85,183667.0
2024-03-13,0.85,1.03,0.85,0.935,376238.0
2024-03-14,0.985,1.06,0.87,0.88,406475.0
2024-03-15,0.89,0.956,0.88,0.92,97593.0
2024-03-16,0.89,0.956,0.88,0.92,97593.0
2024-03-17,0.89,0.956,0.88,0.92,97593.0
2024-03-18,0.9,1.1,0.9,0.945,117962.0
2024-03-19,0.885,0.9899,0.885,0.97,38458.0
2024-03-20,0.95,1.01,0.91,0.915,90025.0
2024-03-21,0.92,0.973,0.9061,0.973,42621.0
2024-03-22,0.9521,1.01,0.8801,0.89,91550.0
2024-03-23,0.9521,1.01,0.8801,0.89,91550.0
2024-03-24,0.9521,1.01,0.8801,0.89,91550.0
2024-03-25,0.8801,1.0,0.8801,1.0,144999.0
2024-03-26,1.04,1.04,0.918,0.9999,24710.0
2024-03-27,0.94,0.96,0.9,0.931,75138.0
2024-03-28,0.925,1.0,0.92,1.0,94381.0
2024-03-29,0.925,1.0,0.92,1.0,94381.0
2024-03-30,0.925,1.0,0.92,1.0,94381.0
2024-03-31,0.925,1.0,0.92,1.0,94381.0
2024-04-01,1.0,1.0,0.9,0.935,97533.0
2024-04-02,0.9126,0.94,0.8851,0.8925,83428.0
2024-04-03,0.9163,0.95,0.885,0.9,163615.0
2024-04-04,0.8811,0.915,0.85,0.86,190546.0
2024-04-05,0.8475,0.945,0.8475,0.9112,62891.0
2024-04-06,0.8475,0.945,0.8475,0.9112,62891.0
2024-04-07,0.8475,0.945,0.8475,0.9112,62891.0
2024-04-08,0.93,0.94,0.8001,0.812,87891.0
2024-04-09,0.812,0.94,0.7601,0.8725,108145.0
2024-04-10,0.8999,0.94,0.85,0.9,62715.0
2024-04-11,0.94,0.94,0.87,0.91,53692.0
2024-04-12,0.92,0.92,0.83,0.92,59001.0
2024-04-13,0.92,0.92,0.83,0.92,59001.0
2024-04-14,0.92,0.92,0.83,0.92,59001.0
2024-04-15,0.7803,0.9,0.7803,0.8898,157477.0
2024-04-16,0.8028,0.8245,0.75,0.77,157167.0
2024-04-17,0.76,0.7615,0.59,0.63,200813.0
2024-04-18,0.5901,0.65,0.55,0.63,176732.0
2024-04-19,0.651,0.675,0.63,0.65,7995.0
2024-04-20,0.651,0.675,0.63,0.65,7995.0
2024-04-21,0.651,0.675,0.63,0.65,7995.0
2024-04-22,0.65,0.725,0.65,0.69,30006.0
2024-04-23,0.74,0.75,0.65,0.71,8302.0
2024-04-24,0.69,0.69,0.53,0.606,138851.0
2024-04-25,0.546,0.5793,0.5305,0.54,56839.0
2024-04-26,0.542,0.58,0.5311,0.55,35580.0
2024-04-27,0.542,0.58,0.5311,0.55,35580.0
2024-04-28,0.542,0.58,0.5311,0.55,35580.0
2024-04-29,0.55,0.65,0.55,0.585,6821.0
2024-04-30,0.53,0.5899,0.53,0.5305,41981.0
2024-05-01,0.55,0.57,0.5305,0.5305,85053.0
