,LAD US Equity,LAD US Equity,LAD US Equity,LAD US Equity,LAD US Equity
2023-10-30,238.201,242.5563,232.5585,241.1244,223614.0
2023-10-31,238.4098,241.8006,236.6896,240.846,175175.0
2023-11-01,240.0406,245.082,234.8301,244.9627,194383.0
2023-11-02,249.9942,254.7473,247.5978,253.1961,209131.0
2023-11-03,258.1281,267.7039,258.1281,264.691,186838.0
2023-11-04,258.1281,267.7039,258.1281,264.691,186838.0
2023-11-05,258.1281,267.7039,258.1281,264.691,186838.0
2023-11-06,263.448,263.448,257.7204,260.0572,176971.0
2023-11-07,260.4152,262.394,258.3071,260.9919,111037.0
2023-11-08,259.6396,263.09,256.6068,260.972,131019.0
2023-11-09,263.0642,263.0642,251.9159,253.3207,119637.0
2023-11-10,253.0915,256.3194,250.9894,255.8313,81269.0
2023-11-11,253.0915,256.3194,250.9894,255.8313,81269.0
2023-11-12,253.0915,256.3194,250.9894,255.8313,81269.0
2023-11-13,254.0081,258.4116,251.0591,257.6445,216333.0
2023-11-14,264.0106,280.5387,264.0106,274.1028,265421.0
2023-11-15,274.2722,283.4876,274.2722,281.0368,232156.0
2023-11-16,277.8488,278.6757,252.7528,266.6607,371202.0
2023-11-17,271.9509,274.0658,266.9297,270.3668,148255.0
2023-11-18,271.9509,274.0658,266.9297,270.3668,148255.0
2023-11-19,271.9509,274.0658,266.9297,270.3668,148255.0
2023-11-20,268.5436,274.5511,268.1924,271.4627,101857.0
2023-11-21,266.9197,268.4739,263.7815,267.4278,178716.0
2023-11-22,270.1675,271.9807,265.3456,267.109,85511.0
2023-11-23,270.1675,271.9807,265.3456,267.109,85511.0
2023-11-24,268.0654,269.789,264.8574,269.251,41873.0
2023-11-25,268.0654,269.789,264.8574,269.251,41873.0
2023-11-26,268.0654,269.789,264.8574,269.251,41873.0
2023-11-27,267.2784,267.5673,264.1202,264.4589,187294.0
2023-11-28,265.4253,270.317,262.835,267.1887,153324.0
2023-11-29,271.4527,274.322,267.2485,267.2684,140948.0
2023-11-30,268.703,268.8923,264.4241,265.9932,148409.0
2023-12-01,265.4353,277.0617,264.8048,276.5536,148562.0
2023-12-02,265.4353,277.0617,264.8048,276.5536,148562.0
2023-12-03,265.4353,277.0617,264.8048,276.5536,148562.0
2023-12-04,275.7666,284.9322,275.7666,282.0331,167713.0
2023-12-05,277.9285,278.4366,263.8911,265.2759,262399.0
2023-12-06,269.0019,274.4216,265.0866,266.8699,121894.0
2023-12-07,266.5112,270.9845,264.429,269.5399,167670.0
2023-12-08,269.9185,274.2971,267.119,269.4602,87342.0
2023-12-09,269.9185,274.2971,267.119,269.4602,87342.0
2023-12-10,269.9185,274.2971,267.119,269.4602,87342.0
2023-12-11,269.3207,271.5324,265.8029,266.2422,195711.0
2023-12-12,265.5449,266.1675,256.708,260.1351,235628.0
2023-12-13,260.0255,280.6034,257.8338,279.4527,306371.0
2023-12-14,286.1576,302.865,286.1576,302.2573,555036.0
2023-12-15,303.7716,309.3607,294.5362,307.2585,615397.0
2023-12-16,303.7716,309.3607,294.5362,307.2585,615397.0
2023-12-17,303.7716,309.3607,294.5362,307.2585,615397.0
2023-12-18,307.0095,312.0406,300.7529,304.3494,332891.0
2023-12-19,308.8526,315.3582,307.0304,312.3893,333105.0
2023-12-20,309.0817,317.3706,307.0593,307.926,243509.0
2023-12-21,316.1751,320.1154,314.6309,319.9211,280671.0
2023-12-22,319.1838,323.4977,317.3806,320.2897,140705.0
2023-12-23,319.1838,323.4977,317.3806,320.2897,140705.0
2023-12-24,319.1838,323.4977,317.3806,320.2897,140705.0
2023-12-25,319.1838,323.4977,317.3806,320.2897,140705.0
2023-12-26,322.0132,325.819,320.22,325.1814,96895.0
2023-12-27,325.8688,329.7443,322.4516,327.3333,111459.0
2023-12-28,325.0817,328.738,323.8464,327.9111,106769.0
2023-12-29,324.8725,330.7206,324.8725,328.0506,232747.0
2023-12-30,324.8725,330.7206,324.8725,328.0506,232747.0
2023-12-31,324.8725,330.7206,324.8725,328.0506,232747.0
2024-01-01,324.8725,330.7206,324.8725,328.0506,232747.0
2024-01-02,325.3408,328.6285,320.4982,323.5674,220810.0
2024-01-03,316.5936,318.3968,301.2311,301.9684,207371.0
2024-01-04,300.5537,300.7031,294.0331,295.4827,216696.0
2024-01-05,294.3469,301.6496,294.3469,295.9609,136334.0
2024-01-06,294.3469,301.6496,294.3469,295.9609,136334.0
2024-01-07,294.3469,301.6496,294.3469,295.9609,136334.0
2024-01-08,295.7616,303.6022,294.4515,303.2934,123620.0
2024-01-09,299.5474,304.6483,299.2336,300.5437,117108.0
2024-01-10,299.9858,302.4266,296.9771,301.5001,99874.0
2024-01-11,300.743,301.1913,289.4254,294.2971,194166.0
2024-01-12,297.2959,298.8741,282.9397,284.6931,147617.0
2024-01-13,297.2959,298.8741,282.9397,284.6931,147617.0
2024-01-14,297.2959,298.8741,282.9397,284.6931,147617.0
2024-01-15,297.2959,298.8741,282.9397,284.6931,147617.0
2024-01-16,281.3357,287.3083,280.6383,286.4963,136593.0
2024-01-17,283.9359,288.9173,282.9668,287.1638,117539.0
2024-01-18,290.9795,294.2672,289.3432,291.2087,134532.0
2024-01-19,290.9895,297.6446,288.0406,295.6321,145162.0
2024-01-20,290.9895,297.6446,288.0406,295.6321,145162.0
2024-01-21,290.9895,297.6446,288.0406,295.6321,145162.0
2024-01-22,298.5412,303.1539,297.6344,302.3868,79386.0
2024-01-23,306.3519,306.3519,298.7654,301.3208,103083.0
2024-01-24,306.2025,306.2025,292.3544,293.9584,117281.0
2024-01-25,299.8563,300.2578,293.6994,296.9073,253946.0
2024-01-26,299.3382,303.2037,296.5686,297.3258,152845.0
2024-01-27,299.3382,303.2037,296.5686,297.3258,152845.0
2024-01-28,299.3382,303.2037,296.5686,297.3258,152845.0
2024-01-29,296.8874,309.1415,296.5586,308.8426,216134.0
2024-01-30,304.3594,312.6185,304.3594,305.804,176206.0
2024-01-31,298.9497,305.9136,292.0555,293.7492,341888.0
2024-02-01,300.2249,304.5387,291.936,303.3233,245041.0
2024-02-02,298.5113,303.0294,293.5375,296.5686,280288.0
2024-02-03,298.5113,303.0294,293.5375,296.5686,280288.0
2024-02-04,298.5113,303.0294,293.5375,296.5686,280288.0
2024-02-05,290.312,295.6811,288.7379,290.7604,284210.0
2024-02-06,288.3394,293.1315,288.3394,291.1589,167122.0
2024-02-07,290.0231,296.203,288.4789,289.246,164974.0
2024-02-08,287.4727,294.5362,287.4727,291.8264,212022.0
2024-02-09,292.0157,302.9027,292.0157,301.9584,184858.0
2024-02-10,292.0157,302.9027,292.0157,301.9584,184858.0
2024-02-11,292.0157,302.9027,292.0157,301.9584,184858.0
2024-02-12,303.921,313.0369,303.921,308.743,194705.0
2024-02-13,296.7878,302.8351,294.3669,297.2162,269857.0
2024-02-14,288.5935,307.4578,278.9546,302.4067,396296.0
2024-02-15,302.4167,308.2727,297.5649,303.144,262639.0
2024-02-16,297.5051,301.7392,290.6607,290.7205,199280.0
2024-02-17,297.5051,301.7392,290.6607,290.7205,199280.0
2024-02-18,297.5051,301.7392,290.6607,290.7205,199280.0
2024-02-19,297.5051,301.7392,290.6607,290.7205,199280.0
2024-02-20,286.2174,287.1888,280.6483,282.1626,223664.0
2024-02-21,278.9945,284.7031,278.0978,280.3793,272002.0
2024-02-22,282.7902,286.6757,281.2261,284.5237,196168.0
2024-02-23,286.3967,291.2585,283.7018,287.4328,120757.0
2024-02-24,286.3967,291.2585,283.7018,287.4328,120757.0
2024-02-25,286.3967,291.2585,283.7018,287.4328,120757.0
2024-02-26,284.7031,288.7081,284.2448,286.3668,138602.0
2024-02-27,290.581,295.9011,289.8787,292.2548,135796.0
2024-02-28,289.1663,292.3046,288.0057,289.4054,113417.0
2024-02-29,293.2311,298.6906,293.2311,297.9434,158410.0
2024-03-01,297.6944,300.6832,293.1165,298.5811,142550.0
2024-03-02,297.6944,300.6832,293.1165,298.5811,142550.0
2024-03-03,297.6944,300.6832,293.1165,298.5811,142550.0
2024-03-04,298.5412,301.9186,295.8314,296.0207,184703.0
2024-03-05,294.1776,298.7305,293.0518,294.4665,130228.0
2024-03-06,296.0306,297.7791,290.4615,293.1813,133437.0
2024-03-07,295.2471,298.221,289.6485,290.6365,198328.0
2024-03-08,293.2611,298.206,286.8941,287.8721,205842.0
2024-03-09,293.2611,298.206,286.8941,287.8721,205842.0
2024-03-10,293.2611,298.206,286.8941,287.8721,205842.0
2024-03-11,286.8841,289.8716,281.3155,282.6428,306140.0
2024-03-12,284.1497,286.7843,281.0461,285.4371,263497.0
2024-03-13,285.477,291.854,285.477,288.7204,269956.0
2024-03-14,287.2035,290.7262,277.2638,281.9542,250459.0
2024-03-15,280.9463,286.475,280.8165,281.3854,340787.0
2024-03-16,280.9463,286.475,280.8165,281.3854,340787.0
2024-03-17,280.9463,286.475,280.8165,281.3854,340787.0
2024-03-18,283.1717,286.465,279.3894,283.0819,183676.0
2024-03-19,282.1338,284.6387,281.3854,284.2695,184182.0
2024-03-20,284.8683,294.3439,284.1497,293.8699,173289.0
2024-03-21,295.9057,306.4192,295.8957,304.079,210939.0
2024-03-22,303.1609,306.273,297.0234,298.1112,186562.0
2024-03-23,303.1609,306.273,297.0234,298.1112,186562.0
2024-03-24,303.1609,306.273,297.0234,298.1112,186562.0
2024-03-25,298.3707,302.3226,296.1153,296.5743,167261.0
2024-03-26,299.3886,301.9933,294.5285,298.2709,157211.0
2024-03-27,300.8656,306.8134,300.1171,302.7717,232765.0
2024-03-28,303.9892,307.8813,300.0273,300.2468,285813.0
2024-03-29,303.9892,307.8813,300.0273,300.2468,285813.0
2024-03-30,303.9892,307.8813,300.0273,300.2468,285813.0
2024-03-31,303.9892,307.8813,300.0273,300.2468,285813.0
2024-04-01,298.8098,303.5102,294.319,295.1672,215160.0
2024-04-02,291.4049,291.4049,282.6228,284.01,256878.0
2024-04-03,280.7766,285.976,280.2676,284.2994,205795.0
2024-04-04,287.2534,287.2534,275.178,275.7768,242910.0
2024-04-05,274.9685,276.9245,273.9406,276.4355,193958.0
2024-04-06,274.9685,276.9245,273.9406,276.4355,193958.0
2024-04-07,274.9685,276.9245,273.9406,276.4355,193958.0
2024-04-08,279.4294,283.4212,277.5332,278.5611,212080.0
2024-04-09,278.5611,281.4752,278.1151,278.5412,225391.0
2024-04-10,272.5933,277.2837,267.9528,269.6992,281699.0
2024-04-11,268.1025,268.1225,260.0988,265.887,410159.0
2024-04-12,264.1705,266.1265,261.6257,263.9809,139007.0
2024-04-13,264.1705,266.1265,261.6257,263.9809,139007.0
2024-04-14,264.1705,266.1265,261.6257,263.9809,139007.0
2024-04-15,266.4459,267.3241,257.4742,257.5041,181343.0
2024-04-16,257.5041,261.017,256.1669,259.7895,218171.0
2024-04-17,262.2145,262.5588,257.6089,260.4082,346683.0
2024-04-18,263.0428,267.0846,259.5799,259.8194,449157.0
2024-04-19,259.4701,263.941,257.8235,260.4681,226079.0
2024-04-20,259.4701,263.941,257.8235,260.4681,226079.0
2024-04-21,259.4701,263.941,257.8235,260.4681,226079.0
2024-04-22,262.0049,263.0778,257.4942,260.3383,296803.0
2024-04-23,261.975,266.7053,261.975,263.951,330112.0
2024-04-24,249.4905,260.9471,247.3349,247.8339,710557.0
2024-04-25,243.6025,259.3903,242.5048,257.2047,783728.0
2024-04-26,257.4742,264.6595,257.4742,262.1846,399224.0
2024-04-27,257.4742,264.6595,257.4742,262.1846,399224.0
2024-04-28,257.4742,264.6595,257.4742,262.1846,399224.0
2024-04-29,263.9909,266.6155,259.9691,260.7974,255866.0
2024-04-30,256.7257,258.6518,253.143,253.8616,365302.0
2024-05-01,253.8217,260.0988,251.0773,253.642,266573.0
