,WSM US Equity,WSM US Equity,WSM US Equity,WSM US Equity,WSM US Equity
2023-09-28,152.7465,153.9396,150.8977,152.2535,1275023.0
2023-09-29,153.6635,156.5329,153.2001,153.2297,1124338.0
2023-09-30,153.6635,156.5329,153.2001,153.2297,1124338.0
2023-10-01,153.6635,156.5329,153.2001,153.2297,1124338.0
2023-10-02,153.555,154.0185,150.2814,152.0563,991291.0
2023-10-03,151.8887,152.0859,147.2987,148.5756,1039645.0
2023-10-04,150.311,150.666,148.1614,149.532,646766.0
2023-10-05,148.5756,149.9462,147.3825,148.9897,694063.0
2023-10-06,148.5854,154.5509,147.4811,153.2592,1166213.0
2023-10-07,148.5854,154.5509,147.4811,153.2592,1166213.0
2023-10-08,148.5854,154.5509,147.4811,153.2592,1166213.0
2023-10-09,152.2338,158.3472,152.2338,157.8739,1370563.0
2023-10-10,156.4836,158.8303,155.8624,157.0259,1057199.0
2023-10-11,157.1344,160.8123,157.1245,160.1615,940986.0
2023-10-12,159.8065,161.0489,158.998,160.2995,1114689.0
2023-10-13,160.9503,161.7293,158.712,159.2642,959984.0
2023-10-14,160.9503,161.7293,158.712,159.2642,959984.0
2023-10-15,160.9503,161.7293,158.712,159.2642,959984.0
2023-10-16,160.4376,162.173,159.2247,160.0136,819286.0
2023-10-17,159.2346,161.6957,159.2346,161.1771,782018.0
2023-10-18,160.763,160.763,156.5033,158.0908,1080629.0
2023-10-19,158.4576,160.2425,155.7704,156.6628,708333.0
2023-10-20,156.4645,157.1039,154.8185,155.8101,631607.0
2023-10-21,156.4645,157.1039,154.8185,155.8101,631607.0
2023-10-22,156.4645,157.1039,154.8185,155.8101,631607.0
2023-10-23,154.4119,156.9702,153.7079,155.1457,597637.0
2023-10-24,155.6811,156.6331,153.1427,154.9969,607209.0
2023-10-25,153.7773,154.2532,151.4371,151.4867,580472.0
2023-10-26,150.4257,151.1991,141.9177,143.0184,1470520.0
2023-10-27,143.7522,146.4394,143.5737,144.5951,810951.0
2023-10-28,143.7522,146.4394,143.5737,144.5951,810951.0
2023-10-29,143.7522,146.4394,143.5737,144.5951,810951.0
2023-10-30,145.1603,147.55,143.7621,146.9749,798629.0
2023-10-31,148.74,149.8605,146.6675,148.9779,781120.0
2023-11-01,148.9284,149.1663,146.1122,148.2838,928212.0
2023-11-02,149.6225,152.5527,149.6225,151.2388,646326.0
2023-11-03,152.508,156.2067,152.508,153.0137,724293.0
2023-11-04,152.508,156.2067,152.508,153.0137,724293.0
2023-11-05,152.508,156.2067,152.508,153.0137,724293.0
2023-11-06,152.7262,153.3806,150.1034,150.8818,577573.0
2023-11-07,151.9527,152.5973,148.5714,148.6705,643105.0
2023-11-08,150.4951,150.7926,148.5515,148.5615,551480.0
2023-11-09,148.74,148.74,145.7156,146.2808,646351.0
2023-11-10,146.2114,147.1732,142.6267,147.1137,990746.0
2023-11-11,146.2114,147.1732,142.6267,147.1137,990746.0
2023-11-12,146.2114,147.1732,142.6267,147.1137,990746.0
2023-11-13,146.261,148.4127,145.5817,147.5104,821216.0
2023-11-14,151.1,157.5652,151.1,156.8116,1247701.0
2023-11-15,157.1983,161.7448,157.0198,160.0343,2028780.0
2023-11-16,159.7765,170.921,159.6228,170.0098,2405457.0
2023-11-17,171.6856,179.9357,170.4996,177.3476,2149191.0
2023-11-18,171.6856,179.9357,170.4996,177.3476,2149191.0
2023-11-19,171.6856,179.9357,170.4996,177.3476,2149191.0
2023-11-20,176.7923,180.4711,174.9876,180.4216,1023174.0
2023-11-21,178.8647,179.4002,175.771,178.4284,888960.0
2023-11-22,179.4795,181.1553,178.2301,179.9456,488308.0
2023-11-23,179.4795,181.1553,178.2301,179.9456,488308.0
2023-11-24,180.1836,182.028,179.0928,181.9982,253751.0
2023-11-25,180.1836,182.028,179.0928,181.9982,253751.0
2023-11-26,180.1836,182.028,179.0928,181.9982,253751.0
2023-11-27,181.4627,182.851,180.4811,181.9784,690715.0
2023-11-28,182.1271,183.3964,180.2133,182.4742,838400.0
2023-11-29,183.4459,186.6389,182.8311,185.568,737836.0
2023-11-30,186.8075,187.0058,183.5451,185.9646,775723.0
2023-12-01,186.3117,194.4031,185.8407,194.2048,1111901.0
2023-12-02,186.3117,194.4031,185.8407,194.2048,1111901.0
2023-12-03,186.3117,194.4031,185.8407,194.2048,1111901.0
2023-12-04,192.9058,197.6456,192.886,196.6342,1165145.0
2023-12-05,193.9767,196.0492,192.801,193.5999,816434.0
2023-12-06,194.5419,195.8409,191.3787,192.2613,803258.0
2023-12-07,192.6876,195.5633,192.5141,193.6792,673597.0
2023-12-08,191.1705,194.1453,190.8433,193.1735,654950.0
2023-12-09,191.1705,194.1453,190.8433,193.1735,654950.0
2023-12-10,191.1705,194.1453,190.8433,193.1735,654950.0
2023-12-11,193.5801,194.3139,191.1606,193.5702,610539.0
2023-12-12,192.6182,193.3322,187.6602,188.0172,1264460.0
2023-12-13,188.6618,196.8623,188.4436,195.9103,1041230.0
2023-12-14,198.5579,207.5121,197.1796,204.7257,1876574.0
2023-12-15,203.9621,204.2943,200.3329,203.0399,1573980.0
2023-12-16,203.9621,204.2943,200.3329,203.0399,1573980.0
2023-12-17,203.9621,204.2943,200.3329,203.0399,1573980.0
2023-12-18,202.9606,202.9606,196.188,198.082,954448.0
2023-12-19,199.8371,203.8531,197.6258,201.503,806301.0
2023-12-20,199.4801,203.3473,199.0736,199.7875,525809.0
2023-12-21,202.4351,203.1986,200.6502,203.0399,476935.0
2023-12-22,202.1971,202.683,200.0354,201.8599,436080.0
2023-12-23,202.1971,202.683,200.0354,201.8599,436080.0
2023-12-24,202.1971,202.683,200.0354,201.8599,436080.0
2023-12-25,202.1971,202.683,200.0354,201.8599,436080.0
2023-12-26,202.1376,202.4648,200.4023,201.0667,358881.0
2023-12-27,201.4831,203.6349,199.8173,201.6914,498389.0
2023-12-28,200.7989,202.1574,199.7913,201.6021,330189.0
2023-12-29,200.9576,202.7326,199.0835,200.085,488087.0
2023-12-30,200.9576,202.7326,199.0835,200.085,488087.0
2023-12-31,200.9576,202.7326,199.0835,200.085,488087.0
2024-01-01,200.9576,202.7326,199.0835,200.085,488087.0
2024-01-02,199.3115,202.8813,197.9283,201.6021,651022.0
2024-01-03,199.0041,199.6437,191.8547,192.9157,1056836.0
2024-01-04,192.648,195.365,191.4481,193.5503,812952.0
2024-01-05,191.815,195.712,191.815,194.4824,562000.0
2024-01-06,191.815,195.712,191.815,194.4824,562000.0
2024-01-07,191.815,195.712,191.815,194.4824,562000.0
2024-01-08,195.3947,199.2223,195.2063,197.7349,464385.0
2024-01-09,195.7914,198.2009,195.7914,197.0507,419959.0
2024-01-10,198.3199,199.4702,196.2376,196.4161,440624.0
2024-01-11,203.8927,203.8927,194.3734,200.6403,808975.0
2024-01-12,200.8683,202.7623,198.9645,202.2467,493836.0
2024-01-13,200.8683,202.7623,198.9645,202.2467,493836.0
2024-01-14,200.8683,202.7623,198.9645,202.2467,493836.0
2024-01-15,200.8683,202.7623,198.9645,202.2467,493836.0
2024-01-16,199.1826,202.0087,198.1293,201.2947,790386.0
2024-01-17,199.1231,202.9408,198.7662,202.207,632646.0
2024-01-18,204.0097,207.167,202.7945,206.0614,1186545.0
2024-01-19,206.3204,206.4648,200.8125,205.5933,786781.0
2024-01-20,206.3204,206.4648,200.8125,205.5933,786781.0
2024-01-21,206.3204,206.4648,200.8125,205.5933,786781.0
2024-01-22,207.1271,209.4976,204.8164,208.7506,969110.0
2024-01-23,209.886,211.1111,207.2666,209.7466,676492.0
2024-01-24,211.6689,211.6689,205.175,206.8881,460924.0
2024-01-25,207.7546,210.0553,206.898,209.2984,577104.0
2024-01-26,209.9956,210.9019,207.2566,207.7148,469874.0
2024-01-27,209.9956,210.9019,207.2566,207.7148,469874.0
2024-01-28,209.9956,210.9019,207.2566,207.7148,469874.0
2024-01-29,207.2267,207.6749,196.3005,200.683,1333773.0
2024-01-30,199.5476,201.0416,197.8444,199.7767,712887.0
2024-01-31,199.0297,199.189,192.2071,192.6155,1329053.0
2024-02-01,194.8266,196.8285,190.7629,196.1911,819920.0
2024-02-02,194.229,200.8922,191.739,199.5376,769805.0
2024-02-03,194.229,200.8922,191.739,199.5376,769805.0
2024-02-04,194.229,200.8922,191.739,199.5376,769805.0
2024-02-05,197.0676,199.1044,194.3684,198.8902,566813.0
2024-02-06,198.9301,204.5425,198.8006,203.8702,513760.0
2024-02-07,203.7507,206.4897,202.5555,204.6969,484288.0
2024-02-08,207.167,215.2246,206.1809,214.9955,961638.0
2024-02-09,215.7026,221.6935,215.374,219.1089,1003870.0
2024-02-10,215.7026,221.6935,215.374,219.1089,1003870.0
2024-02-11,215.7026,221.6935,215.374,219.1089,1003870.0
2024-02-12,218.9994,230.2342,218.9994,225.8618,1534663.0
2024-02-13,218.8799,222.6845,215.5234,221.1507,1203150.0
2024-02-14,223.2124,224.1487,220.0751,221.5093,768552.0
2024-02-15,223.1029,224.323,219.5372,222.0272,417368.0
2024-02-16,220.3041,227.2562,218.5821,225.1945,784279.0
2024-02-17,220.3041,227.2562,218.5821,225.1945,784279.0
2024-02-18,220.3041,227.2562,218.5821,225.1945,784279.0
2024-02-19,220.3041,227.2562,218.5821,225.1945,784279.0
2024-02-20,223.6009,224.4175,219.1886,222.9236,824612.0
2024-02-21,220.4735,221.33,216.599,219.0791,698689.0
2024-02-22,221.7981,225.6512,220.9615,224.5969,628690.0
2024-02-23,225.8419,227.5749,223.2822,225.7024,752309.0
2024-02-24,225.8419,227.5749,223.2822,225.7024,752309.0
2024-02-25,225.8419,227.5749,223.2822,225.7024,752309.0
2024-02-26,225.5929,231.0708,225.5829,228.8099,883336.0
2024-02-27,230.6625,234.9253,230.0001,232.5051,706747.0
2024-02-28,229.8956,234.4373,229.8956,231.8079,666660.0
2024-02-29,233.262,235.513,230.6525,234.5867,5094997.0
2024-03-01,235.3735,236.509,232.9234,235.6923,600668.0
2024-03-02,235.3735,236.509,232.9234,235.6923,600668.0
2024-03-03,235.3735,236.509,232.9234,235.6923,600668.0
2024-03-04,234.0688,240.5876,233.8497,236.6982,1144563.0
2024-03-05,234.0489,242.6144,234.0489,239.3675,992690.0
2024-03-06,239.9452,242.5347,237.1066,238.75,602160.0
2024-03-07,241.3595,248.0426,240.3137,246.4988,1181810.0
2024-03-08,233.9343,238.5408,233.3716,233.9592,2279592.0
2024-03-09,233.9343,238.5408,233.3716,233.9592,2279592.0
2024-03-10,233.9343,238.5408,233.3716,233.9592,2279592.0
2024-03-11,236.4094,238.9093,233.3218,235.4034,1787382.0
2024-03-12,236.5488,242.5248,236.5488,240.0846,1740976.0
2024-03-13,262.0562,288.6394,260.1639,282.7331,5099345.0
2024-03-14,286.8466,291.2289,277.9025,284.506,2005948.0
2024-03-15,282.4741,284.9442,277.4244,282.6335,3560566.0
2024-03-16,282.4741,284.9442,277.4244,282.6335,3560566.0
2024-03-17,282.4741,284.9442,277.4244,282.6335,3560566.0
2024-03-18,282.1853,288.5198,280.3394,284.1175,1253487.0
2024-03-19,284.3964,292.1851,283.9881,292.1851,1084709.0
2024-03-20,290.8305,294.8842,289.6204,293.8683,677000.0
2024-03-21,297.6332,312.0353,296.3982,311.8759,1622999.0
2024-03-22,308.7585,314.9037,308.7585,311.3779,962001.0
2024-03-23,308.7585,314.9037,308.7585,311.3779,962001.0
2024-03-24,308.7585,314.9037,308.7585,311.3779,962001.0
2024-03-25,312.7424,316.3778,307.9817,309.9935,968420.0
2024-03-26,309.5752,313.6488,307.1748,307.1748,627368.0
2024-03-27,311.6867,314.0123,308.1907,312.7623,601229.0
2024-03-28,315.2225,318.4246,312.8619,316.2583,846885.0
2024-03-29,315.2225,318.4246,312.8619,316.2583,846885.0
2024-03-30,315.2225,318.4246,312.8619,316.2583,846885.0
2024-03-31,315.2225,318.4246,312.8619,316.2583,846885.0
2024-04-01,315.1727,318.4993,312.8719,313.6687,1007941.0
2024-04-02,311.5273,311.7863,304.0275,309.0572,911052.0
2024-04-03,308.5593,310.4118,304.3562,307.7425,932790.0
2024-04-04,310.0433,311.4078,303.1012,305.1529,785523.0
2024-04-05,304.7745,308.2206,303.7785,308.1708,541220.0
2024-04-06,304.7745,308.2206,303.7785,308.1708,541220.0
2024-04-07,304.7745,308.2206,303.7785,308.1708,541220.0
2024-04-08,309.3361,310.7126,306.4379,307.0155,703897.0
2024-04-09,307.3541,310.9795,305.3223,307.7525,668206.0
2024-04-10,299.6949,300.5216,290.5815,292.0656,1309514.0
2024-04-11,296.5774,297.0754,291.2289,293.2906,859838.0
2024-04-12,292.2548,293.6392,285.6215,287.6932,797801.0
2024-04-13,292.2548,293.6392,285.6215,287.6932,797801.0
2024-04-14,292.2548,293.6392,285.6215,287.6932,797801.0
2024-04-15,296.9061,296.9061,285.8057,287.3744,1090351.0
2024-04-16,285.1036,288.8684,278.0619,281.4184,1231111.0
2024-04-17,284.4263,287.8326,279.1674,281.0399,702654.0
2024-04-18,283.02,287.79,279.43,279.53,777750.0
2024-04-19,278.43,280.84,277.07,279.2,744940.0
2024-04-20,278.43,280.84,277.07,279.2,744940.0
2024-04-21,278.43,280.84,277.07,279.2,744940.0
2024-04-22,282.31,282.81,276.9,280.22,799105.0
2024-04-23,280.85,286.0,280.26,285.07,674882.0
2024-04-24,284.67,287.8,281.34,285.51,752694.0
2024-04-25,280.02,284.67,278.51,281.68,922694.0
2024-04-26,282.3,286.955,281.16,282.16,484459.0
2024-04-27,282.3,286.955,281.16,282.16,484459.0
2024-04-28,282.3,286.955,281.16,282.16,484459.0
2024-04-29,285.75,288.615,283.28,286.4,587819.0
2024-04-30,284.07,290.75,283.305,286.78,765906.0
2024-05-01,285.6,287.14,277.62,283.61,981291.0
