,IBM US Equity,IBM US Equity,IBM US Equity,IBM US Equity,IBM US Equity
2022-07-03,128.6331,129.2443,127.0457,128.7426,4012106.0
2022-07-04,128.6331,129.2443,127.0457,128.7426,4012106.0
2022-07-05,127.6934,127.6934,123.4057,125.5495,6274067.0
2022-07-06,125.8962,126.9362,125.1025,125.9692,3237059.0
2022-07-07,126.7264,128.9296,126.6534,128.478,3897077.0
2022-07-08,128.4141,128.9253,127.5566,128.1496,2820928.0
2022-07-09,128.4141,128.9253,127.5566,128.1496,2820928.0
2022-07-10,128.4141,128.9253,127.5566,128.1496,2820928.0
2022-07-11,128.2864,129.4268,127.8394,128.6331,3912773.0
2022-07-12,128.4871,129.1349,126.4117,126.9727,3235571.0
2022-07-13,125.1481,126.7173,124.8015,125.1481,4123213.0
2022-07-14,123.7067,127.2008,123.1776,126.8632,5298351.0
2022-07-15,128.3412,128.3412,126.4527,127.6478,4519320.0
2022-07-16,128.3412,128.3412,126.4527,127.6478,4519320.0
2022-07-17,128.3412,128.3412,126.4527,127.6478,4519320.0
2022-07-18,127.8576,128.0036,125.6995,126.0148,8231694.0
2022-07-19,120.0393,120.9334,116.5179,119.4007,29690535.0
2022-07-20,119.2365,119.2547,116.828,117.8498,9882016.0
2022-07-21,117.4575,117.5123,114.155,115.9979,11975361.0
2022-07-22,115.8884,117.0652,114.6842,117.0014,6467205.0
2022-07-23,115.8884,117.0652,114.6842,117.0014,6467205.0
2022-07-24,115.8884,117.0652,114.6842,117.0014,6467205.0
2022-07-25,117.1747,117.8003,116.6821,117.2659,4702352.0
2022-07-26,117.0105,117.9593,116.4358,116.8463,3645313.0
2022-07-27,116.7459,118.0779,116.3901,117.7951,4175625.0
2022-07-28,117.4575,118.4246,117.3262,117.8863,3913680.0
2022-07-29,118.16,119.5102,117.9684,119.3186,5786815.0
2022-07-30,118.16,119.5102,117.9684,119.3186,5786815.0
2022-07-31,118.16,119.5102,117.9684,119.3186,5786815.0
2022-08-01,119.2821,121.0611,119.2365,120.459,4142099.0
2022-08-02,120.6049,121.1341,119.0632,120.2491,4403633.0
2022-08-03,120.2583,121.2089,119.8021,120.7327,3088532.0
2022-08-04,120.5593,120.6839,119.5284,120.094,3179789.0
2022-08-05,119.7383,121.0337,119.574,120.8604,2586519.0
2022-08-06,119.7383,121.0337,119.574,120.8604,2586519.0
2022-08-07,119.7383,121.0337,119.574,120.8604,2586519.0
2022-08-08,121.426,121.6541,120.4407,120.979,3825145.0
2022-08-09,120.0182,120.8219,119.2791,119.6025,3495991.0
2022-08-10,120.7849,121.7364,120.4062,121.4778,3663995.0
2022-08-11,122.2722,123.0713,121.9396,122.4385,3501925.0
2022-08-12,122.5124,123.8704,121.9212,123.7965,2767054.0
2022-08-13,122.5124,123.8704,121.9212,123.7965,2767054.0
2022-08-14,122.5124,123.8704,121.9212,123.7965,2767054.0
2022-08-15,122.8265,124.8865,122.1614,124.6463,2791241.0
2022-08-16,124.3415,126.9004,124.2045,126.1521,4313600.0
2022-08-17,126.0597,127.8657,125.9119,127.2884,3667568.0
2022-08-18,127.2884,128.517,127.2514,128.4708,3177726.0
2022-08-19,128.1752,128.7202,127.1683,127.8242,3155842.0
2022-08-20,128.1752,128.7202,127.1683,127.8242,3155842.0
2022-08-21,128.1752,128.7202,127.1683,127.8242,3155842.0
2022-08-22,127.159,127.3438,125.1452,125.2191,3093629.0
2022-08-23,125.0528,125.7272,124.4523,124.4708,4141798.0
2022-08-24,124.6094,124.8126,122.965,123.0759,2855421.0
2022-08-25,123.4639,124.1798,122.9281,123.7687,2706005.0
2022-08-26,123.8796,123.9535,120.4062,120.4431,4185254.0
2022-08-27,123.8796,123.9535,120.4062,120.4431,4185254.0
2022-08-28,123.8796,123.9535,120.4062,120.4431,4185254.0
2022-08-29,120.0828,121.4038,119.6948,120.3784,2782973.0
2022-08-30,120.6094,120.8034,119.4362,119.7041,2407888.0
2022-08-31,120.0182,120.0921,118.614,118.6602,3490380.0
2022-09-01,118.614,119.9233,118.0043,119.778,3396219.0
2022-09-02,120.3692,120.6094,117.5424,118.0505,3040813.0
2022-09-03,120.3692,120.6094,117.5424,118.0505,3040813.0
2022-09-04,120.3692,120.6094,117.5424,118.0505,3040813.0
2022-09-05,120.3692,120.6094,117.5424,118.0505,3040813.0
2022-09-06,118.0597,118.2999,116.6741,117.0621,3347108.0
2022-09-07,117.0343,118.1214,116.6556,117.9766,2401513.0
2022-09-08,117.5055,118.7433,116.942,118.6787,2964613.0
2022-09-09,119.0759,119.6209,118.2999,119.3438,3293365.0
2022-09-10,119.0759,119.6209,118.2999,119.3438,3293365.0
2022-09-11,119.0759,119.6209,118.2999,119.3438,3293365.0
2022-09-12,120.3969,121.0066,119.9905,120.7018,3741168.0
2022-09-13,119.2976,120.008,117.1091,117.5517,4565585.0
2022-09-14,117.7826,119.1683,117.1775,117.9581,3819067.0
2022-09-15,117.681,117.7503,115.3808,115.9258,5141671.0
2022-09-16,114.8819,117.8103,114.3923,117.5701,9839696.0
2022-09-17,114.8819,117.8103,114.3923,117.5701,9839696.0
2022-09-18,114.8819,117.8103,114.3923,117.5701,9839696.0
2022-09-19,116.8496,118.2999,116.6556,117.9951,3981606.0
2022-09-20,117.2283,117.3115,115.9535,116.6741,2837485.0
2022-09-21,117.2191,118.0967,115.3992,115.4085,3389545.0
2022-09-22,115.2514,116.8681,114.9281,115.7595,4046748.0
2022-09-23,115.039,115.4731,112.4616,113.3577,5195693.0
2022-09-24,115.039,115.4731,112.4616,113.3577,5195693.0
2022-09-25,115.039,115.4731,112.4616,113.3577,5195693.0
2022-09-26,112.9789,114.7895,112.4708,112.711,3987817.0
2022-09-27,113.2561,114.5032,111.8519,112.4616,4117215.0
2022-09-28,112.3785,113.838,110.6787,113.4039,4996378.0
2022-09-29,112.5632,113.2745,111.3808,112.36,3817723.0
2022-09-30,112.3877,113.099,109.5702,109.7549,5346108.0
2022-10-01,112.3877,113.099,109.5702,109.7549,5346108.0
2022-10-02,112.3877,113.099,109.5702,109.7549,5346108.0
2022-10-03,111.002,112.8958,110.4847,112.2491,4261729.0
2022-10-04,113.4408,116.0736,113.1822,115.935,4566055.0
2022-10-05,115.2053,116.8219,114.7618,116.1567,3212872.0
2022-10-06,115.3623,115.7503,112.4893,112.9143,5074624.0
2022-10-07,112.2399,112.5185,109.0713,109.7642,4499672.0
2022-10-08,112.2399,112.5185,109.0713,109.7642,4499672.0
2022-10-09,112.2399,112.5185,109.0713,109.7642,4499672.0
2022-10-10,110.6602,110.8173,108.1198,108.7757,5990008.0
2022-10-11,108.5078,110.1429,108.0274,108.8219,4043265.0
2022-10-12,109.0067,109.7549,108.2676,108.6094,3338754.0
2022-10-13,107.2515,112.8404,106.7388,112.5078,5837645.0
2022-10-14,112.517,113.2006,110.7064,110.8912,3763840.0
2022-10-15,112.517,113.2006,110.7064,110.8912,3763840.0
2022-10-16,112.517,113.2006,110.7064,110.8912,3763840.0
2022-10-17,112.517,113.5101,112.1752,112.2584,5458585.0
2022-10-18,113.6256,114.4939,112.5355,113.5702,5120336.0
2022-10-19,113.0344,114.4939,112.6902,113.1729,5906576.0
2022-10-20,116.6279,119.1313,115.6117,118.5216,13623115.0
2022-10-21,118.6048,120.8727,117.8658,119.9997,7201256.0
2022-10-22,118.6048,120.8727,117.8658,119.9997,7201256.0
2022-10-23,118.6048,120.8727,117.8658,119.9997,7201256.0
2022-10-24,120.9235,122.965,119.9535,122.5771,5610914.0
2022-10-25,121.9396,123.1406,121.293,122.7988,5957623.0
2022-10-26,123.5286,125.5082,122.6879,124.7202,5140023.0
2022-10-27,125.2191,126.0043,124.1983,124.4985,3993168.0
2022-10-28,125.2283,128.2782,124.9142,127.9535,5965457.0
2022-10-29,125.2283,128.2782,124.9142,127.9535,5965457.0
2022-10-30,125.2283,128.2782,124.9142,127.9535,5965457.0
2022-10-31,127.5378,128.1936,126.1844,127.7503,4915270.0
2022-11-01,127.7133,128.0828,126.2814,127.6671,3590607.0
2022-11-02,127.2514,129.487,126.3738,126.4015,5365264.0
2022-11-03,126.0228,126.0782,123.7595,124.2214,4442443.0
2022-11-04,125.3115,127.2329,124.6556,126.5216,4177972.0
2022-11-05,125.3115,127.2329,124.6556,126.5216,4177972.0
2022-11-06,125.3115,127.2329,124.6556,126.5216,4177972.0
2022-11-07,126.226,128.129,126.1059,127.7964,4043062.0
2022-11-08,128.4061,130.189,128.1475,129.3669,5042756.0
2022-11-09,128.9555,129.8436,128.0114,128.432,4720007.0
2022-11-10,131.1149,132.1525,129.2734,132.0217,5389025.0
2022-11-11,132.2741,134.7326,131.7693,133.8352,5871264.0
2022-11-12,132.2741,134.7326,131.7693,133.8352,5871264.0
2022-11-13,132.2741,134.7326,131.7693,133.8352,5871264.0
2022-11-14,133.3304,136.5554,132.9097,134.798,5245624.0
2022-11-15,134.6858,136.6311,132.7415,134.9289,4727107.0
2022-11-16,134.7326,135.4991,134.6186,135.0971,3445302.0
2022-11-17,134.0595,136.6489,133.91,136.5648,3955162.0
2022-11-18,137.0041,138.64,136.4246,138.0137,4661735.0
2022-11-19,137.0041,138.64,136.4246,138.0137,4661735.0
2022-11-20,137.0041,138.64,136.4246,138.0137,4661735.0
2022-11-21,137.9296,138.2829,136.9013,137.1163,3476208.0
2022-11-22,137.9763,139.6122,137.4341,139.3785,7062060.0
2022-11-23,139.3785,140.6499,138.6307,139.0513,3658459.0
2022-11-24,139.3785,140.6499,138.6307,139.0513,3658459.0
2022-11-25,138.6026,139.7431,138.4447,138.6961,2075156.0
2022-11-26,138.6026,139.7431,138.4447,138.6961,2075156.0
2022-11-27,138.6026,139.7431,138.4447,138.6961,2075156.0
2022-11-28,138.3316,138.5746,136.4199,136.6489,3538696.0
2022-11-29,136.3965,137.5714,136.2002,136.9387,2754744.0
2022-11-30,136.6583,139.8833,136.1722,139.1916,6377582.0
2022-12-01,140.2012,140.2292,137.7333,139.4346,4495924.0
2022-12-02,138.4718,139.4346,138.0979,138.9766,2899995.0
2022-12-03,138.4718,139.4346,138.0979,138.9766,2899995.0
2022-12-04,138.4718,139.4346,138.0979,138.9766,2899995.0
2022-12-05,138.2942,139.2196,137.2285,137.7987,2784767.0
2022-12-06,137.6959,138.1633,137.135,137.8829,2847610.0
2022-12-07,137.7239,138.4484,136.7517,137.6678,3971285.0
2022-12-08,138.2568,139.4281,137.7567,138.1446,2665687.0
2022-12-09,137.7894,138.6681,137.3874,137.4622,3047581.0
2022-12-10,137.7894,138.6681,137.3874,137.4622,3047581.0
2022-12-11,137.7894,138.6681,137.3874,137.4622,3047581.0
2022-12-12,138.182,139.4814,137.3618,139.4814,4032780.0
2022-12-13,140.5657,143.2206,140.1731,140.7527,8811553.0
2022-12-14,140.6592,142.0053,138.7709,140.089,4205878.0
2022-12-15,138.8363,139.2664,132.3488,133.078,6687744.0
2022-12-16,132.0404,132.662,129.909,131.0214,9834427.0
2022-12-17,132.0404,132.662,129.909,131.0214,9834427.0
2022-12-18,132.0404,132.662,129.909,131.0214,9834427.0
2022-12-19,131.0214,131.2832,128.2497,129.8155,5282860.0
2022-12-20,129.7875,132.2039,129.3201,132.0684,5156450.0
2022-12-21,132.5919,133.7604,131.7833,132.8723,3793700.0
2022-12-22,131.7599,132.218,129.5818,131.6945,3337851.0
2022-12-23,131.4234,132.6073,130.4979,132.4143,2092715.0
2022-12-24,131.4234,132.6073,130.4979,132.4143,2092715.0
2022-12-25,131.4234,132.6073,130.4979,132.4143,2092715.0
2022-12-26,131.4234,132.6073,130.4979,132.4143,2092715.0
2022-12-27,132.4891,133.4145,132.0217,133.1341,2742525.0
2022-12-28,133.1154,133.4986,130.8251,130.8906,2539577.0
2022-12-29,131.414,132.9845,131.2925,131.8627,2337207.0
2022-12-30,131.3766,131.7132,130.3577,131.7038,2858110.0
2022-12-31,131.3766,131.7132,130.3577,131.7038,2858110.0
2023-01-01,131.3766,131.7132,130.3577,131.7038,2858110.0
2023-01-02,131.3766,131.7132,130.3577,131.7038,2858110.0
2023-01-03,131.9001,132.648,131.3206,132.3208,3338829.0
2023-01-04,132.8069,134.2512,132.1502,133.3023,3869236.0
2023-01-05,133.1528,133.207,130.8812,131.9095,2866648.0
2023-01-06,133.0967,134.8448,132.3488,134.3306,3574042.0
2023-01-07,133.0967,134.8448,132.3488,134.3306,3574042.0
2023-01-08,133.0967,134.8448,132.3488,134.3306,3574042.0
2023-01-09,134.6858,135.9852,134.0502,134.1904,3987782.0
2023-01-10,134.2465,135.4056,133.5828,135.3589,2152172.0
2023-01-11,135.5459,136.0413,134.0969,135.7889,3268738.0
2023-01-12,135.4337,137.0976,135.0971,136.06,2716118.0
2023-01-13,134.6671,136.5741,134.6204,136.3778,2455786.0
2023-01-14,134.6671,136.5741,134.6204,136.3778,2455786.0
2023-01-15,134.6671,136.5741,134.6204,136.3778,2455786.0
2023-01-16,134.6671,136.5741,134.6204,136.3778,2455786.0
2023-01-17,136.8733,137.5837,135.5552,135.7235,2986461.0
2023-01-18,134.985,135.2448,131.0822,131.2551,6445642.0
2023-01-19,130.8719,132.9565,130.6382,131.4514,4833924.0
2023-01-20,132.433,132.6106,131.3486,131.9936,7153341.0
2023-01-21,132.433,132.6106,131.3486,131.9936,7153341.0
2023-01-22,132.433,132.6106,131.3486,131.9936,7153341.0
2023-01-23,132.1806,133.6622,131.8627,132.6106,5898436.0
2023-01-24,132.0404,133.4426,130.8719,132.2647,4407622.0
2023-01-25,131.3112,131.8347,130.2736,131.5823,7347453.0
2023-01-26,128.5629,129.2547,124.3096,125.6837,17548483.0
2023-01-27,125.6744,126.654,125.0482,125.6276,8143146.0
2023-01-28,125.6744,126.654,125.0482,125.6276,8143146.0
2023-01-29,125.6744,126.654,125.0482,125.6276,8143146.0
2023-01-30,125.5622,127.2355,125.2444,126.4783,5375712.0
2023-01-31,126.6653,126.8055,125.0387,125.9455,7206448.0
2023-02-01,125.7211,126.9364,124.1413,126.282,5428898.0
2023-02-02,127.0953,127.8057,126.0576,127.4972,6107793.0
2023-02-03,127.4598,128.0207,126.6933,128.0114,3755720.0
2023-02-04,127.4598,128.0207,126.6933,128.0114,3755720.0
2023-02-05,127.4598,128.0207,126.6933,128.0114,3755720.0
2023-02-06,126.9737,127.4318,126.1511,127.3009,4841300.0
2023-02-07,126.8242,127.5066,125.6837,126.9831,3737553.0
2023-02-08,126.8616,127.8244,126.3474,127.114,4593748.0
2023-02-09,127.7385,128.4387,126.1771,126.5651,3918817.0
2023-02-10,126.5935,128.4766,126.3285,128.3157,5049571.0
2023-02-11,126.5935,128.4766,126.3285,128.3157,5049571.0
2023-02-12,126.5935,128.4766,126.3285,128.3157,5049571.0
2023-02-13,128.6942,130.0096,128.5523,129.9717,4403015.0
2023-02-14,129.6878,129.8676,127.7953,128.7037,3202172.0
2023-02-15,127.9372,129.1153,127.8142,129.0728,2507004.0
2023-02-16,128.2873,128.6632,127.36,127.748,2965495.0
2023-02-17,127.2748,128.2968,126.6976,127.7669,3466184.0
2023-02-18,127.2748,128.2968,126.6976,127.7669,3466184.0
2023-02-19,127.2748,128.2968,126.6976,127.7669,3466184.0
2023-02-20,127.2748,128.2968,126.6976,127.7669,3466184.0
2023-02-21,126.8017,127.166,124.5874,124.6347,4257210.0
2023-02-22,124.8145,124.8997,123.291,123.9344,3200185.0
2023-02-23,124.436,124.6252,121.9378,123.7641,3725648.0
2023-02-24,122.657,123.6506,122.2785,123.5559,3015907.0
2023-02-25,122.657,123.6506,122.2785,123.5559,3015907.0
2023-02-26,122.657,123.6506,122.2785,123.5559,3015907.0
2023-02-27,124.3603,124.7861,123.1396,123.4802,2761326.0
2023-02-28,123.537,123.5938,122.2027,122.3542,5143133.0
2023-03-01,121.9756,122.5175,120.878,121.3038,3760678.0
2023-03-02,121.493,122.2785,120.8496,122.004,3340254.0
2023-03-03,122.4015,122.9267,121.8526,122.6759,2860286.0
2023-03-04,122.4015,122.9267,121.8526,122.6759,2860286.0
2023-03-05,122.4015,122.9267,121.8526,122.6759,2860286.0
2023-03-06,122.6759,123.8304,122.6286,123.1963,2982980.0
2023-03-07,123.2815,123.414,121.3038,121.3606,3530439.0
2023-03-08,121.5782,121.8242,120.6934,121.1713,2778798.0
2023-03-09,121.4079,121.6255,119.2125,119.3828,5478317.0
2023-03-10,119.345,120.4521,118.4082,118.711,5990867.0
2023-03-11,119.345,120.4521,118.4082,118.711,5990867.0
2023-03-12,119.345,120.4521,118.4082,118.711,5990867.0
2023-03-13,118.4271,121.3038,118.1432,118.834,8188369.0
2023-03-14,119.6951,119.837,116.5818,117.9539,8114792.0
2023-03-15,116.3831,116.7238,115.1719,116.6575,5989339.0
2023-03-16,116.3547,118.1148,115.3706,118.0013,6440023.0
2023-03-17,117.4146,117.8309,116.3263,117.0455,37400167.0
2023-03-18,117.4146,117.8309,116.3263,117.0455,37400167.0
2023-03-19,117.4146,117.8309,116.3263,117.0455,37400167.0
2023-03-20,117.6322,119.3828,117.5187,119.1746,4588304.0
2023-03-21,120.0831,120.3197,118.9097,119.7708,3856345.0
2023-03-22,120.1777,120.3812,117.3483,117.3862,3549024.0
2023-03-23,117.1591,118.2189,116.0141,116.7427,4651936.0
2023-03-24,116.7332,118.6637,116.279,118.5596,3812644.0
2023-03-25,116.7332,118.6637,116.279,118.5596,3812644.0
2023-03-26,116.7332,118.6637,116.279,118.5596,3812644.0
2023-03-27,119.6762,123.2579,119.6762,122.3636,6524113.0
2023-03-28,122.2406,122.6948,121.881,122.392,2889115.0
2023-03-29,123.1301,123.3477,122.2406,122.7421,3279846.0
2023-03-30,123.168,124.417,122.1649,122.2785,3561762.0
2023-03-31,122.515,124.1805,122.4677,124.048,4524686.0
2023-04-01,122.515,124.1805,122.4677,124.048,4524686.0
2023-04-02,122.515,124.1805,122.4677,124.048,4524686.0
2023-04-03,123.9344,125.4863,123.7452,124.9659,3840139.0
2023-04-04,124.8997,125.051,123.8587,124.5306,3382783.0
2023-04-05,124.313,125.4863,124.313,125.0416,2898759.0
2023-04-06,125.0605,125.4769,123.3146,123.4897,3050581.0
2023-04-07,125.0605,125.4769,123.3146,123.4897,3050581.0
2023-04-08,125.0605,125.4769,123.3146,123.4897,3050581.0
2023-04-09,125.0605,125.4769,123.3146,123.4897,3050581.0
2023-04-10,122.8557,124.0385,122.2974,123.9912,2614402.0
2023-04-11,123.5654,124.0622,123.1869,123.414,3132430.0
2023-04-12,123.3951,123.8547,121.2849,121.635,3957542.0
2023-04-13,121.1335,121.493,119.2314,121.0294,5621512.0
2023-04-14,121.5593,122.8651,120.4711,121.2565,4180614.0
2023-04-15,121.5593,122.8651,120.4711,121.2565,4180614.0
2023-04-16,121.5593,122.8651,120.4711,121.2565,4180614.0
2023-04-17,121.4079,121.8053,119.9885,120.9537,3662666.0
2023-04-18,121.2565,121.7675,120.5089,120.9158,3193787.0
2023-04-19,119.7046,120.1588,118.569,119.5342,7014368.0
2023-04-20,123.1585,123.9439,119.08,119.5721,9749618.0
2023-04-21,119.2314,119.8938,118.5406,118.9759,6725426.0
2023-04-22,119.2314,119.8938,118.5406,118.9759,6725426.0
2023-04-23,119.2314,119.8938,118.5406,118.9759,6725426.0
2023-04-24,118.8056,119.2787,117.8688,118.6637,4043892.0
2023-04-25,118.1905,119.4112,118.058,119.1273,4275396.0
2023-04-26,119.0516,119.7472,118.3987,119.0895,4070168.0
2023-04-27,119.5816,120.1966,118.7157,120.1493,3204889.0
2023-04-28,119.7803,120.4143,118.8908,119.6194,5061247.0
2023-04-29,119.7803,120.4143,118.8908,119.6194,5061247.0
2023-04-30,119.7803,120.4143,118.8908,119.6194,5061247.0
2023-05-01,119.5626,119.9411,119.2882,119.3166,2724992.0
2023-05-02,119.5153,119.6573,116.6481,118.4366,4445283.0
2023-05-03,118.7204,118.8245,116.6386,116.8184,4554212.0
2023-05-04,116.421,116.8846,115.2157,115.9857,4468237.0
2023-05-05,116.4967,117.4335,116.2081,117.0077,4971936.0
2023-05-06,116.4967,117.4335,116.2081,117.0077,4971936.0
2023-05-07,116.4967,117.4335,116.2081,117.0077,4971936.0
2023-05-08,117.1118,117.2632,115.9668,116.7711,3663818.0
2023-05-09,116.9245,116.9917,115.7352,116.2243,4540047.0
2023-05-10,117.0109,117.4905,116.1572,117.0396,4189222.0
2023-05-11,117.0396,117.2507,115.6296,115.9654,3446452.0
2023-05-12,116.4545,117.8454,116.1668,117.8262,4564825.0
2023-05-13,116.4545,117.8454,116.1668,117.8262,4564825.0
2023-05-14,116.4545,117.8454,116.1668,117.8262,4564825.0
2023-05-15,117.9796,118.6397,117.3466,118.325,2915725.0
2023-05-16,118.3154,118.8045,117.4521,118.4209,2749125.0
2023-05-17,118.8813,120.7133,118.4305,120.579,4515134.0
2023-05-18,120.1858,121.3464,120.0797,121.0011,3797883.0
2023-05-19,121.615,123.0537,121.3847,122.0658,4306657.0
2023-05-20,121.615,123.0537,121.3847,122.0658,4306657.0
2023-05-21,121.615,123.0537,121.3847,122.0658,4306657.0
2023-05-22,122.296,122.9578,121.9603,122.296,2806770.0
2023-05-23,122.0466,123.8211,121.9411,122.9482,4592280.0
2023-05-24,122.6029,122.6796,120.3488,120.5503,3915505.0
2023-05-25,120.4831,122.037,119.9076,121.5862,4102854.0
2023-05-26,121.8739,124.3678,121.6341,123.6292,5612570.0
2023-05-27,121.8739,124.3678,121.6341,123.6292,5612570.0
2023-05-28,121.8739,124.3678,121.6341,123.6292,5612570.0
2023-05-29,121.8739,124.3678,121.6341,123.6292,5612570.0
2023-05-30,124.2719,124.761,123.025,124.1952,3741050.0
2023-05-31,123.2647,124.1568,122.2576,123.3415,11590211.0
2023-06-01,123.1976,124.833,122.5645,124.5213,4136086.0
2023-06-02,125.0584,127.6866,124.8378,127.0152,5375796.0
2023-06-03,125.0584,127.6866,124.8378,127.0152,5375796.0
2023-06-04,125.0584,127.6866,124.8378,127.0152,5375796.0
2023-06-05,127.6866,128.2621,126.8713,127.2262,4574417.0
2023-06-06,127.0248,127.5139,126.4972,127.2741,3297951.0
2023-06-07,127.0919,128.9527,126.7945,128.8952,5772024.0
2023-06-08,129.1925,130.4299,128.5403,128.9239,4128939.0
2023-06-09,128.876,130.545,128.6937,129.7776,3981748.0
2023-06-10,128.876,130.545,128.6937,129.7776,3981748.0
2023-06-11,128.876,130.545,128.6937,129.7776,3981748.0
2023-06-12,130.449,131.0437,130.2779,130.8519,4500120.0
2023-06-13,130.9382,132.5305,130.449,131.9837,3927331.0
2023-06-14,132.1756,133.2594,131.3507,131.6001,4514888.0
2023-06-15,131.6672,133.1348,131.5761,132.7511,3812582.0
2023-06-16,133.5472,133.7764,131.859,131.8686,7473676.0
2023-06-17,133.5472,133.7764,131.859,131.8686,7473676.0
2023-06-18,133.5472,133.7764,131.859,131.8686,7473676.0
2023-06-19,133.5472,133.7764,131.859,131.8686,7473676.0
2023-06-20,130.7943,131.6288,130.3435,130.4107,4272511.0
2023-06-21,129.5954,129.8639,127.8496,128.2333,5501272.0
2023-06-22,126.3054,127.5331,125.3462,125.8162,6013021.0
2023-06-23,125.0776,125.2886,123.9074,124.1472,11324705.0
2023-06-24,125.0776,125.2886,123.9074,124.1472,11324705.0
2023-06-25,125.0776,125.2886,123.9074,124.1472,11324705.0
2023-06-26,124.1088,126.0464,124.0321,125.9792,4845649.0
2023-06-27,125.9409,127.5235,125.4901,126.9384,3219909.0
2023-06-28,126.6699,126.7754,125.5668,126.3821,2753779.0
2023-06-29,126.3725,128.8664,126.315,128.5882,3639836.0
2023-06-30,129.1925,129.5186,127.9791,128.3484,4236677.0
2023-07-01,129.1925,129.5186,127.9791,128.3484,4236677.0
2023-07-02,129.1925,129.5186,127.9791,128.3484,4236677.0
2023-07-03,127.9743,128.8664,127.4468,128.2141,1477149.0
2023-07-04,127.9743,128.8664,127.4468,128.2141,1477149.0
2023-07-05,127.8784,128.828,127.1782,128.7609,2955870.0
2023-07-06,127.7969,128.4348,126.1807,126.7658,3508083.0
2023-07-07,126.4013,128.3916,126.3725,126.689,2982738.0
2023-07-08,126.4013,128.3916,126.3725,126.689,2982738.0
2023-07-09,126.4013,128.3916,126.3725,126.689,2982738.0
2023-07-10,126.3821,127.6194,126.3198,127.4756,2369425.0
2023-07-11,128.2045,129.0678,127.7921,128.9527,2925238.0
2023-07-12,129.557,129.8064,127.1638,127.418,3732189.0
2023-07-13,128.0607,129.557,127.9168,128.4539,3221422.0
2023-07-14,128.4443,128.4539,127.5139,127.9552,2861496.0
2023-07-15,128.4443,128.4539,127.5139,127.9552,2861496.0
2023-07-16,128.4443,128.4539,127.5139,127.9552,2861496.0
2023-07-17,127.8209,129.1158,127.6674,128.7609,3168419.0
2023-07-18,129.2117,130.4011,128.8088,129.8352,3852058.0
2023-07-19,129.9982,130.8807,129.6721,129.9503,5519992.0
2023-07-20,131.5905,134.5927,130.9862,132.7319,10896330.0
2023-07-21,132.5688,134.0747,132.1372,133.269,5858741.0
2023-07-22,132.5688,134.0747,132.1372,133.269,5858741.0
2023-07-23,132.5688,134.0747,132.1372,133.269,5858741.0
2023-07-24,133.6623,134.4009,133.1144,133.8446,3475442.0
2023-07-25,133.7294,134.6982,133.3652,134.6023,3770813.0
2023-07-26,134.7078,135.4848,134.1707,135.3121,4046441.0
2023-07-27,136.4919,137.5278,136.1082,137.1346,6331563.0
2023-07-28,137.5854,138.0746,137.0195,137.595,6686627.0
2023-07-29,137.5854,138.0746,137.0195,137.595,6686627.0
2023-07-30,137.5854,138.0746,137.0195,137.595,6686627.0
2023-07-31,137.9403,138.7028,137.6717,138.2952,6138902.0
2023-08-01,138.3623,138.5829,136.3672,137.4799,4798703.0
2023-08-02,136.9523,138.4103,136.5015,138.2856,4959381.0
2023-08-03,137.9115,139.2927,137.4622,138.5541,3952640.0
2023-08-04,139.168,140.1272,138.1129,138.3527,4223204.0
2023-08-05,139.168,140.1272,138.1129,138.3527,4223204.0
2023-08-06,139.168,140.1272,138.1129,138.3527,4223204.0
2023-08-07,139.0817,140.5205,139.0146,140.2135,3438654.0
2023-08-08,139.7531,140.1848,138.228,139.9546,4654582.0
2023-08-09,140.624,140.624,138.0626,138.247,4073038.0
2023-08-10,138.7806,140.2747,138.441,138.9843,4735763.0
2023-08-11,138.8582,139.1784,137.9705,138.8582,2526433.0
2023-08-12,138.8582,139.1784,137.9705,138.8582,2526433.0
2023-08-13,138.8582,139.1784,137.9705,138.8582,2526433.0
2023-08-14,138.7903,139.0959,137.5795,137.6843,4226563.0
2023-08-15,137.2865,138.0723,136.9954,137.6454,3656559.0
2023-08-16,137.4805,137.8589,136.3745,136.4521,3285347.0
2023-08-17,136.8111,138.4119,136.4133,136.4715,3742058.0
2023-08-18,135.8311,137.6066,135.5983,137.1991,3915480.0
2023-08-19,135.8311,137.6066,135.5983,137.1991,3915480.0
2023-08-20,135.8311,137.6066,135.5983,137.1991,3915480.0
2023-08-21,137.2088,138.15,136.9081,138.0432,2937781.0
2023-08-22,138.4119,138.9601,137.0924,137.2768,3557734.0
2023-08-23,137.4999,139.2026,137.3641,139.1396,2559083.0
2023-08-24,139.2318,140.168,138.9552,139.2754,2900244.0
2023-08-25,139.8867,141.1382,139.2269,141.0218,3660147.0
2023-08-26,139.8867,141.1382,139.2269,141.0218,3660147.0
2023-08-27,139.8867,141.1382,139.2269,141.0218,3660147.0
2023-08-28,141.08,142.3704,140.886,141.6719,3561347.0
2023-08-29,141.9435,142.3607,141.2838,142.0891,2778113.0
2023-08-30,142.06,142.5451,141.4052,142.4869,2245402.0
2023-08-31,142.5645,143.3285,142.1764,142.4577,3885949.0
2023-09-01,142.8749,143.6899,142.5451,143.5347,2727796.0
2023-09-02,142.8749,143.6899,142.5451,143.5347,2727796.0
2023-09-03,142.8749,143.6899,142.5451,143.5347,2727796.0
