,MSFT US Equity,MSFT US Equity,MSFT US Equity,MSFT US Equity,MSFT US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-12-04,246.7226,252.8852,246.5942,251.8581,21528520.0
2022-12-05,248.8854,250.672,244.9844,247.0979,23435294.0
2022-12-06,247.7102,248.7373,240.7575,242.0809,22463727.0
2022-12-07,241.7944,243.108,239.202,241.3401,20481522.0
2022-12-08,241.8043,245.656,240.0464,244.3326,22611757.0
2022-12-09,241.6611,245.2313,241.1328,242.3771,20609743.0
2022-12-10,241.6611,245.2313,241.1328,242.3771,20609743.0
2022-12-11,241.6611,245.2313,241.1328,242.3771,20609743.0
2022-12-12,244.377,249.4089,244.1054,249.3792,30665069.0
2022-12-13,258.4454,260.6428,249.9323,253.7345,42196884.0
2022-12-14,253.9419,259.3323,251.1569,254.0308,35410933.0
2022-12-15,250.5742,251.0483,244.2733,245.9226,35568093.0
2022-12-16,245.4683,246.7423,240.4908,241.6562,86101994.0
2022-12-17,245.4683,246.7423,240.4908,241.6562,86101994.0
2022-12-18,245.4683,246.7423,240.4908,241.6562,86101994.0
2022-12-19,241.8241,242.1697,235.7503,237.4688,29696436.0
2022-12-20,236.4318,239.8983,235.4639,238.802,25150802.0
2022-12-21,238.6934,242.5697,237.133,241.3994,23690607.0
2022-12-22,238.2638,238.9897,230.9703,235.2368,28651664.0
2022-12-23,233.1826,235.9083,231.0422,235.7701,21206982.0
2022-12-24,233.1826,235.9083,231.0422,235.7701,21206982.0
2022-12-25,233.1826,235.9083,231.0422,235.7701,21206982.0
2022-12-26,233.1826,235.9083,231.0422,235.7701,21206982.0
2022-12-27,235.7404,235.9676,232.906,234.022,16688648.0
2022-12-28,233.9529,236.7478,231.2666,231.6222,17457104.0
2022-12-29,232.7283,238.9205,232.7283,238.0218,19770693.0
2022-12-30,235.2565,236.9848,233.7257,236.8466,21938472.0
2022-12-31,235.2565,236.9848,233.7257,236.8466,21938472.0
2023-01-01,235.2565,236.9848,233.7257,236.8466,21938472.0
2023-01-02,235.2565,236.9848,233.7257,236.8466,21938472.0
2023-01-03,240.0661,242.703,234.4566,236.6095,25740036.0
2023-01-04,229.3951,229.9827,223.1584,226.2595,50623394.0
2023-01-05,224.383,224.7287,219.0107,219.5537,39585623.0
2023-01-06,220.2351,222.961,216.6304,222.1412,43613574.0
2023-01-07,220.2351,222.961,216.6304,222.1412,43613574.0
2023-01-08,220.2351,222.961,216.6304,222.1412,43613574.0
2023-01-09,223.6423,228.3696,223.6028,224.304,27369784.0
2023-01-10,224.9312,228.4421,224.5114,226.0126,27033881.0
2023-01-11,228.4223,233.0245,228.2446,232.8468,28669331.0
2023-01-12,232.3431,236.9256,230.6642,235.5528,27269486.0
2023-01-13,234.0635,236.4021,232.0073,236.2639,21333265.0
2023-01-14,234.0635,236.4021,232.0073,236.2639,21333265.0
2023-01-15,234.0635,236.4021,232.0073,236.2639,21333265.0
2023-01-16,234.0635,236.4021,232.0073,236.2639,21333265.0
2023-01-17,235.0195,237.923,234.1504,237.37,29831257.0
2023-01-18,238.5699,239.3748,232.5999,232.8863,30028692.0
2023-01-19,230.8815,232.5999,227.8199,229.0544,28623033.0
2023-01-20,231.9431,237.7552,231.6024,237.2416,35389809.0
2023-01-21,231.9431,237.7552,231.6024,237.2416,35389809.0
2023-01-22,231.9431,237.7552,231.6024,237.2416,35389809.0
2023-01-23,238.1107,242.1253,236.6787,239.5723,31933951.0
2023-01-24,239.4933,240.9254,237.4589,239.039,40234444.0
2023-01-25,231.5728,240.2834,228.0372,237.6268,66526641.0
2023-01-26,240.6291,245.2313,238.9995,244.9251,33454491.0
2023-01-27,245.9029,246.7325,243.7696,245.0832,26498939.0
2023-01-28,245.9029,246.7325,243.7696,245.0832,26498939.0
2023-01-29,245.9029,246.7325,243.7696,245.0832,26498939.0
2023-01-30,241.4784,242.5549,239.1971,239.7007,25867365.0
2023-01-31,240.4316,244.8758,239.9328,244.7375,26541072.0
2023-02-01,244.9251,252.0161,242.4265,249.6162,31259912.0
2023-02-02,255.611,261.4082,254.0605,261.3193,39940437.0
2023-02-03,256.324,260.9243,253.9123,255.1468,29077256.0
2023-02-04,256.324,260.9243,253.9123,255.1468,29077256.0
2023-02-05,256.324,260.9243,253.9123,255.1468,29077256.0
2023-02-06,254.2481,255.0974,251.6211,253.5864,22517997.0
2023-02-07,257.2998,265.4426,256.8554,264.2426,50841365.0
2023-02-08,269.8127,273.3286,262.9094,263.4229,54686049.0
2023-02-09,270.4053,270.583,259.5416,260.3515,42375102.0
2023-02-10,258.2874,260.8156,257.4302,259.8379,25818489.0
2023-02-11,258.2874,260.8156,257.4302,259.8379,25818489.0
2023-02-12,258.2874,260.8156,257.4302,259.8379,25818489.0
2023-02-13,264.3216,271.1953,263.8377,267.956,44630921.0
2023-02-14,269.2893,271.5608,265.9413,268.7955,37047924.0
2023-02-15,265.6568,268.0429,263.5381,266.6469,28962163.0
2023-02-16,261.3995,264.0925,259.3005,259.5481,29603616.0
2023-02-17,256.8154,257.5085,253.4591,255.4986,30000055.0
2023-02-18,256.8154,257.5085,253.4591,255.4986,30000055.0
2023-02-19,256.8154,257.5085,253.4591,255.4986,30000055.0
2023-02-20,256.8154,257.5085,253.4591,255.4986,30000055.0
2023-02-21,251.9542,252.9542,249.0929,250.1621,28397444.0
2023-02-22,251.5681,251.8156,247.8553,249.0137,22491056.0
2023-02-23,253.0235,254.2908,247.9939,252.2413,29219095.0
2023-02-24,247.479,248.5087,245.6375,246.7464,24990905.0
2023-02-25,247.479,248.5087,245.6375,246.7464,24990905.0
2023-02-26,247.479,248.5087,245.6375,246.7464,24990905.0
2023-02-27,249.9542,250.3107,246.9147,247.6771,21190042.0
2023-02-28,246.5979,248.9939,246.2613,246.9444,22490950.0
2023-03-01,248.2711,248.4394,243.3504,243.8257,27565259.0
2023-03-02,244.1029,248.9048,243.1722,248.6176,24833646.0
2023-03-03,249.6869,253.0829,248.8949,252.7561,30760136.0
2023-03-04,249.6869,253.0829,248.8949,252.7561,30760136.0
2023-03-05,249.6869,253.0829,248.8949,252.7561,30760136.0
2023-03-06,253.8799,257.5382,253.4393,254.3205,24109849.0
2023-03-07,253.7561,255.1323,250.875,251.6275,21473179.0
2023-03-08,251.5185,252.0153,248.3206,251.1819,17340217.0
2023-03-09,253.2809,256.9838,249.083,249.8156,26653387.0
2023-03-10,248.5879,250.281,245.1425,246.1226,28333930.0
2023-03-11,248.5879,250.281,245.1425,246.1226,28333930.0
2023-03-12,248.5879,250.281,245.1425,246.1226,28333930.0
2023-03-13,244.9445,255.3501,243.291,251.3997,33339721.0
2023-03-14,254.2017,258.4788,253.3205,258.2016,33620293.0
2023-03-15,257.3996,263.8351,256.6372,262.8054,46028047.0
2023-03-16,262.5727,273.815,260.6668,273.4586,54832140.0
2023-03-17,275.4982,280.5178,273.5775,276.6565,69527371.0
2023-03-18,275.4982,280.5178,273.5775,276.6565,69527371.0
2023-03-19,275.4982,280.5178,273.5775,276.6565,69527371.0
