,HEES US Equity,HEES US Equity,HEES US Equity,HEES US Equity,HEES US Equity
2023-10-29,39.3899,40.9029,39.3899,40.2898,387660.0
2023-10-30,40.9722,41.1996,40.3788,40.8733,229075.0
2023-10-31,40.8041,40.8436,40.1711,40.27,154608.0
2023-11-01,40.0722,40.5469,39.3503,40.359,204308.0
2023-11-02,40.7744,41.6644,40.5469,41.6545,190801.0
2023-11-03,42.7424,43.583,42.5248,43.0589,195351.0
2023-11-04,42.7424,43.583,42.5248,43.0589,195351.0
2023-11-05,42.7424,43.583,42.5248,43.0589,195351.0
2023-11-06,43.1578,43.1578,41.6941,42.238,144383.0
2023-11-07,41.9611,42.6138,41.6447,42.5743,138616.0
2023-11-08,42.5743,42.7869,41.4667,42.0501,103755.0
2023-11-09,42.5446,42.6929,41.3589,41.4469,151861.0
2023-11-10,41.8622,42.7325,41.4568,42.6831,132129.0
2023-11-11,41.8622,42.7325,41.4568,42.6831,132129.0
2023-11-12,41.8622,42.7325,41.4568,42.6831,132129.0
2023-11-13,42.2776,43.0589,42.2776,42.9105,97566.0
2023-11-14,44.5027,46.0752,44.206,45.9268,263741.0
2023-11-15,46.0554,47.1729,45.7559,46.0949,298973.0
2023-11-16,45.7686,46.3521,45.2345,45.7686,212920.0
2023-11-17,46.4213,46.8564,46.0653,46.5202,136107.0
2023-11-18,46.4213,46.8564,46.0653,46.5202,136107.0
2023-11-19,46.4213,46.8564,46.0653,46.5202,136107.0
2023-11-20,45.1851,46.1246,45.0615,45.4422,310138.0
2023-11-21,45.2444,45.2444,44.6115,44.7895,89386.0
2023-11-22,45.0763,45.2543,44.0874,44.7401,129029.0
2023-11-23,45.0763,45.2543,44.0874,44.7401,129029.0
2023-11-24,44.8587,45.3532,44.7599,44.8587,47524.0
2023-11-25,44.8587,45.3532,44.7599,44.8587,47524.0
2023-11-26,44.8587,45.3532,44.7599,44.8587,47524.0
2023-11-27,44.6846,44.8737,44.1474,44.3065,115485.0
2023-11-28,44.1673,44.3165,43.0015,43.0628,105374.0
2023-11-29,43.6797,44.6249,43.5504,43.7693,247292.0
2023-11-30,43.8389,44.6249,43.5305,44.0877,115575.0
2023-12-01,44.028,46.8438,44.028,46.5552,374505.0
2023-12-02,44.028,46.8438,44.028,46.5552,374505.0
2023-12-03,44.028,46.8438,44.028,46.5552,374505.0
2023-12-04,46.5353,46.7642,45.8488,46.6149,134204.0
2023-12-05,46.1174,46.4259,45.6931,45.7791,204796.0
2023-12-06,46.1274,47.4507,45.6199,45.6896,220747.0
2023-12-07,45.9682,46.1672,45.5403,45.8587,159380.0
2023-12-08,45.6995,46.7741,45.6995,46.3861,147721.0
2023-12-09,45.6995,46.7741,45.6995,46.3861,147721.0
2023-12-10,45.6995,46.7741,45.6995,46.3861,147721.0
2023-12-11,46.8139,47.4706,46.4635,47.4109,187286.0
2023-12-12,47.3711,47.3711,46.4537,46.6945,169481.0
2023-12-13,47.0427,49.1621,45.8935,49.0228,318438.0
2023-12-14,50.0078,53.132,50.0078,53.0027,354299.0
2023-12-15,53.2713,54.127,52.3062,52.4754,435531.0
2023-12-16,53.2713,54.127,52.3062,52.4754,435531.0
2023-12-17,53.2713,54.127,52.3062,52.4754,435531.0
2023-12-18,53.2713,53.2713,51.55,51.8784,148396.0
2023-12-19,52.545,53.341,51.8794,52.2913,340422.0
2023-12-20,51.749,52.943,50.6446,51.1918,367180.0
2023-12-21,52.0873,52.2867,51.0028,51.5699,146828.0
2023-12-22,51.8485,52.1172,51.259,51.6595,128980.0
2023-12-23,51.8485,52.1172,51.259,51.6595,128980.0
2023-12-24,51.8485,52.1172,51.259,51.6595,128980.0
2023-12-25,51.8485,52.1172,51.259,51.6595,128980.0
2023-12-26,51.9381,53.5599,51.4704,53.3907,178651.0
2023-12-27,53.6594,53.6992,52.5251,52.8335,98047.0
2023-12-28,52.6246,53.1717,52.55,52.7241,73681.0
2023-12-29,52.5151,52.9231,51.9092,52.0575,113790.0
2023-12-30,52.5151,52.9231,51.9092,52.0575,113790.0
2023-12-31,52.5151,52.9231,51.9092,52.0575,113790.0
2024-01-01,52.5151,52.9231,51.9092,52.0575,113790.0
2024-01-02,51.6595,52.3659,51.1222,51.55,98260.0
2024-01-03,50.963,50.963,49.58,49.6894,144920.0
2024-01-04,49.7988,50.5351,49.2914,49.3312,161238.0
2024-01-05,48.8636,49.8436,48.7641,48.8039,176184.0
2024-01-06,48.8636,49.8436,48.7641,48.8039,176184.0
2024-01-07,48.8636,49.8436,48.7641,48.8039,176184.0
2024-01-08,48.8337,49.9083,48.3561,49.8784,232363.0
2024-01-09,48.9631,49.0725,47.779,48.5153,147622.0
2024-01-10,48.177,48.576,47.7691,48.0178,139772.0
2024-01-11,47.7591,48.2168,46.9533,48.1372,187339.0
2024-01-12,49.0427,49.4954,48.0129,48.3064,119489.0
2024-01-13,49.0427,49.4954,48.0129,48.3064,119489.0
2024-01-14,49.0427,49.4954,48.0129,48.3064,119489.0
2024-01-15,49.0427,49.4954,48.0129,48.3064,119489.0
2024-01-16,47.6795,48.187,47.4009,47.7293,211977.0
2024-01-17,47.0328,47.7293,46.9134,47.2218,96334.0
2024-01-18,47.6198,48.2168,47.2716,47.9382,103422.0
2024-01-19,48.2566,48.4158,47.2059,48.3959,104007.0
2024-01-20,48.2566,48.4158,47.2059,48.3959,104007.0
2024-01-21,48.2566,48.4158,47.2059,48.3959,104007.0
2024-01-22,48.7939,50.009,48.6994,49.7292,155976.0
2024-01-23,50.2864,50.922,50.0277,50.6247,204674.0
2024-01-24,51.5998,51.6595,50.0526,50.3461,170147.0
2024-01-25,51.6097,53.4455,51.5102,52.4555,282206.0
2024-01-26,52.8335,53.0125,52.0027,52.734,241298.0
2024-01-27,52.8335,53.0125,52.0027,52.734,241298.0
2024-01-28,52.8335,53.0125,52.0027,52.734,241298.0
2024-01-29,52.4654,53.6793,52.4157,53.6793,128061.0
2024-01-30,53.2116,54.4454,53.1718,54.127,211910.0
2024-01-31,54.2763,55.4006,53.4206,53.5201,380658.0
2024-02-01,53.9181,54.7638,52.9751,54.4753,158786.0
2024-02-02,53.4007,55.2215,53.0922,54.5648,121339.0
2024-02-03,53.4007,55.2215,53.0922,54.5648,121339.0
2024-02-04,53.4007,55.2215,53.0922,54.5648,121339.0
2024-02-05,53.8285,53.8285,52.4853,53.5698,344229.0
2024-02-06,53.4007,54.1768,53.4007,53.6892,74131.0
2024-02-07,54.1171,54.5947,53.303,53.8186,123586.0
2024-02-08,54.1171,54.5449,53.6594,54.0773,191547.0
2024-02-09,54.5748,54.8832,53.8086,54.734,111230.0
2024-02-10,54.5748,54.8832,53.8086,54.734,111230.0
2024-02-11,54.5748,54.8832,53.8086,54.734,111230.0
2024-02-12,55.1917,56.8035,55.1917,56.7538,238188.0
2024-02-13,54.3957,54.6643,52.1868,52.6843,412582.0
2024-02-14,53.3808,54.6892,53.1819,54.2663,557214.0
2024-02-15,54.1967,56.117,54.1967,56.0473,283509.0
2024-02-16,55.52,56.1468,54.8832,54.8932,144372.0
2024-02-17,55.52,56.1468,54.8832,54.8932,144372.0
2024-02-18,55.52,56.1468,54.8832,54.8932,144372.0
2024-02-19,55.52,56.1468,54.8832,54.8932,144372.0
2024-02-20,53.938,54.4156,53.5201,53.938,150911.0
2024-02-21,53.938,54.9031,53.6096,54.525,228177.0
2024-02-22,56.2,56.2399,52.79,53.38,268595.0
2024-02-23,54.02,54.93,53.45,54.6,199734.0
2024-02-24,54.02,54.93,53.45,54.6,199734.0
2024-02-25,54.02,54.93,53.45,54.6,199734.0
2024-02-26,54.34,55.23,54.0201,54.77,229424.0
2024-02-27,55.56,56.015,54.195,54.52,247579.0
2024-02-28,53.9,55.01,53.9,54.89,171622.0
2024-02-29,55.84,56.76,55.48,56.49,346078.0
2024-03-01,56.93,57.725,56.37,57.46,275578.0
2024-03-02,56.93,57.725,56.37,57.46,275578.0
2024-03-03,56.93,57.725,56.37,57.46,275578.0
2024-03-04,57.64,59.14,57.5,58.79,379880.0
2024-03-05,58.13,58.64,57.2839,58.38,286712.0
2024-03-06,58.76,59.0,57.05,58.02,238132.0
2024-03-07,58.68,59.24,58.0,58.37,158085.0
2024-03-08,59.18,60.5,58.44,58.44,170693.0
2024-03-09,59.18,60.5,58.44,58.44,170693.0
2024-03-10,59.18,60.5,58.44,58.44,170693.0
2024-03-11,58.0,58.22,55.35,56.73,262206.0
2024-03-12,57.34,57.54,56.57,57.42,169577.0
2024-03-13,56.98,57.75,56.47,56.91,146459.0
2024-03-14,56.44,56.83,55.77,56.34,163636.0
2024-03-15,56.01,58.04,56.01,57.95,473688.0
2024-03-16,56.01,58.04,56.01,57.95,473688.0
2024-03-17,56.01,58.04,56.01,57.95,473688.0
2024-03-18,57.77,58.8499,57.77,58.59,216942.0
2024-03-19,58.49,59.88,58.49,59.63,198158.0
2024-03-20,59.6,61.0282,59.16,60.63,222563.0
2024-03-21,61.0,63.38,60.78,63.26,296794.0
2024-03-22,63.44,63.55,63.035,63.28,270349.0
2024-03-23,63.44,63.55,63.035,63.28,270349.0
2024-03-24,63.44,63.55,63.035,63.28,270349.0
2024-03-25,63.0,63.46,62.01,62.62,210207.0
2024-03-26,63.0,63.71,62.62,63.03,189654.0
2024-03-27,63.51,64.67,63.35,64.62,141123.0
2024-03-28,64.33,64.975,63.76,64.18,263073.0
2024-03-29,64.33,64.975,63.76,64.18,263073.0
2024-03-30,64.33,64.975,63.76,64.18,263073.0
2024-03-31,64.33,64.975,63.76,64.18,263073.0
2024-04-01,64.2,64.2,62.84,62.97,150738.0
2024-04-02,62.66,62.8219,61.23,61.67,221744.0
2024-04-03,61.31,64.14,61.31,63.81,285039.0
2024-04-04,64.87,65.095,63.16,63.39,232321.0
2024-04-05,63.51,65.7,63.21,65.61,163703.0
2024-04-06,63.51,65.7,63.21,65.61,163703.0
2024-04-07,63.51,65.7,63.21,65.61,163703.0
2024-04-08,66.1,66.175,65.1,65.45,175224.0
2024-04-09,65.8,66.145,63.76,65.29,271090.0
2024-04-10,63.24,64.22,62.6,63.08,166925.0
2024-04-11,63.61,63.61,62.07,63.35,173075.0
2024-04-12,62.65,63.38,61.5034,61.99,117807.0
2024-04-13,62.65,63.38,61.5034,61.99,117807.0
2024-04-14,62.65,63.38,61.5034,61.99,117807.0
2024-04-15,62.73,63.32,60.71,61.18,155416.0
2024-04-16,60.45,60.74,59.35,60.45,245285.0
2024-04-17,60.65,60.95,58.72,58.78,153349.0
2024-04-18,59.15,59.8804,57.97,58.02,194965.0
2024-04-19,57.49,58.78,57.49,58.29,288354.0
2024-04-20,57.49,58.78,57.49,58.29,288354.0
2024-04-21,57.49,58.78,57.49,58.29,288354.0
2024-04-22,58.62,58.62,57.16,57.25,264951.0
2024-04-23,57.59,59.19,57.335,58.67,224854.0
2024-04-24,58.49,59.34,57.63,58.58,185388.0
2024-04-25,58.05,59.1,56.56,58.57,204018.0
2024-04-26,58.64,59.5874,58.4,58.65,141324.0
2024-04-27,58.64,59.5874,58.4,58.65,141324.0
2024-04-28,58.64,59.5874,58.4,58.65,141324.0
2024-04-29,59.21,59.76,58.81,59.22,260038.0
2024-04-30,52.96,54.0068,47.2501,48.29,1716721.0
2024-05-01,48.0,48.74,44.71,44.79,839665.0
