,BWXT US Equity,BWXT US Equity,BWXT US Equity,BWXT US Equity,BWXT US Equity
2023-10-23,75.8775,76.0759,74.2206,74.4091,411340.0
2023-10-24,75.3715,75.6096,74.3794,74.6968,396478.0
2023-10-25,75.2623,75.808,74.8853,74.9349,396170.0
2023-10-26,75.0342,75.7237,74.8804,75.0838,421075.0
2023-10-27,74.9746,75.2723,72.782,73.4269,416292.0
2023-10-28,74.9746,75.2723,72.782,73.4269,416292.0
2023-10-29,74.9746,75.2723,72.782,73.4269,416292.0
2023-10-30,73.7742,74.0123,72.3356,72.5737,560763.0
2023-10-31,72.8515,74.3099,72.5638,73.6948,606936.0
2023-11-01,73.7642,74.0123,73.1293,73.9924,1083224.0
2023-11-02,74.7663,77.0164,74.3496,76.2942,948597.0
2023-11-03,75.8477,76.5059,75.1235,75.5302,742245.0
2023-11-04,75.8477,76.5059,75.1235,75.5302,742245.0
2023-11-05,75.8477,76.5059,75.1235,75.5302,742245.0
2023-11-06,75.56,76.0759,74.0321,75.5997,574748.0
2023-11-07,75.5401,75.8775,75.1532,75.4608,393753.0
2023-11-08,75.5699,76.3239,74.7861,75.4211,330618.0
2023-11-09,75.7584,76.1999,74.5679,74.677,412091.0
2023-11-10,74.9746,76.0362,74.6572,75.9965,641473.0
2023-11-11,74.9746,76.0362,74.6572,75.9965,641473.0
2023-11-12,74.9746,76.0362,74.6572,75.9965,641473.0
2023-11-13,76.2644,76.9589,75.9072,76.2445,468670.0
2023-11-14,76.6414,78.0899,76.2842,77.8419,334213.0
2023-11-15,77.7427,77.9411,75.4891,75.7882,774562.0
2023-11-16,75.9568,76.4132,75.4012,76.4033,532615.0
2023-11-17,76.7704,77.0879,76.3041,76.7307,323435.0
2023-11-18,76.7704,77.0879,76.3041,76.7307,323435.0
2023-11-19,76.7704,77.0879,76.3041,76.7307,323435.0
2023-11-20,76.8302,78.1139,76.4123,77.8551,503938.0
2023-11-21,77.9049,78.0392,77.477,77.477,255586.0
2023-11-22,77.477,77.9945,77.4671,77.9745,171370.0
2023-11-23,77.477,77.9945,77.4671,77.9745,171370.0
2023-11-24,78.2134,78.8403,78.2134,78.4323,135493.0
2023-11-25,78.2134,78.8403,78.2134,78.4323,135493.0
2023-11-26,78.2134,78.8403,78.2134,78.4323,135493.0
2023-11-27,78.3129,78.3427,77.4372,77.7158,294238.0
2023-11-28,77.8651,77.8651,76.6421,76.8103,650575.0
2023-11-29,77.0989,77.4173,76.2332,76.3327,465691.0
2023-11-30,76.4023,77.7457,76.1784,77.6462,392469.0
2023-12-01,77.6462,78.7656,77.452,78.4422,258382.0
2023-12-02,77.6462,78.7656,77.452,78.4422,258382.0
2023-12-03,77.6462,78.7656,77.452,78.4422,258382.0
2023-12-04,78.3527,81.2086,78.3527,81.0493,698859.0
2023-12-05,80.91,81.2583,79.3478,79.5567,541950.0
2023-12-06,79.4473,80.2533,79.4473,80.2035,369910.0
2023-12-07,80.3229,80.6414,79.1089,79.298,338190.0
2023-12-08,79.507,79.9747,78.6711,78.8502,402292.0
2023-12-09,79.507,79.9747,78.6711,78.8502,402292.0
2023-12-10,79.507,79.9747,78.6711,78.8502,402292.0
2023-12-11,78.701,79.5468,78.701,79.2483,697459.0
2023-12-12,79.2483,80.4075,79.0393,79.6164,460520.0
2023-12-13,79.6363,79.8453,79.0393,79.497,467983.0
2023-12-14,79.2284,79.5566,76.8402,76.9397,1001728.0
2023-12-15,76.6013,77.4173,75.9346,76.2033,1583042.0
2023-12-16,76.6013,77.4173,75.9346,76.2033,1583042.0
2023-12-17,76.6013,77.4173,75.9346,76.2033,1583042.0
2023-12-18,76.2431,77.4372,76.2232,77.1785,543069.0
2023-12-19,77.1785,77.4769,76.5317,76.9098,488044.0
2023-12-20,76.6511,76.6909,75.7655,75.7854,711606.0
2023-12-21,76.2133,76.875,76.054,76.3227,605541.0
2023-12-22,76.6312,77.0292,76.1336,76.671,830878.0
2023-12-23,76.6312,77.0292,76.1336,76.671,830878.0
2023-12-24,76.6312,77.0292,76.1336,76.671,830878.0
2023-12-25,76.6312,77.0292,76.1336,76.671,830878.0
2023-12-26,76.6113,77.0889,76.472,76.6312,352993.0
2023-12-27,76.462,76.7008,76.054,76.263,327098.0
2023-12-28,76.064,76.6809,75.9744,76.2133,289389.0
2023-12-29,76.1934,76.5018,75.7754,76.3526,513746.0
2023-12-30,76.1934,76.5018,75.7754,76.3526,513746.0
2023-12-31,76.1934,76.5018,75.7754,76.3526,513746.0
2024-01-01,76.1934,76.5018,75.7754,76.3526,513746.0
2024-01-02,76.2033,76.7705,75.8053,75.9645,460254.0
2024-01-03,75.7953,76.0839,75.1286,75.457,620199.0
2024-01-04,75.6262,76.1635,75.3077,75.5267,826176.0
2024-01-05,75.6461,75.7058,74.4719,74.6908,494096.0
2024-01-06,75.6461,75.7058,74.4719,74.6908,494096.0
2024-01-07,75.6461,75.7058,74.4719,74.6908,494096.0
2024-01-08,74.5714,76.4421,74.3226,76.4222,514406.0
2024-01-09,76.064,76.2829,75.1286,76.0739,428885.0
2024-01-10,76.661,78.0094,76.0242,77.7258,654179.0
2024-01-11,77.8452,77.8601,76.9297,77.6462,405378.0
2024-01-12,78.2731,79.706,78.1636,79.5667,486550.0
2024-01-13,78.2731,79.706,78.1636,79.5667,486550.0
2024-01-14,78.2731,79.706,78.1636,79.5667,486550.0
2024-01-15,78.2731,79.706,78.1636,79.5667,486550.0
2024-01-16,79.3179,79.5667,78.3626,79.1089,568712.0
2024-01-17,78.8104,79.7159,78.6074,78.8403,302603.0
2024-01-18,79.1189,79.2582,78.084,78.9895,382386.0
2024-01-19,79.3577,79.3677,78.4721,79.1288,253956.0
2024-01-20,79.3577,79.3677,78.4721,79.1288,253956.0
2024-01-21,79.3577,79.3677,78.4721,79.1288,253956.0
2024-01-22,79.3478,80.0443,79.2184,79.8951,360042.0
2024-01-23,79.8354,80.7309,79.8354,80.6911,371882.0
2024-01-24,80.9697,81.3855,80.3418,80.3826,287134.0
2024-01-25,80.8503,81.1688,80.0841,81.0294,529532.0
2024-01-26,81.2683,81.925,80.9797,81.517,297660.0
2024-01-27,81.2683,81.925,80.9797,81.517,297660.0
2024-01-28,81.2683,81.925,80.9797,81.517,297660.0
2024-01-29,81.6663,82.0842,81.0842,82.0743,326183.0
2024-01-30,82.1837,82.8504,81.7957,82.4723,770287.0
2024-01-31,82.7708,83.0196,81.0792,81.0792,639723.0
2024-02-01,81.4474,83.1589,81.0041,83.0992,447703.0
2024-02-02,82.731,82.8604,81.4673,82.8007,381816.0
2024-02-03,82.731,82.8604,81.4673,82.8007,381816.0
2024-02-04,82.731,82.8604,81.4673,82.8007,381816.0
2024-02-05,82.3828,82.5121,81.2583,82.4126,388979.0
2024-02-06,82.731,83.2485,82.3828,82.6017,302539.0
2024-02-07,82.8007,83.9649,82.5519,83.5371,306591.0
2024-02-08,83.4077,83.756,82.8504,83.4276,322095.0
2024-02-09,83.7958,85.0297,83.1888,84.771,386042.0
2024-02-10,83.7958,85.0297,83.1888,84.771,386042.0
2024-02-11,83.7958,85.0297,83.1888,84.771,386042.0
2024-02-12,84.761,85.7262,84.5222,84.5421,360231.0
2024-02-13,84.0545,85.1889,83.2982,83.8256,467115.0
2024-02-14,84.7909,86.4228,84.2635,86.3531,397465.0
2024-02-15,86.582,87.2853,86.4924,86.7611,500449.0
2024-02-16,86.8009,87.7263,86.5322,87.2786,532895.0
2024-02-17,86.8009,87.7263,86.5322,87.2786,532895.0
2024-02-18,86.8009,87.7263,86.5322,87.2786,532895.0
2024-02-19,86.8009,87.7263,86.5322,87.2786,532895.0
2024-02-20,87.2786,87.9552,87.0945,87.2686,503341.0
2024-02-21,87.3582,88.204,87.179,88.0348,614769.0
2024-02-22,88.5224,89.6668,88.3134,89.6468,467365.0
2024-02-23,89.7663,89.9255,89.0199,89.3881,563645.0
2024-02-24,89.7663,89.9255,89.0199,89.3881,563645.0
2024-02-25,89.7663,89.9255,89.0199,89.3881,563645.0
2024-02-26,89.6269,90.1245,89.0,89.4478,1086266.0
2024-02-27,88.7811,89.4976,88.2438,88.8408,843274.0
2024-02-28,92.851,100.6126,91.4977,100.2743,1698712.0
2024-02-29,101.4983,102.4078,98.3737,100.334,1129182.0
2024-03-01,100.0454,102.0854,99.6275,101.8764,874900.0
2024-03-02,100.0454,102.0854,99.6275,101.8764,874900.0
2024-03-03,100.0454,102.0854,99.6275,101.8764,874900.0
2024-03-04,102.5531,104.5929,102.3242,103.8666,648874.0
2024-03-05,105.4786,106.6528,103.9064,104.3243,709209.0
2024-03-06,104.4835,105.6279,104.3243,105.0806,539467.0
2024-03-07,104.981,105.9662,104.4437,105.0308,720299.0
2024-03-08,104.961,105.3849,102.0837,102.9164,764616.0
2024-03-09,104.961,105.3849,102.0837,102.9164,764616.0
2024-03-10,104.961,105.3849,102.0837,102.9164,764616.0
2024-03-11,102.8167,102.9763,101.4404,101.59,566686.0
2024-03-12,101.4404,101.7613,100.6525,101.0215,797854.0
2024-03-13,100.9816,101.585,100.3533,100.9716,1158298.0
2024-03-14,101.0713,101.2559,97.8649,99.0866,723387.0
2024-03-15,98.2389,99.6352,98.2289,99.1864,1534671.0
2024-03-16,98.2389,99.6352,98.2289,99.1864,1534671.0
2024-03-17,98.2389,99.6352,98.2289,99.1864,1534671.0
2024-03-18,99.4556,99.8346,98.7376,99.5454,597900.0
2024-03-19,99.715,100.8519,99.4257,100.822,511581.0
2024-03-20,100.822,101.4204,99.2811,100.3233,527812.0
2024-03-21,100.7123,101.6598,100.1738,101.4803,362422.0
2024-03-22,101.8194,102.6571,100.9317,102.2682,503079.0
2024-03-23,101.8194,102.6571,100.9317,102.2682,503079.0
2024-03-24,101.8194,102.6571,100.9317,102.2682,503079.0
2024-03-25,101.0215,102.1385,100.5926,101.201,635299.0
2024-03-26,101.1013,101.2708,99.5304,99.9942,624193.0
2024-03-27,100.9816,101.8593,100.5428,101.6598,640803.0
2024-03-28,101.7695,103.2156,101.4454,102.348,675683.0
2024-03-29,101.7695,103.2156,101.4454,102.348,675683.0
2024-03-30,101.7695,103.2156,101.4454,102.348,675683.0
2024-03-31,101.7695,103.2156,101.4454,102.348,675683.0
2024-04-01,102.5375,102.5773,100.9666,101.6299,482143.0
2024-04-02,101.3207,101.6199,100.7721,101.2908,490985.0
2024-04-03,101.0115,101.7795,100.3533,100.4131,876119.0
2024-04-04,101.2309,101.7296,100.4729,100.8719,677752.0
2024-04-05,100.7622,101.3307,100.084,100.2037,679004.0
2024-04-06,100.7622,101.3307,100.084,100.2037,679004.0
2024-04-07,100.7622,101.3307,100.084,100.2037,679004.0
2024-04-08,100.3433,100.8519,99.2661,99.4457,592818.0
2024-04-09,99.1664,99.4407,96.3339,96.7728,775335.0
2024-04-10,95.7355,96.8226,95.4363,96.2442,936666.0
2024-04-11,96.2342,96.5234,95.6258,95.7156,559724.0
2024-04-12,95.8752,96.2392,93.6511,94.3093,995438.0
2024-04-13,95.8752,96.2392,93.6511,94.3093,995438.0
2024-04-14,95.8752,96.2392,93.6511,94.3093,995438.0
2024-04-15,95.5161,95.6857,92.5939,93.6012,642614.0
2024-04-16,93.5114,93.9004,92.6238,93.3818,710955.0
2024-04-17,93.691,94.3196,92.6039,92.6637,472570.0
2024-04-18,92.5041,93.6162,92.4443,93.2322,635099.0
2024-04-19,93.5813,93.8106,91.1028,91.3572,620736.0
2024-04-20,93.5813,93.8106,91.1028,91.3572,620736.0
2024-04-21,93.5813,93.8106,91.1028,91.3572,620736.0
2024-04-22,91.9456,92.3046,91.427,92.0653,910024.0
2024-04-23,92.5939,93.5613,92.5939,93.4516,539694.0
2024-04-24,93.6311,94.2993,93.2122,93.9004,524123.0
2024-04-25,93.2122,94.6484,92.5141,94.439,456213.0
2024-04-26,94.5686,96.1644,94.2794,95.7355,582765.0
2024-04-27,94.5686,96.1644,94.2794,95.7355,582765.0
2024-04-28,94.5686,96.1644,94.2794,95.7355,582765.0
2024-04-29,95.8951,97.4004,95.7555,96.7329,652619.0
2024-04-30,96.4736,97.0421,95.2967,95.5161,557026.0
2024-05-01,95.7355,97.1418,95.2967,95.4762,402512.0
