,UVE US Equity,UVE US Equity,UVE US Equity,UVE US Equity,UVE US Equity
2023-10-29,13.8348,13.8784,13.3901,13.6318,398530.0
2023-10-30,14.2699,14.9467,13.9219,14.85,294393.0
2023-10-31,14.8693,15.2802,14.8693,15.14,292260.0
2023-11-01,15.1884,15.7472,15.0627,15.6524,222812.0
2023-11-02,15.6524,15.8071,15.3044,15.4977,189949.0
2023-11-03,15.5267,15.7974,15.3624,15.6137,209786.0
2023-11-04,15.5267,15.7974,15.3624,15.6137,209786.0
2023-11-05,15.5267,15.7974,15.3624,15.6137,209786.0
2023-11-06,15.4977,15.5074,15.285,15.3044,219325.0
2023-11-07,15.2754,15.8751,15.2464,15.7878,243547.0
2023-11-08,15.7684,16.2228,15.7684,16.1165,211413.0
2023-11-09,16.0778,16.1842,15.5364,15.5751,167232.0
2023-11-10,15.5557,15.9231,15.5557,15.7684,181298.0
2023-11-11,15.5557,15.9231,15.5557,15.7684,181298.0
2023-11-12,15.5557,15.9231,15.5557,15.7684,181298.0
2023-11-13,15.7394,15.8071,15.4397,15.4784,118229.0
2023-11-14,15.8554,15.8554,15.4509,15.6814,166779.0
2023-11-15,15.6428,15.8603,15.5751,15.6718,245190.0
2023-11-16,15.7588,16.3582,15.7394,16.0101,311728.0
2023-11-17,16.1455,16.2422,15.9715,16.0391,162398.0
2023-11-18,16.1455,16.2422,15.9715,16.0391,162398.0
2023-11-19,16.1455,16.2422,15.9715,16.0391,162398.0
2023-11-20,16.0875,16.0971,15.7974,16.0875,131429.0
2023-11-21,16.1552,16.1648,15.9328,15.9521,248024.0
2023-11-22,16.0391,16.0971,15.9038,15.9811,301413.0
2023-11-23,16.0391,16.0971,15.9038,15.9811,301413.0
2023-11-24,16.0681,16.2712,15.9908,16.2615,165087.0
2023-11-25,16.0681,16.2712,15.9908,16.2615,165087.0
2023-11-26,16.0681,16.2712,15.9908,16.2615,165087.0
2023-11-27,16.2228,16.7739,16.2228,16.7642,231637.0
2023-11-28,16.7642,16.8512,16.0875,16.1455,162882.0
2023-11-29,16.2905,16.3055,16.0971,16.2035,150252.0
2023-11-30,16.1552,16.4452,16.0585,16.3969,328635.0
2023-12-01,16.3098,16.4645,16.1842,16.2712,173921.0
2023-12-02,16.3098,16.4645,16.1842,16.2712,173921.0
2023-12-03,16.3098,16.4645,16.1842,16.2712,173921.0
2023-12-04,16.2615,16.4355,16.1745,16.3388,171750.0
2023-12-05,16.3388,16.3388,16.1648,16.2132,155965.0
2023-12-06,16.3292,16.3678,15.8748,16.0005,187770.0
2023-12-07,16.0005,16.3449,15.9021,16.3351,195239.0
2023-12-08,16.2858,16.3252,15.8332,16.2957,189895.0
2023-12-09,16.2858,16.3252,15.8332,16.2957,189895.0
2023-12-10,16.2858,16.3252,15.8332,16.2957,189895.0
2023-12-11,16.3744,16.4433,16.0054,16.1087,182342.0
2023-12-12,16.0989,16.152,15.9611,15.9906,116017.0
2023-12-13,16.0398,16.3252,15.8716,16.3252,389322.0
2023-12-14,16.3744,16.3744,15.8135,15.9611,252942.0
2023-12-15,16.1186,16.1186,15.3756,15.7151,610614.0
2023-12-16,16.1186,16.1186,15.3756,15.7151,610614.0
2023-12-17,16.1186,16.1186,15.3756,15.7151,610614.0
2023-12-18,15.7249,15.9021,15.6561,15.8726,186006.0
2023-12-19,15.843,16.0694,15.5281,15.9808,257024.0
2023-12-20,15.8726,16.3055,15.7741,16.1481,292150.0
2023-12-21,16.1579,16.3843,15.8726,16.3547,422071.0
2023-12-22,16.4433,16.6007,16.1087,16.1186,208786.0
2023-12-23,16.4433,16.6007,16.1087,16.1186,208786.0
2023-12-24,16.4433,16.6007,16.1087,16.1186,208786.0
2023-12-25,16.4433,16.6007,16.1087,16.1186,208786.0
2023-12-26,16.1776,16.1776,15.7053,15.7938,153028.0
2023-12-27,15.7348,16.0595,15.7249,15.8824,159293.0
2023-12-28,15.8233,15.8922,15.7249,15.7446,200096.0
2023-12-29,15.7938,15.8332,15.597,15.7249,190444.0
2023-12-30,15.7938,15.8332,15.597,15.7249,190444.0
2023-12-31,15.7938,15.8332,15.597,15.7249,190444.0
2024-01-01,15.7938,15.8332,15.597,15.7249,190444.0
2024-01-02,15.6462,16.1874,15.6462,15.971,182387.0
2024-01-03,16.0398,16.3154,15.907,16.1776,182626.0
2024-01-04,16.2366,16.3922,16.1973,16.2268,172290.0
2024-01-05,16.2071,16.7287,16.2071,16.3547,281361.0
2024-01-06,16.2071,16.7287,16.2071,16.3547,281361.0
2024-01-07,16.2071,16.7287,16.2071,16.3547,281361.0
2024-01-08,16.4925,16.4925,16.1973,16.4728,170557.0
2024-01-09,16.3351,16.3351,15.9808,16.1382,213773.0
2024-01-10,16.0595,16.1973,15.9906,16.1284,107473.0
2024-01-11,16.0398,16.2071,15.784,16.2071,140719.0
2024-01-12,16.3547,16.4039,16.1284,16.2268,139868.0
2024-01-13,16.3547,16.4039,16.1284,16.2268,139868.0
2024-01-14,16.3547,16.4039,16.1284,16.2268,139868.0
2024-01-15,16.3547,16.4039,16.1284,16.2268,139868.0
2024-01-16,16.1284,16.2858,15.8529,15.9906,155460.0
2024-01-17,15.7545,16.3252,15.7545,16.276,136611.0
2024-01-18,16.1678,16.3646,16.0103,16.2957,152181.0
2024-01-19,16.4138,16.5417,16.2268,16.2366,147738.0
2024-01-20,16.4138,16.5417,16.2268,16.2366,147738.0
2024-01-21,16.4138,16.5417,16.2268,16.2366,147738.0
2024-01-22,16.3449,16.5712,16.2219,16.5614,179717.0
2024-01-23,16.6303,16.8074,16.5515,16.5909,145288.0
2024-01-24,16.7483,16.7582,16.3646,16.4138,136281.0
2024-01-25,16.6007,16.7483,16.5023,16.7287,164158.0
2024-01-26,16.8468,16.9353,16.5712,16.6007,134507.0
2024-01-27,16.8468,16.9353,16.5712,16.6007,134507.0
2024-01-28,16.8468,16.9353,16.5712,16.6007,134507.0
2024-01-29,16.522,16.7483,16.4827,16.6795,131398.0
2024-01-30,16.6303,16.6942,16.276,16.4728,167221.0
2024-01-31,16.3547,16.5417,16.2662,16.3547,181182.0
2024-02-01,16.3547,16.4925,16.1501,16.4728,143343.0
2024-02-02,16.4827,16.5614,16.0989,16.2662,135030.0
2024-02-03,16.4827,16.5614,16.0989,16.2662,135030.0
2024-02-04,16.4827,16.5614,16.0989,16.2662,135030.0
2024-02-05,16.0989,16.153,15.8135,16.0497,124678.0
2024-02-06,16.03,16.1284,15.7545,15.9218,110809.0
2024-02-07,15.8233,15.9316,15.6364,15.6954,157768.0
2024-02-08,15.6364,15.7643,15.5281,15.7446,170909.0
2024-02-09,15.7446,16.0792,15.6427,15.9414,178304.0
2024-02-10,15.7446,16.0792,15.6427,15.9414,178304.0
2024-02-11,15.7446,16.0792,15.6427,15.9414,178304.0
2024-02-12,15.9513,16.5515,15.9513,16.5122,297782.0
2024-02-13,16.2858,16.4335,16.0398,16.2268,180211.0
2024-02-14,16.3055,16.6352,16.2465,16.5319,140444.0
2024-02-15,16.6204,17.1321,16.5565,17.1223,181389.0
2024-02-16,17.1518,17.2699,16.8861,17.0436,202549.0
2024-02-17,17.1518,17.2699,16.8861,17.0436,202549.0
2024-02-18,17.1518,17.2699,16.8861,17.0436,202549.0
2024-02-19,17.1518,17.2699,16.8861,17.0436,202549.0
2024-02-20,16.9058,17.2354,16.9058,17.1321,185130.0
2024-02-21,17.0829,17.1026,16.9156,17.014,154222.0
2024-02-22,16.9255,17.0337,16.7779,16.955,180316.0
2024-02-23,18.3719,20.7632,18.0374,20.7534,642850.0
2024-02-24,18.3719,20.7632,18.0374,20.7534,642850.0
2024-02-25,18.3719,20.7632,18.0374,20.7534,642850.0
2024-02-26,21.3537,21.3537,19.7497,20.035,533261.0
2024-02-27,19.9662,20.2417,19.7103,20.1826,226556.0
2024-02-28,20.0744,20.1433,19.8185,19.9465,138577.0
2024-02-29,20.0154,20.3007,19.7005,19.8678,152666.0
2024-03-01,19.8382,19.8382,19.3709,19.73,303936.0
2024-03-02,19.8382,19.8382,19.3709,19.73,303936.0
2024-03-03,19.8382,19.8382,19.3709,19.73,303936.0
2024-03-04,19.8284,20.1826,19.3093,19.3364,164086.0
2024-03-05,19.3364,19.6316,19.0805,19.0805,199535.0
2024-03-06,19.1002,19.3856,18.8148,19.297,231749.0
2024-03-07,19.3565,19.5252,19.2573,19.3069,220069.0
2024-03-08,19.4061,20.3685,19.4061,20.1006,203476.0
2024-03-09,19.4061,20.3685,19.4061,20.1006,203476.0
2024-03-10,19.4061,20.3685,19.4061,20.1006,203476.0
2024-03-11,19.9617,19.9617,19.4012,19.4458,198923.0
2024-03-12,20.3387,21.5789,20.1403,20.7356,488028.0
2024-03-13,20.6265,20.8284,19.8228,20.0113,256121.0
2024-03-14,20.0609,20.0609,19.4458,19.5351,157400.0
2024-03-15,19.4359,19.8624,19.2614,19.7038,383137.0
2024-03-16,19.4359,19.8624,19.2614,19.7038,383137.0
2024-03-17,19.4359,19.8624,19.2614,19.7038,383137.0
2024-03-18,19.6839,19.8228,19.3962,19.4557,140816.0
2024-03-19,19.4954,19.7832,19.4855,19.5946,152701.0
2024-03-20,19.5054,19.7534,19.3665,19.555,112718.0
2024-03-21,19.545,19.8526,19.4657,19.4756,235822.0
2024-03-22,19.6244,19.7399,19.3466,19.5847,148764.0
2024-03-23,19.6244,19.7399,19.3466,19.5847,148764.0
2024-03-24,19.6244,19.7399,19.3466,19.5847,148764.0
2024-03-25,19.5847,19.803,19.4458,19.4557,127543.0
2024-03-26,19.4657,19.6343,19.3962,19.5252,133952.0
2024-03-27,19.6641,19.9518,19.6641,19.8228,161192.0
2024-03-28,19.8824,20.2693,19.803,20.1602,166300.0
2024-03-29,19.8824,20.2693,19.803,20.1602,166300.0
2024-03-30,19.8824,20.2693,19.803,20.1602,166300.0
2024-03-31,19.8824,20.2693,19.803,20.1602,166300.0
2024-04-01,20.0113,20.18,19.7335,19.7335,216966.0
2024-04-02,19.6343,19.9121,19.4855,19.6046,127238.0
2024-04-03,19.5252,19.5847,19.3268,19.5054,120956.0
2024-04-04,19.674,19.7435,19.1085,19.1283,147390.0
2024-04-05,19.2871,19.3367,19.0093,19.178,131102.0
2024-04-06,19.2871,19.3367,19.0093,19.178,131102.0
2024-04-07,19.2871,19.3367,19.0093,19.178,131102.0
2024-04-08,19.2276,19.3653,19.0639,19.0887,92386.0
2024-04-09,19.1085,19.1085,18.6958,18.9795,121241.0
2024-04-10,18.7811,18.9994,18.5033,18.8307,137064.0
2024-04-11,18.8505,19.1878,18.6472,19.0391,103437.0
2024-04-12,18.9795,19.0787,18.6323,18.7017,221599.0
2024-04-13,18.9795,19.0787,18.6323,18.7017,221599.0
2024-04-14,18.9795,19.0787,18.6323,18.7017,221599.0
2024-04-15,18.791,19.1432,18.7216,18.9597,222121.0
2024-04-16,18.6819,19.1184,18.5331,19.0291,168335.0
2024-04-17,19.0688,19.1879,18.5926,18.6323,124643.0
2024-04-18,18.6819,18.9696,18.6819,18.8406,136294.0
2024-04-19,18.8505,19.545,18.8505,19.4657,162237.0
2024-04-20,18.8505,19.545,18.8505,19.4657,162237.0
2024-04-21,18.8505,19.545,18.8505,19.4657,162237.0
2024-04-22,19.5153,19.9419,19.4756,19.674,130364.0
2024-04-23,19.7137,20.0907,19.7137,19.9518,118005.0
2024-04-24,19.8923,20.3189,19.8923,20.1006,220472.0
2024-04-25,20.0014,20.2197,19.8526,20.1403,183770.0
2024-04-26,21.3309,22.204,18.6442,19.3863,442766.0
2024-04-27,21.3309,22.204,18.6442,19.3863,442766.0
2024-04-28,21.3309,22.204,18.6442,19.3863,442766.0
2024-04-29,19.4359,19.4954,19.0093,19.4657,268619.0
2024-04-30,19.3665,19.6839,19.3466,19.3665,188137.0
2024-05-01,19.4756,20.0411,19.4756,19.8923,181911.0
