,SNX US Equity,SNX US Equity,SNX US Equity,SNX US Equity,SNX US Equity
2023-10-29,90.1746,90.6809,89.0767,89.4798,1375750.0
2023-10-30,89.6485,90.7008,89.4599,90.0257,470498.0
2023-10-31,89.9364,91.1872,89.8471,91.0085,296374.0
2023-11-01,90.661,92.3883,90.5221,92.3188,654323.0
2023-11-02,93.5597,93.9269,92.3982,93.8972,401714.0
2023-11-03,95.1777,95.5351,94.3141,94.592,556551.0
2023-11-04,95.1777,95.5351,94.3141,94.592,556551.0
2023-11-05,95.1777,95.5351,94.3141,94.592,556551.0
2023-11-06,94.5722,95.2869,94.5027,95.1082,406932.0
2023-11-07,94.4928,94.8601,93.7979,93.9964,366124.0
2023-11-08,93.9269,94.2178,93.0732,93.1527,394241.0
2023-11-09,93.6192,93.6192,92.0111,92.3982,356375.0
2023-11-10,92.8449,94.5722,91.9813,94.5623,254357.0
2023-11-11,92.8449,94.5722,91.9813,94.5623,254357.0
2023-11-12,92.8449,94.5722,91.9813,94.5623,254357.0
2023-11-13,93.9567,94.2843,93.4405,93.8773,243266.0
2023-11-14,95.3763,97.2524,95.3763,97.1929,321623.0
2023-11-15,97.302,99.1186,97.2654,98.3444,416324.0
2023-11-16,97.9076,98.4585,96.354,96.895,248688.0
2023-11-17,97.5899,97.6991,96.5972,97.4509,604178.0
2023-11-18,97.5899,97.6991,96.5972,97.4509,604178.0
2023-11-19,97.5899,97.6991,96.5972,97.4509,604178.0
2023-11-20,97.7984,98.7315,97.173,98.255,307892.0
2023-11-21,97.9076,98.4833,97.3715,98.0863,402802.0
2023-11-22,98.4933,98.9697,97.4807,97.8579,243055.0
2023-11-23,98.4933,98.9697,97.4807,97.8579,243055.0
2023-11-24,98.1955,98.1955,96.9447,97.9671,84881.0
2023-11-25,98.1955,98.1955,96.9447,97.9671,84881.0
2023-11-26,98.1955,98.1955,96.9447,97.9671,84881.0
2023-11-27,97.719,98.1657,97.0737,97.7885,304010.0
2023-11-28,97.6594,98.1955,97.0936,97.4311,255965.0
2023-11-29,97.987,98.7315,97.2524,97.5998,499845.0
2023-11-30,97.6892,98.0267,96.7958,97.9175,401746.0
2023-12-01,97.9076,98.116,97.1829,97.9969,437113.0
2023-12-02,97.9076,98.116,97.1829,97.9969,437113.0
2023-12-03,97.9076,98.116,97.1829,97.9969,437113.0
2023-12-04,97.709,98.5528,97.2226,97.9175,500966.0
2023-12-05,96.9348,97.8381,96.22,96.7362,560551.0
2023-12-06,97.4609,98.2352,96.4186,96.4285,688315.0
2023-12-07,96.9248,98.1458,96.7908,98.116,448255.0
2023-12-08,98.0763,99.8631,97.7885,99.8334,386103.0
2023-12-09,98.0763,99.8631,97.7885,99.8334,386103.0
2023-12-10,98.0763,99.8631,97.7885,99.8334,386103.0
2023-12-11,99.744,100.8459,99.744,100.3099,361706.0
2023-12-12,99.9922,101.1834,99.5554,100.5282,440353.0
2023-12-13,100.4687,103.1291,100.3595,102.6426,509566.0
2023-12-14,103.8239,107.4522,103.6055,105.9284,938712.0
2023-12-15,106.0177,106.4074,104.7471,105.8391,2774398.0
2023-12-16,106.0177,106.4074,104.7471,105.8391,2774398.0
2023-12-17,106.0177,106.4074,104.7471,105.8391,2774398.0
2023-12-18,105.7199,105.7299,104.6776,105.3626,440447.0
2023-12-19,105.8589,106.8119,105.2335,106.4843,369598.0
2023-12-20,106.6431,107.477,105.3924,105.5313,415698.0
2023-12-21,106.2461,106.4396,105.3477,106.256,278052.0
2023-12-22,106.7225,107.6954,105.7993,106.792,277879.0
2023-12-23,106.7225,107.6954,105.7993,106.792,277879.0
2023-12-24,106.7225,107.6954,105.7993,106.792,277879.0
2023-12-25,106.7225,107.6954,105.7993,106.792,277879.0
2023-12-26,107.2387,108.1222,106.6233,107.745,214506.0
2023-12-27,108.0825,108.1111,107.1891,107.6358,178978.0
2023-12-28,107.5266,107.9733,107.1494,107.9336,176863.0
2023-12-29,107.5167,108.0229,106.5836,106.8218,230778.0
2023-12-30,107.5167,108.0229,106.5836,106.8218,230778.0
2023-12-31,107.5167,108.0229,106.5836,106.8218,230778.0
2024-01-01,107.5167,108.0229,106.5836,106.8218,230778.0
2024-01-02,106.0376,106.5041,104.9374,105.3526,321110.0
2024-01-03,104.6975,105.2236,103.943,104.6578,336837.0
2024-01-04,104.489,104.9159,103.8141,104.6478,304111.0
2024-01-05,104.36,105.2931,103.7247,103.8338,485059.0
2024-01-06,104.36,105.2931,103.7247,103.8338,485059.0
2024-01-07,104.36,105.2931,103.7247,103.8338,485059.0
2024-01-08,102.7121,104.6578,101.8584,104.1714,849836.0
2024-01-09,100.7168,105.4618,99.2328,104.4295,921571.0
2024-01-10,104.4295,105.1839,102.6923,104.7074,561315.0
2024-01-11,104.3798,104.5039,102.861,103.5758,470241.0
2024-01-12,104.2309,104.2408,101.7492,102.9702,1208398.0
2024-01-13,104.2309,104.2408,101.7492,102.9702,1208398.0
2024-01-14,104.2309,104.2408,101.7492,102.9702,1208398.0
2024-01-15,104.2309,104.2408,101.7492,102.9702,1208398.0
2024-01-16,102.4739,103.675,101.9676,102.9107,1205096.0
2024-01-17,102.2456,103.4864,101.8783,102.9404,538376.0
2024-01-18,103.4486,103.8771,102.8707,103.7875,473530.0
2024-01-19,104.0565,104.4352,103.2374,104.216,485349.0
2024-01-20,104.0565,104.4352,103.2374,104.216,485349.0
2024-01-21,104.0565,104.4352,103.2374,104.216,485349.0
2024-01-22,104.6345,105.9499,104.0228,105.5812,496927.0
2024-01-23,106.6275,106.6275,105.1577,105.8204,574359.0
2024-01-24,106.6275,106.9165,105.1776,105.5314,460191.0
2024-01-25,106.4681,106.6275,105.0331,105.5812,414148.0
2024-01-26,105.9698,106.1791,104.7441,104.9135,290167.0
2024-01-27,105.9698,106.1791,104.7441,104.9135,290167.0
2024-01-28,105.9698,106.1791,104.7441,104.9135,290167.0
2024-01-29,101.1367,101.6051,100.7481,101.1865,4944527.0
2024-01-30,101.7845,101.7845,99.8612,101.3261,2933678.0
2024-01-31,100.7879,101.1666,99.3828,99.632,1241702.0
2024-02-01,99.8612,100.6484,98.8348,100.6285,1232732.0
2024-02-02,99.9907,102.213,99.6818,101.3559,994443.0
2024-02-03,99.9907,102.213,99.6818,101.3559,994443.0
2024-02-04,99.9907,102.213,99.6818,101.3559,994443.0
2024-02-05,100.4989,100.6982,99.3031,99.7715,684747.0
2024-02-06,99.4925,100.2797,99.0241,99.4526,998592.0
2024-02-07,99.6519,100.4541,98.7351,98.9045,388343.0
2024-02-08,99.1237,100.469,98.6554,100.4591,521926.0
2024-02-09,100.3794,101.346,99.8213,100.7879,431222.0
2024-02-10,100.3794,101.346,99.8213,100.7879,431222.0
2024-02-11,100.3794,101.346,99.8213,100.7879,431222.0
2024-02-12,101.0869,102.3026,100.9733,101.5453,581872.0
2024-02-13,99.5921,100.2149,98.3564,98.7949,607436.0
2024-02-14,100.0405,100.5189,98.9643,100.4392,513034.0
2024-02-15,100.8178,101.7147,100.8178,101.2862,412129.0
2024-02-16,101.057,101.3759,100.2199,100.6385,488745.0
2024-02-17,101.057,101.3759,100.2199,100.6385,488745.0
2024-02-18,101.057,101.3759,100.2199,100.6385,488745.0
2024-02-19,101.057,101.3759,100.2199,100.6385,488745.0
2024-02-20,99.612,101.4855,99.6021,100.8776,615042.0
2024-02-21,100.4591,100.9972,99.6918,100.9872,528455.0
2024-02-22,101.5254,101.8243,100.8876,101.615,392127.0
2024-02-23,101.3858,103.0999,101.3858,102.7511,507502.0
2024-02-24,101.3858,103.0999,101.3858,102.7511,507502.0
2024-02-25,101.3858,103.0999,101.3858,102.7511,507502.0
2024-02-26,102.5817,102.9354,101.8791,101.9638,347808.0
2024-02-27,102.5518,102.761,101.2463,101.6748,339766.0
2024-02-28,101.1267,102.4521,100.8577,102.4422,530153.0
2024-02-29,103.0401,103.7526,102.4222,103.5383,803123.0
2024-03-01,103.7476,105.3022,103.628,104.9733,1013943.0
2024-03-02,103.7476,105.3022,103.628,104.9733,1013943.0
2024-03-03,103.7476,105.3022,103.628,104.9733,1013943.0
2024-03-04,105.2723,106.0396,104.764,104.7939,557316.0
2024-03-05,104.5448,104.9235,103.5034,103.9668,321890.0
2024-03-06,104.7043,105.6011,104.3754,105.2424,418874.0
2024-03-07,105.4516,105.9898,104.3754,104.4053,418650.0
2024-03-08,104.7441,105.0929,103.7277,103.8672,429778.0
2024-03-09,104.7441,105.0929,103.7277,103.8672,429778.0
2024-03-10,104.7441,105.0929,103.7277,103.8672,429778.0
2024-03-11,103.2294,104.2259,102.8707,103.9768,342493.0
2024-03-12,104.2459,104.8039,102.9603,103.0002,387472.0
2024-03-13,103.3091,104.4551,102.7785,103.7576,533022.0
2024-03-14,103.638,103.8572,101.914,102.8308,525337.0
2024-03-15,102.1532,103.3988,102.1532,103.2394,1198129.0
2024-03-16,102.1532,103.3988,102.1532,103.2394,1198129.0
2024-03-17,102.1532,103.3988,102.1532,103.2394,1198129.0
2024-03-18,103.8771,103.927,102.2379,102.3425,552603.0
2024-03-19,102.1432,103.3689,101.8741,102.8707,586016.0
2024-03-20,102.6415,104.0465,102.4123,104.0167,412933.0
2024-03-21,105.0929,105.4716,104.4252,104.6445,542881.0
2024-03-22,104.6445,105.5712,104.0316,105.073,597893.0
2024-03-23,104.6445,105.5712,104.0316,105.073,597893.0
2024-03-24,104.6445,105.5712,104.0316,105.073,597893.0
2024-03-25,105.1527,105.9698,104.5598,105.073,623536.0
2024-03-26,105.7905,113.9519,105.631,111.8792,1680861.0
2024-03-27,113.4437,115.646,110.4494,115.5962,1349085.0
2024-03-28,109.8662,113.4935,109.8662,112.7063,5434799.0
2024-03-29,109.8662,113.4935,109.8662,112.7063,5434799.0
2024-03-30,109.8662,113.4935,109.8662,112.7063,5434799.0
2024-03-31,109.8662,113.4935,109.8662,112.7063,5434799.0
2024-04-01,113.5932,113.653,112.0486,112.3476,1452873.0
2024-04-02,112.6066,116.4233,111.9788,116.0247,6752668.0
2024-04-03,115.9749,118.3067,115.8653,117.8184,1958848.0
2024-04-04,119.363,119.4527,116.3835,116.8518,1180307.0
2024-04-05,115.7756,117.5992,115.1876,117.3102,3089614.0
2024-04-06,115.7756,117.5992,115.1876,117.3102,3089614.0
2024-04-07,115.7756,117.5992,115.1876,117.3102,3089614.0
2024-04-08,117.5992,118.2669,116.2689,116.513,1989110.0
2024-04-09,116.5329,117.0012,115.2474,115.9051,749302.0
2024-04-10,114.1612,114.9584,113.7128,114.52,842991.0
2024-04-11,114.98,115.28,113.24,114.59,886056.0
2024-04-12,113.94,115.13,113.01,113.15,874934.0
2024-04-13,113.94,115.13,113.01,113.15,874934.0
2024-04-14,113.94,115.13,113.01,113.15,874934.0
2024-04-15,113.84,113.985,110.96,111.7,738475.0
2024-04-16,114.87,116.34,112.73,113.02,1314107.0
2024-04-17,113.79,115.47,113.71,114.94,1481154.0
2024-04-18,115.2,115.9,113.175,113.75,798744.0
2024-04-19,113.07,113.91,112.57,113.32,826236.0
2024-04-20,113.07,113.91,112.57,113.32,826236.0
2024-04-21,113.07,113.91,112.57,113.32,826236.0
2024-04-22,114.1,115.45,112.7,114.87,560760.0
2024-04-23,114.99,116.44,114.99,115.94,763204.0
2024-04-24,116.54,117.625,116.2,117.24,840524.0
2024-04-25,116.69,117.595,116.152,117.38,442659.0
2024-04-26,117.97,118.09,117.25,117.44,408925.0
2024-04-27,117.97,118.09,117.25,117.44,408925.0
2024-04-28,117.97,118.09,117.25,117.44,408925.0
2024-04-29,117.54,119.28,117.54,118.95,744774.0
2024-04-30,118.07,119.32,117.691,117.84,840585.0
2024-05-01,117.3,118.05,114.88,115.2,1020078.0
