,BAH US Equity,BAH US Equity,BAH US Equity,BAH US Equity,BAH US Equity
2023-10-06,115.2934,119.1678,115.2934,118.6193,1247261.0
2023-10-07,115.2934,119.1678,115.2934,118.6193,1247261.0
2023-10-08,115.2934,119.1678,115.2934,118.6193,1247261.0
2023-10-09,119.3837,121.9054,119.1901,121.8756,966782.0
2023-10-10,121.7863,124.2186,121.7863,123.5932,1089209.0
2023-10-11,123.6031,125.8865,123.5932,125.7376,944414.0
2023-10-12,126.651,126.9687,124.993,126.095,905673.0
2023-10-13,126.7106,127.058,126.0057,126.9786,853759.0
2023-10-14,126.7106,127.058,126.0057,126.9786,853759.0
2023-10-15,126.7106,127.058,126.0057,126.9786,853759.0
2023-10-16,126.8992,128.1501,126.5616,127.7728,747393.0
2023-10-17,127.5941,129.401,127.1474,127.753,921575.0
2023-10-18,127.8622,127.9317,124.3278,124.3973,1303741.0
2023-10-19,125.8071,127.0977,122.1437,122.4217,1457282.0
2023-10-20,122.4316,123.0819,120.9623,120.9722,845092.0
2023-10-21,122.4316,123.0819,120.9623,120.9722,845092.0
2023-10-22,122.4316,123.0819,120.9623,120.9722,845092.0
2023-10-23,121.1509,121.4697,119.9993,120.3964,651386.0
2023-10-24,121.0615,121.7366,117.9193,118.8675,843801.0
2023-10-25,119.1752,119.6418,118.0087,118.5498,1637750.0
2023-10-26,118.5398,120.8531,118.5398,120.4758,1317931.0
2023-10-27,116.6337,117.8909,113.8638,116.5145,1821485.0
2023-10-28,116.6337,117.8909,113.8638,116.5145,1821485.0
2023-10-29,116.6337,117.8909,113.8638,116.5145,1821485.0
2023-10-30,117.5868,117.7853,115.76,117.0109,1249268.0
2023-10-31,117.5768,119.622,117.2194,119.066,1130499.0
2023-11-01,119.7908,123.7719,119.4334,122.8684,1325157.0
2023-11-02,122.6202,123.3847,121.7863,121.8558,747211.0
2023-11-03,122.0345,124.0896,122.0345,122.1238,729784.0
2023-11-04,122.0345,124.0896,122.0345,122.1238,729784.0
2023-11-05,122.0345,124.0896,122.0345,122.1238,729784.0
2023-11-06,122.243,123.1861,121.7168,122.7493,564178.0
2023-11-07,122.3621,123.2565,121.7069,122.2628,730736.0
2023-11-08,122.1735,123.9605,122.1735,123.891,592933.0
2023-11-09,123.7123,124.2435,123.0471,123.7024,562432.0
2023-11-10,124.1988,125.6086,124.0846,125.0923,521578.0
2023-11-11,124.1988,125.6086,124.0846,125.0923,521578.0
2023-11-12,124.1988,125.6086,124.0846,125.0923,521578.0
2023-11-13,125.2611,127.6438,125.0079,126.4226,979493.0
2023-11-14,126.7814,129.3274,126.2533,128.864,900244.0
2023-11-15,128.6149,129.4609,126.1237,126.313,771580.0
2023-11-16,126.3529,127.8078,126.049,127.3793,598046.0
2023-11-17,127.5387,127.8675,125.755,126.3728,563268.0
2023-11-18,127.5387,127.8675,125.755,126.3728,563268.0
2023-11-19,127.5387,127.8675,125.755,126.3728,563268.0
2023-11-20,126.2832,127.2298,126.0241,127.0903,480197.0
2023-11-21,127.18,127.6284,125.8746,125.9344,597231.0
2023-11-22,126.044,127.2099,125.8148,126.9707,363404.0
2023-11-23,126.044,127.2099,125.8148,126.9707,363404.0
2023-11-24,126.8312,128.0862,126.8312,127.6981,161297.0
2023-11-25,126.8312,128.0862,126.8312,127.6981,161297.0
2023-11-26,126.8312,128.0862,126.8312,127.6981,161297.0
2023-11-27,127.6981,128.4256,127.3843,127.4291,644180.0
2023-11-28,125.9244,127.1302,125.187,125.4959,749214.0
2023-11-29,125.5657,126.044,123.9016,124.0311,658348.0
2023-11-30,123.8119,125.0774,123.7222,124.6888,1289030.0
2023-12-01,124.9977,127.7679,124.1108,127.7081,690267.0
2023-12-02,124.9977,127.7679,124.1108,127.7081,690267.0
2023-12-03,124.9977,127.7679,124.1108,127.7081,690267.0
2023-12-04,128.0369,130.8171,127.5686,130.7573,813085.0
2023-12-05,130.5381,130.5879,127.5586,127.5985,633577.0
2023-12-06,127.5786,128.5153,125.4262,126.4526,626844.0
2023-12-07,126.1436,126.9209,123.5927,124.8981,492006.0
2023-12-08,125.1073,125.2269,123.3436,124.8482,562879.0
2023-12-09,125.1073,125.2269,123.3436,124.8482,562879.0
2023-12-10,125.1073,125.2269,123.3436,124.8482,562879.0
2023-12-11,125.0973,126.607,125.0973,126.2433,446156.0
2023-12-12,126.0639,127.4889,125.3664,127.3793,489749.0
2023-12-13,127.3793,129.3921,126.8511,128.5252,688078.0
2023-12-14,128.5053,128.864,123.6425,124.7785,888982.0
2023-12-15,123.8219,124.7187,123.1343,124.5792,1186862.0
2023-12-16,123.8219,124.7187,123.1343,124.5792,1186862.0
2023-12-17,123.8219,124.7187,123.1343,124.5792,1186862.0
2023-12-18,125.0176,125.7849,124.2304,124.8383,582448.0
2023-12-19,125.1571,125.6255,124.8233,125.3265,559438.0
2023-12-20,125.1372,126.4761,124.3101,124.36,406390.0
2023-12-21,124.8482,125.5956,124.5891,125.3265,348073.0
2023-12-22,125.7451,127.0405,125.3166,126.5522,338139.0
2023-12-23,125.7451,127.0405,125.3166,126.5522,338139.0
2023-12-24,125.7451,127.0405,125.3166,126.5522,338139.0
2023-12-25,125.7451,127.0405,125.3166,126.5522,338139.0
2023-12-26,126.4426,127.6035,126.3479,126.9608,278778.0
2023-12-27,126.891,127.9124,126.7018,126.8412,452476.0
2023-12-28,124.0112,127.8925,123.0446,126.7017,1099082.0
2023-12-29,126.7116,127.5985,126.3828,127.459,403111.0
2023-12-30,126.7116,127.5985,126.3828,127.459,403111.0
2023-12-31,126.7116,127.5985,126.3828,127.459,403111.0
2024-01-01,126.7116,127.5985,126.3828,127.459,403111.0
2024-01-02,126.7415,127.8476,126.1536,127.0305,519410.0
2024-01-03,126.7017,126.9534,125.1372,125.6653,563469.0
2024-01-04,126.333,127.2996,124.8582,124.9379,629227.0
2024-01-05,123.6824,124.9977,122.7357,123.3336,636964.0
2024-01-06,123.6824,124.9977,122.7357,123.3336,636964.0
2024-01-07,123.6824,124.9977,122.7357,123.3336,636964.0
2024-01-08,124.0012,126.5721,123.5977,126.5223,447304.0
2024-01-09,126.5223,126.8511,124.9778,126.8113,494476.0
2024-01-10,126.8113,128.5252,125.8347,126.7714,472980.0
2024-01-11,127.18,127.4391,125.1372,126.0739,542427.0
2024-01-12,126.5721,128.2313,125.8148,128.1765,598446.0
2024-01-13,126.5721,128.2313,125.8148,128.1765,598446.0
2024-01-14,126.5721,128.2313,125.8148,128.1765,598446.0
2024-01-15,126.5721,128.2313,125.8148,128.1765,598446.0
2024-01-16,127.8078,127.8078,125.4411,126.2234,515488.0
2024-01-17,125.765,127.3665,125.765,126.0938,513524.0
2024-01-18,126.1436,127.2697,125.4312,127.2198,568955.0
2024-01-19,127.5686,127.8078,126.6419,127.0405,656743.0
2024-01-20,127.5686,127.8078,126.6419,127.0405,656743.0
2024-01-21,127.5686,127.8078,126.6419,127.0405,656743.0
2024-01-22,127.4391,129.9502,127.1899,129.5217,747095.0
2024-01-23,129.432,129.8306,128.1466,128.4256,497310.0
2024-01-24,128.9537,129.7907,128.2661,128.6946,536075.0
2024-01-25,128.7046,129.5416,127.6184,128.4256,1030976.0
2024-01-26,139.4167,146.9998,139.3868,145.8639,2370294.0
2024-01-27,139.4167,146.9998,139.3868,145.8639,2370294.0
2024-01-28,139.4167,146.9998,139.3868,145.8639,2370294.0
2024-01-29,146.0831,146.671,141.9726,143.8908,1297474.0
2024-01-30,144.5884,144.5884,141.9677,144.1699,1042735.0
2024-01-31,144.6382,144.6382,140.2438,140.2736,1306303.0
2024-02-01,140.4929,141.6787,138.8786,141.6687,1086571.0
2024-02-02,141.9079,142.8246,140.7429,141.9477,766392.0
2024-02-03,141.9079,142.8246,140.7429,141.9477,766392.0
2024-02-04,141.9079,142.8246,140.7429,141.9477,766392.0
2024-02-05,142.2467,142.2467,140.1042,141.3698,528929.0
2024-02-06,141.3698,143.7115,140.8217,143.5421,652138.0
2024-02-07,143.9207,145.1315,142.7449,143.1535,531747.0
2024-02-08,143.1036,144.9796,142.3563,144.1101,424575.0
2024-02-09,144.9,146.78,143.69,146.69,737886.0
2024-02-10,144.9,146.78,143.69,146.69,737886.0
2024-02-11,144.9,146.78,143.69,146.69,737886.0
2024-02-12,146.45,148.07,145.657,145.89,705270.0
2024-02-13,145.34,146.91,144.15,144.4,540398.0
2024-02-14,145.92,146.56,143.92,145.13,855128.0
2024-02-15,145.34,146.445,144.83,145.37,621713.0
2024-02-16,145.56,147.05,144.39,145.59,591251.0
2024-02-17,145.56,147.05,144.39,145.59,591251.0
2024-02-18,145.56,147.05,144.39,145.59,591251.0
2024-02-19,145.56,147.05,144.39,145.59,591251.0
2024-02-20,145.2,146.76,144.56,145.1,614737.0
2024-02-21,144.45,145.82,143.05,144.89,533456.0
2024-02-22,145.95,147.935,145.72,147.54,796700.0
2024-02-23,148.0,149.335,147.4908,148.91,532425.0
2024-02-24,148.0,149.335,147.4908,148.91,532425.0
2024-02-25,148.0,149.335,147.4908,148.91,532425.0
2024-02-26,149.55,149.72,147.55,147.73,446970.0
2024-02-27,146.69,147.2753,145.12,146.53,536339.0
2024-02-28,146.35,147.83,146.01,147.31,512698.0
2024-02-29,147.32,148.81,147.27,147.71,689147.0
2024-03-01,147.33,148.29,146.905,148.18,649783.0
2024-03-02,147.33,148.29,146.905,148.18,649783.0
2024-03-03,147.33,148.29,146.905,148.18,649783.0
2024-03-04,148.59,150.59,148.29,149.05,491400.0
2024-03-05,149.01,149.31,147.95,149.19,497262.0
2024-03-06,149.27,150.27,148.74,148.9,744792.0
2024-03-07,149.43,149.92,147.04,148.39,639721.0
2024-03-08,148.55,149.37,146.56,147.14,380167.0
2024-03-09,148.55,149.37,146.56,147.14,380167.0
2024-03-10,148.55,149.37,146.56,147.14,380167.0
2024-03-11,146.55,146.645,144.175,144.58,550852.0
2024-03-12,144.87,146.21,143.8,145.64,520916.0
2024-03-13,145.64,146.35,144.82,146.1,403090.0
2024-03-14,146.51,146.705,144.22,145.17,500639.0
2024-03-15,144.21,145.85,144.21,144.79,622323.0
2024-03-16,144.21,145.85,144.21,144.79,622323.0
2024-03-17,144.21,145.85,144.21,144.79,622323.0
2024-03-18,144.79,145.82,144.218,144.49,583366.0
2024-03-19,144.79,146.29,144.21,146.17,576796.0
2024-03-20,146.24,147.16,145.68,146.83,380601.0
2024-03-21,147.25,148.425,146.22,148.25,439310.0
2024-03-22,148.79,149.29,146.725,147.61,424868.0
2024-03-23,148.79,149.29,146.725,147.61,424868.0
2024-03-24,148.79,149.29,146.725,147.61,424868.0
2024-03-25,147.84,148.305,145.725,146.13,430409.0
2024-03-26,146.21,147.77,145.86,147.18,597554.0
2024-03-27,147.94,148.52,147.07,148.22,415935.0
2024-03-28,148.32,149.805,148.32,148.44,418267.0
2024-03-29,148.32,149.805,148.32,148.44,418267.0
2024-03-30,148.32,149.805,148.32,148.44,418267.0
2024-03-31,148.32,149.805,148.32,148.44,418267.0
2024-04-01,148.3,149.1,147.4304,149.06,568989.0
2024-04-02,148.78,149.49,146.81,146.85,407261.0
2024-04-03,146.61,148.3489,146.59,147.74,438532.0
2024-04-04,148.49,149.3,146.2,146.35,557186.0
2024-04-05,146.61,148.185,145.8,146.83,655365.0
2024-04-06,146.61,148.185,145.8,146.83,655365.0
2024-04-07,146.61,148.185,145.8,146.83,655365.0
2024-04-08,146.66,147.8,145.81,147.32,588970.0
2024-04-09,147.15,147.72,143.37,143.5,490456.0
2024-04-10,142.16,143.9399,141.94,142.71,465445.0
2024-04-11,143.83,144.965,142.06,144.2,574172.0
2024-04-12,143.52,145.11,143.29,144.09,553127.0
2024-04-13,143.52,145.11,143.29,144.09,553127.0
2024-04-14,143.52,145.11,143.29,144.09,553127.0
2024-04-15,144.77,146.055,142.2,142.26,637917.0
2024-04-16,143.24,143.61,141.89,142.16,521075.0
2024-04-17,142.3,142.3,139.95,140.26,535781.0
2024-04-18,140.69,141.8,138.92,139.51,436871.0
2024-04-19,140.01,142.44,139.84,142.14,747523.0
2024-04-20,140.01,142.44,139.84,142.14,747523.0
2024-04-21,140.01,142.44,139.84,142.14,747523.0
2024-04-22,142.84,144.68,142.23,143.01,499674.0
2024-04-23,143.64,146.43,143.01,145.96,583871.0
2024-04-24,146.58,147.16,143.18,144.39,514690.0
2024-04-25,144.17,146.63,144.03,145.27,469582.0
2024-04-26,144.98,145.55,144.285,145.13,405627.0
2024-04-27,144.98,145.55,144.285,145.13,405627.0
2024-04-28,144.98,145.55,144.285,145.13,405627.0
2024-04-29,145.52,147.76,145.37,147.58,567100.0
2024-04-30,148.79,148.99,146.64,147.67,707421.0
2024-05-01,148.09,148.87,147.045,147.33,795513.0
