,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity
2023-09-06,156.1134,156.2697,153.6815,154.3261,9753833.0
2023-09-07,155.4297,157.305,155.2735,156.299,9931811.0
2023-09-08,155.8692,156.9338,155.4786,156.8166,6958201.0
2023-09-09,155.8692,156.9338,155.4786,156.8166,6958201.0
2023-09-10,155.8692,156.9338,155.4786,156.8166,6958201.0
2023-09-11,157.305,158.897,156.7092,158.8677,6309295.0
2023-09-12,158.4379,160.1032,157.764,159.7662,6045756.0
2023-09-13,159.942,161.1043,159.1997,160.1667,7397520.0
2023-09-14,160.8406,161.4168,159.6295,159.9225,7758552.0
2023-09-15,160.1569,160.9773,157.4515,157.6859,13392074.0
2023-09-16,160.1569,160.9773,157.4515,157.6859,13392074.0
2023-09-17,160.1569,160.9773,157.4515,157.6859,13392074.0
2023-09-18,158.3403,159.3414,157.0022,158.6821,5789146.0
2023-09-19,158.4672,159.0532,157.6175,158.4184,5550851.0
2023-09-20,158.4086,159.7227,157.891,159.1118,3837595.0
2023-09-21,158.7798,159.6881,157.8226,157.891,4526772.0
2023-09-22,157.5394,157.637,156.5139,156.758,4977354.0
2023-09-23,157.5394,157.637,156.5139,156.758,4977354.0
2023-09-24,157.5394,157.637,156.5139,156.758,4977354.0
2023-09-25,156.338,156.6213,155.0293,156.5236,6722584.0
2023-09-26,156.0841,156.3478,155.1563,155.3125,4904860.0
2023-09-27,154.8828,155.0586,151.6353,153.4471,10210686.0
2023-09-28,153.828,154.2772,152.5778,153.2224,7861879.0
2023-09-29,153.701,153.9256,151.7281,152.1188,7680711.0
2023-09-30,153.701,153.9256,151.7281,152.1188,7680711.0
2023-10-01,153.701,153.9256,151.7281,152.1188,7680711.0
2023-10-02,151.7965,151.7965,149.7454,151.5328,7259935.0
2023-10-03,151.0737,151.8697,150.3021,151.7183,5741035.0
2023-10-04,151.943,152.2946,150.9663,151.8941,4955308.0
2023-10-05,152.6266,154.3553,152.4313,153.4764,5993541.0
2023-10-06,153.4178,154.6093,152.9392,153.9647,5802226.0
2023-10-07,153.4178,154.6093,152.9392,153.9647,5802226.0
2023-10-08,153.4178,154.6093,152.9392,153.9647,5802226.0
2023-10-09,153.5154,155.1758,153.4275,154.8437,4414322.0
2023-10-10,154.6875,155.5567,154.2186,154.6679,5273531.0
2023-10-11,154.7656,155.3418,152.402,152.5387,6922907.0
2023-10-12,152.2848,152.9098,151.451,152.6852,5792419.0
2023-10-13,153.0759,153.6912,152.4118,153.1931,5360347.0
2023-10-14,153.0759,153.6912,152.4118,153.1931,5360347.0
2023-10-15,153.0759,153.6912,152.4118,153.1931,5360347.0
2023-10-16,154.1405,154.5605,153.1834,153.8573,6408142.0
2023-10-17,152.3434,155.2441,151.0039,152.4508,12244374.0
2023-10-18,151.7867,152.3141,148.505,149.1692,9097348.0
2023-10-19,148.1339,149.5396,146.6493,148.7687,7733790.0
2023-10-20,149.1789,150.2826,148.7785,149.4329,7206976.0
2023-10-21,149.1789,150.2826,148.7785,149.4329,7206976.0
2023-10-22,149.1789,150.2826,148.7785,149.4329,7206976.0
2023-10-23,149.2961,149.9212,147.6846,147.8604,5873981.0
2023-10-24,147.2353,148.4171,146.6298,147.7041,6155269.0
2023-10-25,147.7139,148.6222,146.7275,148.0362,5880816.0
2023-10-26,148.4269,148.4269,145.4089,145.5261,7612507.0
2023-10-27,145.028,145.1941,141.5706,142.2054,11385751.0
2023-10-28,145.028,145.1941,141.5706,142.2054,11385751.0
2023-10-29,145.028,145.1941,141.5706,142.2054,11385751.0
2023-10-30,142.684,143.8072,142.5961,143.6021,8205509.0
2023-10-31,144.1002,145.0817,143.2227,144.8815,7577017.0
2023-11-01,145.7117,146.2684,144.9987,145.2234,5732973.0
2023-11-02,144.2662,146.8935,144.1002,146.7372,5349097.0
2023-11-03,147.6846,148.7199,146.6444,147.8116,4926765.0
2023-11-04,147.6846,148.7199,146.6444,147.8116,4926765.0
2023-11-05,147.6846,148.7199,146.6444,147.8116,4926765.0
2023-11-06,148.2413,148.8713,147.8409,148.1632,4851421.0
2023-11-07,148.3878,148.7004,147.167,147.3818,4840590.0
2023-11-08,147.8214,148.2902,146.8349,146.8447,5460167.0
2023-11-09,146.9912,146.9912,143.8267,143.983,6973598.0
2023-11-10,144.7936,145.0378,142.2445,143.8169,6931611.0
2023-11-11,144.7936,145.0378,142.2445,143.8169,6931611.0
2023-11-12,144.7936,145.0378,142.2445,143.8169,6931611.0
2023-11-13,143.8169,144.4518,143.2309,144.1881,5889367.0
2023-11-14,144.1978,145.0769,143.5435,144.2174,6713647.0
2023-11-15,143.9146,145.9363,143.8365,145.3308,6729120.0
2023-11-16,146.0145,146.6689,145.1745,146.6005,6875566.0
2023-11-17,147.04,147.2695,145.5896,146.2977,7025544.0
2023-11-18,147.04,147.2695,145.5896,146.2977,7025544.0
2023-11-19,147.04,147.2695,145.5896,146.2977,7025544.0
2023-11-20,145.6183,148.0698,145.2541,147.5874,8860472.0
2023-11-21,147.7744,148.946,147.292,148.7786,5916344.0
2023-11-22,149.2807,149.6844,148.0599,148.4833,4635503.0
2023-11-23,149.2807,149.6844,148.0599,148.4833,4635503.0
2023-11-24,148.5226,150.3138,148.5226,150.1372,3351448.0
2023-11-25,148.5226,150.3138,148.5226,150.1372,3351448.0
2023-11-26,148.5226,150.3138,148.5226,150.1372,3351448.0
2023-11-27,149.9305,149.96,148.6309,148.9361,6449740.0
2023-11-28,149.0543,149.4579,148.5029,149.2807,5909044.0
2023-11-29,148.9854,149.8419,148.7294,149.7533,5190026.0
2023-11-30,149.9009,152.7363,149.5662,152.2638,12481867.0
2023-12-01,154.0162,156.0049,153.0612,155.9261,10342901.0
2023-12-02,154.0162,156.0049,153.0612,155.9261,10342901.0
2023-12-03,154.0162,156.0049,153.0612,155.9261,10342901.0
2023-12-04,155.552,157.5407,155.552,156.4184,8920279.0
2023-12-05,156.3396,157.1568,155.7686,156.0935,7268151.0
2023-12-06,156.064,156.201,153.7504,154.1934,6642891.0
2023-12-07,154.154,154.154,152.313,152.9923,6532388.0
2023-12-08,153.012,153.4353,151.4565,152.0275,6254673.0
2023-12-09,153.012,153.4353,151.4565,152.0275,6254673.0
2023-12-10,153.012,153.4353,151.4565,152.0275,6254673.0
2023-12-11,152.1062,153.0711,151.9586,152.6576,6090360.0
2023-12-12,152.5985,152.9135,151.2694,152.6674,5324406.0
2023-12-13,151.2793,153.5239,149.4185,153.3763,10764575.0
2023-12-14,154.0457,154.725,152.6452,154.4395,9240800.0
2023-12-15,153.0809,154.2623,151.3777,152.756,21727754.0
2023-12-16,153.0809,154.2623,151.3777,152.756,21727754.0
2023-12-17,153.0809,154.2623,151.3777,152.756,21727754.0
2023-12-18,152.8052,154.0162,152.3622,153.0317,7231383.0
2023-12-19,152.8938,154.0753,152.5394,154.0359,6651744.0
2023-12-20,154.1146,154.2328,150.7378,150.8953,7008313.0
2023-12-21,151.3088,152.7265,150.9248,152.441,4598843.0
2023-12-22,152.8446,154.1048,152.6182,153.0514,3798865.0
2023-12-23,152.8446,154.1048,152.6182,153.0514,3798865.0
2023-12-24,152.8446,154.1048,152.6182,153.0514,3798865.0
2023-12-25,152.8446,154.1048,152.6182,153.0514,3798865.0
2023-12-26,152.5985,153.9276,152.4508,153.7208,4170190.0
2023-12-27,153.0907,154.0949,153.012,153.9276,5288101.0
2023-12-28,153.583,154.8038,153.5732,154.154,4377535.0
2023-12-29,154.0851,154.4691,153.5633,154.3115,4313691.0
2023-12-30,154.0851,154.4691,153.5633,154.3115,4313691.0
2023-12-31,154.0851,154.4691,153.5633,154.3115,4313691.0
2024-01-01,154.0851,154.4691,153.5633,154.3115,4313691.0
2024-01-02,154.4986,159.1349,154.3608,157.4915,9622108.0
2024-01-03,158.1511,158.9387,157.3241,158.476,8231987.0
2024-01-04,159.0864,159.4704,157.9345,158.1413,6766641.0
2024-01-05,158.0133,158.8403,156.9992,158.6335,5602564.0
2024-01-06,158.0133,158.8403,156.9992,158.6335,5602564.0
2024-01-07,158.0133,158.8403,156.9992,158.6335,5602564.0
2024-01-08,158.604,159.1553,157.1371,159.0273,6569810.0
2024-01-09,159.1258,160.7502,158.1068,159.1258,6357014.0
2024-01-10,159.3178,160.1004,158.7024,159.3621,4945088.0
2024-01-11,159.559,159.686,158.2889,158.6532,4946015.0
2024-01-12,159.3325,159.9528,159.1848,159.874,4496942.0
2024-01-13,159.3325,159.9528,159.1848,159.874,4496942.0
2024-01-14,159.3325,159.9528,159.1848,159.874,4496942.0
2024-01-15,159.3325,159.9528,159.1848,159.874,4496942.0
2024-01-16,159.0667,159.7362,157.6982,158.033,6923174.0
2024-01-17,157.7672,158.8009,157.393,157.9444,5072104.0
2024-01-18,157.521,158.8698,157.2158,158.7123,5368502.0
2024-01-19,158.6532,159.4138,157.7967,159.175,7071320.0
2024-01-20,158.6532,159.4138,157.7967,159.175,7071320.0
2024-01-21,158.6532,159.4138,157.7967,159.175,7071320.0
2024-01-22,159.49,161.0456,158.8403,159.9528,6824156.0
2024-01-23,157.1863,158.0207,154.4789,157.334,9149777.0
2024-01-24,157.2749,158.1117,155.7095,156.4971,7247926.0
2024-01-25,156.5365,157.1469,156.0147,157.0878,5478898.0
2024-01-26,157.9444,158.2496,156.891,157.0288,5591930.0
2024-01-27,157.9444,158.2496,156.891,157.0288,5591930.0
2024-01-28,157.9444,158.2496,156.891,157.0288,5591930.0
2024-01-29,156.5464,157.5898,156.4971,156.8909,6483190.0
2024-01-30,156.8811,157.2847,155.68,156.3101,7200538.0
2024-01-31,157.9148,158.1314,156.2116,156.4381,8257029.0
2024-02-01,155.7095,156.0344,154.6167,155.9064,8012122.0
2024-02-02,155.5225,155.8572,153.5239,154.1836,8295916.0
2024-02-03,155.5225,155.8572,153.5239,154.1836,8295916.0
2024-02-04,155.5225,155.8572,153.5239,154.1836,8295916.0
2024-02-05,154.1836,154.4592,152.9332,153.3861,9121808.0
2024-02-06,153.4156,156.2707,153.1892,155.6111,9230611.0
2024-02-07,155.3551,156.9008,155.2468,155.5323,8690294.0
2024-02-08,154.9022,154.9022,152.9037,153.9768,9754960.0
2024-02-09,153.8488,154.7644,153.2581,154.3312,6529202.0
2024-02-10,153.8488,154.7644,153.2581,154.3312,6529202.0
2024-02-11,153.8488,154.7644,153.2581,154.3312,6529202.0
2024-02-12,154.154,155.9557,153.9276,155.4043,6701508.0
2024-02-13,155.1976,155.995,153.3369,154.0457,8621022.0
2024-02-14,153.9276,154.0359,152.441,153.327,9098805.0
2024-02-15,153.5633,156.0197,153.4747,155.4733,7462529.0
2024-02-16,155.3442,155.994,154.4217,155.2946,8540961.0
2024-02-17,155.3442,155.994,154.4217,155.2946,8540961.0
2024-02-18,155.3442,155.994,154.4217,155.2946,8540961.0
2024-02-19,155.3442,155.994,154.4217,155.2946,8540961.0
2024-02-20,155.3045,157.3381,155.1855,156.5941,9501742.0
2024-02-21,156.7528,157.4175,155.8712,157.4075,7473300.0
2024-02-22,157.7051,159.451,156.5048,159.1634,8065010.0
2024-02-23,159.5899,160.9489,158.8757,160.5422,6725963.0
2024-02-24,159.5899,160.9489,158.8757,160.5422,6725963.0
2024-02-25,159.5899,160.9489,158.8757,160.5422,6725963.0
2024-02-26,160.5025,160.7108,159.2824,159.5006,5465417.0
2024-02-27,159.0542,159.7486,158.3598,159.6891,5078650.0
2024-02-28,159.7089,160.314,159.0046,160.2545,6071076.0
2024-02-29,160.7009,160.8894,159.6494,160.0859,9849270.0
2024-03-01,160.5323,161.2664,159.7982,160.82,5670135.0
2024-03-02,160.5323,161.2664,159.7982,160.82,5670135.0
2024-03-03,160.5323,161.2664,159.7982,160.82,5670135.0
2024-03-04,160.0264,160.314,157.0008,158.5582,8533083.0
2024-03-05,159.332,159.947,157.9234,158.6872,8298182.0
2024-03-06,158.1813,159.6395,157.9432,158.0623,5773683.0
2024-03-07,158.717,159.0741,156.9711,157.596,5188726.0
2024-03-08,157.596,159.1038,157.1546,158.2408,5283951.0
2024-03-09,157.596,159.1038,157.1546,158.2408,5283951.0
2024-03-10,157.596,159.1038,157.1546,158.2408,5283951.0
2024-03-11,158.211,160.0264,157.6059,159.9371,4620826.0
2024-03-12,160.2843,161.802,159.8379,161.435,8018736.0
2024-03-13,161.2267,161.3755,158.5285,159.8081,6260000.0
2024-03-14,159.6494,160.2446,157.4175,157.9333,6988264.0
2024-03-15,156.7925,157.9135,155.8402,156.9116,13165500.0
2024-03-16,156.7925,157.9135,155.8402,156.9116,13165500.0
2024-03-17,156.7925,157.9135,155.8402,156.9116,13165500.0
2024-03-18,157.2984,157.4175,155.245,155.5029,6602255.0
2024-03-19,155.4137,155.6021,154.4118,154.9574,7840624.0
2024-03-20,154.4514,155.1855,153.9654,154.511,5982304.0
2024-03-21,154.3423,155.6914,153.8563,154.501,5915777.0
2024-03-22,154.4415,155.1061,153.8662,153.9852,7248622.0
2024-03-23,154.4415,155.1061,153.8662,153.9852,7248622.0
2024-03-24,154.4415,155.1061,153.8662,153.9852,7248622.0
2024-03-25,154.1538,154.7328,153.6579,153.9753,7498100.0
2024-03-26,154.3622,154.9772,153.519,154.5209,6864099.0
2024-03-27,154.7391,156.9512,154.1935,156.6933,8461600.0
2024-03-28,156.9314,157.8639,156.8421,156.9215,6181503.0
2024-03-29,156.9314,157.8639,156.8421,156.9215,6181503.0
2024-03-30,156.9314,157.8639,156.8421,156.9215,6181503.0
2024-03-31,156.9314,157.8639,156.8421,156.9215,6181503.0
2024-04-01,156.4552,156.8818,155.5129,156.5148,4364699.0
2024-04-02,155.3145,156.5644,154.6994,156.4652,6102497.0
2024-04-03,156.5247,156.7826,153.0131,153.023,8098242.0
2024-04-04,154.0646,154.253,151.1878,151.2771,6947423.0
2024-04-05,150.8109,151.783,150.3942,151.168,6783020.0
2024-04-06,150.8109,151.783,150.3942,151.168,6783020.0
2024-04-07,150.8109,151.783,150.3942,151.168,6783020.0
2024-04-08,150.7712,151.8078,150.3446,150.3744,5935415.0
2024-04-09,150.3347,151.307,149.7296,151.0688,6135556.0
2024-04-10,150.3149,150.6026,148.5591,148.9955,6809519.0
2024-04-11,149.5907,149.6602,147.2001,147.5969,8374434.0
2024-04-12,146.8727,147.8696,145.97,146.337,7100178.0
2024-04-13,146.8727,147.8696,145.97,146.337,7100178.0
2024-04-14,146.8727,147.8696,145.97,146.337,7100178.0
2024-04-15,147.1802,148.2912,146.1882,146.4065,8502266.0
2024-04-16,143.8472,145.0772,142.2402,143.2917,12774859.0
2024-04-17,143.8372,144.244,142.389,143.6091,9378059.0
2024-04-18,143.8174,144.6308,141.9822,144.5713,9887704.0
2024-04-19,144.978,146.9421,143.3809,146.7239,9750751.0
2024-04-20,144.978,146.9421,143.3809,146.7239,9750751.0
2024-04-21,144.978,146.9421,143.3809,146.7239,9750751.0
2024-04-22,147.3191,149.065,146.1188,147.9242,10118694.0
2024-04-23,148.6583,149.2832,147.0116,148.3607,10110442.0
2024-04-24,146.9521,147.7952,145.6823,147.3389,9756259.0
2024-04-25,148.1722,148.3805,145.1566,145.6427,7642732.0
2024-04-26,145.5236,145.9948,144.7796,144.9681,6182982.0
2024-04-27,145.5236,145.9948,144.7796,144.9681,6182982.0
2024-04-28,145.5236,145.9948,144.7796,144.9681,6182982.0
2024-04-29,144.9681,146.0394,144.8143,145.6427,6461588.0
2024-04-30,145.7022,145.7022,143.371,143.4305,8817719.0
2024-05-01,147.5423,150.6323,146.4362,149.9677,14473711.0
2024-05-02,150.8208,151.1085,147.944,148.7178,8459796.0
2024-05-03,148.688,148.688,146.6346,148.073,6532718.0
2024-05-04,148.688,148.688,146.6346,148.073,6532718.0
2024-05-05,148.688,148.688,146.6346,148.073,6532718.0
2024-05-06,148.6682,148.8467,146.7239,147.3885,5042757.0
2024-05-07,148.1821,148.5293,147.2596,147.5274,7333730.0
2024-05-08,147.9242,148.5293,147.5076,147.7556,7735148.0
2024-05-09,147.7853,148.8963,147.6961,148.6484,6546153.0
2024-05-10,148.7971,148.8864,147.9936,148.7079,5710566.0
2024-05-11,148.7971,148.8864,147.9936,148.7079,5710566.0
2024-05-12,148.7971,148.8864,147.9936,148.7079,5710566.0
2024-05-13,148.8368,150.7811,148.5045,150.0074,5628467.0
2024-05-14,150.6323,150.9894,149.4915,150.1661,8254171.0
2024-05-15,150.6026,151.7235,150.0867,151.4457,5547955.0
2024-05-16,151.7731,153.142,151.1085,153.0428,7590959.0
2024-05-17,153.6182,153.6182,152.4803,153.3999,6521794.0
2024-05-18,153.6182,153.6182,152.4803,153.3999,6521794.0
2024-05-19,153.6182,153.6182,152.4803,153.3999,6521794.0
2024-05-20,153.1,153.39,151.26,151.27,7742280.0
2024-05-21,151.78,152.585,150.785,151.24,5492354.0
2024-05-22,150.84,154.08,150.32,153.5,6609788.0
2024-05-23,152.75,152.84,149.375,149.7,8000422.0
2024-05-24,149.53,149.8139,146.76,146.97,9520576.0
