,DAN US Equity,DAN US Equity,DAN US Equity,DAN US Equity,DAN US Equity
2023-09-24,14.3512,14.7368,14.3024,14.6246,1496307.0
2023-09-25,14.5465,14.9126,14.4977,14.6831,821213.0
2023-09-26,14.5465,14.7271,14.2048,14.2438,725155.0
2023-09-27,14.4,14.4977,14.0583,14.2536,629746.0
2023-09-28,14.2145,14.4977,13.9998,14.2731,1172623.0
2023-09-29,14.4,14.5172,14.1999,14.3219,1430083.0
2023-09-30,14.4,14.5172,14.1999,14.3219,1430083.0
2023-10-01,14.4,14.5172,14.1999,14.3219,1430083.0
2023-10-02,14.2536,14.3268,13.8924,14.0193,1095276.0
2023-10-03,13.8143,13.8826,13.3652,13.4726,986467.0
2023-10-04,13.4823,13.6776,13.3212,13.58,827139.0
2023-10-05,13.4042,13.5116,12.9503,13.1406,1249929.0
2023-10-06,13.0332,13.5458,12.8966,13.414,1077107.0
2023-10-07,13.0332,13.5458,12.8966,13.414,1077107.0
2023-10-08,13.0332,13.5458,12.8966,13.414,1077107.0
2023-10-09,13.248,13.3945,13.043,13.2383,878228.0
2023-10-10,13.3652,13.5751,13.3066,13.3945,1413629.0
2023-10-11,13.5019,13.6288,13.3066,13.4921,785574.0
2023-10-12,13.3164,13.3896,12.9259,13.1406,1057883.0
2023-10-13,13.1992,13.2041,12.7306,12.8185,891958.0
2023-10-14,13.1992,13.2041,12.7306,12.8185,891958.0
2023-10-15,13.1992,13.2041,12.7306,12.8185,891958.0
2023-10-16,13.0235,13.209,12.7892,12.877,3341154.0
2023-10-17,12.6915,13.1992,12.672,12.9844,1428987.0
2023-10-18,12.7404,12.7615,12.5012,12.6427,1009200.0
2023-10-19,12.5744,12.6915,12.2034,12.3108,1300601.0
2023-10-20,12.3889,12.5256,12.2571,12.3596,1404770.0
2023-10-21,12.3889,12.5256,12.2571,12.3596,1404770.0
2023-10-22,12.3889,12.5256,12.2571,12.3596,1404770.0
2023-10-23,12.2766,12.5109,12.2327,12.2425,1332421.0
2023-10-24,12.301,12.4572,12.2815,12.3303,1315126.0
2023-10-25,12.1546,12.3303,12.0179,12.3108,1614952.0
2023-10-26,12.5744,12.6915,12.2913,12.4084,2488164.0
2023-10-27,12.5158,13.004,12.096,12.3206,3300348.0
2023-10-28,12.5158,13.004,12.096,12.3206,3300348.0
2023-10-29,12.5158,13.004,12.096,12.3206,3300348.0
2023-10-30,12.3108,12.3499,11.3638,11.4126,2758139.0
2023-10-31,11.4566,11.5688,11.1539,11.2076,2208949.0
2023-11-01,11.1881,11.2369,10.8317,11.0026,2798115.0
2023-11-02,11.2271,11.2857,10.8513,11.2369,1705585.0
2023-11-03,11.6079,12.3206,11.5395,12.0374,2356426.0
2023-11-04,11.6079,12.3206,11.5395,12.0374,2356426.0
2023-11-05,11.6079,12.3206,11.5395,12.0374,2356426.0
2023-11-06,12.0374,12.096,11.7202,11.7641,1407919.0
2023-11-07,11.7153,11.7885,11.52,11.7543,1056332.0
2023-11-08,11.7153,11.7543,11.5347,11.7055,1356610.0
2023-11-09,11.7547,11.804,11.4397,11.4692,1031190.0
2023-11-10,11.5086,11.804,11.3511,11.735,739839.0
2023-11-11,11.5086,11.804,11.3511,11.735,739839.0
2023-11-12,11.5086,11.804,11.3511,11.735,739839.0
2023-11-13,11.6464,11.8089,11.5775,11.7055,769561.0
2023-11-14,12.1879,12.7294,11.9516,12.6801,1235236.0
2023-11-15,12.6998,12.9164,12.6605,12.8081,896478.0
2023-11-16,12.7195,12.8377,12.4045,12.4931,798648.0
2023-11-17,12.6506,12.7983,12.562,12.7884,852649.0
2023-11-18,12.6506,12.7983,12.562,12.7884,852649.0
2023-11-19,12.6506,12.7983,12.562,12.7884,852649.0
2023-11-20,12.7294,12.946,12.6112,12.9263,756388.0
2023-11-21,12.6703,12.7195,12.5817,12.6506,659244.0
2023-11-22,12.818,12.818,12.6211,12.6605,605918.0
2023-11-23,12.818,12.818,12.6211,12.6605,605918.0
2023-11-24,12.6506,12.9607,12.6506,12.9164,418803.0
2023-11-25,12.6506,12.9607,12.6506,12.9164,418803.0
2023-11-26,12.6506,12.9607,12.6506,12.9164,418803.0
2023-11-27,12.7983,12.8475,12.6801,12.7097,1699934.0
2023-11-28,12.6998,12.8967,12.524,12.8081,746415.0
2023-11-29,13.0936,13.261,12.9903,13.0346,859542.0
2023-11-30,13.0838,13.1625,12.9115,13.005,927084.0
2023-12-01,12.9361,13.4874,12.9361,13.4776,928289.0
2023-12-02,12.9361,13.4874,12.9361,13.4776,928289.0
2023-12-03,12.9361,13.4874,12.9361,13.4776,928289.0
2023-12-04,13.4087,13.7188,13.3742,13.6942,851175.0
2023-12-05,13.5859,13.6154,13.389,13.4874,1143251.0
2023-12-06,13.6843,13.9698,13.5219,13.5465,839510.0
2023-12-07,13.576,13.7237,13.4234,13.7237,1186250.0
2023-12-08,13.6548,13.7828,13.453,13.4579,1624424.0
2023-12-09,13.6548,13.7828,13.453,13.4579,1624424.0
2023-12-10,13.6548,13.7828,13.453,13.4579,1624424.0
2023-12-11,13.4776,13.7532,13.448,13.6843,713289.0
2023-12-12,13.6253,13.7139,13.4727,13.5957,793364.0
2023-12-13,13.5366,13.6056,12.8426,13.5957,2000019.0
2023-12-14,13.96,14.5162,13.8664,14.4522,2146360.0
2023-12-15,14.4916,14.4916,14.0043,14.1766,2892785.0
2023-12-16,14.4916,14.4916,14.0043,14.1766,2892785.0
2023-12-17,14.4916,14.4916,14.0043,14.1766,2892785.0
2023-12-18,14.3341,14.403,14.019,14.0387,1037341.0
2023-12-19,14.1372,14.4325,14.08,14.3931,934938.0
2023-12-20,14.2947,14.6097,14.1076,14.1273,713859.0
2023-12-21,14.2947,14.4522,14.2159,14.4128,701393.0
2023-12-22,14.4916,14.6393,14.4325,14.5113,535340.0
2023-12-23,14.4916,14.6393,14.4325,14.5113,535340.0
2023-12-24,14.4916,14.6393,14.4325,14.5113,535340.0
2023-12-25,14.4916,14.6393,14.4325,14.5113,535340.0
2023-12-26,14.659,14.8017,14.4753,14.718,650921.0
2023-12-27,14.718,14.8362,14.59,14.6491,689618.0
2023-12-28,14.5507,14.728,14.4719,14.6688,582771.0
2023-12-29,14.5999,14.6885,14.3735,14.3833,584214.0
2023-12-30,14.5999,14.6885,14.3735,14.3833,584214.0
2023-12-31,14.5999,14.6885,14.3735,14.3833,584214.0
2024-01-01,14.5999,14.6885,14.3735,14.3833,584214.0
2024-01-02,14.1963,14.654,14.1864,14.3242,683117.0
2024-01-03,14.0387,14.2159,13.4037,13.4874,1251757.0
2024-01-04,13.389,13.4973,13.2413,13.3693,1123827.0
2024-01-05,13.3693,13.8025,13.2659,13.4579,564366.0
2024-01-06,13.3693,13.8025,13.2659,13.4579,564366.0
2024-01-07,13.3693,13.8025,13.2659,13.4579,564366.0
2024-01-08,13.4382,13.8566,13.4087,13.8025,1683628.0
2024-01-09,13.5366,13.6006,13.2954,13.3299,684388.0
2024-01-10,13.3004,13.4185,13.0592,13.3004,1076189.0
2024-01-11,13.2708,13.2708,13.0149,13.1724,734825.0
2024-01-12,13.448,13.448,12.8967,12.9066,552587.0
2024-01-13,13.448,13.448,12.8967,12.9066,552587.0
2024-01-14,13.448,13.448,12.8967,12.9066,552587.0
2024-01-15,13.448,13.448,12.8967,12.9066,552587.0
2024-01-16,12.6408,12.9066,12.4931,12.8574,1798595.0
2024-01-17,12.4734,12.6998,12.3848,12.6506,850294.0
2024-01-18,12.8377,12.8869,12.6162,12.818,1026976.0
2024-01-19,12.7983,12.941,12.6408,12.9164,792425.0
2024-01-20,12.7983,12.941,12.6408,12.9164,792425.0
2024-01-21,12.7983,12.941,12.6408,12.9164,792425.0
2024-01-22,13.005,13.2856,12.9952,13.1232,807705.0
2024-01-23,13.3791,13.5071,13.1035,13.1625,756180.0
2024-01-24,13.3201,13.3201,12.8672,12.946,558961.0
2024-01-25,13.133,13.3988,13.0149,13.389,784035.0
2024-01-26,13.5366,13.7639,13.448,13.4579,595103.0
2024-01-27,13.5366,13.7639,13.448,13.4579,595103.0
2024-01-28,13.5366,13.7639,13.448,13.4579,595103.0
2024-01-29,13.3693,13.6425,13.2807,13.6056,569204.0
2024-01-30,13.5859,13.7778,13.5022,13.6056,696972.0
2024-01-31,13.6056,13.8664,13.3398,13.3496,761013.0
2024-02-01,13.5366,13.8123,13.3496,13.7926,691448.0
2024-02-02,13.5465,13.7532,13.2511,13.6154,745114.0
2024-02-03,13.5465,13.7532,13.2511,13.6154,745114.0
2024-02-04,13.5465,13.7532,13.2511,13.6154,745114.0
2024-02-05,13.3496,13.5563,13.1884,13.2905,594477.0
2024-02-06,13.1921,13.6745,13.1921,13.6154,751092.0
2024-02-07,13.6843,13.6843,13.2315,13.2511,708196.0
2024-02-08,13.2511,13.3201,12.9952,13.2905,825638.0
2024-02-09,13.3004,13.4579,13.1429,13.4087,964586.0
2024-02-10,13.3004,13.4579,13.1429,13.4087,964586.0
2024-02-11,13.3004,13.4579,13.1429,13.4087,964586.0
2024-02-12,13.4087,13.8123,13.4087,13.6449,974954.0
2024-02-13,13.1133,13.197,12.9115,13.0149,1243719.0
2024-02-14,13.3201,13.3201,13.0247,13.1429,844487.0
2024-02-15,13.3201,13.6548,13.2511,13.6548,910488.0
2024-02-16,13.3594,13.6253,13.3004,13.3102,1417272.0
2024-02-17,13.3594,13.6253,13.3004,13.3102,1417272.0
2024-02-18,13.3594,13.6253,13.3004,13.3102,1417272.0
2024-02-19,13.3594,13.6253,13.3004,13.3102,1417272.0
2024-02-20,12.3454,12.7688,11.991,12.2667,2099248.0
2024-02-21,12.1091,12.3307,11.74,12.1387,1230249.0
2024-02-22,12.1485,12.3405,12.0402,12.306,1610685.0
2024-02-23,12.2962,12.5325,12.1584,12.434,1396342.0
2024-02-24,12.2962,12.5325,12.1584,12.434,1396342.0
2024-02-25,12.2962,12.5325,12.1584,12.434,1396342.0
2024-02-26,12.2962,12.4931,11.9221,12.0009,1414316.0
2024-02-27,12.2174,12.4143,11.9713,12.1091,1169137.0
2024-02-28,11.9418,12.1781,11.9221,11.9615,1002344.0
2024-02-29,12.1104,12.4578,12.031,12.4082,2055890.0
2024-03-01,12.4578,12.6663,12.1302,12.6464,2401720.0
2024-03-02,12.4578,12.6663,12.1302,12.6464,2401720.0
2024-03-03,12.4578,12.6663,12.1302,12.6464,2401720.0
2024-03-04,12.6067,12.6067,12.1898,12.3486,739191.0
2024-03-05,12.2295,12.5422,12.1997,12.299,857056.0
2024-03-06,12.4082,12.4082,12.1699,12.3089,661701.0
2024-03-07,12.3288,12.7258,12.3288,12.4181,2319110.0
2024-03-08,12.5571,12.7159,12.0607,12.0905,2572352.0
2024-03-09,12.5571,12.7159,12.0607,12.0905,2572352.0
2024-03-10,12.5571,12.7159,12.0607,12.0905,2572352.0
2024-03-11,12.0905,12.2593,11.9912,12.0905,1311312.0
2024-03-12,12.0409,12.16,11.9019,12.16,1205679.0
2024-03-13,12.0905,12.3486,11.8374,11.8523,3054908.0
2024-03-14,11.753,11.7927,11.3361,11.4651,1649757.0
2024-03-15,11.5048,11.7679,11.48,11.5346,2205378.0
2024-03-16,11.5048,11.7679,11.48,11.5346,2205378.0
2024-03-17,11.5048,11.7679,11.48,11.5346,2205378.0
2024-03-18,11.6041,11.8622,11.3927,11.6339,2215680.0
2024-03-19,11.6041,11.8225,11.5743,11.753,2659640.0
2024-03-20,11.7927,12.1054,11.6835,12.0508,1685174.0
2024-03-21,12.1898,12.3982,12.0806,12.3784,1435765.0
2024-03-22,12.3685,12.4032,12.1104,12.1699,1192815.0
2024-03-23,12.3685,12.4032,12.1104,12.1699,1192815.0
2024-03-24,12.3685,12.4032,12.1104,12.1699,1192815.0
2024-03-25,12.1997,12.3089,12.0955,12.289,1315791.0
2024-03-26,12.3288,12.3982,12.1451,12.1699,2687787.0
2024-03-27,12.3188,12.6663,12.2197,12.6464,1621293.0
2024-03-28,12.6365,12.7754,12.567,12.6067,1906519.0
2024-03-29,12.6365,12.7754,12.567,12.6067,1906519.0
2024-03-30,12.6365,12.7754,12.567,12.6067,1906519.0
2024-03-31,12.6365,12.7754,12.567,12.6067,1906519.0
2024-04-01,12.6365,12.7357,12.5074,12.5471,1040292.0
2024-04-02,12.3387,12.3734,12.2096,12.299,1157704.0
2024-04-03,12.1898,12.4379,12.1898,12.3585,955605.0
2024-04-04,12.5571,12.7953,12.3139,12.3387,1025820.0
2024-04-05,12.2692,12.5471,12.2692,12.4876,966339.0
2024-04-06,12.2692,12.5471,12.2692,12.4876,966339.0
2024-04-07,12.2692,12.5471,12.2692,12.4876,966339.0
2024-04-08,12.6265,12.8896,12.6265,12.7159,903135.0
2024-04-09,12.7655,12.8846,12.6712,12.8549,883133.0
2024-04-10,12.3883,12.4181,12.1501,12.2394,1125057.0
2024-04-11,12.2196,12.3486,12.0607,12.3486,780666.0
2024-04-12,12.1997,12.2841,11.9118,11.9218,1778617.0
2024-04-13,12.1997,12.2841,11.9118,11.9218,1778617.0
2024-04-14,12.1997,12.2841,11.9118,11.9218,1778617.0
2024-04-15,12.031,12.0359,11.7431,11.8324,1897504.0
2024-04-16,11.6935,11.8473,11.5495,11.7828,1461848.0
2024-04-17,11.8622,12.0012,11.7828,11.7927,1722967.0
2024-04-18,11.8523,12.0359,11.7381,11.9218,1601837.0
2024-04-19,11.8126,12.1203,11.8126,12.0607,1880832.0
2024-04-20,11.8126,12.1203,11.8126,12.0607,1880832.0
2024-04-21,11.8126,12.1203,11.8126,12.0607,1880832.0
2024-04-22,12.1898,12.3386,12.0607,12.2295,884499.0
2024-04-23,12.2096,12.4231,12.2096,12.3883,752949.0
2024-04-24,12.3089,12.4479,12.2791,12.4082,1295422.0
2024-04-25,12.3089,12.3089,11.9019,12.1501,966335.0
2024-04-26,12.1501,12.4181,12.1004,12.3883,1284626.0
2024-04-27,12.1501,12.4181,12.1004,12.3883,1284626.0
2024-04-28,12.1501,12.4181,12.1004,12.3883,1284626.0
2024-04-29,12.4677,12.6663,12.4628,12.5273,1336499.0
2024-04-30,12.3685,12.4975,12.0806,12.3387,2250407.0
2024-05-01,12.4578,13.4356,12.4578,13.1626,3593051.0
