,ALSN US Equity,ALSN US Equity,ALSN US Equity,ALSN US Equity,ALSN US Equity
2023-10-11,59.4875,59.8149,59.0707,59.7256,419789.0
2023-10-12,59.8248,59.8248,58.1253,59.0012,458470.0
2023-10-13,59.3287,59.4577,57.9941,58.1181,443997.0
2023-10-14,59.3287,59.4577,57.9941,58.1181,443997.0
2023-10-15,59.3287,59.4577,57.9941,58.1181,443997.0
2023-10-16,59.2195,59.6016,58.6639,58.9814,483474.0
2023-10-17,58.644,60.2069,58.644,60.1027,604561.0
2023-10-18,59.7455,59.7455,58.516,58.6143,405673.0
2023-10-19,58.6738,59.1985,57.357,57.612,646015.0
2023-10-20,57.5922,57.9275,56.5404,56.59,713590.0
2023-10-21,57.5922,57.9275,56.5404,56.59,713590.0
2023-10-22,57.5922,57.9275,56.5404,56.59,713590.0
2023-10-23,56.3419,57.1506,56.1534,56.203,841982.0
2023-10-24,56.8281,57.0961,56.0146,56.9869,771475.0
2023-10-25,57.1357,57.6319,56.5999,56.7587,910012.0
2023-10-26,51.698,53.8513,50.7057,50.8546,2269978.0
2023-10-27,50.8347,51.5889,50.1997,51.4896,980636.0
2023-10-28,50.8347,51.5889,50.1997,51.4896,980636.0
2023-10-29,50.8347,51.5889,50.1997,51.4896,980636.0
2023-10-30,51.6782,51.9759,50.2294,50.6264,1048203.0
2023-10-31,50.5073,51.0233,49.8028,50.031,1096458.0
2023-11-01,49.8821,51.3587,49.7482,51.1225,745187.0
2023-11-02,51.8369,52.1247,50.7951,50.9737,768903.0
2023-11-03,51.4797,52.3629,51.4797,52.0056,640235.0
2023-11-04,51.4797,52.3629,51.4797,52.0056,640235.0
2023-11-05,51.4797,52.3629,51.4797,52.0056,640235.0
2023-11-06,52.1247,52.1247,51.3061,51.7377,791009.0
2023-11-07,51.2813,51.9064,51.0282,51.7377,638650.0
2023-11-08,51.708,52.1148,51.4599,51.698,464465.0
2023-11-09,52.0453,52.5315,51.5492,51.7377,554107.0
2023-11-10,52.0666,53.0932,51.8573,52.9238,583779.0
2023-11-11,52.0666,53.0932,51.8573,52.9238,583779.0
2023-11-12,52.0666,53.0932,51.8573,52.9238,583779.0
2023-11-13,52.6746,52.9038,52.1862,52.3756,560090.0
2023-11-14,53.3324,54.1895,53.2228,54.06,483829.0
2023-11-15,54.06,54.4686,53.6713,53.7012,584246.0
2023-11-16,53.5118,54.0002,52.6547,53.0533,900043.0
2023-11-17,53.4919,54.1297,53.3224,54.04,632104.0
2023-11-18,53.4919,54.1297,53.3224,54.04,632104.0
2023-11-19,53.4919,54.1297,53.3224,54.04,632104.0
2023-11-20,54.1596,54.1596,53.4321,53.9304,484687.0
2023-11-21,53.761,53.9204,53.3291,53.5517,455871.0
2023-11-22,53.462,53.751,52.8241,53.5417,341434.0
2023-11-23,53.462,53.751,52.8241,53.5417,341434.0
2023-11-24,53.3623,54.2394,53.3623,54.0002,245974.0
2023-11-25,53.3623,54.2394,53.3623,54.0002,245974.0
2023-11-26,53.3623,54.2394,53.3623,54.0002,245974.0
2023-11-27,53.761,54.1098,53.5816,53.9005,538309.0
2023-11-28,53.6812,53.9603,52.9138,52.9337,595784.0
2023-11-29,53.5517,53.7211,52.9836,53.1331,351427.0
2023-11-30,53.2726,53.4321,52.9437,53.3025,555971.0
2023-12-01,53.3424,54.4985,53.0832,54.339,530913.0
2023-12-02,53.3424,54.4985,53.0832,54.339,530913.0
2023-12-03,53.3424,54.4985,53.0832,54.339,530913.0
2023-12-04,53.9902,54.9769,53.8806,54.9271,686998.0
2023-12-05,54.4686,55.2261,53.9204,54.1098,615697.0
2023-12-06,54.4387,55.2261,54.04,54.0799,379664.0
2023-12-07,54.0699,54.7477,54.0699,54.658,328968.0
2023-12-08,54.648,55.251,54.5284,54.7078,545554.0
2023-12-09,54.648,55.251,54.5284,54.7078,545554.0
2023-12-10,54.648,55.251,54.5284,54.7078,545554.0
2023-12-11,54.7876,55.7444,54.7876,55.7244,391718.0
2023-12-12,55.6646,56.1929,55.5052,55.7444,484842.0
2023-12-13,55.9038,56.9304,55.4952,56.7909,586620.0
2023-12-14,57.3989,59.1331,56.9504,58.7942,743074.0
2023-12-15,58.6447,59.3324,58.4753,58.7743,1211220.0
2023-12-16,58.6447,59.3324,58.4753,58.7743,1211220.0
2023-12-17,58.6447,59.3324,58.4753,58.7743,1211220.0
2023-12-18,58.7942,58.9238,57.2095,57.6381,661135.0
2023-12-19,57.967,59.0783,57.8573,58.9138,623000.0
2023-12-20,58.8042,59.173,57.5982,57.6281,680914.0
2023-12-21,58.0766,58.256,57.5185,58.0965,363284.0
2023-12-22,58.2859,58.5949,58.0517,58.2161,279989.0
2023-12-23,58.2859,58.5949,58.0517,58.2161,279989.0
2023-12-24,58.2859,58.5949,58.0517,58.2161,279989.0
2023-12-25,58.2859,58.5949,58.0517,58.2161,279989.0
2023-12-26,58.2161,58.4952,57.9072,58.1264,331025.0
2023-12-27,58.1165,58.5949,57.7078,58.246,447203.0
2023-12-28,58.1763,58.5251,58.0816,58.2062,360321.0
2023-12-29,58.2161,58.3557,57.8128,57.957,381941.0
2023-12-30,58.2161,58.3557,57.8128,57.957,381941.0
2023-12-31,58.2161,58.3557,57.8128,57.957,381941.0
2024-01-01,58.2161,58.3557,57.8128,57.957,381941.0
2024-01-02,57.6281,58.3706,56.5118,56.7909,892634.0
2024-01-03,56.3822,56.3822,55.0068,55.5849,868251.0
2024-01-04,55.6646,56.0533,55.2809,55.4852,750226.0
2024-01-05,55.3158,56.1729,55.3108,55.7444,536751.0
2024-01-06,55.3158,56.1729,55.3108,55.7444,536751.0
2024-01-07,55.3158,56.1729,55.3108,55.7444,536751.0
2024-01-08,55.7942,57.7278,55.6397,57.658,768292.0
2024-01-09,56.8806,57.0401,56.2826,56.9803,547916.0
2024-01-10,57.0999,57.4437,56.8706,57.2793,600954.0
2024-01-11,57.3789,57.7178,56.8009,57.4487,582525.0
2024-01-12,57.8075,57.8773,56.5417,56.7709,516820.0
2024-01-13,57.8075,57.8773,56.5417,56.7709,516820.0
2024-01-14,57.8075,57.8773,56.5417,56.7709,516820.0
2024-01-15,57.8075,57.8773,56.5417,56.7709,516820.0
2024-01-16,56.2626,56.8906,55.9886,56.8607,523977.0
2024-01-17,56.153,56.6414,55.6347,55.7842,547784.0
2024-01-18,56.2228,56.4969,55.7693,56.2925,532252.0
2024-01-19,56.5218,57.1298,55.6248,57.0799,470782.0
2024-01-20,56.5218,57.1298,55.6248,57.0799,470782.0
2024-01-21,56.5218,57.1298,55.6248,57.0799,470782.0
2024-01-22,57.3092,58.0935,57.3092,58.0666,381400.0
2024-01-23,58.3656,58.9836,57.947,58.1962,502051.0
2024-01-24,58.7444,59.0932,58.1663,58.3357,350033.0
2024-01-25,58.9038,59.2799,58.5749,59.0434,562497.0
2024-01-26,59.2328,60.3789,59.1132,60.06,547601.0
2024-01-27,59.2328,60.3789,59.1132,60.06,547601.0
2024-01-28,59.2328,60.3789,59.1132,60.06,547601.0
2024-01-29,60.06,60.8474,59.8309,60.7577,480441.0
2024-01-30,60.4487,61.555,60.4487,61.2161,462985.0
2024-01-31,61.1663,61.4554,60.3191,60.3391,806873.0
2024-02-01,60.9171,61.3058,60.06,61.246,553330.0
2024-02-02,60.8673,61.854,60.5683,61.3158,419433.0
2024-02-03,60.8673,61.854,60.5683,61.3158,419433.0
2024-02-04,60.8673,61.854,60.5683,61.3158,419433.0
2024-02-05,61.3357,61.4454,60.1397,60.9969,443663.0
2024-02-06,60.8972,61.5525,60.658,61.2261,444534.0
2024-02-07,61.4952,61.834,60.9969,61.1763,588216.0
2024-02-08,61.3557,61.5899,61.0567,61.4653,440919.0
2024-02-09,61.4454,61.6846,61.0866,61.4952,531539.0
2024-02-10,61.4454,61.6846,61.0866,61.4952,531539.0
2024-02-11,61.4454,61.6846,61.0866,61.4952,531539.0
2024-02-12,61.4853,62.7809,61.4853,62.6215,553510.0
2024-02-13,61.4055,61.8341,60.8374,61.3357,777243.0
2024-02-14,69.7677,72.2594,67.6946,69.8673,2645484.0
2024-02-15,70.4554,71.7212,69.06,71.5119,1680343.0
2024-02-16,71.1032,71.3624,70.2261,70.3358,1102592.0
2024-02-17,71.1032,71.3624,70.2261,70.3358,1102592.0
2024-02-18,71.1032,71.3624,70.2261,70.3358,1102592.0
2024-02-19,71.1032,71.3624,70.2261,70.3358,1102592.0
2024-02-20,68.6614,70.7544,67.3856,70.7345,1093359.0
2024-02-21,69.9271,70.7444,69.5683,70.6447,1003424.0
2024-02-22,71.7511,73.2262,71.1132,73.1464,1401392.0
2024-02-23,72.5982,74.5717,72.2644,74.3823,1155829.0
2024-02-24,72.5982,74.5717,72.2644,74.3823,1155829.0
2024-02-25,72.5982,74.5717,72.2644,74.3823,1155829.0
2024-02-26,74.2527,74.9903,74.0085,74.5816,664776.0
2024-02-27,74.8707,75.2295,74.2228,75.0999,866521.0
2024-02-28,74.6414,76.1763,74.6414,75.3391,757337.0
2024-02-29,75.3591,75.3989,73.9438,75.08,1227927.0
2024-03-01,75.3,76.2,75.175,75.4,664282.0
2024-03-02,75.3,76.2,75.175,75.4,664282.0
2024-03-03,75.3,76.2,75.175,75.4,664282.0
2024-03-04,75.4,76.94,75.4,76.21,566644.0
2024-03-05,75.97,76.66,75.03,75.31,562252.0
2024-03-06,75.66,76.76,75.6,76.23,617277.0
2024-03-07,76.54,77.09,75.28,75.39,635545.0
2024-03-08,75.93,76.38,73.9501,74.04,668669.0
2024-03-09,75.93,76.38,73.9501,74.04,668669.0
2024-03-10,75.93,76.38,73.9501,74.04,668669.0
2024-03-11,73.84,74.7,73.16,74.56,568097.0
2024-03-12,74.73,75.47,74.0853,75.42,392644.0
2024-03-13,75.32,76.03,75.18,75.56,381975.0
2024-03-14,75.56,75.85,74.57,74.99,477607.0
2024-03-15,74.62,75.93,74.62,75.27,817202.0
2024-03-16,74.62,75.93,74.62,75.27,817202.0
2024-03-17,74.62,75.93,74.62,75.27,817202.0
2024-03-18,75.7,76.9,75.61,76.24,617378.0
2024-03-19,76.14,77.625,76.14,77.37,680374.0
2024-03-20,77.48,78.03,76.56,77.65,484711.0
2024-03-21,78.11,78.53,77.38,78.47,552085.0
2024-03-22,78.53,79.43,78.46,79.03,499687.0
2024-03-23,78.53,79.43,78.46,79.03,499687.0
2024-03-24,78.53,79.43,78.46,79.03,499687.0
2024-03-25,78.86,79.58,78.52,79.1,403706.0
2024-03-26,79.69,80.34,79.495,79.97,554201.0
2024-03-27,80.64,80.84,79.99,80.8,411717.0
2024-03-28,80.74,81.54,80.44,81.16,833248.0
2024-03-29,80.74,81.54,80.44,81.16,833248.0
2024-03-30,80.74,81.54,80.44,81.16,833248.0
2024-03-31,80.74,81.54,80.44,81.16,833248.0
2024-04-01,81.11,82.01,80.66,80.83,508195.0
2024-04-02,80.4,81.84,80.191,81.43,707950.0
2024-04-03,81.42,82.56,81.21,82.19,732797.0
2024-04-04,82.98,83.4225,81.3321,81.75,551479.0
2024-04-05,81.91,83.0,81.65,82.29,673861.0
2024-04-06,81.91,83.0,81.65,82.29,673861.0
2024-04-07,81.91,83.0,81.65,82.29,673861.0
2024-04-08,82.67,83.0,82.22,82.58,445794.0
2024-04-09,82.62,82.83,81.07,82.01,520429.0
2024-04-10,80.8,82.575,80.15,82.28,389875.0
2024-04-11,82.44,82.45,81.0783,81.86,479418.0
2024-04-12,81.82,82.5,80.27,80.88,571836.0
2024-04-13,81.82,82.5,80.27,80.88,571836.0
2024-04-14,81.82,82.5,80.27,80.88,571836.0
2024-04-15,82.29,82.7125,80.3963,80.96,530283.0
2024-04-16,80.64,80.7432,79.49,80.25,602785.0
2024-04-17,80.59,80.59,78.8593,79.78,639511.0
2024-04-18,80.23,80.64,79.025,79.39,520741.0
2024-04-19,79.33,79.9,78.2,78.39,816005.0
2024-04-20,79.33,79.9,78.2,78.39,816005.0
2024-04-21,79.33,79.9,78.2,78.39,816005.0
2024-04-22,78.68,79.73,77.82,79.12,619293.0
2024-04-23,79.49,80.08,79.23,79.75,531476.0
2024-04-24,80.18,80.91,79.15,80.03,799242.0
2024-04-25,78.85,80.495,78.33,80.26,811905.0
2024-04-26,74.04,77.805,71.5898,74.49,1656438.0
2024-04-27,74.04,77.805,71.5898,74.49,1656438.0
2024-04-28,74.04,77.805,71.5898,74.49,1656438.0
2024-04-29,75.0,77.03,74.75,76.08,1339815.0
2024-04-30,75.32,75.8,73.33,73.55,1061887.0
2024-05-01,73.52,74.845,73.26,73.77,582181.0
