,STLD US Equity,STLD US Equity,STLD US Equity,STLD US Equity,STLD US Equity
2023-09-07,102.0914,104.1691,101.1713,103.9415,1033583.0
2023-09-08,102.685,103.5853,100.9537,101.8441,989170.0
2023-09-09,102.685,103.5853,100.9537,101.8441,989170.0
2023-09-10,102.685,103.5853,100.9537,101.8441,989170.0
2023-09-11,103.2292,103.6744,99.0937,99.2718,1372945.0
2023-09-12,98.8958,100.0731,97.3326,99.1135,863774.0
2023-09-13,99.4597,99.6675,96.6549,97.5998,1128141.0
2023-09-14,99.4103,101.6462,98.9422,101.4384,1845765.0
2023-09-15,100.8053,100.825,97.3623,97.6591,4207186.0
2023-09-16,100.8053,100.825,97.3623,97.6591,4207186.0
2023-09-17,100.8053,100.825,97.3623,97.6591,4207186.0
2023-09-18,95.3638,98.7177,94.508,97.0655,1664215.0
2023-09-19,96.9864,99.3113,96.9864,98.2329,1383305.0
2023-09-20,99.2421,101.1416,98.9651,99.1827,1332356.0
2023-09-21,98.3022,99.3806,98.0845,98.4803,1473739.0
2023-09-22,98.8661,101.7649,98.8216,100.0237,1629402.0
2023-09-23,98.8661,101.7649,98.8216,100.0237,1629402.0
2023-09-24,98.8661,101.7649,98.8216,100.0237,1629402.0
2023-09-25,100.647,103.9307,100.3601,103.2786,1482483.0
2023-09-26,103.2786,104.1938,101.2406,101.7254,1613178.0
2023-09-27,102.8532,105.3464,102.6335,105.3068,1963119.0
2023-09-28,105.9376,106.4939,104.6761,105.2423,1295930.0
2023-09-29,106.2853,106.9508,105.2323,106.5038,1472878.0
2023-09-30,106.2853,106.9508,105.2323,106.5038,1472878.0
2023-10-01,106.2853,106.9508,105.2323,106.5038,1472878.0
2023-10-02,106.7323,107.2413,104.5767,105.5999,1239803.0
2023-10-03,104.7555,106.1462,104.1339,105.5005,1220623.0
2023-10-04,105.3515,107.3779,104.8052,105.8482,1218527.0
2023-10-05,105.0138,106.8515,104.7953,106.2555,1080226.0
2023-10-06,107.0998,108.5997,105.8681,107.5269,1111599.0
2023-10-07,107.0998,108.5997,105.8681,107.5269,1111599.0
2023-10-08,107.0998,108.5997,105.8681,107.5269,1111599.0
2023-10-09,107.1594,108.5351,105.5154,108.0037,807105.0
2023-10-10,108.4706,110.6857,108.4706,109.0268,1055234.0
2023-10-11,109.0368,110.3877,108.4209,109.7519,912531.0
2023-10-12,108.5898,108.7785,103.9808,105.1131,1273808.0
2023-10-13,104.7953,106.3548,104.1794,105.2025,902219.0
2023-10-14,104.7953,106.3548,104.1794,105.2025,902219.0
2023-10-15,104.7953,106.3548,104.1794,105.2025,902219.0
2023-10-16,106.6031,107.1703,103.8218,104.0205,997592.0
2023-10-17,102.908,106.5237,102.8186,106.0667,1049560.0
2023-10-18,104.5569,104.7654,102.2424,102.7192,1275885.0
2023-10-19,104.1099,107.4772,97.5937,98.5374,3598711.0
2023-10-20,98.1102,101.2243,97.9116,98.289,2007611.0
2023-10-21,98.1102,101.2243,97.9116,98.289,2007611.0
2023-10-22,98.1102,101.2243,97.9116,98.289,2007611.0
2023-10-23,97.9513,100.4346,97.6632,98.0904,1366025.0
2023-10-24,98.895,101.9047,98.0804,100.9412,2302237.0
2023-10-25,100.6929,101.0207,98.3486,99.1731,1157326.0
2023-10-26,99.5307,103.1613,99.5307,101.6763,1641132.0
2023-10-27,102.153,103.8566,100.9809,103.4146,1488820.0
2023-10-28,102.153,103.8566,100.9809,103.4146,1488820.0
2023-10-29,102.153,103.8566,100.9809,103.4146,1488820.0
2023-10-30,104.0404,104.5767,102.1779,103.8914,1323831.0
2023-10-31,104.1496,106.3449,103.3848,105.7985,1680894.0
2023-11-01,106.3349,108.6196,104.9245,108.2918,1553188.0
2023-11-02,109.2652,111.1227,109.1063,110.7949,1152831.0
2023-11-03,113.0498,113.4173,111.088,111.1227,1146368.0
2023-11-04,113.0498,113.4173,111.088,111.1227,1146368.0
2023-11-05,113.0498,113.4173,111.088,111.1227,1146368.0
2023-11-06,112.0862,112.7518,110.6658,111.0631,951067.0
2023-11-07,110.6757,110.6757,108.7239,109.5135,1204336.0
2023-11-08,109.7122,109.9804,108.0732,108.4408,1168341.0
2023-11-09,109.2652,109.6824,107.5368,107.9739,892810.0
2023-11-10,108.6394,109.156,107.3978,108.2918,1058494.0
2023-11-11,108.6394,109.156,107.3978,108.2918,1058494.0
2023-11-12,108.6394,109.156,107.3978,108.2918,1058494.0
2023-11-13,107.9342,108.2884,106.6578,106.7223,1380336.0
2023-11-14,108.1428,110.4473,107.4474,110.0102,1328407.0
2023-11-15,110.4274,111.1774,110.0996,110.5168,839654.0
2023-11-16,109.891,110.3827,107.4673,109.146,841375.0
2023-11-17,109.5135,111.3413,109.5135,110.189,1046076.0
2023-11-18,109.5135,111.3413,109.5135,110.189,1046076.0
2023-11-19,109.5135,111.3413,109.5135,110.189,1046076.0
2023-11-20,110.6757,111.8876,110.5367,111.1128,865993.0
2023-11-21,110.9439,112.8014,110.7651,111.9074,934436.0
2023-11-22,111.828,112.3048,110.9837,111.9472,633900.0
2023-11-23,111.828,112.3048,110.9837,111.9472,633900.0
2023-11-24,111.8379,112.2154,110.3976,110.7552,410908.0
2023-11-25,111.8379,112.2154,110.3976,110.7552,410908.0
2023-11-26,111.8379,112.2154,110.3976,110.7552,410908.0
2023-11-27,111.232,114.6862,111.1277,114.4801,1213466.0
2023-11-28,114.2815,115.8112,113.1193,113.467,1245878.0
2023-11-29,113.5464,114.7881,112.7335,114.7185,936502.0
2023-11-30,115.0761,118.7514,114.5993,118.3342,3283249.0
2023-12-01,119.1984,119.7944,118.0859,118.9501,1196713.0
2023-12-02,119.1984,119.7944,118.0859,118.9501,1196713.0
2023-12-03,119.1984,119.7944,118.0859,118.9501,1196713.0
2023-12-04,117.2316,119.4964,116.7151,117.9766,1221444.0
2023-12-05,117.4601,117.6588,114.6589,115.8311,1375361.0
2023-12-06,115.2549,117.1671,112.8511,112.9206,1337097.0
2023-12-07,112.9206,113.6954,111.5846,113.6458,1347780.0
2023-12-08,113.2882,114.798,112.3246,112.4041,971625.0
2023-12-09,113.2882,114.798,112.3246,112.4041,971625.0
2023-12-10,113.2882,114.798,112.3246,112.4041,971625.0
2023-12-11,111.3214,114.1772,111.0482,114.0034,1383030.0
2023-12-12,114.2318,114.2318,111.1823,113.0299,1217023.0
2023-12-13,113.2286,115.6622,110.8843,114.5894,1632231.0
2023-12-14,115.2152,118.523,115.1189,118.3342,2265685.0
2023-12-15,119.3971,126.9066,118.3889,123.6882,6018528.0
2023-12-16,119.3971,126.9066,118.3889,123.6882,6018528.0
2023-12-17,119.3971,126.9066,118.3889,123.6882,6018528.0
2023-12-18,127.6416,127.7112,121.046,121.3142,2169651.0
2023-12-19,121.5526,122.9929,120.3407,122.4962,1463285.0
2023-12-20,121.3539,123.0972,119.3772,119.4666,868344.0
2023-12-21,120.1023,120.6238,119.2183,119.3872,745996.0
2023-12-22,119.8043,121.5153,119.3276,121.0261,679353.0
2023-12-23,119.8043,121.5153,119.3276,121.0261,679353.0
2023-12-24,119.8043,121.5153,119.3276,121.0261,679353.0
2023-12-25,119.8043,121.5153,119.3276,121.0261,679353.0
2023-12-26,121.2347,121.6519,120.4003,120.4401,347433.0
2023-12-27,120.5394,121.4135,119.8937,120.0924,751904.0
2023-12-28,120.0375,120.2868,118.3529,118.7018,574354.0
2023-12-29,118.4725,118.6719,117.3162,117.7249,769685.0
2023-12-30,118.4725,118.6719,117.3162,117.7249,769685.0
2023-12-31,118.4725,118.6719,117.3162,117.7249,769685.0
2024-01-01,118.4725,118.6719,117.3162,117.7249,769685.0
2024-01-02,117.4558,120.1472,117.376,118.5323,965977.0
2024-01-03,117.4857,121.0244,116.0602,118.7317,1234281.0
2024-01-04,118.3529,119.4644,115.9655,116.0901,1304355.0
2024-01-05,115.5618,117.5953,115.0036,115.8509,1485004.0
2024-01-06,115.5618,117.5953,115.0036,115.8509,1485004.0
2024-01-07,115.5618,117.5953,115.0036,115.8509,1485004.0
2024-01-08,115.0036,116.9175,113.1894,116.6683,1146748.0
2024-01-09,116.12,116.12,112.4019,112.6511,1325033.0
2024-01-10,112.7308,113.3788,111.9683,112.4816,1157336.0
2024-01-11,112.3919,113.319,110.7172,112.7607,1115221.0
2024-01-12,112.9302,114.6796,112.0679,112.8604,782512.0
2024-01-13,112.9302,114.6796,112.0679,112.8604,782512.0
2024-01-14,112.9302,114.6796,112.0679,112.8604,782512.0
2024-01-15,112.9302,114.6796,112.0679,112.8604,782512.0
2024-01-16,112.5713,113.024,111.1459,111.2456,1144506.0
2024-01-17,110.1092,112.8106,109.3117,111.9932,1265817.0
2024-01-18,112.4517,113.5283,111.1957,112.3321,1007362.0
2024-01-19,112.1028,112.8604,110.9764,112.5016,956642.0
2024-01-20,112.1028,112.8604,110.9764,112.5016,956642.0
2024-01-21,112.1028,112.8604,110.9764,112.5016,956642.0
2024-01-22,111.8437,115.183,111.8437,115.0634,1967483.0
2024-01-23,116.0104,117.3561,115.1232,115.7711,1971033.0
2024-01-24,109.7304,118.1829,109.6506,116.1699,2578309.0
2024-01-25,117.0072,117.7748,114.3905,115.5319,1268010.0
2024-01-26,116.0004,117.5555,114.9737,115.6316,996119.0
2024-01-27,116.0004,117.5555,114.9737,115.6316,996119.0
2024-01-28,116.0004,117.5555,114.9737,115.6316,996119.0
2024-01-29,115.2029,116.5586,112.4816,116.4889,1736178.0
2024-01-30,115.4223,122.4897,115.3874,122.0611,1620255.0
2024-01-31,122.2804,122.4897,120.0276,120.3067,1657000.0
2024-02-01,121.5428,122.4598,118.1934,119.4095,1470078.0
2024-02-02,119.0008,120.8948,118.5722,119.7784,1210069.0
2024-02-03,119.0008,120.8948,118.5722,119.7784,1210069.0
2024-02-04,119.0008,120.8948,118.5722,119.7784,1210069.0
2024-02-05,118.4327,121.453,117.7349,121.1041,1277318.0
2024-02-06,121.2836,121.9315,119.6488,119.7883,1187161.0
2024-02-07,119.8382,125.0815,119.7684,124.1644,1466468.0
2024-02-08,124.2541,125.3456,123.1476,124.4435,846945.0
2024-02-09,124.603,125.2609,123.8155,124.593,1153482.0
2024-02-10,124.603,125.2609,123.8155,124.593,1153482.0
2024-02-11,124.603,125.2609,123.8155,124.593,1153482.0
2024-02-12,124.8522,125.7493,123.2074,123.4168,973113.0
2024-02-13,121.2238,121.7621,117.057,117.9941,1245714.0
2024-02-14,118.6121,120.5858,117.7947,119.3597,906462.0
2024-02-15,119.6588,123.9551,119.6588,123.7158,1319314.0
2024-02-16,124.0747,125.5998,122.8287,122.9483,895942.0
2024-02-17,124.0747,125.5998,122.8287,122.9483,895942.0
2024-02-18,124.0747,125.5998,122.8287,122.9483,895942.0
2024-02-19,124.0747,125.5998,122.8287,122.9483,895942.0
2024-02-20,121.3534,123.2374,120.5659,122.2206,1014279.0
2024-02-21,121.4032,122.0711,120.2768,121.6624,851486.0
2024-02-22,121.5328,124.6528,121.5328,124.3837,797655.0
2024-02-23,125.1213,127.414,124.1544,126.6066,752681.0
2024-02-24,125.1213,127.414,124.1544,126.6066,752681.0
2024-02-25,125.1213,127.414,124.1544,126.6066,752681.0
2024-02-26,127.1947,130.8032,126.6166,130.6537,998358.0
2024-02-27,130.4444,133.2255,130.3547,132.5477,1222614.0
2024-02-28,131.192,132.7371,130.4045,132.0692,1174652.0
2024-02-29,132.7072,133.9432,131.6407,133.395,2134832.0
2024-03-01,133.8535,137.2627,131.9396,133.2853,1508217.0
2024-03-02,133.8535,137.2627,131.9396,133.2853,1508217.0
2024-03-03,133.8535,137.2627,131.9396,133.2853,1508217.0
2024-03-04,133.0461,134.4317,128.1218,129.8264,1349348.0
2024-03-05,128.7398,130.0357,126.7362,128.0919,1120487.0
2024-03-06,130.6438,131.8698,129.2781,129.5472,897632.0
2024-03-07,130.5042,132.9016,130.5042,131.9895,703668.0
2024-03-08,132.4679,134.8105,130.8032,131.0624,873224.0
2024-03-09,132.4679,134.8105,130.8032,131.0624,873224.0
2024-03-10,132.4679,134.8105,130.8032,131.0624,873224.0
2024-03-11,129.8363,130.0008,126.8259,129.5074,810071.0
2024-03-12,130.6338,131.1222,127.5962,130.9229,1091630.0
2024-03-13,131.2418,134.1127,131.187,133.5246,1155494.0
2024-03-14,133.5246,134.7706,130.6338,131.7403,967635.0
2024-03-15,131.8798,138.5077,131.202,137.462,3864581.0
2024-03-16,131.8798,138.5077,131.202,137.462,3864581.0
2024-03-17,131.8798,138.5077,131.202,137.462,3864581.0
2024-03-18,138.0203,139.8993,137.2926,139.5255,1110558.0
2024-03-19,139.5554,140.8114,139.2862,140.4326,1229659.0
2024-03-20,140.7316,142.9545,139.8544,142.2667,991040.0
2024-03-21,143.3433,143.9514,140.8114,143.4031,961721.0
2024-03-22,142.6954,145.018,142.6954,143.5526,767240.0
2024-03-23,142.6954,145.018,142.6954,143.5526,767240.0
2024-03-24,142.6954,145.018,142.6954,143.5526,767240.0
2024-03-25,145.0578,147.8689,143.6025,143.6922,985536.0
2024-03-26,144.1408,145.3569,143.7121,144.37,1063675.0
2024-03-27,146.22,147.14,144.81,146.99,992376.0
2024-03-28,147.39,148.74,146.63,148.23,956755.0
2024-03-29,147.39,148.74,146.63,148.23,956755.0
2024-03-30,147.39,148.74,146.63,148.23,956755.0
2024-03-31,147.39,148.74,146.63,148.23,956755.0
2024-04-01,149.0,151.34,148.05,149.26,873820.0
2024-04-02,149.01,149.34,145.98,147.9,917287.0
2024-04-03,147.76,150.5,147.37,147.73,902845.0
2024-04-04,148.6,149.78,146.07,146.71,768090.0
2024-04-05,146.15,147.66,145.63,147.27,638541.0
2024-04-06,146.15,147.66,145.63,147.27,638541.0
2024-04-07,146.15,147.66,145.63,147.27,638541.0
2024-04-08,147.92,148.879,146.14,147.85,619739.0
2024-04-09,148.88,149.6201,144.505,146.73,822993.0
2024-04-10,145.04,146.03,143.51,144.65,1133986.0
2024-04-11,144.53,145.62,142.5,144.23,1024406.0
2024-04-12,144.29,145.31,140.0,140.63,1278235.0
2024-04-13,144.29,145.31,140.0,140.63,1278235.0
2024-04-14,144.29,145.31,140.0,140.63,1278235.0
2024-04-15,142.29,143.04,140.75,140.97,975794.0
2024-04-16,139.61,140.225,137.46,139.77,1020179.0
2024-04-17,142.18,142.18,138.7,138.93,997314.0
2024-04-18,140.0,140.0,135.26,136.07,1332797.0
2024-04-19,136.48,137.98,135.65,136.9,983336.0
2024-04-20,136.48,137.98,135.65,136.9,983336.0
2024-04-21,136.48,137.98,135.65,136.9,983336.0
2024-04-22,136.93,138.6425,135.41,137.3,822554.0
2024-04-23,133.53,135.78,130.765,134.16,2123774.0
2024-04-24,141.06,144.9111,128.75,129.92,2557029.0
2024-04-25,129.16,133.2,127.05,133.03,1447885.0
2024-04-26,133.0,136.28,133.0,134.04,1053994.0
2024-04-27,133.0,136.28,133.0,134.04,1053994.0
2024-04-28,133.0,136.28,133.0,134.04,1053994.0
2024-04-29,134.1,135.19,133.29,135.07,975318.0
2024-04-30,133.48,133.5,129.33,130.12,1378642.0
2024-05-01,131.32,132.78,128.895,129.65,940880.0
