,PAYX US Equity,PAYX US Equity,PAYX US Equity,PAYX US Equity,PAYX US Equity
2023-09-08,118.0002,118.1663,117.4921,117.7852,989552.0
2023-09-09,118.0002,118.1663,117.4921,117.7852,989552.0
2023-09-10,118.0002,118.1663,117.4921,117.7852,989552.0
2023-09-11,117.7852,117.9562,116.5345,117.1501,1063083.0
2023-09-12,117.1501,117.3748,116.6615,117.023,968264.0
2023-09-13,116.7592,117.1403,116.1045,116.5735,872758.0
2023-09-14,116.9546,117.0963,116.0556,116.2218,1479638.0
2023-09-15,116.2804,116.2804,113.0851,113.3196,3431454.0
2023-09-16,116.2804,116.2804,113.0851,113.3196,3431454.0
2023-09-17,116.2804,116.2804,113.0851,113.3196,3431454.0
2023-09-18,113.3196,114.4727,113.3196,113.6519,1857917.0
2023-09-19,113.3294,113.7594,112.5868,113.4955,1514390.0
2023-09-20,113.9646,114.2772,112.9581,113.007,1612428.0
2023-09-21,112.45,112.7455,110.525,110.7204,1872388.0
2023-09-22,110.3003,111.5608,110.3003,110.3687,1285265.0
2023-09-23,110.3003,111.5608,110.3003,110.3687,1285265.0
2023-09-24,110.3003,111.5608,110.3003,110.3687,1285265.0
2023-09-25,110.3882,111.7757,110.2709,111.7367,1667102.0
2023-09-26,111.3556,111.7171,109.8215,110.1439,3140556.0
2023-09-27,109.9289,115.3765,107.8965,113.8473,3391555.0
2023-09-28,114.4727,115.9384,113.73,114.4434,2402493.0
2023-09-29,115.0296,115.3716,112.1764,112.6943,1691471.0
2023-09-30,115.0296,115.3716,112.1764,112.6943,1691471.0
2023-10-01,115.0296,115.3716,112.1764,112.6943,1691471.0
2023-10-02,112.2057,112.4402,110.8181,111.1797,2220230.0
2023-10-03,111.3263,112.704,110.8963,111.6292,1680672.0
2023-10-04,112.1666,112.9972,111.2188,112.6454,1702638.0
2023-10-05,112.9679,113.0851,111.3653,112.2448,1103852.0
2023-10-06,111.4728,114.9906,111.0233,114.717,2219653.0
2023-10-07,111.4728,114.9906,111.0233,114.717,2219653.0
2023-10-08,111.4728,114.9906,111.0233,114.717,2219653.0
2023-10-09,114.4043,116.681,114.3945,116.4367,1259065.0
2023-10-10,116.3977,117.4139,115.3326,115.7234,2029674.0
2023-10-11,116.3097,116.4563,114.7951,115.9482,1380283.0
2023-10-12,116.4172,116.5891,115.2642,115.8504,1332511.0
2023-10-13,116.4172,116.6664,114.2968,115.2837,932626.0
2023-10-14,116.4172,116.6664,114.2968,115.2837,932626.0
2023-10-15,116.4172,116.6664,114.2968,115.2837,932626.0
2023-10-16,116.3097,116.4661,114.9319,116.0166,1292095.0
2023-10-17,116.0947,116.8178,115.7381,116.4172,1110731.0
2023-10-18,116.3586,116.5051,115.1078,115.5671,1373132.0
2023-10-19,115.8016,116.896,114.844,115.4889,1622631.0
2023-10-20,115.4889,115.6746,113.2512,113.349,2038937.0
2023-10-21,115.4889,115.6746,113.2512,113.349,2038937.0
2023-10-22,115.4889,115.6746,113.2512,113.349,2038937.0
2023-10-23,113.4271,115.2495,113.0265,113.9646,1540135.0
2023-10-24,114.5606,114.9564,112.9292,114.4434,1229343.0
2023-10-25,113.2903,113.2903,108.8101,109.626,3904916.0
2023-10-26,109.6847,110.6862,109.0984,109.1961,2315017.0
2023-10-27,109.0202,109.0202,106.5285,107.0659,1739073.0
2023-10-28,109.0202,109.0202,106.5285,107.0659,1739073.0
2023-10-29,109.0202,109.0202,106.5285,107.0659,1739073.0
2023-10-30,108.0333,108.4828,106.7434,108.0431,1290472.0
2023-10-31,108.1505,108.7661,107.4863,108.5121,1369798.0
2023-11-01,106.8607,106.8607,103.8413,106.3721,3094388.0
2023-11-02,107.1441,109.9583,106.9975,109.8996,1562621.0
2023-11-03,110.8963,111.4924,106.0985,107.9356,2878292.0
2023-11-04,110.8963,111.4924,106.0985,107.9356,2878292.0
2023-11-05,110.8963,111.4924,106.0985,107.9356,2878292.0
2023-11-06,108.2385,108.9909,107.4629,108.942,1732438.0
2023-11-07,109.0691,110.1048,108.2873,109.9583,1910787.0
2023-11-08,110.4761,111.8051,109.7726,111.4435,1502710.0
2023-11-09,112.0298,112.5233,111.1015,111.4142,1896977.0
2023-11-10,112.2741,113.1828,111.6438,112.792,1537186.0
2023-11-11,112.2741,113.1828,111.6438,112.792,1537186.0
2023-11-12,112.2741,113.1828,111.6438,112.792,1537186.0
2023-11-13,112.4177,113.1169,112.1322,112.7329,1275371.0
2023-11-14,114.5251,115.1455,113.5748,114.4857,1737825.0
2023-11-15,114.9091,116.0771,114.8156,115.3523,2240507.0
2023-11-16,116.5044,117.0657,113.6684,114.7122,1316387.0
2023-11-17,115.4015,115.883,114.7811,115.7265,1275488.0
2023-11-18,115.4015,115.883,114.7811,115.7265,1275488.0
2023-11-19,115.4015,115.883,114.7811,115.7265,1275488.0
2023-11-20,115.2833,117.2134,115.2833,116.9574,1502327.0
2023-11-21,116.9869,117.243,116.3298,116.5536,1861908.0
2023-11-22,117.5285,118.0603,116.4453,117.1346,2495315.0
2023-11-23,117.5285,118.0603,116.4453,117.1346,2495315.0
2023-11-24,117.4891,117.4941,116.4256,116.6915,548152.0
2023-11-25,117.4891,117.4941,116.4256,116.6915,548152.0
2023-11-26,117.4891,117.4941,116.4256,116.6915,548152.0
2023-11-27,116.3862,117.2824,115.9431,117.1346,1659805.0
2023-11-28,117.3217,117.8634,116.79,117.755,1903100.0
2023-11-29,118.1686,120.0485,117.8437,119.3011,1991063.0
2023-11-30,119.7344,120.3055,118.9761,120.1086,2678400.0
2023-12-01,120.0987,122.2454,119.7787,122.0288,1625865.0
2023-12-02,120.0987,122.2454,119.7787,122.0288,1625865.0
2023-12-03,120.0987,122.2454,119.7787,122.0288,1625865.0
2023-12-04,120.6277,122.5015,120.6108,122.2848,1610639.0
2023-12-05,122.1174,122.3735,120.66,121.1622,1731985.0
2023-12-06,121.7531,122.659,121.1228,122.5212,1841554.0
2023-12-07,122.9446,123.4271,121.6644,122.9249,1753254.0
2023-12-08,122.5409,123.2499,121.95,122.1273,1707821.0
2023-12-09,122.5409,123.2499,121.95,122.1273,1707821.0
2023-12-10,122.5409,123.2499,121.95,122.1273,1707821.0
2023-12-11,122.8855,124.2051,122.8215,123.2893,2264853.0
2023-12-12,123.8309,124.727,122.7083,124.6285,1406478.0
2023-12-13,124.9535,126.2336,123.8112,126.1647,2907720.0
2023-12-14,126.7457,126.8934,124.6088,124.8944,3489724.0
2023-12-15,124.6088,125.889,124.402,124.9042,3827355.0
2023-12-16,124.6088,125.889,124.402,124.9042,3827355.0
2023-12-17,124.6088,125.889,124.402,124.9042,3827355.0
2023-12-18,125.8791,126.0465,124.8747,125.7905,1751129.0
2023-12-19,125.9481,127.3956,125.0815,126.8245,2755408.0
2023-12-20,126.273,127.6812,125.8299,125.9087,2761536.0
2023-12-21,120.3843,120.3843,116.7801,117.0854,5819956.0
2023-12-22,116.8885,119.2518,116.7703,118.0308,2654401.0
2023-12-23,116.8885,119.2518,116.7703,118.0308,2654401.0
2023-12-24,116.8885,119.2518,116.7703,118.0308,2654401.0
2023-12-25,116.8885,119.2518,116.7703,118.0308,2654401.0
2023-12-26,117.499,118.7545,117.302,118.3459,1388325.0
2023-12-27,118.2769,118.2769,117.0854,117.2528,1394919.0
2023-12-28,117.5384,118.2376,117.243,117.6763,2203009.0
2023-12-29,117.3119,117.7277,116.5241,117.2922,1241833.0
2023-12-30,117.3119,117.7277,116.5241,117.2922,1241833.0
2023-12-31,117.3119,117.7277,116.5241,117.2922,1241833.0
2024-01-01,117.3119,117.7277,116.5241,117.2922,1241833.0
2024-01-02,117.0263,117.2725,115.5295,116.0711,1982081.0
2024-01-03,116.6521,116.8786,114.9879,115.0568,1594965.0
2024-01-04,115.628,116.6518,115.3621,116.0514,1525395.0
2024-01-05,115.6969,116.842,115.6378,116.1794,1299376.0
2024-01-06,115.6969,116.842,115.6378,116.1794,1299376.0
2024-01-07,115.6969,116.842,115.6378,116.1794,1299376.0
2024-01-08,116.1598,117.755,115.6477,117.6467,2047509.0
2024-01-09,116.7407,117.0362,115.7068,116.8589,1252788.0
2024-01-10,116.8885,117.4399,116.3567,117.0756,1011399.0
2024-01-11,117.1543,117.4104,115.9825,117.3217,1711695.0
2024-01-12,118.1489,118.533,116.9771,117.8929,1033813.0
2024-01-13,118.1489,118.533,116.9771,117.8929,1033813.0
2024-01-14,118.1489,118.533,116.9771,117.8929,1033813.0
2024-01-15,118.1489,118.533,116.9771,117.8929,1033813.0
2024-01-16,117.5384,118.0209,116.8269,117.9815,1967390.0
2024-01-17,117.5384,118.533,117.5384,118.2769,1385093.0
2024-01-18,118.3656,118.6708,117.0854,118.533,1884780.0
2024-01-19,119.1829,120.8767,117.9619,120.2267,2256426.0
2024-01-20,119.1829,120.8767,117.9619,120.2267,2256426.0
2024-01-21,119.1829,120.8767,117.9619,120.2267,2256426.0
2024-01-22,120.1282,121.2099,119.9411,120.916,1151221.0
2024-01-23,120.7683,121.6152,120.6403,120.9456,2017714.0
2024-01-24,121.6644,122.4916,119.6457,120.0298,2591301.0
2024-01-25,119.9805,121.3198,118.6511,119.1632,1563786.0
2024-01-26,119.3995,119.5669,118.5084,119.0943,1166743.0
2024-01-27,119.3995,119.5669,118.5084,119.0943,1166743.0
2024-01-28,119.3995,119.5669,118.5084,119.0943,1166743.0
2024-01-29,118.7299,119.6753,118.6216,119.5079,1490248.0
2024-01-30,118.5527,120.6699,118.405,120.5517,1445652.0
2024-01-31,121.1622,121.9303,119.6166,119.8722,2351279.0
2024-02-01,119.9215,120.1479,117.4104,119.2518,2086813.0
2024-02-02,119.3405,120.2267,118.3557,119.9116,1946192.0
2024-02-03,119.3405,120.2267,118.3557,119.9116,1946192.0
2024-02-04,119.3405,120.2267,118.3557,119.9116,1946192.0
2024-02-05,119.4685,119.4832,117.5975,118.0603,1663622.0
2024-02-06,118.5133,120.7388,118.1292,120.3252,2238545.0
2024-02-07,121.0736,121.3099,119.7934,120.2366,1411125.0
2024-02-08,120.1381,120.9357,119.2518,120.8767,1084544.0
2024-02-09,121.1327,121.369,119.9805,121.1524,1714784.0
2024-02-10,121.1327,121.369,119.9805,121.1524,1714784.0
2024-02-11,121.1327,121.369,119.9805,121.1524,1714784.0
2024-02-12,121.1325,121.5491,120.5771,121.1127,2257088.0
2024-02-13,120.6663,120.8548,119.3818,120.4084,1932748.0
2024-02-14,120.8151,121.7922,120.2894,121.2317,1792141.0
2024-02-15,121.6087,122.2038,121.4202,121.7971,1435401.0
2024-02-16,121.6583,122.8188,121.0185,122.3823,1100291.0
2024-02-17,121.6583,122.8188,121.0185,122.3823,1100291.0
2024-02-18,121.6583,122.8188,121.0185,122.3823,1100291.0
2024-02-19,121.6583,122.8188,121.0185,122.3823,1100291.0
2024-02-20,122.3823,123.5032,122.2732,123.4834,1415525.0
2024-02-21,123.7016,123.8405,121.7773,122.4319,1100755.0
2024-02-22,122.7791,123.9992,122.2435,123.7016,1467190.0
2024-02-23,123.9893,124.2471,123.5726,123.6322,1077026.0
2024-02-24,123.9893,124.2471,123.5726,123.6322,1077026.0
2024-02-25,123.9893,124.2471,123.5726,123.6322,1077026.0
2024-02-26,123.6123,123.8206,122.2832,122.3724,1192525.0
2024-02-27,122.055,122.7494,121.3111,121.9062,1052096.0
2024-02-28,121.9062,122.4071,121.3111,121.4202,898500.0
2024-02-29,122.1443,122.1443,121.1722,121.6285,1954942.0
2024-03-01,121.1226,121.6583,120.3985,121.2416,1017723.0
2024-03-02,121.1226,121.6583,120.3985,121.2416,1017723.0
2024-03-03,121.1226,121.6583,120.3985,121.2416,1017723.0
2024-03-04,121.9558,123.3495,121.3111,121.3508,2728554.0
2024-03-05,121.3904,121.5095,118.6974,119.2578,1691309.0
2024-03-06,119.1487,120.3985,118.6428,119.7538,1800107.0
2024-03-07,120.5473,121.073,119.1537,120.1505,2036052.0
2024-03-08,119.8629,120.8994,119.2777,119.843,1344903.0
2024-03-09,119.8629,120.8994,119.2777,119.843,1344903.0
2024-03-10,119.8629,120.8994,119.2777,119.843,1344903.0
2024-03-11,120.2597,120.7953,118.871,120.6564,1280410.0
2024-03-12,120.1803,121.9459,120.0047,121.6583,1551829.0
2024-03-13,121.6583,122.3427,120.9738,121.1425,1637657.0
2024-03-14,121.2218,121.5293,119.9422,120.587,1674357.0
2024-03-15,120.3489,120.9143,118.8214,119.3074,5841065.0
2024-03-16,120.3489,120.9143,118.8214,119.3074,5841065.0
2024-03-17,120.3489,120.9143,118.8214,119.3074,5841065.0
2024-03-18,120.1009,120.6167,119.5058,119.5653,1214870.0
2024-03-19,119.4661,120.1803,119.0495,120.0613,1111373.0
2024-03-20,120.5473,122.5411,119.9819,122.0054,1500089.0
2024-03-21,122.3427,122.6799,121.3111,121.3408,2191106.0
2024-03-22,121.8467,121.8467,119.7141,119.8629,1426408.0
2024-03-23,121.8467,121.8467,119.7141,119.8629,1426408.0
2024-03-24,121.8467,121.8467,119.7141,119.8629,1426408.0
2024-03-25,119.5951,119.7835,117.4525,117.9981,1892854.0
2024-03-26,117.6212,118.8313,117.4426,118.6131,1723292.0
2024-03-27,119.7339,120.8449,119.1685,120.5473,1526433.0
2024-03-28,121.0135,121.9757,120.8647,121.807,1618308.0
2024-03-29,121.0135,121.9757,120.8647,121.807,1618308.0
2024-03-30,121.0135,121.9757,120.8647,121.807,1618308.0
2024-03-31,121.0135,121.9757,120.8647,121.807,1618308.0
2024-04-01,122.0054,122.0897,120.2725,120.6366,2815168.0
2024-04-02,115.6274,121.5883,113.7924,121.0929,5003850.0
2024-04-03,121.0333,121.0631,118.2659,119.2876,2484970.0
2024-04-04,120.3092,120.825,118.4246,119.0198,2029119.0
2024-04-05,119.0396,121.4103,118.9007,121.3904,2056089.0
2024-04-06,119.0396,121.4103,118.9007,121.3904,2056089.0
2024-04-07,119.0396,121.4103,118.9007,121.3904,2056089.0
2024-04-08,120.7159,123.1064,120.587,122.8485,2647248.0
2024-04-09,123.8008,125.6854,123.3247,125.5664,2227800.0
2024-04-10,124.9812,125.1795,122.4121,123.5131,1914199.0
2024-04-11,123.771,124.8423,121.8368,123.2354,1712424.0
2024-04-12,122.67,123.1007,121.2565,122.0054,2004438.0
2024-04-13,122.67,123.1007,121.2565,122.0054,2004438.0
2024-04-14,122.67,123.1007,121.2565,122.0054,2004438.0
2024-04-15,123.166,123.6718,121.2615,121.4599,2138066.0
2024-04-16,121.4995,121.7624,120.0216,120.1605,2000690.0
2024-04-17,120.5076,120.5076,118.1072,118.1766,2281310.0
2024-04-18,118.8115,118.8115,116.788,116.8376,2297830.0
2024-04-19,116.8376,118.8809,116.8376,118.5536,2643302.0
2024-04-20,116.8376,118.8809,116.8376,118.5536,2643302.0
2024-04-21,116.8376,118.8809,116.8376,118.5536,2643302.0
2024-04-22,119.0297,121.0333,118.866,120.2497,1911994.0
2024-04-23,120.2497,121.1028,119.7339,120.6366,1223741.0
2024-04-24,119.8232,121.6905,119.4463,121.5293,1806757.0
2024-04-25,122.4121,122.9626,120.2894,120.9838,1204346.0
2024-04-26,120.2497,121.202,118.8759,118.9999,2400533.0
2024-04-27,120.2497,121.202,118.8759,118.9999,2400533.0
2024-04-28,120.2497,121.202,118.8759,118.9999,2400533.0
2024-04-29,119.3074,120.0464,119.119,119.8331,1925934.0
2024-04-30,119.3768,119.4959,117.7402,117.8493,1687596.0
2024-05-01,117.9088,121.1226,117.9088,118.4445,1470964.0
