,CAR US Equity,CAR US Equity,CAR US Equity,CAR US Equity,CAR US Equity
2023-09-29,172.72,174.0929,168.302,170.7247,259879.0
2023-09-30,172.72,174.0929,168.302,170.7247,259879.0
2023-10-01,172.72,174.0929,168.302,170.7247,259879.0
2023-10-02,169.6321,171.3043,164.454,165.1951,467652.0
2023-10-03,163.9885,164.7105,159.2664,160.4446,670521.0
2023-10-04,161.0051,162.3638,158.5919,161.2237,613483.0
2023-10-05,160.5681,167.0098,160.3686,165.3186,629698.0
2023-10-06,164.3875,173.5133,163.4992,169.7651,548085.0
2023-10-07,164.3875,173.5133,163.4992,169.7651,548085.0
2023-10-08,164.3875,173.5133,163.4992,169.7651,548085.0
2023-10-09,166.6583,172.948,166.2782,170.9338,354865.0
2023-10-10,172.6344,174.1356,171.5038,172.0929,402200.0
2023-10-11,173.233,175.3327,172.0644,175.1332,308278.0
2023-10-12,175.1332,175.1332,168.72,170.2782,462315.0
2023-10-13,170.2307,172.1499,164.397,164.8911,399708.0
2023-10-14,170.2307,172.1499,164.397,164.8911,399708.0
2023-10-15,170.2307,172.1499,164.397,164.8911,399708.0
2023-10-16,166.8578,170.7675,166.5633,166.7913,780323.0
2023-10-17,165.9647,172.1214,165.4801,171.2853,477116.0
2023-10-18,169.5941,169.6416,166.2592,166.7248,315491.0
2023-10-19,166.0122,168.492,160.2372,160.7201,522159.0
2023-10-20,161.3187,167.2568,161.3187,165.2616,395257.0
2023-10-21,161.3187,167.2568,161.3187,165.2616,395257.0
2023-10-22,161.3187,167.2568,161.3187,165.2616,395257.0
2023-10-23,163.9315,167.9789,163.4374,164.188,374588.0
2023-10-24,166.8198,167.1618,161.4897,163.7319,355288.0
2023-10-25,163.1904,164.663,158.5349,158.8294,320415.0
2023-10-26,156.7677,158.5254,150.4304,152.1596,679715.0
2023-10-27,152.3877,155.2855,149.8271,152.9197,572307.0
2023-10-28,152.3877,155.2855,149.8271,152.9197,572307.0
2023-10-29,152.3877,155.2855,149.8271,152.9197,572307.0
2023-10-30,154.2119,156.2166,152.9862,155.0195,427821.0
2023-10-31,155.5325,156.6821,153.4803,154.6774,530947.0
2023-11-01,154.3354,158.4493,152.2261,155.8175,698095.0
2023-11-02,169.5941,181.4038,169.4706,177.651,1089093.0
2023-11-03,181.936,191.5796,181.936,190.0404,892645.0
2023-11-04,181.936,191.5796,181.936,190.0404,892645.0
2023-11-05,181.936,191.5796,181.936,190.0404,892645.0
2023-11-06,191.4276,192.8242,187.2566,190.4394,796300.0
2023-11-07,190.0119,190.0119,180.1878,182.4395,593566.0
2023-11-08,183.0476,183.2044,178.6391,179.8743,363152.0
2023-11-09,181.2519,182.7755,177.822,179.5417,226535.0
2023-11-10,179.7982,179.9883,175.7888,178.3351,191647.0
2023-11-11,179.7982,179.9883,175.7888,178.3351,191647.0
2023-11-12,179.7982,179.9883,175.7888,178.3351,191647.0
2023-11-13,176.8244,178.6581,175.0192,177.29,319114.0
2023-11-14,182.7626,186.6675,182.7626,184.1877,415659.0
2023-11-15,183.5702,193.3753,182.8956,183.0856,314053.0
2023-11-16,182.6106,183.1426,176.1973,176.6724,286638.0
2023-11-17,178.9527,181.3802,178.3351,179.8173,407314.0
2023-11-18,178.9527,181.3802,178.3351,179.8173,407314.0
2023-11-19,178.9527,181.3802,178.3351,179.8173,407314.0
2023-11-20,179.9123,180.9004,176.9337,179.6462,255044.0
2023-11-21,177.727,180.3303,175.7698,175.9598,318419.0
2023-11-22,177.632,180.2922,176.1118,176.9099,263979.0
2023-11-23,177.632,180.2922,176.1118,176.9099,263979.0
2023-11-24,176.8054,179.3883,175.5608,176.3779,125077.0
2023-11-25,176.8054,179.3883,175.5608,176.3779,125077.0
2023-11-26,176.8054,179.3883,175.5608,176.3779,125077.0
2023-11-27,174.7722,175.7318,171.4706,174.6582,400746.0
2023-11-28,174.2021,174.2021,168.7105,169.9646,492225.0
2023-11-29,171.9124,177.157,168.1974,168.549,340173.0
2023-11-30,169.1666,175.2852,168.3495,173.7271,504118.0
2023-12-01,173.575,186.24,172.2734,185.9454,653471.0
2023-12-02,173.575,186.24,172.2734,185.9454,653471.0
2023-12-03,173.575,186.24,172.2734,185.9454,653471.0
2023-12-04,185.6984,191.3896,183.6747,183.7412,444690.0
2023-12-05,181.9835,182.4015,174.0501,174.7912,553611.0
2023-12-06,188.7388,193.6298,179.2187,179.6842,940716.0
2023-12-07,177.67,181.917,174.6914,181.4989,1422032.0
2023-12-08,181.7935,185.6318,179.1712,180.2828,1313124.0
2023-12-09,181.7935,185.6318,179.1712,180.2828,1313124.0
2023-12-10,181.7935,185.6318,179.1712,180.2828,1313124.0
2023-12-11,182.0595,189.4784,179.2757,187.6081,1582972.0
2023-12-12,187.6081,187.6461,183.7792,183.9217,514817.0
2023-12-13,183.4847,194.5534,180.967,190.4299,1456877.0
2023-12-14,197.59,202.5,191.775,192.57,1039014.0
2023-12-15,192.71,196.81,189.18,194.44,1114933.0
2023-12-16,192.71,196.81,189.18,194.44,1114933.0
2023-12-17,192.71,196.81,189.18,194.44,1114933.0
2023-12-18,195.05,195.05,188.15,188.64,691395.0
2023-12-19,190.05,191.1,187.09,188.73,433389.0
2023-12-20,186.18,189.43,178.38,178.5,564510.0
2023-12-21,179.9,184.81,178.5,184.78,383007.0
2023-12-22,185.87,188.36,182.09,182.27,227484.0
2023-12-23,185.87,188.36,182.09,182.27,227484.0
2023-12-24,185.87,188.36,182.09,182.27,227484.0
2023-12-25,185.87,188.36,182.09,182.27,227484.0
2023-12-26,182.7,183.8006,180.65,180.85,181439.0
2023-12-27,180.65,181.12,178.645,179.51,326286.0
2023-12-28,178.92,180.3499,177.085,178.01,259270.0
2023-12-29,177.2,179.36,174.365,177.26,349268.0
2023-12-30,177.2,179.36,174.365,177.26,349268.0
2023-12-31,177.2,179.36,174.365,177.26,349268.0
2024-01-01,177.2,179.36,174.365,177.26,349268.0
2024-01-02,177.02,181.5,174.8406,175.65,466630.0
2024-01-03,172.26,173.55,166.97,167.09,753016.0
2024-01-04,166.0,169.31,165.52,165.98,501905.0
2024-01-05,165.0,169.41,164.6004,166.04,331182.0
2024-01-06,165.0,169.41,164.6004,166.04,331182.0
2024-01-07,165.0,169.41,164.6004,166.04,331182.0
2024-01-08,165.03,170.84,164.0,170.83,346859.0
2024-01-09,168.1,170.84,166.685,170.21,375140.0
2024-01-10,169.5,170.6999,168.12,168.94,214299.0
2024-01-11,166.69,168.0,162.22,166.47,893279.0
2024-01-12,166.99,167.35,159.55,160.51,479757.0
2024-01-13,166.99,167.35,159.55,160.51,479757.0
2024-01-14,166.99,167.35,159.55,160.51,479757.0
2024-01-15,166.99,167.35,159.55,160.51,479757.0
2024-01-16,160.06,160.06,156.74,159.33,776627.0
2024-01-17,157.76,159.49,157.325,159.44,523599.0
2024-01-18,161.5,164.335,161.26,163.64,491621.0
2024-01-19,163.52,165.42,160.2201,164.19,570988.0
2024-01-20,163.52,165.42,160.2201,164.19,570988.0
2024-01-21,163.52,165.42,160.2201,164.19,570988.0
2024-01-22,166.69,171.61,164.28,169.72,567834.0
2024-01-23,172.58,173.01,165.355,167.95,407755.0
2024-01-24,170.0,170.0,165.8,166.9,268310.0
2024-01-25,173.07,176.57,170.82,173.41,703221.0
2024-01-26,174.76,176.1494,171.96,174.19,338819.0
2024-01-27,174.76,176.1494,171.96,174.19,338819.0
2024-01-28,174.76,176.1494,171.96,174.19,338819.0
2024-01-29,172.9,176.79,171.99,175.46,495074.0
2024-01-30,173.69,175.545,170.8125,171.0,685034.0
2024-01-31,170.2,172.2499,163.52,163.71,390432.0
2024-02-01,165.01,168.49,161.76,162.75,363196.0
2024-02-02,161.12,164.21,157.45,161.63,459101.0
2024-02-03,161.12,164.21,157.45,161.63,459101.0
2024-02-04,161.12,164.21,157.45,161.63,459101.0
2024-02-05,159.4,160.09,155.0,155.89,595935.0
2024-02-06,153.8,167.32,153.0748,165.23,635806.0
2024-02-07,166.285,167.4,163.2,166.41,676450.0
2024-02-08,164.64,166.69,161.6,166.14,295270.0
2024-02-09,166.14,169.01,165.15,168.88,464985.0
2024-02-10,166.14,169.01,165.15,168.88,464985.0
2024-02-11,166.14,169.01,165.15,168.88,464985.0
2024-02-12,168.83,171.435,167.24,168.36,1391709.0
2024-02-13,160.77,160.995,128.42,129.81,4304243.0
2024-02-14,131.6,133.94,119.42,119.91,3292737.0
2024-02-15,121.08,123.47,117.11,121.08,1908535.0
2024-02-16,119.21,120.75,112.13,112.25,1522979.0
2024-02-17,119.21,120.75,112.13,112.25,1522979.0
2024-02-18,119.21,120.75,112.13,112.25,1522979.0
2024-02-19,119.21,120.75,112.13,112.25,1522979.0
2024-02-20,110.24,110.8101,105.98,106.25,1379492.0
2024-02-21,105.59,107.1799,100.5226,101.14,1459935.0
2024-02-22,101.89,103.06,99.595,100.05,1040186.0
2024-02-23,100.05,107.83,99.8,105.04,1757766.0
2024-02-24,100.05,107.83,99.8,105.04,1757766.0
2024-02-25,100.05,107.83,99.8,105.04,1757766.0
2024-02-26,104.28,109.31,102.87,107.19,1478816.0
2024-02-27,107.8,110.1299,105.3901,107.02,776092.0
2024-02-28,106.05,108.1199,105.765,107.93,603332.0
2024-02-29,108.73,110.81,106.6556,108.04,1274427.0
2024-03-01,108.11,112.345,106.61,110.52,1151272.0
2024-03-02,108.11,112.345,106.61,110.52,1151272.0
2024-03-03,108.11,112.345,106.61,110.52,1151272.0
2024-03-04,110.69,110.97,106.28,106.45,630214.0
2024-03-05,105.91,106.28,103.79,105.34,792574.0
2024-03-06,106.74,106.8699,104.34,105.17,605798.0
2024-03-07,106.0,112.52,105.08,111.49,1005288.0
2024-03-08,112.44,117.63,110.28,111.96,1248203.0
2024-03-09,112.44,117.63,110.28,111.96,1248203.0
2024-03-10,112.44,117.63,110.28,111.96,1248203.0
2024-03-11,111.47,112.81,110.63,111.76,423547.0
2024-03-12,111.92,113.685,109.395,113.11,403729.0
2024-03-13,113.67,116.5,112.26,113.1,518599.0
2024-03-14,113.53,113.6,106.91,107.55,476655.0
2024-03-15,107.38,109.2499,106.58,107.7,845057.0
2024-03-16,107.38,109.2499,106.58,107.7,845057.0
2024-03-17,107.38,109.2499,106.58,107.7,845057.0
2024-03-18,106.68,109.535,104.78,108.12,666825.0
2024-03-19,110.0,116.12,109.625,115.71,1051465.0
2024-03-20,114.81,117.54,113.6,116.6,681691.0
2024-03-21,117.41,119.2479,115.18,115.25,353678.0
2024-03-22,114.79,115.6018,112.19,113.47,455346.0
2024-03-23,114.79,115.6018,112.19,113.47,455346.0
2024-03-24,114.79,115.6018,112.19,113.47,455346.0
2024-03-25,116.88,119.7429,116.4312,118.47,625015.0
2024-03-26,119.31,120.04,116.47,118.53,554946.0
2024-03-27,120.0,123.88,119.04,123.23,711056.0
2024-03-28,123.73,124.18,121.7,122.46,1762931.0
2024-03-29,123.73,124.18,121.7,122.46,1762931.0
2024-03-30,123.73,124.18,121.7,122.46,1762931.0
2024-03-31,123.73,124.18,121.7,122.46,1762931.0
2024-04-01,122.46,126.0,121.0,125.78,1142579.0
2024-04-02,123.23,123.53,120.7082,122.25,462668.0
2024-04-03,122.09,123.0988,119.055,121.11,531591.0
2024-04-04,124.2,126.155,119.693,120.3,819277.0
2024-04-05,119.14,122.51,119.04,121.42,948797.0
2024-04-06,119.14,122.51,119.04,121.42,948797.0
2024-04-07,119.14,122.51,119.04,121.42,948797.0
2024-04-08,121.48,122.89,119.85,121.96,721741.0
2024-04-09,122.07,126.77,122.07,123.56,344186.0
2024-04-10,119.0,120.635,118.544,119.94,489938.0
2024-04-11,120.4,122.0,117.79,121.04,1319962.0
2024-04-12,120.0,120.71,113.855,114.73,905326.0
2024-04-13,120.0,120.71,113.855,114.73,905326.0
2024-04-14,120.0,120.71,113.855,114.73,905326.0
2024-04-15,115.77,116.74,111.76,111.91,766443.0
2024-04-16,110.87,110.87,107.85,108.47,943435.0
2024-04-17,108.47,110.16,105.22,105.35,681311.0
2024-04-18,105.49,105.49,100.03,102.0,929926.0
2024-04-19,101.24,103.98,101.0,101.65,758539.0
2024-04-20,101.24,103.98,101.0,101.65,758539.0
2024-04-21,101.24,103.98,101.0,101.65,758539.0
2024-04-22,102.16,103.46,98.84,102.09,635272.0
2024-04-23,100.72,104.42,99.5,102.62,564167.0
2024-04-24,102.68,103.87,100.67,103.3,467089.0
2024-04-25,101.08,101.215,93.53,99.57,1658153.0
2024-04-26,98.38,102.405,98.38,100.75,737755.0
2024-04-27,98.38,102.405,98.38,100.75,737755.0
2024-04-28,98.38,102.405,98.38,100.75,737755.0
2024-04-29,101.99,105.36,101.26,103.56,626155.0
2024-04-30,101.01,102.06,94.71,95.45,1246618.0
2024-05-01,95.44,97.9,93.9,94.75,915988.0
