,TKR US Equity,TKR US Equity,TKR US Equity,TKR US Equity,TKR US Equity
2023-10-24,68.931,68.931,67.9334,68.3186,404109.0
2023-10-25,68.1211,69.1088,67.6569,67.9828,462841.0
2023-10-26,68.1804,69.0841,68.0915,68.6446,641813.0
2023-10-27,68.8619,68.8619,67.6371,67.7063,435513.0
2023-10-28,68.8619,68.8619,67.6371,67.7063,435513.0
2023-10-29,68.8619,68.8619,67.6371,67.7063,435513.0
2023-10-30,68.4174,68.8125,67.6223,68.5656,522818.0
2023-10-31,68.526,69.0792,68.1112,68.2692,694503.0
2023-11-01,66.2247,67.9828,64.9012,67.9433,1113637.0
2023-11-02,68.852,70.7187,68.4964,70.0668,956056.0
2023-11-03,71.3015,72.5262,71.1434,71.8052,499572.0
2023-11-04,71.3015,72.5262,71.1434,71.8052,499572.0
2023-11-05,71.3015,72.5262,71.1434,71.8052,499572.0
2023-11-06,72.0126,72.0916,70.1656,70.7088,499789.0
2023-11-07,70.2545,70.9163,69.7261,69.7508,407194.0
2023-11-08,69.9977,70.4027,69.6816,69.9977,392663.0
2023-11-09,70.7484,70.8718,69.3755,69.4742,273451.0
2023-11-10,69.8594,71.015,69.7014,70.8274,365752.0
2023-11-11,69.8594,71.015,69.7014,70.8274,365752.0
2023-11-12,69.8594,71.015,69.7014,70.8274,365752.0
2023-11-13,70.2916,70.4801,69.6069,69.9939,543652.0
2023-11-14,72.1173,73.7446,71.8643,73.3477,419891.0
2023-11-15,73.2882,75.104,73.2584,73.8835,499566.0
2023-11-16,73.2981,73.9232,72.2959,72.8913,432381.0
2023-11-17,73.7446,74.0919,73.308,73.8637,610276.0
2023-11-18,73.7446,74.0919,73.308,73.8637,610276.0
2023-11-19,73.7446,74.0919,73.308,73.8637,610276.0
2023-11-20,73.8141,73.824,73.0798,73.4172,410149.0
2023-11-21,73.179,73.2783,72.1917,72.3356,492514.0
2023-11-22,72.3356,72.8389,71.8593,72.5738,464588.0
2023-11-23,72.3356,72.8389,71.8593,72.5738,464588.0
2023-11-24,72.5837,73.4966,72.2364,73.3676,136110.0
2023-11-25,72.5837,73.4966,72.2364,73.3676,136110.0
2023-11-26,72.5837,73.4966,72.2364,73.3676,136110.0
2023-11-27,72.8516,72.9161,72.0578,72.1471,452654.0
2023-11-28,71.9486,72.286,71.0154,71.4723,367105.0
2023-11-29,72.2761,72.9905,71.9784,72.3753,503606.0
2023-11-30,72.802,73.0302,71.5815,71.8395,609026.0
2023-12-01,71.9089,74.082,71.9089,74.082,676763.0
2023-12-02,71.9089,74.082,71.9089,74.082,676763.0
2023-12-03,71.9089,74.082,71.9089,74.082,676763.0
2023-12-04,73.4469,74.6426,73.3378,74.5087,461790.0
2023-12-05,73.9629,74.2011,73.0252,73.2584,421259.0
2023-12-06,73.7645,75.7787,73.7446,74.4094,426868.0
2023-12-07,74.6674,74.7665,73.1989,73.3279,523903.0
2023-12-08,73.2683,74.1812,72.7027,73.6355,580007.0
2023-12-09,73.2683,74.1812,72.7027,73.6355,580007.0
2023-12-10,73.2683,74.1812,72.7027,73.6355,580007.0
2023-12-11,73.7148,74.4392,73.4866,73.8339,398390.0
2023-12-12,73.6752,73.9183,72.7821,73.3676,344884.0
2023-12-13,73.2584,75.5753,73.0153,75.4215,609785.0
2023-12-14,75.9077,81.0774,75.9077,80.6309,776054.0
2023-12-15,80.3531,80.9683,78.567,78.7853,1064371.0
2023-12-16,80.3531,80.9683,78.567,78.7853,1064371.0
2023-12-17,80.3531,80.9683,78.567,78.7853,1064371.0
2023-12-18,79.2318,79.2318,78.0113,78.5273,457175.0
2023-12-19,78.7754,79.7974,78.6265,79.7676,378842.0
2023-12-20,78.1502,80.2935,78.0312,78.1006,421717.0
2023-12-21,79.5394,79.5394,78.1999,79.212,408199.0
2023-12-22,79.3013,79.853,78.7654,79.2913,327973.0
2023-12-23,79.3013,79.853,78.7654,79.2913,327973.0
2023-12-24,79.3013,79.853,78.7654,79.2913,327973.0
2023-12-25,79.3013,79.853,78.7654,79.2913,327973.0
2023-12-26,79.6684,80.4721,79.4005,80.2439,237348.0
2023-12-27,80.2042,80.601,79.7955,79.9165,251492.0
2023-12-28,79.3509,79.9958,79.1655,79.6585,337755.0
2023-12-29,79.3211,79.8371,78.8547,79.5295,438197.0
2023-12-30,79.3211,79.8371,78.8547,79.5295,438197.0
2023-12-31,79.3211,79.8371,78.8547,79.5295,438197.0
2024-01-01,79.3211,79.8371,78.8547,79.5295,438197.0
2024-01-02,79.2219,79.3211,77.8724,78.2792,477094.0
2024-01-03,77.3961,77.4557,76.0963,76.4733,384711.0
2024-01-04,76.6718,77.6839,76.1756,77.5152,680873.0
2024-01-05,77.1778,78.696,77.1778,78.0312,538221.0
2024-01-06,77.1778,78.696,77.1778,78.0312,538221.0
2024-01-07,77.1778,78.696,77.1778,78.0312,538221.0
2024-01-08,77.3068,78.3288,77.0984,78.309,305110.0
2024-01-09,77.3465,77.9518,76.7934,77.7136,350324.0
2024-01-10,77.5053,78.0907,77.2622,78.0113,256953.0
2024-01-11,78.0113,78.4082,76.8901,78.3884,348475.0
2024-01-12,79.4501,79.4501,77.6343,77.8129,239718.0
2024-01-13,79.4501,79.4501,77.6343,77.8129,239718.0
2024-01-14,79.4501,79.4501,77.6343,77.8129,239718.0
2024-01-15,79.4501,79.4501,77.6343,77.8129,239718.0
2024-01-16,77.2473,77.793,76.4237,77.3862,445512.0
2024-01-17,76.255,77.2274,76.0467,76.8603,586375.0
2024-01-18,77.2671,77.8823,76.7115,77.6442,327465.0
2024-01-19,77.664,78.304,76.7512,78.2693,267311.0
2024-01-20,77.664,78.304,76.7512,78.2693,267311.0
2024-01-21,77.664,78.304,76.7512,78.2693,267311.0
2024-01-22,78.7952,79.6684,78.7952,79.2417,317866.0
2024-01-23,80.8591,81.1667,79.2715,79.6982,410970.0
2024-01-24,80.3828,80.4126,78.3983,78.825,288669.0
2024-01-25,79.976,81.2659,79.6882,81.1369,455653.0
2024-01-26,81.4445,82.03,80.5317,80.7996,434232.0
2024-01-27,81.4445,82.03,80.5317,80.7996,434232.0
2024-01-28,81.4445,82.03,80.5317,80.7996,434232.0
2024-01-29,80.8194,82.2284,80.6706,82.1689,473202.0
2024-01-30,81.8613,82.8982,81.643,82.0101,378898.0
2024-01-31,82.0002,83.4291,81.2659,81.2759,783508.0
2024-02-01,81.9704,84.6545,81.6132,84.4808,754227.0
2024-02-02,83.7267,85.7509,82.8039,85.2548,987223.0
2024-02-03,83.7267,85.7509,82.8039,85.2548,987223.0
2024-02-04,83.7267,85.7509,82.8039,85.2548,987223.0
2024-02-05,80.4126,84.3419,79.5592,81.4644,1529745.0
2024-02-06,81.0576,82.3177,80.1447,80.5019,861041.0
2024-02-07,81.2759,81.5239,79.8966,80.9385,756973.0
2024-02-08,80.6607,81.2362,79.6287,80.0554,593875.0
2024-02-09,80.1149,82.0597,79.6684,81.9208,480094.0
2024-02-10,80.1149,82.0597,79.6684,81.9208,480094.0
2024-02-11,80.1149,82.0597,79.6684,81.9208,480094.0
2024-02-12,81.9109,83.6573,81.638,82.923,624765.0
2024-02-13,80.6904,80.8293,78.5372,79.2715,566889.0
2024-02-14,80.2042,80.9683,79.6585,80.4424,598973.0
2024-02-15,80.9385,81.9605,80.5813,80.8293,657822.0
2024-02-16,80.5205,82.254,80.4209,81.4072,497431.0
2024-02-17,80.5205,82.254,80.4209,81.4072,497431.0
2024-02-18,80.5205,82.254,80.4209,81.4072,497431.0
2024-02-19,80.5205,82.254,80.4209,81.4072,497431.0
2024-02-20,79.7932,80.6998,79.2652,79.4744,615133.0
2024-02-21,79.4046,80.1867,78.9663,79.5939,298082.0
2024-02-22,80.1519,80.3511,79.4744,80.3312,386695.0
2024-02-23,80.5902,80.6699,79.9725,80.4408,364598.0
2024-02-24,80.5902,80.6699,79.9725,80.4408,364598.0
2024-02-25,80.5902,80.6699,79.9725,80.4408,364598.0
2024-02-26,80.0921,81.5168,79.7035,81.3873,482603.0
2024-02-27,81.4769,84.3562,81.4769,83.2304,920622.0
2024-02-28,82.812,84.8245,82.7821,83.619,739207.0
2024-02-29,84.1171,85.0735,83.1407,83.6787,513335.0
2024-03-01,84.1968,84.3164,83.2005,84.2765,463263.0
2024-03-02,84.1968,84.3164,83.2005,84.2765,463263.0
2024-03-03,84.1968,84.3164,83.2005,84.2765,463263.0
2024-03-04,84.6451,85.7311,84.4758,84.964,539123.0
2024-03-05,84.426,85.1632,82.6027,82.8618,432069.0
2024-03-06,83.5691,84.7149,83.33,84.6651,622317.0
2024-03-07,85.3127,85.9005,84.4658,85.5418,393473.0
2024-03-08,86.1495,86.827,85.6016,85.9802,425913.0
2024-03-09,86.1495,86.827,85.6016,85.9802,425913.0
2024-03-10,86.1495,86.827,85.6016,85.9802,425913.0
2024-03-11,85.6115,86.0698,84.6003,85.5119,322837.0
2024-03-12,85.7211,86.3588,85.2877,86.2392,413671.0
2024-03-13,86.2392,87.1857,85.9802,86.7274,393522.0
2024-03-14,86.8868,87.2255,84.6152,85.1134,422407.0
2024-03-15,84.6053,86.1744,84.3662,84.8544,1042183.0
2024-03-16,84.6053,86.1744,84.3662,84.8544,1042183.0
2024-03-17,84.6053,86.1744,84.3662,84.8544,1042183.0
2024-03-18,85.3127,85.7361,84.2267,84.2267,506391.0
2024-03-19,83.9278,85.0437,83.7684,84.6352,402436.0
2024-03-20,84.4558,86.5381,84.137,86.1396,452883.0
2024-03-21,88.3115,89.263,87.6838,88.9292,508797.0
2024-03-22,89.0886,89.3078,87.2156,87.2754,303038.0
2024-03-23,89.0886,89.3078,87.2156,87.2754,303038.0
2024-03-24,89.0886,89.3078,87.2156,87.2754,303038.0
2024-03-25,87.2654,87.7536,86.1794,86.1794,331795.0
2024-03-26,86.4783,86.7971,85.8606,85.8905,457291.0
2024-03-27,86.5979,87.8134,86.289,87.8134,414917.0
2024-03-28,87.7038,87.9481,86.9366,87.106,373351.0
2024-03-29,87.7038,87.9481,86.9366,87.106,373351.0
2024-03-30,87.7038,87.9481,86.9366,87.106,373351.0
2024-03-31,87.7038,87.9481,86.9366,87.106,373351.0
2024-04-01,87.2255,87.7038,86.4185,87.5244,494692.0
2024-04-02,86.4484,86.8469,85.9951,86.0798,462120.0
2024-04-03,86.0898,87.3152,85.1931,87.0661,329496.0
2024-04-04,88.0126,88.6702,85.5358,85.9204,391169.0
2024-04-05,85.6912,87.5444,85.0735,87.5045,435440.0
2024-04-06,85.6912,87.5444,85.0735,87.5045,435440.0
2024-04-07,85.6912,87.5444,85.0735,87.5045,435440.0
2024-04-08,88.2119,88.7598,87.6838,87.903,351158.0
2024-04-09,88.182,88.4958,86.7473,88.1621,286198.0
2024-04-10,86.6676,87.5942,85.4521,86.3388,491381.0
2024-04-11,86.6477,87.0163,84.1769,86.2492,474835.0
2024-04-12,85.5817,86.03,84.157,84.4857,266708.0
2024-04-13,85.5817,86.03,84.157,84.4857,266708.0
2024-04-14,85.5817,86.03,84.157,84.4857,266708.0
2024-04-15,85.8507,86.5979,84.4658,84.7348,327341.0
2024-04-16,84.2865,85.0337,83.3201,84.4558,480238.0
2024-04-17,84.954,85.3226,83.4894,83.5193,311835.0
2024-04-18,84.0474,85.1987,83.599,83.878,529735.0
2024-04-19,83.7086,85.2927,83.5193,85.1831,478578.0
2024-04-20,83.7086,85.2927,83.5193,85.1831,478578.0
2024-04-21,83.7086,85.2927,83.5193,85.1831,478578.0
2024-04-22,85.3127,86.5481,84.6402,85.3724,507102.0
2024-04-23,85.6016,87.3451,85.253,86.289,319024.0
2024-04-24,86.3588,87.1757,85.0437,85.7012,439282.0
2024-04-25,84.9141,85.1782,83.5891,84.5355,478185.0
2024-04-26,84.7248,85.7909,84.5854,84.6651,502683.0
2024-04-27,84.7248,85.7909,84.5854,84.6651,502683.0
2024-04-28,84.7248,85.7909,84.5854,84.6651,502683.0
2024-04-29,85.0437,86.5381,84.8245,86.3787,881835.0
2024-04-30,91.1908,94.354,88.7598,88.8894,1432782.0
2024-05-01,89.5868,89.7761,86.3588,87.1658,738183.0
