,BIG US Equity,BIG US Equity,BIG US Equity,BIG US Equity,BIG US Equity
2023-10-22,4.67,5.0006,4.56,4.85,1414437.0
2023-10-23,4.74,4.95,4.4122,4.44,1316807.0
2023-10-24,4.52,4.79,4.325,4.36,1402313.0
2023-10-25,4.35,4.52,4.32,4.4,1193530.0
2023-10-26,4.32,4.46,4.17,4.43,741059.0
2023-10-27,4.51,4.65,4.25,4.3,742055.0
2023-10-28,4.51,4.65,4.25,4.3,742055.0
2023-10-29,4.51,4.65,4.25,4.3,742055.0
2023-10-30,4.36,4.53,4.23,4.44,794270.0
2023-10-31,4.45,4.63,4.36,4.56,700664.0
2023-11-01,4.57,4.6,4.25,4.36,934667.0
2023-11-02,4.45,4.78,4.45,4.67,1290943.0
2023-11-03,4.79,5.09,4.75,4.8,1290787.0
2023-11-04,4.79,5.09,4.75,4.8,1290787.0
2023-11-05,4.79,5.09,4.75,4.8,1290787.0
2023-11-06,4.82,4.86,4.475,4.54,819061.0
2023-11-07,4.49,4.6,4.24,4.35,1086947.0
2023-11-08,4.35,4.3515,4.155,4.21,979433.0
2023-11-09,4.23,4.26,3.68,3.76,1942578.0
2023-11-10,3.8,3.8,3.47,3.73,1641635.0
2023-11-11,3.8,3.8,3.47,3.73,1641635.0
2023-11-12,3.8,3.8,3.47,3.73,1641635.0
2023-11-13,3.71,3.71,3.51,3.59,1077844.0
2023-11-14,3.82,4.159,3.695,3.98,2365971.0
2023-11-15,4.1,4.57,4.0989,4.29,1937069.0
2023-11-16,4.25,4.26,3.97,4.06,948348.0
2023-11-17,4.15,4.2301,4.04,4.16,1189564.0
2023-11-18,4.15,4.2301,4.04,4.16,1189564.0
2023-11-19,4.15,4.2301,4.04,4.16,1189564.0
2023-11-20,4.12,4.245,4.015,4.07,826380.0
2023-11-21,4.04,4.07,3.81,3.93,1125273.0
2023-11-22,3.93,4.078,3.91,4.03,673243.0
2023-11-23,3.93,4.078,3.91,4.03,673243.0
2023-11-24,4.05,4.2,3.935,4.14,586417.0
2023-11-25,4.05,4.2,3.935,4.14,586417.0
2023-11-26,4.05,4.2,3.935,4.14,586417.0
2023-11-27,4.21,4.28,4.0,4.14,1095280.0
2023-11-28,4.08,4.38,3.94,4.36,1581825.0
2023-11-29,4.36,4.9385,4.36,4.8,2667446.0
2023-11-30,5.27,5.94,4.94,5.27,6978174.0
2023-12-01,5.1,6.44,5.0,6.38,5382692.0
2023-12-02,5.1,6.44,5.0,6.38,5382692.0
2023-12-03,5.1,6.44,5.0,6.38,5382692.0
2023-12-04,6.25,6.63,5.93,5.94,2524335.0
2023-12-05,5.82,5.92,5.445,5.61,1984745.0
2023-12-06,5.82,6.03,5.61,5.86,2082482.0
2023-12-07,5.94,6.29,5.7,6.26,2056714.0
2023-12-08,6.21,6.59,6.06,6.11,1711126.0
2023-12-09,6.21,6.59,6.06,6.11,1711126.0
2023-12-10,6.21,6.59,6.06,6.11,1711126.0
2023-12-11,6.13,6.63,6.1,6.4,1373229.0
2023-12-12,6.38,6.58,6.115,6.38,1358445.0
2023-12-13,6.38,7.175,6.16,7.08,1852980.0
2023-12-14,7.39,7.785,7.19,7.62,2305009.0
2023-12-15,7.69,7.76,6.8001,7.02,2509877.0
2023-12-16,7.69,7.76,6.8001,7.02,2509877.0
2023-12-17,7.69,7.76,6.8001,7.02,2509877.0
2023-12-18,7.0,7.17,6.85,6.98,918727.0
2023-12-19,7.02,7.3879,6.97,7.16,1122256.0
2023-12-20,7.13,7.56,6.94,7.0,1329648.0
2023-12-21,7.16,7.22,6.882,6.93,1068987.0
2023-12-22,6.89,7.06,6.55,6.88,1110920.0
2023-12-23,6.89,7.06,6.55,6.88,1110920.0
2023-12-24,6.89,7.06,6.55,6.88,1110920.0
2023-12-25,6.89,7.06,6.55,6.88,1110920.0
2023-12-26,6.93,7.83,6.91,7.71,1514821.0
2023-12-27,7.71,8.4099,7.71,8.1,1983929.0
2023-12-28,8.0,8.15,7.84,8.0,1121855.0
2023-12-29,7.98,8.16,7.68,7.79,1280112.0
2023-12-30,7.98,8.16,7.68,7.79,1280112.0
2023-12-31,7.98,8.16,7.68,7.79,1280112.0
2024-01-01,7.98,8.16,7.68,7.79,1280112.0
2024-01-02,7.62,8.29,7.42,7.99,1295429.0
2024-01-03,7.79,7.86,7.285,7.44,1572239.0
2024-01-04,7.37,7.48,7.06,7.33,1092134.0
2024-01-05,7.1,7.82,7.08,7.27,955108.0
2024-01-06,7.1,7.82,7.08,7.27,955108.0
2024-01-07,7.1,7.82,7.08,7.27,955108.0
2024-01-08,7.15,7.585,7.145,7.44,745201.0
2024-01-09,7.3,7.4,7.12,7.17,734704.0
2024-01-10,7.14,7.26,6.945,7.0,911286.0
2024-01-11,6.92,6.93,6.57,6.67,901122.0
2024-01-12,6.74,6.9003,6.35,6.38,829870.0
2024-01-13,6.74,6.9003,6.35,6.38,829870.0
2024-01-14,6.74,6.9003,6.35,6.38,829870.0
2024-01-15,6.74,6.9003,6.35,6.38,829870.0
2024-01-16,6.26,6.506,6.14,6.49,814359.0
2024-01-17,6.28,6.7075,6.2405,6.68,845845.0
2024-01-18,6.74,6.75,6.34,6.6,680044.0
2024-01-19,6.67,6.67,6.12,6.13,1245609.0
2024-01-20,6.67,6.67,6.12,6.13,1245609.0
2024-01-21,6.67,6.67,6.12,6.13,1245609.0
2024-01-22,6.18,6.61,5.94,6.28,1597359.0
2024-01-23,6.47,6.67,6.3,6.48,544435.0
2024-01-24,6.7,6.855,6.5572,6.7,801811.0
2024-01-25,6.83,6.99,6.275,6.47,865914.0
2024-01-26,6.47,6.57,5.97,6.11,1078085.0
2024-01-27,6.47,6.57,5.97,6.11,1078085.0
2024-01-28,6.47,6.57,5.97,6.11,1078085.0
2024-01-29,6.09,6.27,5.95,6.1,807303.0
2024-01-30,6.04,6.125,5.84,6.05,706693.0
2024-01-31,6.04,6.26,5.7099,5.74,976126.0
2024-02-01,5.92,5.98,5.585,5.91,842909.0
2024-02-02,5.78,5.9,5.56,5.82,789622.0
2024-02-03,5.78,5.9,5.56,5.82,789622.0
2024-02-04,5.78,5.9,5.56,5.82,789622.0
2024-02-05,5.66,5.66,5.4,5.42,600485.0
2024-02-06,5.4,5.58,5.21,5.52,636514.0
2024-02-07,5.56,5.59,5.3,5.41,512034.0
2024-02-08,5.37,5.645,5.31,5.57,576110.0
2024-02-09,5.56,5.845,5.24,5.36,1957921.0
2024-02-10,5.56,5.845,5.24,5.36,1957921.0
2024-02-11,5.56,5.845,5.24,5.36,1957921.0
2024-02-12,4.25,4.3,3.63,3.86,10140434.0
2024-02-13,3.71,3.85,3.52,3.61,3776728.0
2024-02-14,3.68,3.87,3.49,3.78,2677529.0
2024-02-15,3.83,5.07,3.83,4.43,5781922.0
2024-02-16,4.37,4.66,4.3,4.62,1958882.0
2024-02-17,4.37,4.66,4.3,4.62,1958882.0
2024-02-18,4.37,4.66,4.3,4.62,1958882.0
2024-02-19,4.37,4.66,4.3,4.62,1958882.0
2024-02-20,4.51,4.54,4.25,4.29,1181574.0
2024-02-21,4.27,4.27,4.0302,4.06,893236.0
2024-02-22,4.06,4.26,3.84,4.07,1534610.0
2024-02-23,4.1,4.485,3.95,4.36,1424441.0
2024-02-24,4.1,4.485,3.95,4.36,1424441.0
2024-02-25,4.1,4.485,3.95,4.36,1424441.0
2024-02-26,4.43,4.61,4.29,4.42,1181948.0
2024-02-27,4.49,5.32,4.45,5.28,2196857.0
2024-02-28,5.25,5.545,5.201,5.37,1514286.0
2024-02-29,5.52,5.8,5.32,5.42,1456794.0
2024-03-01,5.48,5.66,5.21,5.44,1712898.0
2024-03-02,5.48,5.66,5.21,5.44,1712898.0
2024-03-03,5.48,5.66,5.21,5.44,1712898.0
2024-03-04,5.5,5.545,5.11,5.24,1342509.0
2024-03-05,5.23,5.44,5.06,5.17,1213662.0
2024-03-06,5.19,5.37,4.93,5.03,1876786.0
2024-03-07,4.94,5.6201,4.5,5.23,3176953.0
2024-03-08,5.26,5.3,4.29,4.42,2792313.0
2024-03-09,5.26,5.3,4.29,4.42,2792313.0
2024-03-10,5.26,5.3,4.29,4.42,2792313.0
2024-03-11,4.41,4.5945,4.08,4.12,1605504.0
2024-03-12,4.09,4.15,3.96,3.99,1577179.0
2024-03-13,3.9,4.25,3.9,3.99,1279170.0
2024-03-14,3.99,4.0,3.65,3.75,1405561.0
2024-03-15,3.73,3.9439,3.7,3.78,1536635.0
2024-03-16,3.73,3.9439,3.7,3.78,1536635.0
2024-03-17,3.73,3.9439,3.7,3.78,1536635.0
2024-03-18,3.78,3.82,3.6,3.62,835832.0
2024-03-19,3.6,3.77,3.6,3.66,1315828.0
2024-03-20,3.66,4.1,3.62,4.09,1435930.0
2024-03-21,3.94,4.17,3.9,4.02,1535759.0
2024-03-22,4.07,4.1,3.75,3.77,950341.0
2024-03-23,4.07,4.1,3.75,3.77,950341.0
2024-03-24,4.07,4.1,3.75,3.77,950341.0
2024-03-25,3.83,4.035,3.83,3.9,975672.0
2024-03-26,3.95,3.995,3.65,3.65,1026161.0
2024-03-27,3.7,4.13,3.7,4.12,1465592.0
2024-03-28,4.13,4.385,4.13,4.33,1296340.0
2024-03-29,4.13,4.385,4.13,4.33,1296340.0
2024-03-30,4.13,4.385,4.13,4.33,1296340.0
2024-03-31,4.13,4.385,4.13,4.33,1296340.0
2024-04-01,4.4,4.595,4.29,4.37,1448503.0
2024-04-02,4.25,4.25,4.0575,4.07,833271.0
2024-04-03,4.05,4.055,3.88,3.95,1033126.0
2024-04-04,4.02,4.0522,3.64,3.65,1353623.0
2024-04-05,3.62,3.81,3.6,3.77,1046808.0
2024-04-06,3.62,3.81,3.6,3.77,1046808.0
2024-04-07,3.62,3.81,3.6,3.77,1046808.0
2024-04-08,3.81,3.9997,3.81,3.87,689079.0
2024-04-09,3.88,3.99,3.73,3.77,910307.0
2024-04-10,3.66,3.82,3.57,3.81,1211898.0
2024-04-11,3.82,3.91,3.645,3.65,982272.0
2024-04-12,3.65,3.65,3.42,3.45,1779701.0
2024-04-13,3.65,3.65,3.42,3.45,1779701.0
2024-04-14,3.65,3.65,3.42,3.45,1779701.0
2024-04-15,3.48,3.5,3.22,3.22,1319232.0
2024-04-16,3.2,3.57,3.13,3.49,1463607.0
2024-04-17,3.49,3.66,3.41,3.43,856644.0
2024-04-18,3.45,3.72,3.4379,3.66,869581.0
2024-04-19,3.64,3.765,3.6,3.7,909754.0
2024-04-20,3.64,3.765,3.6,3.7,909754.0
2024-04-21,3.64,3.765,3.6,3.7,909754.0
2024-04-22,3.7,3.74,3.555,3.64,717639.0
2024-04-23,3.63,3.76,3.41,3.43,985208.0
2024-04-24,3.42,3.51,3.35,3.41,594276.0
2024-04-25,3.38,3.48,3.28,3.47,679043.0
2024-04-26,3.47,3.57,3.38,3.47,597551.0
2024-04-27,3.47,3.57,3.38,3.47,597551.0
2024-04-28,3.47,3.57,3.38,3.47,597551.0
2024-04-29,3.5,3.755,3.48,3.56,1045201.0
2024-04-30,3.48,3.56,3.42,3.52,617722.0
2024-05-01,3.51,3.7,3.435,3.48,862871.0
