,PFE US Equity,PFE US Equity,PFE US Equity,PFE US Equity,PFE US Equity
2023-09-06,33.7659,33.7851,32.8083,32.9136,35370154.0
2023-09-07,33.0094,33.1722,32.5976,32.8275,26777739.0
2023-09-08,32.7796,32.9328,32.6072,32.7987,19483285.0
2023-09-09,32.7796,32.9328,32.6072,32.7987,19483285.0
2023-09-10,32.7796,32.9328,32.6072,32.7987,19483285.0
2023-09-11,32.7892,32.8466,32.1188,32.5019,27574391.0
2023-09-12,32.5306,32.7604,32.3199,32.703,17987155.0
2023-09-13,32.7604,33.1531,32.5593,32.6359,23853307.0
2023-09-14,32.7892,32.9232,32.5402,32.703,23759867.0
2023-09-15,32.6168,32.9567,32.3774,32.6264,58063842.0
2023-09-16,32.6168,32.9567,32.3774,32.6264,58063842.0
2023-09-17,32.6168,32.9567,32.3774,32.6264,58063842.0
2023-09-18,32.6742,32.6742,32.0231,32.2146,25421949.0
2023-09-19,32.1284,32.5689,32.0949,32.5497,30323329.0
2023-09-20,32.6359,32.6455,32.1284,32.1954,24651414.0
2023-09-21,32.0518,32.1667,31.4389,31.4581,26988901.0
2023-09-22,31.6783,31.6879,31.1229,31.3048,28570752.0
2023-09-23,31.6783,31.6879,31.1229,31.3048,28570752.0
2023-09-24,31.6783,31.6879,31.1229,31.3048,28570752.0
2023-09-25,31.3048,31.5825,31.0368,31.5825,19443664.0
2023-09-26,31.3336,31.5634,30.9888,31.0271,26015472.0
2023-09-27,31.0558,31.1229,30.5483,30.7398,26430113.0
2023-09-28,30.7015,30.9505,30.428,30.7303,28197588.0
2023-09-29,30.9792,31.822,30.9314,31.7645,42421449.0
2023-09-30,30.9792,31.822,30.9314,31.7645,42421449.0
2023-10-01,30.9792,31.822,30.9314,31.7645,42421449.0
2023-10-02,31.5538,32.5162,31.3719,32.5019,44620596.0
2023-10-03,32.4061,32.6647,32.2816,32.4636,31059924.0
2023-10-04,32.5019,32.6358,31.6065,31.8986,23722342.0
2023-10-05,32.0326,32.3486,31.6448,32.0518,21279407.0
2023-10-06,32.0949,32.138,31.6707,31.7262,23760440.0
2023-10-07,32.0949,32.138,31.6707,31.7262,23760440.0
2023-10-08,32.0949,32.138,31.6707,31.7262,23760440.0
2023-10-09,31.6592,32.0518,31.3814,31.7932,17468112.0
2023-10-10,31.6783,31.9847,31.6113,31.7645,19212104.0
2023-10-11,31.8315,31.9177,31.4293,31.707,24221176.0
2023-10-12,31.707,31.8124,31.3814,31.5251,21809858.0
2023-10-13,31.5442,31.5921,30.6584,30.7494,32675093.0
2023-10-14,31.5442,31.5921,30.6584,30.7494,32675093.0
2023-10-15,31.5442,31.5921,30.6584,30.7494,32675093.0
2023-10-16,31.4389,32.4827,31.1803,31.8603,63317432.0
2023-10-17,31.6017,31.7836,30.8356,31.3623,40015849.0
2023-10-18,31.1612,31.2953,30.0551,30.0791,30307588.0
2023-10-19,30.0503,30.1605,29.6003,29.8684,26880287.0
2023-10-20,29.7439,29.7918,29.1837,29.3513,39407902.0
2023-10-21,29.7439,29.7918,29.1837,29.3513,39407902.0
2023-10-22,29.7439,29.7918,29.1837,29.3513,39407902.0
2023-10-23,29.4662,30.0599,29.2364,29.5332,29412071.0
2023-10-24,29.5715,29.7152,29.0353,29.1406,26923788.0
2023-10-25,29.1693,29.6864,28.9395,29.4279,28857900.0
2023-10-26,29.313,30.0408,29.2076,29.8397,27162701.0
2023-10-27,29.7439,29.8109,28.748,28.8342,33877106.0
2023-10-28,29.7439,29.8109,28.748,28.8342,33877106.0
2023-10-29,29.7439,29.8109,28.748,28.8342,33877106.0
2023-10-30,28.9586,29.38,28.8342,29.2555,33063533.0
2023-10-31,29.0017,29.5141,28.4415,29.2651,42648188.0
2023-11-01,29.2651,29.7583,29.1789,29.2172,23568309.0
2023-11-02,29.2172,29.3513,28.9299,29.2076,29640886.0
2023-11-03,29.5907,30.0599,29.5284,29.9354,28071015.0
2023-11-04,29.5907,30.0599,29.5284,29.9354,28071015.0
2023-11-05,29.5907,30.0599,29.5284,29.9354,28071015.0
2023-11-06,29.9929,30.0791,29.6433,29.8588,27381163.0
2023-11-07,29.7631,30.0551,29.5811,29.9258,18086421.0
2023-11-08,29.6098,29.9737,29.2555,29.5141,29398346.0
2023-11-09,29.5917,29.6063,28.757,28.8056,28737696.0
2023-11-10,28.8735,28.9366,28.1699,28.6115,33860227.0
2023-11-11,28.8735,28.9366,28.1699,28.6115,33860227.0
2023-11-12,28.8735,28.9366,28.1699,28.6115,33860227.0
2023-11-13,28.4756,28.495,28.0777,28.1262,35519914.0
2023-11-14,28.233,28.8347,28.1359,28.3979,40084331.0
2023-11-15,28.3494,29.4558,28.3494,29.3005,43614636.0
2023-11-16,29.3782,29.5529,28.6018,28.8929,32407186.0
2023-11-17,29.0385,29.1248,28.8638,29.0385,27082355.0
2023-11-18,29.0385,29.1248,28.8638,29.0385,27082355.0
2023-11-19,29.0385,29.1248,28.8638,29.0385,27082355.0
2023-11-20,29.0191,29.252,28.8832,29.0967,26346186.0
2023-11-21,29.1356,29.4655,28.8832,29.4073,25988736.0
2023-11-22,29.4947,29.6761,29.252,29.4267,19230183.0
2023-11-23,29.4947,29.6761,29.252,29.4267,19230183.0
2023-11-24,29.485,29.7955,29.485,29.6014,11129739.0
2023-11-25,29.485,29.7955,29.485,29.6014,11129739.0
2023-11-26,29.485,29.7955,29.485,29.6014,11129739.0
2023-11-27,29.8441,29.8441,29.1453,29.252,26066748.0
2023-11-28,29.2229,29.2229,28.7619,28.8153,29497713.0
2023-11-29,28.8929,29.3297,28.8492,29.1938,26185160.0
2023-11-30,29.417,29.6111,29.0773,29.5723,45356593.0
2023-12-01,28.1165,28.5338,27.4662,28.0583,103624040.0
2023-12-02,28.1165,28.5338,27.4662,28.0583,103624040.0
2023-12-03,28.1165,28.5338,27.4662,28.0583,103624040.0
2023-12-04,28.165,28.7668,28.165,28.4174,47410449.0
2023-12-05,28.3494,28.7279,28.2135,28.233,39853005.0
2023-12-06,28.233,28.5338,27.869,27.9418,33410517.0
2023-12-07,27.9709,28.0437,27.6603,27.7865,35782909.0
2023-12-08,27.8059,28.1116,27.7477,27.9321,31890740.0
2023-12-09,27.8059,28.1116,27.7477,27.9321,31890740.0
2023-12-10,27.8059,28.1116,27.7477,27.9321,31890740.0
2023-12-11,27.9321,27.9612,27.5973,27.7962,37833862.0
2023-12-12,27.7768,28.0097,27.5148,27.738,48587531.0
2023-12-13,25.5057,25.9425,25.0011,25.8745,158100678.0
2023-12-14,25.9716,26.5103,25.2437,25.3602,101889806.0
2023-12-15,25.3602,26.1942,25.3116,25.8454,138388401.0
2023-12-16,25.3602,26.1942,25.3116,25.8454,138388401.0
2023-12-17,25.3602,26.1942,25.3116,25.8454,138388401.0
2023-12-18,26.1269,26.4957,25.9328,26.2628,63329379.0
2023-12-19,26.4763,27.408,26.4666,27.3304,70094663.0
2023-12-20,27.3595,27.4274,26.7966,26.816,56184326.0
2023-12-21,27.0392,27.5245,26.9616,27.4759,51056623.0
2023-12-22,27.6021,27.9418,27.3498,27.5633,35162307.0
2023-12-23,27.6021,27.9418,27.3498,27.5633,35162307.0
2023-12-24,27.6021,27.9418,27.3498,27.5633,35162307.0
2023-12-25,27.6021,27.9418,27.3498,27.5633,35162307.0
2023-12-26,27.5875,27.6895,27.4177,27.573,30119121.0
2023-12-27,27.6312,27.8835,27.4759,27.7671,35000664.0
2023-12-28,27.7671,28.1747,27.7398,27.9418,30472890.0
2023-12-29,27.9321,28.0184,27.6992,27.9418,30363079.0
2023-12-30,27.9321,28.0184,27.6992,27.9418,30363079.0
2023-12-31,27.9321,28.0184,27.6992,27.9418,30363079.0
2024-01-01,27.9321,28.0184,27.6992,27.9418,30363079.0
2024-01-02,28.0291,29.3867,27.9806,28.8541,57948706.0
2024-01-03,29.1161,29.151,28.5435,28.8541,43426495.0
2024-01-04,28.9123,29.0676,28.1747,28.233,45558159.0
2024-01-05,28.165,28.6212,27.903,28.6018,33612838.0
2024-01-06,28.165,28.6212,27.903,28.6018,33612838.0
2024-01-07,28.165,28.6212,27.903,28.6018,33612838.0
2024-01-08,28.495,28.8056,28.3107,28.7085,32972133.0
2024-01-09,28.7279,28.9803,28.4562,28.5338,39856903.0
2024-01-10,28.495,28.5241,28.0243,28.1359,37413289.0
2024-01-11,27.9806,28.0631,27.4371,27.5633,46884712.0
2024-01-12,27.6215,28.0874,27.6021,27.8544,30373486.0
2024-01-13,27.6215,28.0874,27.6021,27.8544,30373486.0
2024-01-14,27.6215,28.0874,27.6021,27.8544,30373486.0
2024-01-15,27.6215,28.0874,27.6021,27.8544,30373486.0
2024-01-16,27.7574,27.8739,27.3886,27.4856,38825982.0
2024-01-17,27.3304,27.6895,27.1071,27.3207,33312583.0
2024-01-18,27.2139,27.3012,26.7869,27.2624,50321148.0
2024-01-19,27.2042,27.5439,27.1071,27.4468,35549293.0
2024-01-20,27.2042,27.5439,27.1071,27.4468,35549293.0
2024-01-21,27.2042,27.5439,27.1071,27.4468,35549293.0
2024-01-22,27.4856,27.7768,27.1071,27.4759,41663945.0
2024-01-23,27.6021,27.8059,27.3207,27.5924,33466651.0
2024-01-24,27.6992,27.9272,27.4953,27.4953,42720738.0
2024-01-25,27.4067,27.5052,27.0372,27.0619,47605546.0
2024-01-26,27.2195,27.4953,26.9535,27.0619,47073756.0
2024-01-27,27.2195,27.4953,26.9535,27.0619,47073756.0
2024-01-28,27.2195,27.4953,26.9535,27.0619,47073756.0
2024-01-29,27.1111,27.2195,26.9043,27.0717,67082715.0
2024-01-30,27.4756,27.9485,26.5496,26.6186,86072429.0
2024-01-31,26.7663,27.1016,26.3821,26.6777,81192099.0
2024-02-01,26.6974,26.919,26.3329,26.8846,53882960.0
2024-02-02,26.7762,26.7959,26.2935,26.5299,51718525.0
2024-02-03,26.7762,26.7959,26.2935,26.5299,51718525.0
2024-02-04,26.7762,26.7959,26.2935,26.5299,51718525.0
2024-02-05,26.5398,26.5398,26.126,26.1752,42633401.0
2024-02-06,26.2639,27.3131,26.1752,27.0914,56994489.0
2024-02-07,27.1407,27.2392,26.8895,27.1505,36843007.0
2024-02-08,27.1505,27.2786,27.0028,27.1604,29048353.0
2024-02-09,27.1505,27.1801,26.9732,27.1505,29062706.0
2024-02-10,27.1505,27.1801,26.9732,27.1505,29062706.0
2024-02-11,27.1505,27.1801,26.9732,27.1505,29062706.0
2024-02-12,27.1308,27.6037,27.1111,27.2491,30323717.0
2024-02-13,27.1308,27.4165,26.4609,26.5693,37927457.0
2024-02-14,26.6087,26.7663,26.5102,26.7072,25270224.0
2024-02-15,26.8451,27.3919,26.8156,27.1013,36111622.0
2024-02-16,27.1407,27.4756,26.8057,27.2096,35935327.0
2024-02-17,27.1407,27.4756,26.8057,27.2096,35935327.0
2024-02-18,27.1407,27.4756,26.8057,27.2096,35935327.0
2024-02-19,27.1407,27.4756,26.8057,27.2096,35935327.0
2024-02-20,27.1998,27.7219,27.1111,27.1801,34232007.0
2024-02-21,27.1899,27.2638,26.9486,27.2589,27370649.0
2024-02-22,27.1801,27.2835,26.7811,27.1407,31957507.0
2024-02-23,27.3377,27.6687,27.2786,27.3476,33182554.0
2024-02-24,27.3377,27.6687,27.2786,27.3476,33182554.0
2024-02-25,27.3377,27.6687,27.2786,27.3476,33182554.0
2024-02-26,27.2589,27.2589,26.6678,26.7762,45685477.0
2024-02-27,26.7171,26.7959,26.4117,26.4905,38598363.0
2024-02-28,26.5595,26.8304,26.4215,26.6383,31010175.0
2024-02-29,26.6678,26.786,26.1555,26.1654,54643160.0
2024-03-01,26.4265,26.5003,26.1161,26.195,46392099.0
2024-03-02,26.4265,26.5003,26.1161,26.195,46392099.0
2024-03-03,26.4265,26.5003,26.1161,26.195,46392099.0
2024-03-04,25.9093,26.0669,25.2295,25.5054,86777724.0
2024-03-05,25.4856,26.0275,25.3083,25.6925,73646090.0
2024-03-06,26.5003,26.8944,26.3871,26.786,84919456.0
2024-03-07,26.7959,26.9141,26.3624,26.392,46423824.0
2024-03-08,26.4806,26.8944,26.4511,26.8156,45906630.0
2024-03-09,26.4806,26.8944,26.4511,26.8156,45906630.0
2024-03-10,26.4806,26.8944,26.4511,26.8156,45906630.0
2024-03-11,26.9043,27.9682,26.9043,27.9485,52600145.0
2024-03-12,27.8894,27.919,27.3476,27.5939,48758226.0
2024-03-13,27.8697,28.2638,27.7712,27.8007,39272983.0
2024-03-14,27.8303,27.8598,27.3574,27.7121,36427957.0
2024-03-15,27.5446,27.8598,27.4461,27.5249,75727854.0
2024-03-16,27.5446,27.8598,27.4461,27.5249,75727854.0
2024-03-17,27.5446,27.8598,27.4461,27.5249,75727854.0
2024-03-18,27.5939,27.6086,27.1998,27.3082,36226501.0
2024-03-19,27.2589,27.3673,26.9141,27.2195,29026578.0
2024-03-20,27.0717,27.3245,26.8057,27.2885,34467959.0
2024-03-21,27.3377,27.6185,27.2195,27.2491,29633710.0
2024-03-22,27.0619,27.4264,26.9338,26.9535,28830115.0
2024-03-23,27.0619,27.4264,26.9338,26.9535,28830115.0
2024-03-24,27.0619,27.4264,26.9338,26.9535,28830115.0
2024-03-25,26.8353,27.0717,26.6974,27.0225,31110645.0
2024-03-26,27.0422,27.2195,26.9043,27.1801,38220263.0
2024-03-27,27.2983,27.52,27.1308,27.3673,34247616.0
2024-03-28,27.4067,27.7022,27.3082,27.3377,40466657.0
2024-03-29,27.4067,27.7022,27.3082,27.3377,40466657.0
2024-03-30,27.4067,27.7022,27.3082,27.3377,40466657.0
2024-03-31,27.4067,27.7022,27.3082,27.3377,40466657.0
2024-04-01,27.3476,27.4559,27.1653,27.3082,26596621.0
2024-04-02,27.1604,27.3377,27.0028,27.1407,32451485.0
2024-04-03,27.1013,27.3377,26.7959,26.8156,36828630.0
2024-04-04,26.9043,26.9929,26.2442,26.2541,41922711.0
2024-04-05,26.1654,26.3033,25.9585,26.2639,39880542.0
2024-04-06,26.1654,26.3033,25.9585,26.2639,39880542.0
2024-04-07,26.1654,26.3033,25.9585,26.2639,39880542.0
2024-04-08,26.2048,26.4215,26.126,26.1851,24431352.0
2024-04-09,26.3723,27.0126,26.2541,26.3821,45193644.0
2024-04-10,26.126,26.195,25.7713,25.929,44541594.0
2024-04-11,25.9585,26.0569,25.7418,25.9487,32814471.0
2024-04-12,25.86,25.929,25.4462,25.4758,43034056.0
2024-04-13,25.86,25.929,25.4462,25.4758,43034056.0
2024-04-14,25.86,25.929,25.4462,25.4758,43034056.0
2024-04-15,25.5251,25.7812,25.3674,25.5251,35660191.0
2024-04-16,25.4364,25.5989,25.2985,25.3083,28885313.0
2024-04-17,25.3083,25.3083,24.8847,25.0423,43828892.0
2024-04-18,24.9734,25.0817,24.8552,25.0128,35788351.0
2024-04-19,25.0128,25.6137,24.9734,25.6137,38372801.0
2024-04-20,25.0128,25.6137,24.9734,25.6137,38372801.0
2024-04-21,25.0128,25.6137,24.9734,25.6137,38372801.0
2024-04-22,25.6137,26.1063,25.5398,25.8699,35678657.0
2024-04-23,25.9388,26.0767,25.8009,25.929,24297821.0
2024-04-24,25.86,25.9487,25.6531,25.8797,24547780.0
2024-04-25,25.8797,26.0373,24.8749,24.8847,47661411.0
2024-04-26,24.9537,25.1606,24.8256,25.0226,46526457.0
2024-04-27,24.9537,25.1606,24.8256,25.0226,46526457.0
2024-04-28,24.9537,25.1606,24.8256,25.0226,46526457.0
2024-04-29,25.2,25.4659,25.1606,25.2591,41674405.0
2024-04-30,25.2689,25.4462,25.2049,25.2394,38017739.0
2024-05-01,25.9383,27.0422,25.6334,26.7762,97521564.0
