,SPB US Equity,SPB US Equity,SPB US Equity,SPB US Equity,SPB US Equity
2023-10-26,74.8639,75.3979,74.1519,74.5376,449804.0
2023-10-27,74.5672,75.2397,74.1815,74.4189,540156.0
2023-10-28,74.5672,75.2397,74.1815,74.4189,540156.0
2023-10-29,74.5672,75.2397,74.1815,74.4189,540156.0
2023-10-30,74.7255,75.2298,73.959,74.3398,552208.0
2023-10-31,74.5474,74.8936,73.7464,74.4881,574878.0
2023-11-01,74.409,75.5067,73.9541,74.9826,473570.0
2023-11-02,75.4573,75.6749,74.4584,74.5178,656409.0
2023-11-03,75.2595,76.8814,75.2595,76.5649,736484.0
2023-11-04,75.2595,76.8814,75.2595,76.5649,736484.0
2023-11-05,75.2595,76.8814,75.2595,76.5649,736484.0
2023-11-06,76.3177,77.0293,76.0111,76.911,494082.0
2023-11-07,76.4759,77.1781,76.2237,77.0792,378460.0
2023-11-08,76.9407,77.8209,76.7133,77.0396,518609.0
2023-11-09,77.0693,77.2176,76.11,76.5056,315917.0
2023-11-10,76.4067,77.2275,76.021,76.8814,433499.0
2023-11-11,76.4067,77.2275,76.021,76.8814,433499.0
2023-11-12,76.4067,77.2275,76.021,76.8814,433499.0
2023-11-13,76.3671,76.738,74.765,74.7848,729901.0
2023-11-14,75.7144,76.1594,75.2892,75.8628,570016.0
2023-11-15,75.665,77.1385,75.4326,76.9407,669884.0
2023-11-16,76.2979,76.4858,75.1014,76.0507,1101475.0
2023-11-17,74.7452,75.0666,66.4776,67.0709,3210957.0
2023-11-18,74.7452,75.0666,66.4776,67.0709,3210957.0
2023-11-19,74.7452,75.0666,66.4776,67.0709,3210957.0
2023-11-20,66.6655,67.4863,64.9448,65.4095,1907745.0
2023-11-21,65.9831,65.9831,64.6727,65.1128,788855.0
2023-11-22,65.182,65.9633,64.5491,64.9348,715205.0
2023-11-23,65.182,65.9633,64.5491,64.9348,715205.0
2023-11-24,65.271,65.7556,64.7722,65.4985,290591.0
2023-11-25,65.271,65.7556,64.7722,65.4985,290591.0
2023-11-26,65.271,65.7556,64.7722,65.4985,290591.0
2023-11-27,65.4787,65.9831,64.8755,65.8446,968980.0
2023-11-28,65.9534,67.16,65.3403,67.1303,1151344.0
2023-11-29,68.802,68.9114,67.7074,68.0657,1015006.0
2023-11-30,67.9761,69.2299,67.0108,68.9911,1001745.0
2023-12-01,68.8418,71.1207,68.613,70.8022,870199.0
2023-12-02,68.8418,71.1207,68.613,70.8022,870199.0
2023-12-03,68.8418,71.1207,68.613,70.8022,870199.0
2023-12-04,70.5037,71.8762,69.9663,71.449,866641.0
2023-12-05,71.1605,71.4988,70.3843,71.0311,709082.0
2023-12-06,71.3993,72.0959,71.1804,71.3993,577328.0
2023-12-07,71.6182,72.8123,71.1704,72.7825,833647.0
2023-12-08,72.6631,74.0463,72.275,73.9169,816481.0
2023-12-09,72.6631,74.0463,72.275,73.9169,816481.0
2023-12-10,72.6631,74.0463,72.275,73.9169,816481.0
2023-12-11,73.897,75.3897,73.897,75.0613,921486.0
2023-12-12,75.539,76.748,75.2255,76.3848,1205726.0
2023-12-13,76.3251,78.2656,75.8972,77.8675,888704.0
2023-12-14,78.385,79.3005,78.2457,78.5342,1191725.0
2023-12-15,78.4745,79.1313,77.977,79.0517,1106634.0
2023-12-16,78.4745,79.1313,77.977,79.0517,1106634.0
2023-12-17,78.4745,79.1313,77.977,79.0517,1106634.0
2023-12-18,79.4298,79.5791,78.6338,79.3104,492240.0
2023-12-19,79.4099,80.6787,79.2905,80.6041,661675.0
2023-12-20,80.6737,81.3156,79.2806,79.2806,702107.0
2023-12-21,79.8279,80.6339,79.6388,80.3055,508714.0
2023-12-22,80.7434,81.2459,80.0518,80.6638,404908.0
2023-12-23,80.7434,81.2459,80.0518,80.6638,404908.0
2023-12-24,80.7434,81.2459,80.0518,80.6638,404908.0
2023-12-25,80.7434,81.2459,80.0518,80.6638,404908.0
2023-12-26,80.8031,81.1066,80.1165,80.7036,356995.0
2023-12-27,80.9026,80.9922,80.3652,80.4946,335300.0
2023-12-28,80.5941,80.9026,79.7383,80.0767,293037.0
2023-12-29,80.007,80.1115,78.8626,79.3801,395286.0
2023-12-30,80.007,80.1115,78.8626,79.3801,395286.0
2023-12-31,80.007,80.1115,78.8626,79.3801,395286.0
2024-01-01,80.007,80.1115,78.8626,79.3801,395286.0
2024-01-02,78.8626,80.3652,78.8626,79.8179,559368.0
2024-01-03,79.3602,79.3801,76.4545,76.4943,665050.0
2024-01-04,76.3848,76.6535,75.2802,75.7778,677560.0
2024-01-05,75.8076,76.539,75.4693,75.8773,546435.0
2024-01-06,75.8076,76.539,75.4693,75.8773,546435.0
2024-01-07,75.8076,76.539,75.4693,75.8773,546435.0
2024-01-08,75.8574,77.3799,75.4444,77.0018,481220.0
2024-01-09,76.3251,78.7233,76.3251,78.6039,389739.0
2024-01-10,78.2457,78.7631,77.6983,78.1461,343876.0
2024-01-11,77.7083,78.5839,76.748,78.0068,316875.0
2024-01-12,78.4546,78.574,77.2804,77.4396,373576.0
2024-01-13,78.4546,78.574,77.2804,77.4396,373576.0
2024-01-14,78.4546,78.574,77.2804,77.4396,373576.0
2024-01-15,78.4546,78.574,77.2804,77.4396,373576.0
2024-01-16,77.6386,78.3452,77.3103,77.977,366209.0
2024-01-17,77.3003,78.2755,77.2804,77.4595,307988.0
2024-01-18,77.7381,78.2755,77.569,77.7879,388276.0
2024-01-19,77.9471,78.1461,76.8923,77.6187,343877.0
2024-01-20,77.9471,78.1461,76.8923,77.6187,343877.0
2024-01-21,77.9471,78.1461,76.8923,77.6187,343877.0
2024-01-22,77.6486,78.9024,77.6486,78.385,320351.0
2024-01-23,75.131,78.9422,75.131,78.2258,361844.0
2024-01-24,78.4248,78.574,77.2406,77.3003,307636.0
2024-01-25,78.0068,79.2179,78.0068,79.1512,318946.0
2024-01-26,79.5194,80.3105,79.2507,80.1563,315927.0
2024-01-27,79.5194,80.3105,79.2507,80.1563,315927.0
2024-01-28,79.5194,80.3105,79.2507,80.1563,315927.0
2024-01-29,80.3254,80.8329,80.2558,80.7633,422324.0
2024-01-30,80.4349,81.2907,79.8577,79.8776,307906.0
2024-01-31,79.7184,80.5444,78.166,78.2357,377739.0
2024-02-01,78.5243,79.2905,78.1262,79.0517,449305.0
2024-02-02,78.7233,79.0816,77.9869,78.4646,380587.0
2024-02-03,78.7233,79.0816,77.9869,78.4646,380587.0
2024-02-04,78.7233,79.0816,77.9869,78.4646,380587.0
2024-02-05,78.176,79.4696,77.3501,79.1512,280050.0
2024-02-06,79.1811,79.808,78.8925,79.0816,425861.0
2024-02-07,79.1413,80.4648,79.0467,79.5791,619019.0
2024-02-08,81.1812,87.5599,80.818,85.6791,742262.0
2024-02-09,85.51,86.2762,83.8879,85.4403,417211.0
2024-02-10,85.51,86.2762,83.8879,85.4403,417211.0
2024-02-11,85.51,86.2762,83.8879,85.4403,417211.0
2024-02-12,85.4602,87.6793,85.4304,87.3509,355222.0
2024-02-13,86.0374,86.117,83.9725,84.5348,432152.0
2024-02-14,85.1119,85.6493,84.5348,85.311,282237.0
2024-02-15,85.5398,86.0225,84.8333,85.51,228057.0
2024-02-16,85.22,85.495,83.66,83.69,311807.0
2024-02-17,85.22,85.495,83.66,83.69,311807.0
2024-02-18,85.22,85.495,83.66,83.69,311807.0
2024-02-19,85.22,85.495,83.66,83.69,311807.0
2024-02-20,83.07,83.2744,81.58,81.66,377664.0
2024-02-21,81.48,81.995,80.635,81.27,308815.0
2024-02-22,81.5,81.5,79.86,80.1,343773.0
2024-02-23,79.89,80.25,79.49,79.57,274672.0
2024-02-24,79.89,80.25,79.49,79.57,274672.0
2024-02-25,79.89,80.25,79.49,79.57,274672.0
2024-02-26,79.76,80.3,78.62,78.7,270993.0
2024-02-27,79.35,80.58,78.4001,80.48,331597.0
2024-02-28,79.88,80.81,79.8714,80.67,342191.0
2024-02-29,81.07,81.64,79.66,80.42,563425.0
2024-03-01,80.69,80.91,79.26,79.46,323969.0
2024-03-02,80.69,80.91,79.26,79.46,323969.0
2024-03-03,80.69,80.91,79.26,79.46,323969.0
2024-03-04,79.1,81.2,78.97,81.14,435708.0
2024-03-05,81.18,81.775,79.99,81.02,416479.0
2024-03-06,81.4,82.96,81.08,82.2,471243.0
2024-03-07,82.36,83.28,82.36,83.06,392539.0
2024-03-08,83.18,83.885,83.14,83.5,315134.0
2024-03-09,83.18,83.885,83.14,83.5,315134.0
2024-03-10,83.18,83.885,83.14,83.5,315134.0
2024-03-11,83.59,83.77,82.68,83.4,302599.0
2024-03-12,83.45,83.88,82.96,83.86,250148.0
2024-03-13,83.81,84.99,83.57,84.93,361334.0
2024-03-14,84.9,85.18,83.05,83.37,496361.0
2024-03-15,82.77,84.02,82.44,83.18,1228260.0
2024-03-16,82.77,84.02,82.44,83.18,1228260.0
2024-03-17,82.77,84.02,82.44,83.18,1228260.0
2024-03-18,83.32,84.43,83.08,83.74,475952.0
2024-03-19,83.76,86.37,83.76,85.8,425100.0
2024-03-20,85.42,85.94,84.63,85.35,352323.0
2024-03-21,85.45,87.06,85.2338,86.99,268742.0
2024-03-22,87.16,87.585,85.4,85.76,366066.0
2024-03-23,87.16,87.585,85.4,85.76,366066.0
2024-03-24,87.16,87.585,85.4,85.76,366066.0
2024-03-25,86.02,88.085,86.02,87.91,372701.0
2024-03-26,88.43,88.83,87.3,88.26,370750.0
2024-03-27,88.5,89.2981,88.1,88.91,197257.0
2024-03-28,89.31,89.645,88.79,89.01,262783.0
2024-03-29,89.31,89.645,88.79,89.01,262783.0
2024-03-30,89.31,89.645,88.79,89.01,262783.0
2024-03-31,89.31,89.645,88.79,89.01,262783.0
2024-04-01,88.82,88.82,86.16,86.18,309762.0
2024-04-02,85.28,85.78,84.495,85.09,485525.0
2024-04-03,84.19,85.005,83.67,84.55,239975.0
2024-04-04,84.65,86.33,84.65,85.07,351556.0
2024-04-05,84.73,85.47,83.89,84.41,213804.0
2024-04-06,84.73,85.47,83.89,84.41,213804.0
2024-04-07,84.73,85.47,83.89,84.41,213804.0
2024-04-08,84.89,85.09,83.405,83.73,241293.0
2024-04-09,83.73,84.78,83.365,84.0,269684.0
2024-04-10,82.54,82.79,81.12,81.45,319562.0
2024-04-11,81.87,81.87,80.46,80.74,241373.0
2024-04-12,80.32,80.42,79.46,80.07,295877.0
2024-04-13,80.32,80.42,79.46,80.07,295877.0
2024-04-14,80.32,80.42,79.46,80.07,295877.0
2024-04-15,80.69,80.83,78.535,78.58,285302.0
2024-04-16,78.64,79.635,77.92,79.45,333014.0
2024-04-17,79.73,80.01,78.7902,79.14,261969.0
2024-04-18,79.27,79.915,78.96,79.1,197135.0
2024-04-19,78.84,80.41,78.785,80.37,219057.0
2024-04-20,78.84,80.41,78.785,80.37,219057.0
2024-04-21,78.84,80.41,78.785,80.37,219057.0
2024-04-22,80.69,81.09,79.71,79.81,361876.0
2024-04-23,80.07,80.89,79.6,80.51,303552.0
2024-04-24,80.41,81.4,79.9,81.19,231447.0
2024-04-25,80.54,80.945,79.31,80.33,294476.0
2024-04-26,80.54,83.35,80.13,82.57,282151.0
2024-04-27,80.54,83.35,80.13,82.57,282151.0
2024-04-28,80.54,83.35,80.13,82.57,282151.0
2024-04-29,82.74,82.94,81.645,82.33,210548.0
2024-04-30,82.19,83.1,81.6,81.87,261833.0
2024-05-01,81.57,82.675,81.08,81.88,216546.0
