,PINC US Equity,PINC US Equity,PINC US Equity,PINC US Equity,PINC US Equity
2022-08-09,36.0788,36.3244,35.7104,35.8332,306136.0
2022-08-10,35.9654,36.4095,35.9088,36.4,575913.0
2022-08-11,36.3244,36.5039,35.9466,36.0221,216540.0
2022-08-12,36.0883,36.4284,36.0505,36.3055,278653.0
2022-08-13,36.0883,36.4284,36.0505,36.3055,278653.0
2022-08-14,36.0883,36.4284,36.0505,36.3055,278653.0
2022-08-15,36.2772,36.6173,36.1599,36.3717,438950.0
2022-08-16,36.3811,36.8251,35.7009,35.7482,377812.0
2022-08-17,35.7482,36.0221,35.0207,35.597,471947.0
2022-08-18,35.6537,35.9891,35.2427,35.682,447528.0
2022-08-19,35.7671,35.9277,35.3136,35.427,528715.0
2022-08-20,35.7671,35.9277,35.3136,35.427,528715.0
2022-08-21,35.7671,35.9277,35.3136,35.427,528715.0
2022-08-22,35.4081,35.4459,35.0396,35.1246,430207.0
2022-08-23,34.9924,35.0396,34.6239,34.7373,370068.0
2022-08-24,34.879,35.1058,34.6239,34.9546,540557.0
2022-08-25,35.1058,35.2191,34.6901,35.1908,295751.0
2022-08-26,35.3797,35.4553,34.5924,34.6239,322134.0
2022-08-27,35.3797,35.4553,34.5924,34.6239,322134.0
2022-08-28,35.3797,35.4553,34.5924,34.6239,322134.0
2022-08-29,34.4444,34.6712,33.802,34.3783,470029.0
2022-08-30,34.4822,34.5295,33.4053,33.4903,633293.0
2022-08-31,33.5473,34.127,33.3953,33.4903,421607.0
2022-09-01,33.4523,33.4523,33.041,33.3667,279847.0
2022-09-02,33.3477,33.7089,33.2242,33.4808,564938.0
2022-09-03,33.3477,33.7089,33.2242,33.4808,564938.0
2022-09-04,33.3477,33.7089,33.2242,33.4808,564938.0
2022-09-05,33.3477,33.7089,33.2242,33.4808,564938.0
2022-09-06,33.4808,33.5568,32.8441,33.5188,766516.0
2022-09-07,33.7279,34.2458,33.7184,33.8609,558887.0
2022-09-08,33.6994,33.8752,33.3264,33.5093,454834.0
2022-09-09,33.6328,34.0795,33.5853,34.051,344584.0
2022-09-10,33.6328,34.0795,33.5853,34.051,344584.0
2022-09-11,33.6328,34.0795,33.5853,34.051,344584.0
2022-09-12,34.165,34.2221,33.9084,34.2221,349574.0
2022-09-13,33.937,34.0415,33.2527,33.3382,422425.0
2022-09-14,33.3572,33.4808,32.8441,32.9961,412862.0
2022-09-15,32.9676,33.141,32.7015,32.8441,440022.0
2022-09-16,32.73,33.0816,32.4734,33.0721,1016502.0
2022-09-17,32.73,33.0816,32.4734,33.0721,1016502.0
2022-09-18,32.73,33.0816,32.4734,33.0721,1016502.0
2022-09-19,32.9771,33.2147,32.6872,33.1957,322193.0
2022-09-20,33.0721,33.1292,32.749,32.9581,296686.0
2022-09-21,32.9961,33.5758,32.73,32.7775,798919.0
2022-09-22,32.673,32.7775,32.1313,32.4164,700239.0
2022-09-23,32.2643,32.616,31.409,31.7987,619425.0
2022-09-24,32.2643,32.616,31.409,31.7987,619425.0
2022-09-25,32.2643,32.616,31.409,31.7987,619425.0
2022-09-26,31.6466,32.0933,31.428,31.5611,676178.0
2022-09-27,31.6656,31.9751,31.371,31.4185,546259.0
2022-09-28,31.5231,31.9602,31.5041,31.8462,641367.0
2022-09-29,31.7512,32.2358,31.447,32.1123,504832.0
2022-09-30,32.1978,32.692,32.0743,32.2548,889876.0
2022-10-01,32.1978,32.692,32.0743,32.2548,889876.0
2022-10-02,32.1978,32.692,32.0743,32.2548,889876.0
2022-10-03,32.2738,32.9771,32.2738,32.7205,451975.0
2022-10-04,32.8345,33.4143,32.8345,33.2337,479192.0
2022-10-05,32.9771,33.248,32.5494,33.0911,374127.0
2022-10-06,32.9961,33.0531,32.4259,32.597,401842.0
2022-10-07,32.2738,32.2929,31.4851,31.6371,455150.0
2022-10-08,32.2738,32.2929,31.4851,31.6371,455150.0
2022-10-09,32.2738,32.2929,31.4851,31.6371,455150.0
2022-10-10,31.7131,31.908,31.5649,31.6846,298096.0
2022-10-11,31.5041,31.7416,31.219,31.5041,466747.0
2022-10-12,31.3995,31.4851,30.9624,30.9909,493937.0
2022-10-13,30.9339,31.4114,30.4302,31.0289,529725.0
2022-10-14,31.4185,32.3974,30.4397,31.9697,826998.0
2022-10-15,31.4185,32.3974,30.4397,31.9697,826998.0
2022-10-16,31.4185,32.3974,30.4397,31.9697,826998.0
2022-10-17,31.9697,32.5875,31.9412,32.4069,472900.0
2022-10-18,32.8345,33.3667,32.4354,32.654,510816.0
2022-10-19,32.597,32.6635,31.7607,31.8082,530601.0
2022-10-20,31.9222,32.1484,31.6181,31.7416,352942.0
2022-10-21,31.7702,31.9602,31.2142,31.7702,285151.0
2022-10-22,31.7702,31.9602,31.2142,31.7702,285151.0
2022-10-23,31.7702,31.9602,31.2142,31.7702,285151.0
2022-10-24,32.1028,32.4307,31.8937,32.1883,440480.0
2022-10-25,32.1313,32.4877,31.9423,32.1788,514473.0
2022-10-26,32.5114,33.4998,32.4734,33.0531,504350.0
2022-10-27,33.1006,33.1197,32.6825,32.825,442252.0
2022-10-28,32.8155,33.7313,32.8155,33.3858,697367.0
2022-10-29,32.8155,33.7313,32.8155,33.3858,697367.0
2022-10-30,32.8155,33.7313,32.8155,33.3858,697367.0
2022-10-31,33.1862,33.3382,32.9771,33.1482,505344.0
2022-11-01,32.2073,32.2073,29.4608,30.1926,1109431.0
2022-11-02,30.4302,31.5302,30.2686,30.3541,1144979.0
2022-11-03,30.107,30.3256,29.879,30.0405,587656.0
2022-11-04,30.1166,30.3494,29.6936,29.974,448087.0
2022-11-05,30.1166,30.3494,29.6936,29.974,448087.0
2022-11-06,30.1166,30.3494,29.6936,29.974,448087.0
2022-11-07,30.0975,30.2496,29.6054,29.841,399190.0
2022-11-08,29.8314,29.9455,29.3895,29.5558,454714.0
2022-11-09,29.5939,29.7317,29.2878,29.4038,362204.0
2022-11-10,29.8314,30.1641,29.6794,29.974,615008.0
2022-11-11,30.0025,30.1451,29.5273,29.955,715334.0
2022-11-12,30.0025,30.1451,29.5273,29.955,715334.0
2022-11-13,30.0025,30.1451,29.5273,29.955,715334.0
2022-11-14,30.0975,30.7153,30.0975,30.2686,481899.0
2022-11-15,30.3731,30.5252,30.0785,30.4587,455690.0
2022-11-16,30.5252,30.6487,30.1546,30.4777,333905.0
2022-11-17,30.4112,30.6202,30.1831,30.4777,331417.0
2022-11-18,30.4872,30.9339,30.4302,30.8578,404323.0
2022-11-19,30.4872,30.9339,30.4302,30.8578,404323.0
2022-11-20,30.4872,30.9339,30.4302,30.8578,404323.0
2022-11-21,30.9148,31.1809,30.6583,30.8008,348526.0
2022-11-22,30.9434,31.5041,30.8008,31.276,339567.0
2022-11-23,31.295,31.5516,31.1144,31.4565,583019.0
2022-11-24,31.295,31.5516,31.1144,31.4565,583019.0
2022-11-25,31.5136,31.8082,31.3625,31.5991,291856.0
2022-11-26,31.5136,31.8082,31.3625,31.5991,291856.0
2022-11-27,31.5136,31.8082,31.3625,31.5991,291856.0
2022-11-28,31.4851,31.5801,31.1809,31.2475,661252.0
2022-11-29,31.1619,31.5896,31.1239,31.5516,373171.0
2022-11-30,31.5324,31.9915,31.1355,31.8959,872670.0
2022-12-01,32.135,32.3263,31.7381,32.0106,514055.0
2022-12-02,31.9341,32.4123,31.8481,32.4028,434814.0
2022-12-03,31.9341,32.4123,31.8481,32.4028,434814.0
2022-12-04,31.9341,32.4123,31.8481,32.4028,434814.0
2022-12-05,32.0872,32.0872,31.7907,31.9819,279604.0
2022-12-06,31.9819,32.3263,31.4129,31.6376,472323.0
2022-12-07,31.7428,32.178,31.6759,31.9915,372533.0
2022-12-08,31.8959,32.2402,31.4559,31.9437,443533.0
2022-12-09,31.915,32.0489,31.7954,31.8863,295130.0
2022-12-10,31.915,32.0489,31.7954,31.8863,295130.0
2022-12-11,31.915,32.0489,31.7954,31.8863,295130.0
2022-12-12,31.8289,32.0298,31.5994,32.0011,345758.0
2022-12-13,32.4028,32.5462,31.8767,32.2689,552708.0
2022-12-14,32.3358,32.661,31.9819,32.3071,604279.0
2022-12-15,32.1063,32.2976,31.8194,32.0298,637438.0
2022-12-16,31.8194,32.0776,31.2972,31.7715,816930.0
2022-12-17,31.8194,32.0776,31.2972,31.7715,816930.0
2022-12-18,31.8194,32.0776,31.2972,31.7715,816930.0
2022-12-19,31.5898,32.068,31.5324,31.8481,510382.0
2022-12-20,31.8194,32.3836,31.7333,32.1158,670527.0
2022-12-21,32.3454,32.9479,32.2115,32.9192,564020.0
2022-12-22,32.8905,33.187,32.7375,33.1392,493403.0
2022-12-23,33.1774,33.6939,33.1774,33.6365,492478.0
2022-12-24,33.1774,33.6939,33.1774,33.6365,492478.0
2022-12-25,33.1774,33.6939,33.1774,33.6365,492478.0
2022-12-26,33.1774,33.6939,33.1774,33.6365,492478.0
2022-12-27,33.627,33.6365,32.9862,33.0531,411229.0
2022-12-28,33.0531,33.3257,32.8905,32.967,287918.0
2022-12-29,32.9097,33.4357,32.7204,33.4261,507890.0
2022-12-30,33.4739,33.5504,33.2061,33.4548,499018.0
2022-12-31,33.4739,33.5504,33.2061,33.4548,499018.0
2023-01-01,33.4739,33.5504,33.2061,33.4548,499018.0
2023-01-02,33.4739,33.5504,33.2061,33.4548,499018.0
2023-01-03,33.3209,33.7417,33.187,33.7322,493386.0
2023-01-04,33.933,34.0191,33.407,33.7226,572187.0
2023-01-05,33.6556,33.6556,33.1392,33.3783,495477.0
2023-01-06,33.627,33.6796,33.3974,33.4835,366801.0
2023-01-07,33.627,33.6796,33.3974,33.4835,366801.0
2023-01-08,33.627,33.6796,33.3974,33.4835,366801.0
2023-01-09,33.5026,33.6843,33.2253,33.2635,461885.0
2023-01-10,33.2635,33.6317,33.2635,33.3879,278387.0
2023-01-11,33.4357,33.5026,32.7949,32.814,793933.0
2023-01-12,32.7566,32.7614,31.6185,31.8481,892282.0
2023-01-13,31.7907,32.288,31.7046,32.1445,570595.0
2023-01-14,31.7907,32.288,31.7046,32.1445,570595.0
2023-01-15,31.7907,32.288,31.7046,32.1445,570595.0
2023-01-16,31.7907,32.288,31.7046,32.1445,570595.0
2023-01-17,32.2019,32.5271,32.0011,32.3358,624635.0
2023-01-18,32.4793,32.5175,32.0298,32.0585,503493.0
2023-01-19,32.068,32.4219,31.9007,32.3263,707892.0
2023-01-20,32.4315,32.4315,32.0967,32.3549,587628.0
2023-01-21,32.4315,32.4315,32.0967,32.3549,587628.0
2023-01-22,32.4315,32.4315,32.0967,32.3549,587628.0
2023-01-23,32.3167,32.4936,31.915,31.9246,475025.0
2023-01-24,32.0106,32.0106,31.3842,31.4081,382083.0
2023-01-25,31.322,31.4942,31.0829,31.2742,702152.0
2023-01-26,31.2646,31.4942,31.1929,31.4846,321360.0
2023-01-27,31.5994,31.5994,31.2742,31.4846,427335.0
2023-01-28,31.5994,31.5994,31.2742,31.4846,427335.0
2023-01-29,31.5994,31.5994,31.2742,31.4846,427335.0
2023-01-30,31.5037,31.8098,31.3512,31.5994,265851.0
2023-01-31,31.542,31.9054,31.3985,31.9054,473202.0
2023-02-01,31.8576,31.9533,31.3412,31.8863,510562.0
2023-02-02,31.8002,32.288,31.7428,32.288,515511.0
2023-02-03,32.0967,32.221,31.6855,31.8672,704006.0
2023-02-04,32.0967,32.221,31.6855,31.8672,704006.0
2023-02-05,32.0967,32.221,31.6855,31.8672,704006.0
2023-02-06,31.8767,32.0393,30.949,31.0925,879992.0
2023-02-07,30.9873,31.6281,30.5952,31.5898,1189406.0
2023-02-08,31.3507,31.6185,30.949,31.0351,502011.0
2023-02-09,31.2168,31.2604,30.796,31.016,567540.0
2023-02-10,31.016,31.1164,30.7865,30.9969,585260.0
2023-02-11,31.016,31.1164,30.7865,30.9969,585260.0
2023-02-12,31.016,31.1164,30.7865,30.9969,585260.0
2023-02-13,30.9203,31.1403,30.796,30.949,329655.0
2023-02-14,31.0255,31.1977,30.643,30.949,634539.0
2023-02-15,30.9395,31.236,30.8917,31.1212,497030.0
2023-02-16,31.0925,31.4081,30.9012,31.2455,546632.0
2023-02-17,31.3316,31.9819,31.1881,31.9628,1184011.0
2023-02-18,31.3316,31.9819,31.1881,31.9628,1184011.0
2023-02-19,31.3316,31.9819,31.1881,31.9628,1184011.0
2023-02-20,31.3316,31.9819,31.1881,31.9628,1184011.0
2023-02-21,31.9246,32.2784,31.6568,31.7524,795258.0
2023-02-22,31.8672,32.1302,31.542,31.8289,693229.0
2023-02-23,31.9341,32.1015,31.2264,31.4081,954476.0
2023-02-24,31.3412,31.5372,31.0638,31.4368,668614.0
2023-02-25,31.3412,31.5372,31.0638,31.4368,668614.0
2023-02-26,31.3412,31.5372,31.0638,31.4368,668614.0
2023-02-27,31.5037,31.5994,31.2455,31.4751,728469.0
2023-02-28,31.3018,31.4317,30.4409,30.9842,799970.0
2023-03-01,30.7724,30.8302,30.5125,30.7339,432974.0
2023-03-02,30.628,30.6521,30.4933,30.551,443358.0
2023-03-03,30.5606,30.8109,30.551,30.782,351341.0
2023-03-04,30.5606,30.8109,30.551,30.782,351341.0
2023-03-05,30.5606,30.8109,30.551,30.782,351341.0
2023-03-06,30.7339,30.8494,30.0909,30.2623,799214.0
2023-03-07,30.2623,30.3681,29.7617,29.8676,473485.0
2023-03-08,29.8291,29.9542,29.473,29.7329,533904.0
2023-03-09,29.8195,29.9735,29.6655,29.858,603155.0
2023-03-10,29.8387,30.2623,29.704,29.9542,761394.0
2023-03-11,29.8387,30.2623,29.704,29.9542,761394.0
2023-03-12,29.8387,30.2623,29.704,29.9542,761394.0
2023-03-13,29.8291,30.0312,29.6751,29.7617,719296.0
2023-03-14,29.8869,30.6184,29.8869,30.5125,671229.0
2023-03-15,30.3296,30.4066,29.9639,30.2526,406857.0
2023-03-16,30.0505,30.8687,29.8965,30.7339,609887.0
2023-03-17,30.859,30.9264,30.3393,30.5606,806785.0
2023-03-18,30.859,30.9264,30.3393,30.5606,806785.0
2023-03-19,30.859,30.9264,30.3393,30.5606,806785.0
2023-03-20,30.5895,30.7917,30.3585,30.5799,345185.0
2023-03-21,30.6665,30.9938,30.5414,30.9264,276449.0
2023-03-22,30.8013,31.0804,30.4066,30.4163,342980.0
2023-03-23,30.3489,30.4451,30.0024,30.1756,389867.0
2023-03-24,30.1468,30.6761,30.0409,30.628,220171.0
2023-03-25,30.1468,30.6761,30.0409,30.628,220171.0
2023-03-26,30.1468,30.6761,30.0409,30.628,220171.0
2023-03-27,30.8013,31.09,30.6954,30.8109,671445.0
2023-03-28,30.7339,31.0419,30.6473,30.9072,458223.0
2023-03-29,30.8783,31.0034,30.7243,30.9553,404281.0
2023-03-30,30.9842,31.1574,30.8013,30.9264,247301.0
2023-03-31,31.0804,31.2248,30.9457,31.1574,499988.0
2023-04-01,31.0804,31.2248,30.9457,31.1574,499988.0
2023-04-02,31.0804,31.2248,30.9457,31.1574,499988.0
2023-04-03,31.2152,31.321,31.0227,31.2248,571441.0
2023-04-04,31.1959,31.3981,31.167,31.244,287489.0
2023-04-05,31.2922,31.6098,31.167,31.5906,648677.0
2023-04-06,31.7446,31.9948,31.4702,31.5713,357538.0
2023-04-07,31.7446,31.9948,31.4702,31.5713,357538.0
2023-04-08,31.7446,31.9948,31.4702,31.5713,357538.0
2023-04-09,31.7446,31.9948,31.4702,31.5713,357538.0
2023-04-10,31.4654,31.5521,31.321,31.5039,459881.0
2023-04-11,31.4462,31.5713,31.1189,31.2344,269562.0
2023-04-12,31.1767,31.2537,30.9601,30.9842,303899.0
2023-04-13,30.8013,30.9938,30.6184,30.8398,918831.0
2023-04-14,30.9168,31.1093,30.7917,30.9264,332171.0
2023-04-15,30.9168,31.1093,30.7917,30.9264,332171.0
2023-04-16,30.9168,31.1093,30.7917,30.9264,332171.0
2023-04-17,30.859,31.0515,30.7917,31.0515,279141.0
2023-04-18,31.2055,31.2296,30.7868,30.8494,272597.0
2023-04-19,30.8783,31.0419,30.6376,31.0323,473172.0
2023-04-20,31.0227,31.1045,30.7917,30.9842,433481.0
2023-04-21,31.1478,31.8023,31.013,31.7734,919139.0
2023-04-22,31.1478,31.8023,31.013,31.7734,919139.0
2023-04-23,31.1478,31.8023,31.013,31.7734,919139.0
2023-04-24,31.7638,31.9282,31.4173,31.6579,425667.0
2023-04-25,31.5232,31.7831,31.321,31.3403,371689.0
2023-04-26,30.9842,31.528,30.9842,31.4943,608270.0
2023-04-27,31.4558,31.8023,31.3403,31.7446,586497.0
2023-04-28,31.6194,32.3221,31.6194,32.0815,549176.0
2023-04-29,31.6194,32.3221,31.6194,32.0815,549176.0
2023-04-30,31.6194,32.3221,31.6194,32.0815,549176.0
2023-05-01,32.0141,32.1777,31.6868,32.1585,632618.0
2023-05-02,27.7404,29.0013,25.9405,25.9501,3093211.0
2023-05-03,25.0299,26.4795,24.9394,26.1426,1895480.0
2023-05-04,26.0367,26.2966,25.4014,25.6517,1224057.0
2023-05-05,25.8731,26.2003,25.5554,25.6998,934644.0
2023-05-06,25.8731,26.2003,25.5554,25.6998,934644.0
2023-05-07,25.8731,26.2003,25.5554,25.6998,934644.0
2023-05-08,25.6228,25.8346,25.2955,25.4496,1154123.0
2023-05-09,26.9511,27.0859,26.0752,26.1233,3195450.0
2023-05-10,26.21,26.5757,26.0271,26.3832,1650503.0
2023-05-11,26.3447,26.3447,25.8249,25.9982,687382.0
2023-05-12,26.0271,26.1811,25.7864,26.0656,665244.0
2023-05-13,26.0271,26.1811,25.7864,26.0656,665244.0
2023-05-14,26.0271,26.1811,25.7864,26.0656,665244.0
2023-05-15,26.0078,26.4891,25.9597,26.1811,1365921.0
2023-05-16,26.1426,26.1859,25.7479,25.9597,716870.0
2023-05-17,25.9886,26.0367,25.6902,25.8923,534341.0
2023-05-18,25.8346,25.8923,25.4977,25.6709,613595.0
2023-05-19,25.8346,25.979,25.695,25.7191,672168.0
2023-05-20,25.8346,25.979,25.695,25.7191,672168.0
2023-05-21,25.8346,25.979,25.695,25.7191,672168.0
2023-05-22,25.6998,25.7768,25.4399,25.6036,633159.0
2023-05-23,25.6228,25.7768,25.3148,25.3437,797554.0
2023-05-24,25.2763,25.3437,24.8047,24.8528,1525412.0
2023-05-25,24.6699,24.7854,24.3474,24.5063,1527495.0
2023-05-26,24.5448,24.8143,24.4389,24.6603,1469956.0
2023-05-27,24.5448,24.8143,24.4389,24.6603,1469956.0
2023-05-28,24.5448,24.8143,24.4389,24.6603,1469956.0
2023-05-29,24.5448,24.8143,24.4389,24.6603,1469956.0
2023-05-30,24.6603,24.6603,24.0539,24.2945,803845.0
2023-05-31,24.2848,24.4401,24.1489,24.2654,1041879.0
2023-06-01,24.2654,24.5372,24.246,24.3236,946168.0
2023-06-02,24.3916,25.1195,24.3527,25.0613,677366.0
2023-06-03,24.3916,25.1195,24.3527,25.0613,677366.0
2023-06-04,24.3916,25.1195,24.3527,25.0613,677366.0
2023-06-05,25.0128,25.3525,24.8672,25.3137,652367.0
2023-06-06,25.2845,25.3282,24.8478,25.0419,627767.0
2023-06-07,25.0613,25.2651,24.8575,25.1001,1818269.0
2023-06-08,25.0516,25.2554,24.9351,25.1486,539622.0
2023-06-09,25.0613,25.4495,25.0322,25.3039,468985.0
2023-06-10,25.0613,25.4495,25.0322,25.3039,468985.0
2023-06-11,25.0613,25.4495,25.0322,25.3039,468985.0
2023-06-12,25.3331,25.6728,25.1875,25.3428,558830.0
2023-06-13,25.3428,25.5272,25.2457,25.3913,324564.0
2023-06-14,25.3913,25.4447,24.9448,25.0904,410464.0
2023-06-15,25.9543,26.8666,25.5757,26.7599,2144392.0
2023-06-16,26.7793,27.2452,26.7793,27.1675,1646611.0
2023-06-17,26.7793,27.2452,26.7793,27.1675,1646611.0
2023-06-18,26.7793,27.2452,26.7793,27.1675,1646611.0
2023-06-19,26.7793,27.2452,26.7793,27.1675,1646611.0
2023-06-20,27.0219,27.1035,26.7162,26.7793,1740760.0
2023-06-21,26.6725,26.8424,26.4687,26.7599,947731.0
2023-06-22,26.6919,26.7987,26.2746,26.556,936540.0
2023-06-23,26.5755,26.6143,26.3328,26.3716,771953.0
2023-06-24,26.5755,26.6143,26.3328,26.3716,771953.0
2023-06-25,26.5755,26.6143,26.3328,26.3716,771953.0
2023-06-26,26.4104,26.6628,26.3037,26.391,563365.0
2023-06-27,26.2454,26.5852,26.1532,26.4784,498442.0
2023-06-28,26.4784,26.4784,26.2066,26.4104,550925.0
2023-06-29,26.4104,26.8084,26.4104,26.624,488194.0
2023-06-30,26.6919,27.0608,26.6046,26.8472,595883.0
2023-07-01,26.6919,27.0608,26.6046,26.8472,595883.0
2023-07-02,26.6919,27.0608,26.6046,26.8472,595883.0
2023-07-03,26.7599,26.8958,26.7599,26.8181,196463.0
2023-07-04,26.7599,26.8958,26.7599,26.8181,196463.0
2023-07-05,26.7987,26.7987,26.2576,26.294,502727.0
2023-07-06,26.0998,26.2649,25.9931,26.226,817424.0
2023-07-07,26.2551,26.4104,26.0416,26.0901,902433.0
2023-07-08,26.2551,26.4104,26.0416,26.0901,902433.0
2023-07-09,26.2551,26.4104,26.0416,26.0901,902433.0
2023-07-10,26.0707,26.3231,26.0659,26.1096,500684.0
2023-07-11,26.1096,26.5172,26.1096,26.4881,394002.0
2023-07-12,26.6143,26.6628,26.3716,26.6434,360847.0
2023-07-13,26.6628,26.789,26.5172,26.6822,522082.0
2023-07-14,26.7987,27.1675,26.4784,26.9055,427880.0
2023-07-15,26.7987,27.1675,26.4784,26.9055,427880.0
2023-07-16,26.7987,27.1675,26.4784,26.9055,427880.0
2023-07-17,26.8666,27.0025,26.6919,26.9346,472984.0
2023-07-18,27.0025,27.3422,26.8666,27.0413,404879.0
2023-07-19,27.1578,27.4684,26.9152,27.1578,363679.0
2023-07-20,27.2258,27.2306,26.9055,27.0219,322710.0
2023-07-21,27.1384,27.1481,26.7307,26.7599,379935.0
2023-07-22,27.1384,27.1481,26.7307,26.7599,379935.0
2023-07-23,27.1384,27.1481,26.7307,26.7599,379935.0
2023-07-24,26.8472,26.9734,26.6531,26.6725,461864.0
2023-07-25,26.5463,26.8472,26.4104,26.7793,547442.0
2023-07-26,26.7016,26.8472,26.5463,26.6531,489154.0
2023-07-27,26.7502,27.1384,26.3134,26.4007,655632.0
2023-07-28,26.5852,26.7016,26.4007,26.5657,429325.0
2023-07-29,26.5852,26.7016,26.4007,26.5657,429325.0
2023-07-30,26.5852,26.7016,26.4007,26.5657,429325.0
2023-07-31,26.6434,26.9394,26.4299,26.9346,620676.0
2023-08-01,26.9443,27.3131,26.6919,27.2452,557126.0
2023-08-02,27.1772,27.2743,26.8084,26.9443,583891.0
2023-08-03,26.8472,27.2064,26.4976,26.9249,401566.0
2023-08-04,26.9346,27.0899,26.6628,26.7113,268253.0
2023-08-05,26.9346,27.0899,26.6628,26.7113,268253.0
2023-08-06,26.9346,27.0899,26.6628,26.7113,268253.0
2023-08-07,26.7307,26.9637,26.6919,26.7502,650633.0
2023-08-08,26.7502,26.8569,26.4881,26.5269,521631.0
2023-08-09,26.5075,26.8181,26.3037,26.3425,540708.0
2023-08-10,26.3425,26.5657,25.9543,26.0028,713964.0
2023-08-11,25.9446,26.1824,25.9446,26.129,454966.0
2023-08-12,25.9446,26.1824,25.9446,26.129,454966.0
2023-08-13,25.9446,26.1824,25.9446,26.129,454966.0
2023-08-14,26.0804,26.0804,25.7698,25.9154,558162.0
2023-08-15,25.7795,25.8766,25.6194,25.6437,393010.0
2023-08-16,25.4981,25.6825,25.0225,25.1195,983839.0
2023-08-17,25.1001,25.1292,24.6342,25.0031,1100111.0
2023-08-18,25.0031,25.1195,24.5954,24.6148,880175.0
2023-08-19,25.0031,25.1195,24.5954,24.6148,880175.0
2023-08-20,25.0031,25.1195,24.5954,24.6148,880175.0
2023-08-21,24.5566,24.5954,24.1101,24.1489,1665955.0
2023-08-22,25.0322,25.3039,23.2414,23.3433,1762555.0
2023-08-23,22.8774,22.9356,21.0445,21.2468,2442788.0
2023-08-24,21.2856,21.3535,20.5334,20.5479,1512253.0
2023-08-25,20.5868,21.2079,20.4315,21.0041,1082666.0
2023-08-26,20.5868,21.2079,20.4315,21.0041,1082666.0
2023-08-27,20.5868,21.2079,20.4315,21.0041,1082666.0
2023-08-28,21.0041,21.373,21.0041,21.2177,677355.0
2023-08-29,21.1885,21.635,21.1206,21.5962,913097.0
2023-08-30,21.5962,21.8874,21.47,21.6059,1042988.0
2023-08-31,21.6059,21.6762,20.9788,21.0964,1787335.0
2023-09-01,21.214,21.8068,21.1552,21.7823,904205.0
2023-09-02,21.214,21.8068,21.1552,21.7823,904205.0
2023-09-03,21.214,21.8068,21.1552,21.7823,904205.0
2023-09-04,21.214,21.8068,21.1552,21.7823,904205.0
2023-09-05,22.8797,23.7812,22.4682,22.4976,4098700.0
2023-09-06,22.3898,22.9385,22.3898,22.5858,2090458.0
2023-09-07,22.5074,22.8405,22.478,22.5956,2554467.0
2023-09-08,22.6348,23.0855,22.4976,22.6837,2348565.0
2023-09-09,22.6348,23.0855,22.4976,22.6837,2348565.0
2023-09-10,22.6348,23.0855,22.4976,22.6837,2348565.0
2023-09-11,22.7131,22.7719,22.4094,22.6739,1756351.0
2023-09-12,22.7229,22.7376,21.7137,21.8019,2633686.0
2023-09-13,21.9097,21.9684,21.3315,21.3903,3507299.0
2023-09-14,21.5373,21.8117,20.9788,21.067,3855420.0
2023-09-15,21.1258,21.7137,20.7828,21.4883,29296531.0
2023-09-16,21.1258,21.7137,20.7828,21.4883,29296531.0
2023-09-17,21.1258,21.7137,20.7828,21.4883,29296531.0
2023-09-18,21.4393,21.6206,20.7926,21.5079,2365817.0
2023-09-19,21.5569,21.6843,21.3462,21.5667,1072857.0
2023-09-20,21.5177,21.6549,21.3119,21.3511,1258778.0
2023-09-21,21.3707,21.4491,21.0131,21.2042,1152984.0
2023-09-22,21.1356,21.4589,21.1258,21.3315,932304.0
2023-09-23,21.1356,21.4589,21.1258,21.3315,932304.0
2023-09-24,21.1356,21.4589,21.1258,21.3315,932304.0
2023-09-25,21.1944,21.3119,20.8808,21.214,1229079.0
2023-09-26,20.9886,21.4295,20.9641,21.3315,1186634.0
2023-09-27,21.4785,21.7039,21.3413,21.5471,4603091.0
2023-09-28,21.5863,21.6941,21.3511,21.4295,1387119.0
2023-09-29,21.4981,21.5275,20.9984,21.067,1330105.0
2023-09-30,21.4981,21.5275,20.9984,21.067,1330105.0
2023-10-01,21.4981,21.5275,20.9984,21.067,1330105.0
2023-10-02,21.067,21.1454,20.7044,20.773,1302818.0
2023-10-03,20.7044,20.724,20.2831,20.3811,1285218.0
2023-10-04,20.3125,20.4938,20.1459,20.3909,890698.0
2023-10-05,20.4595,20.5477,20.2243,20.3321,655280.0
2023-10-06,20.2439,20.5183,20.0724,20.2047,1046674.0
2023-10-07,20.2439,20.5183,20.0724,20.2047,1046674.0
2023-10-08,20.2439,20.5183,20.0724,20.2047,1046674.0
2023-10-09,20.3419,20.4301,20.0675,20.4203,713401.0
2023-10-10,20.577,20.6839,20.3517,20.5183,916472.0
2023-10-11,20.5379,20.6554,20.19,20.2733,829225.0
2023-10-12,20.2537,20.2978,19.6168,19.656,742423.0
2023-10-13,19.6658,19.9205,19.5384,19.5776,1334708.0
2023-10-14,19.6658,19.9205,19.5384,19.5776,1334708.0
2023-10-15,19.6658,19.9205,19.5384,19.5776,1334708.0
2023-10-16,19.7148,19.9793,19.5972,19.7148,1368193.0
2023-10-17,19.754,20.1655,19.754,19.9499,1109688.0
2023-10-18,19.803,19.9401,19.6854,19.7442,649851.0
2023-10-19,19.754,19.8862,19.4992,19.607,766382.0
2023-10-20,19.6364,19.9107,19.3228,19.3228,998469.0
2023-10-21,19.6364,19.9107,19.3228,19.3228,998469.0
