,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity
2023-10-05,3031.254,3038.247,2982.529,3011.056,181981.0
2023-10-06,2989.84,3046.77,2989.84,3041.658,205638.0
2023-10-07,2989.84,3046.77,2989.84,3041.658,205638.0
2023-10-08,2989.84,3046.77,2989.84,3041.658,205638.0
2023-10-09,3013.719,3013.719,2926.961,3002.039,242519.0
2023-10-10,3011.804,3076.09,3007.415,3052.59,220471.0
2023-10-11,3075.132,3087.092,3031.713,3064.11,145206.0
2023-10-12,3059.732,3078.384,3021.19,3041.219,171676.0
2023-10-13,3035.045,3059.642,2937.574,2942.551,273205.0
2023-10-14,3035.045,3059.642,2937.574,2942.551,273205.0
2023-10-15,3035.045,3059.642,2937.574,2942.551,273205.0
2023-10-16,2966.111,2992.484,2953.608,2958.9,237769.0
2023-10-17,2966.261,2993.76,2952.99,2970.799,212408.0
2023-10-18,2938.272,2942.482,2834.717,2842.966,456464.0
2023-10-19,2829.7,2830.169,2762.308,2778.092,436323.0
2023-10-20,2772.706,2786.012,2739.995,2749.605,313762.0
2023-10-21,2772.706,2786.012,2739.995,2749.605,313762.0
2023-10-22,2772.706,2786.012,2739.995,2749.605,313762.0
2023-10-23,2746.732,2834.209,2735.002,2812.345,266771.0
2023-10-24,2829.71,2851.604,2810.05,2828.134,188628.0
2023-10-25,2815.417,2844.243,2799.707,2805.741,235478.0
2023-10-26,2788.416,2811.527,2726.065,2735.691,289158.0
2023-10-27,2740.429,2777.484,2730.275,2739.152,209810.0
2023-10-28,2740.429,2777.484,2730.275,2739.152,209810.0
2023-10-29,2740.429,2777.484,2730.275,2739.152,209810.0
2023-10-30,2761.156,2805.731,2759.59,2781.134,209891.0
2023-10-31,2791.628,2796.754,2757.964,2782.441,218323.0
2023-11-01,2795.847,2805.951,2749.091,2759.171,310640.0
2023-11-02,2799.847,2836.702,2749.356,2831.376,504922.0
2023-11-03,2772.905,2861.648,2755.39,2851.454,580484.0
2023-11-04,2772.905,2861.648,2755.39,2851.454,580484.0
2023-11-05,2772.905,2861.648,2755.39,2851.454,580484.0
2023-11-06,2881.188,2994.718,2881.079,2963.847,478995.0
2023-11-07,2963.847,3027.464,2956.191,3004.214,308446.0
2023-11-08,3027.255,3032.96,2996.204,3012.632,235112.0
2023-11-09,3023.544,3025.589,2990.868,3002.578,205973.0
2023-11-10,3015.305,3072.524,3005.29,3066.385,226374.0
2023-11-11,3015.305,3072.524,3005.29,3066.385,226374.0
2023-11-12,3015.305,3072.524,3005.29,3066.385,226374.0
2023-11-13,3069.666,3138.271,3068.694,3111.25,241458.0
2023-11-14,3157.681,3173.161,3137.313,3165.401,298794.0
2023-11-15,3188.841,3199.135,3109.335,3112.856,284319.0
2023-11-16,3106.233,3152.724,3094.323,3120.865,259015.0
2023-11-17,3146.899,3146.899,3095.47,3127.249,212387.0
2023-11-18,3146.899,3146.899,3095.47,3127.249,212387.0
2023-11-19,3146.899,3146.899,3095.47,3127.249,212387.0
2023-11-20,3133.862,3160.873,3125.962,3149.881,227127.0
2023-11-21,3147.946,3162.908,3133.588,3137.024,184245.0
2023-11-22,3158.339,3160.693,3121.972,3122.012,192671.0
2023-11-23,3158.339,3160.693,3121.972,3122.012,192671.0
2023-11-24,3129.164,3129.164,3098.822,3107.639,117019.0
2023-11-25,3129.164,3129.164,3098.822,3107.639,117019.0
2023-11-26,3129.164,3129.164,3098.822,3107.639,117019.0
2023-11-27,3091.101,3134.839,3082.114,3122.81,253294.0
2023-11-28,3128.266,3139.797,3112.591,3133.892,180152.0
2023-11-29,3144.505,3165.9,3096.138,3118.312,155829.0
2023-11-30,3120.416,3120.416,3071.636,3117.723,255709.0
2023-12-01,3117.314,3171.176,3091.146,3151.497,205072.0
2023-12-02,3117.314,3171.176,3091.146,3151.497,205072.0
2023-12-03,3117.314,3171.176,3091.146,3151.497,205072.0
2023-12-04,3139.398,3179.615,3107.604,3126.481,235846.0
2023-12-05,3096.557,3151.936,3096.557,3139.976,183721.0
2023-12-06,3172.154,3180.672,3119.329,3141.961,189121.0
2023-12-07,3170.109,3232.066,3169.047,3230.006,279335.0
2023-12-08,3212.74,3269.061,3212.74,3266.642,244872.0
2023-12-09,3212.74,3269.061,3212.74,3266.642,244872.0
2023-12-10,3212.74,3269.061,3212.74,3266.642,244872.0
2023-12-11,3279.26,3376.661,3279.26,3338.169,330680.0
2023-12-12,3351.375,3396.201,3340.009,3393.817,242998.0
2023-12-13,3405.537,3424.638,3371.494,3415.481,219981.0
2023-12-14,3445.086,3486.061,3409.776,3431.52,275438.0
2023-12-15,3433.106,3486.081,3426.488,3470.241,904470.0
2023-12-16,3433.106,3486.081,3426.488,3470.241,904470.0
2023-12-17,3433.106,3486.081,3426.488,3470.241,904470.0
2023-12-18,3474.989,3481.094,3451.619,3461.673,202014.0
2023-12-19,3478.65,3520.383,3470.052,3506.319,216374.0
2023-12-20,3527.066,3533.09,3454.94,3460.357,315908.0
2023-12-21,3473.084,3515.126,3473.084,3510.568,218060.0
2023-12-22,3511.017,3555.363,3511.017,3526.677,254953.0
2023-12-23,3511.017,3555.363,3511.017,3526.677,254953.0
2023-12-24,3511.017,3555.363,3511.017,3526.677,254953.0
2023-12-25,3511.017,3555.363,3511.017,3526.677,254953.0
2023-12-26,3518.468,3565.188,3516.293,3557.548,197745.0
2023-12-27,3571.482,3571.482,3520.193,3525.62,168989.0
2023-12-28,3547.005,3553.593,3531.145,3541.409,139730.0
2023-12-29,3548.102,3565.787,3521.221,3538.167,164548.0
2023-12-30,3548.102,3565.787,3521.221,3538.167,164548.0
2023-12-31,3548.102,3565.787,3521.221,3538.167,164548.0
2024-01-01,3548.102,3565.787,3521.221,3538.167,164548.0
2024-01-02,3511.017,3522.976,3455.878,3471.678,333416.0
2024-01-03,3453.684,3471.797,3396.34,3400.57,327430.0
2024-01-04,3391.323,3439.869,3375.464,3411.212,176663.0
2024-01-05,3411.033,3440.692,3385.598,3399.442,321784.0
2024-01-06,3411.033,3440.692,3385.598,3399.442,321784.0
2024-01-07,3411.033,3440.692,3385.598,3399.442,321784.0
2024-01-08,3402.924,3456.157,3398.126,3454.003,264743.0
2024-01-09,3432.219,3481.592,3432.219,3480.325,224372.0
2024-01-10,3484.814,3528.722,3484.814,3512.164,148586.0
2024-01-11,3493.611,3543.883,3477.064,3543.215,167571.0
2024-01-12,3563.074,3567.602,3489.991,3493.462,167231.0
2024-01-13,3563.074,3567.602,3489.991,3493.462,167231.0
2024-01-14,3563.074,3567.602,3489.991,3493.462,167231.0
2024-01-15,3563.074,3567.602,3489.991,3493.462,167231.0
2024-01-16,3488.874,3501.042,3457.803,3494.759,173234.0
2024-01-17,3487.816,3501.88,3452.716,3480.994,182434.0
2024-01-18,3489.073,3531.5,3472.66,3519.804,223176.0
2024-01-19,3552.8,3613.345,3542.442,3607.281,235099.0
2024-01-20,3552.8,3613.345,3542.442,3607.281,235099.0
2024-01-21,3552.8,3613.345,3542.442,3607.281,235099.0
2024-01-22,3643.747,3660.295,3471.727,3497.073,456444.0
2024-01-23,3514.259,3521.989,3477.154,3481.712,238177.0
2024-01-24,3491.068,3513.56,3467.628,3487.826,260979.0
2024-01-25,3511.007,3531.23,3482.55,3494.31,278187.0
2024-01-26,3487.018,3527.674,3471.119,3510.618,209646.0
2024-01-27,3487.018,3527.674,3471.119,3510.618,209646.0
2024-01-28,3487.018,3527.674,3471.119,3510.618,209646.0
2024-01-29,3513.511,3555.044,3487.856,3544.81,219530.0
2024-01-30,3517.002,3566.355,3515.705,3546.077,185602.0
2024-01-31,3520.991,3544.641,3492.145,3498.519,186417.0
2024-02-01,3583.083,3590.374,3502.738,3549.369,196495.0
2024-02-02,3529.919,3574.28,3502.539,3552.301,197612.0
2024-02-03,3529.919,3574.28,3502.539,3552.301,197612.0
2024-02-04,3529.919,3574.28,3502.539,3552.301,197612.0
2024-02-05,3531.963,3619.43,3526.388,3615.749,230877.0
2024-02-06,3625.723,3650.859,3596.224,3635.638,277027.0
2024-02-07,3640.785,3735.902,3637.01,3699.455,284887.0
2024-02-08,3740.43,3834.948,3716.441,3830.42,376525.0
2024-02-09,3690.558,3752.28,3653.662,3748.589,398963.0
2024-02-10,3690.558,3752.28,3653.662,3748.589,398963.0
2024-02-11,3690.558,3752.28,3653.662,3748.589,398963.0
2024-02-12,3747.522,3817.233,3740.091,3780.557,247311.0
2024-02-13,3735.443,3778.124,3692.672,3738.046,264129.0
2024-02-14,3731.662,3760.588,3685.57,3728.77,253719.0
2024-02-15,3743.063,3753.128,3702.357,3741.088,297468.0
2024-02-16,3744.619,3746.594,3699.505,3707.355,209708.0
2024-02-17,3744.619,3746.594,3699.505,3707.355,209708.0
2024-02-18,3744.619,3746.594,3699.505,3707.355,209708.0
2024-02-19,3744.619,3746.594,3699.505,3707.355,209708.0
2024-02-20,3699.535,3720.651,3679.147,3691.415,254940.0
2024-02-21,3707.075,3743.203,3700.103,3731.583,229502.0
2024-02-22,3794.372,3908.001,3765.237,3892.032,473969.0
2024-02-23,3688.862,3688.862,3482.415,3497.013,958463.0
2024-02-24,3688.862,3688.862,3482.415,3497.013,958463.0
2024-02-25,3688.862,3688.862,3482.415,3497.013,958463.0
2024-02-26,3550.277,3577.048,3488.664,3490.819,433414.0
2024-02-27,3507.336,3524.702,3454.531,3469.244,393033.0
2024-02-28,3469.244,3498.409,3451.17,3486.709,339601.0
2024-02-29,3496.743,3506.03,3442.682,3459.978,480863.0
2024-03-01,3473.663,3502.758,3445.345,3490.799,348526.0
2024-03-02,3473.663,3502.758,3445.345,3490.799,348526.0
2024-03-03,3473.663,3502.758,3445.345,3490.799,348526.0
2024-03-04,3452.956,3493.292,3443.689,3452.567,270932.0
2024-03-05,3443.19,3464.446,3406.968,3421.496,287508.0
2024-03-06,3424.239,3438.662,3390.296,3419.282,236507.0
2024-03-07,3433.5,3484.1,3408.92,3477.76,270750.0
2024-03-08,3476.98,3510.0,3450.62,3485.7,305407.0
2024-03-09,3476.98,3510.0,3450.62,3485.7,305407.0
2024-03-10,3476.98,3510.0,3450.62,3485.7,305407.0
2024-03-11,3477.76,3546.015,3476.48,3502.74,235480.0
2024-03-12,3522.27,3543.44,3497.54,3500.0,188473.0
2024-03-13,3500.0,3519.72,3482.23,3500.0,232567.0
2024-03-14,3550.0,3550.0,3500.28,3511.56,347984.0
2024-03-15,3498.29,3501.0,3409.01,3413.98,771176.0
2024-03-16,3498.29,3501.0,3409.01,3413.98,771176.0
2024-03-17,3498.29,3501.0,3409.01,3413.98,771176.0
2024-03-18,3466.52,3470.0,3426.31,3450.93,230996.0
2024-03-19,3454.11,3510.19,3445.02,3505.98,187748.0
2024-03-20,3510.08,3623.0,3500.01,3578.49,430452.0
2024-03-21,3615.29,3660.19,3586.66,3647.81,304480.0
2024-03-22,3624.97,3646.12,3604.46,3624.73,205423.0
2024-03-23,3624.97,3646.12,3604.46,3624.73,205423.0
2024-03-24,3624.97,3646.12,3604.46,3624.73,205423.0
2024-03-25,3608.44,3629.83,3569.5,3626.94,166649.0
2024-03-26,3649.0,3688.91,3640.604,3661.08,274874.0
2024-03-27,3677.94,3711.43,3656.14,3673.5,209236.0
2024-03-28,3690.0,3694.64,3618.4,3627.88,274096.0
2024-03-29,3690.0,3694.64,3618.4,3627.88,274096.0
2024-03-30,3690.0,3694.64,3618.4,3627.88,274096.0
2024-03-31,3690.0,3694.64,3618.4,3627.88,274096.0
2024-04-01,3651.03,3654.85,3548.0,3568.87,227670.0
2024-04-02,3518.6,3585.07,3518.6,3566.09,257167.0
2024-04-03,3599.0,3646.11,3595.42,3632.38,255038.0
2024-04-04,3658.0,3671.48,3518.3,3521.93,322745.0
2024-04-05,3530.0,3610.48,3530.0,3601.9,258504.0
2024-04-06,3530.0,3610.48,3530.0,3601.9,258504.0
2024-04-07,3530.0,3610.48,3530.0,3601.9,258504.0
2024-04-08,3589.88,3634.25,3589.15,3601.17,165659.0
2024-04-09,3610.0,3614.22,3530.84,3581.48,158055.0
2024-04-10,3572.57,3617.34,3546.93,3586.13,180985.0
2024-04-11,3576.92,3656.81,3568.05,3637.87,174495.0
2024-04-12,3579.37,3598.575,3501.5,3531.8,240962.0
2024-04-13,3579.37,3598.575,3501.5,3531.8,240962.0
2024-04-14,3579.37,3598.575,3501.5,3531.8,240962.0
2024-04-15,3583.07,3625.225,3480.98,3485.63,207636.0
2024-04-16,3470.53,3497.47,3450.785,3467.77,223317.0
2024-04-17,3472.98,3493.408,3430.57,3443.91,170865.0
2024-04-18,3470.0,3485.16,3424.14,3430.14,156720.0
2024-04-19,3460.51,3478.185,3405.156,3414.82,218821.0
2024-04-20,3460.51,3478.185,3405.156,3414.82,218821.0
2024-04-21,3460.51,3478.185,3405.156,3414.82,218821.0
2024-04-22,3441.12,3492.52,3424.515,3463.0,202419.0
2024-04-23,3468.22,3546.9,3468.22,3533.99,152220.0
2024-04-24,3505.25,3571.11,3505.25,3517.52,155900.0
2024-04-25,3522.72,3525.0,3466.27,3502.48,142949.0
2024-04-26,3484.23,3541.87,3484.23,3521.08,146026.0
2024-04-27,3484.23,3541.87,3484.23,3521.08,146026.0
2024-04-28,3484.23,3541.87,3484.23,3521.08,146026.0
2024-04-29,3521.08,3532.07,3487.24,3514.8,146490.0
2024-04-30,3512.79,3516.137,3444.23,3452.03,232261.0
2024-05-01,3437.25,3485.11,3405.23,3415.64,226212.0
