,MLKN US Equity,MLKN US Equity,MLKN US Equity,MLKN US Equity,MLKN US Equity
2023-10-22,23.2433,23.4307,22.7204,22.7303,633582.0
2023-10-23,22.6415,23.3814,22.4343,22.5921,633857.0
2023-10-24,22.6513,23.1495,22.6513,22.7401,595798.0
2023-10-25,22.5527,22.9374,22.3988,22.602,506813.0
2023-10-26,22.7204,23.2778,22.5428,22.6711,499469.0
2023-10-27,22.6908,22.8388,22.1285,22.306,484197.0
2023-10-28,22.6908,22.8388,22.1285,22.306,484197.0
2023-10-29,22.6908,22.8388,22.1285,22.306,484197.0
2023-10-30,22.6908,23.0903,22.454,22.7204,485985.0
2023-10-31,22.7204,23.2531,22.6859,23.1841,427876.0
2023-11-01,22.9868,23.628,22.3356,23.4899,477499.0
2023-11-02,23.7168,24.0522,23.6675,24.0029,355531.0
2023-11-03,24.5652,24.8612,24.2693,24.5652,487612.0
2023-11-04,24.5652,24.8612,24.2693,24.5652,487612.0
2023-11-05,24.5652,24.8612,24.2693,24.5652,487612.0
2023-11-06,24.5159,24.5159,23.9339,24.2397,311500.0
2023-11-07,24.0424,24.3531,23.7464,24.0424,239253.0
2023-11-08,24.0917,24.3452,23.8845,24.1706,329733.0
2023-11-09,24.3087,24.3087,23.3238,23.5688,321343.0
2023-11-10,23.7464,24.0226,23.4702,23.8648,274069.0
2023-11-11,23.7464,24.0226,23.4702,23.8648,274069.0
2023-11-12,23.7464,24.0226,23.4702,23.8648,274069.0
2023-11-13,23.48,23.924,23.3476,23.628,291592.0
2023-11-14,24.5652,25.246,24.3877,25.2262,371079.0
2023-11-15,25.167,25.5518,24.9895,25.1868,402603.0
2023-11-16,25.1572,25.1572,24.2791,24.437,310625.0
2023-11-17,24.8612,24.95,24.1312,24.6738,413114.0
2023-11-18,24.8612,24.95,24.1312,24.6738,413114.0
2023-11-19,24.8612,24.95,24.1312,24.6738,413114.0
2023-11-20,24.733,25.6603,24.4469,25.4532,429904.0
2023-11-21,25.2065,25.7984,24.9697,25.4827,461000.0
2023-11-22,25.7688,25.9563,25.1966,25.3545,286669.0
2023-11-23,25.7688,25.9563,25.1966,25.3545,286669.0
2023-11-24,25.4236,25.611,25.2361,25.246,137034.0
2023-11-25,25.4236,25.611,25.2361,25.246,137034.0
2023-11-26,25.4236,25.611,25.2361,25.246,137034.0
2023-11-27,24.9895,25.3644,24.8671,25.2953,278325.0
2023-11-28,25.3348,25.3496,24.9401,25.0289,283049.0
2023-11-29,25.3249,25.7393,25.0874,25.4433,306425.0
2023-11-30,25.6694,25.8582,25.3414,25.6395,369289.0
2023-12-01,25.57,26.7228,25.5302,26.4942,997670.0
2023-12-02,25.57,26.7228,25.5302,26.4942,997670.0
2023-12-03,25.57,26.7228,25.5302,26.4942,997670.0
2023-12-04,26.2855,27.2892,26.2159,27.001,608016.0
2023-12-05,26.852,27.0905,26.5836,26.8917,423965.0
2023-12-06,26.9215,27.5575,26.9116,27.1203,573087.0
2023-12-07,27.17,27.6769,27.0507,27.6669,587934.0
2023-12-08,27.5874,27.806,27.2644,27.647,463403.0
2023-12-09,27.5874,27.806,27.2644,27.647,463403.0
2023-12-10,27.5874,27.806,27.2644,27.647,463403.0
2023-12-11,27.7166,27.8358,27.1402,27.5277,563417.0
2023-12-12,27.5277,27.5973,27.16,27.4582,486682.0
2023-12-13,27.6072,28.3228,26.7029,28.2234,1013535.0
2023-12-14,28.6805,29.4855,28.5911,29.4259,791861.0
2023-12-15,29.5352,29.6644,27.9551,28.3724,2245576.0
2023-12-16,29.5352,29.6644,27.9551,28.3724,2245576.0
2023-12-17,29.5352,29.6644,27.9551,28.3724,2245576.0
2023-12-18,28.611,29.3066,28.5613,28.6209,823047.0
2023-12-19,28.6905,29.0085,28.5016,28.77,811838.0
2023-12-20,28.4818,29.724,28.3029,28.8196,1626279.0
2023-12-21,30.0221,31.1352,27.3886,27.9252,1522767.0
2023-12-22,28.0843,28.2979,27.647,27.8259,905865.0
2023-12-23,28.0843,28.2979,27.647,27.8259,905865.0
2023-12-24,28.0843,28.2979,27.647,27.8259,905865.0
2023-12-25,28.0843,28.2979,27.647,27.8259,905865.0
2023-12-26,27.8259,27.8358,27.0954,27.3985,607893.0
2023-12-27,27.4383,27.7464,26.8917,26.9613,475116.0
2023-12-28,26.9712,27.1749,26.5141,26.5836,606158.0
2023-12-29,26.5836,26.8221,26.4147,26.5141,558353.0
2023-12-30,26.5836,26.8221,26.4147,26.5141,558353.0
2023-12-31,26.5836,26.8221,26.4147,26.5141,558353.0
2024-01-01,26.5836,26.8221,26.4147,26.5141,558353.0
2024-01-02,26.3253,26.6333,25.8781,26.3253,544955.0
2024-01-03,26.1066,26.4743,25.8632,26.2855,905848.0
2024-01-04,26.2458,26.53,26.0259,26.206,600059.0
2024-01-05,25.9675,26.3253,25.7439,25.8184,600121.0
2024-01-06,25.9675,26.3253,25.7439,25.8184,600121.0
2024-01-07,25.9675,26.3253,25.7439,25.8184,600121.0
2024-01-08,25.8184,26.1563,25.8184,26.0072,653362.0
2024-01-09,25.5998,25.8333,24.846,25.729,510320.0
2024-01-10,25.6296,25.9973,25.4507,25.57,597165.0
2024-01-11,25.5501,25.8085,25.3613,25.6495,611487.0
2024-01-12,25.9476,25.9874,25.1576,25.3116,412678.0
2024-01-13,25.9476,25.9874,25.1576,25.3116,412678.0
2024-01-14,25.9476,25.9874,25.1576,25.3116,412678.0
2024-01-15,25.9476,25.9874,25.1576,25.3116,412678.0
2024-01-16,24.934,25.1327,24.7153,24.8942,519800.0
2024-01-17,24.447,24.8445,24.3774,24.5961,582715.0
2024-01-18,24.8048,25.0035,24.4669,24.7451,731795.0
2024-01-19,24.7948,25.2818,24.457,25.2818,565914.0
2024-01-20,24.7948,25.2818,24.457,25.2818,565914.0
2024-01-21,24.7948,25.2818,24.457,25.2818,565914.0
2024-01-22,25.4309,26.7377,25.4309,26.7029,787041.0
2024-01-23,26.9315,27.2892,26.8122,26.8321,680505.0
2024-01-24,27.1203,27.319,26.5687,26.6532,564526.0
2024-01-25,26.8718,27.3388,26.8321,27.0408,642383.0
2024-01-26,27.2296,27.2594,26.6681,26.8718,674589.0
2024-01-27,27.2296,27.2594,26.6681,26.8718,674589.0
2024-01-28,27.2296,27.2594,26.6681,26.8718,674589.0
2024-01-29,26.7824,27.2694,26.4048,27.2495,545059.0
2024-01-30,27.001,27.5675,26.8023,27.5575,672899.0
2024-01-31,27.3588,27.7335,26.365,26.4246,614206.0
2024-02-01,26.6731,27.1004,26.2358,27.1004,527030.0
2024-02-02,26.6433,26.8917,26.4246,26.7526,559036.0
2024-02-03,26.6433,26.8917,26.4246,26.7526,559036.0
2024-02-04,26.6433,26.8917,26.4246,26.7526,559036.0
2024-02-05,26.3551,26.683,25.9874,26.5737,413739.0
2024-02-06,26.4346,26.9812,26.3948,26.5737,395845.0
2024-02-07,26.5737,26.842,26.2756,26.6532,442819.0
2024-02-08,26.7029,27.16,26.5439,27.1302,545072.0
2024-02-09,27.1501,27.3389,26.6234,27.3091,563026.0
2024-02-10,27.1501,27.3389,26.6234,27.3091,563026.0
2024-02-11,27.1501,27.3389,26.6234,27.3091,563026.0
2024-02-12,27.3985,28.6507,27.3985,28.4321,522564.0
2024-02-13,27.4482,27.7861,26.8818,27.5277,753361.0
2024-02-14,27.9849,28.8693,27.8557,28.77,528688.0
2024-02-15,29.088,30.355,28.9936,30.2507,756876.0
2024-02-16,30.1811,30.3203,29.5501,29.8631,657985.0
2024-02-17,30.1811,30.3203,29.5501,29.8631,657985.0
2024-02-18,30.1811,30.3203,29.5501,29.8631,657985.0
2024-02-19,30.1811,30.3203,29.5501,29.8631,657985.0
2024-02-20,29.3762,29.5054,28.452,28.5116,602794.0
2024-02-21,28.5116,29.0631,28.2631,28.8594,509940.0
2024-02-22,28.6805,29.247,28.6805,29.2072,448162.0
2024-02-23,29.1377,29.4358,28.7898,29.2271,433318.0
2024-02-24,29.1377,29.4358,28.7898,29.2271,433318.0
2024-02-25,29.1377,29.4358,28.7898,29.2271,433318.0
2024-02-26,29.2569,29.4209,28.9141,29.1675,361218.0
2024-02-27,29.5849,30.2308,29.5849,30.0917,486859.0
2024-02-28,29.9824,30.3451,29.9327,29.9625,647567.0
2024-02-29,30.48,30.94,30.25,30.55,1388653.0
2024-03-01,30.55,30.55,29.44,29.68,593205.0
2024-03-02,30.55,30.55,29.44,29.68,593205.0
2024-03-03,30.55,30.55,29.44,29.68,593205.0
2024-03-04,29.67,30.45,29.67,30.0,630477.0
2024-03-05,29.68,30.39,29.52,30.13,900647.0
2024-03-06,30.24,30.24,29.01,29.4,1965135.0
2024-03-07,29.48,30.18,29.37,29.57,879109.0
2024-03-08,30.05,31.07,29.825,30.35,1255630.0
2024-03-09,30.05,31.07,29.825,30.35,1255630.0
2024-03-10,30.05,31.07,29.825,30.35,1255630.0
2024-03-11,30.1,30.43,29.22,29.6,770018.0
2024-03-12,29.39,29.93,29.07,29.61,600688.0
2024-03-13,29.54,30.42,29.425,30.19,616893.0
2024-03-14,30.2,30.24,29.43,29.96,838483.0
2024-03-15,29.74,30.53,29.71,30.44,7892017.0
2024-03-16,29.74,30.53,29.71,30.44,7892017.0
2024-03-17,29.74,30.53,29.71,30.44,7892017.0
2024-03-18,30.28,31.05,29.86,29.88,1599478.0
2024-03-19,29.92,30.28,29.55,30.15,714090.0
2024-03-20,30.1,30.5852,29.695,30.47,727279.0
2024-03-21,30.31,30.5699,29.85,29.88,758184.0
2024-03-22,30.0,30.07,29.335,29.58,657946.0
2024-03-23,30.0,30.07,29.335,29.58,657946.0
2024-03-24,30.0,30.07,29.335,29.58,657946.0
2024-03-25,29.58,30.35,29.58,29.88,1274103.0
2024-03-26,30.01,30.2079,29.7,29.98,867024.0
2024-03-27,30.44,30.82,30.26,30.53,1135453.0
2024-03-28,23.9,26.07,23.455,24.76,3293879.0
2024-03-29,23.9,26.07,23.455,24.76,3293879.0
2024-03-30,23.9,26.07,23.455,24.76,3293879.0
2024-03-31,23.9,26.07,23.455,24.76,3293879.0
2024-04-01,25.0,26.4,24.905,26.14,1285497.0
2024-04-02,25.88,26.6,25.76,25.98,1246622.0
2024-04-03,25.89,26.72,25.75,26.67,802757.0
2024-04-04,26.96,27.225,26.77,26.89,781073.0
2024-04-05,26.78,27.13,26.5,26.75,705153.0
2024-04-06,26.78,27.13,26.5,26.75,705153.0
2024-04-07,26.78,27.13,26.5,26.75,705153.0
2024-04-08,26.75,27.27,26.525,27.21,422046.0
2024-04-09,27.29,27.72,27.23,27.72,591876.0
2024-04-10,27.1,27.17,25.685,25.72,647337.0
2024-04-11,25.9,26.15,25.69,26.12,447474.0
2024-04-12,25.88,26.44,25.81,25.98,512735.0
2024-04-13,25.88,26.44,25.81,25.98,512735.0
2024-04-14,25.88,26.44,25.81,25.98,512735.0
2024-04-15,25.86,26.21,24.79,25.03,670546.0
2024-04-16,25.14,25.14,24.4,24.56,584532.0
2024-04-17,24.94,25.15,24.47,24.5,544599.0
2024-04-18,24.58,25.035,24.49,24.78,498176.0
2024-04-19,24.65,25.24,24.65,25.12,408330.0
2024-04-20,24.65,25.24,24.65,25.12,408330.0
2024-04-21,24.65,25.24,24.65,25.12,408330.0
2024-04-22,25.19,25.695,25.14,25.55,381462.0
2024-04-23,25.51,26.59,25.51,26.16,572731.0
2024-04-24,25.99,26.01,25.07,25.35,589267.0
2024-04-25,25.07,25.42,24.885,25.36,1193536.0
2024-04-26,25.47,25.98,25.22,25.73,648206.0
2024-04-27,25.47,25.98,25.22,25.73,648206.0
2024-04-28,25.47,25.98,25.22,25.73,648206.0
2024-04-29,25.91,26.19,25.79,26.19,420214.0
2024-04-30,25.89,26.01,25.41,25.43,399917.0
2024-05-01,25.36,25.98,25.29,25.32,445807.0
