,BCO US Equity,BCO US Equity,BCO US Equity,BCO US Equity,BCO US Equity
2023-10-29,65.7335,65.7335,64.4245,65.1583,229523.0
2023-10-30,65.8723,66.4078,65.5054,66.1499,151641.0
2023-10-31,66.1499,66.4224,65.6541,66.2987,121205.0
2023-11-01,65.9714,66.4672,65.4161,66.14,166837.0
2023-11-02,66.3383,67.4489,66.1698,67.3498,215320.0
2023-11-03,69.9562,71.3689,68.643,70.5432,263225.0
2023-11-04,69.9562,71.3689,68.643,70.5432,263225.0
2023-11-05,69.9562,71.3689,68.643,70.5432,263225.0
2023-11-06,70.2149,71.2395,69.5533,70.2746,299473.0
2023-11-07,71.3191,76.6017,70.5382,74.7811,616462.0
2023-11-08,73.8858,74.1942,72.3637,72.7218,258892.0
2023-11-09,73.6172,74.1046,72.304,72.8114,233273.0
2023-11-10,72.8611,74.2141,72.8611,73.7465,164039.0
2023-11-11,72.8611,74.2141,72.8611,73.7465,164039.0
2023-11-12,72.8611,74.2141,72.8611,73.7465,164039.0
2023-11-13,73.5973,74.5225,72.7218,73.2391,176372.0
2023-11-14,75.3084,77.0493,75.0461,76.9101,249985.0
2023-11-15,76.8504,77.8601,75.8356,76.0943,291089.0
2023-11-16,75.8655,75.9748,75.0199,75.3382,171939.0
2023-11-17,75.9948,77.7457,75.9948,77.0493,271565.0
2023-11-18,75.9948,77.7457,75.9948,77.0493,271565.0
2023-11-19,75.9948,77.7457,75.9948,77.0493,271565.0
2023-11-20,76.9896,77.9447,76.5619,77.6363,176192.0
2023-11-21,77.4373,77.8551,76.532,76.7111,157549.0
2023-11-22,77.0792,77.7756,76.7509,77.3776,159321.0
2023-11-23,77.0792,77.7756,76.7509,77.3776,159321.0
2023-11-24,76.6713,78.4122,76.6713,78.1735,135134.0
2023-11-25,76.6713,78.4122,76.6713,78.1735,135134.0
2023-11-26,76.6713,78.4122,76.6713,78.1735,135134.0
2023-11-27,77.5865,78.6609,77.5865,78.3426,194820.0
2023-11-28,78.0839,78.3426,77.4373,77.8651,155693.0
2023-11-29,78.651,78.8997,77.9148,77.9944,179034.0
2023-11-30,78.1237,78.6759,77.7258,78.4918,176658.0
2023-12-01,78.6908,82.1428,78.4173,81.9041,404596.0
2023-12-02,78.6908,82.1428,78.4173,81.9041,404596.0
2023-12-03,78.6908,82.1428,78.4173,81.9041,404596.0
2023-12-04,81.4962,83.6251,81.4962,83.1078,321434.0
2023-12-05,82.7895,83.456,82.4313,82.7994,221524.0
2023-12-06,83.0382,84.5404,82.6204,82.8094,261878.0
2023-12-07,83.7545,84.9781,82.879,83.4262,289461.0
2023-12-08,84.7194,85.0676,83.4162,83.7943,259414.0
2023-12-09,84.7194,85.0676,83.4162,83.7943,259414.0
2023-12-10,84.7194,85.0676,83.4162,83.7943,259414.0
2023-12-11,84.61,85.2566,84.3464,84.7095,272146.0
2023-12-12,84.9483,85.5451,84.0032,84.1623,158176.0
2023-12-13,84.5006,86.7389,83.5654,86.3112,264811.0
2023-12-14,87.4851,88.4898,86.9777,87.5746,337607.0
2023-12-15,87.873,88.3008,85.5153,86.3112,828713.0
2023-12-16,87.873,88.3008,85.5153,86.3112,828713.0
2023-12-17,87.873,88.3008,85.5153,86.3112,828713.0
2023-12-18,87.3756,87.6044,85.4656,85.5551,385530.0
2023-12-19,86.5997,87.1687,85.9083,86.918,270174.0
2023-12-20,86.6196,88.4003,86.3908,86.6991,310423.0
2023-12-21,88.1416,88.7485,87.5588,87.6641,244691.0
2023-12-22,88.45,89.2658,87.4254,87.5249,274965.0
2023-12-23,88.45,89.2658,87.4254,87.5249,274965.0
2023-12-24,88.45,89.2658,87.4254,87.5249,274965.0
2023-12-25,88.45,89.2658,87.4254,87.5249,274965.0
2023-12-26,87.6044,88.8032,87.3955,88.3207,154013.0
2023-12-27,88.8878,89.6637,88.5048,88.8679,193563.0
2023-12-28,88.6192,88.9375,88.2411,88.3108,111216.0
2023-12-29,88.2511,88.5048,87.4851,87.495,199008.0
2023-12-30,88.2511,88.5048,87.4851,87.495,199008.0
2023-12-31,88.2511,88.5048,87.4851,87.495,199008.0
2024-01-01,88.2511,88.5048,87.4851,87.495,199008.0
2024-01-02,87.1767,87.6044,85.4059,85.8138,203162.0
2024-01-03,85.1572,85.1572,82.7298,82.7795,233425.0
2024-01-04,82.8492,83.456,82.1627,82.3816,203346.0
2024-01-05,81.9041,83.6749,81.9041,82.0533,189982.0
2024-01-06,81.9041,83.6749,81.9041,82.0533,189982.0
2024-01-07,81.9041,83.6749,81.9041,82.0533,189982.0
2024-01-08,82.4811,83.6003,82.3169,83.5157,181252.0
2024-01-09,82.3518,82.6502,81.6454,82.0732,157477.0
2024-01-10,81.9837,82.6204,81.7748,82.1727,138024.0
2024-01-11,81.7449,81.8742,80.5213,81.4365,215661.0
2024-01-12,82.5706,82.5706,80.1034,80.7998,216778.0
2024-01-13,82.5706,82.5706,80.1034,80.7998,216778.0
2024-01-14,82.5706,82.5706,80.1034,80.7998,216778.0
2024-01-15,82.5706,82.5706,80.1034,80.7998,216778.0
2024-01-16,79.9841,80.4417,79.3611,80.0338,176536.0
2024-01-17,78.7604,80.5511,78.7604,80.3919,158786.0
2024-01-18,80.9093,81.4664,80.0537,81.0187,177816.0
2024-01-19,81.3569,81.6554,80.1432,81.4564,146228.0
2024-01-20,81.3569,81.6554,80.1432,81.4564,146228.0
2024-01-21,81.3569,81.6554,80.1432,81.4564,146228.0
2024-01-22,82.4313,83.0332,81.6653,82.9188,165433.0
2024-01-23,83.7943,84.2843,82.3518,82.6104,210705.0
2024-01-24,83.7147,83.7147,81.526,81.6156,145674.0
2024-01-25,82.8591,82.8989,80.9391,81.9936,202693.0
2024-01-26,82.6602,83.0581,81.7151,82.1229,163665.0
2024-01-27,82.6602,83.0581,81.7151,82.1229,163665.0
2024-01-28,82.6602,83.0581,81.7151,82.1229,163665.0
2024-01-29,82.2025,82.6303,81.4763,82.2025,152354.0
2024-01-30,81.6653,82.2373,81.526,81.5758,118675.0
2024-01-31,81.8245,82.6005,80.382,80.4218,293973.0
2024-02-01,80.6506,82.5358,80.4417,81.9737,197604.0
2024-02-02,80.9962,81.0909,79.1209,80.258,220279.0
2024-02-03,80.9962,81.0909,79.1209,80.258,220279.0
2024-02-04,80.9962,81.0909,79.1209,80.258,220279.0
2024-02-05,79.5199,79.9388,78.8316,79.2007,145059.0
2024-02-06,78.9414,80.3179,78.9414,80.1084,307072.0
2024-02-07,80.1383,80.2481,79.0212,79.1409,126453.0
2024-02-08,79.4401,81.2855,79.0112,81.2655,185310.0
2024-02-09,81.4351,82.5174,81.2505,82.3428,200379.0
2024-02-10,81.4351,82.5174,81.2505,82.3428,200379.0
2024-02-11,81.4351,82.5174,81.2505,82.3428,200379.0
2024-02-12,82.4126,82.9353,82.283,82.6321,175691.0
2024-02-13,79.869,81.216,78.9912,79.3304,298398.0
2024-02-14,80.4575,81.9139,79.7993,81.7144,172143.0
2024-02-15,82.4625,82.9712,81.3353,82.5124,213015.0
2024-02-16,81.8939,82.412,80.6471,80.7568,176104.0
2024-02-17,81.8939,82.412,80.6471,80.7568,176104.0
2024-02-18,81.8939,82.412,80.6471,80.7568,176104.0
2024-02-19,81.8939,82.412,80.6471,80.7568,176104.0
2024-02-20,79.6995,80.9314,79.6995,80.8466,210021.0
2024-02-21,80.5772,81.0959,80.1483,80.6371,580571.0
2024-02-22,81.1658,81.3353,80.5074,80.8266,259571.0
2024-02-23,80.7468,82.4126,80.7468,81.7942,187023.0
2024-02-24,80.7468,82.4126,80.7468,81.7942,187023.0
2024-02-25,80.7468,82.4126,80.7468,81.7942,187023.0
2024-02-26,81.3553,82.0535,79.6895,79.7294,207961.0
2024-02-27,79.869,80.3915,79.4202,80.0286,210216.0
2024-02-28,79.2306,80.5024,79.0012,79.2606,307963.0
2024-02-29,81.7443,86.5123,80.7468,82.6221,554934.0
2024-03-01,82.3827,83.4899,82.1533,82.2231,236993.0
2024-03-02,82.3827,83.4899,82.1533,82.2231,236993.0
2024-03-03,82.3827,83.4899,82.1533,82.2231,236993.0
2024-03-04,82.0835,83.066,81.869,82.9014,235700.0
2024-03-05,82.1633,83.2804,81.8141,82.7917,227045.0
2024-03-06,83.46,84.0485,82.6102,84.0186,182446.0
2024-03-07,84.3777,85.2255,83.9957,84.0685,202818.0
2024-03-08,84.7268,85.2754,83.859,83.9787,138682.0
2024-03-09,84.7268,85.2754,83.859,83.9787,138682.0
2024-03-10,84.7268,85.2754,83.859,83.9787,138682.0
2024-03-11,83.4301,83.7792,82.7318,83.7193,153584.0
2024-03-12,83.7193,84.5473,83.3141,84.4575,186367.0
2024-03-13,84.2779,85.6146,84.1383,84.9363,175774.0
2024-03-14,84.657,84.7767,83.2705,83.7393,196329.0
2024-03-15,83.1907,85.0061,83.1907,84.2879,508421.0
2024-03-16,83.1907,85.0061,83.1907,84.2879,508421.0
2024-03-17,83.1907,85.0061,83.1907,84.2879,508421.0
2024-03-18,84.268,85.6096,83.6395,85.0161,183047.0
2024-03-19,84.8265,86.3627,84.8265,85.2555,168627.0
2024-03-20,84.9961,86.1233,84.5374,86.0535,245283.0
2024-03-21,86.7816,88.223,86.7816,87.2405,165335.0
2024-03-22,87.0111,87.4898,86.0235,87.1707,197068.0
2024-03-23,87.0111,87.4898,86.0235,87.1707,197068.0
2024-03-24,87.0111,87.4898,86.0235,87.1707,197068.0
2024-03-25,87.2604,88.7866,86.7018,88.7567,200489.0
2024-03-26,89.2155,90.4923,88.7766,90.0733,400503.0
2024-03-27,90.7417,90.9262,89.4848,90.9013,151258.0
2024-03-28,90.991,93.0159,90.991,92.1481,269273.0
2024-03-29,90.991,93.0159,90.991,92.1481,269273.0
2024-03-30,90.991,93.0159,90.991,92.1481,269273.0
2024-03-31,90.991,93.0159,90.991,92.1481,269273.0
2024-04-01,92.0883,92.2379,90.7069,90.9312,174437.0
2024-04-02,90.0334,90.4324,88.9761,90.2928,206656.0
2024-04-03,89.794,90.8215,89.5746,89.8938,194915.0
2024-04-04,90.9412,91.2105,87.7392,87.9188,158714.0
2024-04-05,87.8789,89.0958,87.8789,88.3676,250873.0
2024-04-06,87.8789,89.0958,87.8789,88.3676,250873.0
2024-04-07,87.8789,89.0958,87.8789,88.3676,250873.0
2024-04-08,88.8065,89.3651,88.3477,88.7068,140807.0
2024-04-09,88.7966,90.1831,88.6469,89.8439,126913.0
2024-04-10,87.9886,88.4474,86.7916,87.42,155286.0
2024-04-11,87.5098,88.233,87.0011,87.9986,176377.0
2024-04-12,87.3003,87.6494,86.1333,86.7517,124128.0
2024-04-13,87.3003,87.6494,86.1333,86.7517,124128.0
2024-04-14,87.3003,87.6494,86.1333,86.7517,124128.0
2024-04-15,87.3302,87.789,85.7393,86.2729,152060.0
2024-04-16,85.5248,87.2305,84.8265,86.8914,196830.0
2024-04-17,87.7592,88.1681,85.8839,86.0036,154667.0
2024-04-18,85.9038,86.9412,85.4649,86.0734,181556.0
2024-04-19,86.0036,87.1058,86.0036,86.8215,162278.0
2024-04-20,86.0036,87.1058,86.0036,86.8215,162278.0
2024-04-21,86.0036,87.1058,86.0036,86.8215,162278.0
2024-04-22,87.6095,88.7168,87.3602,87.9088,323386.0
2024-04-23,87.819,89.4948,87.819,89.1457,131884.0
2024-04-24,88.637,89.1956,87.9387,88.9063,131274.0
2024-04-25,88.0185,88.1482,86.7318,86.9113,197647.0
2024-04-26,87.4998,88.9113,87.4998,88.5073,121916.0
2024-04-27,87.4998,88.9113,87.4998,88.5073,121916.0
2024-04-28,87.4998,88.9113,87.4998,88.5073,121916.0
2024-04-29,88.8963,91.2205,88.8963,89.9038,457455.0
2024-04-30,89.5048,90.1482,87.2106,87.2405,174366.0
2024-05-01,87.4799,88.5472,86.7766,86.9013,227073.0
