,HCC US Equity,HCC US Equity,HCC US Equity,HCC US Equity,HCC US Equity
2023-10-18,49.0189,49.2163,48.1303,48.1994,606426.0
2023-10-19,48.2192,48.2192,46.7481,47.143,582273.0
2023-10-20,46.9554,47.3898,46.0027,46.0866,600395.0
2023-10-21,46.9554,47.3898,46.0027,46.0866,600395.0
2023-10-22,46.9554,47.3898,46.0027,46.0866,600395.0
2023-10-23,46.2545,47.3109,46.1705,46.4223,696615.0
2023-10-24,46.6099,47.8242,46.6099,46.6889,611048.0
2023-10-25,46.5309,47.3355,46.4766,46.7481,412698.0
2023-10-26,46.5901,47.2714,46.3038,46.6987,440452.0
2023-10-27,46.7975,47.9871,46.7975,47.5182,965599.0
2023-10-28,46.7975,47.9871,46.7975,47.5182,965599.0
2023-10-29,46.7975,47.9871,46.7975,47.5182,965599.0
2023-10-30,48.1007,48.5152,47.0936,47.1035,452680.0
2023-10-31,46.9653,48.9004,46.8863,48.1106,1167740.0
2023-11-01,47.8341,49.1571,47.1013,49.0584,851629.0
2023-11-02,47.5951,51.7772,47.3381,48.1092,1216090.0
2023-11-03,49.5329,50.3931,47.9412,48.8112,521133.0
2023-11-04,49.5329,50.3931,47.9412,48.8112,521133.0
2023-11-05,49.5329,50.3931,47.9412,48.8112,521133.0
2023-11-06,49.3945,49.3945,47.17,48.5146,728996.0
2023-11-07,47.5753,47.5753,44.2534,45.7067,1097095.0
2023-11-08,45.7067,46.9129,44.9801,45.0839,797720.0
2023-11-09,45.5485,46.7646,45.5485,45.8155,964456.0
2023-11-10,46.1714,47.0513,45.7413,46.8338,621014.0
2023-11-11,46.1714,47.0513,45.7413,46.8338,621014.0
2023-11-12,46.1714,47.0513,45.7413,46.8338,621014.0
2023-11-13,46.8042,47.1898,46.1319,46.1615,484573.0
2023-11-14,47.4765,50.0223,47.4567,49.4143,908898.0
2023-11-15,48.9496,50.1558,48.6728,49.2858,493859.0
2023-11-16,49.5527,52.3111,49.5527,50.3832,861672.0
2023-11-17,51.184,53.2009,50.8578,53.1911,910479.0
2023-11-18,51.184,53.2009,50.8578,53.1911,910479.0
2023-11-19,51.184,53.2009,50.8578,53.1911,910479.0
2023-11-20,53.5668,53.9326,51.9651,52.7066,637317.0
2023-11-21,52.8944,54.2094,52.8944,53.636,429664.0
2023-11-22,53.3888,54.5159,52.8747,54.3676,402080.0
2023-11-23,53.3888,54.5159,52.8747,54.3676,402080.0
2023-11-24,54.2984,55.4551,54.2984,54.684,199827.0
2023-11-25,54.2984,55.4551,54.2984,54.684,199827.0
2023-11-26,54.2984,55.4551,54.2984,54.684,199827.0
2023-11-27,54.5159,56.7305,54.5159,55.8605,770899.0
2023-11-28,55.7814,56.1373,54.0706,54.5159,428398.0
2023-11-29,54.6938,54.8718,53.4877,53.9424,447778.0
2023-11-30,54.0611,55.465,54.0611,55.3365,412767.0
2023-12-01,55.3464,58.1542,55.3464,57.6994,588164.0
2023-12-02,55.3464,58.1542,55.3464,57.6994,588164.0
2023-12-03,55.3464,58.1542,55.3464,57.6994,588164.0
2023-12-04,57.0568,57.5511,56.0582,56.5625,577075.0
2023-12-05,56.7108,57.4424,56.4438,56.691,727075.0
2023-12-06,56.78,60.3392,56.78,57.472,837339.0
2023-12-07,57.561,58.4212,57.1211,57.7588,520672.0
2023-12-08,57.6599,58.3322,57.215,57.4819,349165.0
2023-12-09,57.6599,58.3322,57.215,57.4819,349165.0
2023-12-10,57.6599,58.3322,57.215,57.4819,349165.0
2023-12-11,56.9283,57.0696,55.2772,56.4043,618280.0
2023-12-12,56.167,56.167,54.7235,55.0597,577014.0
2023-12-13,55.0003,55.6924,53.7645,55.4156,820445.0
2023-12-14,56.1571,56.793,54.8323,55.3266,760694.0
2023-12-15,55.0992,56.6712,54.0957,56.1175,3494205.0
2023-12-16,55.0992,56.6712,54.0957,56.1175,3494205.0
2023-12-17,55.0992,56.6712,54.0957,56.1175,3494205.0
2023-12-18,57.5511,58.2828,56.7454,57.0271,554738.0
2023-12-19,57.4028,60.2525,57.1656,60.0228,775081.0
2023-12-20,59.6175,61.7926,59.6175,60.0327,821738.0
2023-12-21,60.4776,61.7036,60.0723,60.7149,757808.0
2023-12-22,61.0906,61.7036,60.6556,61.1005,455838.0
2023-12-23,61.0906,61.7036,60.6556,61.1005,455838.0
2023-12-24,61.0906,61.7036,60.6556,61.1005,455838.0
2023-12-25,61.0906,61.7036,60.6556,61.1005,455838.0
2023-12-26,61.1104,61.6506,60.6907,60.9522,279423.0
2023-12-27,61.1994,62.1683,61.009,61.5751,278013.0
2023-12-28,61.1005,61.3773,60.2601,60.7545,368878.0
2023-12-29,60.7644,60.9028,60.092,60.2799,301364.0
2023-12-30,60.7644,60.9028,60.092,60.2799,301364.0
2023-12-31,60.7644,60.9028,60.092,60.2799,301364.0
2024-01-01,60.7644,60.9028,60.092,60.2799,301364.0
2024-01-02,59.924,60.883,59.2022,60.2206,304261.0
2024-01-03,59.7163,62.969,59.3209,61.6344,617257.0
2024-01-04,62.0002,66.6668,61.6937,64.986,1066897.0
2024-01-05,64.986,65.3024,63.7403,64.373,712364.0
2024-01-06,64.986,65.3024,63.7403,64.373,712364.0
2024-01-07,64.986,65.3024,63.7403,64.373,712364.0
2024-01-08,63.8985,64.0616,61.5355,62.9988,408613.0
2024-01-09,62.9197,64.5115,62.5044,64.2939,798813.0
2024-01-10,64.3829,64.6499,62.1683,62.8604,630931.0
2024-01-11,63.0581,63.5228,61.6542,62.4352,320562.0
2024-01-12,62.979,63.3547,62.2078,62.8109,351377.0
2024-01-13,62.979,63.3547,62.2078,62.8109,351377.0
2024-01-14,62.979,63.3547,62.2078,62.8109,351377.0
2024-01-15,62.979,63.3547,62.2078,62.8109,351377.0
2024-01-16,62.6231,63.0087,60.3738,60.5765,433714.0
2024-01-17,59.8548,63.1866,59.1034,62.5143,724317.0
2024-01-18,63.1668,66.9337,62.5835,66.6964,880693.0
2024-01-19,67.0623,69.178,66.1231,69.178,944827.0
2024-01-20,67.0623,69.178,66.1231,69.178,944827.0
2024-01-21,67.0623,69.178,66.1231,69.178,944827.0
2024-01-22,68.9605,68.9605,66.9238,68.0114,719721.0
2024-01-23,68.7133,68.7628,66.6668,66.8447,512870.0
2024-01-24,67.784,68.13,65.4112,65.4408,664525.0
2024-01-25,65.8264,66.3801,62.8999,63.3151,788463.0
2024-01-26,63.4536,64.205,62.5638,64.0863,403933.0
2024-01-27,63.4536,64.205,62.5638,64.0863,403933.0
2024-01-28,63.4536,64.205,62.5638,64.0863,403933.0
2024-01-29,64.1753,64.9465,63.506,64.4324,668045.0
2024-01-30,64.1259,64.6696,62.4056,64.4917,451123.0
2024-01-31,64.729,64.8674,63.0383,63.4437,462399.0
2024-02-01,64.0863,64.462,62.5489,63.7699,481693.0
2024-02-02,63.1471,64.4225,62.8109,63.0383,333655.0
2024-02-03,63.1471,64.4225,62.8109,63.0383,333655.0
2024-02-04,63.1471,64.4225,62.8109,63.0383,333655.0
2024-02-05,62.2276,62.3462,59.7658,60.2403,711844.0
2024-02-06,60.6754,60.9028,58.2768,58.8859,771175.0
2024-02-07,58.4706,59.311,57.9812,59.1825,752519.0
2024-02-08,58.4014,60.0723,58.2333,59.7065,1065895.0
2024-02-09,59.7954,59.7954,58.2136,58.4311,780504.0
2024-02-10,59.7954,59.7954,58.2136,58.4311,780504.0
2024-02-11,59.7954,59.7954,58.2136,58.4311,780504.0
2024-02-12,59.4099,60.4282,58.9996,59.657,1079553.0
2024-02-13,58.7178,59.9339,58.1048,58.8859,1265636.0
2024-02-14,59.1528,60.3096,57.3435,60.092,1395172.0
2024-02-15,56.4043,58.1246,54.7235,58.1246,1903289.0
2024-02-16,58.9463,58.9463,55.4416,57.1346,1244406.0
2024-02-17,58.9463,58.9463,55.4416,57.1346,1244406.0
2024-02-18,58.9463,58.9463,55.4416,57.1346,1244406.0
2024-02-19,58.9463,58.9463,55.4416,57.1346,1244406.0
2024-02-20,57.1346,57.3425,54.6496,55.1248,1131455.0
2024-02-21,54.4516,56.6588,54.115,56.1841,856875.0
2024-02-22,55.9366,57.0851,54.9664,57.0059,699171.0
2024-02-23,56.7979,58.0652,56.1841,57.2732,479471.0
2024-02-24,56.7979,58.0652,56.1841,57.2732,479471.0
2024-02-25,56.7979,58.0652,56.1841,57.2732,479471.0
2024-02-26,57.1445,59.3374,57.1247,58.2632,611634.0
2024-02-27,58.5602,59.57,58.1147,58.9661,706783.0
2024-02-28,59.1047,59.6195,56.4019,56.5009,1007974.0
2024-02-29,57.3399,57.5996,55.632,56.9004,1938996.0
2024-03-01,57.5097,58.2188,56.7956,57.4697,836456.0
2024-03-02,57.5097,58.2188,56.7956,57.4697,836456.0
2024-03-03,57.5097,58.2188,56.7956,57.4697,836456.0
2024-03-04,57.5696,59.727,57.1701,59.0478,816293.0
2024-03-05,58.928,60.5959,58.1889,58.6883,690494.0
2024-03-06,59.3175,60.6159,59.1177,59.9967,526141.0
2024-03-07,60.526,62.16,60.526,61.2551,697455.0
2024-03-08,61.2951,62.3038,60.5859,60.8756,544284.0
2024-03-09,61.2951,62.3038,60.5859,60.8756,544284.0
2024-03-10,61.2951,62.3038,60.5859,60.8756,544284.0
2024-03-11,60.4261,60.8256,55.612,56.9104,1234602.0
2024-03-12,56.8505,56.9204,54.072,54.7231,1137006.0
2024-03-13,54.803,54.9328,53.165,53.7842,1420879.0
2024-03-14,53.0851,53.2249,51.9964,52.9653,1346530.0
2024-03-15,53.0002,54.1338,51.9365,53.6944,3345199.0
2024-03-16,53.0002,54.1338,51.9365,53.6944,3345199.0
2024-03-17,53.0002,54.1338,51.9365,53.6944,3345199.0
2024-03-18,54.1538,54.7031,52.7856,53.9241,842161.0
2024-03-19,54.1338,55.7818,53.7043,55.642,779130.0
2024-03-20,55.2824,55.7718,53.9441,55.5221,720902.0
2024-03-21,56.1114,56.5609,55.4922,56.411,562687.0
2024-03-22,56.3811,57.5197,56.3811,56.471,718314.0
2024-03-23,56.3811,57.5197,56.3811,56.471,718314.0
2024-03-24,56.3811,57.5197,56.3811,56.471,718314.0
2024-03-25,56.8205,58.6932,56.8205,57.8693,800735.0
2024-03-26,59.0778,61.4249,58.3986,59.3974,1239977.0
2024-03-27,59.687,62.3038,58.998,61.9942,1114409.0
2024-03-28,62.3338,62.5485,60.519,60.6259,1149267.0
2024-03-29,62.3338,62.5485,60.519,60.6259,1149267.0
2024-03-30,62.3338,62.5485,60.519,60.6259,1149267.0
2024-03-31,62.3338,62.5485,60.519,60.6259,1149267.0
2024-04-01,60.6359,60.9755,60.0366,60.506,594877.0
2024-04-02,60.3462,60.526,57.6096,58.3487,796859.0
2024-04-03,58.2788,59.4274,57.7694,58.9679,533914.0
2024-04-04,58.9979,59.2276,56.1813,56.2812,625515.0
2024-04-05,56.5009,56.8805,55.3423,56.411,963732.0
2024-04-06,56.5009,56.8805,55.3423,56.411,963732.0
2024-04-07,56.5009,56.8805,55.3423,56.411,963732.0
2024-04-08,57.3399,59.6371,57.0103,58.4286,726823.0
2024-04-09,58.9379,60.4361,58.3037,59.9068,725552.0
2024-04-10,58.1889,61.8943,58.1889,61.6646,988325.0
2024-04-11,63.822,64.4512,61.4748,63.0929,908111.0
2024-04-12,63.4724,64.521,61.7645,62.4337,598539.0
2024-04-13,63.4724,64.521,61.7645,62.4337,598539.0
2024-04-14,63.4724,64.521,61.7645,62.4337,598539.0
2024-04-15,61.9642,63.7421,61.5448,62.7433,590655.0
2024-04-16,63.1728,68.716,61.9243,68.1367,1225922.0
2024-04-17,69.0855,69.2453,64.9206,64.9706,852288.0
2024-04-18,65.8395,67.3477,64.9206,66.0692,836057.0
2024-04-19,65.7696,67.6473,65.7696,66.9581,662843.0
2024-04-20,65.7696,67.6473,65.7696,66.9581,662843.0
2024-04-21,65.7696,67.6473,65.7696,66.9581,662843.0
2024-04-22,66.6685,68.6148,66.1391,67.0081,480477.0
2024-04-23,66.1791,66.242,64.1116,65.48,538932.0
2024-04-24,65.5199,66.9981,65.3901,66.0393,472623.0
2024-04-25,64.9606,69.5749,64.7508,69.4651,975531.0
2024-04-26,69.3752,70.4639,67.198,70.0444,1113320.0
2024-04-27,69.3752,70.4639,67.198,70.0444,1113320.0
2024-04-28,69.3752,70.4639,67.198,70.0444,1113320.0
2024-04-29,70.0444,71.8222,69.2254,70.8234,565107.0
2024-04-30,70.6436,70.8434,67.7971,68.2665,797314.0
2024-05-01,69.0955,69.0955,66.9232,67.8171,737642.0
