,APAM US Equity,APAM US Equity,APAM US Equity,APAM US Equity,APAM US Equity
2023-10-28,31.2382,31.3422,30.3867,30.4908,528769.0
2023-10-29,31.2382,31.3422,30.3867,30.4908,528769.0
2023-10-30,30.8976,31.2098,30.6516,30.8597,607697.0
2023-10-31,31.1246,31.2382,30.8314,31.2192,533666.0
2023-11-01,32.1558,32.1558,30.5759,31.9382,919106.0
2023-11-02,32.1842,33.9249,32.0707,33.9154,745652.0
2023-11-03,34.6912,35.1169,34.2466,34.3222,592023.0
2023-11-04,34.6912,35.1169,34.2466,34.3222,592023.0
2023-11-05,34.6912,35.1169,34.2466,34.3222,592023.0
2023-11-06,34.2276,34.2276,33.4992,33.9249,378829.0
2023-11-07,33.8965,34.0668,33.2343,33.2532,417815.0
2023-11-08,33.2627,33.5796,33.0593,33.5181,341220.0
2023-11-09,33.6695,34.0857,33.5276,33.9817,950035.0
2023-11-10,34.0763,34.5493,33.6505,34.4641,458626.0
2023-11-11,34.0763,34.5493,33.6505,34.4641,458626.0
2023-11-12,34.0763,34.5493,33.6505,34.4641,458626.0
2023-11-13,34.2276,34.5587,34.0195,34.3885,402652.0
2023-11-14,35.4764,35.9589,35.2115,35.9305,1100575.0
2023-11-15,36.0364,36.9026,35.9786,36.3829,1296215.0
2023-11-16,36.4117,36.5754,36.046,36.508,699102.0
2023-11-17,36.8449,37.0759,36.4907,36.5561,900772.0
2023-11-18,36.8449,37.0759,36.4907,36.5561,900772.0
2023-11-19,36.8449,37.0759,36.4907,36.5561,900772.0
2023-11-20,36.4599,36.4599,35.608,36.0364,757402.0
2023-11-21,35.8824,36.0359,35.2664,35.5647,692050.0
2023-11-22,35.9112,36.0364,35.5551,35.7284,922473.0
2023-11-23,35.9112,36.0364,35.5551,35.7284,922473.0
2023-11-24,35.7861,35.815,35.43,35.5744,330269.0
2023-11-25,35.7861,35.815,35.43,35.5744,330269.0
2023-11-26,35.7861,35.815,35.43,35.5744,330269.0
2023-11-27,35.3145,35.8824,35.0835,35.8342,995639.0
2023-11-28,35.9112,36.0463,35.507,35.5936,469686.0
2023-11-29,35.9016,36.1134,35.7957,35.9401,746881.0
2023-11-30,36.1904,36.9508,36.075,36.2385,825142.0
2023-12-01,36.0556,36.8256,35.7669,36.8256,612909.0
2023-12-02,36.0556,36.8256,35.7669,36.8256,612909.0
2023-12-03,36.0556,36.8256,35.7669,36.8256,612909.0
2023-12-04,36.662,37.1866,36.662,36.6812,631826.0
2023-12-05,36.4984,36.7582,36.1711,36.6812,317905.0
2023-12-06,36.8545,37.2588,36.354,36.4214,391355.0
2023-12-07,36.5272,37.4609,36.3251,37.4416,555463.0
2023-12-08,37.2684,37.8555,37.2684,37.7785,348212.0
2023-12-09,37.2684,37.8555,37.2684,37.7785,348212.0
2023-12-10,37.2684,37.8555,37.2684,37.7785,348212.0
2023-12-11,37.7785,37.9229,37.5716,37.8748,330337.0
2023-12-12,38.0576,39.1356,37.8892,38.9239,601862.0
2023-12-13,38.8661,39.7709,38.1491,39.5207,1806693.0
2023-12-14,40.3195,43.1878,40.1463,43.1108,1033288.0
2023-12-15,42.9183,43.7364,42.6199,43.5439,1371750.0
2023-12-16,42.9183,43.7364,42.6199,43.5439,1371750.0
2023-12-17,42.9183,43.7364,42.6199,43.5439,1371750.0
2023-12-18,43.6979,43.9289,42.6681,42.6681,796296.0
2023-12-19,43.0146,43.8616,42.8654,43.4092,634465.0
2023-12-20,43.2841,44.1936,42.7932,42.8221,581484.0
2023-12-21,43.2167,43.4092,42.6969,43.1493,412161.0
2023-12-22,43.6979,43.9674,43.0242,43.1974,374786.0
2023-12-23,43.6979,43.9674,43.0242,43.1974,374786.0
2023-12-24,43.6979,43.9674,43.0242,43.1974,374786.0
2023-12-25,43.6979,43.9674,43.0242,43.1974,374786.0
2023-12-26,43.3418,43.7076,43.1397,43.5151,230109.0
2023-12-27,43.8134,43.8519,43.3514,43.4958,298260.0
2023-12-28,43.2552,43.5632,43.0242,43.2071,269565.0
2023-12-29,42.9568,43.0916,42.3216,42.5237,418001.0
2023-12-30,42.9568,43.0916,42.3216,42.5237,418001.0
2023-12-31,42.9568,43.0916,42.3216,42.5237,418001.0
2024-01-01,42.9568,43.0916,42.3216,42.5237,418001.0
2024-01-02,42.0617,42.3986,41.5515,42.3216,384009.0
2024-01-03,42.0039,42.1339,40.7045,40.7238,586434.0
2024-01-04,40.4735,41.513,40.4158,40.9548,839880.0
2024-01-05,40.512,41.3783,40.4254,41.2339,454491.0
2024-01-06,40.512,41.3783,40.4254,41.2339,454491.0
2024-01-07,40.512,41.3783,40.4254,41.2339,454491.0
2024-01-08,41.3205,42.1291,41.1569,42.1098,682934.0
2024-01-09,41.5804,41.6959,41.0607,41.1184,317893.0
2024-01-10,41.1184,41.8788,40.9067,41.8596,394821.0
2024-01-11,41.9847,42.3601,40.9452,41.0703,586598.0
2024-01-12,41.4745,41.4745,40.3484,40.7142,398565.0
2024-01-13,41.4745,41.4745,40.3484,40.7142,398565.0
2024-01-14,41.4745,41.4745,40.3484,40.7142,398565.0
2024-01-15,41.4745,41.4745,40.3484,40.7142,398565.0
2024-01-16,40.3003,40.3292,39.6265,39.8768,555910.0
2024-01-17,39.2415,39.8335,38.9431,39.7228,443566.0
2024-01-18,40.0115,40.0212,39.126,39.6939,554831.0
2024-01-19,39.7998,40.3003,39.3378,40.3003,593653.0
2024-01-20,39.7998,40.3003,39.3378,40.3003,593653.0
2024-01-21,39.7998,40.3003,39.3378,40.3003,593653.0
2024-01-22,40.5409,41.5227,40.5409,41.0125,497525.0
2024-01-23,41.128,41.3494,40.0404,40.05,379541.0
2024-01-24,40.589,40.7045,39.7517,39.8094,348921.0
2024-01-25,40.4832,40.6564,39.9923,40.2907,328689.0
2024-01-26,40.5217,40.7045,39.7902,40.1174,524500.0
2024-01-27,40.5217,40.7045,39.7902,40.1174,524500.0
2024-01-28,40.5217,40.7045,39.7902,40.1174,524500.0
2024-01-29,40.4543,41.1473,40.1944,41.0607,783155.0
2024-01-30,40.7815,41.1858,40.4158,40.6468,731849.0
2024-01-31,41.1954,41.6382,40.1655,40.3292,769568.0
2024-02-01,40.7238,42.3504,40.7238,42.3312,852879.0
2024-02-02,41.9943,42.5718,41.1184,41.2147,798629.0
2024-02-03,41.9943,42.5718,41.1184,41.2147,798629.0
2024-02-04,41.9943,42.5718,41.1184,41.2147,798629.0
2024-02-05,40.7045,40.8874,39.9538,40.3677,611338.0
2024-02-06,40.2233,40.7527,40.0597,40.7142,401672.0
2024-02-07,40.8682,41.282,40.4254,40.974,869273.0
2024-02-08,41.0992,41.1329,40.4928,40.8008,369409.0
2024-02-09,40.9837,41.6574,40.666,41.2532,406754.0
2024-02-10,40.9837,41.6574,40.666,41.2532,406754.0
2024-02-11,40.9837,41.6574,40.666,41.2532,406754.0
2024-02-12,41.1954,42.1483,41.1714,41.7537,566436.0
2024-02-13,40.3292,40.6709,39.4437,39.7902,791962.0
2024-02-14,40.2441,40.5402,39.8494,40.3823,485698.0
2024-02-15,40.7671,42.1389,40.3922,42.0007,523777.0
2024-02-16,41.4974,41.9612,41.1866,41.5764,419507.0
2024-02-17,41.4974,41.9612,41.1866,41.5764,419507.0
2024-02-18,41.4974,41.9612,41.1866,41.5764,419507.0
2024-02-19,41.4974,41.9612,41.1866,41.5764,419507.0
2024-02-20,41.1224,41.6257,41.078,41.4086,393005.0
2024-02-21,41.2408,41.3099,40.6587,41.0731,377988.0
2024-02-22,41.4086,42.1241,41.3593,42.0402,339479.0
2024-02-23,42.0402,42.1389,41.5764,41.606,239145.0
2024-02-24,42.0402,42.1389,41.5764,41.606,239145.0
2024-02-25,42.0402,42.1389,41.5764,41.606,239145.0
2024-02-26,41.3297,41.8083,41.1744,41.5369,318460.0
2024-02-27,41.8527,41.8823,41.4579,41.5665,261639.0
2024-02-28,41.1224,41.6356,41.1224,41.3494,395453.0
2024-02-29,41.754,42.5435,41.6232,42.504,664577.0
2024-03-01,42.4941,43.1455,42.0402,43.1159,677933.0
2024-03-02,42.4941,43.1455,42.0402,43.1159,677933.0
2024-03-03,42.4941,43.1455,42.0402,43.1159,677933.0
2024-03-04,43.3132,44.981,43.3132,44.1225,727725.0
2024-03-05,43.8165,44.9218,43.8165,44.379,571743.0
2024-03-06,44.9317,44.9317,43.7376,44.1915,458869.0
2024-03-07,44.4087,45.2574,44.4087,44.7837,483859.0
2024-03-08,45.2376,45.3166,44.1225,44.1225,462534.0
2024-03-09,45.2376,45.3166,44.1225,44.1225,462534.0
2024-03-10,45.2376,45.3166,44.1225,44.1225,462534.0
2024-03-11,44.004,44.3889,43.7376,44.2212,411795.0
2024-03-12,44.6455,44.6455,42.8988,42.9086,400115.0
2024-03-13,42.8099,43.5402,42.8099,43.1455,349041.0
2024-03-14,42.9481,43.1257,41.7441,42.1586,440840.0
2024-03-15,41.8922,42.8593,41.8922,42.5632,1484635.0
2024-03-16,41.8922,42.8593,41.8922,42.5632,1484635.0
2024-03-17,41.8922,42.8593,41.8922,42.5632,1484635.0
2024-03-18,42.4547,42.4941,42.0205,42.2178,340010.0
2024-03-19,41.9909,42.8198,41.8922,42.5435,362901.0
2024-03-20,42.3461,43.5797,42.2573,43.2442,267514.0
2024-03-21,43.629,44.685,43.6192,44.1718,346249.0
2024-03-22,44.0929,44.1619,43.4909,43.8067,246975.0
2024-03-23,44.0929,44.1619,43.4909,43.8067,246975.0
2024-03-24,44.0929,44.1619,43.4909,43.8067,246975.0
2024-03-25,43.9448,44.1274,43.3922,43.4119,197738.0
2024-03-26,43.6389,44.004,43.3823,43.8165,293800.0
2024-03-27,44.2705,44.981,44.1333,44.9613,476383.0
2024-03-28,45.0008,45.4745,44.8182,45.1685,543659.0
2024-03-29,45.0008,45.4745,44.8182,45.1685,543659.0
2024-03-30,45.0008,45.4745,44.8182,45.1685,543659.0
2024-03-31,45.0008,45.4745,44.8182,45.1685,543659.0
2024-04-01,45.1093,45.1093,44.5073,44.8922,353106.0
2024-04-02,44.8133,44.8133,43.8955,44.5073,395855.0
2024-04-03,44.0139,44.8823,44.0139,44.6455,311190.0
2024-04-04,45.0205,45.4498,44.0238,44.0336,243241.0
2024-04-05,44.0633,44.606,43.8067,44.379,261077.0
2024-04-06,44.0633,44.606,43.8067,44.379,261077.0
2024-04-07,44.0633,44.606,43.8067,44.379,261077.0
2024-04-08,44.606,45.9482,44.5764,45.5929,472293.0
2024-04-09,45.6324,46.1357,44.9021,46.1258,264971.0
2024-04-10,44.9218,45.5287,43.8067,44.0534,572496.0
2024-04-11,44.3396,44.3396,43.333,43.481,414005.0
2024-04-12,43.2047,43.4465,42.5238,42.9284,348747.0
2024-04-13,43.2047,43.4465,42.5238,42.9284,348747.0
2024-04-14,43.2047,43.4465,42.5238,42.9284,348747.0
2024-04-15,43.1553,43.5057,42.0402,42.4152,291417.0
2024-04-16,41.981,42.2129,41.3099,41.8823,469855.0
2024-04-17,42.1389,42.1882,41.5566,41.6356,374941.0
2024-04-18,42.0205,42.277,41.5369,41.606,412626.0
2024-04-19,41.5468,42.3659,41.5468,42.0599,449435.0
2024-04-20,41.5468,42.3659,41.5468,42.0599,449435.0
2024-04-21,41.5468,42.3659,41.5468,42.0599,449435.0
2024-04-22,42.129,42.4053,41.8033,41.9909,528616.0
2024-04-23,42.0501,42.9481,42.0501,42.8593,518032.0
2024-04-24,41.9909,42.4497,39.9678,41.6454,598287.0
2024-04-25,40.9152,40.9152,39.8,40.5007,581057.0
2024-04-26,40.7474,41.5566,40.4699,41.4086,485587.0
2024-04-27,40.7474,41.5566,40.4699,41.4086,485587.0
2024-04-28,40.7474,41.5566,40.4699,41.4086,485587.0
2024-04-29,41.4876,41.7836,40.8264,41.2014,345379.0
2024-04-30,40.8757,41.1273,40.328,40.3921,346334.0
2024-05-01,40.2244,41.1422,39.9991,40.3033,483477.0
