,PRI US Equity,PRI US Equity,PRI US Equity,PRI US Equity,PRI US Equity
2023-10-29,195.3937,195.3937,191.8606,193.078,102490.0
2023-10-30,194.4496,195.7863,193.4011,194.6185,139026.0
2023-10-31,195.8907,196.0497,185.3657,189.9871,280789.0
2023-11-01,189.7486,193.2967,188.2677,193.1874,166355.0
2023-11-02,194.7279,199.2599,194.0222,199.2301,128486.0
2023-11-03,201.0389,204.1845,201.0389,203.5037,104478.0
2023-11-04,201.0389,204.1845,201.0389,203.5037,104478.0
2023-11-05,201.0389,204.1845,201.0389,203.5037,104478.0
2023-11-06,203.6925,203.6925,199.4636,200.9991,131293.0
2023-11-07,200.9693,200.9693,197.4312,198.8922,129105.0
2023-11-08,203.7422,205.889,200.7606,202.3707,147792.0
2023-11-09,202.5794,202.8974,199.9655,200.691,105664.0
2023-11-10,201.0687,204.6814,200.7606,204.2491,128247.0
2023-11-11,201.0687,204.6814,200.7606,204.2491,128247.0
2023-11-12,201.0687,204.6814,200.7606,204.2491,128247.0
2023-11-13,204.2391,205.9883,204.2391,204.8454,101994.0
2023-11-14,206.6443,207.9065,205.72,206.048,97077.0
2023-11-15,205.3721,207.9549,204.0801,204.0901,136061.0
2023-11-16,204.3584,204.3584,201.675,202.8974,100914.0
2023-11-17,206.048,209.3575,203.1558,208.2742,178299.0
2023-11-18,206.048,209.3575,203.1558,208.2742,178299.0
2023-11-19,206.048,209.3575,203.1558,208.2742,178299.0
2023-11-20,207.726,208.5136,204.5855,207.2574,150162.0
2023-11-21,207.1876,209.6301,206.1707,208.5734,110907.0
2023-11-22,208.6631,211.1306,207.8556,209.8395,85356.0
2023-11-23,208.6631,211.1306,207.8556,209.8395,85356.0
2023-11-24,209.7298,212.7506,209.7298,211.325,26230.0
2023-11-25,209.7298,212.7506,209.7298,211.325,26230.0
2023-11-26,209.7298,212.7506,209.7298,211.325,26230.0
2023-11-27,210.4875,214.3258,210.4875,213.6878,128719.0
2023-11-28,213.3588,213.3588,209.7996,210.1187,105550.0
2023-11-29,210.5972,211.2502,206.6841,207.0381,118271.0
2023-11-30,207.4767,211.1854,207.068,208.8725,247524.0
2023-12-01,207.706,211.9082,207.706,209.5903,118633.0
2023-12-02,207.706,211.9082,207.706,209.5903,118633.0
2023-12-03,207.706,211.9082,207.706,209.5903,118633.0
2023-12-04,209.5604,212.6958,208.6432,211.9929,201856.0
2023-12-05,211.7238,214.4056,210.338,211.7736,126741.0
2023-12-06,211.634,213.3388,210.8365,211.315,105310.0
2023-12-07,211.315,211.315,207.4468,207.6063,130359.0
2023-12-08,207.0082,210.8863,206.8387,210.8165,72991.0
2023-12-09,207.0082,210.8863,206.8387,210.8165,72991.0
2023-12-10,207.0082,210.8863,206.8387,210.8165,72991.0
2023-12-11,210.647,213.927,210.647,211.9032,71413.0
2023-12-12,212.2521,214.9838,212.2521,213.7974,80910.0
2023-12-13,213.4684,215.2729,210.4776,212.1724,182057.0
2023-12-14,213.4884,213.4884,206.739,208.035,187523.0
2023-12-15,207.2474,208.2244,205.413,206.071,460517.0
2023-12-16,207.2474,208.2244,205.413,206.071,460517.0
2023-12-17,207.2474,208.2244,205.413,206.071,460517.0
2023-12-18,207.6462,207.9453,205.9962,207.3172,162107.0
2023-12-19,207.5764,207.5914,205.9514,206.2704,151117.0
2023-12-20,204.765,205.1779,200.6426,200.8868,256892.0
2023-12-21,201.156,203.7979,200.2711,203.6085,112604.0
2023-12-22,204.7152,206.6243,204.6952,205.0441,74386.0
2023-12-23,204.7152,206.6243,204.6952,205.0441,74386.0
2023-12-24,204.7152,206.6243,204.6952,205.0441,74386.0
2023-12-25,204.7152,206.6243,204.6952,205.0441,74386.0
2023-12-26,204.9544,206.1109,204.6155,205.4529,47341.0
2023-12-27,205.0541,205.762,204.0871,205.423,60958.0
2023-12-28,204.3164,206.5395,204.3164,205.7221,54612.0
2023-12-29,206.5097,206.5894,204.5756,205.1339,74904.0
2023-12-30,206.5097,206.5894,204.5756,205.1339,74904.0
2023-12-31,206.5097,206.5894,204.5756,205.1339,74904.0
2024-01-01,206.5097,206.5894,204.5756,205.1339,74904.0
2024-01-02,204.5756,207.3272,202.5916,207.3172,143947.0
2024-01-03,205.9514,208.7429,205.1538,205.3831,128597.0
2024-01-04,205.2734,207.7957,204.8647,206.8686,150034.0
2024-01-05,206.6193,209.5105,206.6193,207.2973,159693.0
2024-01-06,206.6193,209.5105,206.6193,207.2973,159693.0
2024-01-07,206.6193,209.5105,206.6193,207.2973,159693.0
2024-01-08,208.4338,211.1655,207.5964,210.996,137332.0
2024-01-09,210.019,210.1087,206.9882,208.5235,108946.0
2024-01-10,208.693,212.4416,208.693,212.4017,107669.0
2024-01-11,212.4715,214.8841,211.8434,214.6249,108527.0
2024-01-12,215.7116,218.2837,215.1433,218.1043,112210.0
2024-01-13,215.7116,218.2837,215.1433,218.1043,112210.0
2024-01-14,215.7116,218.2837,215.1433,218.1043,112210.0
2024-01-15,215.7116,218.2837,215.1433,218.1043,112210.0
2024-01-16,216.7484,218.5729,216.7185,218.0345,137227.0
2024-01-17,217.7653,220.9606,217.7653,220.8659,108374.0
2024-01-18,220.9057,222.8,219.5399,222.4012,106286.0
2024-01-19,223.757,225.9005,222.8473,225.8905,98587.0
2024-01-20,223.757,225.9005,222.8473,225.8905,98587.0
2024-01-21,223.757,225.9005,222.8473,225.8905,98587.0
2024-01-22,227.1567,229.6142,226.8784,228.5125,125282.0
2024-01-23,227.8844,228.3723,225.9304,226.1796,92307.0
2024-01-24,227.5056,228.4826,225.4219,225.4618,75383.0
2024-01-25,226.2694,226.8974,224.7041,224.9733,93805.0
2024-01-26,225.4219,225.7809,224.5745,225.3522,81199.0
2024-01-27,225.4219,225.7809,224.5745,225.3522,81199.0
2024-01-28,225.4219,225.7809,224.5745,225.3522,81199.0
2024-01-29,224.1159,228.4328,223.6673,228.2932,108404.0
2024-01-30,228.2932,232.9191,228.2932,232.62,130995.0
2024-01-31,233.268,235.9897,232.7795,233.4475,223505.0
2024-02-01,232.2013,232.2013,223.8866,228.7817,140176.0
2024-02-02,229.3001,234.0057,229.3001,233.2979,76484.0
2024-02-03,229.3001,234.0057,229.3001,233.2979,76484.0
2024-02-04,229.3001,234.0057,229.3001,233.2979,76484.0
2024-02-05,231.8523,234.0257,230.5463,232.6299,82430.0
2024-02-06,231.972,233.5272,229.7687,230.2173,138612.0
2024-02-07,230.4566,233.0885,230.4566,232.281,127859.0
2024-02-08,232.281,235.4414,231.623,235.2121,90645.0
2024-02-09,236.4284,241.787,235.4613,241.7222,137930.0
2024-02-10,236.4284,241.787,235.4613,241.7222,137930.0
2024-02-11,236.4284,241.787,235.4613,241.7222,137930.0
2024-02-12,236.0794,241.0841,235.7405,237.8739,202570.0
2024-02-13,236.3486,238.5269,232.4505,234.4943,175051.0
2024-02-14,231.7427,241.6923,226.1533,238.8908,198389.0
2024-02-15,240.3564,246.5076,239.4192,244.1448,152797.0
2024-02-16,244.2445,247.2852,243.175,245.72,127350.0
2024-02-17,244.2445,247.2852,243.175,245.72,127350.0
2024-02-18,244.2445,247.2852,243.175,245.72,127350.0
2024-02-19,244.2445,247.2852,243.175,245.72,127350.0
2024-02-20,243.94,246.555,243.94,246.04,137634.0
2024-02-21,245.8,247.05,244.64,246.9,139309.0
2024-02-22,247.88,252.885,247.88,252.32,150157.0
2024-02-23,253.88,254.405,249.61,249.93,130081.0
2024-02-24,253.88,254.405,249.61,249.93,130081.0
2024-02-25,253.88,254.405,249.61,249.93,130081.0
2024-02-26,249.7,250.955,246.95,247.19,104484.0
2024-02-27,246.76,247.53,243.96,244.58,126715.0
2024-02-28,243.92,247.09,243.92,245.37,106914.0
2024-02-29,246.14,246.61,243.6,245.26,153783.0
2024-03-01,244.73,248.94,244.6,248.73,117978.0
2024-03-02,244.73,248.94,244.6,248.73,117978.0
2024-03-03,244.73,248.94,244.6,248.73,117978.0
2024-03-04,248.4,252.29,248.27,249.29,125581.0
2024-03-05,248.89,251.72,248.07,248.33,127741.0
2024-03-06,248.72,252.97,247.11,251.74,79906.0
2024-03-07,252.0,252.85,248.39,248.48,95769.0
2024-03-08,248.98,251.68,246.93,247.04,91294.0
2024-03-09,248.98,251.68,246.93,247.04,91294.0
2024-03-10,248.98,251.68,246.93,247.04,91294.0
2024-03-11,245.87,247.39,244.54,246.27,109058.0
2024-03-12,245.23,247.7363,244.28,246.65,80439.0
2024-03-13,247.27,250.35,247.27,248.67,83927.0
2024-03-14,248.29,248.79,243.65,245.52,135591.0
2024-03-15,243.41,247.94,243.41,246.88,305460.0
2024-03-16,243.41,247.94,243.41,246.88,305460.0
2024-03-17,243.41,247.94,243.41,246.88,305460.0
2024-03-18,247.82,248.6375,246.03,246.16,82599.0
2024-03-19,246.16,250.31,246.16,250.3,108917.0
2024-03-20,249.23,252.175,248.54,251.83,109211.0
2024-03-21,252.2,252.3,249.95,251.11,101887.0
2024-03-22,252.09,252.09,248.085,248.81,112999.0
2024-03-23,252.09,252.09,248.085,248.81,112999.0
2024-03-24,252.09,252.09,248.085,248.81,112999.0
2024-03-25,249.69,251.65,248.565,250.07,85375.0
2024-03-26,249.73,254.63,249.73,252.45,83802.0
2024-03-27,253.41,256.56,253.25,256.18,98644.0
2024-03-28,255.94,256.3,252.91,252.96,146101.0
2024-03-29,255.94,256.3,252.91,252.96,146101.0
2024-03-30,255.94,256.3,252.91,252.96,146101.0
2024-03-31,255.94,256.3,252.91,252.96,146101.0
2024-04-01,252.44,254.13,251.61,252.0,111322.0
2024-04-02,249.66,251.31,247.9,248.58,83873.0
2024-04-03,248.36,251.51,248.36,249.05,101219.0
2024-04-04,250.67,251.06,245.74,246.6,115813.0
2024-04-05,247.08,249.68,246.52,246.67,95148.0
2024-04-06,247.08,249.68,246.52,246.67,95148.0
2024-04-07,247.08,249.68,246.52,246.67,95148.0
2024-04-08,247.0,250.96,246.33,249.94,89933.0
2024-04-09,250.42,250.42,242.5,242.94,83438.0
2024-04-10,241.86,245.45,241.68,243.23,106251.0
2024-04-11,242.93,242.93,222.02,223.39,448175.0
2024-04-12,223.27,229.19,220.3468,222.09,269629.0
2024-04-13,223.27,229.19,220.3468,222.09,269629.0
2024-04-14,223.27,229.19,220.3468,222.09,269629.0
2024-04-15,224.12,224.785,211.81,213.04,398399.0
2024-04-16,213.28,214.375,209.43,213.96,244273.0
2024-04-17,214.4,215.8499,211.41,211.64,265897.0
2024-04-18,212.81,215.49,184.76,210.09,1706756.0
2024-04-19,211.64,215.95,210.94,215.04,381146.0
2024-04-20,211.64,215.95,210.94,215.04,381146.0
2024-04-21,211.64,215.95,210.94,215.04,381146.0
2024-04-22,216.93,218.31,213.96,217.51,223113.0
2024-04-23,218.35,221.59,217.44,218.39,171094.0
2024-04-24,218.23,222.5,217.89,221.88,149623.0
2024-04-25,219.79,221.435,217.97,218.59,142493.0
2024-04-26,217.31,218.22,212.44,213.46,313054.0
2024-04-27,217.31,218.22,212.44,213.46,313054.0
2024-04-28,217.31,218.22,212.44,213.46,313054.0
2024-04-29,214.08,219.08,214.08,214.68,211335.0
2024-04-30,213.58,216.1,211.58,211.86,205420.0
2024-05-01,211.53,218.95,211.53,215.51,175201.0
