,CMA US Equity,CMA US Equity,CMA US Equity,CMA US Equity,CMA US Equity
2023-09-12,43.5441,44.4824,42.6249,43.5345,3790346.0
2023-09-13,44.1281,44.1425,41.9547,42.3186,2506513.0
2023-09-14,43.0192,43.6565,42.3672,42.6494,2110055.0
2023-09-15,41.8904,42.3964,41.472,42.3964,6098253.0
2023-09-16,41.8904,42.3964,41.472,42.3964,6098253.0
2023-09-17,41.8904,42.3964,41.472,42.3964,6098253.0
2023-09-18,42.3283,42.3283,41.6666,42.0947,1623917.0
2023-09-19,42.3283,42.5034,41.3163,42.0169,1835902.0
2023-09-20,42.4937,42.844,40.5962,40.7422,1877193.0
2023-09-21,40.4113,41.1119,39.9345,40.1,2244416.0
2023-09-22,40.3335,40.4211,39.5842,40.1097,1547129.0
2023-09-23,40.3335,40.4211,39.5842,40.1097,1547129.0
2023-09-24,40.3335,40.4211,39.5842,40.1097,1547129.0
2023-09-25,39.954,40.3821,39.6169,40.3335,1665488.0
2023-09-26,39.5356,40.297,38.7377,38.9128,2272381.0
2023-09-27,39.1658,39.2437,38.2803,38.8739,1914336.0
2023-09-28,38.8252,40.1778,38.689,39.7107,1539512.0
2023-09-29,40.1778,41.219,40.0805,40.4308,1806887.0
2023-09-30,40.1778,41.219,40.0805,40.4308,1806887.0
2023-10-01,40.1778,41.219,40.0805,40.4308,1806887.0
2023-10-02,39.8956,40.3821,38.908,39.1658,2368959.0
2023-10-03,38.8252,38.8252,38.1538,38.5431,2258410.0
2023-10-04,38.6696,38.7863,37.8035,38.5333,2030305.0
2023-10-05,38.1733,39.1415,37.8716,39.0977,1926513.0
2023-10-06,38.4166,39.5842,38.0273,39.0101,2969992.0
2023-10-07,38.4166,39.5842,38.0273,39.0101,2969992.0
2023-10-08,38.4166,39.5842,38.0273,39.0101,2969992.0
2023-10-09,38.436,39.4285,38.2755,39.4188,1752837.0
2023-10-10,39.9929,40.7811,39.4918,40.2654,2617594.0
2023-10-11,40.4211,41.1606,40.1875,40.966,2285569.0
2023-10-12,41.0828,41.3455,39.8859,40.5768,1758716.0
2023-10-13,41.1703,41.3429,39.4091,39.6815,1748181.0
2023-10-14,41.1703,41.3429,39.4091,39.6815,1748181.0
2023-10-15,41.1703,41.3429,39.4091,39.6815,1748181.0
2023-10-16,40.353,40.7422,39.8567,40.6254,1358953.0
2023-10-17,40.207,42.192,40.207,41.8515,1771739.0
2023-10-18,41.2482,41.6958,40.4259,40.8979,2100243.0
2023-10-19,40.8103,41.7542,40.24,40.3724,3002857.0
2023-10-20,39.5259,39.9686,36.8013,36.9278,5349504.0
2023-10-21,39.5259,39.9686,36.8013,36.9278,5349504.0
2023-10-22,39.5259,39.9686,36.8013,36.9278,5349504.0
2023-10-23,36.9764,37.6381,36.3926,37.2294,3152372.0
2023-10-24,37.4824,37.9702,36.8207,37.5895,2806045.0
2023-10-25,37.2878,37.5505,36.4704,37.2586,2093487.0
2023-10-26,37.2781,38.9031,37.2002,38.4263,1983998.0
2023-10-27,38.582,38.582,36.5288,37.1613,2020071.0
2023-10-28,38.582,38.582,36.5288,37.1613,2020071.0
2023-10-29,38.582,38.582,36.5288,37.1613,2020071.0
2023-10-30,37.6186,37.9981,36.8986,37.6576,1432466.0
2023-10-31,37.6673,38.3971,37.3948,38.3387,1691986.0
2023-11-01,38.582,38.6404,37.716,38.3971,1475100.0
2023-11-02,39.0393,41.0828,38.8642,41.0438,2370047.0
2023-11-03,42.5132,43.243,42.3477,42.8927,2701931.0
2023-11-04,42.5132,43.243,42.3477,42.8927,2701931.0
2023-11-05,42.5132,43.243,42.3477,42.8927,2701931.0
2023-11-06,42.844,43.1554,41.4623,41.8126,1860881.0
2023-11-07,41.579,42.0753,41.0925,41.3066,1890143.0
2023-11-08,41.2579,41.326,40.6897,41.1119,1265361.0
2023-11-09,41.326,41.3747,39.8762,40.0513,1322773.0
2023-11-10,40.3724,40.5378,39.6524,40.2362,1242203.0
2023-11-11,40.3724,40.5378,39.6524,40.2362,1242203.0
2023-11-12,40.3724,40.5378,39.6524,40.2362,1242203.0
2023-11-13,40.0318,40.0805,39.3215,39.8762,1313261.0
2023-11-14,41.8417,43.6086,41.7444,42.99,2654956.0
2023-11-15,43.0581,44.5761,43.0289,43.8365,1878370.0
2023-11-16,43.6614,43.9533,42.5813,43.1457,1120363.0
2023-11-17,43.7684,44.109,43.2138,44.0117,1112746.0
2023-11-18,43.7684,44.109,43.2138,44.0117,1112746.0
2023-11-19,43.7684,44.109,43.2138,44.0117,1112746.0
2023-11-20,43.8073,43.9533,43.243,43.5641,1232720.0
2023-11-21,43.2527,43.3159,42.4645,42.5813,1267708.0
2023-11-22,43.0483,43.204,42.2115,42.4548,851079.0
2023-11-23,43.0483,43.204,42.2115,42.4548,851079.0
2023-11-24,42.5424,42.951,42.2407,42.5813,400445.0
2023-11-25,42.5424,42.951,42.2407,42.5813,400445.0
2023-11-26,42.5424,42.951,42.2407,42.5813,400445.0
2023-11-27,42.1142,42.3477,41.7444,42.1142,1436025.0
2023-11-28,42.1726,42.5132,41.4039,42.4061,1919821.0
2023-11-29,42.9802,44.3133,42.9802,43.8657,2391689.0
2023-11-30,44.1187,44.6296,43.5835,44.0019,1856658.0
2023-12-01,43.6225,47.0087,43.4278,46.9017,2993168.0
2023-12-02,43.6225,47.0087,43.4278,46.9017,2993168.0
2023-12-03,43.6225,47.0087,43.4278,46.9017,2993168.0
2023-12-04,46.5027,48.5753,46.3957,48.118,2389682.0
2023-12-05,47.6315,47.865,46.3762,46.5416,1837794.0
2023-12-06,47.1741,48.5753,45.5394,46.3373,4618828.0
2023-12-07,46.4249,48.0888,46.347,47.9137,2933421.0
2023-12-08,47.865,49.1689,47.6996,48.624,1865446.0
2023-12-09,47.865,49.1689,47.6996,48.624,1865446.0
2023-12-10,47.865,49.1689,47.6996,48.624,1865446.0
2023-12-11,48.4683,49.1105,48.298,48.5364,1260615.0
2023-12-12,47.9039,48.3029,47.5634,48.1764,1719524.0
2023-12-13,48.1764,51.7475,47.9769,51.621,3221508.0
2023-12-14,53.8796,56.6017,53.8796,56.0297,4658157.0
2023-12-15,55.9606,56.4636,54.3431,54.6292,4433903.0
2023-12-16,55.9606,56.4636,54.3431,54.6292,4433903.0
2023-12-17,55.9606,56.4636,54.3431,54.6292,4433903.0
2023-12-18,55.0434,55.0434,53.5936,53.9092,1623289.0
2023-12-19,54.0078,55.142,53.6429,54.9645,1445587.0
2023-12-20,54.2938,55.0533,52.8736,53.1005,1809213.0
2023-12-21,53.9289,54.6686,53.4752,54.3136,1744602.0
2023-12-22,54.6785,55.5267,54.067,54.4023,1022158.0
2023-12-23,54.6785,55.5267,54.067,54.4023,1022158.0
2023-12-24,54.6785,55.5267,54.067,54.4023,1022158.0
2023-12-25,54.6785,55.5267,54.067,54.4023,1022158.0
2023-12-26,54.5108,55.6943,54.1459,55.5069,718360.0
2023-12-27,55.3097,55.7831,54.9645,55.5168,930852.0
2023-12-28,55.1716,55.8225,55.1716,55.793,1084820.0
2023-12-29,55.5168,55.6943,54.7672,55.0434,1465531.0
2023-12-30,55.5168,55.6943,54.7672,55.0434,1465531.0
2023-12-31,55.5168,55.6943,54.7672,55.0434,1465531.0
2024-01-01,55.5168,55.6943,54.7672,55.0434,1465531.0
2024-01-02,54.6982,56.0691,54.1755,55.7239,2342842.0
2024-01-03,54.7968,54.8067,53.4358,53.9289,2276349.0
2024-01-04,54.3826,55.359,54.2149,54.3136,2392802.0
2024-01-05,54.4023,56.2861,54.0916,55.7338,1931198.0
2024-01-06,54.4023,56.2861,54.0916,55.7338,1931198.0
2024-01-07,54.4023,56.2861,54.0916,55.7338,1931198.0
2024-01-08,55.3393,56.1283,54.8856,56.0198,1507694.0
2024-01-09,55.1716,55.6154,54.925,55.3886,1415245.0
2024-01-10,55.0335,55.216,54.3826,54.787,1356015.0
2024-01-11,54.5404,54.6686,53.2287,54.4418,1597044.0
2024-01-12,54.8166,54.8264,52.9032,53.3667,1442333.0
2024-01-13,54.8166,54.8264,52.9032,53.3667,1442333.0
2024-01-14,54.8166,54.8264,52.9032,53.3667,1442333.0
2024-01-15,54.8166,54.8264,52.9032,53.3667,1442333.0
2024-01-16,52.489,52.7848,51.6704,52.5186,2038573.0
2024-01-17,51.5816,52.558,51.3696,51.9564,2041619.0
2024-01-18,52.3706,52.5087,50.9307,51.5717,2520247.0
2024-01-19,51.483,52.2621,50.7827,51.8775,4042190.0
2024-01-20,51.483,52.2621,50.7827,51.8775,4042190.0
2024-01-21,51.483,52.2621,50.7827,51.8775,4042190.0
2024-01-22,50.8419,53.0216,50.8419,52.9328,2635737.0
2024-01-23,53.3766,53.9881,52.4002,53.2188,2478642.0
2024-01-24,53.998,54.7549,53.3925,54.2741,2235875.0
2024-01-25,54.9744,55.2998,53.1794,54.2149,1109399.0
2024-01-26,54.4023,55.0434,54.1262,54.1656,1638182.0
2024-01-27,54.4023,55.0434,54.1262,54.1656,1638182.0
2024-01-28,54.4023,55.0434,54.1262,54.1656,1638182.0
2024-01-29,53.9388,55.1716,53.6084,55.0828,1708672.0
2024-01-30,54.8856,55.2012,54.5503,54.8264,1132875.0
2024-01-31,52.6566,54.0275,51.8479,51.8578,3193700.0
2024-02-01,52.0254,52.4051,48.179,50.3586,4406925.0
2024-02-02,49.3231,50.9504,48.8201,50.7729,2423993.0
2024-02-03,49.3231,50.9504,48.8201,50.7729,2423993.0
2024-02-04,49.3231,50.9504,48.8201,50.7729,2423993.0
2024-02-05,50.043,50.2354,49.3822,49.6683,1626793.0
2024-02-06,49.6781,50.477,48.3269,48.5735,2773862.0
2024-02-07,48.9483,50.1417,47.1533,49.5105,2358170.0
2024-02-08,49.1455,50.408,48.7116,50.3685,1542287.0
2024-02-09,50.2995,51.1279,49.4414,50.6447,1516931.0
2024-02-10,50.2995,51.1279,49.4414,50.6447,1516931.0
2024-02-11,50.2995,51.1279,49.4414,50.6447,1516931.0
2024-02-12,50.7334,52.6566,50.6742,51.8873,1694034.0
2024-02-13,50.2502,50.2502,48.2086,49.1159,2391055.0
2024-02-14,49.7521,50.2502,49.0173,49.7274,1617031.0
2024-02-15,50.2206,51.2759,50.0628,50.6841,2340613.0
2024-02-16,49.9345,50.3291,49.2047,49.6485,2038358.0
2024-02-17,49.9345,50.3291,49.2047,49.6485,2038358.0
2024-02-18,49.9345,50.3291,49.2047,49.6485,2038358.0
2024-02-19,49.9345,50.3291,49.2047,49.6485,2038358.0
2024-02-20,48.8299,50.1712,48.8299,49.7274,1573275.0
2024-02-21,49.3527,49.8852,48.7905,49.1455,1928785.0
2024-02-22,49.1159,50.043,48.8102,49.2737,1345103.0
2024-02-23,49.0962,49.3033,48.465,48.8595,2054524.0
2024-02-24,49.0962,49.3033,48.465,48.8595,2054524.0
2024-02-25,49.0962,49.3033,48.465,48.8595,2054524.0
2024-02-26,48.5538,49.4907,48.0212,48.2973,1526010.0
2024-02-27,48.4453,49.3033,48.1691,48.6228,1871066.0
2024-02-28,48.1001,48.5932,47.7944,47.8535,1561601.0
2024-02-29,48.5834,49.2836,48.2283,48.7017,1981315.0
2024-03-01,48.0311,49.0864,46.9807,48.9088,2870486.0
2024-03-02,48.0311,49.0864,46.9807,48.9088,2870486.0
2024-03-03,48.0311,49.0864,46.9807,48.9088,2870486.0
2024-03-04,49.5696,50.2156,48.9877,49.1751,3182766.0
2024-03-05,48.8003,52.0057,48.682,51.0293,3434141.0
2024-03-06,51.0885,51.335,49.185,50.4967,3740874.0
2024-03-07,51.1279,52.1043,50.5263,51.3548,2889686.0
2024-03-08,52.055,53.061,51.8873,51.9663,2625165.0
2024-03-09,52.055,53.061,51.8873,51.9663,2625165.0
2024-03-10,52.055,53.061,51.8873,51.9663,2625165.0
2024-03-11,51.5323,52.2424,51.2364,51.6704,1928520.0
2024-03-12,51.7887,52.0649,50.6151,51.0194,1915642.0
2024-03-13,51.2759,51.9268,50.7334,50.98,2160445.0
2024-03-14,50.69,51.02,48.95,49.28,2546220.0
2024-03-15,48.92,50.015,48.92,49.49,7246344.0
2024-03-16,48.92,50.015,48.92,49.49,7246344.0
2024-03-17,48.92,50.015,48.92,49.49,7246344.0
2024-03-18,49.49,49.87,48.79,49.59,1606648.0
2024-03-19,49.35,50.215,49.22,49.87,1928449.0
2024-03-20,49.5,52.01,49.39,51.76,2377464.0
2024-03-21,52.18,54.4,52.18,52.9,2320803.0
2024-03-22,53.09,53.4,51.65,51.65,2137137.0
2024-03-23,53.09,53.4,51.65,51.65,2137137.0
2024-03-24,53.09,53.4,51.65,51.65,2137137.0
2024-03-25,51.79,52.68,51.75,52.06,1352092.0
2024-03-26,52.47,52.55,51.66,52.0,1224902.0
2024-03-27,52.43,54.255,52.43,54.23,1761132.0
2024-03-28,54.54,55.14,54.05,54.99,2317092.0
2024-03-29,54.54,55.14,54.05,54.99,2317092.0
2024-03-30,54.54,55.14,54.05,54.99,2317092.0
2024-03-31,54.54,55.14,54.05,54.99,2317092.0
2024-04-01,55.25,55.25,54.1,54.11,1403216.0
2024-04-02,53.62,53.84,52.89,53.6,1254551.0
2024-04-03,53.77,54.475,53.38,53.77,1467676.0
2024-04-04,53.9,54.75,52.68,52.76,1467980.0
2024-04-05,52.49,53.09,52.11,52.64,1229018.0
2024-04-06,52.49,53.09,52.11,52.64,1229018.0
2024-04-07,52.49,53.09,52.11,52.64,1229018.0
2024-04-08,53.07,54.27,52.69,53.99,1712704.0
2024-04-09,54.07,54.52,53.3804,54.46,1186081.0
2024-04-10,52.94,52.94,51.05,51.39,2008094.0
2024-04-11,51.46,51.75,50.445,51.68,1360349.0
2024-04-12,50.81,51.42,50.53,51.24,1671702.0
2024-04-13,50.81,51.42,50.53,51.24,1671702.0
2024-04-14,50.81,51.42,50.53,51.24,1671702.0
2024-04-15,51.74,52.59,50.09,50.85,1874139.0
2024-04-16,50.39,50.595,49.585,50.03,1438637.0
2024-04-17,50.57,50.87,49.27,49.82,2391461.0
2024-04-18,51.55,52.24,50.13,50.66,3299110.0
2024-04-19,50.68,52.17,50.68,51.56,2364256.0
2024-04-20,50.68,52.17,50.68,51.56,2364256.0
2024-04-21,50.68,52.17,50.68,51.56,2364256.0
2024-04-22,51.65,52.76,51.4,52.61,2575686.0
2024-04-23,52.58,53.27,52.1,52.64,1628407.0
2024-04-24,52.04,53.1,52.01,52.95,1720886.0
2024-04-25,52.55,52.87,51.32,52.15,1233876.0
2024-04-26,52.19,52.8572,52.02,52.07,975483.0
2024-04-27,52.19,52.8572,52.02,52.07,975483.0
2024-04-28,52.19,52.8572,52.02,52.07,975483.0
2024-04-29,52.06,52.435,51.235,51.42,1251576.0
2024-04-30,50.56,51.3,50.065,50.17,1816685.0
2024-05-01,50.36,52.44,50.185,51.21,2092848.0
