,DHI US Equity,DHI US Equity,DHI US Equity,DHI US Equity,DHI US Equity
2023-09-05,118.9844,119.0937,113.1524,113.5399,3266186.0
2023-09-06,114.2453,115.3779,113.6989,114.8812,2783472.0
2023-09-07,114.762,116.9974,113.7386,116.3516,2604288.0
2023-09-08,116.4112,117.6828,115.676,116.5503,1575329.0
2023-09-09,116.4112,117.6828,115.676,116.5503,1575329.0
2023-09-10,116.4112,117.6828,115.676,116.5503,1575329.0
2023-09-11,116.749,118.9745,116.3516,117.1166,1417381.0
2023-09-12,116.6099,117.6629,113.679,113.8976,2673948.0
2023-09-13,114.1857,114.7421,111.9602,113.1226,2100045.0
2023-09-14,114.2751,114.9408,113.0034,114.454,2761806.0
2023-09-15,112.5861,112.5861,109.7049,111.6423,5875279.0
2023-09-16,112.5861,112.5861,109.7049,111.6423,5875279.0
2023-09-17,112.5861,112.5861,109.7049,111.6423,5875279.0
2023-09-18,111.6522,112.914,110.7183,112.457,2113324.0
2023-09-19,112.4669,113.5399,111.687,112.8544,2015828.0
2023-09-20,113.9175,115.0203,112.2583,112.4669,3550204.0
2023-09-21,110.4004,110.7581,107.2907,108.3438,4800091.0
2023-09-22,109.3075,109.7844,107.8371,108.5922,2160847.0
2023-09-23,109.3075,109.7844,107.8371,108.5922,2160847.0
2023-09-24,109.3075,109.7844,107.8371,108.5922,2160847.0
2023-09-25,107.7775,108.8107,107.231,107.4695,1793237.0
2023-09-26,106.933,108.1053,106.6548,106.7641,2046359.0
2023-09-27,107.6781,108.3438,105.9097,106.317,1565656.0
2023-09-28,106.1282,108.6319,105.9792,108.2146,2161518.0
2023-09-29,109.1585,109.7745,106.2777,106.774,2122505.0
2023-09-30,109.1585,109.7745,106.2777,106.774,2122505.0
2023-10-01,109.1585,109.7745,106.2777,106.774,2122505.0
2023-10-02,105.5619,107.3652,104.2306,105.4924,3100878.0
2023-10-03,104.787,105.2539,101.2998,102.1839,4537164.0
2023-10-04,102.9589,104.1212,102.1343,103.6941,3115924.0
2023-10-05,103.2967,104.7852,102.6211,103.1179,2540402.0
2023-10-06,102.0051,104.2803,101.5382,103.6246,2193982.0
2023-10-07,102.0051,104.2803,101.5382,103.6246,2193982.0
2023-10-08,102.0051,104.2803,101.5382,103.6246,2193982.0
2023-10-09,102.641,105.4427,102.2336,105.4228,1660008.0
2023-10-10,105.3533,108.5028,105.3533,106.5058,3249247.0
2023-10-11,107.3403,108.5723,106.5455,107.9663,1974570.0
2023-10-12,106.4064,106.5058,101.0315,101.6872,3818318.0
2023-10-13,102.0051,103.9127,101.9127,102.9887,2250142.0
2023-10-14,102.0051,103.9127,101.9127,102.9887,2250142.0
2023-10-15,102.0051,103.9127,101.9127,102.9887,2250142.0
2023-10-16,104.5982,104.8168,102.5068,103.8431,2256177.0
2023-10-17,103.1477,105.6613,103.1278,104.2505,1972943.0
2023-10-18,103.3265,103.8233,101.7468,101.7766,1788865.0
2023-10-19,102.0945,102.7503,100.1572,100.5844,2511209.0
2023-10-20,100.7235,101.4885,99.4716,100.0081,2136129.0
2023-10-21,100.7235,101.4885,99.4716,100.0081,2136129.0
2023-10-22,100.7235,101.4885,99.4716,100.0081,2136129.0
2023-10-23,100.0181,102.4383,99.6753,101.4587,2290274.0
2023-10-24,100.8427,101.7468,99.4319,101.101,2193964.0
2023-10-25,100.634,100.9718,99.6405,100.0081,1649404.0
2023-10-26,100.8427,102.6509,100.1572,100.9917,2382627.0
2023-10-27,101.3196,102.0747,100.4478,101.0414,2065658.0
2023-10-28,101.3196,102.0747,100.4478,101.0414,2065658.0
2023-10-29,101.3196,102.0747,100.4478,101.0414,2065658.0
2023-10-30,101.7965,102.5814,100.2863,101.4686,1871748.0
2023-10-31,101.876,104.1014,101.568,103.7239,1904200.0
2023-11-01,103.9027,108.8406,102.9788,108.5922,3185969.0
2023-11-02,111.5231,115.2388,110.8673,113.2915,4602329.0
2023-11-03,116.4907,120.0028,116.4907,118.0903,4076402.0
2023-11-04,116.4907,120.0028,116.4907,118.0903,4076402.0
2023-11-05,116.4907,120.0028,116.4907,118.0903,4076402.0
2023-11-06,116.0535,117.6531,115.4674,116.9576,3634497.0
2023-11-07,118.0307,121.4881,117.3054,120.3853,4307010.0
2023-11-08,121.1801,122.9387,120.2164,121.0212,2581804.0
2023-11-09,121.2497,122.5015,119.3223,119.8985,2276268.0
2023-11-10,120.7529,122.4022,119.3818,121.9054,2374612.0
2023-11-11,120.7529,122.4022,119.3818,121.9054,2374612.0
2023-11-12,120.7529,122.4022,119.3818,121.9054,2374612.0
2023-11-13,120.9615,122.3574,120.3754,121.5279,2045903.0
2023-11-14,126.1179,129.943,125.9987,128.0652,3968979.0
2023-11-15,127.4393,128.9394,126.9152,127.0717,2534094.0
2023-11-16,127.3797,128.3732,126.5352,126.8035,2364433.0
2023-11-17,127.3598,127.9773,126.6644,127.2307,1939084.0
2023-11-18,127.3598,127.9773,126.6644,127.2307,1939084.0
2023-11-19,127.3598,127.9773,126.6644,127.2307,1939084.0
2023-11-20,126.7029,127.9477,126.1751,127.8681,1977932.0
2023-11-21,127.3901,127.6589,125.966,126.2249,2312904.0
2023-11-22,127.2009,128.137,126.0257,126.4938,1227928.0
2023-11-23,127.2009,128.137,126.0257,126.4938,1227928.0
2023-11-24,126.2548,127.1212,126.1452,126.9519,669821.0
2023-11-25,126.2548,127.1212,126.1452,126.9519,669821.0
2023-11-26,126.2548,127.1212,126.1452,126.9519,669821.0
2023-11-27,126.0755,126.7028,125.488,125.7469,1716531.0
2023-11-28,125.5776,126.3466,124.761,125.4382,1479513.0
2023-11-29,126.7726,127.3801,126.0855,126.7328,2984091.0
2023-11-30,126.4739,127.2407,124.9104,127.1411,2428202.0
2023-12-01,127.4697,130.7162,127.1212,130.3179,2897595.0
2023-12-02,127.4697,130.7162,127.1212,130.3179,2897595.0
2023-12-03,127.4697,130.7162,127.1212,130.3179,2897595.0
2023-12-04,129.5212,131.1345,128.8141,129.9494,2153594.0
2023-12-05,130.0291,130.5171,129.093,130.1884,1926641.0
2023-12-06,131.7519,134.4607,131.4532,133.0565,3113478.0
2023-12-07,133.6142,136.0341,133.5868,135.7752,3864312.0
2023-12-08,135.586,138.2937,135.4266,137.8864,2899220.0
2023-12-09,135.586,138.2937,135.4266,137.8864,2899220.0
2023-12-10,135.586,138.2937,135.4266,137.8864,2899220.0
2023-12-11,137.2988,139.6192,136.6814,138.3246,4112010.0
2023-12-12,138.5437,139.7088,138.2549,139.2209,2687610.0
2023-12-13,140.8043,144.0358,138.8026,143.5727,3971693.0
2023-12-14,145.9927,152.9936,145.5445,152.4956,5732406.0
2023-12-15,150.6533,153.9994,148.9504,149.4881,7538344.0
2023-12-16,150.6533,153.9994,148.9504,149.4881,7538344.0
2023-12-17,150.6533,153.9994,148.9504,149.4881,7538344.0
2023-12-18,149.4085,149.6276,146.3412,147.9844,4054350.0
2023-12-19,148.8807,150.2151,148.0242,149.6176,2818543.0
2023-12-20,149.3886,151.3703,148.5022,148.7711,2145699.0
2023-12-21,150.3745,151.201,148.552,149.7072,1911979.0
2023-12-22,150.7031,150.7031,148.3429,149.3188,1413862.0
2023-12-23,150.7031,150.7031,148.3429,149.3188,1413862.0
2023-12-24,150.7031,150.7031,148.3429,149.3188,1413862.0
2023-12-25,150.7031,150.7031,148.3429,149.3188,1413862.0
2023-12-26,149.6973,150.7927,149.4543,150.0857,971251.0
2023-12-27,150.3545,151.8981,149.6873,151.1213,1211123.0
2023-12-28,151.1213,152.0575,150.474,151.3504,1187507.0
2023-12-29,150.8325,152.1226,150.3844,151.3504,1479585.0
2023-12-30,150.8325,152.1226,150.3844,151.3504,1479585.0
2023-12-31,150.8325,152.1226,150.3844,151.3504,1479585.0
2024-01-01,150.8325,152.1226,150.3844,151.3504,1479585.0
2024-01-02,149.279,150.9421,147.4267,149.2591,1898361.0
2024-01-03,147.1479,148.4325,145.5744,147.3371,3083660.0
2024-01-04,146.8989,149.1993,146.5992,147.0782,1926877.0
2024-01-05,146.401,149.5379,145.9628,148.0143,2138822.0
2024-01-06,146.401,149.5379,145.9628,148.0143,2138822.0
2024-01-07,146.401,149.5379,145.9628,148.0143,2138822.0
2024-01-08,149.6873,151.8085,149.3886,151.6491,1912328.0
2024-01-09,150.3745,152.3064,150.2201,151.1313,1593300.0
2024-01-10,153.5512,156.1255,152.8643,153.8799,2211062.0
2024-01-11,152.645,154.6766,151.9877,154.338,2287403.0
2024-01-12,154.6367,154.6367,152.3462,153.2824,1410666.0
2024-01-13,154.6367,154.6367,152.3462,153.2824,1410666.0
2024-01-14,154.6367,154.6367,152.3462,153.2824,1410666.0
2024-01-15,154.6367,154.6367,152.3462,153.2824,1410666.0
2024-01-16,152.3662,153.1728,151.5346,152.3562,1645993.0
2024-01-17,151.1213,152.3761,150.426,151.3305,1863652.0
2024-01-18,153.1429,153.601,150.1653,151.8981,2135463.0
2024-01-19,152.4956,154.7961,151.689,154.6566,2175885.0
2024-01-20,152.4956,154.7961,151.689,154.6566,2175885.0
2024-01-21,152.4956,154.7961,151.689,154.6566,2175885.0
2024-01-22,155.0052,157.2708,154.3679,157.0467,3323493.0
2024-01-23,147.8848,150.3745,140.9238,142.5371,11109925.0
2024-01-24,144.0707,144.6284,138.2549,138.6333,4937926.0
2024-01-25,139.5495,141.113,138.4341,140.9835,3909904.0
2024-01-26,140.0673,141.0084,139.1284,139.918,3806898.0
2024-01-27,140.0673,141.0084,139.1284,139.918,3806898.0
2024-01-28,140.0673,141.0084,139.1284,139.918,3806898.0
2024-01-29,140.4159,140.5155,139.2308,139.6192,4557182.0
2024-01-30,140.3163,143.3736,140.0474,142.6665,3536988.0
2024-01-31,142.0192,144.9271,141.5412,142.318,3234288.0
2024-02-01,144.4889,146.8093,143.3138,146.7197,3159221.0
2024-02-02,144.0408,147.7056,142.9055,146.2815,2438090.0
2024-02-03,144.0408,147.7056,142.9055,146.2815,2438090.0
2024-02-04,144.0408,147.7056,142.9055,146.2815,2438090.0
2024-02-05,143.6969,145.4956,143.1643,144.9243,1932631.0
2024-02-06,145.0241,145.3234,141.1473,142.7289,2345927.0
2024-02-07,143.5971,146.1417,143.5971,144.3355,1635356.0
2024-02-08,144.7247,145.5829,142.689,144.2757,1963522.0
2024-02-09,143.7967,145.0041,142.6391,144.605,1875295.0
2024-02-10,143.7967,145.0041,142.6391,144.605,1875295.0
2024-02-11,143.7967,145.0041,142.6391,144.605,1875295.0
2024-02-12,145.1738,149.0606,144.575,147.9679,1988620.0
2024-02-13,141.6113,143.9164,139.9548,142.0703,2771222.0
2024-02-14,143.9064,146.002,142.6291,145.1937,1802991.0
2024-02-15,145.9421,146.1417,144.1409,145.074,1696500.0
2024-02-16,143.0083,143.7118,140.9028,140.9726,1815297.0
2024-02-17,143.0083,143.7118,140.9028,140.9726,1815297.0
2024-02-18,143.0083,143.7118,140.9028,140.9726,1815297.0
2024-02-19,143.0083,143.7118,140.9028,140.9726,1815297.0
2024-02-20,139.7253,143.2378,139.4059,143.168,2151376.0
2024-02-21,145.1738,145.992,142.5693,143.6869,1677293.0
2024-02-22,145.0341,146.4112,144.6449,144.8245,1752727.0
2024-02-23,145.3035,147.2394,145.3035,145.7925,1266598.0
2024-02-24,145.3035,147.2394,145.3035,145.7925,1266598.0
2024-02-25,145.3035,147.2394,145.3035,145.7925,1266598.0
2024-02-26,146.0918,147.2793,145.5031,145.553,1329314.0
2024-02-27,146.1317,146.5708,144.4253,145.1338,1352194.0
2024-02-28,145.3833,146.5209,144.6349,145.6727,1476603.0
2024-02-29,146.8602,149.315,146.5509,149.1254,3780881.0
2024-03-01,149.1853,152.7677,148.0637,152.648,1988959.0
2024-03-02,149.1853,152.7677,148.0637,152.648,1988959.0
2024-03-03,149.1853,152.7677,148.0637,152.648,1988959.0
2024-03-04,154.2446,155.7515,151.5703,152.1491,2505390.0
2024-03-05,151.9295,154.6837,150.0136,150.8019,2552108.0
2024-03-06,152.1091,152.6181,150.3379,151.5603,2364714.0
2024-03-07,153.3166,156.919,153.2068,154.9731,2985489.0
2024-03-08,155.4321,155.961,152.189,153.2567,1941665.0
2024-03-09,155.4321,155.961,152.189,153.2567,1941665.0
2024-03-10,155.4321,155.961,152.189,153.2567,1941665.0
2024-03-11,152.9075,153.2218,150.5724,152.3885,2458118.0
2024-03-12,152.2289,155.1427,151.241,154.2945,1773892.0
2024-03-13,154.7336,157.0188,154.2596,154.8733,2396753.0
2024-03-14,153.9053,155.1078,148.4868,150.0036,5424700.0
2024-03-15,148.7961,152.628,148.7961,151.3707,7783717.0
2024-03-16,148.7961,152.628,148.7961,151.3707,7783717.0
2024-03-17,148.7961,152.628,148.7961,151.3707,7783717.0
2024-03-18,151.1112,153.3316,149.5846,151.1911,2476732.0
2024-03-19,151.0813,156.2803,150.742,155.7614,2918573.0
2024-03-20,155.7614,158.4757,154.8933,158.2462,1738785.0
2024-03-21,160.1222,162.4074,160.0624,161.0603,2398123.0
2024-03-22,161.639,162.4063,160.8707,161.4794,1673823.0
2024-03-23,161.639,162.4063,160.8707,161.4794,1673823.0
2024-03-24,161.639,162.4063,160.8707,161.4794,1673823.0
2024-03-25,160.701,161.6888,159.3439,159.4437,1621183.0
2024-03-26,160.0723,161.0004,158.7751,158.9347,1391049.0
2024-03-27,160.1023,161.7987,159.6782,161.7089,1210887.0
2024-03-28,161.9883,164.8622,161.7588,164.2036,1740472.0
2024-03-29,161.9883,164.8622,161.7588,164.2036,1740472.0
2024-03-30,161.9883,164.8622,161.7588,164.2036,1740472.0
2024-03-31,161.9883,164.8622,161.7588,164.2036,1740472.0
2024-04-01,163.9741,165.4011,161.16,161.5392,1966439.0
2024-04-02,156.5597,157.1285,153.9652,155.3224,2425695.0
2024-04-03,154.1748,157.8371,153.9852,157.4878,1646913.0
2024-04-04,159.6532,160.703,155.5449,155.8013,1769600.0
2024-04-05,155.8013,158.331,155.4072,158.1863,1640042.0
2024-04-06,155.8013,158.331,155.4072,158.1863,1640042.0
2024-04-07,155.8013,158.331,155.4072,158.1863,1640042.0
2024-04-08,158.2661,158.8649,155.2777,156.4101,1513102.0
2024-04-09,158.1065,158.6553,155.6117,158.0366,1756544.0
2024-04-10,150.732,152.3786,147.8581,147.9379,3525966.0
2024-04-11,148.9159,151.4805,148.5367,150.3728,2933017.0
2024-04-12,149.1653,151.4306,148.6564,151.3907,2833152.0
2024-04-13,149.1653,151.4306,148.6564,151.3907,2833152.0
2024-04-14,149.1653,151.4306,148.6564,151.3907,2833152.0
2024-04-15,150.772,153.0671,148.2074,148.7562,2736548.0
2024-04-16,146.8901,147.0398,143.8066,145.7426,3085836.0
2024-04-17,146.9899,147.888,144.655,145.4332,3183255.0
2024-04-18,152.6779,153.9353,145.2736,145.5729,5503894.0
2024-04-19,145.8124,146.5209,141.1722,141.8907,3393602.0
2024-04-20,145.8124,146.5209,141.1722,141.8907,3393602.0
2024-04-21,145.8124,146.5209,141.1722,141.8907,3393602.0
2024-04-22,143.148,143.8855,140.9028,142.7688,3108892.0
2024-04-23,144.2457,148.836,143.173,147.7184,2337551.0
2024-04-24,147.2993,149.6344,144.6848,145.8124,2474200.0
2024-04-25,142.5792,144.5251,139.7053,143.8965,2261839.0
2024-04-26,144.6249,147.5388,144.4353,145.0241,2057426.0
2024-04-27,144.6249,147.5388,144.4353,145.0241,2057426.0
2024-04-28,144.6249,147.5388,144.4353,145.0241,2057426.0
2024-04-29,146.2515,147.1259,144.2956,145.6627,1615038.0
2024-04-30,143.9364,145.0989,141.9057,142.1901,2453576.0
2024-05-01,142.3,146.21,140.99,142.48,1957393.0
