,PAG US Equity,PAG US Equity,PAG US Equity,PAG US Equity,PAG US Equity
2023-10-29,144.4201,145.4981,141.9277,143.1739,290651.0
2023-10-30,144.1036,145.2805,140.1771,141.3738,234673.0
2023-10-31,142.0661,143.6387,141.0969,141.5123,214953.0
2023-11-01,140.8595,146.2795,139.1584,146.1212,259310.0
2023-11-02,148.2081,149.662,146.9125,149.1378,253036.0
2023-11-03,150.8093,155.2946,150.8093,154.4094,248952.0
2023-11-04,150.8093,155.2946,150.8093,154.4094,248952.0
2023-11-05,150.8093,155.2946,150.8093,154.4094,248952.0
2023-11-06,153.6874,153.6874,150.0477,151.3335,188274.0
2023-11-07,151.195,151.9071,148.94,150.4433,196468.0
2023-11-08,150.5818,151.3632,149.8005,150.2258,295373.0
2023-11-09,151.5679,151.8214,146.9945,147.1138,172070.0
2023-11-10,148.0882,148.7245,146.577,148.3069,118417.0
2023-11-11,148.0882,148.7245,146.577,148.3069,118417.0
2023-11-12,148.0882,148.7245,146.577,148.3069,118417.0
2023-11-13,145.9407,148.9134,145.6225,148.6946,161401.0
2023-11-14,152.1346,158.5771,152.1346,156.2507,199922.0
2023-11-15,156.4694,160.1679,156.4694,158.6268,224763.0
2023-11-16,157.8514,157.9259,148.4163,151.0509,308869.0
2023-11-17,153.3376,154.998,151.4784,152.9698,238946.0
2023-11-18,153.3376,154.998,151.4784,152.9698,238946.0
2023-11-19,153.3376,154.998,151.4784,152.9698,238946.0
2023-11-20,152.7212,153.5066,150.4246,152.6019,133005.0
2023-11-21,151.2299,152.4428,150.1561,151.5779,139103.0
2023-11-22,152.1048,153.4072,150.8123,151.3194,145818.0
2023-11-23,152.1048,153.4072,150.8123,151.3194,145818.0
2023-11-24,151.3989,153.3675,150.9813,153.3675,97335.0
2023-11-25,151.3989,153.3675,150.9813,153.3675,97335.0
2023-11-26,151.3989,153.3675,150.9813,153.3675,97335.0
2023-11-27,152.8803,154.1032,149.9871,150.0567,130620.0
2023-11-28,150.7328,152.9797,149.8678,150.1561,142275.0
2023-11-29,151.4089,152.6417,146.6615,147.611,335442.0
2023-11-30,147.78,149.3807,145.7915,148.4362,282991.0
2023-12-01,148.6648,153.4072,148.0484,153.3774,270521.0
2023-12-02,148.6648,153.4072,148.0484,153.3774,270521.0
2023-12-03,148.6648,153.4072,148.0484,153.3774,270521.0
2023-12-04,153.109,154.7395,151.563,153.5961,197377.0
2023-12-05,151.6574,151.6574,149.1818,149.8976,194211.0
2023-12-06,151.5978,152.2688,148.3666,148.3864,222496.0
2023-12-07,149.3807,149.669,148.0782,149.5,207668.0
2023-12-08,149.1321,150.6532,148.3964,149.3906,199741.0
2023-12-09,149.1321,150.6532,148.3964,149.3906,199741.0
2023-12-10,149.1321,150.6532,148.3964,149.3906,199741.0
2023-12-11,149.6789,151.5779,148.0484,150.524,132206.0
2023-12-12,150.1959,150.1959,148.1478,148.2671,138260.0
2023-12-13,148.1279,156.3799,147.9192,154.9681,428458.0
2023-12-14,157.0262,162.5242,156.1513,162.3651,355223.0
2023-12-15,163.0412,163.0412,159.1737,160.6252,315220.0
2023-12-16,163.0412,163.0412,159.1737,160.6252,315220.0
2023-12-17,163.0412,163.0412,159.1737,160.6252,315220.0
2023-12-18,161.4703,161.5598,157.4537,159.124,176517.0
2023-12-19,159.5713,162.0171,159.3377,161.3709,191647.0
2023-12-20,160.9434,162.5739,158.2391,158.4181,188028.0
2023-12-21,162.0668,163.7371,160.9455,162.4347,159462.0
2023-12-22,161.5598,163.1903,161.2615,161.7188,135982.0
2023-12-23,161.5598,163.1903,161.2615,161.7188,135982.0
2023-12-24,161.5598,163.1903,161.2615,161.7188,135982.0
2023-12-25,161.5598,163.1903,161.2615,161.7188,135982.0
2023-12-26,161.7188,163.24,160.312,163.0909,118165.0
2023-12-27,163.1704,163.2599,160.9681,161.7984,166313.0
2023-12-28,161.182,161.5747,159.8208,160.8042,177160.0
2023-12-29,160.0287,160.7246,158.7163,159.5813,271695.0
2023-12-30,160.0287,160.7246,158.7163,159.5813,271695.0
2023-12-31,160.0287,160.7246,158.7163,159.5813,271695.0
2024-01-01,160.0287,160.7246,158.7163,159.5813,271695.0
2024-01-02,158.6467,160.7346,157.921,159.5713,146505.0
2024-01-03,157.4636,157.4636,152.1595,152.4229,235740.0
2024-01-04,151.4784,151.6176,149.7783,149.9474,282806.0
2024-01-05,149.2216,151.9756,148.4461,149.7087,219048.0
2024-01-06,149.2216,151.9756,148.4461,149.7087,219048.0
2024-01-07,149.2216,151.9756,148.4461,149.7087,219048.0
2024-01-08,149.8877,151.8165,149.0625,151.3989,143442.0
2024-01-09,150.0567,150.7129,149.4404,150.2754,125452.0
2024-01-10,150.007,151.041,148.9333,150.9615,158981.0
2024-01-11,150.2257,150.862,147.939,150.6234,175468.0
2024-01-12,151.5182,151.9557,147.3922,148.3069,175615.0
2024-01-13,151.5182,151.9557,147.3922,148.3069,175615.0
2024-01-14,151.5182,151.9557,147.3922,148.3069,175615.0
2024-01-15,151.5182,151.9557,147.3922,148.3069,175615.0
2024-01-16,147.6805,149.4502,146.0103,149.1719,173524.0
2024-01-17,148.2373,149.6093,148.118,149.4105,172523.0
2024-01-18,150.2257,151.389,149.3309,150.4544,138212.0
2024-01-19,150.4146,152.2042,148.5455,150.5737,123904.0
2024-01-20,150.4146,152.2042,148.5455,150.5737,123904.0
2024-01-21,150.4146,152.2042,148.5455,150.5737,123904.0
2024-01-22,151.4387,154.5009,151.4387,153.1388,123383.0
2024-01-23,154.8787,154.8787,151.4486,151.5083,143128.0
2024-01-24,153.5365,154.1529,149.0327,149.9573,135674.0
2024-01-25,151.3691,152.0054,149.9374,151.8861,151570.0
2024-01-26,152.8902,153.2283,151.6574,152.4329,78244.0
2024-01-27,152.8902,153.2283,151.6574,152.4329,78244.0
2024-01-28,152.8902,153.2283,151.6574,152.4329,78244.0
2024-01-29,152.6218,155.2266,151.6425,155.0676,117436.0
2024-01-30,153.8844,156.9069,153.8844,155.1372,141613.0
2024-01-31,150.693,152.8057,144.8967,147.5115,420964.0
2024-02-01,148.3367,152.0451,147.939,151.9358,232562.0
2024-02-02,149.8579,151.8214,149.1321,151.2796,236905.0
2024-02-03,149.8579,151.8214,149.1321,151.2796,236905.0
2024-02-04,149.8579,151.8214,149.1321,151.2796,236905.0
2024-02-05,149.3807,149.7684,147.7402,148.7444,223805.0
2024-02-06,148.2671,150.0617,147.2027,148.8736,220330.0
2024-02-07,147.1536,152.5124,145.7468,147.3922,510557.0
2024-02-08,146.6565,148.1081,146.1445,147.1636,225138.0
2024-02-09,147.2829,151.9905,146.3483,151.7767,195909.0
2024-02-10,147.2829,151.9905,146.3483,151.7767,195909.0
2024-02-11,147.2829,151.9905,146.3483,151.7767,195909.0
2024-02-12,152.2539,155.7834,152.2539,153.9441,214341.0
2024-02-13,150.3053,151.5431,148.2174,149.4801,230958.0
2024-02-14,150.56,151.06,147.62,150.44,211426.0
2024-02-15,151.2,151.88,149.83,151.49,162189.0
2024-02-16,150.46,151.58,148.76,149.19,173025.0
2024-02-17,150.46,151.58,148.76,149.19,173025.0
2024-02-18,150.46,151.58,148.76,149.19,173025.0
2024-02-19,150.46,151.58,148.76,149.19,173025.0
2024-02-20,146.59,147.41,144.73,145.16,335979.0
2024-02-21,144.34,147.59,143.76,146.57,247234.0
2024-02-22,147.78,150.74,147.195,150.72,324759.0
2024-02-23,151.26,151.72,149.97,150.99,207398.0
2024-02-24,151.26,151.72,149.97,150.99,207398.0
2024-02-25,151.26,151.72,149.97,150.99,207398.0
2024-02-26,150.37,151.72,149.87,150.62,170098.0
2024-02-27,151.86,153.2915,151.2,151.75,184365.0
2024-02-28,150.9,152.532,150.73,151.34,227270.0
2024-02-29,153.34,153.84,151.485,153.5,170517.0
2024-03-01,153.59,154.67,152.1,154.64,183829.0
2024-03-02,153.59,154.67,152.1,154.64,183829.0
2024-03-03,153.59,154.67,152.1,154.64,183829.0
2024-03-04,154.2,155.75,152.88,153.21,255418.0
2024-03-05,152.08,154.93,151.95,153.15,224187.0
2024-03-06,155.0,155.0,151.365,152.51,170337.0
2024-03-07,153.29,154.91,152.09,152.74,183205.0
2024-03-08,153.31,156.595,152.08,152.23,165147.0
2024-03-09,153.31,156.595,152.08,152.23,165147.0
2024-03-10,153.31,156.595,152.08,152.23,165147.0
2024-03-11,151.82,152.64,150.725,152.3,148655.0
2024-03-12,153.03,153.85,151.625,153.73,126401.0
2024-03-13,153.55,155.46,153.55,154.25,148849.0
2024-03-14,153.45,153.7,150.61,151.73,143240.0
2024-03-15,151.15,153.84,151.15,153.3,334041.0
2024-03-16,151.15,153.84,151.15,153.3,334041.0
2024-03-17,151.15,153.84,151.15,153.3,334041.0
2024-03-18,153.66,155.97,152.6,152.96,336832.0
2024-03-19,152.8,155.72,152.3,153.09,170013.0
2024-03-20,153.31,157.97,152.49,157.59,181058.0
2024-03-21,158.05,161.59,158.05,160.32,135626.0
2024-03-22,160.02,160.85,158.1201,158.46,123303.0
2024-03-23,160.02,160.85,158.1201,158.46,123303.0
2024-03-24,160.02,160.85,158.1201,158.46,123303.0
2024-03-25,159.23,159.83,157.615,158.14,114588.0
2024-03-26,158.96,159.62,157.97,158.04,136514.0
2024-03-27,159.47,162.44,159.2,162.1,144108.0
2024-03-28,162.83,163.22,161.96,161.99,190904.0
2024-03-29,162.83,163.22,161.96,161.99,190904.0
2024-03-30,162.83,163.22,161.96,161.99,190904.0
2024-03-31,162.83,163.22,161.96,161.99,190904.0
2024-04-01,161.73,161.79,159.76,160.72,146777.0
2024-04-02,158.81,159.86,155.46,155.79,180418.0
2024-04-03,154.89,156.76,154.85,155.44,167941.0
2024-04-04,156.67,157.34,152.04,152.41,180601.0
2024-04-05,152.68,154.11,152.08,153.37,140001.0
2024-04-06,152.68,154.11,152.08,153.37,140001.0
2024-04-07,152.68,154.11,152.08,153.37,140001.0
2024-04-08,154.42,155.46,152.83,152.9,93724.0
2024-04-09,153.5,154.915,152.93,154.42,106696.0
2024-04-10,150.93,151.77,149.66,150.14,280154.0
2024-04-11,148.89,150.6,147.0797,150.41,315668.0
2024-04-12,149.29,150.33,149.19,150.01,298666.0
2024-04-13,149.29,150.33,149.19,150.01,298666.0
2024-04-14,149.29,150.33,149.19,150.01,298666.0
2024-04-15,152.0,152.48,148.675,149.39,365868.0
2024-04-16,148.45,151.21,148.06,150.49,216725.0
2024-04-17,151.86,152.255,148.85,149.02,322836.0
2024-04-18,150.18,150.55,147.46,147.48,187687.0
2024-04-19,147.44,149.56,145.58,147.94,187870.0
2024-04-20,147.44,149.56,145.58,147.94,187870.0
2024-04-21,147.44,149.56,145.58,147.94,187870.0
2024-04-22,148.55,150.08,147.23,149.02,187513.0
2024-04-23,149.82,152.6,149.82,152.2,168877.0
2024-04-24,151.32,154.36,151.32,153.18,206051.0
2024-04-25,151.85,153.715,149.135,153.45,175963.0
2024-04-26,153.42,157.72,153.42,155.63,220305.0
2024-04-27,153.42,157.72,153.42,155.63,220305.0
2024-04-28,153.42,157.72,153.42,155.63,220305.0
2024-04-29,155.59,157.33,154.06,155.38,299095.0
2024-04-30,150.64,155.0743,149.4,152.91,402849.0
2024-05-01,152.35,154.7,150.31,151.98,216566.0
