,BGS US Equity,BGS US Equity,BGS US Equity,BGS US Equity,BGS US Equity
2023-10-03,9.2928,9.379,9.0948,9.1575,1426240.0
2023-10-04,8.3461,8.6939,7.8245,8.2592,3877739.0
2023-10-05,8.2688,8.2688,7.4091,7.4671,2744497.0
2023-10-06,7.4381,7.5202,6.9551,7.4574,2689112.0
2023-10-07,7.4381,7.5202,6.9551,7.4574,2689112.0
2023-10-08,7.4381,7.5202,6.9551,7.4574,2689112.0
2023-10-09,7.4188,7.8535,7.4188,7.7762,1441362.0
2023-10-10,7.8535,8.1433,7.839,8.066,1163806.0
2023-10-11,7.9887,8.1529,7.7472,7.8245,1183522.0
2023-10-12,7.7955,7.7955,7.3946,7.525,1172610.0
2023-10-13,7.612,7.7665,7.5347,7.7279,1084953.0
2023-10-14,7.612,7.7665,7.5347,7.7279,1084953.0
2023-10-15,7.612,7.7665,7.5347,7.7279,1084953.0
2023-10-16,7.7955,8.293,7.6796,8.2109,1599936.0
2023-10-17,8.1336,8.5876,8.1336,8.5296,1326306.0
2023-10-18,8.4813,8.6069,8.3654,8.3848,932124.0
2023-10-19,8.2882,8.4331,8.2012,8.3075,1129993.0
2023-10-20,8.2882,8.4717,8.1722,8.1819,845021.0
2023-10-21,8.2882,8.4717,8.1722,8.1819,845021.0
2023-10-22,8.2882,8.4717,8.1722,8.1819,845021.0
2023-10-23,8.2012,8.2399,7.9501,7.9694,961438.0
2023-10-24,8.0177,8.2109,8.0177,8.0853,917856.0
2023-10-25,8.066,8.2302,7.979,8.1336,773686.0
2023-10-26,8.1916,8.5103,8.1916,8.4137,789994.0
2023-10-27,8.3751,8.4234,8.2012,8.3171,758527.0
2023-10-28,8.3751,8.4234,8.2012,8.3171,758527.0
2023-10-29,8.3751,8.4234,8.2012,8.3171,758527.0
2023-10-30,8.3461,8.5393,7.979,7.9984,968461.0
2023-10-31,8.0273,8.1722,7.7472,7.7955,1084789.0
2023-11-01,7.8148,7.8341,7.5347,7.6989,1215010.0
2023-11-02,7.8438,8.4089,7.8438,8.3461,1154140.0
2023-11-03,8.5007,8.8098,8.462,8.7035,1402070.0
2023-11-04,8.5007,8.8098,8.462,8.7035,1402070.0
2023-11-05,8.5007,8.8098,8.462,8.7035,1402070.0
2023-11-06,8.5973,8.6649,8.4427,8.5683,1225329.0
2023-11-07,8.5103,8.6552,8.4234,8.6359,1092554.0
2023-11-08,8.6262,8.6359,8.3075,8.4137,1382304.0
2023-11-09,8.7228,8.8774,7.9211,8.4717,2319961.0
2023-11-10,8.3848,8.5103,7.7714,8.037,2117249.0
2023-11-11,8.3848,8.5103,7.7714,8.037,2117249.0
2023-11-12,8.3848,8.5103,7.7714,8.037,2117249.0
2023-11-13,8.037,8.037,7.752,7.8245,1521762.0
2023-11-14,8.1529,8.7035,8.1046,8.6939,1910820.0
2023-11-15,8.7422,9.0609,8.7035,8.8871,1238281.0
2023-11-16,8.8677,8.9788,8.6649,8.945,1267556.0
2023-11-17,9.0513,9.2107,8.8581,9.0996,1255606.0
2023-11-18,9.0513,9.2107,8.8581,9.0996,1255606.0
2023-11-19,9.0513,9.2107,8.8581,9.0996,1255606.0
2023-11-20,8.974,9.1769,8.7953,9.1286,1249565.0
2023-11-21,9.0948,9.1286,8.9837,9.0609,848476.0
2023-11-22,9.1286,9.2348,9.0271,9.0609,903446.0
2023-11-23,9.1286,9.2348,9.0271,9.0609,903446.0
2023-11-24,9.1092,9.1769,8.9837,9.0706,578173.0
2023-11-25,9.1092,9.1769,8.9837,9.0706,578173.0
2023-11-26,9.1092,9.1769,8.9837,9.0706,578173.0
2023-11-27,9.003,9.003,8.8291,8.8967,794317.0
2023-11-28,8.916,8.9982,8.6939,8.945,2065522.0
2023-11-29,9.0223,9.1817,8.9933,9.0416,1302383.0
2023-11-30,9.0609,9.0851,8.8388,8.9257,1256988.0
2023-12-01,8.8871,9.2493,8.7663,9.1865,1673898.0
2023-12-02,8.8871,9.2493,8.7663,9.1865,1673898.0
2023-12-03,8.8871,9.2493,8.7663,9.1865,1673898.0
2023-12-04,9.1769,9.6502,9.1479,9.5246,1643494.0
2023-12-05,9.4667,9.515,9.1141,9.2058,1229660.0
2023-12-06,9.3507,9.6405,9.2735,9.6116,1308964.0
2023-12-07,9.5826,10.0076,9.5246,9.9013,1466869.0
2023-12-08,9.8337,10.0956,9.7758,9.8724,1165594.0
2023-12-09,9.8337,10.0956,9.7758,9.8724,1165594.0
2023-12-10,9.8337,10.0956,9.7758,9.8724,1165594.0
2023-12-11,9.9013,10.0076,9.8047,9.882,834289.0
2023-12-12,9.8627,9.9979,9.7468,9.911,933908.0
2023-12-13,9.8627,10.5486,9.7854,10.3747,2997268.0
2023-12-14,10.5486,11.0316,10.5486,10.6258,2202712.0
2023-12-15,10.6452,10.6452,10.336,10.4713,3795794.0
2023-12-16,10.6452,10.6452,10.336,10.4713,3795794.0
2023-12-17,10.6452,10.6452,10.336,10.4713,3795794.0
2023-12-18,10.4037,10.423,10.1815,10.2684,1363032.0
2023-12-19,10.365,10.5196,10.2201,10.3843,1459402.0
2023-12-20,10.2684,10.4568,10.1139,10.1718,1307327.0
2023-12-21,10.2684,10.5969,10.2105,10.452,1126943.0
2023-12-22,10.4133,10.6548,10.3988,10.452,721889.0
2023-12-23,10.4133,10.6548,10.3988,10.452,721889.0
2023-12-24,10.4133,10.6548,10.3988,10.452,721889.0
2023-12-25,10.4133,10.6548,10.3988,10.452,721889.0
2023-12-26,10.4423,10.6548,10.3409,10.5582,792140.0
2023-12-27,10.5775,10.5775,10.394,10.4906,863277.0
2023-12-28,10.3529,10.584,10.3316,10.4808,872230.0
2023-12-29,10.3726,10.5201,10.294,10.3235,1120392.0
2023-12-30,10.3726,10.5201,10.294,10.3235,1120392.0
2023-12-31,10.3726,10.5201,10.294,10.3235,1120392.0
2024-01-01,10.3726,10.5201,10.294,10.3235,1120392.0
2024-01-02,10.2546,11.2231,10.2448,10.9527,1498491.0
2024-01-03,10.8642,10.8777,10.6528,10.6971,1121924.0
2024-01-04,10.7561,10.7561,10.3529,10.3628,1155291.0
2024-01-05,10.3136,10.411,10.0383,10.0973,1038789.0
2024-01-06,10.3136,10.411,10.0383,10.0973,1038789.0
2024-01-07,10.3136,10.411,10.0383,10.0973,1038789.0
2024-01-08,10.1072,10.4685,10.0678,10.3529,1021939.0
2024-01-09,10.2546,10.5398,10.1268,10.5201,1205575.0
2024-01-10,10.4808,10.4808,10.2251,10.4119,674712.0
2024-01-11,10.3431,10.3431,9.8712,10.058,1056609.0
2024-01-12,10.1563,10.2153,9.8515,9.9007,684601.0
2024-01-13,10.1563,10.2153,9.8515,9.9007,684601.0
2024-01-14,10.1563,10.2153,9.8515,9.9007,684601.0
2024-01-15,10.1563,10.2153,9.8515,9.9007,684601.0
2024-01-16,9.8417,9.8909,9.6352,9.6844,868410.0
2024-01-17,9.5271,9.7434,9.3501,9.5959,1283746.0
2024-01-18,9.6451,9.6942,9.3993,9.6352,815837.0
2024-01-19,9.6746,9.7581,9.3943,9.7139,1168590.0
2024-01-20,9.6746,9.7581,9.3943,9.7139,1168590.0
2024-01-21,9.6746,9.7581,9.3943,9.7139,1168590.0
2024-01-22,9.7729,10.058,9.7237,10.0383,1061437.0
2024-01-23,10.1072,10.2804,9.8417,10.0285,854533.0
2024-01-24,10.0678,10.117,9.7729,9.7827,737675.0
2024-01-25,9.9793,10.2448,9.9007,10.2153,723021.0
2024-01-26,10.2841,10.4709,10.1366,10.1465,643441.0
2024-01-27,10.2841,10.4709,10.1366,10.1465,643441.0
2024-01-28,10.2841,10.4709,10.1366,10.1465,643441.0
2024-01-29,10.1661,10.2645,9.9892,10.2546,681935.0
2024-01-30,10.1661,10.2694,10.0924,10.1661,968947.0
2024-01-31,10.176,10.2841,9.881,9.8909,1035743.0
2024-02-01,9.9302,10.2743,9.8417,10.2645,918646.0
2024-02-02,10.1465,10.2301,9.9154,10.1268,871121.0
2024-02-03,10.1465,10.2301,9.9154,10.1268,871121.0
2024-02-04,10.1465,10.2301,9.9154,10.1268,871121.0
2024-02-05,10.0187,10.0187,9.7335,9.7434,758535.0
2024-02-06,9.704,10.1416,9.5172,10.0875,1067826.0
2024-02-07,10.0973,10.0973,9.4976,9.5271,1623554.0
2024-02-08,9.5467,9.763,9.3505,9.6352,1101534.0
2024-02-09,9.6057,9.6057,9.3796,9.5467,801877.0
2024-02-10,9.6057,9.6057,9.3796,9.5467,801877.0
2024-02-11,9.6057,9.6057,9.3796,9.5467,801877.0
2024-02-12,9.5271,10.0482,9.5271,10.0088,699460.0
2024-02-13,9.6647,9.7335,9.3943,9.4288,1067081.0
2024-02-14,9.4877,9.6254,9.4189,9.5861,703692.0
2024-02-15,9.6352,9.9007,9.6254,9.8909,783764.0
2024-02-16,9.7335,9.8859,9.6057,9.6844,941000.0
2024-02-17,9.7335,9.8859,9.6057,9.6844,941000.0
2024-02-18,9.7335,9.8859,9.6057,9.6844,941000.0
2024-02-19,9.7335,9.8859,9.6057,9.6844,941000.0
2024-02-20,9.6844,9.768,9.4779,9.5467,1035274.0
2024-02-21,9.5467,9.5861,9.3993,9.4877,825032.0
2024-02-22,9.4091,9.4091,9.1141,9.183,1371072.0
2024-02-23,9.124,9.3796,9.0256,9.2714,782309.0
2024-02-24,9.124,9.3796,9.0256,9.2714,782309.0
2024-02-25,9.124,9.3796,9.0256,9.2714,782309.0
2024-02-26,9.2419,9.3304,9.124,9.2125,1131222.0
2024-02-27,9.3501,9.5144,9.1928,9.2419,1859013.0
2024-02-28,10.117,11.4345,9.8417,11.2083,4990971.0
2024-02-29,11.3656,11.5524,11.0215,11.3558,2666772.0
2024-03-01,11.3951,11.7687,11.1198,11.7097,1505711.0
2024-03-02,11.3951,11.7687,11.1198,11.7097,1505711.0
2024-03-03,11.3951,11.7687,11.1198,11.7097,1505711.0
2024-03-04,11.6901,11.6901,11.1149,11.1395,1314098.0
2024-03-05,11.11,11.2476,10.9232,10.9625,1081688.0
2024-03-06,11.0707,11.1887,10.7561,10.933,962302.0
2024-03-07,10.9724,11.1051,10.7659,10.874,1219195.0
2024-03-08,10.9134,11.1198,10.9134,11.0019,773214.0
2024-03-09,10.9134,11.1198,10.9134,11.0019,773214.0
2024-03-10,10.9134,11.1198,10.9134,11.0019,773214.0
2024-03-11,11.0019,11.4541,11.0019,11.228,996404.0
2024-03-12,11.2182,11.2182,10.8347,10.9035,931676.0
2024-03-13,10.9035,11.1493,10.9035,10.9232,736709.0
2024-03-14,11.0412,11.0903,10.7168,10.933,1704619.0
2024-03-15,10.9134,11.0215,10.5447,10.5692,2422439.0
2024-03-16,10.9134,11.0215,10.5447,10.5692,2422439.0
2024-03-17,10.9134,11.0215,10.5447,10.5692,2422439.0
2024-03-18,10.5201,10.5201,10.3136,10.3824,1085802.0
2024-03-19,10.3628,10.5692,10.3136,10.4709,971825.0
2024-03-20,10.4808,10.8888,10.4218,10.8347,1197386.0
2024-03-21,10.8642,11.2575,10.7167,11.0608,1114872.0
2024-03-22,11.0707,11.0903,10.8593,10.9232,656685.0
2024-03-23,11.0707,11.0903,10.8593,10.9232,656685.0
2024-03-24,11.0707,11.0903,10.8593,10.9232,656685.0
2024-03-25,11.0805,11.2329,11.0648,11.169,707502.0
2024-03-26,11.2771,11.3263,11.0953,11.11,720469.0
2024-03-27,11.17,11.46,11.14,11.45,652859.0
2024-03-28,11.5,11.79,11.41,11.44,792247.0
2024-03-29,11.5,11.79,11.41,11.44,792247.0
2024-03-30,11.5,11.79,11.41,11.44,792247.0
2024-03-31,11.5,11.79,11.41,11.44,792247.0
2024-04-01,11.44,11.44,11.21,11.29,672294.0
2024-04-02,11.17,11.18,10.995,11.09,868492.0
2024-04-03,11.01,11.13,10.95,11.08,900484.0
2024-04-04,11.16,11.33,11.05,11.13,577372.0
2024-04-05,11.05,11.15,10.99,11.02,422852.0
2024-04-06,11.05,11.15,10.99,11.02,422852.0
2024-04-07,11.05,11.15,10.99,11.02,422852.0
2024-04-08,11.13,11.28,10.98,10.98,509112.0
2024-04-09,11.0,11.18,10.94,11.17,526118.0
2024-04-10,10.9,10.9499,10.72,10.8,652298.0
2024-04-11,10.9,10.98,10.7,10.95,459308.0
2024-04-12,10.87,10.87,10.535,10.66,622629.0
2024-04-13,10.87,10.87,10.535,10.66,622629.0
2024-04-14,10.87,10.87,10.535,10.66,622629.0
2024-04-15,10.77,10.88,10.57,10.67,881238.0
2024-04-16,10.61,10.7099,10.5,10.64,546694.0
2024-04-17,10.75,10.84,10.575,10.62,592588.0
2024-04-18,10.67,10.71,10.515,10.58,574176.0
2024-04-19,10.52,10.765,10.52,10.73,580995.0
2024-04-20,10.52,10.765,10.52,10.73,580995.0
2024-04-21,10.52,10.765,10.52,10.73,580995.0
2024-04-22,10.79,10.85,10.71,10.76,436946.0
2024-04-23,10.72,11.1,10.71,11.07,736753.0
2024-04-24,10.98,11.075,10.84,11.05,552724.0
2024-04-25,11.0,11.07,10.82,10.93,463913.0
2024-04-26,10.89,11.16,10.83,11.06,430089.0
2024-04-27,10.89,11.16,10.83,11.06,430089.0
2024-04-28,10.89,11.16,10.83,11.06,430089.0
2024-04-29,11.12,11.26,11.005,11.24,586337.0
2024-04-30,11.14,11.215,11.01,11.1,770216.0
2024-05-01,11.15,11.26,10.99,11.08,776394.0
