,BKE US Equity,BKE US Equity,BKE US Equity,BKE US Equity,BKE US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2023-10-17,31.6019,32.6949,31.6019,32.4911,498396.0
2023-10-18,32.3151,32.7226,32.1206,32.454,290550.0
2023-10-19,32.4077,33.1302,32.0465,32.8245,535310.0
2023-10-20,32.8431,32.8523,32.2781,32.5559,366019.0
2023-10-21,32.8431,32.8523,32.2781,32.5559,366019.0
2023-10-22,32.8431,32.8523,32.2781,32.5559,366019.0
2023-10-23,32.4448,32.4633,31.852,32.0187,286814.0
2023-10-24,32.3151,32.454,31.6575,31.8057,321160.0
2023-10-25,31.8428,32.065,31.5371,31.7224,245596.0
2023-10-26,31.6853,31.764,31.2454,31.5371,226121.0
2023-10-27,31.3797,31.4815,30.4164,30.685,381798.0
2023-10-28,31.3797,31.4815,30.4164,30.685,381798.0
2023-10-29,31.3797,31.4815,30.4164,30.685,381798.0
2023-10-30,30.9536,31.1527,30.648,30.8147,349999.0
2023-10-31,30.6016,31.3333,30.5831,31.2778,281135.0
2023-11-01,31.3519,31.3519,30.509,31.1018,233921.0
2023-11-02,31.0833,32.2225,31.0833,32.1762,409062.0
2023-11-03,32.7041,33.5655,32.4586,33.371,311229.0
2023-11-04,32.7041,33.5655,32.4586,33.371,311229.0
2023-11-05,32.7041,33.5655,32.4586,33.371,311229.0
2023-11-06,33.2876,33.547,33.0561,33.1487,336125.0
2023-11-07,33.2598,33.2969,32.6763,32.8894,293157.0
2023-11-08,32.7412,32.8616,32.0002,32.028,242652.0
2023-11-09,31.7038,31.7826,29.8514,30.1663,426897.0
2023-11-10,30.3423,30.7498,29.7866,30.7313,347252.0
2023-11-11,30.3423,30.7498,29.7866,30.7313,347252.0
2023-11-12,30.3423,30.7498,29.7866,30.7313,347252.0
2023-11-13,30.6202,31.1666,30.6109,30.9999,354738.0
2023-11-14,31.7779,32.6578,31.7779,32.3336,373652.0
2023-11-15,32.7504,33.8526,32.7504,33.2876,384338.0
2023-11-16,33.0098,33.2228,32.0789,32.3336,329520.0
2023-11-17,33.0283,35.6772,33.0283,34.9177,814282.0
2023-11-18,33.0283,35.6772,33.0283,34.9177,814282.0
2023-11-19,33.0283,35.6772,33.0283,34.9177,814282.0
2023-11-20,34.5936,35.0752,33.936,35.0011,515101.0
2023-11-21,34.7973,35.492,34.4824,35.3067,378659.0
2023-11-22,35.1956,35.5476,34.9224,35.1771,339948.0
2023-11-23,35.1956,35.5476,34.9224,35.1771,339948.0
2023-11-24,35.3345,35.8162,35.103,35.3438,144573.0
2023-11-25,35.3345,35.8162,35.103,35.3438,144573.0
2023-11-26,35.3345,35.8162,35.103,35.3438,144573.0
2023-11-27,35.2512,35.6587,35.0937,35.5939,316169.0
2023-11-28,35.3994,36.1588,35.2512,35.9736,221939.0
2023-11-29,36.27,36.5201,36.0107,36.0292,320665.0
2023-11-30,36.094,36.3626,35.3716,35.7143,367285.0
2023-12-01,35.5846,36.9924,35.5383,36.9739,330204.0
2023-12-02,35.5846,36.9924,35.5383,36.9739,330204.0
2023-12-03,35.5846,36.9924,35.5383,36.9739,330204.0
2023-12-04,36.9091,37.5296,36.8813,37.3814,280650.0
2023-12-05,37.4555,37.9372,37.2981,37.4277,416262.0
2023-12-06,38.0853,38.7707,37.9186,38.5762,447121.0
2023-12-07,38.6503,38.9097,38.3447,38.7893,365912.0
2023-12-08,38.567,39.2246,38.567,38.9467,370444.0
2023-12-09,38.567,39.2246,38.567,38.9467,370444.0
2023-12-10,38.567,39.2246,38.567,38.9467,370444.0
2023-12-11,39.206,39.5673,38.9374,39.4283,374538.0
2023-12-12,39.4283,39.5163,38.817,39.1783,325780.0
2023-12-13,39.206,39.8636,38.2798,39.8636,454590.0
2023-12-14,40.688,41.1511,39.7896,41.0862,602062.0
2023-12-15,41.1511,41.9846,41.0584,41.4752,1546416.0
2023-12-16,41.1511,41.9846,41.0584,41.4752,1546416.0
2023-12-17,41.1511,41.9846,41.0584,41.4752,1546416.0
2023-12-18,41.4938,42.0958,41.1001,41.3456,391647.0
2023-12-19,41.679,42.6515,41.6234,42.6052,415546.0
2023-12-20,42.4014,43.5777,42.3042,42.4292,489671.0
2023-12-21,42.9479,43.3073,42.6608,43.2072,272778.0
2023-12-22,43.0683,43.5314,42.6886,43.3369,251844.0
2023-12-23,43.0683,43.5314,42.6886,43.3369,251844.0
2023-12-24,43.0683,43.5314,42.6886,43.3369,251844.0
2023-12-25,43.0683,43.5314,42.6886,43.3369,251844.0
2023-12-26,43.7074,44.3279,43.2999,43.9111,330381.0
2023-12-27,43.9111,44.1998,43.7259,44.013,269364.0
2023-12-28,43.976,44.4854,43.8,44.4391,302434.0
2023-12-29,44.402,44.5965,43.8787,44.013,303541.0
2023-12-30,44.402,44.5965,43.8787,44.013,303541.0
2023-12-31,44.402,44.5965,43.8787,44.013,303541.0
2024-01-01,44.402,44.5965,43.8787,44.013,303541.0
2024-01-02,43.8834,44.5317,43.3647,44.5317,363082.0
2024-01-03,44.2446,44.365,42.4153,42.5033,605353.0
2024-01-04,42.4663,42.6561,42.0124,42.4107,616027.0
2024-01-05,41.6327,42.2301,41.0214,41.6142,463890.0
2024-01-06,41.6327,42.2301,41.0214,41.6142,463890.0
2024-01-07,41.6327,42.2301,41.0214,41.6142,463890.0
2024-01-08,41.679,42.0487,40.9103,41.0677,549873.0
2024-01-09,40.901,41.2529,39.5673,40.0026,1060054.0
2024-01-10,40.1415,40.8639,39.9655,40.4935,1523951.0
2024-01-11,40.1863,40.6916,39.1757,39.5225,747987.0
2024-01-12,39.6711,40.2061,39.1169,39.3045,490868.0
2024-01-13,39.6711,40.2061,39.1169,39.3045,490868.0
2024-01-14,39.6711,40.2061,39.1169,39.3045,490868.0
2024-01-15,39.6711,40.2061,39.1169,39.3045,490868.0
2024-01-16,38.7299,38.7893,36.1142,36.2232,1152722.0
2024-01-17,36.1043,36.7087,35.6089,36.0448,820625.0
2024-01-18,36.243,36.243,35.0342,35.6584,700911.0
2024-01-19,35.8566,36.0547,35.2572,35.7971,483391.0
2024-01-20,35.8566,36.0547,35.2572,35.7971,483391.0
2024-01-21,35.8566,36.0547,35.2572,35.7971,483391.0
2024-01-22,35.8368,36.4758,35.7377,36.3916,679433.0
2024-01-23,36.8474,36.8474,35.8368,35.8368,479358.0
2024-01-24,36.3024,36.5997,36.0151,36.3619,403359.0
2024-01-25,36.5501,36.8276,36.3133,36.4511,336040.0
2024-01-26,36.7186,37.0802,36.2133,36.4015,418514.0
2024-01-27,36.7186,37.0802,36.2133,36.4015,418514.0
2024-01-28,36.7186,37.0802,36.2133,36.4015,418514.0
2024-01-29,36.461,36.5303,35.916,36.4015,349959.0
2024-01-30,36.2133,37.5112,36.1885,37.2932,584582.0
2024-01-31,37.2437,37.957,36.6294,36.8474,626068.0
2024-02-01,37.1842,37.7886,36.5699,37.749,469161.0
2024-02-02,37.3626,37.8382,36.9266,37.6301,487878.0
2024-02-03,37.3626,37.8382,36.9266,37.6301,487878.0
2024-02-04,37.3626,37.8382,36.9266,37.6301,487878.0
2024-02-05,36.9564,37.8084,36.4164,37.4617,426393.0
2024-02-06,37.4914,37.8679,37.105,37.5706,417685.0
2024-02-07,37.4418,37.9471,37.1446,37.7787,314012.0
2024-02-08,37.7589,38.5912,37.7391,38.393,360752.0
2024-02-09,38.2939,39.4829,38.2346,39.4333,320870.0
2024-02-10,38.2939,39.4829,38.2346,39.4333,320870.0
2024-02-11,38.2939,39.4829,38.2346,39.4333,320870.0
2024-02-12,39.4928,40.0773,39.473,39.5819,528863.0
2024-02-13,38.393,38.6407,37.7094,37.7985,407098.0
2024-02-14,38.2543,38.3732,37.7242,38.0561,460881.0
2024-02-15,38.3038,39.6315,38.3038,39.6018,427842.0
2024-02-16,39.1757,39.8197,38.7348,39.2253,464593.0
2024-02-17,39.1757,39.8197,38.7348,39.2253,464593.0
2024-02-18,39.1757,39.8197,38.7348,39.2253,464593.0
2024-02-19,39.1757,39.8197,38.7348,39.2253,464593.0
2024-02-20,39.0271,39.4531,38.6803,39.0865,249354.0
2024-02-21,39.1955,39.6711,39.0321,39.3342,335139.0
2024-02-22,39.3937,39.8891,39.3342,39.6216,319449.0
2024-02-23,39.6612,40.4836,39.6612,40.008,305593.0
2024-02-24,39.6612,40.4836,39.6612,40.008,305593.0
2024-02-25,39.6612,40.4836,39.6612,40.008,305593.0
2024-02-26,39.9882,40.7907,39.8395,40.652,247662.0
2024-02-27,40.8997,41.3059,40.8601,41.1573,264177.0
2024-02-28,40.7114,40.9988,40.2854,40.3845,343620.0
2024-02-29,40.8303,40.979,39.9882,40.5628,357810.0
2024-03-01,40.4836,40.6223,40.0476,40.2359,260078.0
2024-03-02,40.4836,40.6223,40.0476,40.2359,260078.0
2024-03-03,40.4836,40.6223,40.0476,40.2359,260078.0
2024-03-04,40.5628,41.4793,40.5133,40.8303,330408.0
2024-03-05,40.5529,40.7213,39.9287,40.0278,302824.0
2024-03-06,40.2061,40.2061,37.957,38.0264,590454.0
2024-03-07,38.2642,38.6605,37.4233,38.3732,545639.0
2024-03-08,38.8389,39.0667,37.6796,37.8282,420623.0
2024-03-09,38.8389,39.0667,37.6796,37.8282,420623.0
2024-03-10,38.8389,39.0667,37.6796,37.8282,420623.0
2024-03-11,37.7985,37.9471,37.0752,37.531,294183.0
2024-03-12,37.6103,38.0859,37.4022,37.9967,267587.0
2024-03-13,38.0066,38.1552,37.5013,37.7985,319076.0
2024-03-14,37.7985,37.858,37.0257,37.313,388751.0
2024-03-15,37.9868,40.3795,37.9471,38.4723,2182262.0
2024-03-16,37.9868,40.3795,37.9471,38.4723,2182262.0
2024-03-17,37.9868,40.3795,37.9471,38.4723,2182262.0
2024-03-18,38.2642,38.5218,36.6195,36.778,660050.0
2024-03-19,36.3817,37.1248,35.5742,37.1149,535408.0
2024-03-20,36.9266,38.175,36.8523,38.1651,330957.0
2024-03-21,38.1552,40.008,38.1552,38.8389,415467.0
2024-03-22,38.5713,38.7001,38.1255,38.1948,266207.0
2024-03-23,38.5713,38.7001,38.1255,38.1948,266207.0
2024-03-24,38.5713,38.7001,38.1255,38.1948,266207.0
2024-03-25,38.2345,38.3435,37.6202,37.6994,275107.0
2024-03-26,37.9471,38.6308,37.6301,38.1354,326912.0
2024-03-27,38.6209,39.1807,38.6209,39.1163,279276.0
2024-03-28,39.2352,39.9287,39.2352,39.899,298724.0
2024-03-29,39.2352,39.9287,39.2352,39.899,298724.0
2024-03-30,39.2352,39.9287,39.2352,39.899,298724.0
2024-03-31,39.2352,39.9287,39.2352,39.899,298724.0
2024-04-01,40.226,40.4439,39.6117,39.899,317823.0
2024-04-02,39.3838,39.4234,38.1503,38.72,348724.0
2024-04-03,38.72,38.8488,37.7589,37.967,287969.0
2024-04-04,38.4425,38.4822,37.5409,37.6499,306991.0
2024-04-05,37.7391,38.5119,37.6796,38.393,310424.0
2024-04-06,37.7391,38.5119,37.6796,38.393,310424.0
2024-04-07,37.7391,38.5119,37.6796,38.393,310424.0
2024-04-08,38.4921,39.1262,38.4921,39.0667,324063.0
2024-04-09,39.364,39.364,38.4376,38.72,325445.0
2024-04-10,38.0859,38.0859,37.1842,37.64,336981.0
2024-04-11,37.76,37.89,37.3373,37.74,235320.0
2024-04-12,37.51,37.65,36.695,36.83,287228.0
2024-04-13,37.51,37.65,36.695,36.83,287228.0
2024-04-14,37.51,37.65,36.695,36.83,287228.0
2024-04-15,36.97,37.2,36.04,36.53,328022.0
2024-04-16,36.15,36.27,35.84,36.11,472597.0
2024-04-17,36.48,36.92,36.11,36.54,324742.0
2024-04-18,36.62,37.29,36.47,36.68,265577.0
2024-04-19,36.51,37.02,36.1,36.59,389926.0
2024-04-20,36.51,37.02,36.1,36.59,389926.0
2024-04-21,36.51,37.02,36.1,36.59,389926.0
2024-04-22,36.7,37.1,36.465,36.68,285624.0
2024-04-23,36.97,38.16,36.97,38.04,373345.0
2024-04-24,37.92,38.06,37.01,37.12,354625.0
2024-04-25,36.8,36.8,36.23,36.71,310807.0
2024-04-26,36.95,37.74,36.81,37.57,246656.0
2024-04-27,36.95,37.74,36.81,37.57,246656.0
2024-04-28,36.95,37.74,36.81,37.57,246656.0
2024-04-29,37.77,37.8,37.28,37.62,205189.0
2024-04-30,37.34,37.6,37.2403,37.39,255544.0
2024-05-01,37.38,37.95,37.11,37.15,267004.0
