,IBP US Equity,IBP US Equity,IBP US Equity,IBP US Equity,IBP US Equity
2023-10-30,109.2353,110.0273,107.483,108.5225,156536.0
2023-10-31,109.4828,112.4676,108.8294,110.5519,317893.0
2023-11-01,109.9976,114.3634,109.7624,114.0268,279440.0
2023-11-02,117.3532,119.1054,116.4325,117.472,329554.0
2023-11-03,121.4913,124.6593,121.4913,123.8475,324847.0
2023-11-04,121.4913,124.6593,121.4913,123.8475,324847.0
2023-11-05,121.4913,124.6593,121.4913,123.8475,324847.0
2023-11-06,122.8476,124.7385,121.1201,121.2735,262337.0
2023-11-07,121.1646,122.8971,121.1547,122.1051,249423.0
2023-11-08,114.799,126.4407,114.0961,120.2142,149146.0
2023-11-09,123.6099,123.6099,120.8577,121.7289,321659.0
2023-11-10,122.2536,126.3423,120.6152,126.075,218295.0
2023-11-11,122.2536,126.3423,120.6152,126.075,218295.0
2023-11-12,122.2536,126.3423,120.6152,126.075,218295.0
2023-11-13,125.5404,125.6938,122.7684,124.5504,124600.0
2023-11-14,132.0149,137.9548,131.0051,137.8855,409504.0
2023-11-15,137.1628,139.816,135.6432,136.0441,217852.0
2023-11-16,138.4399,141.1426,136.9846,137.2222,141571.0
2023-11-17,138.2419,141.9148,137.3806,141.3802,312021.0
2023-11-18,138.2419,141.9148,137.3806,141.3802,312021.0
2023-11-19,138.2419,141.9148,137.3806,141.3802,312021.0
2023-11-20,141.0733,145.5678,139.7269,145.5579,310762.0
2023-11-21,145.0827,145.2312,142.5286,143.6472,338348.0
2023-11-22,145.8747,146.2013,143.37,143.3997,200381.0
2023-11-23,145.8747,146.2013,143.37,143.3997,200381.0
2023-11-24,142.7068,145.0706,142.7068,144.3501,37398.0
2023-11-25,142.7068,145.0706,142.7068,144.3501,37398.0
2023-11-26,142.7068,145.0706,142.7068,144.3501,37398.0
2023-11-27,144.0432,145.9044,143.6769,145.2114,215669.0
2023-11-28,145.2114,146.043,144.2907,144.3996,195938.0
2023-11-29,146.2707,149.4882,146.2707,149.211,396970.0
2023-11-30,149.6169,149.9931,147.1047,149.0031,209890.0
2023-12-01,148.5774,153.1412,148.5774,151.9037,176576.0
2023-12-02,148.5774,153.1412,148.5774,151.9037,176576.0
2023-12-03,148.5774,153.1412,148.5774,151.9037,176576.0
2023-12-04,151.191,155.2202,150.8247,153.5471,204914.0
2023-12-05,152.8145,153.3541,150.5376,152.1314,235720.0
2023-12-06,154.2302,160.4236,154.0223,158.8139,416399.0
2023-12-07,158.3882,159.8434,157.3475,159.7444,271545.0
2023-12-08,160.3384,163.3134,159.3633,162.0709,190903.0
2023-12-09,160.3384,163.3134,159.3633,162.0709,190903.0
2023-12-10,160.3384,163.3134,159.3633,162.0709,190903.0
2023-12-11,162.0709,163.9865,160.7394,161.7244,196048.0
2023-12-12,161.764,161.764,159.0119,160.8136,221042.0
2023-12-13,161.5957,166.412,156.9131,165.5953,332580.0
2023-12-14,172.5389,184.1695,172.0826,182.2203,425405.0
2023-12-15,181.2482,182.2997,176.5563,179.3833,764928.0
2023-12-16,181.2482,182.2997,176.5563,179.3833,764928.0
2023-12-17,181.2482,182.2997,176.5563,179.3833,764928.0
2023-12-18,181.1391,182.3324,176.6654,177.7466,181736.0
2023-12-19,180.3852,184.1397,180.2265,182.1409,191058.0
2023-12-20,182.0616,186.7808,180.3356,180.4447,185564.0
2023-12-21,183.6983,184.4373,180.9008,184.0653,127273.0
2023-12-22,184.9977,185.6886,182.5675,184.3232,110372.0
2023-12-23,184.9977,185.6886,182.5675,184.3232,110372.0
2023-12-24,184.9977,185.6886,182.5675,184.3232,110372.0
2023-12-25,184.9977,185.6886,182.5675,184.3232,110372.0
2023-12-26,185.8012,187.0114,184.5018,185.4441,122776.0
2023-12-27,186.6741,187.5421,185.1763,185.9004,116431.0
2023-12-28,185.702,186.2774,183.3613,184.0951,92981.0
2023-12-29,182.9543,184.0852,181.0796,181.3474,163667.0
2023-12-30,182.9543,184.0852,181.0796,181.3474,163667.0
2023-12-31,182.9543,184.0852,181.0796,181.3474,163667.0
2024-01-01,182.9543,184.0852,181.0796,181.3474,163667.0
2024-01-02,179.056,180.1818,174.8648,179.1949,142944.0
2024-01-03,175.3461,175.8322,171.6362,173.1738,181024.0
2024-01-04,171.2791,172.5687,169.1068,170.1979,190536.0
2024-01-05,168.3628,174.1161,166.7261,172.8563,272197.0
2024-01-06,168.3628,174.1161,166.7261,172.8563,272197.0
2024-01-07,168.3628,174.1161,166.7261,172.8563,272197.0
2024-01-08,177.5086,178.7386,175.5743,178.7287,237645.0
2024-01-09,176.0702,181.0796,176.0702,180.6629,300024.0
2024-01-10,181.9426,185.2358,181.9029,184.0852,163305.0
2024-01-11,183.1825,184.3431,180.607,183.5495,153714.0
2024-01-12,185.2061,185.4044,181.7739,185.1565,237379.0
2024-01-13,185.2061,185.4044,181.7739,185.1565,237379.0
2024-01-14,185.2061,185.4044,181.7739,185.1565,237379.0
2024-01-15,185.2061,185.4044,181.7739,185.1565,237379.0
2024-01-16,183.3015,184.0554,180.0678,183.6189,236207.0
2024-01-17,181.3871,182.1806,178.441,181.9525,127934.0
2024-01-18,185.2259,187.4478,183.9264,186.6543,278827.0
2024-01-19,187.4379,191.495,186.2476,190.1162,201829.0
2024-01-20,187.4379,191.495,186.2476,190.1162,201829.0
2024-01-21,187.4379,191.495,186.2476,190.1162,201829.0
2024-01-22,192.8936,197.5458,192.6456,196.6829,412684.0
2024-01-23,194.2625,196.8316,186.5551,187.7553,240592.0
2024-01-24,189.4119,190.1559,180.1471,181.4367,262424.0
2024-01-25,185.216,185.9203,182.994,185.1465,229619.0
2024-01-26,185.1168,188.2315,184.5811,188.1323,289818.0
2024-01-27,185.1168,188.2315,184.5811,188.1323,289818.0
2024-01-28,185.1168,188.2315,184.5811,188.1323,289818.0
2024-01-29,188.4696,195.4727,187.6363,194.7486,319791.0
2024-01-30,194.6097,198.2104,194.6097,195.6413,330643.0
2024-01-31,194.3815,197.0102,191.9414,193.2805,337043.0
2024-02-01,198.2104,200.3778,195.1156,199.123,246307.0
2024-02-02,195.6413,201.3748,193.6574,200.2142,176648.0
2024-02-03,195.6413,201.3748,193.6574,200.2142,176648.0
2024-02-04,195.6413,201.3748,193.6574,200.2142,176648.0
2024-02-05,197.2979,197.4665,190.017,192.8043,209119.0
2024-02-06,193.1912,195.7107,191.495,195.0263,190965.0
2024-02-07,196.4745,199.7777,195.7504,197.8236,189918.0
2024-02-08,199.3611,204.2911,199.3611,203.7852,193298.0
2024-02-09,203.2694,207.3314,202.1683,205.0846,163508.0
2024-02-10,203.2694,207.3314,202.1683,205.0846,163508.0
2024-02-11,203.2694,207.3314,202.1683,205.0846,163508.0
2024-02-12,205.9278,211.9935,205.9179,210.3419,174917.0
2024-02-13,198.6866,205.4764,197.1094,203.0809,283368.0
2024-02-14,207.3859,211.0363,202.4213,210.5106,277208.0
2024-02-15,212.6432,212.6432,207.9811,211.1355,210954.0
2024-02-16,207.2471,210.3419,204.3109,204.8168,194090.0
2024-02-17,207.2471,210.3419,204.3109,204.8168,194090.0
2024-02-18,207.2471,210.3419,204.3109,204.8168,194090.0
2024-02-19,207.2471,210.3419,204.3109,204.8168,194090.0
2024-02-20,201.3847,204.5291,200.0356,204.301,254751.0
2024-02-21,205.3227,206.0766,199.0536,200.9185,308526.0
2024-02-22,212.0183,227.8596,210.8776,221.2533,570233.0
2024-02-23,223.6638,234.8132,222.4337,232.2044,427674.0
2024-02-24,223.6638,234.8132,222.4337,232.2044,427674.0
2024-02-25,223.6638,234.8132,222.4337,232.2044,427674.0
2024-02-26,231.5001,234.9521,230.9744,234.1784,322943.0
2024-02-27,236.6979,237.6105,231.4704,236.1226,297961.0
2024-02-28,231.391,234.6545,229.1393,233.0476,294026.0
2024-02-29,235.3885,237.918,233.0674,237.0054,234842.0
2024-03-01,235.8548,240.5665,235.2497,240.1499,230866.0
2024-03-02,235.8548,240.5665,235.2497,240.1499,230866.0
2024-03-03,235.8548,240.5665,235.2497,240.1499,230866.0
2024-03-04,241.122,244.7922,238.2652,239.1579,226284.0
2024-03-05,240.259,245.9835,232.2143,232.4127,381131.0
2024-03-06,235.4679,236.8814,231.5448,233.1567,428864.0
2024-03-07,235.339,240.4673,234.962,239.3762,210671.0
2024-03-08,240.2342,244.2962,235.2894,235.944,212591.0
2024-03-09,240.2342,244.2962,235.2894,235.944,212591.0
2024-03-10,240.2342,244.2962,235.2894,235.944,212591.0
2024-03-11,234.8331,235.2794,230.3693,234.7239,166373.0
2024-03-12,234.8628,240.0209,232.998,238.5429,140805.0
2024-03-13,238.9893,242.8976,238.2019,240.14,228188.0
2024-03-14,239.49,240.54,234.235,239.72,246844.0
2024-03-15,238.29,242.01,237.7264,239.21,669134.0
2024-03-16,238.29,242.01,237.7264,239.21,669134.0
2024-03-17,238.29,242.01,237.7264,239.21,669134.0
2024-03-18,241.0,242.9899,237.375,240.16,161378.0
2024-03-19,239.89,243.67,236.865,241.9,175506.0
2024-03-20,241.66,249.3,239.457,246.74,200642.0
2024-03-21,250.95,260.17,250.23,257.3,298335.0
2024-03-22,257.65,259.8299,255.3425,258.0,256702.0
2024-03-23,257.65,259.8299,255.3425,258.0,256702.0
2024-03-24,257.65,259.8299,255.3425,258.0,256702.0
2024-03-25,257.49,260.89,255.96,255.98,163830.0
2024-03-26,257.88,259.75,253.91,255.34,210844.0
2024-03-27,257.17,257.9,253.4422,255.38,182804.0
2024-03-28,256.81,261.49,256.26,258.73,254899.0
2024-03-29,256.81,261.49,256.26,258.73,254899.0
2024-03-30,256.81,261.49,256.26,258.73,254899.0
2024-03-31,256.81,261.49,256.26,258.73,254899.0
2024-04-01,261.18,263.76,256.82,257.25,220462.0
2024-04-02,252.17,253.51,247.53,253.15,298467.0
2024-04-03,250.78,259.83,250.78,259.46,200194.0
2024-04-04,262.61,263.74,250.61,251.44,188532.0
2024-04-05,253.11,258.725,253.11,258.28,215153.0
2024-04-06,253.11,258.725,253.11,258.28,215153.0
2024-04-07,253.11,258.725,253.11,258.28,215153.0
2024-04-08,260.38,260.69,255.48,255.84,175847.0
2024-04-09,256.76,257.685,246.78,254.36,298816.0
2024-04-10,240.81,248.02,239.14,240.32,629550.0
2024-04-11,241.79,244.21,240.38,242.85,341923.0
2024-04-12,240.46,243.99,237.38,240.76,187189.0
2024-04-13,240.46,243.99,237.38,240.76,187189.0
2024-04-14,240.46,243.99,237.38,240.76,187189.0
2024-04-15,240.7,242.19,236.2,237.25,239498.0
2024-04-16,233.93,233.93,218.41,226.25,539087.0
2024-04-17,230.26,230.815,223.1,224.35,310297.0
2024-04-18,229.01,230.98,223.985,224.59,253105.0
2024-04-19,224.24,227.44,218.89,221.34,293638.0
2024-04-20,224.24,227.44,218.89,221.34,293638.0
2024-04-21,224.24,227.44,218.89,221.34,293638.0
2024-04-22,223.53,225.31,219.92,223.43,176809.0
2024-04-23,224.54,238.44,221.37,237.99,269767.0
2024-04-24,238.8,241.9851,233.25,235.25,250893.0
2024-04-25,227.16,237.165,222.6318,235.22,236544.0
2024-04-26,237.98,242.6498,237.7902,239.66,201441.0
2024-04-27,237.98,242.6498,237.7902,239.66,201441.0
2024-04-28,237.98,242.6498,237.7902,239.66,201441.0
2024-04-29,241.77,243.41,239.22,243.39,196564.0
2024-04-30,240.41,241.6,235.425,235.73,207130.0
2024-05-01,236.23,249.49,233.84,240.55,238297.0
