,PARAA US Equity,PARAA US Equity,PARAA US Equity,PARAA US Equity,PARAA US Equity
2023-10-29,13.8065,13.9061,13.3885,13.3885,89976.0
2023-10-30,13.5477,13.9857,13.5378,13.8762,62695.0
2023-10-31,13.9558,14.0341,13.7369,13.8364,75045.0
2023-11-01,13.8364,13.8364,13.3387,13.5079,130838.0
2023-11-02,13.9857,15.0807,13.9857,15.0807,77785.0
2023-11-03,16.3648,17.4398,16.2155,17.4199,85882.0
2023-11-04,16.3648,17.4398,16.2155,17.4199,85882.0
2023-11-05,16.3648,17.4398,16.2155,17.4199,85882.0
2023-11-06,16.962,16.962,15.9069,16.2055,96925.0
2023-11-07,16.1259,16.5041,16.0114,16.315,43339.0
2023-11-08,16.1657,16.1657,15.0906,15.4092,75430.0
2023-11-09,15.5684,15.9268,15.3196,15.5983,49180.0
2023-11-10,15.7476,16.096,15.3196,15.6083,57667.0
2023-11-11,15.7476,16.096,15.3196,15.6083,57667.0
2023-11-12,15.7476,16.096,15.3196,15.6083,57667.0
2023-11-13,15.6083,15.8372,15.4788,15.5087,50226.0
2023-11-14,15.9865,16.8575,15.9865,16.0761,74249.0
2023-11-15,16.2155,16.8426,16.2055,16.8028,61099.0
2023-11-16,16.8028,16.9521,16.0164,16.4345,38625.0
2023-11-17,16.5937,17.1711,16.4743,17.1711,44448.0
2023-11-18,16.5937,17.1711,16.4743,17.1711,44448.0
2023-11-19,16.5937,17.1711,16.4743,17.1711,44448.0
2023-11-20,17.2009,18.0444,17.1213,17.9176,111205.0
2023-11-21,17.6986,17.7733,17.3104,17.7186,73013.0
2023-11-22,17.9176,17.9176,17.6389,17.7982,60716.0
2023-11-23,17.9176,17.9176,17.6389,17.7982,60716.0
2023-11-24,17.7683,17.9575,17.6986,17.9375,32184.0
2023-11-25,17.7683,17.9575,17.6986,17.9375,32184.0
2023-11-26,17.7683,17.9575,17.6986,17.9375,32184.0
2023-11-27,17.7584,17.7584,17.4996,17.629,74364.0
2023-11-28,17.5394,17.5991,17.2507,17.2607,35096.0
2023-11-29,17.5195,18.0172,17.4498,17.9276,48016.0
2023-11-30,18.057,18.062,17.5593,17.629,50604.0
2023-12-01,17.8181,19.4108,17.6787,19.2913,130157.0
2023-12-02,17.8181,19.4108,17.6787,19.2913,130157.0
2023-12-03,17.8181,19.4108,17.6787,19.2913,130157.0
2023-12-04,19.0922,19.57,18.8633,19.5103,50146.0
2023-12-05,19.2117,19.2117,18.6742,18.8732,42247.0
2023-12-06,19.0126,19.2117,18.714,18.8235,53326.0
2023-12-07,18.7737,18.7737,18.4253,18.6244,57879.0
2023-12-08,19.1619,21.0731,19.1619,20.6551,112152.0
2023-12-09,19.1619,21.0731,19.1619,20.6551,112152.0
2023-12-10,19.1619,21.0731,19.1619,20.6551,112152.0
2023-12-11,21.0134,21.2025,19.7647,20.4759,164098.0
2023-12-12,20.5256,20.5256,19.5899,20.4709,84153.0
2023-12-13,20.1275,21.2623,19.3909,21.1129,189092.0
2023-12-14,21.4023,22.5098,21.1429,22.2105,191459.0
2023-12-15,22.1007,22.1007,20.8435,21.7615,198604.0
2023-12-16,22.1007,22.1007,20.8435,21.7615,198604.0
2023-12-17,22.1007,22.1007,20.8435,21.7615,198604.0
2023-12-18,21.8214,21.8214,20.7637,21.2027,140770.0
2023-12-19,21.4522,21.4522,20.5143,21.2427,124635.0
2023-12-20,21.532,21.6302,19.7061,19.9904,232462.0
2023-12-21,20.3047,20.3646,19.1773,20.2748,206432.0
2023-12-22,20.1551,20.6141,20.1052,20.5542,99554.0
2023-12-23,20.1551,20.6141,20.1052,20.5542,99554.0
2023-12-24,20.1551,20.6141,20.1052,20.5542,99554.0
2023-12-25,20.1551,20.6141,20.1052,20.5542,99554.0
2023-12-26,20.3546,20.4371,20.0553,20.1052,75821.0
2023-12-27,20.0254,20.0254,19.6263,19.7659,93026.0
2023-12-28,19.756,20.3546,19.756,20.0453,50471.0
2023-12-29,19.8557,20.0276,19.5464,19.6163,69652.0
2023-12-30,19.8557,20.0276,19.5464,19.6163,69652.0
2023-12-31,19.8557,20.0276,19.5464,19.6163,69652.0
2024-01-01,19.8557,20.0276,19.5464,19.6163,69652.0
2024-01-02,19.5165,19.5165,19.0974,19.1373,56574.0
2024-01-03,19.0675,19.0675,18.4591,18.9378,57469.0
2024-01-04,18.9977,19.3677,18.9178,19.2371,28165.0
2024-01-05,19.1773,19.9578,19.1373,19.5365,19454.0
2024-01-06,19.1773,19.9578,19.1373,19.5365,19454.0
2024-01-07,19.1773,19.9578,19.1373,19.5365,19454.0
2024-01-08,19.4067,19.9356,19.3768,19.7161,40239.0
2024-01-09,19.5165,19.5165,18.9677,18.9677,32513.0
2024-01-10,19.0076,19.4067,18.7881,18.9478,101140.0
2024-01-11,18.8181,18.8181,17.7903,18.1994,97488.0
2024-01-12,18.389,18.5686,18.1096,18.1196,40847.0
2024-01-13,18.389,18.5686,18.1096,18.1196,40847.0
2024-01-14,18.389,18.5686,18.1096,18.1196,40847.0
2024-01-15,18.389,18.5686,18.1096,18.1196,40847.0
2024-01-16,18.1096,18.4089,18.0398,18.3092,44383.0
2024-01-17,18.0597,18.2294,17.8901,18.0897,42947.0
2024-01-18,18.0298,18.1895,17.94,18.1745,29294.0
2024-01-19,18.2593,18.7283,17.9799,18.7283,49649.0
2024-01-20,18.2593,18.7283,17.9799,18.7283,49649.0
2024-01-21,18.2593,18.7283,17.9799,18.7283,49649.0
2024-01-22,18.9079,19.5065,18.9079,19.3868,45481.0
2024-01-23,19.4866,19.7759,19.1473,19.2371,33472.0
2024-01-24,19.4167,19.4167,18.3391,18.6185,57114.0
2024-01-25,18.9877,20.2149,18.9079,19.5365,64054.0
2024-01-26,19.6961,19.6961,19.287,19.3668,26296.0
2024-01-27,19.6961,19.6961,19.287,19.3668,26296.0
2024-01-28,19.6961,19.6961,19.287,19.3668,26296.0
2024-01-29,19.4367,19.5564,18.9478,19.3968,40347.0
2024-01-30,19.3469,19.5664,19.1274,19.1473,42643.0
2024-01-31,22.45,24.6863,21.838,23.2781,642793.0
2024-02-01,23.5276,25.0686,23.0536,23.3679,388867.0
2024-02-02,23.4477,23.4777,22.7792,23.0087,113450.0
2024-02-03,23.4477,23.4777,22.7792,23.0087,113450.0
2024-02-04,23.4477,23.4777,22.7792,23.0087,113450.0
2024-02-05,22.8092,22.9488,21.7415,21.7415,101801.0
2024-02-06,21.8313,22.2304,21.6717,21.7116,74124.0
2024-02-07,21.8313,21.9511,20.2349,20.2648,75141.0
2024-02-08,20.3846,20.7637,20.0254,20.4843,61473.0
2024-02-09,20.654,21.2027,20.3247,20.7039,130603.0
2024-02-10,20.654,21.2027,20.3247,20.7039,130603.0
2024-02-11,20.654,21.2027,20.3247,20.7039,130603.0
2024-02-12,20.8535,22.7293,20.8535,22.6894,75412.0
2024-02-13,22.2005,22.2005,21.2925,21.8613,98689.0
2024-02-14,22.6395,22.6395,21.6757,21.9511,41202.0
2024-02-15,21.7016,22.44,21.2027,21.9511,77757.0
2024-02-16,22.4699,22.5697,21.4922,21.6817,123216.0
2024-02-17,22.4699,22.5697,21.4922,21.6817,123216.0
2024-02-18,22.4699,22.5697,21.4922,21.6817,123216.0
2024-02-19,22.4699,22.5697,21.4922,21.6817,123216.0
2024-02-20,21.1129,21.5619,20.9134,21.1728,58178.0
2024-02-21,20.9832,21.0431,20.6639,20.8336,27848.0
2024-02-22,20.654,20.9633,20.3247,20.3945,43295.0
2024-02-23,20.205,20.4767,19.6835,20.3646,26744.0
2024-02-24,20.205,20.4767,19.6835,20.3646,26744.0
2024-02-25,20.205,20.4767,19.6835,20.3646,26744.0
2024-02-26,20.1651,20.8835,20.1651,20.8236,46670.0
2024-02-27,20.7937,21.5819,20.654,21.522,49472.0
2024-02-28,21.2526,21.8513,21.073,21.3025,61933.0
2024-02-29,21.0231,22.3302,20.9798,21.0331,141943.0
2024-03-01,21.3524,21.4422,20.5143,20.6739,52359.0
2024-03-02,21.3524,21.4422,20.5143,20.6739,52359.0
2024-03-03,21.3524,21.4422,20.5143,20.6739,52359.0
2024-03-04,20.634,20.634,19.8497,20.0453,66550.0
2024-03-05,19.8857,20.3147,19.4866,19.4866,52039.0
2024-03-06,19.7959,20.1152,19.4766,19.8458,34802.0
2024-03-07,19.736,20.7138,19.736,20.4345,37438.0
2024-03-08,20.7138,20.9333,20.5125,20.5841,29773.0
2024-03-09,20.7138,20.9333,20.5125,20.5841,29773.0
2024-03-10,20.7138,20.9333,20.5125,20.5841,29773.0
2024-03-11,20.1052,21.6218,20.1052,21.5121,49941.0
2024-03-12,21.7615,21.8613,21.0288,21.5819,34964.0
2024-03-13,21.7016,22.45,21.7016,22.43,91818.0
2024-03-14,22.68,22.68,21.5797,22.0,51061.0
2024-03-15,22.0,22.39,21.73,22.39,171332.0
2024-03-16,22.0,22.39,21.73,22.39,171332.0
2024-03-17,22.0,22.39,21.73,22.39,171332.0
2024-03-18,21.77,21.805,21.3728,21.6,56704.0
2024-03-19,21.29,22.13,20.3783,22.03,50193.0
2024-03-20,22.5,24.02,21.55,23.96,146618.0
2024-03-21,24.0,24.0,21.9,21.99,118828.0
2024-03-22,21.99,22.77,20.69,20.79,64037.0
2024-03-23,21.99,22.77,20.69,20.79,64037.0
2024-03-24,21.99,22.77,20.69,20.79,64037.0
2024-03-25,21.11,21.6,21.0,21.54,39035.0
2024-03-26,21.58,22.0,21.22,21.32,54029.0
2024-03-27,21.35,22.2,21.2968,22.2,32200.0
2024-03-28,22.35,22.42,21.83,21.83,35106.0
2024-03-29,22.35,22.42,21.83,21.83,35106.0
2024-03-30,22.35,22.42,21.83,21.83,35106.0
2024-03-31,22.35,22.42,21.83,21.83,35106.0
2024-04-01,22.44,22.44,21.1,21.22,52776.0
2024-04-02,21.04,21.29,20.79,21.09,34946.0
2024-04-03,21.1,22.52,20.75,22.07,152703.0
2024-04-04,22.3,23.19,22.07,22.93,157003.0
2024-04-05,22.8,23.37,22.3974,23.33,51660.0
2024-04-06,22.8,23.37,22.3974,23.33,51660.0
2024-04-07,22.8,23.37,22.3974,23.33,51660.0
2024-04-08,23.56,24.138,23.1055,23.94,96894.0
2024-04-09,24.05,24.42,23.405,23.64,50297.0
2024-04-10,23.24,23.24,22.37,22.86,66604.0
2024-04-11,22.79,23.25,22.23,23.12,38138.0
2024-04-12,22.88,22.88,21.7,21.76,45938.0
2024-04-13,22.88,22.88,21.7,21.76,45938.0
2024-04-14,22.88,22.88,21.7,21.76,45938.0
2024-04-15,21.9,22.0137,21.09,21.15,46941.0
2024-04-16,21.11,21.15,20.7192,20.78,55870.0
2024-04-17,21.08,21.08,20.59,20.81,22383.0
2024-04-18,20.6,21.52,20.52,21.06,52008.0
2024-04-19,21.79,22.93,21.6922,22.82,89341.0
2024-04-20,21.79,22.93,21.6922,22.82,89341.0
2024-04-21,21.79,22.93,21.6922,22.82,89341.0
2024-04-22,22.64,22.98,22.2769,22.59,64079.0
2024-04-23,22.45,23.33,22.45,23.12,39210.0
2024-04-24,23.0141,23.04,22.74,22.94,21134.0
2024-04-25,22.7,22.735,22.33,22.37,41432.0
2024-04-26,22.61,23.33,22.315,22.37,56380.0
2024-04-27,22.61,23.33,22.315,22.37,56380.0
2024-04-28,22.61,23.33,22.315,22.37,56380.0
2024-04-29,22.42,22.69,21.27,21.48,106261.0
2024-04-30,21.48,21.745,20.65,20.69,85168.0
2024-05-01,21.29,21.66,21.03,21.46,58210.0
