,MC US Equity,MC US Equity,MC US Equity,MC US Equity,MC US Equity
2023-10-27,39.2194,39.4218,38.3616,38.4676,609094.0
2023-10-28,39.2194,39.4218,38.3616,38.4676,609094.0
2023-10-29,39.2194,39.4218,38.3616,38.4676,609094.0
2023-10-30,39.1134,39.1616,38.3808,38.7568,727681.0
2023-10-31,39.0459,40.2893,38.4676,40.1351,913205.0
2023-11-01,40.1447,41.1471,39.7399,41.0604,877520.0
2023-11-02,41.8122,42.5158,41.3688,42.1881,799185.0
2023-11-03,42.4098,42.6797,39.2098,41.7929,1918662.0
2023-11-04,42.4098,42.6797,39.2098,41.7929,1918662.0
2023-11-05,42.4098,42.6797,39.2098,41.7929,1918662.0
2023-11-06,40.8483,41.3013,40.2989,41.2242,815643.0
2023-11-07,41.1857,41.6291,40.4628,40.6363,598903.0
2023-11-08,40.7809,41.1857,40.6363,40.7616,524261.0
2023-11-09,41.1568,41.1568,39.9013,40.2507,635987.0
2023-11-10,40.4659,40.9157,39.9769,40.6517,427849.0
2023-11-11,40.4659,40.9157,39.9769,40.6517,427849.0
2023-11-12,40.4659,40.9157,39.9769,40.6517,427849.0
2023-11-13,40.2899,40.9712,40.2703,40.6321,451522.0
2023-11-14,41.7958,43.3703,41.6443,43.0867,807224.0
2023-11-15,43.0476,44.0157,43.0476,43.9961,629150.0
2023-11-16,44.0548,44.1624,43.3605,43.8592,594160.0
2023-11-17,44.2308,44.7589,43.9766,44.3188,664882.0
2023-11-18,44.2308,44.7589,43.9766,44.3188,664882.0
2023-11-19,44.2308,44.7589,43.9766,44.3188,664882.0
2023-11-20,44.3286,44.3335,43.6441,43.7125,608484.0
2023-11-21,43.4583,43.6685,43.0867,43.38,404113.0
2023-11-22,43.7908,43.9319,43.3409,43.7614,301333.0
2023-11-23,43.7908,43.9319,43.3409,43.7614,301333.0
2023-11-24,43.7517,44.2699,43.7028,43.9766,162825.0
2023-11-25,43.7517,44.2699,43.7028,43.9766,162825.0
2023-11-26,43.7517,44.2699,43.7028,43.9766,162825.0
2023-11-27,43.7908,45.0034,43.5414,44.8958,510528.0
2023-11-28,44.9349,45.4826,44.446,45.3163,574882.0
2023-11-29,45.7661,46.8404,45.7661,46.0693,718206.0
2023-11-30,46.216,46.6072,45.9128,46.4018,629414.0
2023-12-01,46.1378,48.2647,46.1378,48.1327,608355.0
2023-12-02,46.1378,48.2647,46.1378,48.1327,608355.0
2023-12-03,46.1378,48.2647,46.1378,48.1327,608355.0
2023-12-04,48.338,50.2303,48.3087,50.0592,833059.0
2023-12-05,49.6093,50.4503,49.3453,49.756,513026.0
2023-12-06,50.1276,51.751,50.1032,50.1765,696203.0
2023-12-07,50.3819,52.1323,50.3819,51.5945,723362.0
2023-12-08,51.438,52.6702,51.2718,52.4062,624071.0
2023-12-09,51.438,52.6702,51.2718,52.4062,624071.0
2023-12-10,51.438,52.6702,51.2718,52.4062,624071.0
2023-12-11,52.1128,52.1421,51.174,51.6043,533853.0
2023-12-12,51.7705,52.2399,51.5016,51.5945,518849.0
2023-12-13,51.5065,53.653,50.5579,53.3841,1712728.0
2023-12-14,54.6064,56.6992,54.0979,56.2689,1237733.0
2023-12-15,55.9657,57.3739,55.4866,56.9143,1459069.0
2023-12-16,55.9657,57.3739,55.4866,56.9143,1459069.0
2023-12-17,55.9657,57.3739,55.4866,56.9143,1459069.0
2023-12-18,57.1197,57.1197,55.3203,55.5452,859835.0
2023-12-19,56.2102,56.6601,55.4083,56.2689,1076127.0
2023-12-20,56.0831,56.8459,54.5087,54.6064,710795.0
2023-12-21,55.3203,55.6137,54.7922,55.555,422852.0
2023-12-22,55.8386,56.5818,55.2616,55.3594,552601.0
2023-12-23,55.8386,56.5818,55.2616,55.3594,552601.0
2023-12-24,55.8386,56.5818,55.2616,55.3594,552601.0
2023-12-25,55.8386,56.5818,55.2616,55.3594,552601.0
2023-12-26,55.4377,56.2787,55.4377,55.9266,268010.0
2023-12-27,56.132,56.4645,55.6528,56.3178,508453.0
2023-12-28,55.9853,56.3765,55.7702,55.956,312080.0
2023-12-29,55.7897,55.9657,54.8607,54.89,307803.0
2023-12-30,55.7897,55.9657,54.8607,54.89,307803.0
2023-12-31,55.7897,55.9657,54.8607,54.89,307803.0
2024-01-01,55.7897,55.9657,54.8607,54.89,307803.0
2024-01-02,54.2251,54.8118,53.8143,54.45,603438.0
2024-01-03,53.8437,54.0295,52.6213,53.2374,692312.0
2024-01-04,53.032,53.7448,52.8071,53.032,662787.0
2024-01-05,52.6702,53.9855,52.6702,53.3352,404133.0
2024-01-06,52.6702,53.9855,52.6702,53.3352,404133.0
2024-01-07,52.6702,53.9855,52.6702,53.3352,404133.0
2024-01-08,53.5307,54.8803,53.521,54.8509,401147.0
2024-01-09,53.873,54.0001,53.1885,53.4819,473897.0
2024-01-10,53.3156,53.5796,52.4355,52.5333,483306.0
2024-01-11,52.3866,52.3866,50.5677,51.5358,749756.0
2024-01-12,52.0345,52.3181,50.91,52.0248,485237.0
2024-01-13,52.0345,52.3181,50.91,52.0248,485237.0
2024-01-14,52.0345,52.3181,50.91,52.0248,485237.0
2024-01-15,52.0345,52.3181,50.91,52.0248,485237.0
2024-01-16,51.3989,52.3866,50.8904,52.367,406595.0
2024-01-17,51.3989,52.1519,51.2522,52.103,344821.0
2024-01-18,52.6115,52.8267,51.6287,52.0639,420827.0
2024-01-19,52.2008,52.8071,51.3207,52.6897,904773.0
2024-01-20,52.2008,52.8071,51.3207,52.6897,904773.0
2024-01-21,52.2008,52.8071,51.3207,52.6897,904773.0
2024-01-22,52.9929,54.3229,52.9929,54.3229,477180.0
2024-01-23,54.7727,54.89,53.2863,53.8241,500667.0
2024-01-24,54.626,55.0074,53.8926,54.0295,415232.0
2024-01-25,54.8803,55.2421,54.3766,54.4206,493777.0
2024-01-26,54.6064,54.8998,54.0539,54.1664,315087.0
2024-01-27,54.6064,54.8998,54.0539,54.1664,315087.0
2024-01-28,54.6064,54.8998,54.0539,54.1664,315087.0
2024-01-29,54.1468,56.4156,53.7948,56.396,482171.0
2024-01-30,56.0342,56.1222,55.1052,55.7017,408888.0
2024-01-31,55.731,55.731,53.5796,53.7557,434071.0
2024-02-01,54.1371,54.7434,53.3352,54.6456,547195.0
2024-02-02,54.2642,56.2151,53.7459,55.6039,591588.0
2024-02-03,54.2642,56.2151,53.7459,55.6039,591588.0
2024-02-04,54.2642,56.2151,53.7459,55.6039,591588.0
2024-02-05,54.9096,55.0025,53.6774,53.8143,648172.0
2024-02-06,53.9121,54.5135,52.9244,53.521,569803.0
2024-02-07,53.7068,54.3229,52.8658,53.4819,773243.0
2024-02-08,53.9806,54.7629,51.1935,54.0001,1136248.0
2024-02-09,54.0099,54.1713,52.6801,52.9733,881389.0
2024-02-10,54.0099,54.1713,52.6801,52.9733,881389.0
2024-02-11,54.0099,54.1713,52.6801,52.9733,881389.0
2024-02-12,52.9733,55.2128,52.7826,54.8411,992071.0
2024-02-13,52.5626,53.5405,52.015,52.4453,1141725.0
2024-02-14,52.9147,53.5307,52.1617,52.9342,801986.0
2024-02-15,53.8046,55.1834,53.521,55.1247,1037225.0
2024-02-16,54.4427,55.698,54.1808,55.0654,619530.0
2024-02-17,54.4427,55.698,54.1808,55.0654,619530.0
2024-02-18,54.4427,55.698,54.1808,55.0654,619530.0
2024-02-19,54.4427,55.698,54.1808,55.0654,619530.0
2024-02-20,54.2945,55.0259,53.8892,54.7294,426886.0
2024-02-21,54.4328,54.4526,53.3851,54.1462,456416.0
2024-02-22,54.1264,55.0308,53.9386,54.9271,574983.0
2024-02-23,53.8694,54.8084,53.1182,53.3357,1247076.0
2024-02-24,53.8694,54.8084,53.1182,53.3357,1247076.0
2024-02-25,53.8694,54.8084,53.1182,53.3357,1247076.0
2024-02-26,53.049,53.9631,51.9618,52.9107,824479.0
2024-02-27,52.1891,53.1004,52.1496,52.8217,770641.0
2024-02-28,52.3868,53.2467,52.3868,53.1578,494708.0
2024-02-29,53.7607,54.2747,52.9403,53.4148,1025724.0
2024-03-01,53.2368,53.7409,52.6734,52.9502,772679.0
2024-03-02,53.2368,53.7409,52.6734,52.9502,772679.0
2024-03-03,53.2368,53.7409,52.6734,52.9502,772679.0
2024-03-04,52.6734,53.1874,51.3786,51.4972,735535.0
2024-03-05,51.1809,51.8926,50.9239,51.7344,1141260.0
2024-03-06,52.2978,52.3571,51.1216,51.4478,506743.0
2024-03-07,51.8036,52.199,51.3984,51.596,725361.0
2024-03-08,52.0013,53.3159,51.7262,52.5845,620906.0
2024-03-09,52.0013,53.3159,51.7262,52.5845,620906.0
2024-03-10,52.0013,53.3159,51.7262,52.5845,620906.0
2024-03-11,52.4856,52.8316,51.9667,52.8118,632161.0
2024-03-12,52.6932,52.8711,51.8036,51.8135,567192.0
2024-03-13,53.1676,54.2549,53.0589,53.7311,893114.0
2024-03-14,53.5729,53.5729,52.0804,52.5845,533368.0
2024-03-15,52.2188,53.7805,52.2188,53.0293,1397498.0
2024-03-16,52.2188,53.7805,52.2188,53.0293,1397498.0
2024-03-17,52.2188,53.7805,52.2188,53.0293,1397498.0
2024-03-18,53.1578,53.8694,52.8563,53.0886,608776.0
2024-03-19,52.881,55.4015,52.881,54.4131,901603.0
2024-03-20,54.0869,55.5794,53.7706,55.0259,410205.0
2024-03-21,55.3817,57.2252,55.2138,56.469,567430.0
2024-03-22,56.0637,56.0835,54.9369,55.0457,324503.0
2024-03-23,56.0637,56.0835,54.9369,55.0457,324503.0
2024-03-24,56.0637,56.0835,54.9369,55.0457,324503.0
2024-03-25,55.105,55.6684,54.6701,54.6898,533650.0
2024-03-26,53.9979,54.5811,53.563,54.5317,556693.0
2024-03-27,55.0654,56.8248,55.0556,56.8248,743117.0
2024-03-28,57.0324,57.1609,56.0835,56.1132,432885.0
2024-03-29,57.0324,57.1609,56.0835,56.1132,432885.0
2024-03-30,57.0324,57.1609,56.0835,56.1132,432885.0
2024-03-31,57.0324,57.1609,56.0835,56.1132,432885.0
2024-04-01,56.3504,56.38,55.3659,55.5201,316025.0
2024-04-02,55.0753,55.5003,54.2648,55.105,456246.0
2024-04-03,54.8381,56.1132,54.8381,55.6091,429759.0
2024-04-04,56.2713,56.4492,54.9962,55.0654,578594.0
2024-04-05,55.0358,55.9254,54.5416,55.7079,455688.0
2024-04-06,55.0358,55.9254,54.5416,55.7079,455688.0
2024-04-07,55.0358,55.9254,54.5416,55.7079,455688.0
2024-04-08,56.5085,56.7161,55.4559,56.044,666789.0
2024-04-09,56.0637,56.726,55.5102,56.4591,399790.0
2024-04-10,55.2137,55.5251,53.3653,53.4148,681155.0
2024-04-11,53.6124,53.6619,52.5746,52.8118,723594.0
2024-04-12,52.2385,52.4066,51.0722,51.4478,768173.0
2024-04-13,52.2385,52.4066,51.0722,51.4478,768173.0
2024-04-14,52.2385,52.4066,51.0722,51.4478,768173.0
2024-04-15,51.6158,51.8777,50.5285,51.1315,587261.0
2024-04-16,50.8053,51.0916,50.1628,50.5187,520766.0
2024-04-17,50.8745,51.2797,50.6175,50.6669,307198.0
2024-04-18,50.7756,51.2204,50.2419,50.3803,374100.0
2024-04-19,50.3803,51.4873,50.3803,51.0524,589537.0
2024-04-20,50.3803,51.4873,50.3803,51.0524,589537.0
2024-04-21,50.3803,51.4873,50.3803,51.0524,589537.0
2024-04-22,51.3984,52.9502,51.0228,52.6042,690547.0
2024-04-23,52.6339,54.1462,52.6191,53.9683,612500.0
2024-04-24,53.9683,54.0819,52.713,53.3653,856056.0
2024-04-25,49.9651,50.7855,45.705,49.6785,1758854.0
2024-04-26,49.6093,50.3852,48.9668,49.1744,811805.0
2024-04-27,49.6093,50.3852,48.9668,49.1744,811805.0
2024-04-28,49.6093,50.3852,48.9668,49.1744,811805.0
2024-04-29,49.382,50.1529,49.1793,49.4709,545653.0
2024-04-30,49.2139,49.2139,48.3836,48.5121,712590.0
2024-05-01,48.6901,51.1414,48.2601,49.8169,947722.0
