,SPR US Equity,SPR US Equity,SPR US Equity,SPR US Equity,SPR US Equity
2023-10-29,21.76,21.98,21.145,21.27,3251180.0
2023-10-30,21.21,21.99,21.21,21.62,2657205.0
2023-10-31,21.85,22.7,21.5301,22.6,3232371.0
2023-11-01,23.19,24.49,22.89,24.38,5716797.0
2023-11-02,24.68,25.29,24.55,25.29,3201988.0
2023-11-03,25.5,26.38,25.13,25.15,3685474.0
2023-11-04,25.5,26.38,25.13,25.15,3685474.0
2023-11-05,25.5,26.38,25.13,25.15,3685474.0
2023-11-06,25.4,25.45,24.485,24.6,2475565.0
2023-11-07,24.7,24.875,24.15,24.62,1829643.0
2023-11-08,21.585,23.16,20.9801,23.06,12624697.0
2023-11-09,24.32,25.135,23.61,23.94,15115957.0
2023-11-10,23.86,24.83,23.64,24.25,5328102.0
2023-11-11,23.86,24.83,23.64,24.25,5328102.0
2023-11-12,23.86,24.83,23.64,24.25,5328102.0
2023-11-13,25.0,25.27,24.32,24.72,5962164.0
2023-11-14,25.16,25.77,24.98,25.15,4765671.0
2023-11-15,25.26,26.04,25.1,25.12,4340011.0
2023-11-16,24.9,25.11,24.11,24.36,3655884.0
2023-11-17,24.66,25.1487,24.39,24.75,3048269.0
2023-11-18,24.66,25.1487,24.39,24.75,3048269.0
2023-11-19,24.66,25.1487,24.39,24.75,3048269.0
2023-11-20,24.99,25.95,24.795,25.83,3332474.0
2023-11-21,25.54,25.9,25.255,25.83,2016551.0
2023-11-22,25.61,26.59,25.49,25.75,2231139.0
2023-11-23,25.61,26.59,25.49,25.75,2231139.0
2023-11-24,25.87,26.19,25.53,26.15,1073509.0
2023-11-25,25.87,26.19,25.53,26.15,1073509.0
2023-11-26,25.87,26.19,25.53,26.15,1073509.0
2023-11-27,26.0,26.2,25.7,26.17,1693782.0
2023-11-28,26.4,26.73,25.7,26.64,2437514.0
2023-11-29,26.69,27.05,26.06,26.16,2259333.0
2023-11-30,27.07,28.06,26.94,27.49,4092419.0
2023-12-01,27.38,28.29,27.1093,28.17,2598312.0
2023-12-02,27.38,28.29,27.1093,28.17,2598312.0
2023-12-03,27.38,28.29,27.1093,28.17,2598312.0
2023-12-04,27.77,28.11,27.36,28.09,2756362.0
2023-12-05,27.77,28.33,27.735,27.77,1992018.0
2023-12-06,27.87,28.37,27.74,27.97,1656683.0
2023-12-07,28.05,28.32,27.12,28.01,3569710.0
2023-12-08,28.1,28.895,28.1,28.86,2041801.0
2023-12-09,28.1,28.895,28.1,28.86,2041801.0
2023-12-10,28.1,28.895,28.1,28.86,2041801.0
2023-12-11,28.65,28.98,28.1586,28.49,3294303.0
2023-12-12,28.71,28.71,28.11,28.49,2112825.0
2023-12-13,28.51,28.92,27.92,28.36,1901336.0
2023-12-14,28.49,28.88,27.99,28.42,3363075.0
2023-12-15,28.55,29.94,28.22,29.57,6389825.0
2023-12-16,28.55,29.94,28.22,29.57,6389825.0
2023-12-17,28.55,29.94,28.22,29.57,6389825.0
2023-12-18,29.42,30.58,29.35,29.87,4098813.0
2023-12-19,30.09,30.79,30.02,30.72,3036874.0
2023-12-20,30.9,31.98,30.45,30.89,3325674.0
2023-12-21,31.48,32.19,31.14,32.08,3776939.0
2023-12-22,32.0,32.32,31.55,32.01,1739269.0
2023-12-23,32.0,32.32,31.55,32.01,1739269.0
2023-12-24,32.0,32.32,31.55,32.01,1739269.0
2023-12-25,32.0,32.32,31.55,32.01,1739269.0
2023-12-26,32.04,32.4,31.86,32.18,1630352.0
2023-12-27,32.03,32.52,31.875,32.05,1288593.0
2023-12-28,31.89,32.19,31.6,31.76,1946073.0
2023-12-29,31.81,31.91,31.38,31.78,1544437.0
2023-12-30,31.81,31.91,31.38,31.78,1544437.0
2023-12-31,31.81,31.91,31.38,31.78,1544437.0
2024-01-01,31.81,31.91,31.38,31.78,1544437.0
2024-01-02,31.51,31.8,30.6,30.76,2391808.0
2024-01-03,30.39,30.73,29.98,30.13,1761142.0
2024-01-04,30.52,31.9,30.36,31.5,4204421.0
2024-01-05,31.65,32.23,31.21,31.73,1815650.0
2024-01-06,31.65,32.23,31.21,31.73,1815650.0
2024-01-07,31.65,32.23,31.21,31.73,1815650.0
2024-01-08,27.65,30.2198,26.63,28.2,24704679.0
2024-01-09,27.86,28.65,27.2,28.09,7320100.0
2024-01-10,28.27,29.98,28.11,29.35,4899441.0
2024-01-11,29.31,29.49,27.51,27.6,5158691.0
2024-01-12,27.07,27.8099,26.61,27.2,3922456.0
2024-01-13,27.07,27.8099,26.61,27.2,3922456.0
2024-01-14,27.07,27.8099,26.61,27.2,3922456.0
2024-01-15,27.07,27.8099,26.61,27.2,3922456.0
2024-01-16,26.29,26.325,25.17,26.01,7111126.0
2024-01-17,26.22,28.1,26.03,26.98,8002384.0
2024-01-18,27.37,28.5899,27.0,28.13,4849500.0
2024-01-19,28.27,28.3,27.08,27.26,2955592.0
2024-01-20,28.27,28.3,27.08,27.26,2955592.0
2024-01-21,28.27,28.3,27.08,27.26,2955592.0
2024-01-22,27.03,27.495,26.77,27.41,2854100.0
2024-01-23,27.95,28.0,26.665,26.7,3580638.0
2024-01-24,27.75,29.14,26.83,28.57,8776802.0
2024-01-25,27.48,27.66,26.07,26.32,5738635.0
2024-01-26,26.65,27.12,26.64,26.96,2195738.0
2024-01-27,26.65,27.12,26.64,26.96,2195738.0
2024-01-28,26.65,27.12,26.64,26.96,2195738.0
2024-01-29,27.04,27.25,26.12,26.76,4549763.0
2024-01-30,26.56,26.56,25.1598,25.28,3905704.0
2024-01-31,25.7,28.13,25.68,27.46,6423001.0
2024-02-01,27.81,27.95,27.02,27.69,2685042.0
2024-02-02,27.68,28.29,27.4272,28.04,2380523.0
2024-02-03,27.68,28.29,27.4272,28.04,2380523.0
2024-02-04,27.68,28.29,27.4272,28.04,2380523.0
2024-02-05,27.1,27.47,26.565,26.71,4281264.0
2024-02-06,26.36,28.52,25.5,28.04,7689244.0
2024-02-07,28.28,29.28,28.11,28.33,4392738.0
2024-02-08,28.7,29.02,28.25,28.27,3122802.0
2024-02-09,28.51,29.16,28.39,29.12,2938350.0
2024-02-10,28.51,29.16,28.39,29.12,2938350.0
2024-02-11,28.51,29.16,28.39,29.12,2938350.0
2024-02-12,29.1,29.9,29.02,29.86,3290345.0
2024-02-13,29.45,29.95,28.7,29.93,2993647.0
2024-02-14,30.6,30.81,29.35,29.79,2927132.0
2024-02-15,30.02,30.72,30.0,30.27,2263139.0
2024-02-16,30.13,30.31,29.905,30.17,2422268.0
2024-02-17,30.13,30.31,29.905,30.17,2422268.0
2024-02-18,30.13,30.31,29.905,30.17,2422268.0
2024-02-19,30.13,30.31,29.905,30.17,2422268.0
2024-02-20,30.2,30.53,29.17,29.34,1541170.0
2024-02-21,29.24,29.52,29.145,29.28,1524821.0
2024-02-22,29.28,29.51,28.8201,29.06,1537028.0
2024-02-23,28.92,29.79,28.475,29.25,2005479.0
2024-02-24,28.92,29.79,28.475,29.25,2005479.0
2024-02-25,28.92,29.79,28.475,29.25,2005479.0
2024-02-26,29.28,29.48,28.3,28.39,1946810.0
2024-02-27,28.45,29.24,28.4,29.17,1665278.0
2024-02-28,28.87,29.6,28.77,29.5,2083087.0
2024-02-29,29.4,29.41,28.433,28.6,2292711.0
2024-03-01,28.6,34.0,28.32,32.98,27384889.0
2024-03-02,28.6,34.0,28.32,32.98,27384889.0
2024-03-03,28.6,34.0,28.32,32.98,27384889.0
2024-03-04,33.58,34.4,32.17,34.34,8588794.0
2024-03-05,34.42,35.705,33.9442,35.38,4068380.0
2024-03-06,35.1,35.45,34.58,34.96,4420450.0
2024-03-07,34.9,35.92,34.7901,35.7,3175623.0
2024-03-08,35.7,36.34,35.17,35.78,2461831.0
2024-03-09,35.7,36.34,35.17,35.78,2461831.0
2024-03-10,35.7,36.34,35.17,35.78,2461831.0
2024-03-11,35.23,35.47,34.23,34.45,4232446.0
2024-03-12,33.46,34.26,31.46,31.77,7116181.0
2024-03-13,31.75,32.35,31.32,31.42,3138488.0
2024-03-14,31.21,31.66,30.76,30.93,3127195.0
2024-03-15,30.94,32.45,30.855,32.26,5033131.0
2024-03-16,30.94,32.45,30.855,32.26,5033131.0
2024-03-17,30.94,32.45,30.855,32.26,5033131.0
2024-03-18,32.29,32.64,31.62,32.53,2162558.0
2024-03-19,32.6,33.1,32.4,32.96,1289518.0
2024-03-20,33.85,35.45,33.8,35.11,4959505.0
2024-03-21,35.03,35.33,34.62,35.26,3801440.0
2024-03-22,35.31,35.36,34.46,34.46,2825746.0
2024-03-23,35.31,35.36,34.46,34.46,2825746.0
2024-03-24,35.31,35.36,34.46,34.46,2825746.0
2024-03-25,35.32,35.63,34.47,34.89,2986763.0
2024-03-26,35.16,35.8,34.66,35.12,1750391.0
2024-03-27,35.34,35.71,34.62,35.65,1609858.0
2024-03-28,35.69,36.25,35.27,36.07,2662789.0
2024-03-29,35.69,36.25,35.27,36.07,2662789.0
2024-03-30,35.69,36.25,35.27,36.07,2662789.0
2024-03-31,35.69,36.25,35.27,36.07,2662789.0
2024-04-01,35.75,36.05,34.73,35.44,2008085.0
2024-04-02,35.17,35.34,34.54,34.54,1893907.0
2024-04-03,34.54,35.16,33.78,33.87,6309123.0
2024-04-04,34.2,35.24,33.45,34.03,3794751.0
2024-04-05,34.11,34.94,33.9,34.39,2119809.0
2024-04-06,34.11,34.94,33.9,34.39,2119809.0
2024-04-07,34.11,34.94,33.9,34.39,2119809.0
2024-04-08,34.43,34.63,33.9,33.91,1544099.0
2024-04-09,33.8,34.32,33.62,33.63,1789797.0
2024-04-10,32.9,34.26,32.7,34.19,1836441.0
2024-04-11,34.29,34.76,33.65,34.73,2273401.0
2024-04-12,34.65,35.1,33.9,34.27,2645567.0
2024-04-13,34.65,35.1,33.9,34.27,2645567.0
2024-04-14,34.65,35.1,33.9,34.27,2645567.0
2024-04-15,34.43,34.66,33.41,33.41,2602602.0
2024-04-16,33.48,33.97,33.07,33.74,1608053.0
2024-04-17,34.01,34.25,33.33,33.37,1152891.0
2024-04-18,33.26,34.4,33.15,33.15,2246594.0
2024-04-19,33.01,33.44,32.67,32.93,2013575.0
2024-04-20,33.01,33.44,32.67,32.93,2013575.0
2024-04-21,33.01,33.44,32.67,32.93,2013575.0
2024-04-22,32.95,33.96,32.67,32.9,2617200.0
2024-04-23,33.12,33.3,31.6,32.13,4276825.0
2024-04-24,33.26,33.71,31.11,31.54,3395625.0
2024-04-25,31.0,31.89,30.68,31.81,2575633.0
2024-04-26,31.69,32.61,31.41,32.49,1743706.0
2024-04-27,31.69,32.61,31.41,32.49,1743706.0
2024-04-28,31.69,32.61,31.41,32.49,1743706.0
2024-04-29,32.39,32.78,32.2275,32.61,1439612.0
2024-04-30,32.3,32.68,31.705,32.0,1871534.0
2024-05-01,32.02,32.68,31.78,32.07,1993542.0
