,PCAR US Equity,PCAR US Equity,PCAR US Equity,PCAR US Equity,PCAR US Equity
2023-09-06,78.5985,79.6153,78.3251,79.3755,2669160.0
2023-09-07,79.3755,80.047,78.4355,79.6633,2338447.0
2023-09-08,79.8263,82.0805,79.6441,81.0637,3022614.0
2023-09-09,79.8263,82.0805,79.6441,81.0637,3022614.0
2023-09-10,79.8263,82.0805,79.6441,81.0637,3022614.0
2023-09-11,81.4762,81.8791,81.1309,81.7448,1842596.0
2023-09-12,81.505,82.7232,81.3611,81.7448,1750984.0
2023-09-13,82.1908,82.7807,79.294,79.8839,2972664.0
2023-09-14,80.5362,82.4738,80.2676,82.3683,2129722.0
2023-09-15,82.3683,82.3683,81.3995,81.7448,3636922.0
2023-09-16,82.3683,82.3683,81.3995,81.7448,3636922.0
2023-09-17,82.3683,82.3683,81.3995,81.7448,3636922.0
2023-09-18,81.8215,82.8143,81.6393,82.7711,1308027.0
2023-09-19,82.7711,83.2603,81.1309,81.6968,1878335.0
2023-09-20,81.7927,83.4522,81.764,81.7735,1610611.0
2023-09-21,81.4474,81.4474,80.2004,80.3923,1825192.0
2023-09-22,80.5745,82.2436,80.3674,81.4666,2080128.0
2023-09-23,80.5745,82.2436,80.3674,81.4666,2080128.0
2023-09-24,80.5745,82.2436,80.3674,81.4666,2080128.0
2023-09-25,81.2172,82.1572,81.0637,81.975,1298465.0
2023-09-26,81.409,82.0373,80.2676,80.4402,1946865.0
2023-09-27,80.987,81.7831,80.3347,81.3515,1538331.0
2023-09-28,81.5433,82.9342,81.5337,82.2148,1917430.0
2023-09-29,82.4834,82.4834,81.0349,81.5529,2006402.0
2023-09-30,82.4834,82.4834,81.0349,81.5529,2006402.0
2023-10-01,82.4834,82.4834,81.0349,81.5529,2006402.0
2023-10-02,81.6009,82.0997,80.6321,81.3035,1725938.0
2023-10-03,80.8815,81.5913,80.1812,80.6129,1980112.0
2023-10-04,80.7472,83.3563,80.6465,83.1356,3232642.0
2023-10-05,82.8287,83.5481,81.8311,82.7136,3487843.0
2023-10-06,82.5409,84.3347,81.6105,83.9126,2443970.0
2023-10-07,82.5409,84.3347,81.6105,83.9126,2443970.0
2023-10-08,82.5409,84.3347,81.6105,83.9126,2443970.0
2023-10-09,83.7399,84.1502,82.752,83.8742,1361656.0
2023-10-10,84.0277,84.0949,82.9918,83.2316,3131521.0
2023-10-11,83.2316,83.2316,81.8455,83.1452,2960020.0
2023-10-12,83.1452,83.2124,80.9583,81.8215,1957673.0
2023-10-13,81.8215,82.2244,79.8263,80.3539,2603627.0
2023-10-14,81.8215,82.2244,79.8263,80.3539,2603627.0
2023-10-15,81.8215,82.2244,79.8263,80.3539,2603627.0
2023-10-16,81.505,82.2052,80.987,81.6201,2151131.0
2023-10-17,81.2268,81.9942,81.0254,81.5242,2009594.0
2023-10-18,81.0637,81.5913,79.4426,80.2388,2043885.0
2023-10-19,80.4402,80.8239,78.8671,79.1837,2445237.0
2023-10-20,79.1837,79.4906,78.0038,78.2532,3236864.0
2023-10-21,79.1837,79.4906,78.0038,78.2532,3236864.0
2023-10-22,79.1837,79.4906,78.0038,78.2532,3236864.0
2023-10-23,78.2676,79.2988,77.9846,78.0422,2805081.0
2023-10-24,79.6345,81.6009,78.0523,81.3707,4548126.0
2023-10-25,82.2819,82.5217,80.7184,81.0829,2769620.0
2023-10-26,81.8407,82.2867,80.4402,80.4882,2640132.0
2023-10-27,80.68,81.0637,79.529,79.8935,2026642.0
2023-10-28,80.68,81.0637,79.529,79.8935,2026642.0
2023-10-29,80.68,81.0637,79.529,79.8935,2026642.0
2023-10-30,80.3443,80.939,79.4235,80.21,2217310.0
2023-10-31,79.8167,80.0661,78.8959,79.1645,2716287.0
2023-11-01,79.3467,80.1716,77.6393,79.7592,2954310.0
2023-11-02,80.7664,81.8119,79.788,80.9486,2066684.0
2023-11-03,81.8311,83.7687,81.2939,83.2603,2463379.0
2023-11-04,81.8311,83.7687,81.2939,83.2603,2463379.0
2023-11-05,81.8311,83.7687,81.2939,83.2603,2463379.0
2023-11-06,83.3467,83.5961,82.2916,82.8479,1451592.0
2023-11-07,82.6081,83.1836,81.668,82.9342,1964275.0
2023-11-08,83.126,83.5625,82.5053,83.0589,1758669.0
2023-11-09,83.1836,83.903,82.2723,82.4738,1582471.0
2023-11-10,82.9534,84.7951,82.8862,84.6608,2033009.0
2023-11-11,82.9534,84.7951,82.8862,84.6608,2033009.0
2023-11-12,82.9534,84.7951,82.8862,84.6608,2033009.0
2023-11-13,84.6032,85.1116,84.0085,84.373,1637306.0
2023-11-14,85.7778,87.6445,85.6047,87.2404,2159685.0
2023-11-15,87.5867,88.039,86.8795,87.0287,1859430.0
2023-11-16,87.1153,88.1737,86.8747,87.4713,2073784.0
2023-11-17,87.7792,88.2401,87.5386,87.9043,2163948.0
2023-11-18,87.7792,88.2401,87.5386,87.9043,2163948.0
2023-11-19,87.7792,88.2401,87.5386,87.9043,2163948.0
2023-11-20,87.7599,88.6643,87.3077,88.3661,1883044.0
2023-11-21,87.9427,88.1441,87.3173,87.9716,1779459.0
2023-11-22,87.8273,88.1063,87.0287,87.7888,1566876.0
2023-11-23,87.8273,88.1063,87.0287,87.7888,1566876.0
2023-11-24,87.6733,88.5297,87.6733,88.52,654244.0
2023-11-25,87.6733,88.5297,87.6733,88.52,654244.0
2023-11-26,87.6733,88.5297,87.6733,88.52,654244.0
2023-11-27,88.0486,88.5489,87.7984,88.2699,1296833.0
2023-11-28,88.4238,88.6066,87.3943,87.5001,2596748.0
2023-11-29,88.039,88.395,87.2307,87.8561,1510562.0
2023-11-30,88.2987,88.7121,87.8369,88.3469,2554624.0
2023-12-01,88.4527,89.8575,88.2603,89.6554,1963597.0
2023-12-02,88.4527,89.8575,88.2603,89.6554,1963597.0
2023-12-03,88.4527,89.8575,88.2603,89.6554,1963597.0
2023-12-04,88.751,91.1083,88.3276,90.175,3473374.0
2023-12-05,89.6554,90.8004,89.3571,90.3193,2536767.0
2023-12-06,91.1949,92.109,90.6464,91.1372,2261526.0
2023-12-07,91.4835,92.0224,90.7715,91.9069,2095424.0
2023-12-08,91.599,92.4746,91.2911,91.7722,2186329.0
2023-12-09,91.599,92.4746,91.2911,91.7722,2186329.0
2023-12-10,91.599,92.4746,91.2911,91.7722,2186329.0
2023-12-11,93.023,94.4374,92.5612,94.2257,2524012.0
2023-12-12,94.5529,94.6972,93.8312,93.9371,2122683.0
2023-12-13,94.322,94.7453,92.9509,94.3508,2970686.0
2023-12-14,94.5497,95.614,94.1618,95.2957,4213016.0
2023-12-15,95.2957,95.9223,95.1714,95.7334,6229378.0
2023-12-16,95.2957,95.9223,95.1714,95.7334,6229378.0
2023-12-17,95.2957,95.9223,95.1714,95.7334,6229378.0
2023-12-18,95.6339,96.0815,94.7785,95.236,2119134.0
2023-12-19,95.6239,96.2605,95.4847,96.2406,2053859.0
2023-12-20,95.7831,96.907,95.3554,95.3852,2292852.0
2023-12-21,96.3003,96.4395,95.7731,96.3799,1225735.0
2023-12-22,96.5688,97.3148,96.4594,96.9468,1118614.0
2023-12-23,96.5688,97.3148,96.4594,96.9468,1118614.0
2023-12-24,96.5688,97.3148,96.4594,96.9468,1118614.0
2023-12-25,96.5688,97.3148,96.4594,96.9468,1118614.0
2023-12-26,96.9468,97.5038,96.7777,97.1955,883394.0
2023-12-27,97.1955,97.6729,96.9766,97.2651,1110305.0
2023-12-28,97.3248,97.5535,97.096,97.3049,840560.0
2023-12-29,97.3049,97.6033,96.7081,97.1258,1174928.0
2023-12-30,97.3049,97.6033,96.7081,97.1258,1174928.0
2023-12-31,97.3049,97.6033,96.7081,97.1258,1174928.0
2024-01-01,97.3049,97.6033,96.7081,97.1258,1174928.0
2024-01-02,96.5092,97.3447,95.8925,96.2605,2290615.0
2024-01-03,96.0715,96.0715,93.953,94.4204,2835878.0
2024-01-04,93.9132,94.2414,92.1875,93.2766,3393352.0
2024-01-05,92.9285,93.9032,92.8738,93.0876,1792752.0
2024-01-06,92.9285,93.9032,92.8738,93.0876,1792752.0
2024-01-07,92.9285,93.9032,92.8738,93.0876,1792752.0
2024-01-08,93.575,95.2858,92.7345,95.236,2349717.0
2024-01-09,94.2613,94.5696,93.197,94.311,1930189.0
2024-01-10,94.0823,94.311,93.5253,94.0922,1446856.0
2024-01-11,94.1618,94.5348,93.1224,94.0922,1812785.0
2024-01-12,94.6591,94.8879,93.3711,93.5452,1966155.0
2024-01-13,94.6591,94.8879,93.3711,93.5452,1966155.0
2024-01-14,94.6591,94.8879,93.3711,93.5452,1966155.0
2024-01-15,94.6591,94.8879,93.3711,93.5452,1966155.0
2024-01-16,93.1374,93.8137,92.461,93.5452,3323940.0
2024-01-17,93.2169,94.0922,92.6798,93.575,2425920.0
2024-01-18,93.7739,95.0371,93.7739,94.868,2401496.0
2024-01-19,95.3952,96.2108,94.3011,95.7433,3234582.0
2024-01-20,95.3952,96.2108,94.3011,95.7433,3234582.0
2024-01-21,95.3952,96.2108,94.3011,95.7433,3234582.0
2024-01-22,95.8129,97.275,95.5907,96.5688,2931544.0
2024-01-23,97.275,100.7662,95.7632,100.4678,5705757.0
2024-01-24,101.2834,101.6713,99.4732,100.2888,3385358.0
2024-01-25,101.6614,102.845,100.9104,101.4624,2280136.0
2024-01-26,100.9452,102.7952,100.8657,101.2138,2058069.0
2024-01-27,100.9452,102.7952,100.8657,101.2138,2058069.0
2024-01-28,100.9452,102.7952,100.8657,101.2138,2058069.0
2024-01-29,100.8855,101.4923,100.1197,100.8458,1833102.0
2024-01-30,100.0998,101.7011,99.9108,101.4226,1712974.0
2024-01-31,101.4028,101.6514,99.4732,99.8511,2070162.0
2024-02-01,100.6966,101.6812,100.0202,101.4724,1725061.0
2024-02-02,101.2038,102.9892,100.8358,102.5665,1665214.0
2024-02-03,101.2038,102.9892,100.8358,102.5665,1665214.0
2024-02-04,101.2038,102.9892,100.8358,102.5665,1665214.0
2024-02-05,101.8503,103.8098,101.6514,103.6009,2589441.0
2024-02-06,104.0684,104.4364,103.0737,103.6705,2120922.0
2024-02-07,104.2971,105.0431,103.3423,104.4961,1885313.0
2024-02-08,104.6353,105.6598,104.0684,105.0431,2223618.0
2024-02-09,105.4012,105.5106,104.3966,105.441,1474686.0
2024-02-10,105.4012,105.5106,104.3966,105.441,1474686.0
2024-02-11,105.4012,105.5106,104.3966,105.441,1474686.0
2024-02-12,105.3216,105.8388,104.6353,105.4509,1378158.0
2024-02-13,104.5557,104.8342,103.4119,104.6254,2295823.0
2024-02-14,105.0641,106.8691,105.0641,106.3705,2048251.0
2024-02-15,106.899,108.2751,106.3306,107.7566,1524885.0
2024-02-16,107.8663,108.3649,107.1782,107.4674,2594387.0
2024-02-17,107.8663,108.3649,107.1782,107.4674,2594387.0
2024-02-18,107.8663,108.3649,107.1782,107.4674,2594387.0
2024-02-19,107.8663,108.3649,107.1782,107.4674,2594387.0
2024-02-20,107.2081,107.9859,106.6497,107.1084,2322898.0
2024-02-21,107.1184,108.4047,106.7095,108.3649,1673345.0
2024-02-22,108.8834,110.3592,108.674,110.2097,2020916.0
2024-02-23,110.5587,110.7083,109.8058,110.4689,1690000.0
2024-02-24,110.5587,110.7083,109.8058,110.4689,1690000.0
2024-02-25,110.5587,110.7083,109.8058,110.4689,1690000.0
2024-02-26,110.3293,112.3636,110.1498,111.9348,2085191.0
2024-02-27,111.865,112.0524,110.2795,111.0174,1794648.0
2024-02-28,111.1969,111.7324,110.8528,111.0573,1632258.0
2024-02-29,111.3465,111.3963,110.3991,110.5786,3660519.0
2024-03-01,111.167,113.0317,110.8578,112.8722,2190514.0
2024-03-02,111.167,113.0317,110.8578,112.8722,2190514.0
2024-03-03,111.167,113.0317,110.8578,112.8722,2190514.0
2024-03-04,113.1613,113.8993,111.9647,111.9747,1742996.0
2024-03-05,112.1941,115.4549,112.0345,113.7597,2556660.0
2024-03-06,114.1286,115.8265,113.979,115.1458,2290442.0
2024-03-07,115.754,116.5518,113.9192,114.009,2759174.0
2024-03-08,114.1187,115.7391,113.9292,114.3281,2038562.0
2024-03-09,114.1187,115.7391,113.9292,114.3281,2038562.0
2024-03-10,114.1187,115.7391,113.9292,114.3281,2038562.0
2024-03-11,114.5275,114.9064,112.0046,113.7098,1972474.0
2024-03-12,113.8394,114.9314,113.0517,114.4577,1765209.0
2024-03-13,114.8865,115.7341,114.358,115.6444,2036014.0
2024-03-14,116.4222,116.4222,113.5104,114.8865,2864627.0
2024-03-15,116.2128,118.616,115.9136,117.9977,7281403.0
2024-03-16,116.2128,118.616,115.9136,117.9977,7281403.0
2024-03-17,116.2128,118.616,115.9136,117.9977,7281403.0
2024-03-18,118.6559,120.0918,118.3368,120.0021,3021432.0
2024-03-19,120.1217,120.8896,119.8525,120.6602,1949954.0
2024-03-20,121.089,121.5378,119.8525,121.109,2535108.0
2024-03-21,121.6574,124.2202,121.2984,124.0706,2014348.0
2024-03-22,124.2601,124.5393,123.3427,123.4025,2397299.0
2024-03-23,124.2601,124.5393,123.3427,123.4025,2397299.0
2024-03-24,124.2601,124.5393,123.3427,123.4025,2397299.0
2024-03-25,123.5321,123.8762,122.7244,123.0485,1321203.0
2024-03-26,122.6945,123.5072,122.0435,122.6646,1740491.0
2024-03-27,123.6219,124.3199,122.864,124.1105,1363838.0
2024-03-28,124.649,125.1476,123.2031,123.5421,2280848.0
2024-03-29,124.649,125.1476,123.2031,123.5421,2280848.0
2024-03-30,124.649,125.1476,123.2031,123.5421,2280848.0
2024-03-31,124.649,125.1476,123.2031,123.5421,2280848.0
2024-04-01,123.7216,124.0407,122.7244,122.7543,1351309.0
2024-04-02,122.0862,122.3953,120.3212,121.2585,2341059.0
2024-04-03,119.1644,120.9992,117.1501,120.0819,3740373.0
2024-04-04,121.3483,122.0364,119.8999,120.1916,1896131.0
2024-04-05,120.6702,122.4053,120.2015,121.8668,1391733.0
2024-04-06,120.6702,122.4053,120.2015,121.8668,1391733.0
2024-04-07,120.6702,122.4053,120.2015,121.8668,1391733.0
2024-04-08,121.7571,122.8541,121.6175,122.166,1838359.0
2024-04-09,122.2956,122.5449,117.4842,118.8453,2461392.0
2024-04-10,116.851,119.0498,116.2227,118.3567,2412854.0
2024-04-11,117.8382,119.3599,117.3695,118.5462,1437480.0
2024-04-12,117.6687,118.5661,117.3595,117.8282,1976024.0
2024-04-13,117.6687,118.5661,117.3595,117.8282,1976024.0
2024-04-14,117.6687,118.5661,117.3595,117.8282,1976024.0
2024-04-15,120.1616,121.4081,117.3196,117.6886,1959253.0
2024-04-16,117.6886,118.0077,116.6715,117.2099,1736256.0
2024-04-17,117.8482,118.1373,114.9962,115.6045,2458326.0
2024-04-18,116.0831,116.5418,113.3907,113.4406,2343529.0
2024-04-19,113.7297,114.0189,110.0401,110.8778,4538652.0
2024-04-20,113.7297,114.0189,110.0401,110.8778,4538652.0
2024-04-21,113.7297,114.0189,110.0401,110.8778,4538652.0
2024-04-22,111.7453,113.3708,111.506,112.2639,2021362.0
2024-04-23,112.7126,113.3408,112.1293,113.0018,2403811.0
2024-04-24,112.6628,114.5076,112.6628,113.4206,2865337.0
2024-04-25,111.147,113.3309,110.9576,112.3038,3322831.0
2024-04-26,111.6257,112.5132,110.9077,111.6456,2802541.0
2024-04-27,111.6257,112.5132,110.9077,111.6456,2802541.0
2024-04-28,111.6257,112.5132,110.9077,111.6456,2802541.0
2024-04-29,112.4434,113.8444,112.0146,113.3209,3813787.0
2024-04-30,107.6967,108.3399,103.9373,105.812,7380165.0
2024-05-01,105.812,107.6718,105.1539,106.0414,4020928.0
