,WDP BB Equity,WDP BB Equity,WDP BB Equity,WDP BB Equity,WDP BB Equity
2014-12-09,5.9906,6.0248,5.9503,6.0248,117363.0
2014-12-10,6.0358,6.0358,5.9866,5.9956,146159.0
2014-12-11,5.9956,6.0077,5.9554,5.9765,68396.0
2014-12-12,5.9956,5.9956,5.901,5.9202,52048.0
2014-12-13,5.9956,5.9956,5.901,5.9202,52048.0
2014-12-14,5.9956,5.9956,5.901,5.9202,52048.0
2014-12-15,5.8819,5.9584,5.8578,5.8578,63213.0
2014-12-16,5.8749,5.8749,5.8286,5.8346,89230.0
2014-12-17,5.8296,5.9534,5.8286,5.9101,106114.0
2014-12-18,5.9554,6.1405,5.9352,6.1405,147703.0
2014-12-19,6.1415,6.4211,6.1294,6.4211,745590.0
2014-12-20,6.1415,6.4211,6.1294,6.4211,745590.0
2014-12-21,6.1415,6.4211,6.1294,6.4211,745590.0
2014-12-22,6.3376,6.4654,6.3215,6.4533,171661.0
2014-12-23,6.3175,6.3879,6.2441,6.2572,159531.0
2014-12-24,6.2954,6.3175,6.238,6.3175,16009.0
2014-12-25,6.2954,6.3175,6.238,6.3175,16009.0
2014-12-26,6.2954,6.3175,6.238,6.3175,16009.0
2014-12-27,6.2954,6.3175,6.238,6.3175,16009.0
2014-12-28,6.2954,6.3175,6.238,6.3175,16009.0
2014-12-29,6.3246,6.3557,6.2904,6.2904,60173.0
2014-12-30,6.3356,6.3356,6.229,6.2863,68848.0
2014-12-31,6.2521,6.3095,6.2109,6.3054,17194.0
2015-01-01,6.2521,6.3095,6.2109,6.3054,17194.0
2015-01-02,6.3276,6.3306,6.2833,6.3296,40108.0
2015-01-03,6.3276,6.3306,6.2833,6.3296,40108.0
2015-01-04,6.3276,6.3306,6.2833,6.3296,40108.0
2015-01-05,6.3376,6.3578,6.3185,6.3246,64376.0
2015-01-06,6.3276,6.3477,6.2924,6.3477,78637.0
2015-01-07,6.3225,6.3366,6.2793,6.3105,119084.0
2015-01-08,6.3024,6.395,6.2873,6.395,200217.0
2015-01-09,6.398,6.4734,6.398,6.4624,121594.0
2015-01-10,6.398,6.4734,6.398,6.4624,121594.0
2015-01-11,6.398,6.4734,6.398,6.4624,121594.0
2015-01-12,6.4684,6.4684,6.4081,6.4101,99329.0
2015-01-13,6.4282,6.4312,6.3286,6.3879,115057.0
2015-01-14,6.398,6.398,6.2411,6.2421,147386.0
2015-01-15,6.2873,6.2873,6.1867,6.227,125791.0
2015-01-16,6.2642,6.3779,6.1867,6.3718,290350.0
2015-01-17,6.2642,6.3779,6.1867,6.3718,290350.0
2015-01-18,6.2642,6.3779,6.1867,6.3718,290350.0
2015-01-19,6.2984,6.4081,6.2984,6.4081,159820.0
2015-01-20,6.4081,6.5087,6.4081,6.5076,155828.0
2015-01-21,6.5368,6.5368,6.4483,6.4986,114443.0
2015-01-22,6.4493,6.5992,6.4493,6.5911,150870.0
2015-01-23,6.561,6.6968,6.561,6.6968,165427.0
2015-01-24,6.561,6.6968,6.561,6.6968,165427.0
2015-01-25,6.561,6.6968,6.561,6.6968,165427.0
2015-01-26,6.739,6.739,6.6002,6.6062,95683.0
2015-01-27,6.6243,6.6475,6.4755,6.572,154819.0
2015-01-28,6.5992,6.7098,6.5992,6.6998,98709.0
2015-01-29,6.6696,6.8306,6.6696,6.8024,134374.0
2015-01-30,6.8406,6.9654,6.7732,6.8406,215423.0
2015-01-31,6.8406,6.9654,6.7732,6.8406,215423.0
2015-02-01,6.8406,6.9654,6.7732,6.8406,215423.0
2015-02-02,6.8507,6.911,6.7903,6.911,148698.0
2015-02-03,6.9312,7.0921,6.9271,7.072,183622.0
2015-02-04,7.0589,7.071,6.8507,6.9161,111354.0
2015-02-05,6.9211,6.9412,6.8688,6.9362,137117.0
2015-02-06,6.9161,6.9593,6.8527,6.8909,129141.0
2015-02-07,6.9161,6.9593,6.8527,6.8909,129141.0
2015-02-08,6.9161,6.9593,6.8527,6.8909,129141.0
2015-02-09,6.8457,6.8809,6.7501,6.7994,82615.0
2015-02-10,6.8125,6.9161,6.7853,6.9131,185914.0
2015-02-11,6.9513,7.5197,6.9513,7.4553,434499.0
2015-02-12,7.3436,7.5136,7.1434,7.5136,323949.0
2015-02-13,7.5448,7.7148,7.5146,7.7148,286132.0
2015-02-14,7.5448,7.7148,7.5146,7.7148,286132.0
2015-02-15,7.5448,7.7148,7.5146,7.7148,286132.0
2015-02-16,7.6685,7.6927,7.3738,7.3758,152161.0
2015-02-17,7.3436,7.3738,7.248,7.2782,186803.0
2015-02-18,7.2591,7.3909,7.246,7.3909,229161.0
2015-02-19,7.3889,7.6353,7.3436,7.6353,204329.0
2015-02-20,7.6353,7.6353,7.3647,7.4653,199046.0
2015-02-21,7.6353,7.6353,7.3647,7.4653,199046.0
2015-02-22,7.6353,7.6353,7.3647,7.4653,199046.0
2015-02-23,7.415,7.415,7.244,7.3708,206593.0
2015-02-24,7.3939,7.4895,7.3647,7.404,163713.0
2015-02-25,7.403,7.404,7.3446,7.3627,168558.0
2015-02-26,7.3436,7.3527,7.1434,7.2581,282148.0
2015-02-27,7.238,7.404,7.236,7.404,183531.0
2015-02-28,7.238,7.404,7.236,7.404,183531.0
2015-03-01,7.238,7.404,7.236,7.404,183531.0
2015-03-02,7.3989,7.5659,7.3456,7.5659,201176.0
2015-03-03,7.5669,7.6203,7.4975,7.5559,127653.0
2015-03-04,7.57,7.6192,7.3436,7.4241,169940.0
2015-03-05,7.3688,7.416,7.2933,7.3084,122187.0
2015-03-06,7.3406,7.3406,7.2209,7.2541,89159.0
2015-03-07,7.3406,7.3406,7.2209,7.2541,89159.0
2015-03-08,7.3406,7.3406,7.2209,7.2541,89159.0
2015-03-09,7.2209,7.2621,7.0921,7.1656,208673.0
2015-03-10,7.2229,7.2229,7.0821,7.1434,198828.0
2015-03-11,7.1424,7.2229,7.067,7.071,143951.0
2015-03-12,7.0921,7.1907,7.08,7.1072,189695.0
2015-03-13,7.1917,7.2229,6.9915,7.1112,172169.0
2015-03-14,7.1917,7.2229,6.9915,7.1112,172169.0
2015-03-15,7.1917,7.2229,6.9915,7.1112,172169.0
2015-03-16,7.1424,7.2732,7.073,7.243,151152.0
2015-03-17,7.233,7.2631,7.1957,7.2631,298954.0
2015-03-18,7.2682,7.3899,7.2128,7.3647,154742.0
2015-03-19,7.3738,7.5106,7.3738,7.5036,294673.0
2015-03-20,7.5146,7.5448,7.4261,7.5448,777898.0
2015-03-21,7.5146,7.5448,7.4261,7.5448,777898.0
2015-03-22,7.5146,7.5448,7.4261,7.5448,777898.0
2015-03-23,7.4965,7.5458,7.4643,7.5347,363902.0
2015-03-24,7.5247,7.5438,7.4855,7.5438,235777.0
2015-03-25,7.5337,7.5337,7.4673,7.4744,411923.0
2015-03-26,7.4794,7.5046,7.3597,7.3617,267041.0
2015-03-27,7.3446,7.4432,7.3235,7.4432,230311.0
2015-03-28,7.3446,7.4432,7.3235,7.4432,230311.0
2015-03-29,7.3446,7.4432,7.3235,7.4432,230311.0
2015-03-30,7.4341,7.4694,7.3969,7.4613,206628.0
2015-03-31,7.411,7.4694,7.408,7.4422,195132.0
2015-04-01,7.3929,7.3929,7.2883,7.3295,210091.0
2015-04-02,7.3335,7.4311,7.2943,7.4251,152069.0
2015-04-03,7.3335,7.4311,7.2943,7.4251,152069.0
2015-04-04,7.3335,7.4311,7.2943,7.4251,152069.0
2015-04-05,7.3335,7.4311,7.2943,7.4251,152069.0
2015-04-06,7.3335,7.4311,7.2943,7.4251,152069.0
2015-04-07,7.4422,7.4895,7.3939,7.4341,161604.0
2015-04-08,7.4341,7.4432,7.3999,7.4241,232476.0
2015-04-09,7.404,7.4241,7.3688,7.414,123788.0
2015-04-10,7.3939,7.5146,7.3637,7.4985,140785.0
2015-04-11,7.3939,7.5146,7.3637,7.4985,140785.0
2015-04-12,7.3939,7.5146,7.3637,7.4985,140785.0
2015-04-13,7.5136,7.5398,7.4331,7.4331,220860.0
2015-04-14,7.4412,7.4734,7.3838,7.4734,88623.0
2015-04-15,7.4643,7.4744,7.3919,7.4341,98102.0
2015-04-16,7.4392,7.4412,7.3879,7.4291,158452.0
2015-04-17,7.4442,7.4442,7.3044,7.3044,134734.0
2015-04-18,7.4442,7.4442,7.3044,7.3044,134734.0
2015-04-19,7.4442,7.4442,7.3044,7.3044,134734.0
2015-04-20,7.3004,7.4432,7.3004,7.4422,107595.0
2015-04-21,7.4442,7.4995,7.3939,7.4794,254974.0
2015-04-22,7.4744,7.5277,7.3959,7.3969,95070.0
2015-04-23,7.4291,7.4291,7.3325,7.3325,100768.0
2015-04-24,7.3808,7.3939,7.2993,7.3034,100655.0
2015-04-25,7.3808,7.3939,7.2993,7.3034,100655.0
2015-04-26,7.3808,7.3939,7.2993,7.3034,100655.0
2015-04-27,7.3436,7.3436,7.3004,7.3335,95535.0
2015-04-28,7.2993,7.3335,7.244,7.244,165243.0
2015-04-29,7.2933,7.2933,7.1032,7.1032,101396.0
2015-04-30,7.1434,7.1766,7.0479,7.1203,260630.0
2015-05-01,7.1434,7.1766,7.0479,7.1203,260630.0
2015-05-02,7.1434,7.1766,7.0479,7.1203,260630.0
2015-05-03,7.1434,7.1766,7.0479,7.1203,260630.0
2015-05-04,7.1324,7.1595,7.0619,7.1324,187995.0
2015-05-05,7.3331,7.3331,7.0436,7.0436,171055.0
2015-05-06,7.1007,7.1017,6.8407,7.014,315013.0
2015-05-07,7.0637,7.0637,6.9686,6.9855,302015.0
2015-05-08,7.0003,7.1841,7.0003,7.1524,169235.0
2015-05-09,7.0003,7.1841,7.0003,7.1524,169235.0
2015-05-10,7.0003,7.1841,7.0003,7.1524,169235.0
2015-05-11,7.1376,7.1693,7.0584,7.0626,139275.0
2015-05-12,7.0478,7.051,6.9527,7.0161,162352.0
2015-05-13,7.0172,7.1324,7.0172,7.1049,108498.0
2015-05-14,7.0827,7.1429,7.0827,7.1292,37090.0
2015-05-15,7.163,7.1852,7.1366,7.1366,74243.0
2015-05-16,7.163,7.1852,7.1366,7.1366,74243.0
2015-05-17,7.163,7.1852,7.1366,7.1366,74243.0
2015-05-18,7.1746,7.1852,7.1112,7.1292,59390.0
2015-05-19,7.1112,7.2169,7.1112,7.1715,76204.0
2015-05-20,7.1905,7.1989,7.1271,7.163,88348.0
2015-05-21,7.1936,7.2169,7.0859,7.1059,62522.0
2015-05-22,7.0954,7.1693,7.0954,7.1482,88461.0
2015-05-23,7.0954,7.1693,7.0954,7.1482,88461.0
2015-05-24,7.0954,7.1693,7.0954,7.1482,88461.0
2015-05-25,7.1482,7.1641,7.1007,7.1017,9225.0
2015-05-26,7.1017,7.1366,6.9739,6.9739,116453.0
2015-05-27,7.0045,7.032,6.9485,6.9939,129106.0
2015-05-28,7.0161,7.3141,7.0087,7.238,209809.0
2015-05-29,7.2592,7.3067,7.238,7.2697,123181.0
2015-05-30,7.2592,7.3067,7.238,7.2697,123181.0
2015-05-31,7.2592,7.3067,7.238,7.2697,123181.0
2015-06-01,7.2803,7.3299,7.2391,7.2676,138880.0
2015-06-02,7.2909,7.3384,7.2539,7.2835,182261.0
2015-06-03,7.2592,7.3373,7.238,7.2634,137724.0
2015-06-04,7.2792,7.2792,7.144,7.2486,112130.0
2015-06-05,7.2623,7.3215,7.2454,7.2877,305936.0
2015-06-06,7.2623,7.3215,7.2454,7.2877,305936.0
2015-06-07,7.2623,7.3215,7.2454,7.2877,305936.0
2015-06-08,7.2592,7.2824,7.0172,7.0373,121087.0
2015-06-09,7.0362,7.0605,6.8682,6.9622,137950.0
2015-06-10,6.9527,6.9739,6.8449,6.8693,183608.0
2015-06-11,6.8904,7.0256,6.884,6.9665,136913.0
2015-06-12,6.9665,7.0246,6.8999,6.9105,83066.0
2015-06-13,6.9665,7.0246,6.8999,6.9105,83066.0
2015-06-14,6.9665,7.0246,6.8999,6.9105,83066.0
2015-06-15,6.8893,6.9675,6.8418,6.9105,147132.0
2015-06-16,6.8576,6.9633,6.8576,6.8777,171287.0
2015-06-17,6.8777,6.8777,6.6463,6.752,262421.0
2015-06-18,6.752,6.9728,6.752,6.9274,197685.0
2015-06-19,6.9422,7.5381,6.9422,7.1852,997080.0
2015-06-20,6.9422,7.5381,6.9422,7.1852,997080.0
2015-06-21,6.9422,7.5381,6.9422,7.1852,997080.0
2015-06-22,7.2887,7.2909,7.1651,7.1651,189836.0
2015-06-23,7.2169,7.3342,7.1979,7.3342,120226.0
2015-06-24,7.3437,7.3638,7.2053,7.2053,90112.0
2015-06-25,7.2053,7.2053,7.0573,7.0573,178805.0
2015-06-26,7.1028,7.2602,7.0637,7.1894,121129.0
2015-06-27,7.1028,7.2602,7.0637,7.1894,121129.0
2015-06-28,7.1028,7.2602,7.0637,7.1894,121129.0
2015-06-29,6.996,7.2232,6.9855,7.1059,149861.0
2015-06-30,7.0499,7.3215,7.0499,7.3215,173001.0
2015-07-01,7.294,7.3215,7.2032,7.3162,118576.0
2015-07-02,7.3215,7.3247,7.0848,7.0848,124155.0
2015-07-03,7.1535,7.2169,7.0795,7.1429,67769.0
2015-07-04,7.1535,7.2169,7.0795,7.1429,67769.0
2015-07-05,7.1535,7.2169,7.0795,7.1429,67769.0
2015-07-06,7.1049,7.1302,7.0267,7.0267,75816.0
2015-07-07,6.995,7.1588,6.995,7.0742,66633.0
2015-07-08,7.0531,7.1271,7.0108,7.0425,59327.0
2015-07-09,7.0468,7.238,7.0172,7.2211,66083.0
2015-07-10,7.237,7.2877,7.181,7.2401,87030.0
2015-07-11,7.237,7.2877,7.181,7.2401,87030.0
2015-07-12,7.237,7.2877,7.181,7.2401,87030.0
2015-07-13,7.275,7.4842,7.2528,7.48,117828.0
2015-07-14,7.4916,7.4916,7.4029,7.4525,90408.0
2015-07-15,7.4916,7.8192,7.4546,7.6871,185639.0
2015-07-16,7.7389,7.7558,7.6882,7.7558,96360.0
2015-07-17,7.7558,7.7558,7.6512,7.6786,130911.0
2015-07-18,7.7558,7.7558,7.6512,7.6786,130911.0
2015-07-19,7.7558,7.7558,7.6512,7.6786,130911.0
2015-07-20,7.6786,7.6786,7.555,7.6078,150722.0
2015-07-21,7.6078,7.6554,7.592,7.6258,57225.0
2015-07-22,7.6258,7.6321,7.5022,7.5814,80887.0
2015-07-23,7.6068,7.63,7.5043,7.5952,83701.0
2015-07-24,7.5127,7.7315,7.5127,7.6987,182155.0
2015-07-25,7.5127,7.7315,7.5127,7.6987,182155.0
2015-07-26,7.5127,7.7315,7.5127,7.6987,182155.0
2015-07-27,7.6607,7.7896,7.5814,7.6205,275025.0
2015-07-28,7.629,7.6607,7.5867,7.6596,206515.0
2015-07-29,7.6512,7.7505,7.6385,7.7188,145411.0
2015-07-30,7.7188,7.7642,7.6596,7.6871,90887.0
2015-07-31,7.6998,7.7494,7.6004,7.6004,107623.0
2015-08-01,7.6998,7.7494,7.6004,7.6004,107623.0
2015-08-02,7.6998,7.7494,7.6004,7.6004,107623.0
2015-08-03,7.6586,7.6977,7.61,7.6607,67931.0
2015-08-04,7.6829,7.7283,7.6681,7.6871,81712.0
2015-08-05,7.7283,7.7653,7.7072,7.7135,111820.0
2015-08-06,7.7452,7.7537,7.7082,7.7452,65195.0
2015-08-07,7.7663,7.7875,7.7135,7.7537,386816.0
2015-08-08,7.7663,7.7875,7.7135,7.7537,386816.0
2015-08-09,7.7663,7.7875,7.7135,7.7537,386816.0
2015-08-10,7.7674,7.9122,7.7674,7.9122,185590.0
2015-08-11,7.9122,7.9122,7.778,7.7928,251384.0
2015-08-12,7.7928,7.8149,7.723,7.8076,219168.0
2015-08-13,7.8371,7.8794,7.7568,7.8023,194737.0
2015-08-14,7.8583,7.8604,7.7368,7.7917,288410.0
2015-08-15,7.8583,7.8604,7.7368,7.7917,288410.0
2015-08-16,7.8583,7.8604,7.7368,7.7917,288410.0
2015-08-17,7.8403,7.8403,7.7315,7.8192,245284.0
2015-08-18,7.798,7.8593,7.798,7.8509,296006.0
2015-08-19,7.8319,7.8456,7.7494,7.7748,297875.0
2015-08-20,7.7611,7.7843,7.6607,7.6765,184201.0
2015-08-21,7.629,7.6554,7.4525,7.4525,235269.0
2015-08-22,7.629,7.6554,7.4525,7.4525,235269.0
2015-08-23,7.629,7.6554,7.4525,7.4525,235269.0
2015-08-24,7.4029,7.4113,7.089,7.089,237448.0
2015-08-25,7.2909,7.3616,7.0954,7.2739,238598.0
2015-08-26,7.3437,7.3437,7.1588,7.1588,150792.0
2015-08-27,7.2676,7.442,7.2486,7.4398,167387.0
2015-08-28,7.4282,7.4282,7.3247,7.3764,101551.0
2015-08-29,7.4282,7.4282,7.3247,7.3764,101551.0
2015-08-30,7.4282,7.4282,7.3247,7.3764,101551.0
2015-08-31,7.3733,7.5233,7.3352,7.5138,216022.0
2015-09-01,7.4282,7.4578,7.181,7.1947,126813.0
2015-09-02,7.2275,7.3807,7.2042,7.3247,147795.0
2015-09-03,7.4546,7.4546,7.2507,7.3056,125184.0
2015-09-04,7.2803,7.3226,7.2433,7.2528,86719.0
2015-09-05,7.2803,7.3226,7.2433,7.2528,86719.0
2015-09-06,7.2803,7.3226,7.2433,7.2528,86719.0
2015-09-07,7.3173,7.3627,7.2909,7.3299,63001.0
2015-09-08,7.3194,7.4546,7.3014,7.3025,74377.0
2015-09-09,7.4081,7.4863,7.3342,7.3733,84441.0
2015-09-10,7.3701,7.5656,7.3437,7.5001,124585.0
2015-09-11,7.5032,7.5032,7.3278,7.3437,85196.0
2015-09-12,7.5032,7.5032,7.3278,7.3437,85196.0
2015-09-13,7.5032,7.5032,7.3278,7.3437,85196.0
2015-09-14,7.3543,7.3553,7.2296,7.2613,93927.0
2015-09-15,7.2644,7.2665,7.1862,7.2042,61393.0
2015-09-16,7.3331,7.3331,7.2053,7.2581,68016.0
2015-09-17,7.2697,7.3088,7.2084,7.2835,74998.0
2015-09-18,7.3088,7.3088,7.201,7.2264,250799.0
2015-09-19,7.3088,7.3088,7.201,7.2264,250799.0
2015-09-20,7.3088,7.3088,7.201,7.2264,250799.0
2015-09-21,7.238,7.462,7.238,7.3754,86896.0
2015-09-22,7.4124,7.4124,7.2127,7.237,54785.0
2015-09-23,7.2813,7.3511,7.2296,7.2835,73227.0
2015-09-24,7.2729,7.3152,7.1324,7.163,130262.0
2015-09-25,7.238,7.3902,7.2211,7.3616,50433.0
2015-09-26,7.238,7.3902,7.2211,7.3616,50433.0
2015-09-27,7.238,7.3902,7.2211,7.3616,50433.0
2015-09-28,7.3437,7.4388,7.3321,7.3321,76422.0
2015-09-29,7.2909,7.4081,7.2909,7.3585,100620.0
2015-09-30,7.3648,7.3912,7.3088,7.3257,81789.0
2015-10-01,7.369,7.4472,7.3331,7.386,87777.0
2015-10-02,7.4229,7.4694,7.3807,7.3807,56569.0
2015-10-03,7.4229,7.4694,7.3807,7.3807,56569.0
2015-10-04,7.4229,7.4694,7.3807,7.3807,56569.0
2015-10-05,7.4853,7.7663,7.4599,7.7029,112849.0
2015-10-06,7.6882,7.7135,7.6184,7.6184,76302.0
2015-10-07,7.6448,7.6501,7.4853,7.4853,104746.0
2015-10-08,7.555,7.555,7.4071,7.4103,99287.0
2015-10-09,7.4599,7.4768,7.4155,7.4768,109908.0
2015-10-10,7.4599,7.4768,7.4155,7.4768,109908.0
2015-10-11,7.4599,7.4768,7.4155,7.4768,109908.0
2015-10-12,7.555,7.7029,7.555,7.6258,106022.0
2015-10-13,7.7029,7.7061,7.6174,7.6702,191634.0
2015-10-14,7.6607,7.6607,7.5825,7.6184,136955.0
2015-10-15,7.6818,7.6818,7.6184,7.6575,68114.0
2015-10-16,7.6607,7.6607,7.5487,7.6226,114232.0
2015-10-17,7.6607,7.6607,7.5487,7.6226,114232.0
2015-10-18,7.6607,7.6607,7.5487,7.6226,114232.0
2015-10-19,7.5666,7.6607,7.5666,7.6607,78863.0
2015-10-20,7.6607,7.6607,7.6385,7.648,66520.0
2015-10-21,7.6607,7.6871,7.6343,7.6638,166146.0
2015-10-22,7.6977,7.947,7.6882,7.9354,150821.0
2015-10-23,7.9217,7.9988,7.8783,7.9872,190456.0
2015-10-24,7.9217,7.9988,7.8783,7.9872,190456.0
2015-10-25,7.9217,7.9988,7.8783,7.9872,190456.0
2015-10-26,7.9597,7.9756,7.8752,7.8847,79772.0
2015-10-27,7.9196,7.946,7.8625,7.9111,164989.0
2015-10-28,7.9111,7.9238,7.8403,7.8403,149946.0
2015-10-29,7.8614,7.872,7.7917,7.8192,67762.0
2015-10-30,7.8002,7.872,7.8002,7.872,165010.0
2015-10-31,7.8002,7.872,7.8002,7.872,165010.0
2015-11-01,7.8002,7.872,7.8002,7.872,165010.0
2015-11-02,7.9079,7.9777,7.9027,7.9354,169644.0
2015-11-03,7.9513,7.9777,7.9048,7.9343,135291.0
2015-11-04,7.9248,8.059,7.9248,7.983,124599.0
2015-11-05,8.0284,8.0294,7.8984,7.9914,197072.0
2015-11-06,7.9692,8.0833,7.9428,8.0559,120649.0
2015-11-07,7.9692,8.0833,7.9428,8.0559,120649.0
2015-11-08,7.9692,8.0833,7.9428,8.0559,120649.0
2015-11-09,8.0728,8.0728,7.9851,8.0252,182494.0
2015-11-10,8.0464,8.0464,7.8414,7.9016,216135.0
2015-11-11,7.9354,8.0199,7.9111,7.983,55949.0
2015-11-12,8.0865,8.2292,7.9301,7.9322,179003.0
2015-11-13,7.9301,8.0094,7.8466,7.8857,84773.0
2015-11-14,7.9301,8.0094,7.8466,7.8857,84773.0
2015-11-15,7.9301,8.0094,7.8466,7.8857,84773.0
2015-11-16,7.9016,8.0474,7.8245,7.9756,126778.0
2015-11-17,7.9787,8.0759,7.9777,8.0548,88645.0
2015-11-18,8.0104,8.0791,8.0051,8.0569,89068.0
2015-11-19,8.0728,8.1341,8.003,8.0379,84067.0
2015-11-20,8.0516,8.1573,8.0305,8.1573,99435.0
2015-11-21,8.0516,8.1573,8.0305,8.1573,99435.0
2015-11-22,8.0516,8.1573,8.0305,8.1573,99435.0
2015-11-23,8.1415,8.1467,7.947,7.947,167994.0
2015-11-24,7.946,7.9703,7.6617,7.7832,204456.0
2015-11-25,7.8181,8.0094,7.798,8.0094,87051.0
2015-11-26,7.9365,8.0252,7.9365,7.9967,49629.0
2015-11-27,7.9513,8.0094,7.946,7.9967,58854.0
2015-11-28,7.9513,8.0094,7.946,7.9967,58854.0
2015-11-29,7.9513,8.0094,7.946,7.9967,58854.0
2015-11-30,7.9301,8.0569,7.9248,8.0041,131588.0
2015-12-01,8.0189,8.2999,8.0073,8.2503,233767.0
2015-12-02,8.2165,8.3169,8.1203,8.1626,218491.0
2015-12-03,8.2101,8.2841,8.0675,8.0717,84942.0
2015-12-04,8.189,8.189,7.9682,8.002,103617.0
2015-12-05,8.189,8.189,7.9682,8.002,103617.0
2015-12-06,8.189,8.189,7.9682,8.002,103617.0
2015-12-07,8.002,8.1573,8.002,8.0707,100345.0
2015-12-08,8.1245,8.1309,7.9882,7.9977,67797.0
2015-12-09,8.0041,8.0516,7.928,7.9417,106629.0
2015-12-10,8.0189,8.0189,7.9354,7.9354,77121.0
2015-12-11,7.9386,7.9565,7.8477,7.8783,85612.0
2015-12-12,7.9386,7.9565,7.8477,7.8783,85612.0
2015-12-13,7.9386,7.9565,7.8477,7.8783,85612.0
2015-12-14,7.872,7.9143,7.7515,7.7515,88913.0
2015-12-15,7.7526,7.9037,7.7526,7.8498,103843.0
2015-12-16,7.8974,8.0221,7.8614,7.927,95006.0
2015-12-17,7.9354,8.1309,7.9354,8.0907,101001.0
2015-12-18,8.1309,8.2947,8.0221,8.0284,204717.0
2015-12-19,8.1309,8.2947,8.0221,8.0284,204717.0
2015-12-20,8.1309,8.2947,8.0221,8.0284,204717.0
2015-12-21,8.0833,8.1288,8.003,8.003,67007.0
2015-12-22,8.0421,8.0749,7.983,8.0368,67296.0
2015-12-23,8.0759,8.2672,7.9882,8.264,138514.0
2015-12-24,8.2714,8.2725,8.2059,8.2059,39579.0
2015-12-25,8.2714,8.2725,8.2059,8.2059,39579.0
2015-12-26,8.2714,8.2725,8.2059,8.2059,39579.0
2015-12-27,8.2714,8.2725,8.2059,8.2059,39579.0
2015-12-28,8.2049,8.2524,8.2049,8.2513,73982.0
2015-12-29,8.2524,8.4183,8.2313,8.4183,94244.0
2015-12-30,8.432,8.4954,8.3475,8.4003,60660.0
2015-12-31,8.432,8.6391,8.3961,8.5842,63587.0
2016-01-01,8.432,8.6391,8.3961,8.5842,63587.0
2016-01-02,8.432,8.6391,8.3961,8.5842,63587.0
2016-01-03,8.432,8.6391,8.3961,8.5842,63587.0
2016-01-04,8.4532,8.4701,8.2429,8.2429,109393.0
2016-01-05,8.3475,8.4109,8.2418,8.3369,71161.0
2016-01-06,8.263,8.3475,8.263,8.3412,48536.0
2016-01-07,8.3073,8.3073,7.9999,7.9999,136468.0
2016-01-08,7.9893,8.1351,7.9565,7.9565,82607.0
2016-01-09,7.9893,8.1351,7.9565,7.9565,82607.0
2016-01-10,7.9893,8.1351,7.9565,7.9565,82607.0
2016-01-11,7.9587,8.0094,7.8192,7.8192,170737.0
2016-01-12,7.8456,8.0569,7.8382,7.8921,209597.0
2016-01-13,7.9248,8.0305,7.8921,7.9312,297170.0
2016-01-14,7.8509,7.9122,7.8192,7.872,193877.0
2016-01-15,7.8857,7.9248,7.629,7.6924,348139.0
2016-01-16,7.8857,7.9248,7.629,7.6924,348139.0
2016-01-17,7.8857,7.9248,7.629,7.6924,348139.0
2016-01-18,7.648,7.7135,7.4483,7.4493,270045.0
2016-01-19,7.555,7.7029,7.4832,7.5825,281224.0
2016-01-20,7.554,7.5624,7.4282,7.4451,185301.0
2016-01-21,7.4282,7.4958,7.2845,7.369,549703.0
2016-01-22,7.443,7.8625,7.3976,7.8319,374932.0
2016-01-23,7.443,7.8625,7.3976,7.8319,374932.0
2016-01-24,7.443,7.8625,7.3976,7.8319,374932.0
2016-01-25,7.8456,7.8614,7.6649,7.8614,172677.0
2016-01-26,7.7906,7.9248,7.7611,7.8879,180766.0
2016-01-27,7.872,7.9227,7.517,7.5529,347314.0
2016-01-28,7.5973,7.7611,7.5603,7.6131,455121.0
2016-01-29,7.7125,7.9143,7.6712,7.8984,218512.0
2016-01-30,7.7125,7.9143,7.6712,7.8984,218512.0
2016-01-31,7.7125,7.9143,7.6712,7.8984,218512.0
2016-02-01,7.8984,7.9174,7.8245,7.9037,279581.0
2016-02-02,7.8931,7.9132,7.8297,7.8424,105014.0
2016-02-03,7.8498,7.9016,7.7822,7.853,106946.0
2016-02-04,7.8667,7.8963,7.7589,7.7928,242730.0
2016-02-05,7.798,7.8826,7.7135,7.7135,115085.0
2016-02-06,7.798,7.8826,7.7135,7.7135,115085.0
2016-02-07,7.798,7.8826,7.7135,7.7135,115085.0
2016-02-08,7.7864,7.7864,7.4324,7.4324,169693.0
2016-02-09,7.4187,7.4546,7.3046,7.3384,194575.0
2016-02-10,7.3965,7.5952,7.3659,7.4948,119923.0
2016-02-11,7.5032,7.5698,7.3437,7.3437,107256.0
2016-02-12,7.3965,7.4969,7.3891,7.4356,173375.0
2016-02-13,7.3965,7.4969,7.3891,7.4356,173375.0
2016-02-14,7.3965,7.4969,7.3891,7.4356,173375.0
2016-02-15,7.4853,7.5962,7.4821,7.5043,141483.0
2016-02-16,7.6068,7.6068,7.481,7.5212,118449.0
2016-02-17,7.6607,7.966,7.6216,7.9343,324365.0
2016-02-18,7.9343,7.966,7.8931,7.9449,472132.0
2016-02-19,7.946,8.1679,7.8931,8.1415,437729.0
2016-02-20,7.946,8.1679,7.8931,8.1415,437729.0
2016-02-21,7.946,8.1679,7.8931,8.1415,437729.0
2016-02-22,8.1362,8.2196,8.0411,8.1753,254050.0
2016-02-23,8.1098,8.2175,8.1098,8.189,129776.0
