,CYL IN Equity,CYL IN Equity,CYL IN Equity,CYL IN Equity,CYL IN Equity
2022-06-25,775.9,784.9,752.37,756.39,126922.0
2022-06-26,775.9,784.9,752.37,756.39,126922.0
2022-06-27,772.65,774.2,764.23,766.84,87392.0
2022-06-28,767.33,772.65,746.51,751.06,146850.0
2022-06-29,745.54,752.85,734.5,738.77,175240.0
2022-06-30,736.05,747.43,728.5,732.62,111348.0
2022-07-01,731.99,742.01,725.31,736.34,203901.0
2022-07-02,731.99,742.01,725.31,736.34,203901.0
2022-07-03,731.99,742.01,725.31,736.34,203901.0
2022-07-04,749.42,749.42,728.6,739.39,71233.0
2022-07-05,735.57,745.93,735.57,738.77,65566.0
2022-07-06,738.77,742.83,708.75,712.82,464648.0
2022-07-07,713.59,732.37,702.36,711.12,554583.0
2022-07-08,716.5,758.42,716.45,744.91,952619.0
2022-07-09,716.5,758.42,716.45,744.91,952619.0
2022-07-10,716.5,758.42,716.45,744.91,952619.0
2022-07-11,743.61,759.87,728.65,755.85,172603.0
2022-07-12,748.93,765.54,741.67,746.95,159828.0
2022-07-13,748.25,751.93,745.06,749.8,76973.0
2022-07-14,755.23,755.23,734.8,745.11,115248.0
2022-07-15,748.83,752.85,740.75,745.83,68748.0
2022-07-16,748.83,752.85,740.75,745.83,68748.0
2022-07-17,748.83,752.85,740.75,745.83,68748.0
2022-07-18,752.32,767.18,740.7,745.49,320323.0
2022-07-19,751.35,751.35,735.96,738.96,132172.0
2022-07-20,740.7,777.83,740.7,772.46,567127.0
2022-07-21,773.33,793.95,766.89,773.86,290166.0
2022-07-22,762.39,764.81,746.61,755.66,337459.0
2022-07-23,762.39,764.81,746.61,755.66,337459.0
2022-07-24,762.39,764.81,746.61,755.66,337459.0
2022-07-25,758.03,762.49,747.38,755.52,131533.0
2022-07-26,757.02,769.75,747.87,765.59,142055.0
2022-07-27,756.24,769.26,756.24,763.5,65739.0
2022-07-28,768.78,774.06,757.98,770.09,147831.0
2022-07-29,774.59,806.54,772.65,799.96,492227.0
2022-07-30,774.59,806.54,772.65,799.96,492227.0
2022-07-31,774.59,806.54,772.65,799.96,492227.0
2022-08-01,803.64,811.14,793.33,802.67,220837.0
2022-08-02,802.67,804.99,786.21,788.73,172462.0
2022-08-03,784.27,798.55,777.49,794.39,125967.0
2022-08-04,802.52,803.73,774.49,797.1,135455.0
2022-08-05,801.31,801.31,791.05,794.83,63247.0
2022-08-06,801.31,801.31,791.05,794.83,63247.0
2022-08-07,801.31,801.31,791.05,794.83,63247.0
2022-08-08,789.11,805.57,785.29,803.54,119997.0
2022-08-09,789.11,805.57,785.29,803.54,119997.0
2022-08-10,801.36,806.06,793.95,803.39,130747.0
2022-08-11,804.61,808.48,794.15,799.96,111542.0
2022-08-12,799.76,804.12,791.44,799.91,260819.0
2022-08-13,799.76,804.12,791.44,799.91,260819.0
2022-08-14,799.76,804.12,791.44,799.91,260819.0
2022-08-15,799.76,804.12,791.44,799.91,260819.0
2022-08-16,799.28,804.12,792.02,794.68,81854.0
2022-08-17,798.6,819.56,789.31,796.28,293771.0
2022-08-18,794.34,809.45,794.34,806.01,100796.0
2022-08-19,810.41,832.2,798.89,820.92,436514.0
2022-08-20,810.41,832.2,798.89,820.92,436514.0
2022-08-21,810.41,832.2,798.89,820.92,436514.0
2022-08-22,809.74,815.26,796.57,803.59,125113.0
2022-08-23,785.72,805.09,785.72,799.72,151179.0
2022-08-24,790.86,824.94,790.86,812.74,188712.0
2022-08-25,829.78,829.78,808.43,815.16,190972.0
2022-08-26,825.95,832.44,811.58,825.95,156730.0
2022-08-27,825.95,832.44,811.58,825.95,156730.0
2022-08-28,825.95,832.44,811.58,825.95,156730.0
2022-08-29,821.31,822.32,784.27,812.84,213313.0
2022-08-30,819.03,827.36,811.58,818.11,422556.0
2022-08-31,819.03,827.36,811.58,818.11,422556.0
2022-09-01,818.16,836.56,802.52,807.46,161031.0
2022-09-02,808.48,815.69,803.64,808.04,143055.0
2022-09-03,808.48,815.69,803.64,808.04,143055.0
2022-09-04,808.48,815.69,803.64,808.04,143055.0
2022-09-05,808.04,816.27,793.03,808.67,143856.0
2022-09-06,808.67,821.55,800.73,819.03,204492.0
2022-09-07,810.41,831.13,810.41,822.18,122319.0
2022-09-08,831.33,835.49,820.68,825.95,151628.0
2022-09-09,835.54,835.78,822.61,829.1,119835.0
2022-09-10,835.54,835.78,822.61,829.1,119835.0
2022-09-11,835.54,835.78,822.61,829.1,119835.0
2022-09-12,837.96,852.05,836.51,843.63,223884.0
2022-09-13,848.18,858.39,836.85,841.3,133072.0
2022-09-14,837.04,837.04,815.84,818.21,123651.0
2022-09-15,837.91,837.91,808.48,812.35,75357.0
2022-09-16,819.13,819.13,789.11,800.88,160685.0
2022-09-17,819.13,819.13,789.11,800.88,160685.0
2022-09-18,819.13,819.13,789.11,800.88,160685.0
2022-09-19,799.76,808.48,780.59,800.34,257322.0
2022-09-20,800.83,813.66,789.07,796.38,163032.0
2022-09-21,793.47,803.64,779.43,785.58,136870.0
2022-09-22,788.24,788.97,780.35,785.68,103266.0
2022-09-23,786.21,793.57,774.59,778.32,102394.0
2022-09-24,786.21,793.57,774.59,778.32,102394.0
2022-09-25,786.21,793.57,774.59,778.32,102394.0
2022-09-26,776.53,778.7,751.35,773.62,76091.0
2022-09-27,772.7,781.32,755.71,765.44,78838.0
2022-09-28,779.29,782.53,760.11,768.34,70057.0
2022-09-29,769.75,780.01,748.93,758.28,240478.0
2022-09-30,751.45,770.72,743.22,767.72,55048.0
2022-10-01,751.45,770.72,743.22,767.72,55048.0
2022-10-02,751.45,770.72,743.22,767.72,55048.0
2022-10-03,756.58,770.72,751.45,755.18,49895.0
2022-10-04,769.46,769.46,755.37,760.07,118420.0
2022-10-05,769.46,769.46,755.37,760.07,118420.0
2022-10-06,764.04,783.3,762.39,773.43,142028.0
2022-10-07,763.02,777.98,763.02,773.77,118772.0
2022-10-08,763.02,777.98,763.02,773.77,118772.0
2022-10-09,763.02,777.98,763.02,773.77,118772.0
2022-10-10,762.29,775.51,755.42,772.12,102384.0
2022-10-11,775.99,779.33,745.16,751.98,300492.0
2022-10-12,751.74,761.81,740.94,755.71,117185.0
2022-10-13,766.89,766.89,742.49,748.11,119302.0
2022-10-14,727.49,750.58,725.21,735.81,695016.0
2022-10-15,727.49,750.58,725.21,735.81,695016.0
2022-10-16,727.49,750.58,725.21,735.81,695016.0
2022-10-17,731.07,748.93,720.37,737.89,517778.0
2022-10-18,749.37,749.37,729.42,737.89,298576.0
2022-10-19,741.62,741.62,726.66,730.73,118158.0
2022-10-20,730.05,743.61,720.42,738.18,383159.0
2022-10-21,741.38,742.64,729.42,732.08,65008.0
2022-10-22,741.38,742.64,729.42,732.08,65008.0
2022-10-23,741.38,742.64,729.42,732.08,65008.0
2022-10-24,739.54,748.45,736.83,744.82,30148.0
2022-10-25,750.41,750.41,730.84,740.6,256530.0
2022-10-26,750.41,750.41,730.84,740.6,256530.0
2022-10-27,739.76,745.99,731.82,733.29,150265.0
2022-10-28,729.81,741.63,727.89,732.8,85695.0
2022-10-29,729.81,741.63,727.89,732.8,85695.0
2022-10-30,729.81,741.63,727.89,732.8,85695.0
2022-10-31,730.84,737.07,728.09,735.06,135688.0
2022-11-01,734.91,738.59,725.54,727.5,153325.0
2022-11-02,729.61,731.33,713.57,716.86,324981.0
2022-11-03,714.16,724.76,710.04,717.35,218838.0
2022-11-04,716.12,725.15,713.18,719.36,288803.0
2022-11-05,716.12,725.15,713.18,719.36,288803.0
2022-11-06,716.12,725.15,713.18,719.36,288803.0
2022-11-07,720.98,730.79,714.65,725.25,158467.0
2022-11-08,720.98,730.79,714.65,725.25,158467.0
2022-11-09,724.66,728.29,721.91,727.16,57402.0
2022-11-10,725.49,729.71,721.13,726.67,54342.0
2022-11-11,726.96,736.72,726.28,728.58,121568.0
2022-11-12,726.96,736.72,726.28,728.58,121568.0
2022-11-13,726.96,736.72,726.28,728.58,121568.0
2022-11-14,732.7,749.97,727.94,745.9,215138.0
2022-11-15,750.46,763.21,746.14,755.22,141704.0
2022-11-16,765.12,803.43,752.71,793.38,393486.0
2022-11-17,795.48,838.06,786.17,808.88,884022.0
2022-11-18,808.34,815.35,774.98,779.35,227540.0
2022-11-19,808.34,815.35,774.98,779.35,227540.0
2022-11-20,808.34,815.35,774.98,779.35,227540.0
2022-11-21,779.54,791.12,758.94,785.28,202927.0
2022-11-22,779.94,809.32,775.96,799.56,274080.0
2022-11-23,803.58,809.07,785.18,787.83,111690.0
2022-11-24,789.3,795.53,774.98,784.35,236470.0
2022-11-25,779.94,791.17,769.64,781.55,153215.0
2022-11-26,779.94,791.17,769.64,781.55,153215.0
2022-11-27,779.94,791.17,769.64,781.55,153215.0
2022-11-28,781.85,807.94,778.91,792.44,228232.0
2022-11-29,797.5,814.22,792.64,807.26,315831.0
2022-11-30,804.9,827.02,800.49,821.38,209906.0
2022-12-01,825.5,850.96,822.56,845.71,572948.0
2022-12-02,840.81,858.56,824.03,828.25,264825.0
2022-12-03,840.81,858.56,824.03,828.25,264825.0
2022-12-04,840.81,858.56,824.03,828.25,264825.0
2022-12-05,829.23,841.59,815.1,838.99,292974.0
2022-12-06,832.91,848.7,828.94,833.11,306923.0
2022-12-07,834.14,841.4,820.11,825.6,84667.0
2022-12-08,825.99,833.74,820.94,823.1,79476.0
2022-12-09,827.22,829.28,790.78,806.13,160173.0
2022-12-10,827.22,829.28,790.78,806.13,160173.0
2022-12-11,827.22,829.28,790.78,806.13,160173.0
2022-12-12,804.51,824.03,793.87,816.97,96811.0
2022-12-13,819.13,821.97,795.78,799.61,226999.0
2022-12-14,799.51,821.09,799.51,813.0,175640.0
2022-12-15,810.25,818.93,795.58,806.91,124819.0
2022-12-16,802.84,837.81,802.84,831.73,580085.0
2022-12-17,802.84,837.81,802.84,831.73,580085.0
2022-12-18,802.84,837.81,802.84,831.73,580085.0
2022-12-19,831.68,850.52,821.09,831.44,291093.0
2022-12-20,816.23,833.2,807.85,810.89,150595.0
2022-12-21,816.18,821.24,791.27,803.77,111339.0
2022-12-22,807.35,807.65,790.29,799.46,90802.0
2022-12-23,783.81,797.55,766.15,773.9,138878.0
2022-12-24,783.81,797.55,766.15,773.9,138878.0
2022-12-25,783.81,797.55,766.15,773.9,138878.0
2022-12-26,750.51,804.12,750.51,799.02,98372.0
2022-12-27,803.23,807.35,794.6,801.03,38522.0
2022-12-28,798.53,811.08,796.22,805.59,53883.0
2022-12-29,798.33,807.8,796.42,801.52,37933.0
2022-12-30,802.5,812.7,792.64,795.63,47598.0
2022-12-31,802.5,812.7,792.64,795.63,47598.0
2023-01-01,802.5,812.7,792.64,795.63,47598.0
2023-01-02,788.42,804.95,788.42,800.88,53547.0
2023-01-03,804.41,808.38,795.83,804.41,71965.0
2023-01-04,802.45,803.04,785.77,792.0,125326.0
2023-01-05,788.27,805.49,786.41,802.74,202027.0
2023-01-06,805.39,805.39,787.78,797.1,111458.0
2023-01-07,805.39,805.39,787.78,797.1,111458.0
2023-01-08,805.39,805.39,787.78,797.1,111458.0
2023-01-09,801.96,816.82,797.1,814.52,123608.0
2023-01-10,814.61,835.8,813.88,825.26,287057.0
2023-01-11,825.26,841.0,825.01,831.34,156072.0
2023-01-12,833.69,872.1,811.48,866.51,1355939.0
2023-01-13,874.85,900.5,855.57,860.82,2098913.0
2023-01-14,874.85,900.5,855.57,860.82,2098913.0
2023-01-15,874.85,900.5,855.57,860.82,2098913.0
2023-01-16,863.27,888.78,863.27,873.47,437595.0
2023-01-17,883.87,883.87,863.37,869.35,317894.0
2023-01-18,869.7,882.89,860.43,864.55,209817.0
2023-01-19,865.23,876.96,853.46,858.22,184895.0
2023-01-20,858.37,870.29,852.19,857.29,243083.0
2023-01-21,858.37,870.29,852.19,857.29,243083.0
2023-01-22,858.37,870.29,852.19,857.29,243083.0
2023-01-23,853.51,867.59,853.51,858.51,140214.0
2023-01-24,862.98,871.07,846.89,852.43,168042.0
2023-01-25,863.22,863.22,829.23,833.06,404377.0
2023-01-26,863.22,863.22,829.23,833.06,404377.0
2023-01-27,827.02,854.05,825.41,839.92,278550.0
2023-01-28,827.02,854.05,825.41,839.92,278550.0
2023-01-29,827.02,854.05,825.41,839.92,278550.0
2023-01-30,815.6,860.38,815.6,822.61,440658.0
2023-01-31,822.07,868.18,822.07,863.12,388410.0
2023-02-01,863.17,879.75,839.73,844.78,232382.0
2023-02-02,842.67,877.01,842.67,874.11,185513.0
2023-02-03,873.33,898.49,868.42,880.78,698459.0
2023-02-04,873.33,898.49,868.42,880.78,698459.0
2023-02-05,873.33,898.49,868.42,880.78,698459.0
2023-02-06,880.98,909.77,880.98,905.06,446034.0
2023-02-07,909.53,910.36,861.41,870.04,212151.0
2023-02-08,881.81,911.59,874.16,892.65,759590.0
2023-02-09,897.56,916.69,893.73,900.79,571093.0
2023-02-10,902.51,915.17,888.78,905.45,170930.0
2023-02-11,902.51,915.17,888.78,905.45,170930.0
2023-02-12,902.51,915.17,888.78,905.45,170930.0
2023-02-13,905.99,912.27,868.18,874.06,246222.0
2023-02-14,875.04,929.68,875.04,900.06,1082190.0
2023-02-15,900.55,924.09,891.43,899.62,236153.0
2023-02-16,904.37,917.18,890.15,893.0,400612.0
2023-02-17,894.61,909.08,887.35,905.94,166321.0
2023-02-18,894.61,909.08,887.35,905.94,166321.0
2023-02-19,894.61,909.08,887.35,905.94,166321.0
2023-02-20,905.94,929.44,900.21,921.1,418179.0
2023-02-21,915.31,936.85,912.32,934.69,427725.0
2023-02-22,941.51,961.32,923.26,955.29,835294.0
2023-02-23,951.61,976.13,946.66,959.95,386074.0
2023-02-24,961.27,966.28,942.73,948.23,224616.0
2023-02-25,961.27,966.28,942.73,948.23,224616.0
2023-02-26,961.27,966.28,942.73,948.23,224616.0
2023-02-27,946.46,954.5,930.57,947.64,354247.0
2023-02-28,949.11,949.5,921.69,926.35,270719.0
2023-03-01,926.74,945.92,923.95,934.15,144309.0
2023-03-02,940.72,945.28,927.04,939.89,120911.0
2023-03-03,954.7,954.7,930.71,938.76,188933.0
2023-03-04,954.7,954.7,930.71,938.76,188933.0
2023-03-05,954.7,954.7,930.71,938.76,188933.0
2023-03-06,939.54,953.52,927.77,936.99,239910.0
2023-03-07,939.54,953.52,927.77,936.99,239910.0
2023-03-08,936.85,946.66,925.66,931.45,131116.0
2023-03-09,926.25,943.17,926.25,938.42,151126.0
2023-03-10,932.92,941.75,918.99,934.0,200501.0
2023-03-11,932.92,941.75,918.99,934.0,200501.0
2023-03-12,932.92,941.75,918.99,934.0,200501.0
2023-03-13,923.11,932.87,909.28,913.06,210773.0
2023-03-14,907.51,921.49,892.7,912.03,130215.0
2023-03-15,912.32,936.75,912.32,931.55,170499.0
2023-03-16,913.35,933.9,902.56,928.16,148777.0
2023-03-17,942.39,965.98,941.75,944.69,492076.0
2023-03-18,942.39,965.98,941.75,944.69,492076.0
2023-03-19,942.39,965.98,941.75,944.69,492076.0
2023-03-20,941.51,949.84,927.04,932.87,363757.0
2023-03-21,935.86,950.53,922.57,928.8,187778.0
2023-03-22,931.45,940.77,924.09,926.94,218682.0
2023-03-23,924.49,940.77,913.5,926.1,286840.0
2023-03-24,922.18,992.42,922.08,982.17,1982961.0
2023-03-25,922.18,992.42,922.08,982.17,1982961.0
2023-03-26,922.18,992.42,922.08,982.17,1982961.0
2023-03-27,982.95,1006.5,976.97,989.03,890738.0
2023-03-28,976.43,986.83,969.22,974.32,255248.0
2023-03-29,971.18,975.15,941.26,966.81,313560.0
2023-03-30,971.18,975.15,941.26,966.81,313560.0
2023-03-31,971.03,1022.63,964.51,976.33,731708.0
2023-04-01,971.03,1022.63,964.51,976.33,731708.0
2023-04-02,971.03,1022.63,964.51,976.33,731708.0
2023-04-03,976.38,987.86,969.07,975.79,274648.0
2023-04-04,976.38,987.86,969.07,975.79,274648.0
2023-04-05,975.64,1044.07,975.64,1034.26,1333627.0
2023-04-06,1023.57,1041.08,1010.96,1031.31,485429.0
2023-04-07,1023.57,1041.08,1010.96,1031.31,485429.0
2023-04-08,1023.57,1041.08,1010.96,1031.31,485429.0
2023-04-09,1023.57,1041.08,1010.96,1031.31,485429.0
2023-04-10,1030.73,1060.35,1023.37,1054.17,387983.0
2023-04-11,1057.36,1068.3,1040.14,1061.14,297832.0
2023-04-12,1056.48,1078.79,1047.6,1074.67,283454.0
2023-04-13,1054.61,1071.49,1035.09,1049.41,222469.0
2023-04-14,1054.61,1071.49,1035.09,1049.41,222469.0
2023-04-15,1054.61,1071.49,1035.09,1049.41,222469.0
2023-04-16,1054.61,1071.49,1035.09,1049.41,222469.0
2023-04-17,1031.36,1064.23,1031.36,1059.62,355103.0
2023-04-18,1059.62,1098.71,1047.8,1087.57,610280.0
2023-04-19,1080.36,1087.53,1041.12,1048.38,345292.0
2023-04-20,1054.52,1083.99,1043.77,1070.51,429630.0
2023-04-21,1118.33,1171.4,1104.74,1137.61,6256192.0
2023-04-22,1118.33,1171.4,1104.74,1137.61,6256192.0
2023-04-23,1118.33,1171.4,1104.74,1137.61,6256192.0
2023-04-24,1141.87,1206.81,1129.12,1150.55,2564678.0
2023-04-25,1149.18,1165.91,1119.95,1135.59,1094781.0
2023-04-26,1135.74,1161.49,1128.14,1142.71,862090.0
2023-04-27,1134.07,1151.34,1130.1,1144.18,341068.0
2023-04-28,1138.0,1163.06,1138.0,1157.52,333990.0
2023-04-29,1138.0,1163.06,1138.0,1157.52,333990.0
2023-04-30,1138.0,1163.06,1138.0,1157.52,333990.0
2023-05-01,1138.0,1163.06,1138.0,1157.52,333990.0
2023-05-02,1160.41,1183.37,1130.1,1147.61,342718.0
2023-05-03,1142.85,1156.49,1138.93,1146.04,191080.0
2023-05-04,1128.19,1159.53,1128.14,1156.2,237854.0
2023-05-05,1169.88,1180.13,1148.89,1177.68,286160.0
2023-05-06,1169.88,1180.13,1148.89,1177.68,286160.0
2023-05-07,1169.88,1180.13,1148.89,1177.68,286160.0
2023-05-08,1177.24,1192.88,1169.54,1182.93,200204.0
2023-05-09,1191.31,1191.31,1137.07,1140.7,317801.0
2023-05-10,1158.79,1251.3,1146.58,1233.45,2040235.0
2023-05-11,1230.21,1249.73,1198.77,1211.52,661458.0
2023-05-12,1213.48,1222.31,1166.0,1186.07,362942.0
2023-05-13,1213.48,1222.31,1166.0,1186.07,362942.0
2023-05-14,1213.48,1222.31,1166.0,1186.07,362942.0
2023-05-15,1186.02,1257.48,1186.02,1247.43,780281.0
2023-05-16,1255.72,1258.61,1193.87,1206.77,950285.0
2023-05-17,1216.43,1269.25,1212.5,1262.78,1431898.0
2023-05-18,1252.72,1274.31,1235.36,1262.98,839929.0
2023-05-19,1246.89,1292.99,1246.89,1275.04,810052.0
2023-05-20,1246.89,1292.99,1246.89,1275.04,810052.0
2023-05-21,1246.89,1292.99,1246.89,1275.04,810052.0
2023-05-22,1277.3,1389.08,1277.3,1360.39,2270858.0
2023-05-23,1359.95,1384.03,1327.28,1334.49,1088407.0
2023-05-24,1339.05,1339.05,1285.59,1296.18,419313.0
2023-05-25,1314.38,1314.38,1258.27,1280.24,878215.0
2023-05-26,1290.0,1320.17,1272.39,1284.75,587933.0
2023-05-27,1290.0,1320.17,1272.39,1284.75,587933.0
2023-05-28,1290.0,1320.17,1272.39,1284.75,587933.0
2023-05-29,1285.59,1304.03,1261.6,1268.27,268506.0
2023-05-30,1270.33,1270.33,1240.61,1257.29,356912.0
2023-05-31,1252.23,1325.66,1232.17,1273.23,839057.0
2023-06-01,1276.12,1382.22,1276.12,1345.92,1361687.0
2023-06-02,1363.58,1496.55,1363.58,1431.26,5748336.0
2023-06-03,1363.58,1496.55,1363.58,1431.26,5748336.0
2023-06-04,1363.58,1496.55,1363.58,1431.26,5748336.0
2023-06-05,1461.63,1461.63,1354.75,1366.62,1825460.0
2023-06-06,1378.1,1378.1,1304.18,1313.69,1165434.0
2023-06-07,1314.58,1348.76,1314.58,1327.08,787234.0
2023-06-08,1341.75,1347.39,1319.87,1331.69,434482.0
2023-06-09,1330.57,1369.46,1330.57,1359.8,560136.0
2023-06-10,1330.57,1369.46,1330.57,1359.8,560136.0
2023-06-11,1330.57,1369.46,1330.57,1359.8,560136.0
2023-06-12,1363.52,1441.58,1355.58,1427.48,1110179.0
2023-06-13,1421.38,1493.53,1419.55,1457.41,1317965.0
2023-06-14,1462.82,1513.48,1456.02,1486.49,896332.0
2023-06-15,1498.54,1503.56,1447.98,1455.37,562045.0
2023-06-16,1458.95,1495.12,1442.72,1476.16,507906.0
2023-06-17,1458.95,1495.12,1442.72,1476.16,507906.0
2023-06-18,1458.95,1495.12,1442.72,1476.16,507906.0
2023-06-19,1474.77,1513.03,1449.42,1503.11,512680.0
2023-06-20,1513.43,1513.43,1475.82,1485.34,252660.0
2023-06-21,1490.75,1512.19,1444.01,1454.68,487385.0
2023-06-22,1449.96,1492.79,1430.36,1479.54,490854.0
2023-06-23,1468.92,1475.77,1440.04,1449.27,262009.0
2023-06-24,1468.92,1475.77,1440.04,1449.27,262009.0
2023-06-25,1468.92,1475.77,1440.04,1449.27,262009.0
2023-06-26,1447.88,1463.01,1429.67,1448.67,186411.0
2023-06-27,1449.07,1474.68,1449.02,1456.22,231223.0
2023-06-28,1464.65,1477.65,1444.65,1466.09,259116.0
2023-06-29,1464.65,1477.65,1444.65,1466.09,259116.0
2023-06-30,1458.85,1521.22,1452.74,1489.36,636671.0
2023-07-01,1458.85,1521.22,1452.74,1489.36,636671.0
2023-07-02,1458.85,1521.22,1452.74,1489.36,636671.0
2023-07-03,1502.61,1543.25,1490.21,1501.52,530789.0
2023-07-04,1501.12,1513.48,1482.71,1501.12,180922.0
2023-07-05,1493.48,1501.02,1483.71,1494.52,242478.0
2023-07-06,1499.59,1504.4,1467.58,1475.12,212452.0
2023-07-07,1473.83,1487.18,1449.47,1470.46,244433.0
2023-07-08,1473.83,1487.18,1449.47,1470.46,244433.0
2023-07-09,1473.83,1487.18,1449.47,1470.46,244433.0
2023-07-10,1488.57,1488.57,1375.53,1390.42,489948.0
2023-07-11,1390.47,1463.61,1390.47,1437.61,1097870.0
2023-07-12,1438.05,1438.05,1389.42,1399.65,450668.0
2023-07-13,1414.19,1436.86,1404.31,1416.47,387996.0
2023-07-14,1419.69,1435.37,1404.36,1429.82,528962.0
2023-07-15,1419.69,1435.37,1404.36,1429.82,528962.0
2023-07-16,1419.69,1435.37,1404.36,1429.82,528962.0
2023-07-17,1435.37,1481.67,1435.37,1444.9,710396.0
2023-07-18,1448.97,1468.03,1425.35,1446.19,237542.0
2023-07-19,1448.97,1486.68,1446.99,1474.87,450075.0
2023-07-20,1465.89,1489.07,1449.77,1459.09,229275.0
2023-07-21,1439.1,1482.62,1429.17,1465.0,276139.0
2023-07-22,1439.1,1482.62,1429.17,1465.0,276139.0
2023-07-23,1439.1,1482.62,1429.17,1465.0,276139.0
2023-07-24,1464.85,1478.74,1409.37,1471.15,372148.0
2023-07-25,1471.05,1476.71,1448.97,1455.47,158486.0
2023-07-26,1434.13,1473.78,1428.48,1451.3,345365.0
2023-07-27,1451.01,1465.15,1412.15,1422.82,286140.0
2023-07-28,1440.98,1457.56,1425.1,1451.95,260651.0
2023-07-29,1440.98,1457.56,1425.1,1451.95,260651.0
2023-07-30,1440.98,1457.56,1425.1,1451.95,260651.0
2023-07-31,1474.73,1474.73,1419.2,1455.97,445142.0
2023-08-01,1456.96,1471.75,1441.03,1450.71,185874.0
2023-08-02,1449.91,1518.34,1441.03,1506.63,1085715.0
2023-08-03,1508.52,1508.52,1473.98,1491.4,337176.0
2023-08-04,1498.49,1561.37,1487.68,1549.95,976160.0
2023-08-05,1498.49,1561.37,1487.68,1549.95,976160.0
2023-08-06,1498.49,1561.37,1487.68,1549.95,976160.0
2023-08-07,1563.1,1642.25,1556.3,1628.95,1115793.0
2023-08-08,1639.57,1647.26,1553.57,1576.8,570884.0
2023-08-09,1577.84,1597.84,1533.13,1547.92,281282.0
2023-08-10,1584.49,1584.49,1521.27,1530.6,224920.0
2023-08-11,1563.05,1563.05,1503.56,1531.29,201938.0
2023-08-12,1563.05,1563.05,1503.56,1531.29,201938.0
2023-08-13,1563.05,1563.05,1503.56,1531.29,201938.0
2023-08-14,1530.35,1552.19,1503.56,1541.76,222817.0
2023-08-15,1530.35,1552.19,1503.56,1541.76,222817.0
2023-08-16,1528.42,1572.33,1512.54,1518.19,228313.0
2023-08-17,1504.3,1542.31,1504.3,1534.57,213993.0
2023-08-18,1528.96,1547.22,1492.79,1530.25,349035.0
2023-08-19,1528.96,1547.22,1492.79,1530.25,349035.0
2023-08-20,1528.96,1547.22,1492.79,1530.25,349035.0
2023-08-21,1523.45,1536.7,1521.67,1530.25,163233.0
2023-08-22,1548.17,1553.18,1522.41,1539.33,165057.0
2023-08-23,1530.4,1553.28,1525.09,1535.71,129158.0
2023-08-24,1538.34,1585.73,1538.34,1573.13,301008.0
2023-08-25,1567.82,1581.96,1531.34,1577.29,251676.0
2023-08-26,1567.82,1581.96,1531.34,1577.29,251676.0
2023-08-27,1567.82,1581.96,1531.34,1577.29,251676.0
2023-08-28,1579.68,1597.84,1547.57,1561.56,144139.0
2023-08-29,1568.11,1597.79,1559.33,1591.04,202587.0
2023-08-30,1599.33,1612.13,1580.12,1598.28,153410.0
2023-08-31,1607.27,1632.57,1582.6,1624.98,332725.0
2023-09-01,1637.49,1764.92,1624.98,1696.83,1221005.0
2023-09-02,1637.49,1764.92,1624.98,1696.83,1221005.0
2023-09-03,1637.49,1764.92,1624.98,1696.83,1221005.0
2023-09-04,1705.47,1766.5,1693.91,1758.96,542211.0
2023-09-05,1776.43,1930.75,1752.61,1884.21,2011579.0
2023-09-06,1883.61,1883.61,1818.56,1827.04,608187.0
2023-09-07,1832.2,1842.67,1799.3,1809.48,350493.0
2023-09-08,1809.82,1831.06,1770.52,1774.49,357323.0
