,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity
2022-10-10,90.5,92.71,90.0,92.33,7366802.0
2022-10-11,93.15,93.15,88.33,88.67,8292031.0
2022-10-12,89.76,91.28,87.69,88.5,8594047.0
2022-10-13,88.47,89.11,85.39,87.42,15476920.0
2022-10-14,88.94,90.81,88.61,89.69,9998705.0
2022-10-15,88.94,90.81,88.61,89.69,9998705.0
2022-10-16,88.94,90.81,88.61,89.69,9998705.0
2022-10-17,89.79,90.77,88.33,90.4,8125307.0
2022-10-18,91.15,91.32,88.78,89.32,7303926.0
2022-10-19,88.84,90.16,88.23,88.98,5204795.0
2022-10-20,88.88,90.16,88.17,89.86,5948786.0
2022-10-21,89.62,92.67,87.42,88.33,20303132.0
2022-10-22,89.62,92.67,87.42,88.33,20303132.0
2022-10-23,89.62,92.67,87.42,88.33,20303132.0
2022-10-24,89.42,89.86,88.37,88.74,2746607.0
2022-10-25,88.74,89.72,86.84,88.61,23944659.0
2022-10-26,88.74,89.72,86.84,88.61,23944659.0
2022-10-27,88.61,103.12,87.23,98.63,47939323.0
2022-10-28,99.24,99.24,94.94,95.46,24171637.0
2022-10-29,99.24,99.24,94.94,95.46,24171637.0
2022-10-30,99.24,99.24,94.94,95.46,24171637.0
2022-10-31,96.45,96.45,93.24,94.33,13648382.0
2022-11-01,94.37,99.15,93.43,98.91,21609096.0
2022-11-02,99.29,104.16,98.82,103.31,28098709.0
2022-11-03,102.84,106.76,102.27,104.59,19640664.0
2022-11-04,104.63,106.34,104.35,105.63,9449507.0
2022-11-05,104.63,106.34,104.35,105.63,9449507.0
2022-11-06,104.63,106.34,104.35,105.63,9449507.0
2022-11-07,105.82,108.37,105.72,108.13,8660887.0
2022-11-08,105.82,108.37,105.72,108.13,8660887.0
2022-11-09,108.75,108.75,106.43,107.57,6439552.0
2022-11-10,106.95,108.18,105.91,106.57,3735590.0
2022-11-11,107.14,108.56,106.67,107.52,5986310.0
2022-11-12,107.14,108.56,106.67,107.52,5986310.0
2022-11-13,107.14,108.56,106.67,107.52,5986310.0
2022-11-14,107.75,108.84,106.76,107.38,5741020.0
2022-11-15,103.64,105.86,101.94,103.07,14841717.0
2022-11-16,101.94,104.07,100.24,101.61,8546264.0
2022-11-17,100.8,101.18,98.82,99.91,9223620.0
2022-11-18,100.71,105.44,100.71,105.06,21994457.0
2022-11-19,100.71,105.44,100.71,105.06,21994457.0
2022-11-20,100.71,105.44,100.71,105.06,21994457.0
2022-11-21,106.9,109.65,105.96,108.98,21818673.0
2022-11-22,108.98,111.25,108.32,110.54,11957320.0
2022-11-23,110.5,112.29,109.84,111.92,8029840.0
2022-11-24,111.92,113.19,109.74,110.69,7380853.0
2022-11-25,110.26,112.25,110.26,111.87,4764291.0
2022-11-26,110.26,112.25,110.26,111.87,4764291.0
2022-11-27,110.26,112.25,110.26,111.87,4764291.0
2022-11-28,111.44,112.06,110.12,110.69,4429341.0
2022-11-29,110.78,112.72,110.21,110.78,9119284.0
2022-11-30,111.35,112.44,110.78,111.3,6432384.0
2022-12-01,112.53,114.89,111.96,113.38,11642840.0
2022-12-02,114.37,114.85,113.0,113.38,6146918.0
2022-12-03,114.37,114.85,113.0,113.38,6146918.0
2022-12-04,114.37,114.85,113.0,113.38,6146918.0
2022-12-05,114.19,116.36,113.9,116.08,8157685.0
2022-12-06,116.64,116.64,112.86,114.33,6293861.0
2022-12-07,113.52,114.61,113.0,113.43,3220552.0
2022-12-08,113.48,117.92,113.43,117.59,10340650.0
2022-12-09,118.2,119.06,114.28,115.51,8516456.0
2022-12-10,118.2,119.06,114.28,115.51,8516456.0
2022-12-11,118.2,119.06,114.28,115.51,8516456.0
2022-12-12,114.89,117.92,113.38,117.54,5772562.0
2022-12-13,117.64,118.02,115.93,117.07,3882583.0
2022-12-14,116.5,119.06,116.5,118.44,6349677.0
2022-12-15,118.87,119.86,117.73,118.06,5909873.0
2022-12-16,116.6,118.16,115.46,116.83,5329928.0
2022-12-17,116.6,118.16,115.46,116.83,5329928.0
2022-12-18,116.6,118.16,115.46,116.83,5329928.0
2022-12-19,116.45,117.64,116.31,117.21,4367013.0
2022-12-20,117.21,117.21,113.67,114.85,5115361.0
2022-12-21,114.89,116.22,111.96,112.53,6798234.0
2022-12-22,112.62,113.85,110.17,110.54,6771210.0
2022-12-23,108.8,110.45,105.11,105.49,10808531.0
2022-12-24,108.8,110.45,105.11,105.49,10808531.0
2022-12-25,108.8,110.45,105.11,105.49,10808531.0
2022-12-26,105.34,109.98,105.34,109.55,9166943.0
2022-12-27,110.73,114.0,110.73,113.0,13509134.0
2022-12-28,113.0,113.85,112.01,113.1,7595587.0
2022-12-29,111.92,113.48,111.87,113.24,7819733.0
2022-12-30,113.52,116.97,113.52,116.36,8973892.0
2022-12-31,113.52,116.97,113.52,116.36,8973892.0
2023-01-01,113.52,116.97,113.52,116.36,8973892.0
2023-01-02,117.45,119.53,117.26,119.2,11333583.0
2023-01-03,119.81,120.66,118.2,118.77,8101921.0
2023-01-04,118.16,118.77,114.42,114.99,7620790.0
2023-01-05,115.37,115.84,113.67,115.23,8650714.0
2023-01-06,115.37,117.68,114.66,115.18,8097538.0
2023-01-07,115.37,117.68,114.66,115.18,8097538.0
2023-01-08,115.37,117.68,114.66,115.18,8097538.0
2023-01-09,115.98,117.68,115.89,116.97,4122830.0
2023-01-10,116.97,118.2,115.93,116.36,5766898.0
2023-01-11,117.02,121.94,116.5,121.42,19359724.0
2023-01-12,122.55,122.55,119.81,121.51,9836910.0
2023-01-13,122.6,124.68,121.61,123.97,10796050.0
2023-01-14,122.6,124.68,121.61,123.97,10796050.0
2023-01-15,122.6,124.68,121.61,123.97,10796050.0
2023-01-16,122.7,123.78,119.76,120.62,10068553.0
2023-01-17,120.71,121.14,118.25,119.06,5038527.0
2023-01-18,118.96,121.84,118.87,121.42,8810216.0
2023-01-19,121.28,122.46,120.33,122.13,7088807.0
2023-01-20,121.09,123.03,120.14,120.52,5846958.0
2023-01-21,121.09,123.03,120.14,120.52,5846958.0
2023-01-22,121.09,123.03,120.14,120.52,5846958.0
2023-01-23,120.62,122.22,118.39,118.58,5749505.0
2023-01-24,119.2,119.2,116.74,117.68,5426249.0
2023-01-25,117.68,118.72,116.41,117.12,7302533.0
2023-01-26,117.68,118.72,116.41,117.12,7302533.0
2023-01-27,117.07,118.25,114.19,116.27,5100490.0
2023-01-28,117.07,118.25,114.19,116.27,5100490.0
2023-01-29,117.07,118.25,114.19,116.27,5100490.0
2023-01-30,116.6,119.01,114.94,115.75,9619246.0
2023-01-31,116.03,118.63,115.84,116.45,7892896.0
2023-02-01,116.93,118.16,112.34,114.37,7820596.0
2023-02-02,114.37,115.51,111.87,113.1,5023934.0
2023-02-03,114.09,114.42,110.17,112.2,5188917.0
2023-02-04,114.09,114.42,110.17,112.2,5188917.0
2023-02-05,114.09,114.42,110.17,112.2,5188917.0
2023-02-06,112.48,113.62,111.68,112.58,3233042.0
2023-02-07,113.14,113.29,109.46,111.3,5973602.0
2023-02-08,112.29,114.52,111.06,113.9,3923622.0
2023-02-09,114.75,115.37,112.77,113.38,2936367.0
2023-02-10,113.19,113.43,111.82,112.34,2304661.0
2023-02-11,113.19,113.43,111.82,112.34,2304661.0
2023-02-12,113.19,113.43,111.82,112.34,2304661.0
2023-02-13,112.48,113.52,111.49,111.87,4369203.0
2023-02-14,112.06,112.72,107.94,109.65,8981397.0
2023-02-15,109.65,114.09,108.18,111.82,13850757.0
2023-02-16,112.44,115.27,112.06,114.94,8385567.0
2023-02-17,114.75,117.02,113.95,114.61,9085553.0
2023-02-18,114.75,117.02,113.95,114.61,9085553.0
2023-02-19,114.75,117.02,113.95,114.61,9085553.0
2023-02-20,114.66,115.51,111.58,112.25,9264735.0
2023-02-21,113.48,116.27,112.53,112.81,14237549.0
2023-02-22,112.96,112.96,108.94,109.36,13138839.0
2023-02-23,109.69,111.4,107.99,110.69,16014868.0
2023-02-24,112.1,112.54,108.98,109.42,14571203.0
2023-02-25,112.1,112.54,108.98,109.42,14571203.0
2023-02-26,112.1,112.54,108.98,109.42,14571203.0
2023-02-27,109.86,109.9,107.66,109.51,13886380.0
2023-02-28,109.42,110.49,107.51,108.54,18662120.0
2023-03-01,109.32,112.3,108.83,111.96,11388575.0
2023-03-02,111.76,112.84,111.03,111.27,5883156.0
2023-03-03,111.52,112.25,110.34,110.83,10230234.0
2023-03-04,111.52,112.25,110.34,110.83,10230234.0
2023-03-05,111.52,112.25,110.34,110.83,10230234.0
2023-03-06,110.83,111.86,108.83,111.47,13470123.0
2023-03-07,110.83,111.86,108.83,111.47,13470123.0
2023-03-08,110.3,112.2,110.3,111.81,9653463.0
2023-03-09,111.86,113.08,111.27,111.52,8618347.0
2023-03-10,110.49,112.1,109.47,111.86,6415740.0
2023-03-11,110.49,112.1,109.47,111.86,6415740.0
2023-03-12,110.49,112.1,109.47,111.86,6415740.0
2023-03-13,111.91,113.52,111.08,111.81,10223999.0
2023-03-14,111.42,115.38,111.42,113.71,16097464.0
2023-03-15,114.59,115.13,113.71,114.3,6150453.0
2023-03-16,112.49,113.32,110.0,110.54,8318203.0
2023-03-17,111.86,112.93,111.32,112.4,9570821.0
2023-03-18,111.86,112.93,111.32,112.4,9570821.0
2023-03-19,111.86,112.93,111.32,112.4,9570821.0
2023-03-20,110.05,112.3,108.49,110.1,8426201.0
2023-03-21,111.52,111.52,108.34,108.78,10165743.0
2023-03-22,108.98,110.59,108.63,109.27,9703232.0
2023-03-23,108.54,109.42,108.15,108.39,4383702.0
2023-03-24,108.59,109.03,105.51,105.85,8755579.0
2023-03-25,108.59,109.03,105.51,105.85,8755579.0
2023-03-26,108.59,109.03,105.51,105.85,8755579.0
2023-03-27,105.8,107.12,104.63,104.92,7042964.0
2023-03-28,106.19,106.19,103.8,104.34,6700731.0
2023-03-29,104.53,108.44,103.21,107.66,9416357.0
2023-03-30,104.53,108.44,103.21,107.66,9416357.0
2023-03-31,107.66,109.66,107.66,108.98,6607340.0
2023-04-01,107.66,109.66,107.66,108.98,6607340.0
2023-04-02,107.66,109.66,107.66,108.98,6607340.0
2023-04-03,109.27,110.54,108.05,108.83,11027129.0
2023-04-04,109.27,110.54,108.05,108.83,11027129.0
2023-04-05,108.24,109.61,106.49,109.03,5924539.0
2023-04-06,107.9,109.27,107.9,108.44,5718334.0
2023-04-07,107.9,109.27,107.9,108.44,5718334.0
2023-04-08,107.9,109.27,107.9,108.44,5718334.0
2023-04-09,107.9,109.27,107.9,108.44,5718334.0
2023-04-10,108.39,109.12,107.61,108.29,3067622.0
2023-04-11,108.05,110.93,108.05,110.74,5425827.0
2023-04-12,110.93,111.96,110.2,110.64,7927995.0
2023-04-13,110.3,110.74,108.54,108.73,4498024.0
2023-04-14,110.3,110.74,108.54,108.73,4498024.0
2023-04-15,110.3,110.74,108.54,108.73,4498024.0
2023-04-16,110.3,110.74,108.54,108.73,4498024.0
2023-04-17,108.49,109.51,108.15,108.88,4003664.0
2023-04-18,109.27,110.0,108.93,109.71,3161947.0
2023-04-19,109.47,111.96,109.47,110.69,8602657.0
2023-04-20,110.44,111.32,109.27,109.61,6563905.0
2023-04-21,109.37,109.42,105.17,107.32,13509401.0
2023-04-22,109.37,109.42,105.17,107.32,13509401.0
2023-04-23,109.37,109.42,105.17,107.32,13509401.0
2023-04-24,107.66,107.95,105.46,107.32,5236851.0
2023-04-25,107.41,107.76,106.09,106.29,5907087.0
2023-04-26,106.14,106.63,105.56,105.95,4599519.0
2023-04-27,106.0,106.49,105.7,106.09,3383424.0
2023-04-28,106.19,106.88,105.66,106.0,5623511.0
2023-04-29,106.19,106.88,105.66,106.0,5623511.0
2023-04-30,106.19,106.88,105.66,106.0,5623511.0
2023-05-01,106.19,106.88,105.66,106.0,5623511.0
2023-05-02,106.19,107.85,106.14,107.32,8070461.0
2023-05-03,106.78,107.85,106.0,107.61,5700796.0
2023-05-04,108.2,109.22,108.1,108.68,8654016.0
2023-05-05,108.49,108.73,105.51,105.75,10384601.0
2023-05-06,108.49,108.73,105.51,105.75,10384601.0
2023-05-07,108.49,108.73,105.51,105.75,10384601.0
2023-05-08,106.0,106.83,105.07,105.95,7405113.0
2023-05-09,106.39,107.46,106.24,106.97,9809809.0
2023-05-10,106.97,107.61,105.61,106.09,4485763.0
2023-05-11,106.53,106.78,105.26,105.51,7446563.0
2023-05-12,105.41,105.85,104.09,104.24,6894928.0
2023-05-13,105.41,105.85,104.09,104.24,6894928.0
2023-05-14,105.41,105.85,104.09,104.24,6894928.0
2023-05-15,104.24,105.41,102.87,104.29,11407037.0
2023-05-16,104.63,105.46,104.24,104.53,6294174.0
2023-05-17,104.53,105.12,103.21,103.65,8447734.0
2023-05-18,104.48,104.48,102.04,102.38,10958645.0
2023-05-19,102.58,103.36,101.36,103.21,5882404.0
2023-05-20,102.58,103.36,101.36,103.21,5882404.0
2023-05-21,102.58,103.36,101.36,103.21,5882404.0
2023-05-22,103.21,104.53,102.38,102.72,8164909.0
2023-05-23,103.07,104.24,103.07,103.31,8401826.0
2023-05-24,104.24,104.68,102.48,102.68,9838971.0
2023-05-25,102.58,103.02,101.41,101.89,12038240.0
2023-05-26,101.94,104.39,101.94,104.04,12142745.0
2023-05-27,101.94,104.39,101.94,104.04,12142745.0
2023-05-28,101.94,104.39,101.94,104.04,12142745.0
2023-05-29,104.73,105.31,103.85,104.43,11570995.0
2023-05-30,104.39,105.31,103.99,104.73,6829894.0
2023-05-31,104.53,104.63,102.92,104.34,8014639.0
2023-06-01,104.53,105.02,104.04,104.43,10490168.0
2023-06-02,104.48,106.78,104.43,106.39,9872960.0
2023-06-03,104.48,106.78,104.43,106.39,9872960.0
2023-06-04,104.48,106.78,104.43,106.39,9872960.0
2023-06-05,107.66,107.76,106.24,106.49,7964684.0
2023-06-06,106.93,107.02,106.19,106.68,6821716.0
2023-06-07,106.73,107.32,106.58,106.97,6941808.0
2023-06-08,107.02,107.95,105.9,106.09,7421520.0
2023-06-09,106.34,106.34,104.09,105.07,5850621.0
2023-06-10,106.34,106.34,104.09,105.07,5850621.0
2023-06-11,106.34,106.34,104.09,105.07,5850621.0
2023-06-12,105.22,106.09,104.53,105.51,3698419.0
2023-06-13,106.24,107.12,105.66,106.24,8693185.0
2023-06-14,106.49,107.76,106.19,106.44,7435203.0
2023-06-15,106.44,106.83,105.02,105.26,6694588.0
2023-06-16,105.51,105.95,104.34,104.53,11733112.0
2023-06-17,105.51,105.95,104.34,104.53,11733112.0
2023-06-18,105.51,105.95,104.34,104.53,11733112.0
2023-06-19,104.63,105.22,103.6,103.7,10705497.0
2023-06-20,103.75,105.7,103.6,104.73,8603809.0
2023-06-21,105.51,105.51,103.7,104.29,7219937.0
2023-06-22,104.19,104.53,102.82,103.31,6481625.0
2023-06-23,103.31,103.31,101.99,102.28,6421161.0
2023-06-24,103.31,103.31,101.99,102.28,6421161.0
2023-06-25,103.31,103.31,101.99,102.28,6421161.0
2023-06-26,102.14,102.63,101.41,102.38,6551148.0
2023-06-27,103.02,103.46,101.85,102.09,8894909.0
2023-06-28,102.48,103.16,101.89,102.09,9534087.0
2023-06-29,102.48,103.16,101.89,102.09,9534087.0
2023-06-30,102.24,103.07,101.75,102.24,12574758.0
2023-07-01,102.24,103.07,101.75,102.24,12574758.0
2023-07-02,102.24,103.07,101.75,102.24,12574758.0
2023-07-03,103.26,105.22,103.26,105.02,12526932.0
2023-07-04,105.7,105.7,104.04,104.63,6657642.0
2023-07-05,104.97,105.26,104.34,105.02,4129584.0
2023-07-06,104.73,105.07,103.99,104.58,6714334.0
2023-07-07,104.63,105.46,104.14,104.43,5509845.0
2023-07-08,104.63,105.46,104.14,104.43,5509845.0
2023-07-09,104.63,105.46,104.14,104.43,5509845.0
2023-07-10,104.92,106.19,103.95,105.31,10580490.0
2023-07-11,104.92,105.95,104.92,105.51,7108257.0
2023-07-12,105.95,110.2,105.61,109.03,25886169.0
2023-07-13,110.2,110.88,107.66,108.88,16620703.0
2023-07-14,109.47,110.59,108.54,110.39,10034270.0
2023-07-15,109.47,110.59,108.54,110.39,10034270.0
2023-07-16,109.47,110.59,108.54,110.39,10034270.0
2023-07-17,110.98,112.01,110.59,110.88,10569293.0
2023-07-18,110.93,111.32,108.29,108.83,9113115.0
2023-07-19,109.81,109.86,108.49,109.17,5294155.0
2023-07-20,109.86,109.95,108.29,108.44,5966662.0
2023-07-21,108.0,109.12,107.61,108.44,4848487.0
2023-07-22,108.0,109.12,107.61,108.44,4848487.0
2023-07-23,108.0,109.12,107.61,108.44,4848487.0
2023-07-24,108.68,108.93,107.66,108.44,5126925.0
2023-07-25,108.98,110.2,108.49,109.61,8683950.0
2023-07-26,110.34,110.39,109.47,109.81,5753198.0
2023-07-27,109.86,110.93,109.42,109.61,5403545.0
2023-07-28,108.59,110.15,108.34,109.95,8846985.0
2023-07-29,108.59,110.15,108.34,109.95,8846985.0
2023-07-30,108.59,110.15,108.34,109.95,8846985.0
2023-07-31,110.05,114.84,110.05,114.55,25195250.0
2023-08-01,115.28,115.96,113.81,114.15,14025842.0
2023-08-02,114.15,114.3,109.61,111.13,12914008.0
2023-08-03,111.81,112.15,109.86,110.54,10845259.0
2023-08-04,111.08,111.81,110.49,110.64,6126261.0
2023-08-05,111.08,111.81,110.49,110.64,6126261.0
2023-08-06,111.08,111.81,110.49,110.64,6126261.0
2023-08-07,110.83,111.32,109.27,110.0,9866040.0
2023-08-08,110.1,110.59,108.34,108.73,7455763.0
2023-08-09,108.83,110.3,108.54,110.05,6472784.0
2023-08-10,110.3,112.01,109.9,111.08,11428115.0
2023-08-11,111.37,111.71,109.71,111.13,10612961.0
2023-08-12,111.37,111.71,109.71,111.13,10612961.0
2023-08-13,111.37,111.71,109.71,111.13,10612961.0
2023-08-14,111.86,116.5,110.15,115.96,36502398.0
2023-08-15,111.86,116.5,110.15,115.96,36502398.0
2023-08-16,116.4,116.4,113.57,114.55,15224735.0
2023-08-17,114.3,115.18,112.84,114.01,11527932.0
2023-08-18,114.01,114.79,111.76,112.59,9587154.0
2023-08-19,114.01,114.79,111.76,112.59,9587154.0
2023-08-20,114.01,114.79,111.76,112.59,9587154.0
2023-08-21,112.69,116.06,112.64,115.77,14223845.0
2023-08-22,115.77,118.4,115.47,118.11,19007663.0
2023-08-23,118.94,121.24,118.75,119.53,22276800.0
2023-08-24,121.09,121.09,117.77,118.26,11289151.0
2023-08-25,117.33,118.55,116.25,116.65,6981959.0
2023-08-26,117.33,118.55,116.25,116.65,6981959.0
2023-08-27,117.33,118.55,116.25,116.65,6981959.0
2023-08-28,117.28,119.82,116.84,119.53,12698733.0
2023-08-29,119.72,121.33,119.72,119.97,13014381.0
2023-08-30,121.14,121.43,120.16,120.7,13283661.0
2023-08-31,121.25,123.65,120.95,123.05,11957396.0
2023-09-01,122.65,131.0,122.55,130.5,41064067.0
2023-09-02,122.65,131.0,122.55,130.5,41064067.0
2023-09-03,122.65,131.0,122.55,130.5,41064067.0
2023-09-04,133.5,140.25,133.0,138.0,49871295.0
2023-09-05,139.35,144.0,136.5,143.3,30577010.0
2023-09-06,143.05,144.0,138.95,142.1,19387375.0
2023-09-07,141.5,143.7,141.1,142.9,10666949.0
2023-09-08,142.85,145.6,141.75,142.4,14403002.0
2023-09-09,142.85,145.6,141.75,142.4,14403002.0
2023-09-10,142.85,145.6,141.75,142.4,14403002.0
2023-09-11,142.55,146.75,141.5,144.5,19015819.0
2023-09-12,145.15,146.0,135.75,136.5,20444701.0
2023-09-13,136.6,142.85,135.65,142.2,15654499.0
2023-09-14,142.9,150.9,142.65,150.2,41783515.0
2023-09-15,152.6,154.25,148.85,149.9,28869087.0
2023-09-16,152.6,154.25,148.85,149.9,28869087.0
2023-09-17,152.6,154.25,148.85,149.9,28869087.0
2023-09-18,149.65,149.9,147.4,148.85,10375045.0
2023-09-19,149.65,149.9,147.4,148.85,10375045.0
2023-09-20,148.05,151.55,146.25,148.05,15041819.0
2023-09-21,147.0,147.5,142.9,143.95,13524580.0
2023-09-22,143.9,145.05,141.1,143.2,11197223.0
2023-09-23,143.9,145.05,141.1,143.2,11197223.0
2023-09-24,143.9,145.05,141.1,143.2,11197223.0
2023-09-25,143.05,144.3,141.8,143.1,11471646.0
2023-09-26,142.6,146.9,142.25,143.05,14526316.0
2023-09-27,143.05,143.75,141.4,142.45,9774879.0
2023-09-28,142.5,144.35,141.5,141.9,8305896.0
2023-09-29,143.35,149.0,142.05,147.95,15551958.0
2023-09-30,143.35,149.0,142.05,147.95,15551958.0
2023-10-01,143.35,149.0,142.05,147.95,15551958.0
2023-10-02,143.35,149.0,142.05,147.95,15551958.0
2023-10-03,150.35,150.35,147.25,148.05,13486907.0
2023-10-04,148.0,149.25,143.65,145.8,15829199.0
2023-10-05,147.0,148.55,145.75,146.2,9470103.0
2023-10-06,147.1,147.7,145.55,145.8,5844309.0
2023-10-07,147.1,147.7,145.55,145.8,5844309.0
2023-10-08,147.1,147.7,145.55,145.8,5844309.0
2023-10-09,135.3,144.0,135.3,143.15,10289296.0
2023-10-10,143.05,151.15,143.05,150.25,17387456.0
2023-10-11,152.5,153.8,149.7,150.3,25151766.0
2023-10-12,151.95,159.9,150.9,159.0,60992629.0
2023-10-13,157.95,164.1,156.7,159.9,38402179.0
2023-10-14,157.95,164.1,156.7,159.9,38402179.0
2023-10-15,157.95,164.1,156.7,159.9,38402179.0
2023-10-16,161.95,165.75,160.15,165.25,31486144.0
2023-10-17,166.3,167.55,164.0,165.2,20320101.0
2023-10-18,165.65,166.5,160.25,161.65,14840756.0
2023-10-19,160.8,164.05,158.85,163.4,11717717.0
2023-10-20,162.05,162.5,156.1,158.05,14200069.0
2023-10-21,162.05,162.5,156.1,158.05,14200069.0
2023-10-22,162.05,162.5,156.1,158.05,14200069.0
2023-10-23,158.0,158.8,150.05,151.15,18647407.0
2023-10-24,158.0,158.8,150.05,151.15,18647407.0
2023-10-25,152.85,154.75,150.6,152.95,19036569.0
2023-10-26,151.0,152.8,149.2,152.05,9960456.0
2023-10-27,153.0,155.85,152.4,154.4,10263411.0
2023-10-28,153.0,155.85,152.4,154.4,10263411.0
2023-10-29,153.0,155.85,152.4,154.4,10263411.0
2023-10-30,154.3,156.3,152.5,155.9,6535430.0
2023-10-31,157.25,157.65,153.6,154.2,8940707.0
2023-11-01,154.05,155.3,152.75,153.65,4880943.0
2023-11-02,154.9,160.5,154.1,159.9,11747809.0
2023-11-03,161.4,161.4,158.3,159.45,8878091.0
2023-11-04,161.4,161.4,158.3,159.45,8878091.0
2023-11-05,161.4,161.4,158.3,159.45,8878091.0
2023-11-06,160.95,162.25,159.45,160.35,8275938.0
2023-11-07,160.5,164.55,160.4,163.05,16947029.0
2023-11-08,164.5,165.0,161.85,162.4,6577329.0
2023-11-09,163.0,164.9,161.65,163.05,7141265.0
2023-11-10,162.5,169.6,161.45,168.7,25654393.0
2023-11-11,162.5,169.6,161.45,168.7,25654393.0
2023-11-12,172.1,173.0,170.4,172.35,6512384.0
2023-11-13,173.0,177.8,170.1,175.25,27593847.0
2023-11-14,173.0,177.8,170.1,175.25,27593847.0
2023-11-15,174.95,175.15,166.7,169.8,32215305.0
2023-11-16,171.95,171.95,168.1,168.9,11997845.0
2023-11-17,169.15,170.6,167.9,168.9,7657878.0
2023-11-18,169.15,170.6,167.9,168.9,7657878.0
2023-11-19,169.15,170.6,167.9,168.9,7657878.0
2023-11-20,170.15,173.0,169.1,170.7,13544709.0
2023-11-21,171.85,172.45,167.15,169.7,12762006.0
2023-11-22,169.75,171.7,168.3,171.5,12100383.0
2023-11-23,173.0,174.4,170.9,172.4,12094204.0
2023-11-24,174.05,177.4,172.45,173.2,25346327.0
2023-11-25,174.05,177.4,172.45,173.2,25346327.0
2023-11-26,174.05,177.4,172.45,173.2,25346327.0
2023-11-27,174.05,177.4,172.45,173.2,25346327.0
2023-11-28,175.45,182.4,173.75,181.65,23037080.0
2023-11-29,183.0,183.5,178.5,180.5,15857425.0
2023-11-30,181.45,182.5,176.7,181.5,18001391.0
2023-12-01,182.6,184.7,181.1,182.05,11261936.0
2023-12-02,182.6,184.7,181.1,182.05,11261936.0
2023-12-03,182.6,184.7,181.1,182.05,11261936.0
2023-12-04,185.05,186.0,183.3,184.05,11109070.0
2023-12-05,185.65,186.2,180.7,183.0,9330463.0
2023-12-06,183.0,186.95,181.55,184.3,10034728.0
2023-12-07,184.25,185.4,182.9,184.1,6406389.0
2023-12-08,184.3,189.05,180.85,183.6,13006538.0
2023-12-09,184.3,189.05,180.85,183.6,13006538.0
2023-12-10,184.3,189.05,180.85,183.6,13006538.0
2023-12-11,183.75,185.35,181.5,184.8,5783667.0
2023-12-12,184.65,186.9,182.3,183.05,6028007.0
2023-12-13,185.2,192.15,184.35,191.65,22970282.0
2023-12-14,194.3,195.55,191.15,191.85,20957450.0
2023-12-15,194.8,197.8,193.95,194.95,13970491.0
2023-12-16,194.8,197.8,193.95,194.95,13970491.0
2023-12-17,194.8,197.8,193.95,194.95,13970491.0
2023-12-18,195.95,197.25,191.25,195.55,10316607.0
2023-12-19,195.4,197.0,191.95,193.6,7318793.0
2023-12-20,194.55,198.65,181.85,183.4,17141963.0
2023-12-21,180.75,194.65,179.75,193.65,26286642.0
2023-12-22,196.8,197.35,191.75,195.4,14857736.0
2023-12-23,196.8,197.35,191.75,195.4,14857736.0
2023-12-24,196.8,197.35,191.75,195.4,14857736.0
2023-12-25,196.8,197.35,191.75,195.4,14857736.0
2023-12-26,196.2,204.95,194.85,201.85,33629194.0
2023-12-27,204.25,204.25,198.35,201.45,11628942.0
2023-12-28,203.6,207.5,201.2,207.15,26764504.0
2023-12-29,208.05,212.65,203.7,209.65,24355354.0
2023-12-30,208.05,212.65,203.7,209.65,24355354.0
2023-12-31,208.05,212.65,203.7,209.65,24355354.0
2024-01-01,211.0,214.9,209.25,211.45,18299983.0
2024-01-02,213.4,220.0,210.55,217.75,38187247.0
2024-01-03,218.65,219.55,213.0,217.4,16199869.0
2024-01-04,219.35,224.55,219.0,223.55,21147401.0
2024-01-05,223.3,227.35,220.1,222.7,16534706.0
2024-01-06,223.3,227.35,220.1,222.7,16534706.0
2024-01-07,223.3,227.35,220.1,222.7,16534706.0
2024-01-08,223.85,223.85,214.5,215.2,16059349.0
2024-01-09,219.65,220.65,216.5,217.5,11005178.0
2024-01-10,216.75,216.75,209.6,210.85,20224978.0
2024-01-11,212.25,213.4,209.0,209.6,9268322.0
2024-01-12,211.45,213.2,208.55,211.35,9962444.0
2024-01-13,211.45,213.2,208.55,211.35,9962444.0
2024-01-14,211.45,213.2,208.55,211.35,9962444.0
2024-01-15,214.3,214.9,208.4,209.4,14409936.0
2024-01-16,210.0,214.0,205.4,212.75,18627180.0
2024-01-17,210.0,211.3,205.05,206.4,16363277.0
2024-01-18,206.0,208.85,196.6,203.6,19777850.0
2024-01-19,207.0,211.35,204.65,210.85,13709487.0
2024-01-20,213.0,217.75,210.45,212.85,16951344.0
2024-01-21,213.0,217.75,210.45,212.85,16951344.0
