,JAGP IN Equity,JAGP IN Equity,JAGP IN Equity,JAGP IN Equity,JAGP IN Equity
2021-12-28,56.26,57.2,55.79,56.68,125273.0
2021-12-29,56.07,57.48,56.07,56.73,142024.0
2021-12-30,56.73,58.9,56.45,58.61,231195.0
2021-12-31,59.37,59.37,57.48,58.38,128842.0
2022-01-01,59.37,59.37,57.48,58.38,128842.0
2022-01-02,59.37,59.37,57.48,58.38,128842.0
2022-01-03,58.47,59.7,58.14,58.66,161947.0
2022-01-04,58.9,59.51,58.43,58.66,75656.0
2022-01-05,58.66,59.13,57.96,58.43,117470.0
2022-01-06,58.29,59.13,57.72,58.71,73963.0
2022-01-07,58.57,59.27,58.24,58.47,55923.0
2022-01-08,58.57,59.27,58.24,58.47,55923.0
2022-01-09,58.57,59.27,58.24,58.47,55923.0
2022-01-10,58.9,62.86,58.9,62.34,641216.0
2022-01-11,63.99,64.93,62.57,64.13,679919.0
2022-01-12,63.99,68.37,62.67,67.52,1518601.0
2022-01-13,67.85,74.96,67.76,71.81,3109547.0
2022-01-14,73.5,74.45,70.96,71.48,1663680.0
2022-01-15,73.5,74.45,70.96,71.48,1663680.0
2022-01-16,73.5,74.45,70.96,71.48,1663680.0
2022-01-17,71.62,72.47,69.26,69.45,549666.0
2022-01-18,70.44,70.96,67.47,67.9,587561.0
2022-01-19,68.89,69.73,67.57,68.98,249266.0
2022-01-20,69.73,71.53,67.85,69.45,332940.0
2022-01-21,69.45,70.06,66.91,67.76,237020.0
2022-01-22,69.45,70.06,66.91,67.76,237020.0
2022-01-23,69.45,70.06,66.91,67.76,237020.0
2022-01-24,68.6,69.55,61.25,64.36,485277.0
2022-01-25,65.02,66.91,62.24,66.34,356020.0
2022-01-26,65.02,66.91,62.24,66.34,356020.0
2022-01-27,66.15,68.46,65.16,65.73,423710.0
2022-01-28,65.64,67.47,64.69,65.31,326157.0
2022-01-29,65.64,67.47,64.69,65.31,326157.0
2022-01-30,65.64,67.47,64.69,65.31,326157.0
2022-01-31,64.93,66.91,64.27,64.79,207298.0
2022-02-01,64.83,65.64,63.14,63.52,199891.0
2022-02-02,64.74,65.92,63.75,65.02,177643.0
2022-02-03,66.72,66.91,65.4,65.92,274203.0
2022-02-04,65.49,66.25,64.79,65.31,262485.0
2022-02-05,65.49,66.25,64.79,65.31,262485.0
2022-02-06,65.49,66.25,64.79,65.31,262485.0
2022-02-07,66.95,66.95,65.07,65.59,197392.0
2022-02-08,65.12,66.81,64.55,65.16,226567.0
2022-02-09,68.98,76.1,68.04,74.96,5984577.0
2022-02-10,76.0,77.27,71.62,72.66,4232595.0
2022-02-11,73.5,73.5,68.42,70.68,933300.0
2022-02-12,73.5,73.5,68.42,70.68,933300.0
2022-02-13,73.5,73.5,68.42,70.68,933300.0
2022-02-14,68.98,69.26,66.91,67.38,523301.0
2022-02-15,68.42,68.51,65.02,67.9,446577.0
2022-02-16,68.09,71.15,67.9,68.6,504017.0
2022-02-17,69.45,69.78,67.9,68.51,209970.0
2022-02-18,68.42,73.5,67.85,72.84,917484.0
2022-02-19,68.42,73.5,67.85,72.84,917484.0
2022-02-20,68.42,73.5,67.85,72.84,917484.0
2022-02-21,73.83,73.98,67.57,68.42,933456.0
2022-02-22,67.85,70.58,66.34,68.42,671460.0
2022-02-23,71.1,71.1,67.43,67.85,342961.0
2022-02-24,66.81,67.71,61.82,62.95,728957.0
2022-02-25,63.28,66.77,63.28,64.08,398608.0
2022-02-26,63.28,66.77,63.28,64.08,398608.0
2022-02-27,63.28,66.77,63.28,64.08,398608.0
2022-02-28,63.56,64.93,62.24,63.94,259928.0
2022-03-01,63.56,64.93,62.24,63.94,259928.0
2022-03-02,62.2,64.08,61.3,63.09,290010.0
2022-03-03,63.7,64.83,62.29,62.95,168544.0
2022-03-04,61.49,62.9,61.44,61.87,246023.0
2022-03-05,61.49,62.9,61.44,61.87,246023.0
2022-03-06,61.49,62.9,61.44,61.87,246023.0
2022-03-07,59.84,61.25,58.94,60.5,263332.0
2022-03-08,59.18,62.29,59.18,60.26,290846.0
2022-03-09,60.45,61.82,60.45,61.02,334451.0
2022-03-10,61.3,63.75,61.3,61.82,305808.0
2022-03-11,59.6,63.52,59.6,61.77,277362.0
2022-03-12,59.6,63.52,59.6,61.77,277362.0
2022-03-13,59.6,63.52,59.6,61.77,277362.0
2022-03-14,61.77,64.08,61.35,61.87,329881.0
2022-03-15,64.03,64.03,60.41,60.92,213714.0
2022-03-16,61.25,63.04,60.74,61.21,196022.0
2022-03-17,62.9,62.9,61.11,61.25,329849.0
2022-03-18,62.9,62.9,61.11,61.25,329849.0
2022-03-19,62.9,62.9,61.11,61.25,329849.0
2022-03-20,62.9,62.9,61.11,61.25,329849.0
2022-03-21,61.3,63.0,61.02,61.21,325147.0
2022-03-22,61.25,61.72,60.41,61.3,151092.0
2022-03-23,61.87,62.1,61.16,61.3,151838.0
2022-03-24,60.83,62.1,60.83,61.3,179890.0
2022-03-25,61.44,62.67,61.07,61.25,171715.0
2022-03-26,61.44,62.67,61.07,61.25,171715.0
2022-03-27,61.44,62.67,61.07,61.25,171715.0
2022-03-28,61.49,62.53,60.5,60.83,274168.0
2022-03-29,60.97,61.87,60.69,60.97,161631.0
2022-03-30,61.02,63.04,60.22,60.59,343521.0
2022-03-31,60.97,62.67,60.88,61.21,322581.0
2022-04-01,61.25,66.25,61.21,63.23,809054.0
2022-04-02,61.25,66.25,61.21,63.23,809054.0
2022-04-03,61.25,66.25,61.21,63.23,809054.0
2022-04-04,63.47,65.02,63.14,63.7,469756.0
2022-04-05,64.36,65.02,63.56,64.08,574754.0
2022-04-06,62.67,66.53,62.67,65.31,493768.0
2022-04-07,65.4,65.87,63.61,64.36,308960.0
2022-04-08,64.93,65.07,63.14,63.61,324622.0
2022-04-09,64.93,65.07,63.14,63.61,324622.0
2022-04-10,64.93,65.07,63.14,63.61,324622.0
2022-04-11,63.61,66.34,63.47,65.49,801216.0
2022-04-12,67.66,67.66,63.8,64.17,269902.0
2022-04-13,64.79,67.85,64.08,67.61,843196.0
2022-04-14,64.79,67.85,64.08,67.61,843196.0
2022-04-15,64.79,67.85,64.08,67.61,843196.0
2022-04-16,64.79,67.85,64.08,67.61,843196.0
2022-04-17,64.79,67.85,64.08,67.61,843196.0
2022-04-18,67.47,70.49,66.48,69.22,1009873.0
2022-04-19,70.63,72.37,66.06,67.28,724336.0
2022-04-20,67.85,69.88,66.95,68.84,368424.0
2022-04-21,69.64,69.92,67.05,67.9,276653.0
2022-04-22,70.21,70.21,67.47,68.65,281782.0
2022-04-23,70.21,70.21,67.47,68.65,281782.0
2022-04-24,70.21,70.21,67.47,68.65,281782.0
2022-04-25,68.42,68.42,63.14,63.47,568200.0
2022-04-26,64.46,65.78,62.48,64.32,485622.0
2022-04-27,63.7,64.6,62.76,63.14,256710.0
2022-04-28,63.85,64.74,62.48,63.14,229674.0
2022-04-29,63.8,63.99,62.95,63.19,169400.0
2022-04-30,63.8,63.99,62.95,63.19,169400.0
2022-05-01,63.8,63.99,62.95,63.19,169400.0
2022-05-02,62.24,63.09,61.07,61.54,210261.0
2022-05-03,62.24,63.09,61.07,61.54,210261.0
2022-05-04,61.63,62.76,60.41,60.92,215281.0
2022-05-05,61.96,62.24,60.69,60.78,80458.0
2022-05-06,59.75,60.69,58.94,59.98,224493.0
2022-05-07,59.75,60.69,58.94,59.98,224493.0
2022-05-08,59.75,60.69,58.94,59.98,224493.0
2022-05-09,59.37,60.31,58.52,59.93,221617.0
2022-05-10,58.05,60.17,57.25,57.81,244088.0
2022-05-11,57.91,58.8,56.92,57.86,194594.0
2022-05-12,57.39,57.39,55.03,56.59,213453.0
2022-05-13,56.92,58.14,55.93,56.59,209751.0
2022-05-14,56.92,58.14,55.93,56.59,209751.0
2022-05-15,56.92,58.14,55.93,56.59,209751.0
2022-05-16,61.91,61.91,55.6,56.73,149724.0
2022-05-17,57.2,57.67,55.98,57.25,211426.0
2022-05-18,56.82,57.96,56.54,56.64,131213.0
2022-05-19,52.35,57.67,52.35,57.01,118159.0
2022-05-20,57.39,57.96,56.35,56.45,354624.0
2022-05-21,57.39,57.96,56.35,56.45,354624.0
2022-05-22,57.39,57.96,56.35,56.45,354624.0
2022-05-23,56.54,56.97,54.42,54.99,336575.0
2022-05-24,53.71,55.6,53.71,54.61,126399.0
2022-05-25,55.03,55.03,53.76,54.14,80711.0
2022-05-26,54.56,54.85,51.83,53.57,78449.0
2022-05-27,54.14,56.45,54.04,55.79,110689.0
2022-05-28,54.14,56.45,54.04,55.79,110689.0
2022-05-29,54.14,56.45,54.04,55.79,110689.0
2022-05-30,56.49,57.58,55.65,57.44,118361.0
2022-05-31,57.01,57.3,55.13,56.12,251084.0
2022-06-01,56.87,56.87,54.7,55.22,247676.0
2022-06-02,54.75,55.55,54.28,54.66,144859.0
2022-06-03,55.08,55.08,54.0,54.19,172112.0
2022-06-04,55.08,55.08,54.0,54.19,172112.0
2022-06-05,55.08,55.08,54.0,54.19,172112.0
2022-06-06,54.19,54.47,53.29,53.86,77740.0
2022-06-07,52.25,53.43,50.46,50.84,492181.0
2022-06-08,50.32,51.26,49.0,49.38,614835.0
2022-06-09,49.05,49.1,45.94,46.36,1285686.0
2022-06-10,46.13,49.0,45.8,47.21,363740.0
2022-06-11,46.13,49.0,45.8,47.21,363740.0
2022-06-12,46.13,49.0,45.8,47.21,363740.0
2022-06-13,47.12,47.78,44.76,45.14,368402.0
2022-06-14,45.14,47.12,44.39,45.37,159030.0
2022-06-15,45.47,46.18,44.72,45.23,177992.0
2022-06-16,45.94,49.47,44.76,48.34,554963.0
2022-06-17,47.92,48.06,46.22,46.88,187986.0
2022-06-18,47.92,48.06,46.22,46.88,187986.0
2022-06-19,47.92,48.06,46.22,46.88,187986.0
2022-06-20,45.42,47.12,45.19,47.02,245331.0
2022-06-21,47.07,47.35,46.18,46.69,145376.0
2022-06-22,46.36,46.6,44.76,45.0,119683.0
2022-06-23,45.04,45.94,44.76,45.09,100465.0
2022-06-24,45.28,46.13,45.23,45.75,105232.0
2022-06-25,45.28,46.13,45.23,45.75,105232.0
2022-06-26,45.28,46.13,45.23,45.75,105232.0
2022-06-27,45.75,47.5,45.75,46.84,242857.0
2022-06-28,47.31,47.5,46.27,46.6,115186.0
2022-06-29,46.22,47.54,46.22,46.55,79270.0
2022-06-30,46.55,48.06,46.08,46.93,178832.0
2022-07-01,47.07,47.4,46.51,47.12,255446.0
2022-07-02,47.07,47.4,46.51,47.12,255446.0
2022-07-03,47.07,47.4,46.51,47.12,255446.0
2022-07-04,47.07,47.21,46.27,46.46,141310.0
2022-07-05,46.88,47.26,46.18,47.07,116978.0
2022-07-06,47.07,47.17,46.36,47.02,74610.0
2022-07-07,47.59,50.18,47.02,48.53,390194.0
2022-07-08,48.91,49.99,47.21,48.39,163157.0
2022-07-09,48.91,49.99,47.21,48.39,163157.0
2022-07-10,48.91,49.99,47.21,48.39,163157.0
2022-07-11,48.34,49.66,47.92,49.38,112269.0
2022-07-12,48.67,50.42,48.48,50.09,109681.0
2022-07-13,50.09,51.17,49.19,49.95,178039.0
2022-07-14,49.85,50.09,47.35,48.58,98906.0
2022-07-15,48.58,49.47,48.15,49.14,51682.0
2022-07-16,48.58,49.47,48.15,49.14,51682.0
2022-07-17,48.58,49.47,48.15,49.14,51682.0
2022-07-18,49.19,50.7,49.0,50.37,76525.0
2022-07-19,49.99,51.5,49.8,51.03,92844.0
2022-07-20,51.31,52.16,51.08,51.45,325173.0
2022-07-21,52.21,52.21,51.12,51.69,101395.0
2022-07-22,51.83,52.07,50.93,51.31,107966.0
2022-07-23,51.83,52.07,50.93,51.31,107966.0
2022-07-24,51.83,52.07,50.93,51.31,107966.0
2022-07-25,52.68,52.68,51.36,51.78,166506.0
2022-07-26,51.78,51.83,51.26,51.59,84940.0
2022-07-27,51.78,51.92,50.7,51.59,186842.0
2022-07-28,51.78,51.97,50.75,51.08,315920.0
2022-07-29,55.03,55.03,51.12,51.69,202861.0
2022-07-30,55.03,55.03,51.12,51.69,202861.0
2022-07-31,55.03,55.03,51.12,51.69,202861.0
2022-08-01,52.02,52.02,51.55,51.74,273991.0
2022-08-02,51.83,51.97,51.03,51.78,181438.0
2022-08-03,51.36,51.97,50.65,51.17,205051.0
2022-08-04,51.55,52.02,50.89,51.78,253303.0
2022-08-05,51.78,54.99,51.55,54.52,709390.0
2022-08-06,51.78,54.99,51.55,54.52,709390.0
2022-08-07,51.78,54.99,51.55,54.52,709390.0
2022-08-08,56.49,63.37,56.49,58.99,3005592.0
2022-08-09,56.49,63.37,56.49,58.99,3005592.0
2022-08-10,58.99,64.41,58.9,62.95,1452280.0
2022-08-11,63.85,65.97,62.1,65.73,1660112.0
2022-08-12,67.66,67.66,64.08,65.35,662142.0
2022-08-13,67.66,67.66,64.08,65.35,662142.0
2022-08-14,67.66,67.66,64.08,65.35,662142.0
2022-08-15,67.66,67.66,64.08,65.35,662142.0
2022-08-16,65.97,69.22,64.6,65.4,685009.0
2022-08-17,64.0,65.9,63.8,64.7,416143.0
2022-08-18,64.25,64.9,62.75,63.5,209466.0
2022-08-19,63.5,64.75,61.25,61.7,298856.0
2022-08-20,63.5,64.75,61.25,61.7,298856.0
2022-08-21,63.5,64.75,61.25,61.7,298856.0
2022-08-22,61.65,62.65,60.0,60.3,245576.0
2022-08-23,58.15,63.85,58.15,63.1,302600.0
2022-08-24,63.4,65.4,63.0,64.2,173471.0
2022-08-25,64.2,66.0,62.65,63.95,263244.0
2022-08-26,62.7,66.05,62.7,64.05,255517.0
2022-08-27,62.7,66.05,62.7,64.05,255517.0
2022-08-28,62.7,66.05,62.7,64.05,255517.0
2022-08-29,62.7,64.5,61.5,62.95,188516.0
2022-08-30,63.7,65.05,62.85,63.25,243457.0
2022-08-31,63.7,65.05,62.85,63.25,243457.0
2022-09-01,63.25,63.95,62.75,63.05,84607.0
2022-09-02,63.9,64.65,60.7,64.15,214054.0
2022-09-03,63.9,64.65,60.7,64.15,214054.0
2022-09-04,63.9,64.65,60.7,64.15,214054.0
2022-09-05,63.35,66.0,63.35,64.75,395097.0
2022-09-06,65.4,65.85,64.1,65.15,335481.0
2022-09-07,64.05,65.65,63.2,63.8,236762.0
2022-09-08,64.6,64.95,63.85,64.1,106595.0
2022-09-09,64.85,68.05,63.3,64.05,89731.0
2022-09-10,64.85,68.05,63.3,64.05,89731.0
2022-09-11,64.85,68.05,63.3,64.05,89731.0
2022-09-12,64.95,66.0,64.0,65.15,368324.0
2022-09-13,65.85,70.25,65.45,69.25,1093071.0
2022-09-14,69.1,71.55,67.5,69.75,999540.0
2022-09-15,69.55,71.5,68.1,70.6,434413.0
2022-09-16,69.35,72.8,65.3,65.75,822000.0
2022-09-17,69.35,72.8,65.3,65.75,822000.0
2022-09-18,69.35,72.8,65.3,65.75,822000.0
2022-09-19,66.5,66.9,64.65,65.45,143844.0
2022-09-20,65.7,73.7,65.05,66.7,329960.0
2022-09-21,67.0,67.4,65.6,65.9,131084.0
2022-09-22,65.65,67.05,64.25,65.0,159602.0
2022-09-23,65.0,66.0,64.45,64.95,150311.0
2022-09-24,65.0,66.0,64.45,64.95,150311.0
2022-09-25,65.0,66.0,64.45,64.95,150311.0
2022-09-26,64.3,64.9,61.25,62.5,153416.0
2022-09-27,63.0,64.9,62.0,63.0,90214.0
2022-09-28,62.3,63.6,61.4,62.3,62648.0
2022-09-29,62.0,64.8,62.0,63.3,144210.0
2022-09-30,63.45,65.6,62.7,64.95,128511.0
2022-10-01,63.45,65.6,62.7,64.95,128511.0
2022-10-02,63.45,65.6,62.7,64.95,128511.0
2022-10-03,64.8,65.7,63.3,63.4,108694.0
2022-10-04,63.9,65.1,62.3,64.4,158686.0
2022-10-05,63.9,65.1,62.3,64.4,158686.0
2022-10-06,64.8,66.25,64.55,65.2,105750.0
2022-10-07,65.4,68.7,65.3,68.2,423504.0
2022-10-08,65.4,68.7,65.3,68.2,423504.0
2022-10-09,65.4,68.7,65.3,68.2,423504.0
2022-10-10,68.05,68.9,66.1,66.8,140396.0
2022-10-11,66.85,68.3,65.45,65.95,185187.0
2022-10-12,66.45,66.45,64.3,65.6,123929.0
2022-10-13,65.45,66.0,64.8,65.35,34874.0
2022-10-14,65.85,67.0,65.65,66.3,99130.0
2022-10-15,65.85,67.0,65.65,66.3,99130.0
2022-10-16,65.85,67.0,65.65,66.3,99130.0
2022-10-17,67.0,67.15,65.2,65.65,70289.0
2022-10-18,65.9,66.35,65.15,65.7,54615.0
2022-10-19,65.7,66.0,64.4,64.95,89739.0
2022-10-20,64.95,65.3,63.6,64.9,53401.0
2022-10-21,64.9,66.6,64.15,64.3,125086.0
2022-10-22,64.9,66.6,64.15,64.3,125086.0
2022-10-23,64.9,66.6,64.15,64.3,125086.0
2022-10-24,67.2,69.45,67.0,67.55,179483.0
2022-10-25,68.9,68.9,66.25,66.75,148523.0
2022-10-26,68.9,68.9,66.25,66.75,148523.0
2022-10-27,67.35,68.9,65.75,65.95,231267.0
2022-10-28,65.7,66.65,65.7,65.9,91647.0
2022-10-29,65.7,66.65,65.7,65.9,91647.0
2022-10-30,65.7,66.65,65.7,65.9,91647.0
2022-10-31,66.85,67.05,66.3,66.5,181035.0
2022-11-01,67.0,67.0,63.1,65.25,160638.0
2022-11-02,65.85,69.4,65.5,68.85,879733.0
2022-11-03,68.5,73.85,67.9,72.8,1467485.0
2022-11-04,73.0,74.9,72.2,73.15,641929.0
2022-11-05,73.0,74.9,72.2,73.15,641929.0
2022-11-06,73.0,74.9,72.2,73.15,641929.0
2022-11-07,70.65,72.5,67.0,67.65,1635300.0
2022-11-08,70.65,72.5,67.0,67.65,1635300.0
2022-11-09,67.75,67.95,66.2,67.0,977301.0
2022-11-10,67.0,67.5,66.5,67.2,855049.0
2022-11-11,67.3,67.6,66.7,67.25,341706.0
2022-11-12,67.3,67.6,66.7,67.25,341706.0
2022-11-13,67.3,67.6,66.7,67.25,341706.0
2022-11-14,66.9,67.9,66.9,67.55,547194.0
2022-11-15,67.9,68.4,67.6,68.05,141152.0
2022-11-16,68.85,68.9,67.65,68.4,193554.0
2022-11-17,68.4,69.3,67.7,68.95,274525.0
2022-11-18,68.95,69.8,68.95,69.6,259514.0
2022-11-19,68.95,69.8,68.95,69.6,259514.0
2022-11-20,68.95,69.8,68.95,69.6,259514.0
2022-11-21,69.85,69.85,68.7,69.3,214796.0
2022-11-22,69.25,70.4,69.0,69.75,274735.0
2022-11-23,70.0,70.0,69.2,69.7,212621.0
2022-11-24,70.4,70.4,69.5,70.1,224873.0
2022-11-25,70.4,71.85,69.7,71.5,555306.0
2022-11-26,70.4,71.85,69.7,71.5,555306.0
2022-11-27,70.4,71.85,69.7,71.5,555306.0
2022-11-28,72.0,72.25,70.7,71.7,313698.0
2022-11-29,71.0,73.15,71.0,72.7,407624.0
2022-11-30,72.7,73.2,71.25,72.4,300922.0
2022-12-01,71.55,73.2,71.55,72.35,139484.0
2022-12-02,72.25,72.8,71.65,72.2,221348.0
2022-12-03,72.25,72.8,71.65,72.2,221348.0
2022-12-04,72.25,72.8,71.65,72.2,221348.0
2022-12-05,72.7,75.8,71.75,74.95,993630.0
2022-12-06,75.0,75.8,72.45,74.0,412628.0
2022-12-07,74.0,74.95,73.35,74.5,231408.0
2022-12-08,75.0,76.2,73.85,75.0,282037.0
2022-12-09,75.6,75.8,73.15,74.0,385078.0
2022-12-10,75.6,75.8,73.15,74.0,385078.0
2022-12-11,75.6,75.8,73.15,74.0,385078.0
2022-12-12,75.0,75.0,73.1,73.35,113498.0
2022-12-13,74.0,75.4,72.9,75.0,295016.0
2022-12-14,76.4,76.4,73.85,74.8,176865.0
2022-12-15,74.3,75.8,73.35,73.65,424548.0
2022-12-16,72.25,74.95,72.25,74.0,239034.0
2022-12-17,72.25,74.95,72.25,74.0,239034.0
2022-12-18,72.25,74.95,72.25,74.0,239034.0
2022-12-19,75.0,75.0,73.6,74.25,111124.0
2022-12-20,74.5,75.45,73.6,74.9,251486.0
2022-12-21,75.0,75.6,72.9,73.1,371086.0
2022-12-22,73.4,74.0,70.35,72.9,432006.0
2022-12-23,72.2,72.75,70.55,71.25,489804.0
2022-12-24,72.2,72.75,70.55,71.25,489804.0
2022-12-25,72.2,72.75,70.55,71.25,489804.0
2022-12-26,69.15,71.9,69.15,70.75,284435.0
2022-12-27,71.5,71.5,65.35,70.9,292933.0
2022-12-28,70.9,72.5,70.8,72.2,115913.0
2022-12-29,72.1,72.75,71.6,72.3,70861.0
2022-12-30,71.05,74.7,71.05,73.15,180463.0
2022-12-31,71.05,74.7,71.05,73.15,180463.0
2023-01-01,71.05,74.7,71.05,73.15,180463.0
2023-01-02,73.15,75.5,72.9,74.9,606844.0
2023-01-03,72.0,75.9,72.0,75.05,315908.0
2023-01-04,75.4,75.8,74.6,75.4,378661.0
2023-01-05,75.4,76.9,74.45,75.4,634458.0
2023-01-06,76.15,84.0,74.9,78.85,3815529.0
2023-01-07,76.15,84.0,74.9,78.85,3815529.0
2023-01-08,76.15,84.0,74.9,78.85,3815529.0
2023-01-09,78.9,82.0,77.65,79.2,990890.0
2023-01-10,78.9,80.0,77.25,79.7,328861.0
2023-01-11,80.0,80.2,77.55,79.05,442031.0
2023-01-12,76.2,79.8,76.2,78.35,165328.0
2023-01-13,81.0,81.0,77.9,78.8,174686.0
2023-01-14,81.0,81.0,77.9,78.8,174686.0
2023-01-15,81.0,81.0,77.9,78.8,174686.0
2023-01-16,80.95,80.95,76.2,76.6,358293.0
2023-01-17,76.6,76.65,75.1,75.8,166157.0
2023-01-18,75.4,77.4,74.5,76.55,152044.0
2023-01-19,76.3,76.55,75.3,76.1,81975.0
2023-01-20,76.1,76.7,75.2,76.0,212528.0
2023-01-21,76.1,76.7,75.2,76.0,212528.0
2023-01-22,76.1,76.7,75.2,76.0,212528.0
2023-01-23,76.3,76.5,74.05,75.75,376104.0
2023-01-24,75.6,76.8,74.8,76.1,292167.0
2023-01-25,74.1,76.35,74.1,76.1,248085.0
2023-01-26,74.1,76.35,74.1,76.1,248085.0
2023-01-27,76.5,76.5,72.05,73.35,283141.0
2023-01-28,76.5,76.5,72.05,73.35,283141.0
2023-01-29,76.5,76.5,72.05,73.35,283141.0
2023-01-30,72.05,74.5,71.2,72.15,337141.0
2023-01-31,73.2,73.2,72.15,72.4,95468.0
2023-02-01,72.9,74.2,72.55,73.25,154031.0
2023-02-02,73.45,75.0,72.05,72.45,289418.0
2023-02-03,71.0,73.2,69.15,72.2,571657.0
2023-02-04,71.0,73.2,69.15,72.2,571657.0
2023-02-05,71.0,73.2,69.15,72.2,571657.0
2023-02-06,71.05,72.05,70.2,71.7,196273.0
2023-02-07,72.1,72.1,70.55,71.75,95371.0
2023-02-08,69.1,71.55,69.1,70.8,67629.0
2023-02-09,70.5,71.05,70.05,70.3,56915.0
2023-02-10,69.9,70.65,68.5,69.1,117554.0
2023-02-11,69.9,70.65,68.5,69.1,117554.0
2023-02-12,69.9,70.65,68.5,69.1,117554.0
2023-02-13,69.0,70.5,67.25,68.3,235787.0
2023-02-14,68.35,68.35,66.5,67.85,96527.0
2023-02-15,66.55,72.0,66.55,69.9,165606.0
2023-02-16,69.9,72.0,68.75,69.6,189663.0
2023-02-17,69.3,70.2,68.7,69.25,40806.0
2023-02-18,69.3,70.2,68.7,69.25,40806.0
2023-02-19,69.3,70.2,68.7,69.25,40806.0
2023-02-20,68.0,69.25,67.85,68.8,58512.0
2023-02-21,69.0,70.5,67.55,69.2,108627.0
2023-02-22,69.35,70.5,68.5,70.05,143358.0
2023-02-23,67.1,70.65,67.1,70.1,61966.0
2023-02-24,70.3,70.3,68.75,69.45,53572.0
2023-02-25,70.3,70.3,68.75,69.45,53572.0
2023-02-26,70.3,70.3,68.75,69.45,53572.0
2023-02-27,70.0,70.0,65.2,68.4,235139.0
2023-02-28,67.0,68.65,66.6,68.45,120173.0
2023-03-01,69.2,70.53,67.25,70.25,113397.0
2023-03-02,70.5,71.5,69.7,71.2,216565.0
2023-03-03,71.95,73.9,70.35,70.95,301235.0
2023-03-04,71.95,73.9,70.35,70.95,301235.0
2023-03-05,71.95,73.9,70.35,70.95,301235.0
2023-03-06,70.5,72.2,70.5,71.95,98183.0
2023-03-07,70.5,72.2,70.5,71.95,98183.0
2023-03-08,71.0,73.28,70.9,73.1,158966.0
2023-03-09,73.0,73.48,71.25,72.05,73766.0
2023-03-10,70.5,72.4,70.5,71.1,92610.0
2023-03-11,70.5,72.4,70.5,71.1,92610.0
2023-03-12,70.5,72.4,70.5,71.1,92610.0
2023-03-13,71.07,72.75,70.35,71.2,111831.0
2023-03-14,71.2,72.55,70.6,71.7,150625.0
2023-03-15,70.3,72.7,70.3,71.6,129360.0
2023-03-16,71.6,72.6,70.15,72.35,106526.0
2023-03-17,72.4,73.9,70.9,73.55,108212.0
2023-03-18,72.4,73.9,70.9,73.55,108212.0
2023-03-19,72.4,73.9,70.9,73.55,108212.0
2023-03-20,77.0,78.5,72.0,74.35,115784.0
2023-03-21,75.0,75.45,72.49,72.95,53646.0
2023-03-22,74.0,74.05,72.5,73.1,38100.0
2023-03-23,73.1,73.1,70.5,71.15,90584.0
2023-03-24,71.75,75.0,71.65,74.15,176596.0
2023-03-25,71.75,75.0,71.65,74.15,176596.0
2023-03-26,71.75,75.0,71.65,74.15,176596.0
2023-03-27,73.99,74.4,69.75,70.95,229320.0
2023-03-28,70.25,71.75,68.5,69.3,91368.0
2023-03-29,69.5,72.4,68.3,71.65,107471.0
2023-03-30,69.5,72.4,68.3,71.65,107471.0
2023-03-31,71.65,74.4,70.25,72.55,160004.0
2023-04-01,71.65,74.4,70.25,72.55,160004.0
2023-04-02,71.65,74.4,70.25,72.55,160004.0
2023-04-03,73.7,73.7,71.5,73.1,319782.0
2023-04-04,73.7,73.7,71.5,73.1,319782.0
2023-04-05,73.1,73.6,72.12,72.55,174019.0
2023-04-06,73.0,73.3,71.1,72.0,97599.0
2023-04-07,73.0,73.3,71.1,72.0,97599.0
2023-04-08,73.0,73.3,71.1,72.0,97599.0
2023-04-09,73.0,73.3,71.1,72.0,97599.0
2023-04-10,72.0,73.65,72.0,72.95,287622.0
2023-04-11,71.49,74.0,71.49,72.2,674747.0
2023-04-12,72.25,72.55,71.25,71.55,93316.0
2023-04-13,71.9,72.8,70.3,71.8,148671.0
2023-04-14,71.9,72.8,70.3,71.8,148671.0
2023-04-15,71.9,72.8,70.3,71.8,148671.0
2023-04-16,71.9,72.8,70.3,71.8,148671.0
2023-04-17,71.95,73.2,70.4,71.85,267536.0
2023-04-18,71.8,74.25,71.2,73.1,240298.0
2023-04-19,73.0,74.2,72.15,72.95,418311.0
2023-04-20,73.45,73.99,72.2,73.15,102453.0
2023-04-21,73.2,73.68,72.1,72.25,104133.0
2023-04-22,73.2,73.68,72.1,72.25,104133.0
2023-04-23,73.2,73.68,72.1,72.25,104133.0
2023-04-24,72.25,73.7,72.25,72.9,257077.0
2023-04-25,73.0,75.15,72.7,74.85,825443.0
2023-04-26,75.0,75.25,73.65,74.25,493076.0
2023-04-27,74.5,74.75,72.7,73.0,202555.0
2023-04-28,73.65,74.2,73.0,73.35,106538.0
2023-04-29,73.65,74.2,73.0,73.35,106538.0
2023-04-30,73.65,74.2,73.0,73.35,106538.0
2023-05-01,73.65,74.2,73.0,73.35,106538.0
2023-05-02,74.0,74.15,72.21,73.25,137332.0
2023-05-03,71.8,74.8,71.8,73.15,435960.0
2023-05-04,73.85,74.25,72.8,73.0,88562.0
2023-05-05,73.05,73.9,72.54,72.8,133535.0
2023-05-06,73.05,73.9,72.54,72.8,133535.0
2023-05-07,73.05,73.9,72.54,72.8,133535.0
2023-05-08,72.85,73.4,71.45,72.1,172440.0
