,GAIL IN Equity,GAIL IN Equity,GAIL IN Equity,GAIL IN Equity,GAIL IN Equity
2017-12-19,94.06,95.38,92.85,94.16,11804537.0
2017-12-20,94.25,96.62,94.25,94.7,17639756.0
2017-12-21,95.01,95.96,94.44,95.1,9600118.0
2017-12-22,95.14,96.47,94.93,95.41,15159836.0
2017-12-23,95.14,96.47,94.93,95.41,15159836.0
2017-12-24,95.14,96.47,94.93,95.41,15159836.0
2017-12-25,95.14,96.47,94.93,95.41,15159836.0
2017-12-26,95.98,97.47,95.87,96.65,17710548.0
2017-12-27,96.9,97.46,96.06,96.35,15892920.0
2017-12-28,96.75,98.52,95.66,96.94,41046934.0
2017-12-29,97.46,97.47,94.06,94.75,16607784.0
2017-12-30,97.46,97.47,94.06,94.75,16607784.0
2017-12-31,97.46,97.47,94.06,94.75,16607784.0
2018-01-01,94.87,95.76,94.22,94.56,6801370.0
2018-01-02,94.91,95.58,93.32,93.75,5974095.0
2018-01-03,94.21,94.33,92.64,92.94,9039586.0
2018-01-04,93.87,94.51,92.87,94.19,9064846.0
2018-01-05,94.82,94.82,93.32,93.76,4807231.0
2018-01-06,94.82,94.82,93.32,93.76,4807231.0
2018-01-07,94.82,94.82,93.32,93.76,4807231.0
2018-01-08,94.82,95.58,93.94,94.33,9432082.0
2018-01-09,93.68,95.36,93.68,95.0,10559345.0
2018-01-10,95.65,96.08,93.69,94.08,11769833.0
2018-01-11,94.1,94.38,93.55,93.97,5170555.0
2018-01-12,93.87,95.29,93.4,95.04,7584210.0
2018-01-13,93.87,95.29,93.4,95.04,7584210.0
2018-01-14,93.87,95.29,93.4,95.04,7584210.0
2018-01-15,95.2,95.34,92.5,92.78,8857302.0
2018-01-16,92.92,93.31,89.73,90.72,9252758.0
2018-01-17,91.4,92.52,88.56,91.13,16448836.0
2018-01-18,90.59,91.46,89.83,90.28,14649592.0
2018-01-19,89.61,91.15,88.58,90.33,14411116.0
2018-01-20,89.61,91.15,88.58,90.33,14411116.0
2018-01-21,89.61,91.15,88.58,90.33,14411116.0
2018-01-22,90.39,90.89,86.93,88.14,19204843.0
2018-01-23,88.8,92.31,86.16,90.73,25991434.0
2018-01-24,90.78,95.26,90.57,93.45,31547844.0
2018-01-25,93.67,96.16,92.38,95.15,45699025.0
2018-01-26,93.67,96.16,92.38,95.15,45699025.0
2018-01-27,93.67,96.16,92.38,95.15,45699025.0
2018-01-28,93.67,96.16,92.38,95.15,45699025.0
2018-01-29,95.0,96.12,90.85,91.41,17788756.0
2018-01-30,92.12,93.22,91.35,91.75,12312209.0
2018-01-31,92.1,93.21,90.86,92.23,10915705.0
2018-02-01,92.11,95.54,92.11,93.7,19256415.0
2018-02-02,93.44,93.46,88.85,89.89,14376780.0
2018-02-03,93.44,93.46,88.85,89.89,14376780.0
2018-02-04,93.44,93.46,88.85,89.89,14376780.0
2018-02-05,89.32,90.96,87.35,89.1,13550329.0
2018-02-06,86.72,88.23,84.61,87.22,13144493.0
2018-02-07,87.99,89.67,86.98,88.7,17334016.0
2018-02-08,89.61,90.84,88.64,89.0,15162592.0
2018-02-09,88.1,89.5,87.33,89.12,8035618.0
2018-02-10,88.1,89.5,87.33,89.12,8035618.0
2018-02-11,88.1,89.5,87.33,89.12,8035618.0
2018-02-12,89.76,90.19,87.97,89.61,8935738.0
2018-02-13,89.76,90.19,87.97,89.61,8935738.0
2018-02-14,90.6,91.38,89.25,89.97,19453343.0
2018-02-15,90.21,92.06,89.73,91.71,8838690.0
2018-02-16,92.4,92.4,89.8,90.24,5630107.0
2018-02-17,92.4,92.4,89.8,90.24,5630107.0
2018-02-18,92.4,92.4,89.8,90.24,5630107.0
2018-02-19,90.57,91.26,88.89,89.38,6526870.0
2018-02-20,89.38,91.0,88.79,89.64,5542175.0
2018-02-21,89.99,90.53,89.29,89.82,9608502.0
2018-02-22,89.7,90.75,87.87,89.83,19276315.0
2018-02-23,89.68,89.68,87.21,88.34,17381932.0
2018-02-24,89.68,89.68,87.21,88.34,17381932.0
2018-02-25,89.68,89.68,87.21,88.34,17381932.0
2018-02-26,88.66,89.74,88.56,89.26,8815890.0
2018-02-27,89.15,91.41,87.68,88.08,19136667.0
2018-02-28,87.87,88.99,87.18,88.16,13926769.0
2018-03-01,87.78,88.31,87.02,87.54,9249130.0
2018-03-02,87.78,88.31,87.02,87.54,9249130.0
2018-03-03,87.78,88.31,87.02,87.54,9249130.0
2018-03-04,87.78,88.31,87.02,87.54,9249130.0
2018-03-05,87.3,87.3,85.04,85.48,12178145.0
2018-03-06,85.56,86.38,84.39,84.78,10233797.0
2018-03-07,84.62,85.31,83.49,84.93,9243622.0
2018-03-08,84.84,86.08,83.6,84.11,10298921.0
2018-03-09,84.45,85.31,83.87,84.19,8266938.0
2018-03-10,84.45,85.31,83.87,84.19,8266938.0
2018-03-11,84.45,85.31,83.87,84.19,8266938.0
2018-03-12,84.32,86.33,84.32,86.03,8295298.0
2018-03-13,86.77,88.46,84.79,87.86,11429841.0
2018-03-14,88.26,89.35,87.68,88.26,10083477.0
2018-03-15,87.73,88.64,86.41,86.78,8554682.0
2018-03-16,86.52,86.83,84.4,84.98,12198889.0
2018-03-17,86.52,86.83,84.4,84.98,12198889.0
2018-03-18,86.52,86.83,84.4,84.98,12198889.0
2018-03-19,86.24,86.33,84.29,85.18,12319005.0
2018-03-20,84.99,86.72,84.12,84.5,8292554.0
2018-03-21,86.39,86.39,83.54,83.84,14621488.0
2018-03-22,84.31,85.07,83.93,84.48,10535101.0
2018-03-23,84.39,85.31,82.79,84.71,35505343.0
2018-03-24,84.39,85.31,82.79,84.71,35505343.0
2018-03-25,84.39,85.31,82.79,84.71,35505343.0
2018-03-26,84.82,85.75,79.51,81.93,51175991.0
2018-03-27,81.96,82.81,79.42,82.46,21101499.0
2018-03-28,82.73,85.3,81.35,84.42,29463519.0
2018-03-29,82.73,85.3,81.35,84.42,29463519.0
2018-03-30,82.73,85.3,81.35,84.42,29463519.0
2018-03-31,82.73,85.3,81.35,84.42,29463519.0
2018-04-01,82.73,85.3,81.35,84.42,29463519.0
2018-04-02,84.57,87.1,82.35,83.45,12177972.0
2018-04-03,83.57,85.55,82.81,84.73,7732836.0
2018-04-04,84.67,84.79,82.99,84.34,9206937.0
2018-04-05,85.45,86.33,84.79,85.41,8390952.0
2018-04-06,85.05,86.33,84.83,85.88,5250564.0
2018-04-07,85.05,86.33,84.83,85.88,5250564.0
2018-04-08,85.05,86.33,84.83,85.88,5250564.0
2018-04-09,86.07,86.22,84.66,85.0,6317577.0
2018-04-10,85.87,85.93,84.87,85.29,6046428.0
2018-04-11,85.06,86.07,82.81,84.02,10526121.0
2018-04-12,83.76,84.24,83.44,83.78,6849999.0
2018-04-13,84.38,84.66,83.29,83.98,6786096.0
2018-04-14,84.38,84.66,83.29,83.98,6786096.0
2018-04-15,84.38,84.66,83.29,83.98,6786096.0
2018-04-16,84.28,84.28,82.52,83.43,5765916.0
2018-04-17,83.51,84.01,82.49,83.67,6150558.0
2018-04-18,83.76,85.45,83.76,84.96,6572196.0
2018-04-19,85.18,86.85,84.38,86.16,8649417.0
2018-04-20,86.78,88.07,83.52,84.93,12290766.0
2018-04-21,86.78,88.07,83.52,84.93,12290766.0
2018-04-22,86.78,88.07,83.52,84.93,12290766.0
2018-04-23,85.56,86.18,84.15,85.45,7928355.0
2018-04-24,85.82,87.31,85.01,86.78,5502882.0
2018-04-25,86.61,87.04,83.72,84.16,15462090.0
2018-04-26,84.16,84.92,82.48,83.6,12769887.0
2018-04-27,83.63,85.29,83.35,85.0,5877903.0
2018-04-28,83.63,85.29,83.35,85.0,5877903.0
2018-04-29,83.63,85.29,83.35,85.0,5877903.0
2018-04-30,85.29,85.69,82.99,83.53,8459043.0
2018-05-01,85.29,85.69,82.99,83.53,8459043.0
2018-05-02,83.79,84.88,82.48,83.17,13738074.0
2018-05-03,83.13,84.53,82.23,83.03,11429277.0
2018-05-04,82.48,85.3,82.46,84.73,8361834.0
2018-05-05,82.48,85.3,82.46,84.73,8361834.0
2018-05-06,82.48,85.3,82.46,84.73,8361834.0
2018-05-07,84.84,88.52,83.97,88.34,15691569.0
2018-05-08,88.36,89.57,87.06,87.83,12507219.0
2018-05-09,88.12,88.64,86.87,87.85,10407108.0
2018-05-10,88.25,88.46,86.25,87.36,10650621.0
2018-05-11,87.67,88.59,86.63,88.03,8051787.0
2018-05-12,87.67,88.59,86.63,88.03,8051787.0
2018-05-13,87.67,88.59,86.63,88.03,8051787.0
2018-05-14,88.13,88.9,87.76,88.44,6631011.0
2018-05-15,87.96,90.3,86.04,87.22,16332411.0
2018-05-16,86.33,87.33,84.21,84.96,16781874.0
2018-05-17,85.3,87.27,84.19,84.88,19081320.0
2018-05-18,84.82,85.05,82.27,82.61,22935099.0
2018-05-19,84.82,85.05,82.27,82.61,22935099.0
2018-05-20,84.82,85.05,82.27,82.61,22935099.0
2018-05-21,83.76,83.99,81.94,83.67,11890347.0
2018-05-22,82.73,84.53,82.73,84.28,5597829.0
2018-05-23,84.15,84.71,82.03,82.98,8125758.0
2018-05-24,84.79,84.79,76.75,79.52,39185697.0
2018-05-25,79.91,83.25,79.68,82.0,30613869.0
2018-05-26,79.91,83.25,79.68,82.0,30613869.0
2018-05-27,79.91,83.25,79.68,82.0,30613869.0
2018-05-28,82.49,86.9,82.49,86.43,12280539.0
2018-05-29,86.06,88.89,85.36,88.12,14005503.0
2018-05-30,88.17,88.9,86.85,88.14,11014539.0
2018-05-31,88.16,90.71,88.16,90.16,34799373.0
2018-06-01,89.93,89.93,86.95,87.71,11317560.0
2018-06-02,89.93,89.93,86.95,87.71,11317560.0
2018-06-03,89.93,89.93,86.95,87.71,11317560.0
2018-06-04,88.03,88.9,85.41,86.09,16216038.0
2018-06-05,86.09,86.69,84.31,86.0,8561085.0
2018-06-06,85.56,86.72,84.79,85.55,7486530.0
2018-06-07,84.79,88.25,84.79,86.14,12801237.0
2018-06-08,86.33,89.18,85.24,87.98,11805486.0
2018-06-09,86.33,89.18,85.24,87.98,11805486.0
2018-06-10,86.33,89.18,85.24,87.98,11805486.0
2018-06-11,88.21,88.71,86.99,88.27,7326414.0
2018-06-12,88.9,88.9,87.49,88.21,6069705.0
2018-06-13,88.26,88.75,87.18,88.61,7539108.0
2018-06-14,88.5,89.2,86.61,87.1,12251379.0
2018-06-15,87.1,87.74,85.62,86.05,12903684.0
2018-06-16,87.1,87.74,85.62,86.05,12903684.0
2018-06-17,87.1,87.74,85.62,86.05,12903684.0
2018-06-18,86.02,87.1,85.56,86.87,13325070.0
2018-06-19,86.72,88.77,86.31,88.07,22632510.0
2018-06-20,88.39,88.79,86.27,88.13,11973003.0
2018-06-21,88.75,88.75,86.41,87.18,12764667.0
2018-06-22,88.0,88.26,87.1,87.36,15305136.0
2018-06-23,88.0,88.26,87.1,87.36,15305136.0
2018-06-24,88.0,88.26,87.1,87.36,15305136.0
2018-06-25,87.8,88.64,86.86,87.67,15075501.0
2018-06-26,87.67,88.76,87.22,87.81,14726799.0
2018-06-27,88.64,88.64,82.99,84.48,13498869.0
2018-06-28,83.86,83.86,81.08,82.1,19792881.0
2018-06-29,82.39,89.62,82.22,87.42,23445402.0
2018-06-30,82.39,89.62,82.22,87.42,23445402.0
2018-07-01,82.39,89.62,82.22,87.42,23445402.0
2018-07-02,87.82,88.19,85.47,87.64,18317919.0
2018-07-03,88.57,89.27,86.33,88.72,11636001.0
2018-07-04,88.13,90.06,87.63,89.5,14021931.0
2018-07-05,89.49,89.9,88.13,88.91,11569410.0
2018-07-06,88.93,91.06,87.95,88.44,10948824.0
2018-07-07,88.93,91.06,87.95,88.44,10948824.0
2018-07-08,88.93,91.06,87.95,88.44,10948824.0
2018-07-09,87.4,89.48,87.4,89.26,8029887.0
2018-07-10,89.41,94.04,88.37,93.51,22388397.0
2018-07-11,93.78,93.78,91.37,91.8,17518866.0
2018-07-12,92.24,92.95,90.83,91.62,9729183.0
2018-07-13,91.83,92.49,90.96,91.69,8332506.0
2018-07-14,91.83,92.49,90.96,91.69,8332506.0
2018-07-15,91.83,92.49,90.96,91.69,8332506.0
2018-07-16,91.73,92.45,90.01,91.42,8481066.0
2018-07-17,91.98,94.16,91.28,92.16,11920089.0
2018-07-18,92.64,93.94,91.29,92.25,10991781.0
2018-07-19,92.6,93.54,91.41,91.93,5264829.0
2018-07-20,92.19,93.22,91.8,92.45,5982399.0
2018-07-21,92.19,93.22,91.8,92.45,5982399.0
2018-07-22,92.19,93.22,91.8,92.45,5982399.0
2018-07-23,92.5,93.77,91.56,92.19,9952131.0
2018-07-24,92.22,94.89,91.32,93.99,13834947.0
2018-07-25,95.07,95.21,92.92,93.69,8955117.0
2018-07-26,94.5,95.65,93.24,95.07,25357233.0
2018-07-27,95.07,97.59,94.77,97.25,11306388.0
2018-07-28,95.07,97.59,94.77,97.25,11306388.0
2018-07-29,95.07,97.59,94.77,97.25,11306388.0
2018-07-30,97.64,99.31,96.43,97.06,13913190.0
2018-07-31,97.25,97.78,95.85,96.39,9199167.0
2018-08-01,95.58,98.28,95.36,96.44,7923522.0
2018-08-02,96.52,97.86,94.63,97.03,8415249.0
2018-08-03,97.41,100.21,97.12,99.74,15538995.0
2018-08-04,97.41,100.21,97.12,99.74,15538995.0
2018-08-05,97.41,100.21,97.12,99.74,15538995.0
2018-08-06,99.71,100.77,96.35,96.7,9101070.0
2018-08-07,98.06,98.54,95.84,96.28,8948994.0
2018-08-08,97.33,98.25,96.3,96.87,13440513.0
2018-08-09,97.3,97.74,96.16,96.49,4095747.0
2018-08-10,96.58,99.18,90.88,93.26,27151188.0
2018-08-11,96.58,99.18,90.88,93.26,27151188.0
2018-08-12,96.58,99.18,90.88,93.26,27151188.0
2018-08-13,93.53,97.57,93.22,96.47,32211954.0
2018-08-14,96.51,98.73,95.75,97.59,14596329.0
2018-08-15,96.51,98.73,95.75,97.59,14596329.0
2018-08-16,97.64,102.62,97.41,101.18,48692649.0
2018-08-17,101.23,101.9,98.72,99.62,13891137.0
2018-08-18,101.23,101.9,98.72,99.62,13891137.0
2018-08-19,101.23,101.9,98.72,99.62,13891137.0
2018-08-20,101.44,101.44,96.35,97.39,15601944.0
2018-08-21,97.19,99.4,96.51,97.15,13138395.0
2018-08-22,97.19,99.4,96.51,97.15,13138395.0
2018-08-23,97.26,99.18,97.26,98.72,9851661.0
2018-08-24,99.95,99.95,96.37,97.8,13416702.0
2018-08-25,99.95,99.95,96.37,97.8,13416702.0
2018-08-26,99.95,99.95,96.37,97.8,13416702.0
2018-08-27,97.89,99.29,97.6,98.5,5158233.0
2018-08-28,98.87,101.45,93.22,93.59,33288873.0
2018-08-29,94.04,96.12,93.81,94.41,16396104.0
2018-08-30,95.93,97.89,93.97,97.04,32748342.0
2018-08-31,97.51,99.05,95.44,96.01,17528244.0
2018-09-01,97.51,99.05,95.44,96.01,17528244.0
2018-09-02,97.51,99.05,95.44,96.01,17528244.0
2018-09-03,96.73,96.94,94.76,95.0,7141356.0
2018-09-04,95.17,95.67,92.13,92.72,8390400.0
2018-09-05,92.77,95.18,91.35,93.38,13028460.0
2018-09-06,94.13,96.22,92.62,94.31,18288990.0
2018-09-07,95.7,97.92,94.58,97.3,16193961.0
2018-09-08,95.7,97.92,94.58,97.3,16193961.0
2018-09-09,95.7,97.92,94.58,97.3,16193961.0
2018-09-10,97.32,98.02,95.34,97.43,12252495.0
2018-09-11,98.09,98.54,95.13,96.0,15593136.0
2018-09-12,96.47,97.17,94.87,95.47,11735175.0
2018-09-13,96.47,97.17,94.87,95.47,11735175.0
2018-09-14,95.7,96.91,94.93,95.43,16594377.0
2018-09-15,95.7,96.91,94.93,95.43,16594377.0
2018-09-16,95.7,96.91,94.93,95.43,16594377.0
2018-09-17,95.44,96.58,94.44,96.1,11541246.0
2018-09-18,96.14,97.58,96.11,96.68,13424193.0
2018-09-19,96.76,99.54,96.4,99.19,23651931.0
2018-09-20,96.76,99.54,96.4,99.19,23651931.0
2018-09-21,100.6,101.77,98.02,100.64,25833648.0
2018-09-22,100.6,101.77,98.02,100.64,25833648.0
2018-09-23,100.6,101.77,98.02,100.64,25833648.0
2018-09-24,100.6,101.39,97.7,98.25,15846315.0
2018-09-25,98.02,98.15,93.78,95.42,10583817.0
2018-09-26,95.44,98.54,95.44,96.76,10717878.0
2018-09-27,96.76,100.45,96.62,97.43,28531572.0
2018-09-28,99.47,101.37,96.14,97.76,40866936.0
2018-09-29,99.47,101.37,96.14,97.76,40866936.0
2018-09-30,99.47,101.37,96.14,97.76,40866936.0
2018-10-01,97.76,99.76,97.25,98.28,14525049.0
2018-10-02,97.76,99.76,97.25,98.28,14525049.0
2018-10-03,98.02,99.49,97.78,98.47,11943213.0
2018-10-04,99.31,99.31,91.57,94.91,16976382.0
2018-10-05,90.54,90.54,76.16,85.65,65333070.0
2018-10-06,90.54,90.54,76.16,85.65,65333070.0
2018-10-07,90.54,90.54,76.16,85.65,65333070.0
2018-10-08,85.64,89.33,85.14,88.71,18605145.0
2018-10-09,88.93,89.35,85.48,86.03,16023069.0
2018-10-10,86.53,87.94,85.25,86.76,12192561.0
2018-10-11,86.41,90.98,84.35,90.35,18877257.0
2018-10-12,90.77,93.12,90.59,92.68,15503223.0
2018-10-13,90.77,93.12,90.59,92.68,15503223.0
2018-10-14,90.77,93.12,90.59,92.68,15503223.0
2018-10-15,92.86,92.93,88.09,90.55,11524107.0
2018-10-16,90.28,92.17,89.32,90.88,10552881.0
2018-10-17,92.59,93.96,88.63,89.08,14585370.0
2018-10-18,92.59,93.96,88.63,89.08,14585370.0
2018-10-19,88.73,92.54,88.24,88.81,16313337.0
2018-10-20,88.73,92.54,88.24,88.81,16313337.0
2018-10-21,88.73,92.54,88.24,88.81,16313337.0
2018-10-22,89.15,91.12,87.92,88.3,10957302.0
2018-10-23,87.94,88.92,86.28,87.7,11076246.0
2018-10-24,88.76,89.64,86.12,88.22,26527107.0
2018-10-25,87.73,88.99,85.68,87.64,69704247.0
2018-10-26,87.7,89.07,87.47,88.05,13667619.0
2018-10-27,87.7,89.07,87.47,88.05,13667619.0
2018-10-28,87.7,89.07,87.47,88.05,13667619.0
2018-10-29,88.66,91.31,87.63,90.82,19710723.0
2018-10-30,91.31,95.18,90.28,92.93,22281117.0
2018-10-31,94.14,97.51,92.35,96.54,22430997.0
2018-11-01,96.99,96.99,93.92,94.89,8806065.0
2018-11-02,95.24,96.73,93.86,95.38,18502536.0
2018-11-03,95.24,96.73,93.86,95.38,18502536.0
2018-11-04,95.24,96.73,93.86,95.38,18502536.0
2018-11-05,95.44,97.34,93.95,95.96,22594485.0
2018-11-06,97.51,98.54,95.63,96.77,22792413.0
2018-11-07,97.51,97.72,96.42,96.77,654603.0
2018-11-08,97.51,97.72,96.42,96.77,654603.0
2018-11-09,97.76,97.81,94.27,94.76,13097643.0
2018-11-10,97.76,97.81,94.27,94.76,13097643.0
2018-11-11,97.76,97.81,94.27,94.76,13097643.0
2018-11-12,94.86,96.09,93.74,94.09,11881560.0
2018-11-13,93.89,95.36,93.38,94.24,12621744.0
2018-11-14,94.41,94.75,90.17,90.94,19569552.0
2018-11-15,90.9,91.48,88.73,89.65,17287287.0
2018-11-16,90.02,90.72,87.96,88.27,10428846.0
2018-11-17,90.02,90.72,87.96,88.27,10428846.0
2018-11-18,90.02,90.72,87.96,88.27,10428846.0
2018-11-19,88.35,89.1,85.18,86.34,16479261.0
2018-11-20,87.45,89.25,87.11,88.75,20019294.0
2018-11-21,88.48,89.57,87.75,89.01,10746999.0
2018-11-22,88.99,90.28,88.37,88.93,13451718.0
2018-11-23,88.99,90.28,88.37,88.93,13451718.0
2018-11-24,88.99,90.28,88.37,88.93,13451718.0
2018-11-25,88.99,90.28,88.37,88.93,13451718.0
2018-11-26,90.02,90.02,87.21,87.65,13186206.0
2018-11-27,87.7,90.3,87.65,89.6,22752183.0
2018-11-28,90.02,91.17,86.67,87.46,21832443.0
2018-11-29,88.15,88.79,86.94,87.5,26378574.0
2018-11-30,88.97,89.83,87.12,88.49,18206760.0
2018-12-01,88.97,89.83,87.12,88.49,18206760.0
2018-12-02,88.97,89.83,87.12,88.49,18206760.0
2018-12-03,87.46,92.51,87.46,91.74,19091436.0
2018-12-04,90.77,92.81,90.45,91.4,14677200.0
2018-12-05,91.31,91.96,89.57,90.11,8361570.0
2018-12-06,89.51,90.45,87.75,90.02,16064361.0
2018-12-07,89.56,89.56,85.33,86.34,22936587.0
2018-12-08,89.56,89.56,85.33,86.34,22936587.0
2018-12-09,89.56,89.56,85.33,86.34,22936587.0
2018-12-10,85.85,87.15,84.61,85.65,15028614.0
2018-12-11,85.18,86.53,85.05,85.78,21816024.0
2018-12-12,86.41,89.21,85.36,88.85,11792175.0
2018-12-13,89.11,89.84,87.75,89.37,10309818.0
2018-12-14,89.3,91.11,88.09,90.6,6673149.0
2018-12-15,89.3,91.11,88.09,90.6,6673149.0
2018-12-16,89.3,91.11,88.09,90.6,6673149.0
2018-12-17,90.6,91.68,90.41,91.1,6566595.0
2018-12-18,91.91,92.14,90.21,91.44,10538979.0
2018-12-19,91.83,92.71,91.0,92.48,8323320.0
2018-12-20,91.39,92.35,90.7,91.1,7362381.0
2018-12-21,91.19,91.48,88.76,89.01,12634680.0
2018-12-22,91.19,91.48,88.76,89.01,12634680.0
2018-12-23,91.19,91.48,88.76,89.01,12634680.0
2018-12-24,88.72,90.3,87.66,89.69,10643040.0
2018-12-25,88.72,90.3,87.66,89.69,10643040.0
2018-12-26,89.69,91.42,88.19,91.16,6207909.0
2018-12-27,91.34,93.76,90.88,91.95,55233426.0
2018-12-28,91.95,93.21,91.59,91.91,9958269.0
2018-12-29,91.95,93.21,91.59,91.91,9958269.0
2018-12-30,91.95,93.21,91.59,91.91,9958269.0
2018-12-31,92.59,93.35,91.31,92.94,8385975.0
2019-01-01,92.6,93.89,92.08,93.42,6604572.0
2019-01-02,91.74,93.35,89.65,90.36,11903823.0
2019-01-03,90.28,90.91,89.5,90.27,7649631.0
2019-01-04,90.35,91.57,89.65,91.1,6913380.0
2019-01-05,90.35,91.57,89.65,91.1,6913380.0
2019-01-06,90.35,91.57,89.65,91.1,6913380.0
2019-01-07,91.19,92.38,90.57,92.11,5435331.0
2019-01-08,91.73,92.64,90.98,91.47,7726515.0
2019-01-09,91.83,91.89,87.2,88.05,19968327.0
2019-01-10,88.99,89.11,87.51,88.71,8949255.0
2019-01-11,88.81,88.94,86.98,87.34,8888847.0
2019-01-12,88.81,88.94,86.98,87.34,8888847.0
2019-01-13,88.81,88.94,86.98,87.34,8888847.0
2019-01-14,87.34,87.34,83.1,83.81,25590666.0
2019-01-15,83.58,84.44,83.07,83.72,13969284.0
2019-01-16,84.09,85.55,83.46,83.96,15792849.0
2019-01-17,84.84,86.03,84.17,85.74,13363254.0
2019-01-18,85.79,85.86,82.67,83.1,13986936.0
2019-01-19,85.79,85.86,82.67,83.1,13986936.0
2019-01-20,85.79,85.86,82.67,83.1,13986936.0
2019-01-21,83.55,84.84,82.66,84.56,10127937.0
2019-01-22,84.61,86.67,83.85,85.87,14746425.0
2019-01-23,86.4,86.8,85.19,86.21,9342807.0
2019-01-24,86.13,86.36,85.27,86.05,11104329.0
2019-01-25,85.69,87.06,85.3,86.39,11049825.0
2019-01-26,85.69,87.06,85.3,86.39,11049825.0
2019-01-27,85.69,87.06,85.3,86.39,11049825.0
2019-01-28,86.3,86.48,84.58,85.95,12521859.0
2019-01-29,85.38,85.45,82.45,83.47,18615486.0
2019-01-30,83.78,84.5,82.52,82.96,20089290.0
2019-01-31,83.32,86.34,83.19,85.68,33838725.0
2019-02-01,85.97,86.5,84.12,86.03,10300143.0
2019-02-02,85.97,86.5,84.12,86.03,10300143.0
2019-02-03,85.97,86.5,84.12,86.03,10300143.0
2019-02-04,85.38,85.69,84.35,85.06,5209347.0
2019-02-05,85.19,87.45,83.98,85.67,18525927.0
2019-02-06,86.67,87.92,85.2,87.65,12682296.0
2019-02-07,87.48,88.4,86.58,87.69,6494724.0
2019-02-08,87.19,87.7,86.26,86.76,7379730.0
2019-02-09,87.19,87.7,86.26,86.76,7379730.0
2019-02-10,87.19,87.7,86.26,86.76,7379730.0
2019-02-11,86.23,86.93,83.67,84.71,10032798.0
2019-02-12,84.8,86.0,84.53,85.64,9488046.0
2019-02-13,85.47,86.64,82.33,82.96,12797946.0
2019-02-14,82.87,83.3,80.46,80.98,24521025.0
2019-02-15,81.52,83.92,81.28,83.55,15437184.0
2019-02-16,81.52,83.92,81.28,83.55,15437184.0
2019-02-17,81.52,83.92,81.28,83.55,15437184.0
2019-02-18,83.76,84.41,81.71,83.47,10592151.0
2019-02-19,83.36,85.66,82.83,84.21,9695430.0
2019-02-20,84.93,87.46,84.0,86.7,14452404.0
2019-02-21,87.04,88.51,85.21,87.22,22259292.0
2019-02-22,87.56,88.09,85.5,86.03,13361127.0
2019-02-23,87.56,88.09,85.5,86.03,13361127.0
2019-02-24,87.56,88.09,85.5,86.03,13361127.0
2019-02-25,86.04,87.04,84.72,86.2,28078974.0
2019-02-26,85.2,88.19,84.58,87.68,18411669.0
2019-02-27,88.22,88.84,87.17,88.27,16552479.0
2019-02-28,88.88,90.44,87.89,89.93,39324852.0
2019-03-01,89.98,94.43,89.98,90.42,18495459.0
2019-03-02,89.98,94.43,89.98,90.42,18495459.0
2019-03-03,89.98,94.43,89.98,90.42,18495459.0
2019-03-04,89.98,94.43,89.98,90.42,18495459.0
2019-03-05,89.67,91.36,89.67,91.11,11922600.0
2019-03-06,91.51,91.74,90.09,90.81,7756746.0
2019-03-07,90.6,92.13,90.21,90.5,8566509.0
2019-03-08,90.72,92.59,89.85,91.94,8386167.0
2019-03-09,90.72,92.59,89.85,91.94,8386167.0
2019-03-10,90.72,92.59,89.85,91.94,8386167.0
2019-03-11,92.82,94.11,92.03,92.49,12192390.0
2019-03-12,93.32,94.01,91.8,93.06,12832689.0
2019-03-13,93.24,94.19,91.64,92.45,11914809.0
2019-03-14,92.7,93.87,91.23,92.98,8755989.0
2019-03-15,93.32,95.43,91.77,94.49,22662684.0
2019-03-16,93.32,95.43,91.77,94.49,22662684.0
2019-03-17,93.32,95.43,91.77,94.49,22662684.0
2019-03-18,95.19,95.43,94.03,94.62,10730946.0
2019-03-19,95.35,96.37,94.73,95.2,14314791.0
2019-03-20,95.44,95.44,92.92,93.27,8713626.0
2019-03-21,95.44,95.44,92.92,93.27,8713626.0
2019-03-22,93.82,94.49,91.32,91.76,7887558.0
2019-03-23,93.82,94.49,91.32,91.76,7887558.0
2019-03-24,93.82,94.49,91.32,91.76,7887558.0
2019-03-25,92.03,92.89,90.19,92.47,8556693.0
2019-03-26,92.36,95.19,92.36,94.49,14176101.0
2019-03-27,95.4,95.4,92.9,93.57,8157810.0
2019-03-28,93.23,95.45,90.81,94.22,14144499.0
2019-03-29,94.41,94.85,90.46,91.42,20666694.0
2019-03-30,94.41,94.85,90.46,91.42,20666694.0
2019-03-31,94.41,94.85,90.46,91.42,20666694.0
2019-04-01,92.82,94.82,92.49,93.27,17561337.0
2019-04-02,94.39,95.94,93.07,95.35,15566589.0
2019-04-03,95.24,95.82,92.21,92.68,10833552.0
2019-04-04,92.89,93.35,90.35,91.06,10692816.0
2019-04-05,91.71,92.44,91.15,91.72,6222690.0
2019-04-06,91.71,92.44,91.15,91.72,6222690.0
2019-04-07,91.71,92.44,91.15,91.72,6222690.0
2019-04-08,92.03,92.21,89.43,89.9,10677240.0
2019-04-09,90.19,90.72,88.38,90.32,10058742.0
2019-04-10,90.19,90.56,88.3,88.8,7847667.0
2019-04-11,88.98,90.34,88.83,90.11,6864012.0
2019-04-12,90.35,94.52,89.88,93.81,32260539.0
2019-04-13,90.35,94.52,89.88,93.81,32260539.0
