,CAB MK Equity
2019-08-27,222.4297
2019-08-28,222.4297
2019-08-29,222.4297
2019-08-30,222.4297
2019-08-31,222.4297
2019-09-01,222.4297
2019-09-02,222.4297
2019-09-03,222.4297
2019-09-04,222.4297
2019-09-05,222.4297
2019-09-06,222.4297
2019-09-07,222.4297
2019-09-08,222.4297
2019-09-09,222.4297
2019-09-10,222.4297
2019-09-11,222.4297
2019-09-12,222.4297
2019-09-13,222.4297
2019-09-14,222.4297
2019-09-15,222.4297
2019-09-16,222.4297
2019-09-17,222.4297
2019-09-18,222.4297
2019-09-19,222.4297
2019-09-20,222.4297
2019-09-21,222.4297
2019-09-22,222.4297
2019-09-23,222.4297
2019-09-24,222.4297
2019-09-25,222.4297
2019-09-26,222.4297
2019-09-27,222.4297
2019-09-28,222.4297
2019-09-29,222.4297
2019-09-30,200.4341
2019-10-01,200.4341
2019-10-02,200.4341
2019-10-03,200.4341
2019-10-04,200.4341
2019-10-05,200.4341
2019-10-06,200.4341
2019-10-07,200.4341
2019-10-08,200.4341
2019-10-09,200.4341
2019-10-10,200.4341
2019-10-11,200.4341
2019-10-12,200.4341
2019-10-13,200.4341
2019-10-14,200.4341
2019-10-15,200.4341
2019-10-16,200.4341
2019-10-17,200.4341
2019-10-18,200.4341
2019-10-19,200.4341
2019-10-20,200.4341
2019-10-21,200.4341
2019-10-22,200.4341
2019-10-23,200.4341
2019-10-24,200.4341
2019-10-25,200.4341
2019-10-26,200.4341
2019-10-27,200.4341
2019-10-28,200.4341
2019-10-29,200.4341
2019-10-30,200.4341
2019-10-31,200.4341
2019-11-01,200.4341
2019-11-02,200.4341
2019-11-03,200.4341
2019-11-04,200.4341
2019-11-05,200.4341
2019-11-06,200.4341
2019-11-07,200.4341
2019-11-08,200.4341
2019-11-09,200.4341
2019-11-10,200.4341
2019-11-11,200.4341
2019-11-12,200.4341
2019-11-13,200.4341
2019-11-14,200.4341
2019-11-15,200.4341
2019-11-16,200.4341
2019-11-17,200.4341
2019-11-18,200.4341
2019-11-19,200.4341
2019-11-20,200.4341
2019-11-21,200.4341
2019-11-22,200.4341
2019-11-23,200.4341
2019-11-24,200.4341
2019-11-25,200.4341
2019-11-26,200.4341
2019-11-27,200.4341
2019-11-28,200.4341
2019-11-29,200.4341
2019-11-30,200.4341
2019-12-01,200.4341
2019-12-02,200.4341
2019-12-03,200.4341
2019-12-04,200.4341
2019-12-05,200.4341
2019-12-06,200.4341
2019-12-07,200.4341
2019-12-08,200.4341
2019-12-09,200.4341
2019-12-10,200.4341
2019-12-11,200.4341
2019-12-12,200.4341
2019-12-13,200.4341
2019-12-14,200.4341
2019-12-15,200.4341
2019-12-16,200.4341
2019-12-17,200.4341
2019-12-18,200.4341
2019-12-19,200.4341
2019-12-20,200.4341
2019-12-21,200.4341
2019-12-22,200.4341
2019-12-23,200.4341
2019-12-24,200.4341
2019-12-25,200.4341
2019-12-26,200.4341
2019-12-27,200.4341
2019-12-28,200.4341
2019-12-29,200.4341
2019-12-30,200.4341
2019-12-31,183.2688
2020-01-01,183.2688
2020-01-02,183.2688
2020-01-03,183.2688
2020-01-04,183.2688
2020-01-05,183.2688
2020-01-06,183.2688
2020-01-07,183.2688
2020-01-08,183.2688
2020-01-09,183.2688
2020-01-10,183.2688
2020-01-11,183.2688
2020-01-12,183.2688
2020-01-13,183.2688
2020-01-14,183.2688
2020-01-15,183.2688
2020-01-16,183.2688
2020-01-17,183.2688
2020-01-18,183.2688
2020-01-19,183.2688
2020-01-20,183.2688
2020-01-21,183.2688
2020-01-22,183.2688
2020-01-23,183.2688
2020-01-24,183.2688
2020-01-25,183.2688
2020-01-26,183.2688
2020-01-27,183.2688
2020-01-28,183.2688
2020-01-29,183.2688
2020-01-30,183.2688
2020-01-31,183.2688
2020-02-01,183.2688
2020-02-02,183.2688
2020-02-03,183.2688
2020-02-04,183.2688
2020-02-05,183.2688
2020-02-06,183.2688
2020-02-07,183.2688
2020-02-08,183.2688
2020-02-09,183.2688
2020-02-10,183.2688
2020-02-11,183.2688
2020-02-12,183.2688
2020-02-13,183.2688
2020-02-14,183.2688
2020-02-15,183.2688
2020-02-16,183.2688
2020-02-17,183.2688
2020-02-18,183.2688
2020-02-19,183.2688
2020-02-20,183.2688
2020-02-21,183.2688
2020-02-22,183.2688
2020-02-23,183.2688
2020-02-24,183.2688
2020-02-25,183.2688
2020-02-26,183.2688
2020-02-27,183.2688
2020-02-28,183.2688
2020-02-29,183.2688
2020-03-01,183.2688
2020-03-02,183.2688
2020-03-03,183.2688
2020-03-04,183.2688
2020-03-05,183.2688
2020-03-06,183.2688
2020-03-07,183.2688
2020-03-08,183.2688
2020-03-09,183.2688
2020-03-10,183.2688
2020-03-11,183.2688
2020-03-12,183.2688
2020-03-13,183.2688
2020-03-14,183.2688
2020-03-15,183.2688
2020-03-16,183.2688
2020-03-17,183.2688
2020-03-18,183.2688
2020-03-19,183.2688
2020-03-20,183.2688
2020-03-21,183.2688
2020-03-22,183.2688
2020-03-23,183.2688
2020-03-24,183.2688
2020-03-25,183.2688
2020-03-26,183.2688
2020-03-27,183.2688
2020-03-28,183.2688
2020-03-29,183.2688
2020-03-30,183.2688
2020-03-31,146.8997
2020-04-01,146.8997
2020-04-02,146.8997
2020-04-03,146.8997
2020-04-04,146.8997
2020-04-05,146.8997
2020-04-06,146.8997
2020-04-07,146.8997
2020-04-08,146.8997
2020-04-09,146.8997
2020-04-10,146.8997
2020-04-11,146.8997
2020-04-12,146.8997
2020-04-13,146.8997
2020-04-14,146.8997
2020-04-15,146.8997
2020-04-16,146.8997
2020-04-17,146.8997
2020-04-18,146.8997
2020-04-19,146.8997
2020-04-20,146.8997
2020-04-21,146.8997
2020-04-22,146.8997
2020-04-23,146.8997
2020-04-24,146.8997
2020-04-25,146.8997
2020-04-26,146.8997
2020-04-27,146.8997
2020-04-28,146.8997
2020-04-29,146.8997
2020-04-30,146.8997
2020-05-01,146.8997
2020-05-02,146.8997
2020-05-03,146.8997
2020-05-04,146.8997
2020-05-05,146.8997
2020-05-06,146.8997
2020-05-07,146.8997
2020-05-08,146.8997
2020-05-09,146.8997
2020-05-10,146.8997
2020-05-11,146.8997
2020-05-12,146.8997
2020-05-13,146.8997
2020-05-14,146.8997
2020-05-15,146.8997
2020-05-16,146.8997
2020-05-17,146.8997
2020-05-18,146.8997
2020-05-19,146.8997
2020-05-20,146.8997
2020-05-21,146.8997
2020-05-22,146.8997
2020-05-23,146.8997
2020-05-24,146.8997
2020-05-25,146.8997
2020-05-26,146.8997
2020-05-27,146.8997
2020-05-28,146.8997
2020-05-29,146.8997
2020-05-30,146.8997
2020-05-31,146.8997
2020-06-01,146.8997
2020-06-02,146.8997
2020-06-03,146.8997
2020-06-04,146.8997
2020-06-05,146.8997
2020-06-06,146.8997
2020-06-07,146.8997
2020-06-08,146.8997
2020-06-09,146.8997
2020-06-10,146.8997
2020-06-11,146.8997
2020-06-12,146.8997
2020-06-13,146.8997
2020-06-14,146.8997
2020-06-15,146.8997
2020-06-16,146.8997
2020-06-17,146.8997
2020-06-18,146.8997
2020-06-19,146.8997
2020-06-20,146.8997
2020-06-21,146.8997
2020-06-22,146.8997
2020-06-23,146.8997
2020-06-24,146.8997
2020-06-25,146.8997
2020-06-26,146.8997
2020-06-27,146.8997
2020-06-28,146.8997
2020-06-29,146.8997
2020-06-30,150.5618
2020-07-01,150.5618
2020-07-02,150.5618
2020-07-03,150.5618
2020-07-04,150.5618
2020-07-05,150.5618
2020-07-06,150.5618
2020-07-07,150.5618
2020-07-08,150.5618
2020-07-09,150.5618
2020-07-10,150.5618
2020-07-11,150.5618
2020-07-12,150.5618
2020-07-13,150.5618
2020-07-14,150.5618
2020-07-15,150.5618
2020-07-16,150.5618
2020-07-17,150.5618
2020-07-18,150.5618
2020-07-19,150.5618
2020-07-20,150.5618
2020-07-21,150.5618
2020-07-22,150.5618
2020-07-23,150.5618
2020-07-24,150.5618
2020-07-25,150.5618
2020-07-26,150.5618
2020-07-27,150.5618
2020-07-28,150.5618
2020-07-29,150.5618
2020-07-30,150.5618
2020-07-31,150.5618
2020-08-01,150.5618
2020-08-02,150.5618
2020-08-03,150.5618
2020-08-04,150.5618
2020-08-05,150.5618
2020-08-06,150.5618
2020-08-07,150.5618
2020-08-08,150.5618
2020-08-09,150.5618
2020-08-10,150.5618
2020-08-11,150.5618
2020-08-12,150.5618
2020-08-13,150.5618
2020-08-14,150.5618
2020-08-15,150.5618
2020-08-16,150.5618
2020-08-17,150.5618
2020-08-18,150.5618
2020-08-19,150.5618
2020-08-20,150.5618
2020-08-21,150.5618
2020-08-22,150.5618
2020-08-23,150.5618
2020-08-24,150.5618
2020-08-25,150.5618
2020-08-26,150.5618
2020-08-27,150.5618
2020-08-28,150.5618
2020-08-29,150.5618
2020-08-30,150.5618
2020-08-31,150.5618
2020-09-01,150.5618
2020-09-02,150.5618
2020-09-03,150.5618
2020-09-04,150.5618
2020-09-05,150.5618
2020-09-06,150.5618
2020-09-07,150.5618
2020-09-08,150.5618
2020-09-09,150.5618
2020-09-10,150.5618
2020-09-11,150.5618
2020-09-12,150.5618
2020-09-13,150.5618
2020-09-14,150.5618
2020-09-15,150.5618
2020-09-16,150.5618
2020-09-17,150.5618
2020-09-18,150.5618
2020-09-19,150.5618
2020-09-20,150.5618
2020-09-21,150.5618
2020-09-22,150.5618
2020-09-23,150.5618
2020-09-24,150.5618
2020-09-25,150.5618
2020-09-26,150.5618
2020-09-27,150.5618
2020-09-28,150.5618
2020-09-29,150.5618
2020-09-30,146.7806
2020-10-01,146.7806
2020-10-02,146.7806
2020-10-03,146.7806
2020-10-04,146.7806
2020-10-05,146.7806
2020-10-06,146.7806
2020-10-07,146.7806
2020-10-08,146.7806
2020-10-09,146.7806
2020-10-10,146.7806
2020-10-11,146.7806
2020-10-12,146.7806
2020-10-13,146.7806
2020-10-14,146.7806
2020-10-15,146.7806
2020-10-16,146.7806
2020-10-17,146.7806
2020-10-18,146.7806
2020-10-19,146.7806
2020-10-20,146.7806
2020-10-21,146.7806
2020-10-22,146.7806
2020-10-23,146.7806
2020-10-24,146.7806
2020-10-25,146.7806
2020-10-26,146.7806
2020-10-27,146.7806
2020-10-28,146.7806
2020-10-29,146.7806
2020-10-30,146.7806
2020-10-31,146.7806
2020-11-01,146.7806
2020-11-02,146.7806
2020-11-03,146.7806
2020-11-04,146.7806
2020-11-05,146.7806
2020-11-06,146.7806
2020-11-07,146.7806
2020-11-08,146.7806
2020-11-09,146.7806
2020-11-10,146.7806
2020-11-11,146.7806
2020-11-12,146.7806
2020-11-13,146.7806
2020-11-14,146.7806
2020-11-15,146.7806
2020-11-16,146.7806
2020-11-17,146.7806
2020-11-18,146.7806
2020-11-19,146.7806
2020-11-20,146.7806
2020-11-21,146.7806
2020-11-22,146.7806
2020-11-23,146.7806
2020-11-24,146.7806
2020-11-25,146.7806
2020-11-26,146.7806
2020-11-27,146.7806
2020-11-28,146.7806
2020-11-29,146.7806
2020-11-30,146.7806
2020-12-01,146.7806
2020-12-02,146.7806
2020-12-03,146.7806
2020-12-04,146.7806
2020-12-05,146.7806
2020-12-06,146.7806
2020-12-07,146.7806
2020-12-08,146.7806
2020-12-09,146.7806
2020-12-10,146.7806
2020-12-11,146.7806
2020-12-12,146.7806
2020-12-13,146.7806
2020-12-14,146.7806
2020-12-15,146.7806
2020-12-16,146.7806
2020-12-17,146.7806
2020-12-18,146.7806
2020-12-19,146.7806
2020-12-20,146.7806
2020-12-21,146.7806
2020-12-22,146.7806
2020-12-23,146.7806
2020-12-24,146.7806
2020-12-25,146.7806
2020-12-26,146.7806
2020-12-27,146.7806
2020-12-28,146.7806
2020-12-29,146.7806
2020-12-30,146.7806
2020-12-31,102.5336
2021-01-01,102.5336
2021-01-02,102.5336
2021-01-03,102.5336
2021-01-04,102.5336
2021-01-05,102.5336
2021-01-06,102.5336
2021-01-07,102.5336
2021-01-08,102.5336
2021-01-09,102.5336
2021-01-10,102.5336
2021-01-11,102.5336
2021-01-12,102.5336
2021-01-13,102.5336
2021-01-14,102.5336
2021-01-15,102.5336
2021-01-16,102.5336
2021-01-17,102.5336
2021-01-18,102.5336
2021-01-19,102.5336
2021-01-20,102.5336
2021-01-21,102.5336
2021-01-22,102.5336
2021-01-23,102.5336
2021-01-24,102.5336
2021-01-25,102.5336
2021-01-26,102.5336
2021-01-27,102.5336
2021-01-28,102.5336
2021-01-29,102.5336
2021-01-30,102.5336
2021-01-31,102.5336
2021-02-01,102.5336
2021-02-02,102.5336
2021-02-03,102.5336
2021-02-04,102.5336
2021-02-05,102.5336
2021-02-06,102.5336
2021-02-07,102.5336
2021-02-08,102.5336
2021-02-09,102.5336
2021-02-10,102.5336
2021-02-11,102.5336
2021-02-12,102.5336
2021-02-13,102.5336
2021-02-14,102.5336
2021-02-15,102.5336
2021-02-16,102.5336
2021-02-17,102.5336
2021-02-18,102.5336
2021-02-19,102.5336
2021-02-20,102.5336
2021-02-21,102.5336
2021-02-22,102.5336
2021-02-23,102.5336
2021-02-24,102.5336
2021-02-25,102.5336
2021-02-26,102.5336
2021-02-27,102.5336
2021-02-28,102.5336
2021-03-01,102.5336
2021-03-02,102.5336
2021-03-03,102.5336
2021-03-04,102.5336
2021-03-05,102.5336
2021-03-06,102.5336
2021-03-07,102.5336
2021-03-08,102.5336
2021-03-09,102.5336
2021-03-10,102.5336
2021-03-11,102.5336
2021-03-12,102.5336
2021-03-13,102.5336
2021-03-14,102.5336
2021-03-15,102.5336
2021-03-16,102.5336
2021-03-17,102.5336
2021-03-18,102.5336
2021-03-19,102.5336
2021-03-20,102.5336
2021-03-21,102.5336
2021-03-22,102.5336
2021-03-23,102.5336
2021-03-24,102.5336
2021-03-25,102.5336
2021-03-26,102.5336
2021-03-27,102.5336
2021-03-28,102.5336
2021-03-29,102.5336
2021-03-30,102.5336
2021-03-31,84.9966
2021-04-01,84.9966
2021-04-02,84.9966
2021-04-03,84.9966
2021-04-04,84.9966
2021-04-05,84.9966
2021-04-06,84.9966
2021-04-07,84.9966
2021-04-08,84.9966
2021-04-09,84.9966
2021-04-10,84.9966
2021-04-11,84.9966
2021-04-12,84.9966
2021-04-13,84.9966
2021-04-14,84.9966
2021-04-15,84.9966
2021-04-16,84.9966
2021-04-17,84.9966
2021-04-18,84.9966
2021-04-19,84.9966
2021-04-20,84.9966
2021-04-21,84.9966
2021-04-22,84.9966
2021-04-23,84.9966
2021-04-24,84.9966
2021-04-25,84.9966
2021-04-26,84.9966
2021-04-27,84.9966
2021-04-28,84.9966
2021-04-29,84.9966
2021-04-30,84.9966
2021-05-01,84.9966
2021-05-02,84.9966
2021-05-03,84.9966
2021-05-04,84.9966
2021-05-05,84.9966
2021-05-06,84.9966
2021-05-07,84.9966
2021-05-08,84.9966
2021-05-09,84.9966
2021-05-10,84.9966
2021-05-11,84.9966
2021-05-12,84.9966
2021-05-13,84.9966
2021-05-14,84.9966
2021-05-15,84.9966
2021-05-16,84.9966
2021-05-17,84.9966
2021-05-18,84.9966
2021-05-19,84.9966
2021-05-20,84.9966
2021-05-21,84.9966
2021-05-22,84.9966
2021-05-23,84.9966
2021-05-24,84.9966
2021-05-25,84.9966
2021-05-26,84.9966
2021-05-27,84.9966
2021-05-28,84.9966
2021-05-29,84.9966
2021-05-30,84.9966
2021-05-31,84.9966
2021-06-01,84.9966
2021-06-02,84.9966
2021-06-03,84.9966
2021-06-04,84.9966
2021-06-05,84.9966
2021-06-06,84.9966
2021-06-07,84.9966
2021-06-08,84.9966
2021-06-09,84.9966
2021-06-10,84.9966
2021-06-11,84.9966
2021-06-12,84.9966
2021-06-13,84.9966
2021-06-14,84.9966
2021-06-15,84.9966
2021-06-16,84.9966
2021-06-17,84.9966
2021-06-18,84.9966
2021-06-19,84.9966
2021-06-20,84.9966
2021-06-21,84.9966
2021-06-22,84.9966
2021-06-23,84.9966
2021-06-24,84.9966
2021-06-25,84.9966
2021-06-26,84.9966
2021-06-27,84.9966
2021-06-28,84.9966
2021-06-29,84.9966
2021-06-30,111.0704
2021-07-01,111.0704
2021-07-02,111.0704
2021-07-03,111.0704
2021-07-04,111.0704
2021-07-05,111.0704
2021-07-06,111.0704
2021-07-07,111.0704
2021-07-08,111.0704
2021-07-09,111.0704
2021-07-10,111.0704
2021-07-11,111.0704
2021-07-12,111.0704
2021-07-13,111.0704
2021-07-14,111.0704
2021-07-15,111.0704
2021-07-16,111.0704
2021-07-17,111.0704
2021-07-18,111.0704
2021-07-19,111.0704
2021-07-20,111.0704
2021-07-21,111.0704
2021-07-22,111.0704
2021-07-23,111.0704
2021-07-24,111.0704
2021-07-25,111.0704
2021-07-26,111.0704
2021-07-27,111.0704
2021-07-28,111.0704
2021-07-29,111.0704
2021-07-30,111.0704
2021-07-31,111.0704
2021-08-01,111.0704
2021-08-02,111.0704
2021-08-03,111.0704
2021-08-04,111.0704
2021-08-05,111.0704
2021-08-06,111.0704
2021-08-07,111.0704
2021-08-08,111.0704
2021-08-09,111.0704
2021-08-10,111.0704
2021-08-11,111.0704
2021-08-12,111.0704
2021-08-13,111.0704
2021-08-14,111.0704
2021-08-15,111.0704
2021-08-16,111.0704
2021-08-17,111.0704
2021-08-18,111.0704
2021-08-19,111.0704
2021-08-20,111.0704
2021-08-21,111.0704
2021-08-22,111.0704
2021-08-23,111.0704
2021-08-24,111.0704
2021-08-25,111.0704
2021-08-26,111.0704
2021-08-27,111.0704
2021-08-28,111.0704
2021-08-29,111.0704
2021-08-30,111.0704
2021-08-31,111.0704
2021-09-01,111.0704
2021-09-02,111.0704
2021-09-03,111.0704
2021-09-04,111.0704
2021-09-05,111.0704
2021-09-06,111.0704
2021-09-07,111.0704
2021-09-08,111.0704
2021-09-09,111.0704
2021-09-10,111.0704
2021-09-11,111.0704
2021-09-12,111.0704
2021-09-13,111.0704
2021-09-14,111.0704
2021-09-15,111.0704
2021-09-16,111.0704
2021-09-17,111.0704
2021-09-18,111.0704
2021-09-19,111.0704
2021-09-20,111.0704
2021-09-21,111.0704
2021-09-22,111.0704
2021-09-23,111.0704
2021-09-24,111.0704
2021-09-25,111.0704
2021-09-26,111.0704
2021-09-27,111.0704
2021-09-28,111.0704
2021-09-29,111.0704
2021-09-30,121.8744
2021-10-01,121.8744
2021-10-02,121.8744
2021-10-03,121.8744
2021-10-04,121.8744
2021-10-05,121.8744
2021-10-06,121.8744
2021-10-07,121.8744
2021-10-08,121.8744
2021-10-09,121.8744
2021-10-10,121.8744
2021-10-11,121.8744
2021-10-12,121.8744
2021-10-13,121.8744
2021-10-14,121.8744
2021-10-15,121.8744
2021-10-16,121.8744
2021-10-17,121.8744
2021-10-18,121.8744
2021-10-19,121.8744
2021-10-20,121.8744
2021-10-21,121.8744
2021-10-22,121.8744
2021-10-23,121.8744
2021-10-24,121.8744
2021-10-25,121.8744
2021-10-26,121.8744
2021-10-27,121.8744
2021-10-28,121.8744
2021-10-29,121.8744
2021-10-30,121.8744
2021-10-31,121.8744
2021-11-01,121.8744
2021-11-02,121.8744
2021-11-03,121.8744
2021-11-04,121.8744
2021-11-05,121.8744
2021-11-06,121.8744
2021-11-07,121.8744
2021-11-08,121.8744
2021-11-09,121.8744
2021-11-10,121.8744
2021-11-11,121.8744
2021-11-12,121.8744
2021-11-13,121.8744
2021-11-14,121.8744
2021-11-15,121.8744
2021-11-16,121.8744
2021-11-17,121.8744
2021-11-18,121.8744
2021-11-19,121.8744
2021-11-20,121.8744
2021-11-21,121.8744
2021-11-22,121.8744
2021-11-23,121.8744
2021-11-24,121.8744
2021-11-25,121.8744
2021-11-26,121.8744
2021-11-27,121.8744
2021-11-28,121.8744
2021-11-29,121.8744
2021-11-30,121.8744
2021-12-01,121.8744
2021-12-02,121.8744
2021-12-03,121.8744
2021-12-04,121.8744
2021-12-05,121.8744
2021-12-06,121.8744
2021-12-07,121.8744
2021-12-08,121.8744
2021-12-09,121.8744
2021-12-10,121.8744
2021-12-11,121.8744
2021-12-12,121.8744
2021-12-13,121.8744
2021-12-14,121.8744
2021-12-15,121.8744
2021-12-16,121.8744
2021-12-17,121.8744
2021-12-18,121.8744
2021-12-19,121.8744
2021-12-20,121.8744
2021-12-21,121.8744
2021-12-22,121.8744
2021-12-23,121.8744
2021-12-24,121.8744
2021-12-25,121.8744
2021-12-26,121.8744
2021-12-27,121.8744
2021-12-28,121.8744
2021-12-29,121.8744
2021-12-30,121.8744
2021-12-31,106.0659
2022-01-01,106.0659
2022-01-02,106.0659
2022-01-03,106.0659
2022-01-04,106.0659
2022-01-05,106.0659
2022-01-06,106.0659
2022-01-07,106.0659
2022-01-08,106.0659
2022-01-09,106.0659
2022-01-10,106.0659
2022-01-11,106.0659
2022-01-12,106.0659
2022-01-13,106.0659
2022-01-14,106.0659
2022-01-15,106.0659
2022-01-16,106.0659
2022-01-17,106.0659
2022-01-18,106.0659
2022-01-19,106.0659
2022-01-20,106.0659
2022-01-21,106.0659
2022-01-22,106.0659
2022-01-23,106.0659
2022-01-24,106.0659
2022-01-25,106.0659
2022-01-26,106.0659
2022-01-27,106.0659
2022-01-28,106.0659
2022-01-29,106.0659
2022-01-30,106.0659
2022-01-31,106.0659
2022-02-01,106.0659
2022-02-02,106.0659
2022-02-03,106.0659
2022-02-04,106.0659
2022-02-05,106.0659
2022-02-06,106.0659
2022-02-07,106.0659
2022-02-08,106.0659
2022-02-09,106.0659
2022-02-10,106.0659
2022-02-11,106.0659
2022-02-12,106.0659
2022-02-13,106.0659
2022-02-14,106.0659
2022-02-15,106.0659
2022-02-16,106.0659
2022-02-17,106.0659
2022-02-18,106.0659
2022-02-19,106.0659
2022-02-20,106.0659
2022-02-21,106.0659
2022-02-22,106.0659
2022-02-23,106.0659
2022-02-24,106.0659
2022-02-25,106.0659
2022-02-26,106.0659
2022-02-27,106.0659
2022-02-28,106.0659
2022-03-01,106.0659
2022-03-02,106.0659
2022-03-03,106.0659
2022-03-04,106.0659
2022-03-05,106.0659
2022-03-06,106.0659
2022-03-07,106.0659
2022-03-08,106.0659
2022-03-09,106.0659
2022-03-10,106.0659
2022-03-11,106.0659
2022-03-12,106.0659
2022-03-13,106.0659
2022-03-14,106.0659
2022-03-15,106.0659
2022-03-16,106.0659
2022-03-17,106.0659
2022-03-18,106.0659
2022-03-19,106.0659
2022-03-20,106.0659
2022-03-21,106.0659
2022-03-22,106.0659
2022-03-23,106.0659
2022-03-24,106.0659
2022-03-25,106.0659
2022-03-26,106.0659
2022-03-27,106.0659
2022-03-28,106.0659
2022-03-29,106.0659
2022-03-30,106.0659
2022-03-31,94.8894
2022-04-01,94.8894
2022-04-02,94.8894
2022-04-03,94.8894
2022-04-04,94.8894
2022-04-05,94.8894
2022-04-06,94.8894
2022-04-07,94.8894
2022-04-08,94.8894
2022-04-09,94.8894
2022-04-10,94.8894
2022-04-11,94.8894
2022-04-12,94.8894
2022-04-13,94.8894
2022-04-14,94.8894
2022-04-15,94.8894
2022-04-16,94.8894
2022-04-17,94.8894
2022-04-18,94.8894
2022-04-19,94.8894
2022-04-20,94.8894
2022-04-21,94.8894
2022-04-22,94.8894
2022-04-23,94.8894
2022-04-24,94.8894
2022-04-25,94.8894
2022-04-26,94.8894
2022-04-27,94.8894
2022-04-28,94.8894
2022-04-29,94.8894
2022-04-30,94.8894
2022-05-01,94.8894
2022-05-02,94.8894
2022-05-03,94.8894
2022-05-04,94.8894
2022-05-05,94.8894
2022-05-06,94.8894
2022-05-07,94.8894
2022-05-08,94.8894
2022-05-09,94.8894
2022-05-10,94.8894
2022-05-11,94.8894
2022-05-12,94.8894
2022-05-13,94.8894
2022-05-14,94.8894
2022-05-15,94.8894
2022-05-16,94.8894
2022-05-17,94.8894
2022-05-18,94.8894
2022-05-19,94.8894
2022-05-20,94.8894
2022-05-21,94.8894
2022-05-22,94.8894
2022-05-23,94.8894
2022-05-24,94.8894
2022-05-25,94.8894
2022-05-26,94.8894
2022-05-27,94.8894
2022-05-28,94.8894
2022-05-29,94.8894
2022-05-30,94.8894
2022-05-31,94.8894
2022-06-01,94.8894
2022-06-02,94.8894
2022-06-03,94.8894
2022-06-04,94.8894
2022-06-05,94.8894
2022-06-06,94.8894
2022-06-07,94.8894
2022-06-08,94.8894
2022-06-09,94.8894
2022-06-10,94.8894
2022-06-11,94.8894
2022-06-12,94.8894
2022-06-13,94.8894
2022-06-14,94.8894
2022-06-15,94.8894
2022-06-16,94.8894
2022-06-17,94.8894
2022-06-18,94.8894
2022-06-19,94.8894
2022-06-20,94.8894
2022-06-21,94.8894
2022-06-22,94.8894
2022-06-23,94.8894
2022-06-24,94.8894
2022-06-25,94.8894
2022-06-26,94.8894
2022-06-27,94.8894
2022-06-28,94.8894
2022-06-29,94.8894
2022-06-30,197.8206
2022-07-01,197.8206
2022-07-02,197.8206
2022-07-03,197.8206
2022-07-04,197.8206
2022-07-05,197.8206
2022-07-06,197.8206
2022-07-07,197.8206
2022-07-08,197.8206
2022-07-09,197.8206
2022-07-10,197.8206
2022-07-11,197.8206
2022-07-12,197.8206
2022-07-13,197.8206
2022-07-14,197.8206
2022-07-15,197.8206
2022-07-16,197.8206
2022-07-17,197.8206
2022-07-18,197.8206
2022-07-19,197.8206
2022-07-20,197.8206
2022-07-21,197.8206
2022-07-22,197.8206
2022-07-23,197.8206
2022-07-24,197.8206
2022-07-25,197.8206
2022-07-26,197.8206
2022-07-27,197.8206
2022-07-28,197.8206
2022-07-29,197.8206
2022-07-30,197.8206
2022-07-31,197.8206
2022-08-01,197.8206
2022-08-02,197.8206
2022-08-03,197.8206
2022-08-04,197.8206
2022-08-05,197.8206
2022-08-06,197.8206
2022-08-07,197.8206
2022-08-08,197.8206
2022-08-09,197.8206
2022-08-10,197.8206
2022-08-11,197.8206
2022-08-12,197.8206
2022-08-13,197.8206
2022-08-14,197.8206
2022-08-15,197.8206
2022-08-16,197.8206
2022-08-17,197.8206
2022-08-18,197.8206
2022-08-19,197.8206
2022-08-20,197.8206
2022-08-21,197.8206
2022-08-22,197.8206
2022-08-23,197.8206
2022-08-24,197.8206
2022-08-25,197.8206
2022-08-26,197.8206
2022-08-27,197.8206
2022-08-28,197.8206
2022-08-29,197.8206
2022-08-30,197.8206
2022-08-31,197.8206
2022-09-01,197.8206
2022-09-02,197.8206
2022-09-03,197.8206
2022-09-04,197.8206
2022-09-05,197.8206
2022-09-06,197.8206
2022-09-07,197.8206
2022-09-08,197.8206
2022-09-09,197.8206
2022-09-10,197.8206
2022-09-11,197.8206
2022-09-12,197.8206
2022-09-13,197.8206
2022-09-14,197.8206
2022-09-15,197.8206
2022-09-16,197.8206
2022-09-17,197.8206
2022-09-18,197.8206
2022-09-19,197.8206
2022-09-20,197.8206
2022-09-21,197.8206
2022-09-22,197.8206
2022-09-23,197.8206
2022-09-24,197.8206
2022-09-25,197.8206
2022-09-26,197.8206
2022-09-27,197.8206
2022-09-28,197.8206
2022-09-29,197.8206
2022-09-30,229.6483
2022-10-01,229.6483
2022-10-02,229.6483
2022-10-03,229.6483
2022-10-04,229.6483
2022-10-05,229.6483
2022-10-06,229.6483
2022-10-07,229.6483
2022-10-08,229.6483
2022-10-09,229.6483
2022-10-10,229.6483
2022-10-11,229.6483
2022-10-12,229.6483
2022-10-13,229.6483
2022-10-14,229.6483
2022-10-15,229.6483
2022-10-16,229.6483
2022-10-17,229.6483
2022-10-18,229.6483
2022-10-19,229.6483
2022-10-20,229.6483
2022-10-21,229.6483
2022-10-22,229.6483
2022-10-23,229.6483
2022-10-24,229.6483
2022-10-25,229.6483
2022-10-26,229.6483
2022-10-27,229.6483
2022-10-28,229.6483
2022-10-29,229.6483
2022-10-30,229.6483
2022-10-31,229.6483
2022-11-01,229.6483
2022-11-02,229.6483
2022-11-03,229.6483
