,NESZ MK Equity
2019-08-18,90.1515
2019-08-19,90.1515
2019-08-20,90.1515
2019-08-21,90.1515
2019-08-22,90.1515
2019-08-23,90.1515
2019-08-24,90.1515
2019-08-25,90.1515
2019-08-26,90.1515
2019-08-27,90.1515
2019-08-28,90.1515
2019-08-29,90.1515
2019-08-30,90.1515
2019-08-31,90.1515
2019-09-01,90.1515
2019-09-02,90.1515
2019-09-03,90.1515
2019-09-04,90.1515
2019-09-05,90.1515
2019-09-06,90.1515
2019-09-07,90.1515
2019-09-08,90.1515
2019-09-09,90.1515
2019-09-10,90.1515
2019-09-11,90.1515
2019-09-12,90.1515
2019-09-13,90.1515
2019-09-14,90.1515
2019-09-15,90.1515
2019-09-16,90.1515
2019-09-17,90.1515
2019-09-18,90.1515
2019-09-19,90.1515
2019-09-20,90.1515
2019-09-21,90.1515
2019-09-22,90.1515
2019-09-23,90.1515
2019-09-24,90.1515
2019-09-25,90.1515
2019-09-26,90.1515
2019-09-27,90.1515
2019-09-28,90.1515
2019-09-29,90.1515
2019-09-30,94.3722
2019-10-01,94.3722
2019-10-02,94.3722
2019-10-03,94.3722
2019-10-04,94.3722
2019-10-05,94.3722
2019-10-06,94.3722
2019-10-07,94.3722
2019-10-08,94.3722
2019-10-09,94.3722
2019-10-10,94.3722
2019-10-11,94.3722
2019-10-12,94.3722
2019-10-13,94.3722
2019-10-14,94.3722
2019-10-15,94.3722
2019-10-16,94.3722
2019-10-17,94.3722
2019-10-18,94.3722
2019-10-19,94.3722
2019-10-20,94.3722
2019-10-21,94.3722
2019-10-22,94.3722
2019-10-23,94.3722
2019-10-24,94.3722
2019-10-25,94.3722
2019-10-26,94.3722
2019-10-27,94.3722
2019-10-28,94.3722
2019-10-29,94.3722
2019-10-30,94.3722
2019-10-31,94.3722
2019-11-01,94.3722
2019-11-02,94.3722
2019-11-03,94.3722
2019-11-04,94.3722
2019-11-05,94.3722
2019-11-06,94.3722
2019-11-07,94.3722
2019-11-08,94.3722
2019-11-09,94.3722
2019-11-10,94.3722
2019-11-11,94.3722
2019-11-12,94.3722
2019-11-13,94.3722
2019-11-14,94.3722
2019-11-15,94.3722
2019-11-16,94.3722
2019-11-17,94.3722
2019-11-18,94.3722
2019-11-19,94.3722
2019-11-20,94.3722
2019-11-21,94.3722
2019-11-22,94.3722
2019-11-23,94.3722
2019-11-24,94.3722
2019-11-25,94.3722
2019-11-26,94.3722
2019-11-27,94.3722
2019-11-28,94.3722
2019-11-29,94.3722
2019-11-30,94.3722
2019-12-01,94.3722
2019-12-02,94.3722
2019-12-03,94.3722
2019-12-04,94.3722
2019-12-05,94.3722
2019-12-06,94.3722
2019-12-07,94.3722
2019-12-08,94.3722
2019-12-09,94.3722
2019-12-10,94.3722
2019-12-11,94.3722
2019-12-12,94.3722
2019-12-13,94.3722
2019-12-14,94.3722
2019-12-15,94.3722
2019-12-16,94.3722
2019-12-17,94.3722
2019-12-18,94.3722
2019-12-19,94.3722
2019-12-20,94.3722
2019-12-21,94.3722
2019-12-22,94.3722
2019-12-23,94.3722
2019-12-24,94.3722
2019-12-25,94.3722
2019-12-26,94.3722
2019-12-27,94.3722
2019-12-28,94.3722
2019-12-29,94.3722
2019-12-30,94.3722
2019-12-31,102.0141
2020-01-01,102.0141
2020-01-02,102.0141
2020-01-03,102.0141
2020-01-04,102.0141
2020-01-05,102.0141
2020-01-06,102.0141
2020-01-07,102.0141
2020-01-08,102.0141
2020-01-09,102.0141
2020-01-10,102.0141
2020-01-11,102.0141
2020-01-12,102.0141
2020-01-13,102.0141
2020-01-14,102.0141
2020-01-15,102.0141
2020-01-16,102.0141
2020-01-17,102.0141
2020-01-18,102.0141
2020-01-19,102.0141
2020-01-20,102.0141
2020-01-21,102.0141
2020-01-22,102.0141
2020-01-23,102.0141
2020-01-24,102.0141
2020-01-25,102.0141
2020-01-26,102.0141
2020-01-27,102.0141
2020-01-28,102.0141
2020-01-29,102.0141
2020-01-30,102.0141
2020-01-31,102.0141
2020-02-01,102.0141
2020-02-02,102.0141
2020-02-03,102.0141
2020-02-04,102.0141
2020-02-05,102.0141
2020-02-06,102.0141
2020-02-07,102.0141
2020-02-08,102.0141
2020-02-09,102.0141
2020-02-10,102.0141
2020-02-11,102.0141
2020-02-12,102.0141
2020-02-13,102.0141
2020-02-14,102.0141
2020-02-15,102.0141
2020-02-16,102.0141
2020-02-17,102.0141
2020-02-18,102.0141
2020-02-19,102.0141
2020-02-20,102.0141
2020-02-21,102.0141
2020-02-22,102.0141
2020-02-23,102.0141
2020-02-24,102.0141
2020-02-25,102.0141
2020-02-26,102.0141
2020-02-27,102.0141
2020-02-28,102.0141
2020-02-29,102.0141
2020-03-01,102.0141
2020-03-02,102.0141
2020-03-03,102.0141
2020-03-04,102.0141
2020-03-05,102.0141
2020-03-06,102.0141
2020-03-07,102.0141
2020-03-08,102.0141
2020-03-09,102.0141
2020-03-10,102.0141
2020-03-11,102.0141
2020-03-12,102.0141
2020-03-13,102.0141
2020-03-14,102.0141
2020-03-15,102.0141
2020-03-16,102.0141
2020-03-17,102.0141
2020-03-18,102.0141
2020-03-19,102.0141
2020-03-20,102.0141
2020-03-21,102.0141
2020-03-22,102.0141
2020-03-23,102.0141
2020-03-24,102.0141
2020-03-25,102.0141
2020-03-26,102.0141
2020-03-27,102.0141
2020-03-28,102.0141
2020-03-29,102.0141
2020-03-30,102.0141
2020-03-31,71.6305
2020-04-01,71.6305
2020-04-02,71.6305
2020-04-03,71.6305
2020-04-04,71.6305
2020-04-05,71.6305
2020-04-06,71.6305
2020-04-07,71.6305
2020-04-08,71.6305
2020-04-09,71.6305
2020-04-10,71.6305
2020-04-11,71.6305
2020-04-12,71.6305
2020-04-13,71.6305
2020-04-14,71.6305
2020-04-15,71.6305
2020-04-16,71.6305
2020-04-17,71.6305
2020-04-18,71.6305
2020-04-19,71.6305
2020-04-20,71.6305
2020-04-21,71.6305
2020-04-22,71.6305
2020-04-23,71.6305
2020-04-24,71.6305
2020-04-25,71.6305
2020-04-26,71.6305
2020-04-27,71.6305
2020-04-28,71.6305
2020-04-29,71.6305
2020-04-30,71.6305
2020-05-01,71.6305
2020-05-02,71.6305
2020-05-03,71.6305
2020-05-04,71.6305
2020-05-05,71.6305
2020-05-06,71.6305
2020-05-07,71.6305
2020-05-08,71.6305
2020-05-09,71.6305
2020-05-10,71.6305
2020-05-11,71.6305
2020-05-12,71.6305
2020-05-13,71.6305
2020-05-14,71.6305
2020-05-15,71.6305
2020-05-16,71.6305
2020-05-17,71.6305
2020-05-18,71.6305
2020-05-19,71.6305
2020-05-20,71.6305
2020-05-21,71.6305
2020-05-22,71.6305
2020-05-23,71.6305
2020-05-24,71.6305
2020-05-25,71.6305
2020-05-26,71.6305
2020-05-27,71.6305
2020-05-28,71.6305
2020-05-29,71.6305
2020-05-30,71.6305
2020-05-31,71.6305
2020-06-01,71.6305
2020-06-02,71.6305
2020-06-03,71.6305
2020-06-04,71.6305
2020-06-05,71.6305
2020-06-06,71.6305
2020-06-07,71.6305
2020-06-08,71.6305
2020-06-09,71.6305
2020-06-10,71.6305
2020-06-11,71.6305
2020-06-12,71.6305
2020-06-13,71.6305
2020-06-14,71.6305
2020-06-15,71.6305
2020-06-16,71.6305
2020-06-17,71.6305
2020-06-18,71.6305
2020-06-19,71.6305
2020-06-20,71.6305
2020-06-21,71.6305
2020-06-22,71.6305
2020-06-23,71.6305
2020-06-24,71.6305
2020-06-25,71.6305
2020-06-26,71.6305
2020-06-27,71.6305
2020-06-28,71.6305
2020-06-29,71.6305
2020-06-30,85.1028
2020-07-01,85.1028
2020-07-02,85.1028
2020-07-03,85.1028
2020-07-04,85.1028
2020-07-05,85.1028
2020-07-06,85.1028
2020-07-07,85.1028
2020-07-08,85.1028
2020-07-09,85.1028
2020-07-10,85.1028
2020-07-11,85.1028
2020-07-12,85.1028
2020-07-13,85.1028
2020-07-14,85.1028
2020-07-15,85.1028
2020-07-16,85.1028
2020-07-17,85.1028
2020-07-18,85.1028
2020-07-19,85.1028
2020-07-20,85.1028
2020-07-21,85.1028
2020-07-22,85.1028
2020-07-23,85.1028
2020-07-24,85.1028
2020-07-25,85.1028
2020-07-26,85.1028
2020-07-27,85.1028
2020-07-28,85.1028
2020-07-29,85.1028
2020-07-30,85.1028
2020-07-31,85.1028
2020-08-01,85.1028
2020-08-02,85.1028
2020-08-03,85.1028
2020-08-04,85.1028
2020-08-05,85.1028
2020-08-06,85.1028
2020-08-07,85.1028
2020-08-08,85.1028
2020-08-09,85.1028
2020-08-10,85.1028
2020-08-11,85.1028
2020-08-12,85.1028
2020-08-13,85.1028
2020-08-14,85.1028
2020-08-15,85.1028
2020-08-16,85.1028
2020-08-17,85.1028
2020-08-18,85.1028
2020-08-19,85.1028
2020-08-20,85.1028
2020-08-21,85.1028
2020-08-22,85.1028
2020-08-23,85.1028
2020-08-24,85.1028
2020-08-25,85.1028
2020-08-26,85.1028
2020-08-27,85.1028
2020-08-28,85.1028
2020-08-29,85.1028
2020-08-30,85.1028
2020-08-31,85.1028
2020-09-01,85.1028
2020-09-02,85.1028
2020-09-03,85.1028
2020-09-04,85.1028
2020-09-05,85.1028
2020-09-06,85.1028
2020-09-07,85.1028
2020-09-08,85.1028
2020-09-09,85.1028
2020-09-10,85.1028
2020-09-11,85.1028
2020-09-12,85.1028
2020-09-13,85.1028
2020-09-14,85.1028
2020-09-15,85.1028
2020-09-16,85.1028
2020-09-17,85.1028
2020-09-18,85.1028
2020-09-19,85.1028
2020-09-20,85.1028
2020-09-21,85.1028
2020-09-22,85.1028
2020-09-23,85.1028
2020-09-24,85.1028
2020-09-25,85.1028
2020-09-26,85.1028
2020-09-27,85.1028
2020-09-28,85.1028
2020-09-29,85.1028
2020-09-30,85.4006
2020-10-01,85.4006
2020-10-02,85.4006
2020-10-03,85.4006
2020-10-04,85.4006
2020-10-05,85.4006
2020-10-06,85.4006
2020-10-07,85.4006
2020-10-08,85.4006
2020-10-09,85.4006
2020-10-10,85.4006
2020-10-11,85.4006
2020-10-12,85.4006
2020-10-13,85.4006
2020-10-14,85.4006
2020-10-15,85.4006
2020-10-16,85.4006
2020-10-17,85.4006
2020-10-18,85.4006
2020-10-19,85.4006
2020-10-20,85.4006
2020-10-21,85.4006
2020-10-22,85.4006
2020-10-23,85.4006
2020-10-24,85.4006
2020-10-25,85.4006
2020-10-26,85.4006
2020-10-27,85.4006
2020-10-28,85.4006
2020-10-29,85.4006
2020-10-30,85.4006
2020-10-31,85.4006
2020-11-01,85.4006
2020-11-02,85.4006
2020-11-03,85.4006
2020-11-04,85.4006
2020-11-05,85.4006
2020-11-06,85.4006
2020-11-07,85.4006
2020-11-08,85.4006
2020-11-09,85.4006
2020-11-10,85.4006
2020-11-11,85.4006
2020-11-12,85.4006
2020-11-13,85.4006
2020-11-14,85.4006
2020-11-15,85.4006
2020-11-16,85.4006
2020-11-17,85.4006
2020-11-18,85.4006
2020-11-19,85.4006
2020-11-20,85.4006
2020-11-21,85.4006
2020-11-22,85.4006
2020-11-23,85.4006
2020-11-24,85.4006
2020-11-25,85.4006
2020-11-26,85.4006
2020-11-27,85.4006
2020-11-28,85.4006
2020-11-29,85.4006
2020-11-30,85.4006
2020-12-01,85.4006
2020-12-02,85.4006
2020-12-03,85.4006
2020-12-04,85.4006
2020-12-05,85.4006
2020-12-06,85.4006
2020-12-07,85.4006
2020-12-08,85.4006
2020-12-09,85.4006
2020-12-10,85.4006
2020-12-11,85.4006
2020-12-12,85.4006
2020-12-13,85.4006
2020-12-14,85.4006
2020-12-15,85.4006
2020-12-16,85.4006
2020-12-17,85.4006
2020-12-18,85.4006
2020-12-19,85.4006
2020-12-20,85.4006
2020-12-21,85.4006
2020-12-22,85.4006
2020-12-23,85.4006
2020-12-24,85.4006
2020-12-25,85.4006
2020-12-26,85.4006
2020-12-27,85.4006
2020-12-28,85.4006
2020-12-29,85.4006
2020-12-30,85.4006
2020-12-31,90.4561
2021-01-01,90.4561
2021-01-02,90.4561
2021-01-03,90.4561
2021-01-04,90.4561
2021-01-05,90.4561
2021-01-06,90.4561
2021-01-07,90.4561
2021-01-08,90.4561
2021-01-09,90.4561
2021-01-10,90.4561
2021-01-11,90.4561
2021-01-12,90.4561
2021-01-13,90.4561
2021-01-14,90.4561
2021-01-15,90.4561
2021-01-16,90.4561
2021-01-17,90.4561
2021-01-18,90.4561
2021-01-19,90.4561
2021-01-20,90.4561
2021-01-21,90.4561
2021-01-22,90.4561
2021-01-23,90.4561
2021-01-24,90.4561
2021-01-25,90.4561
2021-01-26,90.4561
2021-01-27,90.4561
2021-01-28,90.4561
2021-01-29,90.4561
2021-01-30,90.4561
2021-01-31,90.4561
2021-02-01,90.4561
2021-02-02,90.4561
2021-02-03,90.4561
2021-02-04,90.4561
2021-02-05,90.4561
2021-02-06,90.4561
2021-02-07,90.4561
2021-02-08,90.4561
2021-02-09,90.4561
2021-02-10,90.4561
2021-02-11,90.4561
2021-02-12,90.4561
2021-02-13,90.4561
2021-02-14,90.4561
2021-02-15,90.4561
2021-02-16,90.4561
2021-02-17,90.4561
2021-02-18,90.4561
2021-02-19,90.4561
2021-02-20,90.4561
2021-02-21,90.4561
2021-02-22,90.4561
2021-02-23,90.4561
2021-02-24,90.4561
2021-02-25,90.4561
2021-02-26,90.4561
2021-02-27,90.4561
2021-02-28,90.4561
2021-03-01,90.4561
2021-03-02,90.4561
2021-03-03,90.4561
2021-03-04,90.4561
2021-03-05,90.4561
2021-03-06,90.4561
2021-03-07,90.4561
2021-03-08,90.4561
2021-03-09,90.4561
2021-03-10,90.4561
2021-03-11,90.4561
2021-03-12,90.4561
2021-03-13,90.4561
2021-03-14,90.4561
2021-03-15,90.4561
2021-03-16,90.4561
2021-03-17,90.4561
2021-03-18,90.4561
2021-03-19,90.4561
2021-03-20,90.4561
2021-03-21,90.4561
2021-03-22,90.4561
2021-03-23,90.4561
2021-03-24,90.4561
2021-03-25,90.4561
2021-03-26,90.4561
2021-03-27,90.4561
2021-03-28,90.4561
2021-03-29,90.4561
2021-03-30,90.4561
2021-03-31,67.7823
2021-04-01,67.7823
2021-04-02,67.7823
2021-04-03,67.7823
2021-04-04,67.7823
2021-04-05,67.7823
2021-04-06,67.7823
2021-04-07,67.7823
2021-04-08,67.7823
2021-04-09,67.7823
2021-04-10,67.7823
2021-04-11,67.7823
2021-04-12,67.7823
2021-04-13,67.7823
2021-04-14,67.7823
2021-04-15,67.7823
2021-04-16,67.7823
2021-04-17,67.7823
2021-04-18,67.7823
2021-04-19,67.7823
2021-04-20,67.7823
2021-04-21,67.7823
2021-04-22,67.7823
2021-04-23,67.7823
2021-04-24,67.7823
2021-04-25,67.7823
2021-04-26,67.7823
2021-04-27,67.7823
2021-04-28,67.7823
2021-04-29,67.7823
2021-04-30,67.7823
2021-05-01,67.7823
2021-05-02,67.7823
2021-05-03,67.7823
2021-05-04,67.7823
2021-05-05,67.7823
2021-05-06,67.7823
2021-05-07,67.7823
2021-05-08,67.7823
2021-05-09,67.7823
2021-05-10,67.7823
2021-05-11,67.7823
2021-05-12,67.7823
2021-05-13,67.7823
2021-05-14,67.7823
2021-05-15,67.7823
2021-05-16,67.7823
2021-05-17,67.7823
2021-05-18,67.7823
2021-05-19,67.7823
2021-05-20,67.7823
2021-05-21,67.7823
2021-05-22,67.7823
2021-05-23,67.7823
2021-05-24,67.7823
2021-05-25,67.7823
2021-05-26,67.7823
2021-05-27,67.7823
2021-05-28,67.7823
2021-05-29,67.7823
2021-05-30,67.7823
2021-05-31,67.7823
2021-06-01,67.7823
2021-06-02,67.7823
2021-06-03,67.7823
2021-06-04,67.7823
2021-06-05,67.7823
2021-06-06,67.7823
2021-06-07,67.7823
2021-06-08,67.7823
2021-06-09,67.7823
2021-06-10,67.7823
2021-06-11,67.7823
2021-06-12,67.7823
2021-06-13,67.7823
2021-06-14,67.7823
2021-06-15,67.7823
2021-06-16,67.7823
2021-06-17,67.7823
2021-06-18,67.7823
2021-06-19,67.7823
2021-06-20,67.7823
2021-06-21,67.7823
2021-06-22,67.7823
2021-06-23,67.7823
2021-06-24,67.7823
2021-06-25,67.7823
2021-06-26,67.7823
2021-06-27,67.7823
2021-06-28,67.7823
2021-06-29,67.7823
2021-06-30,88.5516
2021-07-01,88.5516
2021-07-02,88.5516
2021-07-03,88.5516
2021-07-04,88.5516
2021-07-05,88.5516
2021-07-06,88.5516
2021-07-07,88.5516
2021-07-08,88.5516
2021-07-09,88.5516
2021-07-10,88.5516
2021-07-11,88.5516
2021-07-12,88.5516
2021-07-13,88.5516
2021-07-14,88.5516
2021-07-15,88.5516
2021-07-16,88.5516
2021-07-17,88.5516
2021-07-18,88.5516
2021-07-19,88.5516
2021-07-20,88.5516
2021-07-21,88.5516
2021-07-22,88.5516
2021-07-23,88.5516
2021-07-24,88.5516
2021-07-25,88.5516
2021-07-26,88.5516
2021-07-27,88.5516
2021-07-28,88.5516
2021-07-29,88.5516
2021-07-30,88.5516
2021-07-31,88.5516
2021-08-01,88.5516
2021-08-02,88.5516
2021-08-03,88.5516
2021-08-04,88.5516
2021-08-05,88.5516
2021-08-06,88.5516
2021-08-07,88.5516
2021-08-08,88.5516
2021-08-09,88.5516
2021-08-10,88.5516
2021-08-11,88.5516
2021-08-12,88.5516
2021-08-13,88.5516
2021-08-14,88.5516
2021-08-15,88.5516
2021-08-16,88.5516
2021-08-17,88.5516
2021-08-18,88.5516
2021-08-19,88.5516
2021-08-20,88.5516
2021-08-21,88.5516
2021-08-22,88.5516
2021-08-23,88.5516
2021-08-24,88.5516
2021-08-25,88.5516
2021-08-26,88.5516
2021-08-27,88.5516
2021-08-28,88.5516
2021-08-29,88.5516
2021-08-30,88.5516
2021-08-31,88.5516
2021-09-01,88.5516
2021-09-02,88.5516
2021-09-03,88.5516
2021-09-04,88.5516
2021-09-05,88.5516
2021-09-06,88.5516
2021-09-07,88.5516
2021-09-08,88.5516
2021-09-09,88.5516
2021-09-10,88.5516
2021-09-11,88.5516
2021-09-12,88.5516
2021-09-13,88.5516
2021-09-14,88.5516
2021-09-15,88.5516
2021-09-16,88.5516
2021-09-17,88.5516
2021-09-18,88.5516
2021-09-19,88.5516
2021-09-20,88.5516
2021-09-21,88.5516
2021-09-22,88.5516
2021-09-23,88.5516
2021-09-24,88.5516
2021-09-25,88.5516
2021-09-26,88.5516
2021-09-27,88.5516
2021-09-28,88.5516
2021-09-29,88.5516
2021-09-30,96.0504
2021-10-01,96.0504
2021-10-02,96.0504
2021-10-03,96.0504
2021-10-04,96.0504
2021-10-05,96.0504
2021-10-06,96.0504
2021-10-07,96.0504
2021-10-08,96.0504
2021-10-09,96.0504
2021-10-10,96.0504
2021-10-11,96.0504
2021-10-12,96.0504
2021-10-13,96.0504
2021-10-14,96.0504
2021-10-15,96.0504
2021-10-16,96.0504
2021-10-17,96.0504
2021-10-18,96.0504
2021-10-19,96.0504
2021-10-20,96.0504
2021-10-21,96.0504
2021-10-22,96.0504
2021-10-23,96.0504
2021-10-24,96.0504
2021-10-25,96.0504
2021-10-26,96.0504
2021-10-27,96.0504
2021-10-28,96.0504
2021-10-29,96.0504
2021-10-30,96.0504
2021-10-31,96.0504
2021-11-01,96.0504
2021-11-02,96.0504
2021-11-03,96.0504
2021-11-04,96.0504
2021-11-05,96.0504
2021-11-06,96.0504
2021-11-07,96.0504
2021-11-08,96.0504
2021-11-09,96.0504
2021-11-10,96.0504
2021-11-11,96.0504
2021-11-12,96.0504
2021-11-13,96.0504
2021-11-14,96.0504
2021-11-15,96.0504
2021-11-16,96.0504
2021-11-17,96.0504
2021-11-18,96.0504
2021-11-19,96.0504
2021-11-20,96.0504
2021-11-21,96.0504
2021-11-22,96.0504
2021-11-23,96.0504
2021-11-24,96.0504
2021-11-25,96.0504
2021-11-26,96.0504
2021-11-27,96.0504
2021-11-28,96.0504
2021-11-29,96.0504
2021-11-30,96.0504
2021-12-01,96.0504
2021-12-02,96.0504
2021-12-03,96.0504
2021-12-04,96.0504
2021-12-05,96.0504
2021-12-06,96.0504
2021-12-07,96.0504
2021-12-08,96.0504
2021-12-09,96.0504
2021-12-10,96.0504
2021-12-11,96.0504
2021-12-12,96.0504
2021-12-13,96.0504
2021-12-14,96.0504
2021-12-15,96.0504
2021-12-16,96.0504
2021-12-17,96.0504
2021-12-18,96.0504
2021-12-19,96.0504
2021-12-20,96.0504
2021-12-21,96.0504
2021-12-22,96.0504
2021-12-23,96.0504
2021-12-24,96.0504
2021-12-25,96.0504
2021-12-26,96.0504
2021-12-27,96.0504
2021-12-28,96.0504
2021-12-29,96.0504
2021-12-30,96.0504
2021-12-31,99.9815
2022-01-01,99.9815
2022-01-02,99.9815
2022-01-03,99.9815
2022-01-04,99.9815
2022-01-05,99.9815
2022-01-06,99.9815
2022-01-07,99.9815
2022-01-08,99.9815
2022-01-09,99.9815
2022-01-10,99.9815
2022-01-11,99.9815
2022-01-12,99.9815
2022-01-13,99.9815
2022-01-14,99.9815
2022-01-15,99.9815
2022-01-16,99.9815
2022-01-17,99.9815
2022-01-18,99.9815
2022-01-19,99.9815
2022-01-20,99.9815
2022-01-21,99.9815
2022-01-22,99.9815
2022-01-23,99.9815
2022-01-24,99.9815
2022-01-25,99.9815
2022-01-26,99.9815
2022-01-27,99.9815
2022-01-28,99.9815
2022-01-29,99.9815
2022-01-30,99.9815
2022-01-31,99.9815
2022-02-01,99.9815
2022-02-02,99.9815
2022-02-03,99.9815
2022-02-04,99.9815
2022-02-05,99.9815
2022-02-06,99.9815
2022-02-07,99.9815
2022-02-08,99.9815
2022-02-09,99.9815
2022-02-10,99.9815
2022-02-11,99.9815
2022-02-12,99.9815
2022-02-13,99.9815
2022-02-14,99.9815
2022-02-15,99.9815
2022-02-16,99.9815
2022-02-17,99.9815
2022-02-18,99.9815
2022-02-19,99.9815
2022-02-20,99.9815
2022-02-21,99.9815
2022-02-22,99.9815
2022-02-23,99.9815
2022-02-24,99.9815
2022-02-25,99.9815
2022-02-26,99.9815
2022-02-27,99.9815
2022-02-28,99.9815
2022-03-01,99.9815
2022-03-02,99.9815
2022-03-03,99.9815
2022-03-04,99.9815
2022-03-05,99.9815
2022-03-06,99.9815
2022-03-07,99.9815
2022-03-08,99.9815
2022-03-09,99.9815
2022-03-10,99.9815
2022-03-11,99.9815
2022-03-12,99.9815
2022-03-13,99.9815
2022-03-14,99.9815
2022-03-15,99.9815
2022-03-16,99.9815
2022-03-17,99.9815
2022-03-18,99.9815
2022-03-19,99.9815
2022-03-20,99.9815
2022-03-21,99.9815
2022-03-22,99.9815
2022-03-23,99.9815
2022-03-24,99.9815
2022-03-25,99.9815
2022-03-26,99.9815
2022-03-27,99.9815
2022-03-28,99.9815
2022-03-29,99.9815
2022-03-30,99.9815
2022-03-31,92.9565
2022-04-01,92.9565
2022-04-02,92.9565
2022-04-03,92.9565
2022-04-04,92.9565
2022-04-05,92.9565
2022-04-06,92.9565
2022-04-07,92.9565
2022-04-08,92.9565
2022-04-09,92.9565
2022-04-10,92.9565
2022-04-11,92.9565
2022-04-12,92.9565
2022-04-13,92.9565
2022-04-14,92.9565
2022-04-15,92.9565
2022-04-16,92.9565
2022-04-17,92.9565
2022-04-18,92.9565
2022-04-19,92.9565
2022-04-20,92.9565
2022-04-21,92.9565
2022-04-22,92.9565
2022-04-23,92.9565
2022-04-24,92.9565
2022-04-25,92.9565
2022-04-26,92.9565
2022-04-27,92.9565
2022-04-28,92.9565
2022-04-29,92.9565
2022-04-30,92.9565
2022-05-01,92.9565
2022-05-02,92.9565
2022-05-03,92.9565
2022-05-04,92.9565
2022-05-05,92.9565
2022-05-06,92.9565
2022-05-07,92.9565
2022-05-08,92.9565
2022-05-09,92.9565
2022-05-10,92.9565
2022-05-11,92.9565
2022-05-12,92.9565
2022-05-13,92.9565
2022-05-14,92.9565
2022-05-15,92.9565
2022-05-16,92.9565
2022-05-17,92.9565
2022-05-18,92.9565
2022-05-19,92.9565
2022-05-20,92.9565
2022-05-21,92.9565
2022-05-22,92.9565
2022-05-23,92.9565
2022-05-24,92.9565
2022-05-25,92.9565
2022-05-26,92.9565
2022-05-27,92.9565
2022-05-28,92.9565
2022-05-29,92.9565
2022-05-30,92.9565
2022-05-31,92.9565
2022-06-01,92.9565
2022-06-02,92.9565
2022-06-03,92.9565
2022-06-04,92.9565
2022-06-05,92.9565
2022-06-06,92.9565
2022-06-07,92.9565
2022-06-08,92.9565
2022-06-09,92.9565
2022-06-10,92.9565
2022-06-11,92.9565
2022-06-12,92.9565
2022-06-13,92.9565
2022-06-14,92.9565
2022-06-15,92.9565
2022-06-16,92.9565
2022-06-17,92.9565
2022-06-18,92.9565
2022-06-19,92.9565
2022-06-20,92.9565
2022-06-21,92.9565
2022-06-22,92.9565
2022-06-23,92.9565
2022-06-24,92.9565
2022-06-25,92.9565
2022-06-26,92.9565
2022-06-27,92.9565
2022-06-28,92.9565
2022-06-29,92.9565
2022-06-30,92.5732
2022-07-01,92.5732
2022-07-02,92.5732
2022-07-03,92.5732
2022-07-04,92.5732
2022-07-05,92.5732
2022-07-06,92.5732
2022-07-07,92.5732
2022-07-08,92.5732
2022-07-09,92.5732
2022-07-10,92.5732
2022-07-11,92.5732
2022-07-12,92.5732
2022-07-13,92.5732
2022-07-14,92.5732
2022-07-15,92.5732
2022-07-16,92.5732
2022-07-17,92.5732
2022-07-18,92.5732
2022-07-19,92.5732
2022-07-20,92.5732
2022-07-21,92.5732
2022-07-22,92.5732
2022-07-23,92.5732
2022-07-24,92.5732
2022-07-25,92.5732
2022-07-26,92.5732
2022-07-27,92.5732
2022-07-28,92.5732
2022-07-29,92.5732
2022-07-30,92.5732
2022-07-31,92.5732
2022-08-01,92.5732
2022-08-02,92.5732
2022-08-03,92.5732
2022-08-04,92.5732
2022-08-05,92.5732
2022-08-06,92.5732
2022-08-07,92.5732
2022-08-08,92.5732
2022-08-09,92.5732
2022-08-10,92.5732
2022-08-11,92.5732
2022-08-12,92.5732
2022-08-13,92.5732
2022-08-14,92.5732
2022-08-15,92.5732
2022-08-16,92.5732
2022-08-17,92.5732
2022-08-18,92.5732
2022-08-19,92.5732
2022-08-20,92.5732
2022-08-21,92.5732
2022-08-22,92.5732
2022-08-23,92.5732
2022-08-24,92.5732
2022-08-25,92.5732
2022-08-26,92.5732
2022-08-27,92.5732
2022-08-28,92.5732
2022-08-29,92.5732
2022-08-30,92.5732
2022-08-31,92.5732
2022-09-01,92.5732
2022-09-02,92.5732
2022-09-03,92.5732
2022-09-04,92.5732
2022-09-05,92.5732
2022-09-06,92.5732
2022-09-07,92.5732
2022-09-08,92.5732
2022-09-09,92.5732
2022-09-10,92.5732
2022-09-11,92.5732
2022-09-12,92.5732
2022-09-13,92.5732
2022-09-14,92.5732
2022-09-15,92.5732
2022-09-16,92.5732
2022-09-17,92.5732
2022-09-18,92.5732
2022-09-19,92.5732
2022-09-20,92.5732
2022-09-21,92.5732
2022-09-22,92.5732
2022-09-23,92.5732
2022-09-24,92.5732
2022-09-25,92.5732
2022-09-26,92.5732
2022-09-27,92.5732
2022-09-28,92.5732
2022-09-29,92.5732
2022-09-30,91.8942
2022-10-01,91.8942
2022-10-02,91.8942
2022-10-03,91.8942
2022-10-04,91.8942
2022-10-05,91.8942
2022-10-06,91.8942
2022-10-07,91.8942
2022-10-08,91.8942
2022-10-09,91.8942
2022-10-10,91.8942
2022-10-11,91.8942
2022-10-12,91.8942
2022-10-13,91.8942
2022-10-14,91.8942
2022-10-15,91.8942
2022-10-16,91.8942
2022-10-17,91.8942
2022-10-18,91.8942
2022-10-19,91.8942
2022-10-20,91.8942
2022-10-21,91.8942
2022-10-22,91.8942
2022-10-23,91.8942
2022-10-24,91.8942
2022-10-25,91.8942
