,HEIM MK Equity
2019-09-03,92.9796
2019-09-04,92.9796
2019-09-05,92.9796
2019-09-06,92.9796
2019-09-07,92.9796
2019-09-08,92.9796
2019-09-09,92.9796
2019-09-10,92.9796
2019-09-11,92.9796
2019-09-12,92.9796
2019-09-13,92.9796
2019-09-14,92.9796
2019-09-15,92.9796
2019-09-16,92.9796
2019-09-17,92.9796
2019-09-18,92.9796
2019-09-19,92.9796
2019-09-20,92.9796
2019-09-21,92.9796
2019-09-22,92.9796
2019-09-23,92.9796
2019-09-24,92.9796
2019-09-25,92.9796
2019-09-26,92.9796
2019-09-27,92.9796
2019-09-28,92.9796
2019-09-29,92.9796
2019-09-30,112.108
2019-10-01,112.108
2019-10-02,112.108
2019-10-03,112.108
2019-10-04,112.108
2019-10-05,112.108
2019-10-06,112.108
2019-10-07,112.108
2019-10-08,112.108
2019-10-09,112.108
2019-10-10,112.108
2019-10-11,112.108
2019-10-12,112.108
2019-10-13,112.108
2019-10-14,112.108
2019-10-15,112.108
2019-10-16,112.108
2019-10-17,112.108
2019-10-18,112.108
2019-10-19,112.108
2019-10-20,112.108
2019-10-21,112.108
2019-10-22,112.108
2019-10-23,112.108
2019-10-24,112.108
2019-10-25,112.108
2019-10-26,112.108
2019-10-27,112.108
2019-10-28,112.108
2019-10-29,112.108
2019-10-30,112.108
2019-10-31,112.108
2019-11-01,112.108
2019-11-02,112.108
2019-11-03,112.108
2019-11-04,112.108
2019-11-05,112.108
2019-11-06,112.108
2019-11-07,112.108
2019-11-08,112.108
2019-11-09,112.108
2019-11-10,112.108
2019-11-11,112.108
2019-11-12,112.108
2019-11-13,112.108
2019-11-14,112.108
2019-11-15,112.108
2019-11-16,112.108
2019-11-17,112.108
2019-11-18,112.108
2019-11-19,112.108
2019-11-20,112.108
2019-11-21,112.108
2019-11-22,112.108
2019-11-23,112.108
2019-11-24,112.108
2019-11-25,112.108
2019-11-26,112.108
2019-11-27,112.108
2019-11-28,112.108
2019-11-29,112.108
2019-11-30,112.108
2019-12-01,112.108
2019-12-02,112.108
2019-12-03,112.108
2019-12-04,112.108
2019-12-05,112.108
2019-12-06,112.108
2019-12-07,112.108
2019-12-08,112.108
2019-12-09,112.108
2019-12-10,112.108
2019-12-11,112.108
2019-12-12,112.108
2019-12-13,112.108
2019-12-14,112.108
2019-12-15,112.108
2019-12-16,112.108
2019-12-17,112.108
2019-12-18,112.108
2019-12-19,112.108
2019-12-20,112.108
2019-12-21,112.108
2019-12-22,112.108
2019-12-23,112.108
2019-12-24,112.108
2019-12-25,112.108
2019-12-26,112.108
2019-12-27,112.108
2019-12-28,112.108
2019-12-29,112.108
2019-12-30,112.108
2019-12-31,81.7952
2020-01-01,81.7952
2020-01-02,81.7952
2020-01-03,81.7952
2020-01-04,81.7952
2020-01-05,81.7952
2020-01-06,81.7952
2020-01-07,81.7952
2020-01-08,81.7952
2020-01-09,81.7952
2020-01-10,81.7952
2020-01-11,81.7952
2020-01-12,81.7952
2020-01-13,81.7952
2020-01-14,81.7952
2020-01-15,81.7952
2020-01-16,81.7952
2020-01-17,81.7952
2020-01-18,81.7952
2020-01-19,81.7952
2020-01-20,81.7952
2020-01-21,81.7952
2020-01-22,81.7952
2020-01-23,81.7952
2020-01-24,81.7952
2020-01-25,81.7952
2020-01-26,81.7952
2020-01-27,81.7952
2020-01-28,81.7952
2020-01-29,81.7952
2020-01-30,81.7952
2020-01-31,81.7952
2020-02-01,81.7952
2020-02-02,81.7952
2020-02-03,81.7952
2020-02-04,81.7952
2020-02-05,81.7952
2020-02-06,81.7952
2020-02-07,81.7952
2020-02-08,81.7952
2020-02-09,81.7952
2020-02-10,81.7952
2020-02-11,81.7952
2020-02-12,81.7952
2020-02-13,81.7952
2020-02-14,81.7952
2020-02-15,81.7952
2020-02-16,81.7952
2020-02-17,81.7952
2020-02-18,81.7952
2020-02-19,81.7952
2020-02-20,81.7952
2020-02-21,81.7952
2020-02-22,81.7952
2020-02-23,81.7952
2020-02-24,81.7952
2020-02-25,81.7952
2020-02-26,81.7952
2020-02-27,81.7952
2020-02-28,81.7952
2020-02-29,81.7952
2020-03-01,81.7952
2020-03-02,81.7952
2020-03-03,81.7952
2020-03-04,81.7952
2020-03-05,81.7952
2020-03-06,81.7952
2020-03-07,81.7952
2020-03-08,81.7952
2020-03-09,81.7952
2020-03-10,81.7952
2020-03-11,81.7952
2020-03-12,81.7952
2020-03-13,81.7952
2020-03-14,81.7952
2020-03-15,81.7952
2020-03-16,81.7952
2020-03-17,81.7952
2020-03-18,81.7952
2020-03-19,81.7952
2020-03-20,81.7952
2020-03-21,81.7952
2020-03-22,81.7952
2020-03-23,81.7952
2020-03-24,81.7952
2020-03-25,81.7952
2020-03-26,81.7952
2020-03-27,81.7952
2020-03-28,81.7952
2020-03-29,81.7952
2020-03-30,81.7952
2020-03-31,72.4845
2020-04-01,72.4845
2020-04-02,72.4845
2020-04-03,72.4845
2020-04-04,72.4845
2020-04-05,72.4845
2020-04-06,72.4845
2020-04-07,72.4845
2020-04-08,72.4845
2020-04-09,72.4845
2020-04-10,72.4845
2020-04-11,72.4845
2020-04-12,72.4845
2020-04-13,72.4845
2020-04-14,72.4845
2020-04-15,72.4845
2020-04-16,72.4845
2020-04-17,72.4845
2020-04-18,72.4845
2020-04-19,72.4845
2020-04-20,72.4845
2020-04-21,72.4845
2020-04-22,72.4845
2020-04-23,72.4845
2020-04-24,72.4845
2020-04-25,72.4845
2020-04-26,72.4845
2020-04-27,72.4845
2020-04-28,72.4845
2020-04-29,72.4845
2020-04-30,72.4845
2020-05-01,72.4845
2020-05-02,72.4845
2020-05-03,72.4845
2020-05-04,72.4845
2020-05-05,72.4845
2020-05-06,72.4845
2020-05-07,72.4845
2020-05-08,72.4845
2020-05-09,72.4845
2020-05-10,72.4845
2020-05-11,72.4845
2020-05-12,72.4845
2020-05-13,72.4845
2020-05-14,72.4845
2020-05-15,72.4845
2020-05-16,72.4845
2020-05-17,72.4845
2020-05-18,72.4845
2020-05-19,72.4845
2020-05-20,72.4845
2020-05-21,72.4845
2020-05-22,72.4845
2020-05-23,72.4845
2020-05-24,72.4845
2020-05-25,72.4845
2020-05-26,72.4845
2020-05-27,72.4845
2020-05-28,72.4845
2020-05-29,72.4845
2020-05-30,72.4845
2020-05-31,72.4845
2020-06-01,72.4845
2020-06-02,72.4845
2020-06-03,72.4845
2020-06-04,72.4845
2020-06-05,72.4845
2020-06-06,72.4845
2020-06-07,72.4845
2020-06-08,72.4845
2020-06-09,72.4845
2020-06-10,72.4845
2020-06-11,72.4845
2020-06-12,72.4845
2020-06-13,72.4845
2020-06-14,72.4845
2020-06-15,72.4845
2020-06-16,72.4845
2020-06-17,72.4845
2020-06-18,72.4845
2020-06-19,72.4845
2020-06-20,72.4845
2020-06-21,72.4845
2020-06-22,72.4845
2020-06-23,72.4845
2020-06-24,72.4845
2020-06-25,72.4845
2020-06-26,72.4845
2020-06-27,72.4845
2020-06-28,72.4845
2020-06-29,72.4845
2020-06-30,61.4277
2020-07-01,61.4277
2020-07-02,61.4277
2020-07-03,61.4277
2020-07-04,61.4277
2020-07-05,61.4277
2020-07-06,61.4277
2020-07-07,61.4277
2020-07-08,61.4277
2020-07-09,61.4277
2020-07-10,61.4277
2020-07-11,61.4277
2020-07-12,61.4277
2020-07-13,61.4277
2020-07-14,61.4277
2020-07-15,61.4277
2020-07-16,61.4277
2020-07-17,61.4277
2020-07-18,61.4277
2020-07-19,61.4277
2020-07-20,61.4277
2020-07-21,61.4277
2020-07-22,61.4277
2020-07-23,61.4277
2020-07-24,61.4277
2020-07-25,61.4277
2020-07-26,61.4277
2020-07-27,61.4277
2020-07-28,61.4277
2020-07-29,61.4277
2020-07-30,61.4277
2020-07-31,61.4277
2020-08-01,61.4277
2020-08-02,61.4277
2020-08-03,61.4277
2020-08-04,61.4277
2020-08-05,61.4277
2020-08-06,61.4277
2020-08-07,61.4277
2020-08-08,61.4277
2020-08-09,61.4277
2020-08-10,61.4277
2020-08-11,61.4277
2020-08-12,61.4277
2020-08-13,61.4277
2020-08-14,61.4277
2020-08-15,61.4277
2020-08-16,61.4277
2020-08-17,61.4277
2020-08-18,61.4277
2020-08-19,61.4277
2020-08-20,61.4277
2020-08-21,61.4277
2020-08-22,61.4277
2020-08-23,61.4277
2020-08-24,61.4277
2020-08-25,61.4277
2020-08-26,61.4277
2020-08-27,61.4277
2020-08-28,61.4277
2020-08-29,61.4277
2020-08-30,61.4277
2020-08-31,61.4277
2020-09-01,61.4277
2020-09-02,61.4277
2020-09-03,61.4277
2020-09-04,61.4277
2020-09-05,61.4277
2020-09-06,61.4277
2020-09-07,61.4277
2020-09-08,61.4277
2020-09-09,61.4277
2020-09-10,61.4277
2020-09-11,61.4277
2020-09-12,61.4277
2020-09-13,61.4277
2020-09-14,61.4277
2020-09-15,61.4277
2020-09-16,61.4277
2020-09-17,61.4277
2020-09-18,61.4277
2020-09-19,61.4277
2020-09-20,61.4277
2020-09-21,61.4277
2020-09-22,61.4277
2020-09-23,61.4277
2020-09-24,61.4277
2020-09-25,61.4277
2020-09-26,61.4277
2020-09-27,61.4277
2020-09-28,61.4277
2020-09-29,61.4277
2020-09-30,63.8916
2020-10-01,63.8916
2020-10-02,63.8916
2020-10-03,63.8916
2020-10-04,63.8916
2020-10-05,63.8916
2020-10-06,63.8916
2020-10-07,63.8916
2020-10-08,63.8916
2020-10-09,63.8916
2020-10-10,63.8916
2020-10-11,63.8916
2020-10-12,63.8916
2020-10-13,63.8916
2020-10-14,63.8916
2020-10-15,63.8916
2020-10-16,63.8916
2020-10-17,63.8916
2020-10-18,63.8916
2020-10-19,63.8916
2020-10-20,63.8916
2020-10-21,63.8916
2020-10-22,63.8916
2020-10-23,63.8916
2020-10-24,63.8916
2020-10-25,63.8916
2020-10-26,63.8916
2020-10-27,63.8916
2020-10-28,63.8916
2020-10-29,63.8916
2020-10-30,63.8916
2020-10-31,63.8916
2020-11-01,63.8916
2020-11-02,63.8916
2020-11-03,63.8916
2020-11-04,63.8916
2020-11-05,63.8916
2020-11-06,63.8916
2020-11-07,63.8916
2020-11-08,63.8916
2020-11-09,63.8916
2020-11-10,63.8916
2020-11-11,63.8916
2020-11-12,63.8916
2020-11-13,63.8916
2020-11-14,63.8916
2020-11-15,63.8916
2020-11-16,63.8916
2020-11-17,63.8916
2020-11-18,63.8916
2020-11-19,63.8916
2020-11-20,63.8916
2020-11-21,63.8916
2020-11-22,63.8916
2020-11-23,63.8916
2020-11-24,63.8916
2020-11-25,63.8916
2020-11-26,63.8916
2020-11-27,63.8916
2020-11-28,63.8916
2020-11-29,63.8916
2020-11-30,63.8916
2020-12-01,63.8916
2020-12-02,63.8916
2020-12-03,63.8916
2020-12-04,63.8916
2020-12-05,63.8916
2020-12-06,63.8916
2020-12-07,63.8916
2020-12-08,63.8916
2020-12-09,63.8916
2020-12-10,63.8916
2020-12-11,63.8916
2020-12-12,63.8916
2020-12-13,63.8916
2020-12-14,63.8916
2020-12-15,63.8916
2020-12-16,63.8916
2020-12-17,63.8916
2020-12-18,63.8916
2020-12-19,63.8916
2020-12-20,63.8916
2020-12-21,63.8916
2020-12-22,63.8916
2020-12-23,63.8916
2020-12-24,63.8916
2020-12-25,63.8916
2020-12-26,63.8916
2020-12-27,63.8916
2020-12-28,63.8916
2020-12-29,63.8916
2020-12-30,63.8916
2020-12-31,41.4796
2021-01-01,41.4796
2021-01-02,41.4796
2021-01-03,41.4796
2021-01-04,41.4796
2021-01-05,41.4796
2021-01-06,41.4796
2021-01-07,41.4796
2021-01-08,41.4796
2021-01-09,41.4796
2021-01-10,41.4796
2021-01-11,41.4796
2021-01-12,41.4796
2021-01-13,41.4796
2021-01-14,41.4796
2021-01-15,41.4796
2021-01-16,41.4796
2021-01-17,41.4796
2021-01-18,41.4796
2021-01-19,41.4796
2021-01-20,41.4796
2021-01-21,41.4796
2021-01-22,41.4796
2021-01-23,41.4796
2021-01-24,41.4796
2021-01-25,41.4796
2021-01-26,41.4796
2021-01-27,41.4796
2021-01-28,41.4796
2021-01-29,41.4796
2021-01-30,41.4796
2021-01-31,41.4796
2021-02-01,41.4796
2021-02-02,41.4796
2021-02-03,41.4796
2021-02-04,41.4796
2021-02-05,41.4796
2021-02-06,41.4796
2021-02-07,41.4796
2021-02-08,41.4796
2021-02-09,41.4796
2021-02-10,41.4796
2021-02-11,41.4796
2021-02-12,41.4796
2021-02-13,41.4796
2021-02-14,41.4796
2021-02-15,41.4796
2021-02-16,41.4796
2021-02-17,41.4796
2021-02-18,41.4796
2021-02-19,41.4796
2021-02-20,41.4796
2021-02-21,41.4796
2021-02-22,41.4796
2021-02-23,41.4796
2021-02-24,41.4796
2021-02-25,41.4796
2021-02-26,41.4796
2021-02-27,41.4796
2021-02-28,41.4796
2021-03-01,41.4796
2021-03-02,41.4796
2021-03-03,41.4796
2021-03-04,41.4796
2021-03-05,41.4796
2021-03-06,41.4796
2021-03-07,41.4796
2021-03-08,41.4796
2021-03-09,41.4796
2021-03-10,41.4796
2021-03-11,41.4796
2021-03-12,41.4796
2021-03-13,41.4796
2021-03-14,41.4796
2021-03-15,41.4796
2021-03-16,41.4796
2021-03-17,41.4796
2021-03-18,41.4796
2021-03-19,41.4796
2021-03-20,41.4796
2021-03-21,41.4796
2021-03-22,41.4796
2021-03-23,41.4796
2021-03-24,41.4796
2021-03-25,41.4796
2021-03-26,41.4796
2021-03-27,41.4796
2021-03-28,41.4796
2021-03-29,41.4796
2021-03-30,41.4796
2021-03-31,39.0788
2021-04-01,39.0788
2021-04-02,39.0788
2021-04-03,39.0788
2021-04-04,39.0788
2021-04-05,39.0788
2021-04-06,39.0788
2021-04-07,39.0788
2021-04-08,39.0788
2021-04-09,39.0788
2021-04-10,39.0788
2021-04-11,39.0788
2021-04-12,39.0788
2021-04-13,39.0788
2021-04-14,39.0788
2021-04-15,39.0788
2021-04-16,39.0788
2021-04-17,39.0788
2021-04-18,39.0788
2021-04-19,39.0788
2021-04-20,39.0788
2021-04-21,39.0788
2021-04-22,39.0788
2021-04-23,39.0788
2021-04-24,39.0788
2021-04-25,39.0788
2021-04-26,39.0788
2021-04-27,39.0788
2021-04-28,39.0788
2021-04-29,39.0788
2021-04-30,39.0788
2021-05-01,39.0788
2021-05-02,39.0788
2021-05-03,39.0788
2021-05-04,39.0788
2021-05-05,39.0788
2021-05-06,39.0788
2021-05-07,39.0788
2021-05-08,39.0788
2021-05-09,39.0788
2021-05-10,39.0788
2021-05-11,39.0788
2021-05-12,39.0788
2021-05-13,39.0788
2021-05-14,39.0788
2021-05-15,39.0788
2021-05-16,39.0788
2021-05-17,39.0788
2021-05-18,39.0788
2021-05-19,39.0788
2021-05-20,39.0788
2021-05-21,39.0788
2021-05-22,39.0788
2021-05-23,39.0788
2021-05-24,39.0788
2021-05-25,39.0788
2021-05-26,39.0788
2021-05-27,39.0788
2021-05-28,39.0788
2021-05-29,39.0788
2021-05-30,39.0788
2021-05-31,39.0788
2021-06-01,39.0788
2021-06-02,39.0788
2021-06-03,39.0788
2021-06-04,39.0788
2021-06-05,39.0788
2021-06-06,39.0788
2021-06-07,39.0788
2021-06-08,39.0788
2021-06-09,39.0788
2021-06-10,39.0788
2021-06-11,39.0788
2021-06-12,39.0788
2021-06-13,39.0788
2021-06-14,39.0788
2021-06-15,39.0788
2021-06-16,39.0788
2021-06-17,39.0788
2021-06-18,39.0788
2021-06-19,39.0788
2021-06-20,39.0788
2021-06-21,39.0788
2021-06-22,39.0788
2021-06-23,39.0788
2021-06-24,39.0788
2021-06-25,39.0788
2021-06-26,39.0788
2021-06-27,39.0788
2021-06-28,39.0788
2021-06-29,39.0788
2021-06-30,58.938
2021-07-01,58.938
2021-07-02,58.938
2021-07-03,58.938
2021-07-04,58.938
2021-07-05,58.938
2021-07-06,58.938
2021-07-07,58.938
2021-07-08,58.938
2021-07-09,58.938
2021-07-10,58.938
2021-07-11,58.938
2021-07-12,58.938
2021-07-13,58.938
2021-07-14,58.938
2021-07-15,58.938
2021-07-16,58.938
2021-07-17,58.938
2021-07-18,58.938
2021-07-19,58.938
2021-07-20,58.938
2021-07-21,58.938
2021-07-22,58.938
2021-07-23,58.938
2021-07-24,58.938
2021-07-25,58.938
2021-07-26,58.938
2021-07-27,58.938
2021-07-28,58.938
2021-07-29,58.938
2021-07-30,58.938
2021-07-31,58.938
2021-08-01,58.938
2021-08-02,58.938
2021-08-03,58.938
2021-08-04,58.938
2021-08-05,58.938
2021-08-06,58.938
2021-08-07,58.938
2021-08-08,58.938
2021-08-09,58.938
2021-08-10,58.938
2021-08-11,58.938
2021-08-12,58.938
2021-08-13,58.938
2021-08-14,58.938
2021-08-15,58.938
2021-08-16,58.938
2021-08-17,58.938
2021-08-18,58.938
2021-08-19,58.938
2021-08-20,58.938
2021-08-21,58.938
2021-08-22,58.938
2021-08-23,58.938
2021-08-24,58.938
2021-08-25,58.938
2021-08-26,58.938
2021-08-27,58.938
2021-08-28,58.938
2021-08-29,58.938
2021-08-30,58.938
2021-08-31,58.938
2021-09-01,58.938
2021-09-02,58.938
2021-09-03,58.938
2021-09-04,58.938
2021-09-05,58.938
2021-09-06,58.938
2021-09-07,58.938
2021-09-08,58.938
2021-09-09,58.938
2021-09-10,58.938
2021-09-11,58.938
2021-09-12,58.938
2021-09-13,58.938
2021-09-14,58.938
2021-09-15,58.938
2021-09-16,58.938
2021-09-17,58.938
2021-09-18,58.938
2021-09-19,58.938
2021-09-20,58.938
2021-09-21,58.938
2021-09-22,58.938
2021-09-23,58.938
2021-09-24,58.938
2021-09-25,58.938
2021-09-26,58.938
2021-09-27,58.938
2021-09-28,58.938
2021-09-29,58.938
2021-09-30,68.5286
2021-10-01,68.5286
2021-10-02,68.5286
2021-10-03,68.5286
2021-10-04,68.5286
2021-10-05,68.5286
2021-10-06,68.5286
2021-10-07,68.5286
2021-10-08,68.5286
2021-10-09,68.5286
2021-10-10,68.5286
2021-10-11,68.5286
2021-10-12,68.5286
2021-10-13,68.5286
2021-10-14,68.5286
2021-10-15,68.5286
2021-10-16,68.5286
2021-10-17,68.5286
2021-10-18,68.5286
2021-10-19,68.5286
2021-10-20,68.5286
2021-10-21,68.5286
2021-10-22,68.5286
2021-10-23,68.5286
2021-10-24,68.5286
2021-10-25,68.5286
2021-10-26,68.5286
2021-10-27,68.5286
2021-10-28,68.5286
2021-10-29,68.5286
2021-10-30,68.5286
2021-10-31,68.5286
2021-11-01,68.5286
2021-11-02,68.5286
2021-11-03,68.5286
2021-11-04,68.5286
2021-11-05,68.5286
2021-11-06,68.5286
2021-11-07,68.5286
2021-11-08,68.5286
2021-11-09,68.5286
2021-11-10,68.5286
2021-11-11,68.5286
2021-11-12,68.5286
2021-11-13,68.5286
2021-11-14,68.5286
2021-11-15,68.5286
2021-11-16,68.5286
2021-11-17,68.5286
2021-11-18,68.5286
2021-11-19,68.5286
2021-11-20,68.5286
2021-11-21,68.5286
2021-11-22,68.5286
2021-11-23,68.5286
2021-11-24,68.5286
2021-11-25,68.5286
2021-11-26,68.5286
2021-11-27,68.5286
2021-11-28,68.5286
2021-11-29,68.5286
2021-11-30,68.5286
2021-12-01,68.5286
2021-12-02,68.5286
2021-12-03,68.5286
2021-12-04,68.5286
2021-12-05,68.5286
2021-12-06,68.5286
2021-12-07,68.5286
2021-12-08,68.5286
2021-12-09,68.5286
2021-12-10,68.5286
2021-12-11,68.5286
2021-12-12,68.5286
2021-12-13,68.5286
2021-12-14,68.5286
2021-12-15,68.5286
2021-12-16,68.5286
2021-12-17,68.5286
2021-12-18,68.5286
2021-12-19,68.5286
2021-12-20,68.5286
2021-12-21,68.5286
2021-12-22,68.5286
2021-12-23,68.5286
2021-12-24,68.5286
2021-12-25,68.5286
2021-12-26,68.5286
2021-12-27,68.5286
2021-12-28,68.5286
2021-12-29,68.5286
2021-12-30,68.5286
2021-12-31,65.9486
2022-01-01,65.9486
2022-01-02,65.9486
2022-01-03,65.9486
2022-01-04,65.9486
2022-01-05,65.9486
2022-01-06,65.9486
2022-01-07,65.9486
2022-01-08,65.9486
2022-01-09,65.9486
2022-01-10,65.9486
2022-01-11,65.9486
2022-01-12,65.9486
2022-01-13,65.9486
2022-01-14,65.9486
2022-01-15,65.9486
2022-01-16,65.9486
2022-01-17,65.9486
2022-01-18,65.9486
2022-01-19,65.9486
2022-01-20,65.9486
2022-01-21,65.9486
2022-01-22,65.9486
2022-01-23,65.9486
2022-01-24,65.9486
2022-01-25,65.9486
2022-01-26,65.9486
2022-01-27,65.9486
2022-01-28,65.9486
2022-01-29,65.9486
2022-01-30,65.9486
2022-01-31,65.9486
2022-02-01,65.9486
2022-02-02,65.9486
2022-02-03,65.9486
2022-02-04,65.9486
2022-02-05,65.9486
2022-02-06,65.9486
2022-02-07,65.9486
2022-02-08,65.9486
2022-02-09,65.9486
2022-02-10,65.9486
2022-02-11,65.9486
2022-02-12,65.9486
2022-02-13,65.9486
2022-02-14,65.9486
2022-02-15,65.9486
2022-02-16,65.9486
2022-02-17,65.9486
2022-02-18,65.9486
2022-02-19,65.9486
2022-02-20,65.9486
2022-02-21,65.9486
2022-02-22,65.9486
2022-02-23,65.9486
2022-02-24,65.9486
2022-02-25,65.9486
2022-02-26,65.9486
2022-02-27,65.9486
2022-02-28,65.9486
2022-03-01,65.9486
2022-03-02,65.9486
2022-03-03,65.9486
2022-03-04,65.9486
2022-03-05,65.9486
2022-03-06,65.9486
2022-03-07,65.9486
2022-03-08,65.9486
2022-03-09,65.9486
2022-03-10,65.9486
2022-03-11,65.9486
2022-03-12,65.9486
2022-03-13,65.9486
2022-03-14,65.9486
2022-03-15,65.9486
2022-03-16,65.9486
2022-03-17,65.9486
2022-03-18,65.9486
2022-03-19,65.9486
2022-03-20,65.9486
2022-03-21,65.9486
2022-03-22,65.9486
2022-03-23,65.9486
2022-03-24,65.9486
2022-03-25,65.9486
2022-03-26,65.9486
2022-03-27,65.9486
2022-03-28,65.9486
2022-03-29,65.9486
2022-03-30,65.9486
2022-03-31,61.2721
2022-04-01,61.2721
2022-04-02,61.2721
2022-04-03,61.2721
2022-04-04,61.2721
2022-04-05,61.2721
2022-04-06,61.2721
2022-04-07,61.2721
2022-04-08,61.2721
2022-04-09,61.2721
2022-04-10,61.2721
2022-04-11,61.2721
2022-04-12,61.2721
2022-04-13,61.2721
2022-04-14,61.2721
2022-04-15,61.2721
2022-04-16,61.2721
2022-04-17,61.2721
2022-04-18,61.2721
2022-04-19,61.2721
2022-04-20,61.2721
2022-04-21,61.2721
2022-04-22,61.2721
2022-04-23,61.2721
2022-04-24,61.2721
2022-04-25,61.2721
2022-04-26,61.2721
2022-04-27,61.2721
2022-04-28,61.2721
2022-04-29,61.2721
2022-04-30,61.2721
2022-05-01,61.2721
2022-05-02,61.2721
2022-05-03,61.2721
2022-05-04,61.2721
2022-05-05,61.2721
2022-05-06,61.2721
2022-05-07,61.2721
2022-05-08,61.2721
2022-05-09,61.2721
2022-05-10,61.2721
2022-05-11,61.2721
2022-05-12,61.2721
2022-05-13,61.2721
2022-05-14,61.2721
2022-05-15,61.2721
2022-05-16,61.2721
2022-05-17,61.2721
2022-05-18,61.2721
2022-05-19,61.2721
2022-05-20,61.2721
2022-05-21,61.2721
2022-05-22,61.2721
2022-05-23,61.2721
2022-05-24,61.2721
2022-05-25,61.2721
2022-05-26,61.2721
2022-05-27,61.2721
2022-05-28,61.2721
2022-05-29,61.2721
2022-05-30,61.2721
2022-05-31,61.2721
2022-06-01,61.2721
2022-06-02,61.2721
2022-06-03,61.2721
2022-06-04,61.2721
2022-06-05,61.2721
2022-06-06,61.2721
2022-06-07,61.2721
2022-06-08,61.2721
2022-06-09,61.2721
2022-06-10,61.2721
2022-06-11,61.2721
2022-06-12,61.2721
2022-06-13,61.2721
2022-06-14,61.2721
2022-06-15,61.2721
2022-06-16,61.2721
2022-06-17,61.2721
2022-06-18,61.2721
2022-06-19,61.2721
2022-06-20,61.2721
2022-06-21,61.2721
2022-06-22,61.2721
2022-06-23,61.2721
2022-06-24,61.2721
2022-06-25,61.2721
2022-06-26,61.2721
2022-06-27,61.2721
2022-06-28,61.2721
2022-06-29,61.2721
2022-06-30,100.3753
2022-07-01,100.3753
2022-07-02,100.3753
2022-07-03,100.3753
2022-07-04,100.3753
2022-07-05,100.3753
2022-07-06,100.3753
2022-07-07,100.3753
2022-07-08,100.3753
2022-07-09,100.3753
2022-07-10,100.3753
2022-07-11,100.3753
2022-07-12,100.3753
2022-07-13,100.3753
2022-07-14,100.3753
2022-07-15,100.3753
2022-07-16,100.3753
2022-07-17,100.3753
2022-07-18,100.3753
2022-07-19,100.3753
2022-07-20,100.3753
2022-07-21,100.3753
2022-07-22,100.3753
2022-07-23,100.3753
2022-07-24,100.3753
2022-07-25,100.3753
2022-07-26,100.3753
2022-07-27,100.3753
2022-07-28,100.3753
2022-07-29,100.3753
2022-07-30,100.3753
2022-07-31,100.3753
2022-08-01,100.3753
2022-08-02,100.3753
2022-08-03,100.3753
2022-08-04,100.3753
2022-08-05,100.3753
2022-08-06,100.3753
2022-08-07,100.3753
2022-08-08,100.3753
2022-08-09,100.3753
2022-08-10,100.3753
2022-08-11,100.3753
2022-08-12,100.3753
2022-08-13,100.3753
2022-08-14,100.3753
2022-08-15,100.3753
2022-08-16,100.3753
2022-08-17,100.3753
2022-08-18,100.3753
2022-08-19,100.3753
2022-08-20,100.3753
2022-08-21,100.3753
2022-08-22,100.3753
2022-08-23,100.3753
2022-08-24,100.3753
2022-08-25,100.3753
2022-08-26,100.3753
2022-08-27,100.3753
2022-08-28,100.3753
2022-08-29,100.3753
2022-08-30,100.3753
2022-08-31,100.3753
2022-09-01,100.3753
2022-09-02,100.3753
2022-09-03,100.3753
2022-09-04,100.3753
2022-09-05,100.3753
2022-09-06,100.3753
2022-09-07,100.3753
2022-09-08,100.3753
2022-09-09,100.3753
2022-09-10,100.3753
2022-09-11,100.3753
2022-09-12,100.3753
2022-09-13,100.3753
2022-09-14,100.3753
2022-09-15,100.3753
2022-09-16,100.3753
2022-09-17,100.3753
2022-09-18,100.3753
2022-09-19,100.3753
2022-09-20,100.3753
2022-09-21,100.3753
2022-09-22,100.3753
2022-09-23,100.3753
2022-09-24,100.3753
2022-09-25,100.3753
2022-09-26,100.3753
2022-09-27,100.3753
2022-09-28,100.3753
2022-09-29,100.3753
2022-09-30,118.2004
2022-10-01,118.2004
2022-10-02,118.2004
2022-10-03,118.2004
2022-10-04,118.2004
2022-10-05,118.2004
2022-10-06,118.2004
2022-10-07,118.2004
2022-10-08,118.2004
2022-10-09,118.2004
2022-10-10,118.2004
2022-10-11,118.2004
2022-10-12,118.2004
2022-10-13,118.2004
2022-10-14,118.2004
2022-10-15,118.2004
2022-10-16,118.2004
2022-10-17,118.2004
2022-10-18,118.2004
2022-10-19,118.2004
2022-10-20,118.2004
2022-10-21,118.2004
2022-10-22,118.2004
2022-10-23,118.2004
2022-10-24,118.2004
2022-10-25,118.2004
2022-10-26,118.2004
2022-10-27,118.2004
2022-10-28,118.2004
2022-10-29,118.2004
2022-10-30,118.2004
2022-10-31,118.2004
2022-11-01,118.2004
2022-11-02,118.2004
2022-11-03,118.2004
2022-11-04,118.2004
2022-11-05,118.2004
2022-11-06,118.2004
2022-11-07,118.2004
2022-11-08,118.2004
2022-11-09,118.2004
2022-11-10,118.2004
2022-11-11,118.2004
2022-11-12,118.2004
2022-11-13,118.2004
2022-11-14,118.2004
2022-11-15,118.2004
2022-11-16,118.2004
2022-11-17,118.2004
2022-11-18,118.2004
2022-11-19,118.2004
2022-11-20,118.2004
2022-11-21,118.2004
2022-11-22,118.2004
2022-11-23,118.2004
2022-11-24,118.2004
2022-11-25,118.2004
2022-11-26,118.2004
