,SGSN SW Equity
2019-09-26,52.1678
2019-09-27,52.1678
2019-09-28,52.1678
2019-09-29,52.1678
2019-09-30,52.1678
2019-10-01,52.1678
2019-10-02,52.1678
2019-10-03,52.1678
2019-10-04,52.1678
2019-10-05,52.1678
2019-10-06,52.1678
2019-10-07,52.1678
2019-10-08,52.1678
2019-10-09,52.1678
2019-10-10,52.1678
2019-10-11,52.1678
2019-10-12,52.1678
2019-10-13,52.1678
2019-10-14,52.1678
2019-10-15,52.1678
2019-10-16,52.1678
2019-10-17,52.1678
2019-10-18,52.1678
2019-10-19,52.1678
2019-10-20,52.1678
2019-10-21,52.1678
2019-10-22,52.1678
2019-10-23,52.1678
2019-10-24,52.1678
2019-10-25,52.1678
2019-10-26,52.1678
2019-10-27,52.1678
2019-10-28,52.1678
2019-10-29,52.1678
2019-10-30,52.1678
2019-10-31,52.1678
2019-11-01,52.1678
2019-11-02,52.1678
2019-11-03,52.1678
2019-11-04,52.1678
2019-11-05,52.1678
2019-11-06,52.1678
2019-11-07,52.1678
2019-11-08,52.1678
2019-11-09,52.1678
2019-11-10,52.1678
2019-11-11,52.1678
2019-11-12,52.1678
2019-11-13,52.1678
2019-11-14,52.1678
2019-11-15,52.1678
2019-11-16,52.1678
2019-11-17,52.1678
2019-11-18,52.1678
2019-11-19,52.1678
2019-11-20,52.1678
2019-11-21,52.1678
2019-11-22,52.1678
2019-11-23,52.1678
2019-11-24,52.1678
2019-11-25,52.1678
2019-11-26,52.1678
2019-11-27,52.1678
2019-11-28,52.1678
2019-11-29,52.1678
2019-11-30,52.1678
2019-12-01,52.1678
2019-12-02,52.1678
2019-12-03,52.1678
2019-12-04,52.1678
2019-12-05,52.1678
2019-12-06,52.1678
2019-12-07,52.1678
2019-12-08,52.1678
2019-12-09,52.1678
2019-12-10,52.1678
2019-12-11,52.1678
2019-12-12,52.1678
2019-12-13,52.1678
2019-12-14,52.1678
2019-12-15,52.1678
2019-12-16,52.1678
2019-12-17,52.1678
2019-12-18,52.1678
2019-12-19,52.1678
2019-12-20,52.1678
2019-12-21,52.1678
2019-12-22,52.1678
2019-12-23,52.1678
2019-12-24,52.1678
2019-12-25,52.1678
2019-12-26,52.1678
2019-12-27,52.1678
2019-12-28,52.1678
2019-12-29,52.1678
2019-12-30,52.1678
2019-12-31,41.4833
2020-01-01,41.4833
2020-01-02,41.4833
2020-01-03,41.4833
2020-01-04,41.4833
2020-01-05,41.4833
2020-01-06,41.4833
2020-01-07,41.4833
2020-01-08,41.4833
2020-01-09,41.4833
2020-01-10,41.4833
2020-01-11,41.4833
2020-01-12,41.4833
2020-01-13,41.4833
2020-01-14,41.4833
2020-01-15,41.4833
2020-01-16,41.4833
2020-01-17,41.4833
2020-01-18,41.4833
2020-01-19,41.4833
2020-01-20,41.4833
2020-01-21,41.4833
2020-01-22,41.4833
2020-01-23,41.4833
2020-01-24,41.4833
2020-01-25,41.4833
2020-01-26,41.4833
2020-01-27,41.4833
2020-01-28,41.4833
2020-01-29,41.4833
2020-01-30,41.4833
2020-01-31,41.4833
2020-02-01,41.4833
2020-02-02,41.4833
2020-02-03,41.4833
2020-02-04,41.4833
2020-02-05,41.4833
2020-02-06,41.4833
2020-02-07,41.4833
2020-02-08,41.4833
2020-02-09,41.4833
2020-02-10,41.4833
2020-02-11,41.4833
2020-02-12,41.4833
2020-02-13,41.4833
2020-02-14,41.4833
2020-02-15,41.4833
2020-02-16,41.4833
2020-02-17,41.4833
2020-02-18,41.4833
2020-02-19,41.4833
2020-02-20,41.4833
2020-02-21,41.4833
2020-02-22,41.4833
2020-02-23,41.4833
2020-02-24,41.4833
2020-02-25,41.4833
2020-02-26,41.4833
2020-02-27,41.4833
2020-02-28,41.4833
2020-02-29,41.4833
2020-03-01,41.4833
2020-03-02,41.4833
2020-03-03,41.4833
2020-03-04,41.4833
2020-03-05,41.4833
2020-03-06,41.4833
2020-03-07,41.4833
2020-03-08,41.4833
2020-03-09,41.4833
2020-03-10,41.4833
2020-03-11,41.4833
2020-03-12,41.4833
2020-03-13,41.4833
2020-03-14,41.4833
2020-03-15,41.4833
2020-03-16,41.4833
2020-03-17,41.4833
2020-03-18,41.4833
2020-03-19,41.4833
2020-03-20,41.4833
2020-03-21,41.4833
2020-03-22,41.4833
2020-03-23,41.4833
2020-03-24,41.4833
2020-03-25,41.4833
2020-03-26,41.4833
2020-03-27,41.4833
2020-03-28,41.4833
2020-03-29,41.4833
2020-03-30,41.4833
2020-03-31,41.4833
2020-04-01,41.4833
2020-04-02,41.4833
2020-04-03,41.4833
2020-04-04,41.4833
2020-04-05,41.4833
2020-04-06,41.4833
2020-04-07,41.4833
2020-04-08,41.4833
2020-04-09,41.4833
2020-04-10,41.4833
2020-04-11,41.4833
2020-04-12,41.4833
2020-04-13,41.4833
2020-04-14,41.4833
2020-04-15,41.4833
2020-04-16,41.4833
2020-04-17,41.4833
2020-04-18,41.4833
2020-04-19,41.4833
2020-04-20,41.4833
2020-04-21,41.4833
2020-04-22,41.4833
2020-04-23,41.4833
2020-04-24,41.4833
2020-04-25,41.4833
2020-04-26,41.4833
2020-04-27,41.4833
2020-04-28,41.4833
2020-04-29,41.4833
2020-04-30,41.4833
2020-05-01,41.4833
2020-05-02,41.4833
2020-05-03,41.4833
2020-05-04,41.4833
2020-05-05,41.4833
2020-05-06,41.4833
2020-05-07,41.4833
2020-05-08,41.4833
2020-05-09,41.4833
2020-05-10,41.4833
2020-05-11,41.4833
2020-05-12,41.4833
2020-05-13,41.4833
2020-05-14,41.4833
2020-05-15,41.4833
2020-05-16,41.4833
2020-05-17,41.4833
2020-05-18,41.4833
2020-05-19,41.4833
2020-05-20,41.4833
2020-05-21,41.4833
2020-05-22,41.4833
2020-05-23,41.4833
2020-05-24,41.4833
2020-05-25,41.4833
2020-05-26,41.4833
2020-05-27,41.4833
2020-05-28,41.4833
2020-05-29,41.4833
2020-05-30,41.4833
2020-05-31,41.4833
2020-06-01,41.4833
2020-06-02,41.4833
2020-06-03,41.4833
2020-06-04,41.4833
2020-06-05,41.4833
2020-06-06,41.4833
2020-06-07,41.4833
2020-06-08,41.4833
2020-06-09,41.4833
2020-06-10,41.4833
2020-06-11,41.4833
2020-06-12,41.4833
2020-06-13,41.4833
2020-06-14,41.4833
2020-06-15,41.4833
2020-06-16,41.4833
2020-06-17,41.4833
2020-06-18,41.4833
2020-06-19,41.4833
2020-06-20,41.4833
2020-06-21,41.4833
2020-06-22,41.4833
2020-06-23,41.4833
2020-06-24,41.4833
2020-06-25,41.4833
2020-06-26,41.4833
2020-06-27,41.4833
2020-06-28,41.4833
2020-06-29,41.4833
2020-06-30,44.0777
2020-07-01,44.0777
2020-07-02,44.0777
2020-07-03,44.0777
2020-07-04,44.0777
2020-07-05,44.0777
2020-07-06,44.0777
2020-07-07,44.0777
2020-07-08,44.0777
2020-07-09,44.0777
2020-07-10,44.0777
2020-07-11,44.0777
2020-07-12,44.0777
2020-07-13,44.0777
2020-07-14,44.0777
2020-07-15,44.0777
2020-07-16,44.0777
2020-07-17,44.0777
2020-07-18,44.0777
2020-07-19,44.0777
2020-07-20,44.0777
2020-07-21,44.0777
2020-07-22,44.0777
2020-07-23,44.0777
2020-07-24,44.0777
2020-07-25,44.0777
2020-07-26,44.0777
2020-07-27,44.0777
2020-07-28,44.0777
2020-07-29,44.0777
2020-07-30,44.0777
2020-07-31,44.0777
2020-08-01,44.0777
2020-08-02,44.0777
2020-08-03,44.0777
2020-08-04,44.0777
2020-08-05,44.0777
2020-08-06,44.0777
2020-08-07,44.0777
2020-08-08,44.0777
2020-08-09,44.0777
2020-08-10,44.0777
2020-08-11,44.0777
2020-08-12,44.0777
2020-08-13,44.0777
2020-08-14,44.0777
2020-08-15,44.0777
2020-08-16,44.0777
2020-08-17,44.0777
2020-08-18,44.0777
2020-08-19,44.0777
2020-08-20,44.0777
2020-08-21,44.0777
2020-08-22,44.0777
2020-08-23,44.0777
2020-08-24,44.0777
2020-08-25,44.0777
2020-08-26,44.0777
2020-08-27,44.0777
2020-08-28,44.0777
2020-08-29,44.0777
2020-08-30,44.0777
2020-08-31,44.0777
2020-09-01,44.0777
2020-09-02,44.0777
2020-09-03,44.0777
2020-09-04,44.0777
2020-09-05,44.0777
2020-09-06,44.0777
2020-09-07,44.0777
2020-09-08,44.0777
2020-09-09,44.0777
2020-09-10,44.0777
2020-09-11,44.0777
2020-09-12,44.0777
2020-09-13,44.0777
2020-09-14,44.0777
2020-09-15,44.0777
2020-09-16,44.0777
2020-09-17,44.0777
2020-09-18,44.0777
2020-09-19,44.0777
2020-09-20,44.0777
2020-09-21,44.0777
2020-09-22,44.0777
2020-09-23,44.0777
2020-09-24,44.0777
2020-09-25,44.0777
2020-09-26,44.0777
2020-09-27,44.0777
2020-09-28,44.0777
2020-09-29,44.0777
2020-09-30,44.0777
2020-10-01,44.0777
2020-10-02,44.0777
2020-10-03,44.0777
2020-10-04,44.0777
2020-10-05,44.0777
2020-10-06,44.0777
2020-10-07,44.0777
2020-10-08,44.0777
2020-10-09,44.0777
2020-10-10,44.0777
2020-10-11,44.0777
2020-10-12,44.0777
2020-10-13,44.0777
2020-10-14,44.0777
2020-10-15,44.0777
2020-10-16,44.0777
2020-10-17,44.0777
2020-10-18,44.0777
2020-10-19,44.0777
2020-10-20,44.0777
2020-10-21,44.0777
2020-10-22,44.0777
2020-10-23,44.0777
2020-10-24,44.0777
2020-10-25,44.0777
2020-10-26,44.0777
2020-10-27,44.0777
2020-10-28,44.0777
2020-10-29,44.0777
2020-10-30,44.0777
2020-10-31,44.0777
2020-11-01,44.0777
2020-11-02,44.0777
2020-11-03,44.0777
2020-11-04,44.0777
2020-11-05,44.0777
2020-11-06,44.0777
2020-11-07,44.0777
2020-11-08,44.0777
2020-11-09,44.0777
2020-11-10,44.0777
2020-11-11,44.0777
2020-11-12,44.0777
2020-11-13,44.0777
2020-11-14,44.0777
2020-11-15,44.0777
2020-11-16,44.0777
2020-11-17,44.0777
2020-11-18,44.0777
2020-11-19,44.0777
2020-11-20,44.0777
2020-11-21,44.0777
2020-11-22,44.0777
2020-11-23,44.0777
2020-11-24,44.0777
2020-11-25,44.0777
2020-11-26,44.0777
2020-11-27,44.0777
2020-11-28,44.0777
2020-11-29,44.0777
2020-11-30,44.0777
2020-12-01,44.0777
2020-12-02,44.0777
2020-12-03,44.0777
2020-12-04,44.0777
2020-12-05,44.0777
2020-12-06,44.0777
2020-12-07,44.0777
2020-12-08,44.0777
2020-12-09,44.0777
2020-12-10,44.0777
2020-12-11,44.0777
2020-12-12,44.0777
2020-12-13,44.0777
2020-12-14,44.0777
2020-12-15,44.0777
2020-12-16,44.0777
2020-12-17,44.0777
2020-12-18,44.0777
2020-12-19,44.0777
2020-12-20,44.0777
2020-12-21,44.0777
2020-12-22,44.0777
2020-12-23,44.0777
2020-12-24,44.0777
2020-12-25,44.0777
2020-12-26,44.0777
2020-12-27,44.0777
2020-12-28,44.0777
2020-12-29,44.0777
2020-12-30,44.0777
2020-12-31,37.296
2021-01-01,37.296
2021-01-02,37.296
2021-01-03,37.296
2021-01-04,37.296
2021-01-05,37.296
2021-01-06,37.296
2021-01-07,37.296
2021-01-08,37.296
2021-01-09,37.296
2021-01-10,37.296
2021-01-11,37.296
2021-01-12,37.296
2021-01-13,37.296
2021-01-14,37.296
2021-01-15,37.296
2021-01-16,37.296
2021-01-17,37.296
2021-01-18,37.296
2021-01-19,37.296
2021-01-20,37.296
2021-01-21,37.296
2021-01-22,37.296
2021-01-23,37.296
2021-01-24,37.296
2021-01-25,37.296
2021-01-26,37.296
2021-01-27,37.296
2021-01-28,37.296
2021-01-29,37.296
2021-01-30,37.296
2021-01-31,37.296
2021-02-01,37.296
2021-02-02,37.296
2021-02-03,37.296
2021-02-04,37.296
2021-02-05,37.296
2021-02-06,37.296
2021-02-07,37.296
2021-02-08,37.296
2021-02-09,37.296
2021-02-10,37.296
2021-02-11,37.296
2021-02-12,37.296
2021-02-13,37.296
2021-02-14,37.296
2021-02-15,37.296
2021-02-16,37.296
2021-02-17,37.296
2021-02-18,37.296
2021-02-19,37.296
2021-02-20,37.296
2021-02-21,37.296
2021-02-22,37.296
2021-02-23,37.296
2021-02-24,37.296
2021-02-25,37.296
2021-02-26,37.296
2021-02-27,37.296
2021-02-28,37.296
2021-03-01,37.296
2021-03-02,37.296
2021-03-03,37.296
2021-03-04,37.296
2021-03-05,37.296
2021-03-06,37.296
2021-03-07,37.296
2021-03-08,37.296
2021-03-09,37.296
2021-03-10,37.296
2021-03-11,37.296
2021-03-12,37.296
2021-03-13,37.296
2021-03-14,37.296
2021-03-15,37.296
2021-03-16,37.296
2021-03-17,37.296
2021-03-18,37.296
2021-03-19,37.296
2021-03-20,37.296
2021-03-21,37.296
2021-03-22,37.296
2021-03-23,37.296
2021-03-24,37.296
2021-03-25,37.296
2021-03-26,37.296
2021-03-27,37.296
2021-03-28,37.296
2021-03-29,37.296
2021-03-30,37.296
2021-03-31,37.296
2021-04-01,37.296
2021-04-02,37.296
2021-04-03,37.296
2021-04-04,37.296
2021-04-05,37.296
2021-04-06,37.296
2021-04-07,37.296
2021-04-08,37.296
2021-04-09,37.296
2021-04-10,37.296
2021-04-11,37.296
2021-04-12,37.296
2021-04-13,37.296
2021-04-14,37.296
2021-04-15,37.296
2021-04-16,37.296
2021-04-17,37.296
2021-04-18,37.296
2021-04-19,37.296
2021-04-20,37.296
2021-04-21,37.296
2021-04-22,37.296
2021-04-23,37.296
2021-04-24,37.296
2021-04-25,37.296
2021-04-26,37.296
2021-04-27,37.296
2021-04-28,37.296
2021-04-29,37.296
2021-04-30,37.296
2021-05-01,37.296
2021-05-02,37.296
2021-05-03,37.296
2021-05-04,37.296
2021-05-05,37.296
2021-05-06,37.296
2021-05-07,37.296
2021-05-08,37.296
2021-05-09,37.296
2021-05-10,37.296
2021-05-11,37.296
2021-05-12,37.296
2021-05-13,37.296
2021-05-14,37.296
2021-05-15,37.296
2021-05-16,37.296
2021-05-17,37.296
2021-05-18,37.296
2021-05-19,37.296
2021-05-20,37.296
2021-05-21,37.296
2021-05-22,37.296
2021-05-23,37.296
2021-05-24,37.296
2021-05-25,37.296
2021-05-26,37.296
2021-05-27,37.296
2021-05-28,37.296
2021-05-29,37.296
2021-05-30,37.296
2021-05-31,37.296
2021-06-01,37.296
2021-06-02,37.296
2021-06-03,37.296
2021-06-04,37.296
2021-06-05,37.296
2021-06-06,37.296
2021-06-07,37.296
2021-06-08,37.296
2021-06-09,37.296
2021-06-10,37.296
2021-06-11,37.296
2021-06-12,37.296
2021-06-13,37.296
2021-06-14,37.296
2021-06-15,37.296
2021-06-16,37.296
2021-06-17,37.296
2021-06-18,37.296
2021-06-19,37.296
2021-06-20,37.296
2021-06-21,37.296
2021-06-22,37.296
2021-06-23,37.296
2021-06-24,37.296
2021-06-25,37.296
2021-06-26,37.296
2021-06-27,37.296
2021-06-28,37.296
2021-06-29,37.296
2021-06-30,71.1574
2021-07-01,71.1574
2021-07-02,71.1574
2021-07-03,71.1574
2021-07-04,71.1574
2021-07-05,71.1574
2021-07-06,71.1574
2021-07-07,71.1574
2021-07-08,71.1574
2021-07-09,71.1574
2021-07-10,71.1574
2021-07-11,71.1574
2021-07-12,71.1574
2021-07-13,71.1574
2021-07-14,71.1574
2021-07-15,71.1574
2021-07-16,71.1574
2021-07-17,71.1574
2021-07-18,71.1574
2021-07-19,71.1574
2021-07-20,71.1574
2021-07-21,71.1574
2021-07-22,71.1574
2021-07-23,71.1574
2021-07-24,71.1574
2021-07-25,71.1574
2021-07-26,71.1574
2021-07-27,71.1574
2021-07-28,71.1574
2021-07-29,71.1574
2021-07-30,71.1574
2021-07-31,71.1574
2021-08-01,71.1574
2021-08-02,71.1574
2021-08-03,71.1574
2021-08-04,71.1574
2021-08-05,71.1574
2021-08-06,71.1574
2021-08-07,71.1574
2021-08-08,71.1574
2021-08-09,71.1574
2021-08-10,71.1574
2021-08-11,71.1574
2021-08-12,71.1574
2021-08-13,71.1574
2021-08-14,71.1574
2021-08-15,71.1574
2021-08-16,71.1574
2021-08-17,71.1574
2021-08-18,71.1574
2021-08-19,71.1574
2021-08-20,71.1574
2021-08-21,71.1574
2021-08-22,71.1574
2021-08-23,71.1574
2021-08-24,71.1574
2021-08-25,71.1574
2021-08-26,71.1574
2021-08-27,71.1574
2021-08-28,71.1574
2021-08-29,71.1574
2021-08-30,71.1574
2021-08-31,71.1574
2021-09-01,71.1574
2021-09-02,71.1574
2021-09-03,71.1574
2021-09-04,71.1574
2021-09-05,71.1574
2021-09-06,71.1574
2021-09-07,71.1574
2021-09-08,71.1574
2021-09-09,71.1574
2021-09-10,71.1574
2021-09-11,71.1574
2021-09-12,71.1574
2021-09-13,71.1574
2021-09-14,71.1574
2021-09-15,71.1574
2021-09-16,71.1574
2021-09-17,71.1574
2021-09-18,71.1574
2021-09-19,71.1574
2021-09-20,71.1574
2021-09-21,71.1574
2021-09-22,71.1574
2021-09-23,71.1574
2021-09-24,71.1574
2021-09-25,71.1574
2021-09-26,71.1574
2021-09-27,71.1574
2021-09-28,71.1574
2021-09-29,71.1574
2021-09-30,71.1574
2021-10-01,71.1574
2021-10-02,71.1574
2021-10-03,71.1574
2021-10-04,71.1574
2021-10-05,71.1574
2021-10-06,71.1574
2021-10-07,71.1574
2021-10-08,71.1574
2021-10-09,71.1574
2021-10-10,71.1574
2021-10-11,71.1574
2021-10-12,71.1574
2021-10-13,71.1574
2021-10-14,71.1574
2021-10-15,71.1574
2021-10-16,71.1574
2021-10-17,71.1574
2021-10-18,71.1574
2021-10-19,71.1574
2021-10-20,71.1574
2021-10-21,71.1574
2021-10-22,71.1574
2021-10-23,71.1574
2021-10-24,71.1574
2021-10-25,71.1574
2021-10-26,71.1574
2021-10-27,71.1574
2021-10-28,71.1574
2021-10-29,71.1574
2021-10-30,71.1574
2021-10-31,71.1574
2021-11-01,71.1574
2021-11-02,71.1574
2021-11-03,71.1574
2021-11-04,71.1574
2021-11-05,71.1574
2021-11-06,71.1574
2021-11-07,71.1574
2021-11-08,71.1574
2021-11-09,71.1574
2021-11-10,71.1574
2021-11-11,71.1574
2021-11-12,71.1574
2021-11-13,71.1574
2021-11-14,71.1574
2021-11-15,71.1574
2021-11-16,71.1574
2021-11-17,71.1574
2021-11-18,71.1574
2021-11-19,71.1574
2021-11-20,71.1574
2021-11-21,71.1574
2021-11-22,71.1574
2021-11-23,71.1574
2021-11-24,71.1574
2021-11-25,71.1574
2021-11-26,71.1574
2021-11-27,71.1574
2021-11-28,71.1574
2021-11-29,71.1574
2021-11-30,71.1574
2021-12-01,71.1574
2021-12-02,71.1574
2021-12-03,71.1574
2021-12-04,71.1574
2021-12-05,71.1574
2021-12-06,71.1574
2021-12-07,71.1574
2021-12-08,71.1574
2021-12-09,71.1574
2021-12-10,71.1574
2021-12-11,71.1574
2021-12-12,71.1574
2021-12-13,71.1574
2021-12-14,71.1574
2021-12-15,71.1574
2021-12-16,71.1574
2021-12-17,71.1574
2021-12-18,71.1574
2021-12-19,71.1574
2021-12-20,71.1574
2021-12-21,71.1574
2021-12-22,71.1574
2021-12-23,71.1574
2021-12-24,71.1574
2021-12-25,71.1574
2021-12-26,71.1574
2021-12-27,71.1574
2021-12-28,71.1574
2021-12-29,71.1574
2021-12-30,71.1574
2021-12-31,56.316
2022-01-01,56.316
2022-01-02,56.316
2022-01-03,56.316
2022-01-04,56.316
2022-01-05,56.316
2022-01-06,56.316
2022-01-07,56.316
2022-01-08,56.316
2022-01-09,56.316
2022-01-10,56.316
2022-01-11,56.316
2022-01-12,56.316
2022-01-13,56.316
2022-01-14,56.316
2022-01-15,56.316
2022-01-16,56.316
2022-01-17,56.316
2022-01-18,56.316
2022-01-19,56.316
2022-01-20,56.316
2022-01-21,56.316
2022-01-22,56.316
2022-01-23,56.316
2022-01-24,56.316
2022-01-25,56.316
2022-01-26,56.316
2022-01-27,56.316
2022-01-28,56.316
2022-01-29,56.316
2022-01-30,56.316
2022-01-31,56.316
2022-02-01,56.316
2022-02-02,56.316
2022-02-03,56.316
2022-02-04,56.316
2022-02-05,56.316
2022-02-06,56.316
2022-02-07,56.316
2022-02-08,56.316
2022-02-09,56.316
2022-02-10,56.316
2022-02-11,56.316
2022-02-12,56.316
2022-02-13,56.316
2022-02-14,56.316
2022-02-15,56.316
2022-02-16,56.316
2022-02-17,56.316
2022-02-18,56.316
2022-02-19,56.316
2022-02-20,56.316
2022-02-21,56.316
2022-02-22,56.316
2022-02-23,56.316
2022-02-24,56.316
2022-02-25,56.316
2022-02-26,56.316
2022-02-27,56.316
2022-02-28,56.316
2022-03-01,56.316
2022-03-02,56.316
2022-03-03,56.316
2022-03-04,56.316
2022-03-05,56.316
2022-03-06,56.316
2022-03-07,56.316
2022-03-08,56.316
2022-03-09,56.316
2022-03-10,56.316
2022-03-11,56.316
2022-03-12,56.316
2022-03-13,56.316
2022-03-14,56.316
2022-03-15,56.316
2022-03-16,56.316
2022-03-17,56.316
2022-03-18,56.316
2022-03-19,56.316
2022-03-20,56.316
2022-03-21,56.316
2022-03-22,56.316
2022-03-23,56.316
2022-03-24,56.316
2022-03-25,56.316
2022-03-26,56.316
2022-03-27,56.316
2022-03-28,56.316
2022-03-29,56.316
2022-03-30,56.316
2022-03-31,56.316
2022-04-01,56.316
2022-04-02,56.316
2022-04-03,56.316
2022-04-04,56.316
2022-04-05,56.316
2022-04-06,56.316
2022-04-07,56.316
2022-04-08,56.316
2022-04-09,56.316
2022-04-10,56.316
2022-04-11,56.316
2022-04-12,56.316
2022-04-13,56.316
2022-04-14,56.316
2022-04-15,56.316
2022-04-16,56.316
2022-04-17,56.316
2022-04-18,56.316
2022-04-19,56.316
2022-04-20,56.316
2022-04-21,56.316
2022-04-22,56.316
2022-04-23,56.316
2022-04-24,56.316
2022-04-25,56.316
2022-04-26,56.316
2022-04-27,56.316
2022-04-28,56.316
2022-04-29,56.316
2022-04-30,56.316
2022-05-01,56.316
2022-05-02,56.316
2022-05-03,56.316
2022-05-04,56.316
2022-05-05,56.316
2022-05-06,56.316
2022-05-07,56.316
2022-05-08,56.316
2022-05-09,56.316
2022-05-10,56.316
2022-05-11,56.316
2022-05-12,56.316
2022-05-13,56.316
2022-05-14,56.316
2022-05-15,56.316
2022-05-16,56.316
2022-05-17,56.316
2022-05-18,56.316
2022-05-19,56.316
2022-05-20,56.316
2022-05-21,56.316
2022-05-22,56.316
2022-05-23,56.316
2022-05-24,56.316
2022-05-25,56.316
2022-05-26,56.316
2022-05-27,56.316
2022-05-28,56.316
2022-05-29,56.316
2022-05-30,56.316
2022-05-31,56.316
2022-06-01,56.316
2022-06-02,56.316
2022-06-03,56.316
2022-06-04,56.316
2022-06-05,56.316
2022-06-06,56.316
2022-06-07,56.316
2022-06-08,56.316
2022-06-09,56.316
2022-06-10,56.316
2022-06-11,56.316
2022-06-12,56.316
2022-06-13,56.316
2022-06-14,56.316
2022-06-15,56.316
2022-06-16,56.316
2022-06-17,56.316
2022-06-18,56.316
2022-06-19,56.316
2022-06-20,56.316
2022-06-21,56.316
2022-06-22,56.316
2022-06-23,56.316
2022-06-24,56.316
2022-06-25,56.316
2022-06-26,56.316
2022-06-27,56.316
2022-06-28,56.316
2022-06-29,56.316
2022-06-30,79.0519
2022-07-01,79.0519
2022-07-02,79.0519
2022-07-03,79.0519
2022-07-04,79.0519
2022-07-05,79.0519
2022-07-06,79.0519
2022-07-07,79.0519
2022-07-08,79.0519
2022-07-09,79.0519
2022-07-10,79.0519
2022-07-11,79.0519
2022-07-12,79.0519
2022-07-13,79.0519
2022-07-14,79.0519
2022-07-15,79.0519
2022-07-16,79.0519
2022-07-17,79.0519
2022-07-18,79.0519
2022-07-19,79.0519
2022-07-20,79.0519
2022-07-21,79.0519
2022-07-22,79.0519
2022-07-23,79.0519
2022-07-24,79.0519
2022-07-25,79.0519
2022-07-26,79.0519
2022-07-27,79.0519
2022-07-28,79.0519
2022-07-29,79.0519
2022-07-30,79.0519
2022-07-31,79.0519
2022-08-01,79.0519
2022-08-02,79.0519
2022-08-03,79.0519
2022-08-04,79.0519
2022-08-05,79.0519
2022-08-06,79.0519
2022-08-07,79.0519
2022-08-08,79.0519
2022-08-09,79.0519
2022-08-10,79.0519
2022-08-11,79.0519
2022-08-12,79.0519
2022-08-13,79.0519
2022-08-14,79.0519
2022-08-15,79.0519
2022-08-16,79.0519
2022-08-17,79.0519
2022-08-18,79.0519
2022-08-19,79.0519
2022-08-20,79.0519
2022-08-21,79.0519
2022-08-22,79.0519
2022-08-23,79.0519
2022-08-24,79.0519
2022-08-25,79.0519
2022-08-26,79.0519
2022-08-27,79.0519
2022-08-28,79.0519
2022-08-29,79.0519
2022-08-30,79.0519
2022-08-31,79.0519
2022-09-01,79.0519
2022-09-02,79.0519
2022-09-03,79.0519
2022-09-04,79.0519
2022-09-05,79.0519
2022-09-06,79.0519
2022-09-07,79.0519
2022-09-08,79.0519
2022-09-09,79.0519
2022-09-10,79.0519
2022-09-11,79.0519
2022-09-12,79.0519
2022-09-13,79.0519
2022-09-14,79.0519
2022-09-15,79.0519
2022-09-16,79.0519
2022-09-17,79.0519
2022-09-18,79.0519
2022-09-19,79.0519
2022-09-20,79.0519
2022-09-21,79.0519
2022-09-22,79.0519
2022-09-23,79.0519
2022-09-24,79.0519
2022-09-25,79.0519
2022-09-26,79.0519
2022-09-27,79.0519
2022-09-28,79.0519
2022-09-29,79.0519
2022-09-30,79.0519
2022-10-01,79.0519
2022-10-02,79.0519
2022-10-03,79.0519
2022-10-04,79.0519
2022-10-05,79.0519
2022-10-06,79.0519
2022-10-07,79.0519
2022-10-08,79.0519
2022-10-09,79.0519
2022-10-10,79.0519
2022-10-11,79.0519
2022-10-12,79.0519
2022-10-13,79.0519
2022-10-14,79.0519
2022-10-15,79.0519
2022-10-16,79.0519
2022-10-17,79.0519
2022-10-18,79.0519
2022-10-19,79.0519
2022-10-20,79.0519
2022-10-21,79.0519
2022-10-22,79.0519
2022-10-23,79.0519
2022-10-24,79.0519
2022-10-25,79.0519
2022-10-26,79.0519
2022-10-27,79.0519
2022-10-28,79.0519
2022-10-29,79.0519
2022-10-30,79.0519
2022-10-31,79.0519
2022-11-01,79.0519
2022-11-02,79.0519
2022-11-03,79.0519
2022-11-04,79.0519
2022-11-05,79.0519
2022-11-06,79.0519
2022-11-07,79.0519
2022-11-08,79.0519
2022-11-09,79.0519
2022-11-10,79.0519
2022-11-11,79.0519
2022-11-12,79.0519
2022-11-13,79.0519
2022-11-14,79.0519
2022-11-15,79.0519
2022-11-16,79.0519
2022-11-17,79.0519
2022-11-18,79.0519
2022-11-19,79.0519
2022-11-20,79.0519
2022-11-21,79.0519
2022-11-22,79.0519
2022-11-23,79.0519
2022-11-24,79.0519
2022-11-25,79.0519
2022-11-26,79.0519
2022-11-27,79.0519
2022-11-28,79.0519
2022-11-29,79.0519
2022-11-30,79.0519
2022-12-01,79.0519
2022-12-02,79.0519
2022-12-03,79.0519
2022-12-04,79.0519
2022-12-05,79.0519
2022-12-06,79.0519
2022-12-07,79.0519
2022-12-08,79.0519
2022-12-09,79.0519
2022-12-10,79.0519
2022-12-11,79.0519
2022-12-12,79.0519
2022-12-13,79.0519
2022-12-14,79.0519
2022-12-15,79.0519
2022-12-16,79.0519
2022-12-17,79.0519
2022-12-18,79.0519
2022-12-19,79.0519
2022-12-20,79.0519
2022-12-21,79.0519
2022-12-22,79.0519
2022-12-23,79.0519
2022-12-24,79.0519
2022-12-25,79.0519
2022-12-26,79.0519
2022-12-27,79.0519
2022-12-28,79.0519
2022-12-29,79.0519
2022-12-30,79.0519
2022-12-31,65.3696
2023-01-01,65.3696
2023-01-02,65.3696
