,DOKA SW Equity
2019-08-27,71.2048
2019-08-28,71.2048
2019-08-29,71.2048
2019-08-30,71.2048
2019-08-31,71.2048
2019-09-01,71.2048
2019-09-02,71.2048
2019-09-03,71.2048
2019-09-04,71.2048
2019-09-05,71.2048
2019-09-06,71.2048
2019-09-07,71.2048
2019-09-08,71.2048
2019-09-09,71.2048
2019-09-10,71.2048
2019-09-11,71.2048
2019-09-12,71.2048
2019-09-13,71.2048
2019-09-14,71.2048
2019-09-15,71.2048
2019-09-16,71.2048
2019-09-17,71.2048
2019-09-18,71.2048
2019-09-19,71.2048
2019-09-20,71.2048
2019-09-21,71.2048
2019-09-22,71.2048
2019-09-23,71.2048
2019-09-24,71.2048
2019-09-25,71.2048
2019-09-26,71.2048
2019-09-27,71.2048
2019-09-28,71.2048
2019-09-29,71.2048
2019-09-30,71.2048
2019-10-01,71.2048
2019-10-02,71.2048
2019-10-03,71.2048
2019-10-04,71.2048
2019-10-05,71.2048
2019-10-06,71.2048
2019-10-07,71.2048
2019-10-08,71.2048
2019-10-09,71.2048
2019-10-10,71.2048
2019-10-11,71.2048
2019-10-12,71.2048
2019-10-13,71.2048
2019-10-14,71.2048
2019-10-15,71.2048
2019-10-16,71.2048
2019-10-17,71.2048
2019-10-18,71.2048
2019-10-19,71.2048
2019-10-20,71.2048
2019-10-21,71.2048
2019-10-22,71.2048
2019-10-23,71.2048
2019-10-24,71.2048
2019-10-25,71.2048
2019-10-26,71.2048
2019-10-27,71.2048
2019-10-28,71.2048
2019-10-29,71.2048
2019-10-30,71.2048
2019-10-31,71.2048
2019-11-01,71.2048
2019-11-02,71.2048
2019-11-03,71.2048
2019-11-04,71.2048
2019-11-05,71.2048
2019-11-06,71.2048
2019-11-07,71.2048
2019-11-08,71.2048
2019-11-09,71.2048
2019-11-10,71.2048
2019-11-11,71.2048
2019-11-12,71.2048
2019-11-13,71.2048
2019-11-14,71.2048
2019-11-15,71.2048
2019-11-16,71.2048
2019-11-17,71.2048
2019-11-18,71.2048
2019-11-19,71.2048
2019-11-20,71.2048
2019-11-21,71.2048
2019-11-22,71.2048
2019-11-23,71.2048
2019-11-24,71.2048
2019-11-25,71.2048
2019-11-26,71.2048
2019-11-27,71.2048
2019-11-28,71.2048
2019-11-29,71.2048
2019-11-30,71.2048
2019-12-01,71.2048
2019-12-02,71.2048
2019-12-03,71.2048
2019-12-04,71.2048
2019-12-05,71.2048
2019-12-06,71.2048
2019-12-07,71.2048
2019-12-08,71.2048
2019-12-09,71.2048
2019-12-10,71.2048
2019-12-11,71.2048
2019-12-12,71.2048
2019-12-13,71.2048
2019-12-14,71.2048
2019-12-15,71.2048
2019-12-16,71.2048
2019-12-17,71.2048
2019-12-18,71.2048
2019-12-19,71.2048
2019-12-20,71.2048
2019-12-21,71.2048
2019-12-22,71.2048
2019-12-23,71.2048
2019-12-24,71.2048
2019-12-25,71.2048
2019-12-26,71.2048
2019-12-27,71.2048
2019-12-28,71.2048
2019-12-29,71.2048
2019-12-30,71.2048
2019-12-31,99.064
2020-01-01,99.064
2020-01-02,99.064
2020-01-03,99.064
2020-01-04,99.064
2020-01-05,99.064
2020-01-06,99.064
2020-01-07,99.064
2020-01-08,99.064
2020-01-09,99.064
2020-01-10,99.064
2020-01-11,99.064
2020-01-12,99.064
2020-01-13,99.064
2020-01-14,99.064
2020-01-15,99.064
2020-01-16,99.064
2020-01-17,99.064
2020-01-18,99.064
2020-01-19,99.064
2020-01-20,99.064
2020-01-21,99.064
2020-01-22,99.064
2020-01-23,99.064
2020-01-24,99.064
2020-01-25,99.064
2020-01-26,99.064
2020-01-27,99.064
2020-01-28,99.064
2020-01-29,99.064
2020-01-30,99.064
2020-01-31,99.064
2020-02-01,99.064
2020-02-02,99.064
2020-02-03,99.064
2020-02-04,99.064
2020-02-05,99.064
2020-02-06,99.064
2020-02-07,99.064
2020-02-08,99.064
2020-02-09,99.064
2020-02-10,99.064
2020-02-11,99.064
2020-02-12,99.064
2020-02-13,99.064
2020-02-14,99.064
2020-02-15,99.064
2020-02-16,99.064
2020-02-17,99.064
2020-02-18,99.064
2020-02-19,99.064
2020-02-20,99.064
2020-02-21,99.064
2020-02-22,99.064
2020-02-23,99.064
2020-02-24,99.064
2020-02-25,99.064
2020-02-26,99.064
2020-02-27,99.064
2020-02-28,99.064
2020-02-29,99.064
2020-03-01,99.064
2020-03-02,99.064
2020-03-03,99.064
2020-03-04,99.064
2020-03-05,99.064
2020-03-06,99.064
2020-03-07,99.064
2020-03-08,99.064
2020-03-09,99.064
2020-03-10,99.064
2020-03-11,99.064
2020-03-12,99.064
2020-03-13,99.064
2020-03-14,99.064
2020-03-15,99.064
2020-03-16,99.064
2020-03-17,99.064
2020-03-18,99.064
2020-03-19,99.064
2020-03-20,99.064
2020-03-21,99.064
2020-03-22,99.064
2020-03-23,99.064
2020-03-24,99.064
2020-03-25,99.064
2020-03-26,99.064
2020-03-27,99.064
2020-03-28,99.064
2020-03-29,99.064
2020-03-30,99.064
2020-03-31,99.064
2020-04-01,99.064
2020-04-02,99.064
2020-04-03,99.064
2020-04-04,99.064
2020-04-05,99.064
2020-04-06,99.064
2020-04-07,99.064
2020-04-08,99.064
2020-04-09,99.064
2020-04-10,99.064
2020-04-11,99.064
2020-04-12,99.064
2020-04-13,99.064
2020-04-14,99.064
2020-04-15,99.064
2020-04-16,99.064
2020-04-17,99.064
2020-04-18,99.064
2020-04-19,99.064
2020-04-20,99.064
2020-04-21,99.064
2020-04-22,99.064
2020-04-23,99.064
2020-04-24,99.064
2020-04-25,99.064
2020-04-26,99.064
2020-04-27,99.064
2020-04-28,99.064
2020-04-29,99.064
2020-04-30,99.064
2020-05-01,99.064
2020-05-02,99.064
2020-05-03,99.064
2020-05-04,99.064
2020-05-05,99.064
2020-05-06,99.064
2020-05-07,99.064
2020-05-08,99.064
2020-05-09,99.064
2020-05-10,99.064
2020-05-11,99.064
2020-05-12,99.064
2020-05-13,99.064
2020-05-14,99.064
2020-05-15,99.064
2020-05-16,99.064
2020-05-17,99.064
2020-05-18,99.064
2020-05-19,99.064
2020-05-20,99.064
2020-05-21,99.064
2020-05-22,99.064
2020-05-23,99.064
2020-05-24,99.064
2020-05-25,99.064
2020-05-26,99.064
2020-05-27,99.064
2020-05-28,99.064
2020-05-29,99.064
2020-05-30,99.064
2020-05-31,99.064
2020-06-01,99.064
2020-06-02,99.064
2020-06-03,99.064
2020-06-04,99.064
2020-06-05,99.064
2020-06-06,99.064
2020-06-07,99.064
2020-06-08,99.064
2020-06-09,99.064
2020-06-10,99.064
2020-06-11,99.064
2020-06-12,99.064
2020-06-13,99.064
2020-06-14,99.064
2020-06-15,99.064
2020-06-16,99.064
2020-06-17,99.064
2020-06-18,99.064
2020-06-19,99.064
2020-06-20,99.064
2020-06-21,99.064
2020-06-22,99.064
2020-06-23,99.064
2020-06-24,99.064
2020-06-25,99.064
2020-06-26,99.064
2020-06-27,99.064
2020-06-28,99.064
2020-06-29,99.064
2020-06-30,50.5527
2020-07-01,50.5527
2020-07-02,50.5527
2020-07-03,50.5527
2020-07-04,50.5527
2020-07-05,50.5527
2020-07-06,50.5527
2020-07-07,50.5527
2020-07-08,50.5527
2020-07-09,50.5527
2020-07-10,50.5527
2020-07-11,50.5527
2020-07-12,50.5527
2020-07-13,50.5527
2020-07-14,50.5527
2020-07-15,50.5527
2020-07-16,50.5527
2020-07-17,50.5527
2020-07-18,50.5527
2020-07-19,50.5527
2020-07-20,50.5527
2020-07-21,50.5527
2020-07-22,50.5527
2020-07-23,50.5527
2020-07-24,50.5527
2020-07-25,50.5527
2020-07-26,50.5527
2020-07-27,50.5527
2020-07-28,50.5527
2020-07-29,50.5527
2020-07-30,50.5527
2020-07-31,50.5527
2020-08-01,50.5527
2020-08-02,50.5527
2020-08-03,50.5527
2020-08-04,50.5527
2020-08-05,50.5527
2020-08-06,50.5527
2020-08-07,50.5527
2020-08-08,50.5527
2020-08-09,50.5527
2020-08-10,50.5527
2020-08-11,50.5527
2020-08-12,50.5527
2020-08-13,50.5527
2020-08-14,50.5527
2020-08-15,50.5527
2020-08-16,50.5527
2020-08-17,50.5527
2020-08-18,50.5527
2020-08-19,50.5527
2020-08-20,50.5527
2020-08-21,50.5527
2020-08-22,50.5527
2020-08-23,50.5527
2020-08-24,50.5527
2020-08-25,50.5527
2020-08-26,50.5527
2020-08-27,50.5527
2020-08-28,50.5527
2020-08-29,50.5527
2020-08-30,50.5527
2020-08-31,50.5527
2020-09-01,50.5527
2020-09-02,50.5527
2020-09-03,50.5527
2020-09-04,50.5527
2020-09-05,50.5527
2020-09-06,50.5527
2020-09-07,50.5527
2020-09-08,50.5527
2020-09-09,50.5527
2020-09-10,50.5527
2020-09-11,50.5527
2020-09-12,50.5527
2020-09-13,50.5527
2020-09-14,50.5527
2020-09-15,50.5527
2020-09-16,50.5527
2020-09-17,50.5527
2020-09-18,50.5527
2020-09-19,50.5527
2020-09-20,50.5527
2020-09-21,50.5527
2020-09-22,50.5527
2020-09-23,50.5527
2020-09-24,50.5527
2020-09-25,50.5527
2020-09-26,50.5527
2020-09-27,50.5527
2020-09-28,50.5527
2020-09-29,50.5527
2020-09-30,50.5527
2020-10-01,50.5527
2020-10-02,50.5527
2020-10-03,50.5527
2020-10-04,50.5527
2020-10-05,50.5527
2020-10-06,50.5527
2020-10-07,50.5527
2020-10-08,50.5527
2020-10-09,50.5527
2020-10-10,50.5527
2020-10-11,50.5527
2020-10-12,50.5527
2020-10-13,50.5527
2020-10-14,50.5527
2020-10-15,50.5527
2020-10-16,50.5527
2020-10-17,50.5527
2020-10-18,50.5527
2020-10-19,50.5527
2020-10-20,50.5527
2020-10-21,50.5527
2020-10-22,50.5527
2020-10-23,50.5527
2020-10-24,50.5527
2020-10-25,50.5527
2020-10-26,50.5527
2020-10-27,50.5527
2020-10-28,50.5527
2020-10-29,50.5527
2020-10-30,50.5527
2020-10-31,50.5527
2020-11-01,50.5527
2020-11-02,50.5527
2020-11-03,50.5527
2020-11-04,50.5527
2020-11-05,50.5527
2020-11-06,50.5527
2020-11-07,50.5527
2020-11-08,50.5527
2020-11-09,50.5527
2020-11-10,50.5527
2020-11-11,50.5527
2020-11-12,50.5527
2020-11-13,50.5527
2020-11-14,50.5527
2020-11-15,50.5527
2020-11-16,50.5527
2020-11-17,50.5527
2020-11-18,50.5527
2020-11-19,50.5527
2020-11-20,50.5527
2020-11-21,50.5527
2020-11-22,50.5527
2020-11-23,50.5527
2020-11-24,50.5527
2020-11-25,50.5527
2020-11-26,50.5527
2020-11-27,50.5527
2020-11-28,50.5527
2020-11-29,50.5527
2020-11-30,50.5527
2020-12-01,50.5527
2020-12-02,50.5527
2020-12-03,50.5527
2020-12-04,50.5527
2020-12-05,50.5527
2020-12-06,50.5527
2020-12-07,50.5527
2020-12-08,50.5527
2020-12-09,50.5527
2020-12-10,50.5527
2020-12-11,50.5527
2020-12-12,50.5527
2020-12-13,50.5527
2020-12-14,50.5527
2020-12-15,50.5527
2020-12-16,50.5527
2020-12-17,50.5527
2020-12-18,50.5527
2020-12-19,50.5527
2020-12-20,50.5527
2020-12-21,50.5527
2020-12-22,50.5527
2020-12-23,50.5527
2020-12-24,50.5527
2020-12-25,50.5527
2020-12-26,50.5527
2020-12-27,50.5527
2020-12-28,50.5527
2020-12-29,50.5527
2020-12-30,50.5527
2020-12-31,53.6932
2021-01-01,53.6932
2021-01-02,53.6932
2021-01-03,53.6932
2021-01-04,53.6932
2021-01-05,53.6932
2021-01-06,53.6932
2021-01-07,53.6932
2021-01-08,53.6932
2021-01-09,53.6932
2021-01-10,53.6932
2021-01-11,53.6932
2021-01-12,53.6932
2021-01-13,53.6932
2021-01-14,53.6932
2021-01-15,53.6932
2021-01-16,53.6932
2021-01-17,53.6932
2021-01-18,53.6932
2021-01-19,53.6932
2021-01-20,53.6932
2021-01-21,53.6932
2021-01-22,53.6932
2021-01-23,53.6932
2021-01-24,53.6932
2021-01-25,53.6932
2021-01-26,53.6932
2021-01-27,53.6932
2021-01-28,53.6932
2021-01-29,53.6932
2021-01-30,53.6932
2021-01-31,53.6932
2021-02-01,53.6932
2021-02-02,53.6932
2021-02-03,53.6932
2021-02-04,53.6932
2021-02-05,53.6932
2021-02-06,53.6932
2021-02-07,53.6932
2021-02-08,53.6932
2021-02-09,53.6932
2021-02-10,53.6932
2021-02-11,53.6932
2021-02-12,53.6932
2021-02-13,53.6932
2021-02-14,53.6932
2021-02-15,53.6932
2021-02-16,53.6932
2021-02-17,53.6932
2021-02-18,53.6932
2021-02-19,53.6932
2021-02-20,53.6932
2021-02-21,53.6932
2021-02-22,53.6932
2021-02-23,53.6932
2021-02-24,53.6932
2021-02-25,53.6932
2021-02-26,53.6932
2021-02-27,53.6932
2021-02-28,53.6932
2021-03-01,53.6932
2021-03-02,53.6932
2021-03-03,53.6932
2021-03-04,53.6932
2021-03-05,53.6932
2021-03-06,53.6932
2021-03-07,53.6932
2021-03-08,53.6932
2021-03-09,53.6932
2021-03-10,53.6932
2021-03-11,53.6932
2021-03-12,53.6932
2021-03-13,53.6932
2021-03-14,53.6932
2021-03-15,53.6932
2021-03-16,53.6932
2021-03-17,53.6932
2021-03-18,53.6932
2021-03-19,53.6932
2021-03-20,53.6932
2021-03-21,53.6932
2021-03-22,53.6932
2021-03-23,53.6932
2021-03-24,53.6932
2021-03-25,53.6932
2021-03-26,53.6932
2021-03-27,53.6932
2021-03-28,53.6932
2021-03-29,53.6932
2021-03-30,53.6932
2021-03-31,53.6932
2021-04-01,53.6932
2021-04-02,53.6932
2021-04-03,53.6932
2021-04-04,53.6932
2021-04-05,53.6932
2021-04-06,53.6932
2021-04-07,53.6932
2021-04-08,53.6932
2021-04-09,53.6932
2021-04-10,53.6932
2021-04-11,53.6932
2021-04-12,53.6932
2021-04-13,53.6932
2021-04-14,53.6932
2021-04-15,53.6932
2021-04-16,53.6932
2021-04-17,53.6932
2021-04-18,53.6932
2021-04-19,53.6932
2021-04-20,53.6932
2021-04-21,53.6932
2021-04-22,53.6932
2021-04-23,53.6932
2021-04-24,53.6932
2021-04-25,53.6932
2021-04-26,53.6932
2021-04-27,53.6932
2021-04-28,53.6932
2021-04-29,53.6932
2021-04-30,53.6932
2021-05-01,53.6932
2021-05-02,53.6932
2021-05-03,53.6932
2021-05-04,53.6932
2021-05-05,53.6932
2021-05-06,53.6932
2021-05-07,53.6932
2021-05-08,53.6932
2021-05-09,53.6932
2021-05-10,53.6932
2021-05-11,53.6932
2021-05-12,53.6932
2021-05-13,53.6932
2021-05-14,53.6932
2021-05-15,53.6932
2021-05-16,53.6932
2021-05-17,53.6932
2021-05-18,53.6932
2021-05-19,53.6932
2021-05-20,53.6932
2021-05-21,53.6932
2021-05-22,53.6932
2021-05-23,53.6932
2021-05-24,53.6932
2021-05-25,53.6932
2021-05-26,53.6932
2021-05-27,53.6932
2021-05-28,53.6932
2021-05-29,53.6932
2021-05-30,53.6932
2021-05-31,53.6932
2021-06-01,53.6932
2021-06-02,53.6932
2021-06-03,53.6932
2021-06-04,53.6932
2021-06-05,53.6932
2021-06-06,53.6932
2021-06-07,53.6932
2021-06-08,53.6932
2021-06-09,53.6932
2021-06-10,53.6932
2021-06-11,53.6932
2021-06-12,53.6932
2021-06-13,53.6932
2021-06-14,53.6932
2021-06-15,53.6932
2021-06-16,53.6932
2021-06-17,53.6932
2021-06-18,53.6932
2021-06-19,53.6932
2021-06-20,53.6932
2021-06-21,53.6932
2021-06-22,53.6932
2021-06-23,53.6932
2021-06-24,53.6932
2021-06-25,53.6932
2021-06-26,53.6932
2021-06-27,53.6932
2021-06-28,53.6932
2021-06-29,53.6932
2021-06-30,58.3333
2021-07-01,58.3333
2021-07-02,58.3333
2021-07-03,58.3333
2021-07-04,58.3333
2021-07-05,58.3333
2021-07-06,58.3333
2021-07-07,58.3333
2021-07-08,58.3333
2021-07-09,58.3333
2021-07-10,58.3333
2021-07-11,58.3333
2021-07-12,58.3333
2021-07-13,58.3333
2021-07-14,58.3333
2021-07-15,58.3333
2021-07-16,58.3333
2021-07-17,58.3333
2021-07-18,58.3333
2021-07-19,58.3333
2021-07-20,58.3333
2021-07-21,58.3333
2021-07-22,58.3333
2021-07-23,58.3333
2021-07-24,58.3333
2021-07-25,58.3333
2021-07-26,58.3333
2021-07-27,58.3333
2021-07-28,58.3333
2021-07-29,58.3333
2021-07-30,58.3333
2021-07-31,58.3333
2021-08-01,58.3333
2021-08-02,58.3333
2021-08-03,58.3333
2021-08-04,58.3333
2021-08-05,58.3333
2021-08-06,58.3333
2021-08-07,58.3333
2021-08-08,58.3333
2021-08-09,58.3333
2021-08-10,58.3333
2021-08-11,58.3333
2021-08-12,58.3333
2021-08-13,58.3333
2021-08-14,58.3333
2021-08-15,58.3333
2021-08-16,58.3333
2021-08-17,58.3333
2021-08-18,58.3333
2021-08-19,58.3333
2021-08-20,58.3333
2021-08-21,58.3333
2021-08-22,58.3333
2021-08-23,58.3333
2021-08-24,58.3333
2021-08-25,58.3333
2021-08-26,58.3333
2021-08-27,58.3333
2021-08-28,58.3333
2021-08-29,58.3333
2021-08-30,58.3333
2021-08-31,58.3333
2021-09-01,58.3333
2021-09-02,58.3333
2021-09-03,58.3333
2021-09-04,58.3333
2021-09-05,58.3333
2021-09-06,58.3333
2021-09-07,58.3333
2021-09-08,58.3333
2021-09-09,58.3333
2021-09-10,58.3333
2021-09-11,58.3333
2021-09-12,58.3333
2021-09-13,58.3333
2021-09-14,58.3333
2021-09-15,58.3333
2021-09-16,58.3333
2021-09-17,58.3333
2021-09-18,58.3333
2021-09-19,58.3333
2021-09-20,58.3333
2021-09-21,58.3333
2021-09-22,58.3333
2021-09-23,58.3333
2021-09-24,58.3333
2021-09-25,58.3333
2021-09-26,58.3333
2021-09-27,58.3333
2021-09-28,58.3333
2021-09-29,58.3333
2021-09-30,58.3333
2021-10-01,58.3333
2021-10-02,58.3333
2021-10-03,58.3333
2021-10-04,58.3333
2021-10-05,58.3333
2021-10-06,58.3333
2021-10-07,58.3333
2021-10-08,58.3333
2021-10-09,58.3333
2021-10-10,58.3333
2021-10-11,58.3333
2021-10-12,58.3333
2021-10-13,58.3333
2021-10-14,58.3333
2021-10-15,58.3333
2021-10-16,58.3333
2021-10-17,58.3333
2021-10-18,58.3333
2021-10-19,58.3333
2021-10-20,58.3333
2021-10-21,58.3333
2021-10-22,58.3333
2021-10-23,58.3333
2021-10-24,58.3333
2021-10-25,58.3333
2021-10-26,58.3333
2021-10-27,58.3333
2021-10-28,58.3333
2021-10-29,58.3333
2021-10-30,58.3333
2021-10-31,58.3333
2021-11-01,58.3333
2021-11-02,58.3333
2021-11-03,58.3333
2021-11-04,58.3333
2021-11-05,58.3333
2021-11-06,58.3333
2021-11-07,58.3333
2021-11-08,58.3333
2021-11-09,58.3333
2021-11-10,58.3333
2021-11-11,58.3333
2021-11-12,58.3333
2021-11-13,58.3333
2021-11-14,58.3333
2021-11-15,58.3333
2021-11-16,58.3333
2021-11-17,58.3333
2021-11-18,58.3333
2021-11-19,58.3333
2021-11-20,58.3333
2021-11-21,58.3333
2021-11-22,58.3333
2021-11-23,58.3333
2021-11-24,58.3333
2021-11-25,58.3333
2021-11-26,58.3333
2021-11-27,58.3333
2021-11-28,58.3333
2021-11-29,58.3333
2021-11-30,58.3333
2021-12-01,58.3333
2021-12-02,58.3333
2021-12-03,58.3333
2021-12-04,58.3333
2021-12-05,58.3333
2021-12-06,58.3333
2021-12-07,58.3333
2021-12-08,58.3333
2021-12-09,58.3333
2021-12-10,58.3333
2021-12-11,58.3333
2021-12-12,58.3333
2021-12-13,58.3333
2021-12-14,58.3333
2021-12-15,58.3333
2021-12-16,58.3333
2021-12-17,58.3333
2021-12-18,58.3333
2021-12-19,58.3333
2021-12-20,58.3333
2021-12-21,58.3333
2021-12-22,58.3333
2021-12-23,58.3333
2021-12-24,58.3333
2021-12-25,58.3333
2021-12-26,58.3333
2021-12-27,58.3333
2021-12-28,58.3333
2021-12-29,58.3333
2021-12-30,58.3333
2021-12-31,66.2943
2022-01-01,66.2943
2022-01-02,66.2943
2022-01-03,66.2943
2022-01-04,66.2943
2022-01-05,66.2943
2022-01-06,66.2943
2022-01-07,66.2943
2022-01-08,66.2943
2022-01-09,66.2943
2022-01-10,66.2943
2022-01-11,66.2943
2022-01-12,66.2943
2022-01-13,66.2943
2022-01-14,66.2943
2022-01-15,66.2943
2022-01-16,66.2943
2022-01-17,66.2943
2022-01-18,66.2943
2022-01-19,66.2943
2022-01-20,66.2943
2022-01-21,66.2943
2022-01-22,66.2943
2022-01-23,66.2943
2022-01-24,66.2943
2022-01-25,66.2943
2022-01-26,66.2943
2022-01-27,66.2943
2022-01-28,66.2943
2022-01-29,66.2943
2022-01-30,66.2943
2022-01-31,66.2943
2022-02-01,66.2943
2022-02-02,66.2943
2022-02-03,66.2943
2022-02-04,66.2943
2022-02-05,66.2943
2022-02-06,66.2943
2022-02-07,66.2943
2022-02-08,66.2943
2022-02-09,66.2943
2022-02-10,66.2943
2022-02-11,66.2943
2022-02-12,66.2943
2022-02-13,66.2943
2022-02-14,66.2943
2022-02-15,66.2943
2022-02-16,66.2943
2022-02-17,66.2943
2022-02-18,66.2943
2022-02-19,66.2943
2022-02-20,66.2943
2022-02-21,66.2943
2022-02-22,66.2943
2022-02-23,66.2943
2022-02-24,66.2943
2022-02-25,66.2943
2022-02-26,66.2943
2022-02-27,66.2943
2022-02-28,66.2943
2022-03-01,66.2943
2022-03-02,66.2943
2022-03-03,66.2943
2022-03-04,66.2943
2022-03-05,66.2943
2022-03-06,66.2943
2022-03-07,66.2943
2022-03-08,66.2943
2022-03-09,66.2943
2022-03-10,66.2943
2022-03-11,66.2943
2022-03-12,66.2943
2022-03-13,66.2943
2022-03-14,66.2943
2022-03-15,66.2943
2022-03-16,66.2943
2022-03-17,66.2943
2022-03-18,66.2943
2022-03-19,66.2943
2022-03-20,66.2943
2022-03-21,66.2943
2022-03-22,66.2943
2022-03-23,66.2943
2022-03-24,66.2943
2022-03-25,66.2943
2022-03-26,66.2943
2022-03-27,66.2943
2022-03-28,66.2943
2022-03-29,66.2943
2022-03-30,66.2943
2022-03-31,66.2943
2022-04-01,66.2943
2022-04-02,66.2943
2022-04-03,66.2943
2022-04-04,66.2943
2022-04-05,66.2943
2022-04-06,66.2943
2022-04-07,66.2943
2022-04-08,66.2943
2022-04-09,66.2943
2022-04-10,66.2943
2022-04-11,66.2943
2022-04-12,66.2943
2022-04-13,66.2943
2022-04-14,66.2943
2022-04-15,66.2943
2022-04-16,66.2943
2022-04-17,66.2943
2022-04-18,66.2943
2022-04-19,66.2943
2022-04-20,66.2943
2022-04-21,66.2943
2022-04-22,66.2943
2022-04-23,66.2943
2022-04-24,66.2943
2022-04-25,66.2943
2022-04-26,66.2943
2022-04-27,66.2943
2022-04-28,66.2943
2022-04-29,66.2943
2022-04-30,66.2943
2022-05-01,66.2943
2022-05-02,66.2943
2022-05-03,66.2943
2022-05-04,66.2943
2022-05-05,66.2943
2022-05-06,66.2943
2022-05-07,66.2943
2022-05-08,66.2943
2022-05-09,66.2943
2022-05-10,66.2943
2022-05-11,66.2943
2022-05-12,66.2943
2022-05-13,66.2943
2022-05-14,66.2943
2022-05-15,66.2943
2022-05-16,66.2943
2022-05-17,66.2943
2022-05-18,66.2943
2022-05-19,66.2943
2022-05-20,66.2943
2022-05-21,66.2943
2022-05-22,66.2943
2022-05-23,66.2943
2022-05-24,66.2943
2022-05-25,66.2943
2022-05-26,66.2943
2022-05-27,66.2943
2022-05-28,66.2943
2022-05-29,66.2943
2022-05-30,66.2943
2022-05-31,66.2943
2022-06-01,66.2943
2022-06-02,66.2943
2022-06-03,66.2943
2022-06-04,66.2943
2022-06-05,66.2943
2022-06-06,66.2943
2022-06-07,66.2943
2022-06-08,66.2943
2022-06-09,66.2943
2022-06-10,66.2943
2022-06-11,66.2943
2022-06-12,66.2943
2022-06-13,66.2943
2022-06-14,66.2943
2022-06-15,66.2943
2022-06-16,66.2943
2022-06-17,66.2943
2022-06-18,66.2943
2022-06-19,66.2943
2022-06-20,66.2943
2022-06-21,66.2943
2022-06-22,66.2943
2022-06-23,66.2943
2022-06-24,66.2943
2022-06-25,66.2943
2022-06-26,66.2943
2022-06-27,66.2943
2022-06-28,66.2943
2022-06-29,66.2943
2022-06-30,8.2514
2022-07-01,8.2514
2022-07-02,8.2514
2022-07-03,8.2514
2022-07-04,8.2514
2022-07-05,8.2514
2022-07-06,8.2514
2022-07-07,8.2514
2022-07-08,8.2514
2022-07-09,8.2514
2022-07-10,8.2514
2022-07-11,8.2514
2022-07-12,8.2514
2022-07-13,8.2514
2022-07-14,8.2514
2022-07-15,8.2514
2022-07-16,8.2514
2022-07-17,8.2514
2022-07-18,8.2514
2022-07-19,8.2514
2022-07-20,8.2514
2022-07-21,8.2514
2022-07-22,8.2514
2022-07-23,8.2514
2022-07-24,8.2514
2022-07-25,8.2514
2022-07-26,8.2514
2022-07-27,8.2514
2022-07-28,8.2514
2022-07-29,8.2514
2022-07-30,8.2514
2022-07-31,8.2514
2022-08-01,8.2514
2022-08-02,8.2514
2022-08-03,8.2514
2022-08-04,8.2514
2022-08-05,8.2514
2022-08-06,8.2514
2022-08-07,8.2514
2022-08-08,8.2514
2022-08-09,8.2514
2022-08-10,8.2514
2022-08-11,8.2514
2022-08-12,8.2514
2022-08-13,8.2514
2022-08-14,8.2514
2022-08-15,8.2514
2022-08-16,8.2514
2022-08-17,8.2514
2022-08-18,8.2514
2022-08-19,8.2514
2022-08-20,8.2514
2022-08-21,8.2514
2022-08-22,8.2514
2022-08-23,8.2514
2022-08-24,8.2514
2022-08-25,8.2514
2022-08-26,8.2514
2022-08-27,8.2514
2022-08-28,8.2514
2022-08-29,8.2514
2022-08-30,8.2514
2022-08-31,8.2514
2022-09-01,8.2514
2022-09-02,8.2514
2022-09-03,8.2514
2022-09-04,8.2514
2022-09-05,8.2514
2022-09-06,8.2514
2022-09-07,8.2514
2022-09-08,8.2514
2022-09-09,8.2514
2022-09-10,8.2514
2022-09-11,8.2514
2022-09-12,8.2514
2022-09-13,8.2514
2022-09-14,8.2514
2022-09-15,8.2514
2022-09-16,8.2514
2022-09-17,8.2514
2022-09-18,8.2514
2022-09-19,8.2514
2022-09-20,8.2514
2022-09-21,8.2514
2022-09-22,8.2514
2022-09-23,8.2514
2022-09-24,8.2514
2022-09-25,8.2514
2022-09-26,8.2514
2022-09-27,8.2514
2022-09-28,8.2514
2022-09-29,8.2514
2022-09-30,8.2514
2022-10-01,8.2514
2022-10-02,8.2514
2022-10-03,8.2514
2022-10-04,8.2514
2022-10-05,8.2514
2022-10-06,8.2514
2022-10-07,8.2514
2022-10-08,8.2514
2022-10-09,8.2514
2022-10-10,8.2514
2022-10-11,8.2514
2022-10-12,8.2514
2022-10-13,8.2514
2022-10-14,8.2514
2022-10-15,8.2514
2022-10-16,8.2514
2022-10-17,8.2514
2022-10-18,8.2514
2022-10-19,8.2514
2022-10-20,8.2514
2022-10-21,8.2514
2022-10-22,8.2514
2022-10-23,8.2514
2022-10-24,8.2514
2022-10-25,8.2514
2022-10-26,8.2514
2022-10-27,8.2514
2022-10-28,8.2514
2022-10-29,8.2514
2022-10-30,8.2514
2022-10-31,8.2514
2022-11-01,8.2514
2022-11-02,8.2514
2022-11-03,8.2514
2022-11-04,8.2514
2022-11-05,8.2514
2022-11-06,8.2514
2022-11-07,8.2514
2022-11-08,8.2514
2022-11-09,8.2514
2022-11-10,8.2514
2022-11-11,8.2514
2022-11-12,8.2514
2022-11-13,8.2514
2022-11-14,8.2514
2022-11-15,8.2514
2022-11-16,8.2514
2022-11-17,8.2514
2022-11-18,8.2514
