,APL PA Equity
2019-08-27,21.2112
2019-08-28,21.2112
2019-08-29,21.2112
2019-08-30,21.2112
2019-08-31,21.2112
2019-09-01,21.2112
2019-09-02,21.2112
2019-09-03,21.2112
2019-09-04,21.2112
2019-09-05,21.2112
2019-09-06,21.2112
2019-09-07,21.2112
2019-09-08,21.2112
2019-09-09,21.2112
2019-09-10,21.2112
2019-09-11,21.2112
2019-09-12,21.2112
2019-09-13,21.2112
2019-09-14,21.2112
2019-09-15,21.2112
2019-09-16,21.2112
2019-09-17,21.2112
2019-09-18,21.2112
2019-09-19,21.2112
2019-09-20,21.2112
2019-09-21,21.2112
2019-09-22,21.2112
2019-09-23,21.2112
2019-09-24,21.2112
2019-09-25,21.2112
2019-09-26,21.2112
2019-09-27,21.2112
2019-09-28,21.2112
2019-09-29,21.2112
2019-09-30,19.6425
2019-10-01,19.6425
2019-10-02,19.6425
2019-10-03,19.6425
2019-10-04,19.6425
2019-10-05,19.6425
2019-10-06,19.6425
2019-10-07,19.6425
2019-10-08,19.6425
2019-10-09,19.6425
2019-10-10,19.6425
2019-10-11,19.6425
2019-10-12,19.6425
2019-10-13,19.6425
2019-10-14,19.6425
2019-10-15,19.6425
2019-10-16,19.6425
2019-10-17,19.6425
2019-10-18,19.6425
2019-10-19,19.6425
2019-10-20,19.6425
2019-10-21,19.6425
2019-10-22,19.6425
2019-10-23,19.6425
2019-10-24,19.6425
2019-10-25,19.6425
2019-10-26,19.6425
2019-10-27,19.6425
2019-10-28,19.6425
2019-10-29,19.6425
2019-10-30,19.6425
2019-10-31,19.6425
2019-11-01,19.6425
2019-11-02,19.6425
2019-11-03,19.6425
2019-11-04,19.6425
2019-11-05,19.6425
2019-11-06,19.6425
2019-11-07,19.6425
2019-11-08,19.6425
2019-11-09,19.6425
2019-11-10,19.6425
2019-11-11,19.6425
2019-11-12,19.6425
2019-11-13,19.6425
2019-11-14,19.6425
2019-11-15,19.6425
2019-11-16,19.6425
2019-11-17,19.6425
2019-11-18,19.6425
2019-11-19,19.6425
2019-11-20,19.6425
2019-11-21,19.6425
2019-11-22,19.6425
2019-11-23,19.6425
2019-11-24,19.6425
2019-11-25,19.6425
2019-11-26,19.6425
2019-11-27,19.6425
2019-11-28,19.6425
2019-11-29,19.6425
2019-11-30,19.6425
2019-12-01,19.6425
2019-12-02,19.6425
2019-12-03,19.6425
2019-12-04,19.6425
2019-12-05,19.6425
2019-12-06,19.6425
2019-12-07,19.6425
2019-12-08,19.6425
2019-12-09,19.6425
2019-12-10,19.6425
2019-12-11,19.6425
2019-12-12,19.6425
2019-12-13,19.6425
2019-12-14,19.6425
2019-12-15,19.6425
2019-12-16,19.6425
2019-12-17,19.6425
2019-12-18,19.6425
2019-12-19,19.6425
2019-12-20,19.6425
2019-12-21,19.6425
2019-12-22,19.6425
2019-12-23,19.6425
2019-12-24,19.6425
2019-12-25,19.6425
2019-12-26,19.6425
2019-12-27,19.6425
2019-12-28,19.6425
2019-12-29,19.6425
2019-12-30,19.6425
2019-12-31,18.116
2020-01-01,18.116
2020-01-02,18.116
2020-01-03,18.116
2020-01-04,18.116
2020-01-05,18.116
2020-01-06,18.116
2020-01-07,18.116
2020-01-08,18.116
2020-01-09,18.116
2020-01-10,18.116
2020-01-11,18.116
2020-01-12,18.116
2020-01-13,18.116
2020-01-14,18.116
2020-01-15,18.116
2020-01-16,18.116
2020-01-17,18.116
2020-01-18,18.116
2020-01-19,18.116
2020-01-20,18.116
2020-01-21,18.116
2020-01-22,18.116
2020-01-23,18.116
2020-01-24,18.116
2020-01-25,18.116
2020-01-26,18.116
2020-01-27,18.116
2020-01-28,18.116
2020-01-29,18.116
2020-01-30,18.116
2020-01-31,18.116
2020-02-01,18.116
2020-02-02,18.116
2020-02-03,18.116
2020-02-04,18.116
2020-02-05,18.116
2020-02-06,18.116
2020-02-07,18.116
2020-02-08,18.116
2020-02-09,18.116
2020-02-10,18.116
2020-02-11,18.116
2020-02-12,18.116
2020-02-13,18.116
2020-02-14,18.116
2020-02-15,18.116
2020-02-16,18.116
2020-02-17,18.116
2020-02-18,18.116
2020-02-19,18.116
2020-02-20,18.116
2020-02-21,18.116
2020-02-22,18.116
2020-02-23,18.116
2020-02-24,18.116
2020-02-25,18.116
2020-02-26,18.116
2020-02-27,18.116
2020-02-28,18.116
2020-02-29,18.116
2020-03-01,18.116
2020-03-02,18.116
2020-03-03,18.116
2020-03-04,18.116
2020-03-05,18.116
2020-03-06,18.116
2020-03-07,18.116
2020-03-08,18.116
2020-03-09,18.116
2020-03-10,18.116
2020-03-11,18.116
2020-03-12,18.116
2020-03-13,18.116
2020-03-14,18.116
2020-03-15,18.116
2020-03-16,18.116
2020-03-17,18.116
2020-03-18,18.116
2020-03-19,18.116
2020-03-20,18.116
2020-03-21,18.116
2020-03-22,18.116
2020-03-23,18.116
2020-03-24,18.116
2020-03-25,18.116
2020-03-26,18.116
2020-03-27,18.116
2020-03-28,18.116
2020-03-29,18.116
2020-03-30,18.116
2020-03-31,13.5589
2020-04-01,13.5589
2020-04-02,13.5589
2020-04-03,13.5589
2020-04-04,13.5589
2020-04-05,13.5589
2020-04-06,13.5589
2020-04-07,13.5589
2020-04-08,13.5589
2020-04-09,13.5589
2020-04-10,13.5589
2020-04-11,13.5589
2020-04-12,13.5589
2020-04-13,13.5589
2020-04-14,13.5589
2020-04-15,13.5589
2020-04-16,13.5589
2020-04-17,13.5589
2020-04-18,13.5589
2020-04-19,13.5589
2020-04-20,13.5589
2020-04-21,13.5589
2020-04-22,13.5589
2020-04-23,13.5589
2020-04-24,13.5589
2020-04-25,13.5589
2020-04-26,13.5589
2020-04-27,13.5589
2020-04-28,13.5589
2020-04-29,13.5589
2020-04-30,13.5589
2020-05-01,13.5589
2020-05-02,13.5589
2020-05-03,13.5589
2020-05-04,13.5589
2020-05-05,13.5589
2020-05-06,13.5589
2020-05-07,13.5589
2020-05-08,13.5589
2020-05-09,13.5589
2020-05-10,13.5589
2020-05-11,13.5589
2020-05-12,13.5589
2020-05-13,13.5589
2020-05-14,13.5589
2020-05-15,13.5589
2020-05-16,13.5589
2020-05-17,13.5589
2020-05-18,13.5589
2020-05-19,13.5589
2020-05-20,13.5589
2020-05-21,13.5589
2020-05-22,13.5589
2020-05-23,13.5589
2020-05-24,13.5589
2020-05-25,13.5589
2020-05-26,13.5589
2020-05-27,13.5589
2020-05-28,13.5589
2020-05-29,13.5589
2020-05-30,13.5589
2020-05-31,13.5589
2020-06-01,13.5589
2020-06-02,13.5589
2020-06-03,13.5589
2020-06-04,13.5589
2020-06-05,13.5589
2020-06-06,13.5589
2020-06-07,13.5589
2020-06-08,13.5589
2020-06-09,13.5589
2020-06-10,13.5589
2020-06-11,13.5589
2020-06-12,13.5589
2020-06-13,13.5589
2020-06-14,13.5589
2020-06-15,13.5589
2020-06-16,13.5589
2020-06-17,13.5589
2020-06-18,13.5589
2020-06-19,13.5589
2020-06-20,13.5589
2020-06-21,13.5589
2020-06-22,13.5589
2020-06-23,13.5589
2020-06-24,13.5589
2020-06-25,13.5589
2020-06-26,13.5589
2020-06-27,13.5589
2020-06-28,13.5589
2020-06-29,13.5589
2020-06-30,5.3959
2020-07-01,5.3959
2020-07-02,5.3959
2020-07-03,5.3959
2020-07-04,5.3959
2020-07-05,5.3959
2020-07-06,5.3959
2020-07-07,5.3959
2020-07-08,5.3959
2020-07-09,5.3959
2020-07-10,5.3959
2020-07-11,5.3959
2020-07-12,5.3959
2020-07-13,5.3959
2020-07-14,5.3959
2020-07-15,5.3959
2020-07-16,5.3959
2020-07-17,5.3959
2020-07-18,5.3959
2020-07-19,5.3959
2020-07-20,5.3959
2020-07-21,5.3959
2020-07-22,5.3959
2020-07-23,5.3959
2020-07-24,5.3959
2020-07-25,5.3959
2020-07-26,5.3959
2020-07-27,5.3959
2020-07-28,5.3959
2020-07-29,5.3959
2020-07-30,5.3959
2020-07-31,5.3959
2020-08-01,5.3959
2020-08-02,5.3959
2020-08-03,5.3959
2020-08-04,5.3959
2020-08-05,5.3959
2020-08-06,5.3959
2020-08-07,5.3959
2020-08-08,5.3959
2020-08-09,5.3959
2020-08-10,5.3959
2020-08-11,5.3959
2020-08-12,5.3959
2020-08-13,5.3959
2020-08-14,5.3959
2020-08-15,5.3959
2020-08-16,5.3959
2020-08-17,5.3959
2020-08-18,5.3959
2020-08-19,5.3959
2020-08-20,5.3959
2020-08-21,5.3959
2020-08-22,5.3959
2020-08-23,5.3959
2020-08-24,5.3959
2020-08-25,5.3959
2020-08-26,5.3959
2020-08-27,5.3959
2020-08-28,5.3959
2020-08-29,5.3959
2020-08-30,5.3959
2020-08-31,5.3959
2020-09-01,5.3959
2020-09-02,5.3959
2020-09-03,5.3959
2020-09-04,5.3959
2020-09-05,5.3959
2020-09-06,5.3959
2020-09-07,5.3959
2020-09-08,5.3959
2020-09-09,5.3959
2020-09-10,5.3959
2020-09-11,5.3959
2020-09-12,5.3959
2020-09-13,5.3959
2020-09-14,5.3959
2020-09-15,5.3959
2020-09-16,5.3959
2020-09-17,5.3959
2020-09-18,5.3959
2020-09-19,5.3959
2020-09-20,5.3959
2020-09-21,5.3959
2020-09-22,5.3959
2020-09-23,5.3959
2020-09-24,5.3959
2020-09-25,5.3959
2020-09-26,5.3959
2020-09-27,5.3959
2020-09-28,5.3959
2020-09-29,5.3959
2020-09-30,6.4903
2020-10-01,6.4903
2020-10-02,6.4903
2020-10-03,6.4903
2020-10-04,6.4903
2020-10-05,6.4903
2020-10-06,6.4903
2020-10-07,6.4903
2020-10-08,6.4903
2020-10-09,6.4903
2020-10-10,6.4903
2020-10-11,6.4903
2020-10-12,6.4903
2020-10-13,6.4903
2020-10-14,6.4903
2020-10-15,6.4903
2020-10-16,6.4903
2020-10-17,6.4903
2020-10-18,6.4903
2020-10-19,6.4903
2020-10-20,6.4903
2020-10-21,6.4903
2020-10-22,6.4903
2020-10-23,6.4903
2020-10-24,6.4903
2020-10-25,6.4903
2020-10-26,6.4903
2020-10-27,6.4903
2020-10-28,6.4903
2020-10-29,6.4903
2020-10-30,6.4903
2020-10-31,6.4903
2020-11-01,6.4903
2020-11-02,6.4903
2020-11-03,6.4903
2020-11-04,6.4903
2020-11-05,6.4903
2020-11-06,6.4903
2020-11-07,6.4903
2020-11-08,6.4903
2020-11-09,6.4903
2020-11-10,6.4903
2020-11-11,6.4903
2020-11-12,6.4903
2020-11-13,6.4903
2020-11-14,6.4903
2020-11-15,6.4903
2020-11-16,6.4903
2020-11-17,6.4903
2020-11-18,6.4903
2020-11-19,6.4903
2020-11-20,6.4903
2020-11-21,6.4903
2020-11-22,6.4903
2020-11-23,6.4903
2020-11-24,6.4903
2020-11-25,6.4903
2020-11-26,6.4903
2020-11-27,6.4903
2020-11-28,6.4903
2020-11-29,6.4903
2020-11-30,6.4903
2020-12-01,6.4903
2020-12-02,6.4903
2020-12-03,6.4903
2020-12-04,6.4903
2020-12-05,6.4903
2020-12-06,6.4903
2020-12-07,6.4903
2020-12-08,6.4903
2020-12-09,6.4903
2020-12-10,6.4903
2020-12-11,6.4903
2020-12-12,6.4903
2020-12-13,6.4903
2020-12-14,6.4903
2020-12-15,6.4903
2020-12-16,6.4903
2020-12-17,6.4903
2020-12-18,6.4903
2020-12-19,6.4903
2020-12-20,6.4903
2020-12-21,6.4903
2020-12-22,6.4903
2020-12-23,6.4903
2020-12-24,6.4903
2020-12-25,6.4903
2020-12-26,6.4903
2020-12-27,6.4903
2020-12-28,6.4903
2020-12-29,6.4903
2020-12-30,6.4903
2020-12-31,7.9273
2021-01-01,7.9273
2021-01-02,7.9273
2021-01-03,7.9273
2021-01-04,7.9273
2021-01-05,7.9273
2021-01-06,7.9273
2021-01-07,7.9273
2021-01-08,7.9273
2021-01-09,7.9273
2021-01-10,7.9273
2021-01-11,7.9273
2021-01-12,7.9273
2021-01-13,7.9273
2021-01-14,7.9273
2021-01-15,7.9273
2021-01-16,7.9273
2021-01-17,7.9273
2021-01-18,7.9273
2021-01-19,7.9273
2021-01-20,7.9273
2021-01-21,7.9273
2021-01-22,7.9273
2021-01-23,7.9273
2021-01-24,7.9273
2021-01-25,7.9273
2021-01-26,7.9273
2021-01-27,7.9273
2021-01-28,7.9273
2021-01-29,7.9273
2021-01-30,7.9273
2021-01-31,7.9273
2021-02-01,7.9273
2021-02-02,7.9273
2021-02-03,7.9273
2021-02-04,7.9273
2021-02-05,7.9273
2021-02-06,7.9273
2021-02-07,7.9273
2021-02-08,7.9273
2021-02-09,7.9273
2021-02-10,7.9273
2021-02-11,7.9273
2021-02-12,7.9273
2021-02-13,7.9273
2021-02-14,7.9273
2021-02-15,7.9273
2021-02-16,7.9273
2021-02-17,7.9273
2021-02-18,7.9273
2021-02-19,7.9273
2021-02-20,7.9273
2021-02-21,7.9273
2021-02-22,7.9273
2021-02-23,7.9273
2021-02-24,7.9273
2021-02-25,7.9273
2021-02-26,7.9273
2021-02-27,7.9273
2021-02-28,7.9273
2021-03-01,7.9273
2021-03-02,7.9273
2021-03-03,7.9273
2021-03-04,7.9273
2021-03-05,7.9273
2021-03-06,7.9273
2021-03-07,7.9273
2021-03-08,7.9273
2021-03-09,7.9273
2021-03-10,7.9273
2021-03-11,7.9273
2021-03-12,7.9273
2021-03-13,7.9273
2021-03-14,7.9273
2021-03-15,7.9273
2021-03-16,7.9273
2021-03-17,7.9273
2021-03-18,7.9273
2021-03-19,7.9273
2021-03-20,7.9273
2021-03-21,7.9273
2021-03-22,7.9273
2021-03-23,7.9273
2021-03-24,7.9273
2021-03-25,7.9273
2021-03-26,7.9273
2021-03-27,7.9273
2021-03-28,7.9273
2021-03-29,7.9273
2021-03-30,7.9273
2021-03-31,19.1197
2021-04-01,19.1197
2021-04-02,19.1197
2021-04-03,19.1197
2021-04-04,19.1197
2021-04-05,19.1197
2021-04-06,19.1197
2021-04-07,19.1197
2021-04-08,19.1197
2021-04-09,19.1197
2021-04-10,19.1197
2021-04-11,19.1197
2021-04-12,19.1197
2021-04-13,19.1197
2021-04-14,19.1197
2021-04-15,19.1197
2021-04-16,19.1197
2021-04-17,19.1197
2021-04-18,19.1197
2021-04-19,19.1197
2021-04-20,19.1197
2021-04-21,19.1197
2021-04-22,19.1197
2021-04-23,19.1197
2021-04-24,19.1197
2021-04-25,19.1197
2021-04-26,19.1197
2021-04-27,19.1197
2021-04-28,19.1197
2021-04-29,19.1197
2021-04-30,19.1197
2021-05-01,19.1197
2021-05-02,19.1197
2021-05-03,19.1197
2021-05-04,19.1197
2021-05-05,19.1197
2021-05-06,19.1197
2021-05-07,19.1197
2021-05-08,19.1197
2021-05-09,19.1197
2021-05-10,19.1197
2021-05-11,19.1197
2021-05-12,19.1197
2021-05-13,19.1197
2021-05-14,19.1197
2021-05-15,19.1197
2021-05-16,19.1197
2021-05-17,19.1197
2021-05-18,19.1197
2021-05-19,19.1197
2021-05-20,19.1197
2021-05-21,19.1197
2021-05-22,19.1197
2021-05-23,19.1197
2021-05-24,19.1197
2021-05-25,19.1197
2021-05-26,19.1197
2021-05-27,19.1197
2021-05-28,19.1197
2021-05-29,19.1197
2021-05-30,19.1197
2021-05-31,19.1197
2021-06-01,19.1197
2021-06-02,19.1197
2021-06-03,19.1197
2021-06-04,19.1197
2021-06-05,19.1197
2021-06-06,19.1197
2021-06-07,19.1197
2021-06-08,19.1197
2021-06-09,19.1197
2021-06-10,19.1197
2021-06-11,19.1197
2021-06-12,19.1197
2021-06-13,19.1197
2021-06-14,19.1197
2021-06-15,19.1197
2021-06-16,19.1197
2021-06-17,19.1197
2021-06-18,19.1197
2021-06-19,19.1197
2021-06-20,19.1197
2021-06-21,19.1197
2021-06-22,19.1197
2021-06-23,19.1197
2021-06-24,19.1197
2021-06-25,19.1197
2021-06-26,19.1197
2021-06-27,19.1197
2021-06-28,19.1197
2021-06-29,19.1197
2021-06-30,23.9009
2021-07-01,23.9009
2021-07-02,23.9009
2021-07-03,23.9009
2021-07-04,23.9009
2021-07-05,23.9009
2021-07-06,23.9009
2021-07-07,23.9009
2021-07-08,23.9009
2021-07-09,23.9009
2021-07-10,23.9009
2021-07-11,23.9009
2021-07-12,23.9009
2021-07-13,23.9009
2021-07-14,23.9009
2021-07-15,23.9009
2021-07-16,23.9009
2021-07-17,23.9009
2021-07-18,23.9009
2021-07-19,23.9009
2021-07-20,23.9009
2021-07-21,23.9009
2021-07-22,23.9009
2021-07-23,23.9009
2021-07-24,23.9009
2021-07-25,23.9009
2021-07-26,23.9009
2021-07-27,23.9009
2021-07-28,23.9009
2021-07-29,23.9009
2021-07-30,23.9009
2021-07-31,23.9009
2021-08-01,23.9009
2021-08-02,23.9009
2021-08-03,23.9009
2021-08-04,23.9009
2021-08-05,23.9009
2021-08-06,23.9009
2021-08-07,23.9009
2021-08-08,23.9009
2021-08-09,23.9009
2021-08-10,23.9009
2021-08-11,23.9009
2021-08-12,23.9009
2021-08-13,23.9009
2021-08-14,23.9009
2021-08-15,23.9009
2021-08-16,23.9009
2021-08-17,23.9009
2021-08-18,23.9009
2021-08-19,23.9009
2021-08-20,23.9009
2021-08-21,23.9009
2021-08-22,23.9009
2021-08-23,23.9009
2021-08-24,23.9009
2021-08-25,23.9009
2021-08-26,23.9009
2021-08-27,23.9009
2021-08-28,23.9009
2021-08-29,23.9009
2021-08-30,23.9009
2021-08-31,23.9009
2021-09-01,23.9009
2021-09-02,23.9009
2021-09-03,23.9009
2021-09-04,23.9009
2021-09-05,23.9009
2021-09-06,23.9009
2021-09-07,23.9009
2021-09-08,23.9009
2021-09-09,23.9009
2021-09-10,23.9009
2021-09-11,23.9009
2021-09-12,23.9009
2021-09-13,23.9009
2021-09-14,23.9009
2021-09-15,23.9009
2021-09-16,23.9009
2021-09-17,23.9009
2021-09-18,23.9009
2021-09-19,23.9009
2021-09-20,23.9009
2021-09-21,23.9009
2021-09-22,23.9009
2021-09-23,23.9009
2021-09-24,23.9009
2021-09-25,23.9009
2021-09-26,23.9009
2021-09-27,23.9009
2021-09-28,23.9009
2021-09-29,23.9009
2021-09-30,27.3342
2021-10-01,27.3342
2021-10-02,27.3342
2021-10-03,27.3342
2021-10-04,27.3342
2021-10-05,27.3342
2021-10-06,27.3342
2021-10-07,27.3342
2021-10-08,27.3342
2021-10-09,27.3342
2021-10-10,27.3342
2021-10-11,27.3342
2021-10-12,27.3342
2021-10-13,27.3342
2021-10-14,27.3342
2021-10-15,27.3342
2021-10-16,27.3342
2021-10-17,27.3342
2021-10-18,27.3342
2021-10-19,27.3342
2021-10-20,27.3342
2021-10-21,27.3342
2021-10-22,27.3342
2021-10-23,27.3342
2021-10-24,27.3342
2021-10-25,27.3342
2021-10-26,27.3342
2021-10-27,27.3342
2021-10-28,27.3342
2021-10-29,27.3342
2021-10-30,27.3342
2021-10-31,27.3342
2021-11-01,27.3342
2021-11-02,27.3342
2021-11-03,27.3342
2021-11-04,27.3342
2021-11-05,27.3342
2021-11-06,27.3342
2021-11-07,27.3342
2021-11-08,27.3342
2021-11-09,27.3342
2021-11-10,27.3342
2021-11-11,27.3342
2021-11-12,27.3342
2021-11-13,27.3342
2021-11-14,27.3342
2021-11-15,27.3342
2021-11-16,27.3342
2021-11-17,27.3342
2021-11-18,27.3342
2021-11-19,27.3342
2021-11-20,27.3342
2021-11-21,27.3342
2021-11-22,27.3342
2021-11-23,27.3342
2021-11-24,27.3342
2021-11-25,27.3342
2021-11-26,27.3342
2021-11-27,27.3342
2021-11-28,27.3342
2021-11-29,27.3342
2021-11-30,27.3342
2021-12-01,27.3342
2021-12-02,27.3342
2021-12-03,27.3342
2021-12-04,27.3342
2021-12-05,27.3342
2021-12-06,27.3342
2021-12-07,27.3342
2021-12-08,27.3342
2021-12-09,27.3342
2021-12-10,27.3342
2021-12-11,27.3342
2021-12-12,27.3342
2021-12-13,27.3342
2021-12-14,27.3342
2021-12-15,27.3342
2021-12-16,27.3342
2021-12-17,27.3342
2021-12-18,27.3342
2021-12-19,27.3342
2021-12-20,27.3342
2021-12-21,27.3342
2021-12-22,27.3342
2021-12-23,27.3342
2021-12-24,27.3342
2021-12-25,27.3342
2021-12-26,27.3342
2021-12-27,27.3342
2021-12-28,27.3342
2021-12-29,27.3342
2021-12-30,27.3342
2021-12-31,39.8526
2022-01-01,39.8526
2022-01-02,39.8526
2022-01-03,39.8526
2022-01-04,39.8526
2022-01-05,39.8526
2022-01-06,39.8526
2022-01-07,39.8526
2022-01-08,39.8526
2022-01-09,39.8526
2022-01-10,39.8526
2022-01-11,39.8526
2022-01-12,39.8526
2022-01-13,39.8526
2022-01-14,39.8526
2022-01-15,39.8526
2022-01-16,39.8526
2022-01-17,39.8526
2022-01-18,39.8526
2022-01-19,39.8526
2022-01-20,39.8526
2022-01-21,39.8526
2022-01-22,39.8526
2022-01-23,39.8526
2022-01-24,39.8526
2022-01-25,39.8526
2022-01-26,39.8526
2022-01-27,39.8526
2022-01-28,39.8526
2022-01-29,39.8526
2022-01-30,39.8526
2022-01-31,39.8526
2022-02-01,39.8526
2022-02-02,39.8526
2022-02-03,39.8526
2022-02-04,39.8526
2022-02-05,39.8526
2022-02-06,39.8526
2022-02-07,39.8526
2022-02-08,39.8526
2022-02-09,39.8526
2022-02-10,39.8526
2022-02-11,39.8526
2022-02-12,39.8526
2022-02-13,39.8526
2022-02-14,39.8526
2022-02-15,39.8526
2022-02-16,39.8526
2022-02-17,39.8526
2022-02-18,39.8526
2022-02-19,39.8526
2022-02-20,39.8526
2022-02-21,39.8526
2022-02-22,39.8526
2022-02-23,39.8526
2022-02-24,39.8526
2022-02-25,39.8526
2022-02-26,39.8526
2022-02-27,39.8526
2022-02-28,39.8526
2022-03-01,39.8526
2022-03-02,39.8526
2022-03-03,39.8526
2022-03-04,39.8526
2022-03-05,39.8526
2022-03-06,39.8526
2022-03-07,39.8526
2022-03-08,39.8526
2022-03-09,39.8526
2022-03-10,39.8526
2022-03-11,39.8526
2022-03-12,39.8526
2022-03-13,39.8526
2022-03-14,39.8526
2022-03-15,39.8526
2022-03-16,39.8526
2022-03-17,39.8526
2022-03-18,39.8526
2022-03-19,39.8526
2022-03-20,39.8526
2022-03-21,39.8526
2022-03-22,39.8526
2022-03-23,39.8526
2022-03-24,39.8526
2022-03-25,39.8526
2022-03-26,39.8526
2022-03-27,39.8526
2022-03-28,39.8526
2022-03-29,39.8526
2022-03-30,39.8526
2022-03-31,48.5541
2022-04-01,48.5541
2022-04-02,48.5541
2022-04-03,48.5541
2022-04-04,48.5541
2022-04-05,48.5541
2022-04-06,48.5541
2022-04-07,48.5541
2022-04-08,48.5541
2022-04-09,48.5541
2022-04-10,48.5541
2022-04-11,48.5541
2022-04-12,48.5541
2022-04-13,48.5541
2022-04-14,48.5541
2022-04-15,48.5541
2022-04-16,48.5541
2022-04-17,48.5541
2022-04-18,48.5541
2022-04-19,48.5541
2022-04-20,48.5541
2022-04-21,48.5541
2022-04-22,48.5541
2022-04-23,48.5541
2022-04-24,48.5541
2022-04-25,48.5541
2022-04-26,48.5541
2022-04-27,48.5541
2022-04-28,48.5541
2022-04-29,48.5541
2022-04-30,48.5541
2022-05-01,48.5541
2022-05-02,48.5541
2022-05-03,48.5541
2022-05-04,48.5541
2022-05-05,48.5541
2022-05-06,48.5541
2022-05-07,48.5541
2022-05-08,48.5541
2022-05-09,48.5541
2022-05-10,48.5541
2022-05-11,48.5541
2022-05-12,48.5541
2022-05-13,48.5541
2022-05-14,48.5541
2022-05-15,48.5541
2022-05-16,48.5541
2022-05-17,48.5541
2022-05-18,48.5541
2022-05-19,48.5541
2022-05-20,48.5541
2022-05-21,48.5541
2022-05-22,48.5541
2022-05-23,48.5541
2022-05-24,48.5541
2022-05-25,48.5541
2022-05-26,48.5541
2022-05-27,48.5541
2022-05-28,48.5541
2022-05-29,48.5541
2022-05-30,48.5541
2022-05-31,48.5541
2022-06-01,48.5541
2022-06-02,48.5541
2022-06-03,48.5541
2022-06-04,48.5541
2022-06-05,48.5541
2022-06-06,48.5541
2022-06-07,48.5541
2022-06-08,48.5541
2022-06-09,48.5541
2022-06-10,48.5541
2022-06-11,48.5541
2022-06-12,48.5541
2022-06-13,48.5541
2022-06-14,48.5541
2022-06-15,48.5541
2022-06-16,48.5541
2022-06-17,48.5541
2022-06-18,48.5541
2022-06-19,48.5541
2022-06-20,48.5541
2022-06-21,48.5541
2022-06-22,48.5541
2022-06-23,48.5541
2022-06-24,48.5541
2022-06-25,48.5541
2022-06-26,48.5541
2022-06-27,48.5541
2022-06-28,48.5541
2022-06-29,48.5541
2022-06-30,61.7466
2022-07-01,61.7466
2022-07-02,61.7466
2022-07-03,61.7466
2022-07-04,61.7466
2022-07-05,61.7466
2022-07-06,61.7466
2022-07-07,61.7466
2022-07-08,61.7466
2022-07-09,61.7466
2022-07-10,61.7466
2022-07-11,61.7466
2022-07-12,61.7466
2022-07-13,61.7466
2022-07-14,61.7466
2022-07-15,61.7466
2022-07-16,61.7466
2022-07-17,61.7466
2022-07-18,61.7466
2022-07-19,61.7466
2022-07-20,61.7466
2022-07-21,61.7466
2022-07-22,61.7466
2022-07-23,61.7466
2022-07-24,61.7466
2022-07-25,61.7466
2022-07-26,61.7466
2022-07-27,61.7466
2022-07-28,61.7466
2022-07-29,61.7466
2022-07-30,61.7466
2022-07-31,61.7466
2022-08-01,61.7466
2022-08-02,61.7466
2022-08-03,61.7466
2022-08-04,61.7466
2022-08-05,61.7466
2022-08-06,61.7466
2022-08-07,61.7466
2022-08-08,61.7466
2022-08-09,61.7466
2022-08-10,61.7466
2022-08-11,61.7466
2022-08-12,61.7466
2022-08-13,61.7466
2022-08-14,61.7466
2022-08-15,61.7466
2022-08-16,61.7466
2022-08-17,61.7466
2022-08-18,61.7466
2022-08-19,61.7466
2022-08-20,61.7466
2022-08-21,61.7466
2022-08-22,61.7466
2022-08-23,61.7466
2022-08-24,61.7466
2022-08-25,61.7466
2022-08-26,61.7466
2022-08-27,61.7466
2022-08-28,61.7466
2022-08-29,61.7466
2022-08-30,61.7466
2022-08-31,61.7466
2022-09-01,61.7466
2022-09-02,61.7466
2022-09-03,61.7466
2022-09-04,61.7466
2022-09-05,61.7466
2022-09-06,61.7466
2022-09-07,61.7466
2022-09-08,61.7466
2022-09-09,61.7466
2022-09-10,61.7466
2022-09-11,61.7466
2022-09-12,61.7466
2022-09-13,61.7466
2022-09-14,61.7466
2022-09-15,61.7466
2022-09-16,61.7466
2022-09-17,61.7466
2022-09-18,61.7466
2022-09-19,61.7466
2022-09-20,61.7466
2022-09-21,61.7466
2022-09-22,61.7466
2022-09-23,61.7466
2022-09-24,61.7466
2022-09-25,61.7466
2022-09-26,61.7466
2022-09-27,61.7466
2022-09-28,61.7466
2022-09-29,61.7466
2022-09-30,66.6915
2022-10-01,66.6915
2022-10-02,66.6915
2022-10-03,66.6915
2022-10-04,66.6915
2022-10-05,66.6915
2022-10-06,66.6915
2022-10-07,66.6915
2022-10-08,66.6915
2022-10-09,66.6915
2022-10-10,66.6915
2022-10-11,66.6915
2022-10-12,66.6915
2022-10-13,66.6915
2022-10-14,66.6915
2022-10-15,66.6915
2022-10-16,66.6915
2022-10-17,66.6915
2022-10-18,66.6915
2022-10-19,66.6915
2022-10-20,66.6915
2022-10-21,66.6915
2022-10-22,66.6915
2022-10-23,66.6915
2022-10-24,66.6915
2022-10-25,66.6915
2022-10-26,66.6915
2022-10-27,66.6915
2022-10-28,66.6915
2022-10-29,66.6915
2022-10-30,66.6915
2022-10-31,66.6915
2022-11-01,66.6915
2022-11-02,66.6915
2022-11-03,66.6915
2022-11-04,66.6915
2022-11-05,66.6915
2022-11-06,66.6915
2022-11-07,66.6915
2022-11-08,66.6915
2022-11-09,66.6915
2022-11-10,66.6915
2022-11-11,66.6915
