,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity
2018-02-27,357.929,358.114,352.031,356.455,75601.0
2018-02-28,354.796,356.086,350.373,353.322,81324.0
2018-03-01,353.322,353.69,345.396,346.502,60516.0
2018-03-02,345.581,348.161,341.526,348.161,87985.0
2018-03-03,345.581,348.161,341.526,348.161,87985.0
2018-03-04,345.581,348.161,341.526,348.161,87985.0
2018-03-05,347.239,355.718,346.871,353.506,104900.0
2018-03-06,355.902,360.51,354.796,358.851,107307.0
2018-03-07,357.561,357.929,355.902,357.561,106445.0
2018-03-08,357.561,363.827,356.086,361.063,99720.0
2018-03-09,361.984,369.356,359.772,363.459,271704.0
2018-03-10,361.984,369.356,359.772,363.459,271704.0
2018-03-11,361.984,369.356,359.772,363.459,271704.0
2018-03-12,365.117,378.388,365.117,377.835,296723.0
2018-03-13,377.097,384.654,373.964,382.442,174365.0
2018-03-14,382.074,384.654,379.678,382.074,127570.0
2018-03-15,382.074,387.419,379.309,386.129,284322.0
2018-03-16,386.129,389.999,379.309,380.599,260703.0
2018-03-17,386.129,389.999,379.309,380.599,260703.0
2018-03-18,386.129,389.999,379.309,380.599,260703.0
2018-03-19,380.599,381.521,375.623,379.309,140177.0
2018-03-20,379.678,386.682,378.203,383.548,127446.0
2018-03-21,384.101,387.603,380.415,384.47,81280.0
2018-03-22,382.442,383.18,374.149,378.572,126887.0
2018-03-23,376.176,382.995,369.356,380.968,131370.0
2018-03-24,376.176,382.995,369.356,380.968,131370.0
2018-03-25,376.176,382.995,369.356,380.968,131370.0
2018-03-26,383.496,385.556,380.125,382.747,94951.0
2018-03-27,386.679,390.799,385.181,387.615,101498.0
2018-03-28,385.743,393.795,381.998,393.046,161719.0
2018-03-29,385.743,393.795,381.998,393.046,161719.0
2018-03-30,385.743,393.795,381.998,393.046,161719.0
2018-03-31,385.743,393.795,381.998,393.046,161719.0
2018-04-01,385.743,393.795,381.998,393.046,161719.0
2018-04-02,385.743,393.795,381.998,393.046,161719.0
2018-04-03,393.046,395.48,382.372,383.87,167962.0
2018-04-04,383.309,384.058,373.946,374.695,148394.0
2018-04-05,379.189,384.245,378.814,383.496,72462.0
2018-04-06,383.121,385.743,378.814,380.125,112397.0
2018-04-07,383.121,385.743,378.814,380.125,112397.0
2018-04-08,383.121,385.743,378.814,380.125,112397.0
2018-04-09,380.687,382.747,379.002,381.436,60920.0
2018-04-10,383.121,389.113,382.372,388.552,94983.0
2018-04-11,388.739,390.986,384.058,386.866,128202.0
2018-04-12,386.492,388.552,383.87,387.615,60092.0
2018-04-13,389.675,398.289,386.117,391.548,110062.0
2018-04-14,389.675,398.289,386.117,391.548,110062.0
2018-04-15,389.675,398.289,386.117,391.548,110062.0
2018-04-16,391.548,394.357,389.862,390.799,60071.0
2018-04-17,391.548,399.225,390.986,398.102,85070.0
2018-04-18,400.91,403.719,397.914,403.719,75720.0
2018-04-19,402.034,405.404,401.659,404.281,88051.0
2018-04-20,404.094,404.843,401.847,403.532,103282.0
2018-04-21,404.094,404.843,401.847,403.532,103282.0
2018-04-22,404.094,404.843,401.847,403.532,103282.0
2018-04-23,403.157,408.213,403.157,408.213,84211.0
2018-04-24,408.401,411.771,406.903,410.648,97435.0
2018-04-25,410.648,411.022,404.468,405.592,98254.0
2018-04-26,406.903,415.703,404.655,414.954,290790.0
2018-04-27,406.903,415.703,404.655,414.954,290790.0
2018-04-28,406.903,415.703,404.655,414.954,290790.0
2018-04-29,406.903,415.703,404.655,414.954,290790.0
2018-04-30,415.703,423.568,414.767,420.572,243503.0
2018-05-01,421.321,421.321,417.389,418.887,35689.0
2018-05-02,421.321,427.875,420.947,425.628,340106.0
2018-05-03,424.317,427.126,422.819,425.815,224535.0
2018-05-04,428.062,432.556,425.253,427.313,81613.0
2018-05-05,428.062,432.556,425.253,427.313,81613.0
2018-05-06,428.062,432.556,425.253,427.313,81613.0
2018-05-07,426.002,432.182,426.002,432.182,74700.0
2018-05-08,424.13,428.249,418.512,423.568,172571.0
2018-05-09,423.194,429.935,423.194,428.437,107266.0
2018-05-10,423.194,429.935,423.194,428.437,107266.0
2018-05-11,423.194,429.935,423.194,428.437,107266.0
2018-05-12,423.194,429.935,423.194,428.437,107266.0
2018-05-13,423.194,429.935,423.194,428.437,107266.0
2018-05-14,428.437,430.684,423.755,424.879,153772.0
2018-05-15,424.879,427.5,423.755,423.755,97480.0
2018-05-16,423.755,429.747,423.568,426.939,153643.0
2018-05-17,426.19,433.305,424.504,432.556,120385.0
2018-05-18,430.871,463.079,427.875,460.27,407510.0
2018-05-19,430.871,463.079,427.875,460.27,407510.0
2018-05-20,430.871,463.079,427.875,460.27,407510.0
2018-05-21,430.871,463.079,427.875,460.27,407510.0
2018-05-22,462.142,477.029,460.832,471.88,280394.0
2018-05-23,469.539,472.816,459.334,462.517,214288.0
2018-05-24,463.64,470.475,463.64,467.947,174709.0
2018-05-25,474.22,505.585,474.22,504.649,360570.0
2018-05-26,474.22,505.585,474.22,504.649,360570.0
2018-05-27,474.22,505.585,474.22,504.649,360570.0
2018-05-28,506.053,509.798,493.882,496.223,80940.0
2018-05-29,494.35,495.286,482.647,489.669,164765.0
2018-05-30,488.732,490.137,476.561,477.029,241729.0
2018-05-31,478.902,489.201,478.433,482.647,142243.0
2018-06-01,481.242,487.328,478.902,480.774,153522.0
2018-06-02,481.242,487.328,478.902,480.774,153522.0
2018-06-03,481.242,487.328,478.902,480.774,153522.0
2018-06-04,481.71,492.478,480.306,490.605,151729.0
2018-06-05,481.71,492.478,480.306,490.605,151729.0
2018-06-06,491.073,496.223,485.455,488.732,85027.0
2018-06-07,490.137,492.009,482.179,483.115,109651.0
2018-06-08,485.455,493.414,479.838,491.541,95547.0
2018-06-09,485.455,493.414,479.838,491.541,95547.0
2018-06-10,485.455,493.414,479.838,491.541,95547.0
2018-06-11,491.541,494.35,488.732,488.732,76129.0
2018-06-12,491.073,497.159,488.732,491.073,138441.0
2018-06-13,491.541,502.308,491.541,492.946,97763.0
2018-06-14,492.946,508.394,491.073,507.926,170244.0
2018-06-15,507.926,512.607,504.649,512.139,207924.0
2018-06-16,507.926,512.607,504.649,512.139,207924.0
2018-06-17,507.926,512.607,504.649,512.139,207924.0
2018-06-18,510.735,510.735,492.946,498.563,142687.0
2018-06-19,495.286,496.223,488.264,493.882,99425.0
2018-06-20,498.563,499.5,491.541,495.754,106788.0
2018-06-21,497.159,499.5,486.392,491.073,113500.0
2018-06-22,492.009,503.713,489.669,499.031,192332.0
2018-06-23,492.009,503.713,489.669,499.031,192332.0
2018-06-24,492.009,503.713,489.669,499.031,192332.0
2018-06-25,496.223,500.436,493.414,494.818,92062.0
2018-06-26,491.073,495.754,487.328,489.669,98183.0
2018-06-27,491.541,497.627,481.71,490.605,129020.0
2018-06-28,487.796,491.541,471.411,474.688,101275.0
2018-06-29,483.115,487.328,480.774,484.051,135411.0
2018-06-30,483.115,487.328,480.774,484.051,135411.0
2018-07-01,483.115,487.328,480.774,484.051,135411.0
2018-07-02,479.838,481.242,474.22,476.561,85234.0
2018-07-03,479.838,484.519,473.284,476.093,97354.0
2018-07-04,477.029,477.029,462.704,463.453,108931.0
2018-07-05,462.517,469.071,462.517,468.135,114412.0
2018-07-06,469.071,474.688,468.135,470.943,83338.0
2018-07-07,469.071,474.688,468.135,470.943,83338.0
2018-07-08,469.071,474.688,468.135,470.943,83338.0
2018-07-09,472.348,476.561,472.348,475.157,55149.0
2018-07-10,477.965,484.987,475.157,484.519,96942.0
2018-07-11,483.583,484.987,476.093,484.987,64645.0
2018-07-12,486.86,499.031,485.455,499.031,108569.0
2018-07-13,500.904,502.776,491.541,497.627,85480.0
2018-07-14,500.904,502.776,491.541,497.627,85480.0
2018-07-15,500.904,502.776,491.541,497.627,85480.0
2018-07-16,497.627,503.245,495.286,503.245,104605.0
2018-07-17,504.649,507.458,498.095,507.458,160930.0
2018-07-18,509.798,517.757,506.522,510.267,105904.0
2018-07-19,511.671,513.075,504.181,506.522,98365.0
2018-07-20,506.522,509.33,501.372,506.053,61670.0
2018-07-21,506.522,509.33,501.372,506.053,61670.0
2018-07-22,506.522,509.33,501.372,506.053,61670.0
2018-07-23,506.522,507.926,502.308,504.649,96089.0
2018-07-24,509.33,511.203,501.84,507.458,70193.0
2018-07-25,506.99,510.267,501.84,507.458,113510.0
2018-07-26,509.33,517.289,507.458,514.012,88660.0
2018-07-27,514.48,521.502,513.544,520.566,68345.0
2018-07-28,514.48,521.502,513.544,520.566,68345.0
2018-07-29,514.48,521.502,513.544,520.566,68345.0
2018-07-30,519.161,519.161,510.735,511.671,56951.0
2018-07-31,513.075,513.075,506.522,509.33,83194.0
2018-08-01,509.33,514.948,509.33,513.544,55058.0
2018-08-02,512.607,522.438,511.203,521.97,139404.0
2018-08-03,522.438,526.651,517.757,517.757,75993.0
2018-08-04,522.438,526.651,517.757,517.757,75993.0
2018-08-05,522.438,526.651,517.757,517.757,75993.0
2018-08-06,520.097,528.992,517.289,527.588,88644.0
2018-08-07,528.992,529.46,524.779,528.992,116391.0
2018-08-08,528.524,534.61,526.651,527.588,120442.0
2018-08-09,527.119,536.482,527.119,531.801,132994.0
2018-08-10,531.801,535.078,527.119,530.865,111134.0
2018-08-11,531.801,535.078,527.119,530.865,111134.0
2018-08-12,531.801,535.078,527.119,530.865,111134.0
2018-08-13,530.865,543.036,528.992,542.1,94382.0
2018-08-14,542.1,550.994,540.227,541.632,138277.0
2018-08-15,543.504,552.399,532.269,533.673,206728.0
2018-08-16,536.014,541.163,514.012,514.948,339701.0
2018-08-17,518.225,519.161,511.671,514.012,202650.0
2018-08-18,518.225,519.161,511.671,514.012,202650.0
2018-08-19,518.225,519.161,511.671,514.012,202650.0
2018-08-20,514.948,518.225,507.458,509.798,207181.0
2018-08-21,506.522,514.012,506.522,510.735,209647.0
2018-08-22,511.203,514.948,501.372,507.926,275484.0
2018-08-23,502.776,552.399,501.372,524.311,369223.0
2018-08-24,525.715,540.227,524.779,538.823,229023.0
2018-08-25,525.715,540.227,524.779,538.823,229023.0
2018-08-26,525.715,540.227,524.779,538.823,229023.0
2018-08-27,547.249,561.293,543.972,559.421,254883.0
2018-08-28,559.889,563.634,555.208,558.484,239419.0
2018-08-29,558.484,568.783,558.484,564.57,116773.0
2018-08-30,561.761,570.656,561.293,569.252,104556.0
2018-08-31,568.783,572.06,564.102,568.783,125737.0
2018-09-01,568.783,572.06,564.102,568.783,125737.0
2018-09-02,568.783,572.06,564.102,568.783,125737.0
2018-09-03,568.315,580.019,567.379,572.06,103363.0
2018-09-04,574.401,575.805,555.676,558.953,144964.0
2018-09-05,558.484,559.421,536.95,537.418,122012.0
2018-09-06,538.355,544.909,530.396,531.801,150097.0
2018-09-07,531.333,534.61,529.46,533.205,75323.0
2018-09-08,531.333,534.61,529.46,533.205,75323.0
2018-09-09,531.333,534.61,529.46,533.205,75323.0
2018-09-10,531.801,535.546,529.928,532.269,99803.0
2018-09-11,533.205,546.781,532.737,533.205,100758.0
2018-09-12,537.418,538.823,533.205,536.014,64184.0
2018-09-13,536.014,541.163,532.737,534.141,117760.0
2018-09-14,538.823,539.759,530.865,531.801,98992.0
2018-09-15,538.823,539.759,530.865,531.801,98992.0
2018-09-16,538.823,539.759,530.865,531.801,98992.0
2018-09-17,531.333,531.333,519.629,519.629,139180.0
2018-09-18,522.438,530.396,521.97,529.46,166154.0
2018-09-19,528.056,534.141,524.311,524.311,116989.0
2018-09-20,526.651,531.333,522.438,524.311,128800.0
2018-09-21,526.651,532.269,522.438,523.843,153745.0
2018-09-22,526.651,532.269,522.438,523.843,153745.0
2018-09-23,526.651,532.269,522.438,523.843,153745.0
2018-09-24,523.843,527.119,514.948,516.352,90657.0
2018-09-25,516.352,523.843,516.352,519.161,208675.0
2018-09-26,521.502,523.374,517.289,518.693,117794.0
2018-09-27,518.693,520.097,511.671,513.544,164554.0
2018-09-28,514.012,521.97,514.012,520.566,167677.0
2018-09-29,514.012,521.97,514.012,520.566,167677.0
2018-09-30,514.012,521.97,514.012,520.566,167677.0
2018-10-01,521.97,533.673,521.97,531.801,97991.0
2018-10-02,531.333,531.333,519.161,522.906,110598.0
2018-10-03,526.651,526.651,520.097,524.779,65059.0
2018-10-04,521.034,522.906,501.372,504.181,123637.0
2018-10-05,500.904,505.117,494.818,499.5,93545.0
2018-10-06,500.904,505.117,494.818,499.5,93545.0
2018-10-07,500.904,505.117,494.818,499.5,93545.0
2018-10-08,496.223,497.159,484.987,488.264,151800.0
2018-10-09,487.328,489.201,479.838,480.774,144209.0
2018-10-10,483.115,486.392,467.76,467.76,167425.0
2018-10-11,455.027,476.561,449.409,468.135,254700.0
2018-10-12,470.475,476.561,464.389,473.284,156165.0
2018-10-13,470.475,476.561,464.389,473.284,156165.0
2018-10-14,470.475,476.561,464.389,473.284,156165.0
2018-10-15,473.752,477.029,462.33,469.071,94817.0
2018-10-16,467.947,483.583,467.947,483.583,89065.0
2018-10-17,487.796,491.073,474.688,478.902,125229.0
2018-10-18,480.774,485.455,474.688,481.242,75308.0
2018-10-19,479.838,479.838,472.816,476.093,93765.0
2018-10-20,479.838,479.838,472.816,476.093,93765.0
2018-10-21,479.838,479.838,472.816,476.093,93765.0
2018-10-22,475.157,478.902,470.007,472.348,82275.0
2018-10-23,465.138,466.636,454.278,456.525,114871.0
2018-10-24,455.963,465.7,454.839,457.087,66334.0
2018-10-25,450.533,463.079,446.226,460.644,83749.0
2018-10-26,458.959,464.577,452.031,452.967,137053.0
2018-10-27,458.959,464.577,452.031,452.967,137053.0
2018-10-28,458.959,464.577,452.031,452.967,137053.0
2018-10-29,453.341,468.603,453.154,461.768,126957.0
2018-10-30,463.828,468.135,457.274,467.573,111943.0
2018-10-31,470.007,478.433,467.011,475.157,81240.0
2018-11-01,476.561,484.987,474.22,479.37,78408.0
2018-11-02,484.987,496.691,484.987,494.818,82687.0
2018-11-03,484.987,496.691,484.987,494.818,82687.0
2018-11-04,484.987,496.691,484.987,494.818,82687.0
2018-11-05,495.754,495.754,471.88,477.029,116573.0
2018-11-06,477.965,485.455,467.385,480.774,110968.0
2018-11-07,481.71,484.051,475.625,481.242,121318.0
2018-11-08,484.051,492.478,481.71,482.647,76686.0
2018-11-09,479.838,485.924,477.497,482.647,96031.0
2018-11-10,479.838,485.924,477.497,482.647,96031.0
2018-11-11,479.838,485.924,477.497,482.647,96031.0
2018-11-12,471.411,471.411,412.895,413.269,802225.0
2018-11-13,413.269,426.377,405.217,411.771,425318.0
2018-11-14,412.333,413.644,401.847,410.835,253881.0
2018-11-15,412.895,413.082,396.978,398.476,115702.0
2018-11-16,402.034,402.97,390.424,394.731,199743.0
2018-11-17,402.034,402.97,390.424,394.731,199743.0
2018-11-18,402.034,402.97,390.424,394.731,199743.0
2018-11-19,393.982,396.791,379.563,381.061,236032.0
2018-11-20,375.444,377.691,356.719,368.141,256265.0
2018-11-21,369.826,389.488,363.46,388.739,311954.0
2018-11-22,388.177,393.795,380.125,391.173,229704.0
2018-11-23,391.548,398.102,383.87,396.604,152429.0
2018-11-24,391.548,398.102,383.87,396.604,152429.0
2018-11-25,391.548,398.102,383.87,396.604,152429.0
2018-11-26,398.289,403.157,394.731,399.787,172373.0
2018-11-27,400.349,402.034,387.615,388.926,183977.0
2018-11-28,389.862,392.109,385.181,386.679,133372.0
2018-11-29,390.05,401.472,388.552,390.611,133816.0
2018-11-30,391.36,394.169,388.177,393.046,185003.0
2018-12-01,391.36,394.169,388.177,393.046,185003.0
2018-12-02,391.36,394.169,388.177,393.046,185003.0
2018-12-03,402.408,415.329,396.042,398.476,187956.0
2018-12-04,396.416,398.289,389.862,390.986,104097.0
2018-12-05,387.803,393.982,382.934,392.109,78878.0
2018-12-06,386.679,417.014,376.567,415.703,297084.0
2018-12-07,417.576,428.624,403.719,411.958,222225.0
2018-12-08,417.576,428.624,403.719,411.958,222225.0
2018-12-09,417.576,428.624,403.719,411.958,222225.0
2018-12-10,414.393,421.508,404.655,419.636,163868.0
2018-12-11,419.823,423.194,408.588,418.138,120648.0
2018-12-12,419.449,423.943,414.58,423.194,94873.0
2018-12-13,424.317,449.409,424.317,444.166,194674.0
2018-12-14,443.23,445.851,435.927,445.477,140456.0
2018-12-15,443.23,445.851,435.927,445.477,140456.0
2018-12-16,443.23,445.851,435.927,445.477,140456.0
2018-12-17,445.664,445.664,430.871,432.556,138958.0
2018-12-18,430.871,434.429,420.385,423.194,123843.0
2018-12-19,420.947,432.369,417.763,432.369,114201.0
2018-12-20,425.066,431.62,420.759,425.628,120591.0
2018-12-21,426.19,436.489,418.887,419.636,183342.0
2018-12-22,426.19,436.489,418.887,419.636,183342.0
2018-12-23,426.19,436.489,418.887,419.636,183342.0
2018-12-24,426.19,436.489,418.887,419.636,183342.0
2018-12-25,426.19,436.489,418.887,419.636,183342.0
2018-12-26,426.19,436.489,418.887,419.636,183342.0
2018-12-27,420.572,428.624,410.086,417.576,125598.0
2018-12-28,419.074,423.381,415.142,417.201,90293.0
2018-12-29,419.074,423.381,415.142,417.201,90293.0
2018-12-30,419.074,423.381,415.142,417.201,90293.0
2018-12-31,419.074,423.381,415.142,417.201,90293.0
2019-01-01,419.074,423.381,415.142,417.201,90293.0
2019-01-02,418.887,434.242,415.329,431.058,101969.0
2019-01-03,428.998,430.496,411.209,413.269,138703.0
2019-01-04,417.014,424.504,413.831,422.819,107880.0
2019-01-05,417.014,424.504,413.831,422.819,107880.0
2019-01-06,417.014,424.504,413.831,422.819,107880.0
2019-01-07,425.066,428.437,420.198,422.819,128899.0
2019-01-08,423.006,444.166,423.006,435.74,179284.0
2019-01-09,438.923,453.903,438.923,450.907,134426.0
2019-01-10,451.469,452.592,442.481,446.413,115135.0
2019-01-11,449.222,454.09,444.541,453.716,120446.0
2019-01-12,449.222,454.09,444.541,453.716,120446.0
2019-01-13,449.222,454.09,444.541,453.716,120446.0
2019-01-14,449.596,450.907,441.544,446.413,145411.0
2019-01-15,448.286,453.903,447.911,453.154,93384.0
2019-01-16,452.78,460.457,448.847,456.525,72886.0
2019-01-17,452.967,459.708,452.218,458.585,62573.0
2019-01-18,462.517,464.951,458.772,463.079,131779.0
2019-01-19,462.517,464.951,458.772,463.079,131779.0
2019-01-20,462.517,464.951,458.772,463.079,131779.0
2019-01-21,463.64,473.752,463.453,471.411,117664.0
2019-01-22,468.135,478.902,466.824,476.093,96952.0
2019-01-23,473.752,476.093,465.326,471.88,125153.0
2019-01-24,474.688,477.497,468.135,471.88,94173.0
2019-01-25,476.561,488.264,470.943,486.86,155260.0
2019-01-26,476.561,488.264,470.943,486.86,155260.0
2019-01-27,476.561,488.264,470.943,486.86,155260.0
2019-01-28,487.328,492.946,482.179,484.051,139485.0
2019-01-29,485.455,494.818,480.774,487.796,139319.0
2019-01-30,488.264,488.732,480.774,484.987,91160.0
2019-01-31,486.86,488.732,476.561,481.71,105911.0
2019-02-01,485.455,489.669,474.688,478.433,120586.0
2019-02-02,485.455,489.669,474.688,478.433,120586.0
2019-02-03,485.455,489.669,474.688,478.433,120586.0
2019-02-04,480.774,498.563,479.838,494.35,193665.0
2019-02-05,499.031,509.798,494.35,504.181,150020.0
2019-02-06,505.117,513.075,502.776,503.713,132572.0
2019-02-07,504.181,511.671,493.882,496.691,139572.0
2019-02-08,496.223,508.394,489.669,498.563,131730.0
2019-02-09,496.223,508.394,489.669,498.563,131730.0
2019-02-10,496.223,508.394,489.669,498.563,131730.0
2019-02-11,503.245,509.798,500.904,506.053,183416.0
2019-02-12,508.394,514.012,507.458,513.544,136236.0
2019-02-13,510.267,517.289,508.394,513.544,181316.0
2019-02-14,513.544,513.544,496.223,499.5,164082.0
2019-02-15,499.031,500.904,493.882,499.5,153125.0
2019-02-16,499.031,500.904,493.882,499.5,153125.0
2019-02-17,499.031,500.904,493.882,499.5,153125.0
2019-02-18,500.904,507.926,499.031,505.585,97417.0
2019-02-19,505.117,511.203,497.159,498.563,124729.0
2019-02-20,503.713,557.08,502.776,533.205,460200.0
2019-02-21,532.737,541.632,529.928,532.737,190018.0
2019-02-22,532.737,536.95,529.928,536.482,128052.0
2019-02-23,532.737,536.95,529.928,536.482,128052.0
2019-02-24,532.737,536.95,529.928,536.482,128052.0
2019-02-25,538.355,547.717,537.418,546.781,133389.0
2019-02-26,545.845,558.953,542.568,558.484,134959.0
2019-02-27,557.08,558.953,542.568,550.994,132486.0
2019-02-28,547.249,558.484,547.249,552.867,115870.0
2019-03-01,558.016,566.443,555.676,558.484,147258.0
2019-03-02,558.016,566.443,555.676,558.484,147258.0
2019-03-03,558.016,566.443,555.676,558.484,147258.0
2019-03-04,560.825,564.102,556.144,559.889,107468.0
2019-03-05,559.889,568.315,556.612,566.911,119095.0
2019-03-06,565.038,569.72,562.23,564.57,122255.0
2019-03-07,564.57,567.379,558.953,564.102,104597.0
2019-03-08,561.761,567.847,561.293,567.847,73047.0
2019-03-09,561.761,567.847,561.293,567.847,73047.0
2019-03-10,561.761,567.847,561.293,567.847,73047.0
2019-03-11,567.379,570.188,564.102,568.315,59838.0
2019-03-12,570.656,574.869,568.315,571.124,114672.0
2019-03-13,571.124,574.869,567.379,572.06,80517.0
2019-03-14,573.465,582.359,570.188,571.592,168372.0
2019-03-15,571.592,576.274,565.038,569.252,180456.0
2019-03-16,571.592,576.274,565.038,569.252,180456.0
2019-03-17,571.592,576.274,565.038,569.252,180456.0
