,ROG SW Equity,ROG SW Equity,ROG SW Equity,ROG SW Equity,ROG SW Equity
2018-10-12,202.96,203.77,201.2,201.63,1124791.0
2018-10-13,202.96,203.77,201.2,201.63,1124791.0
2018-10-14,202.96,203.77,201.2,201.63,1124791.0
2018-10-15,201.2,202.31,199.75,201.37,1004685.0
2018-10-16,201.54,206.25,201.16,205.91,1386980.0
2018-10-17,208.52,208.82,200.99,202.01,1997974.0
2018-10-18,202.78,206.08,202.19,204.2,1632886.0
2018-10-19,203.73,210.4,203.64,209.68,2412204.0
2018-10-20,203.73,210.4,203.64,209.68,2412204.0
2018-10-21,203.73,210.4,203.64,209.68,2412204.0
2018-10-22,209.98,210.49,207.24,209.16,1339219.0
2018-10-23,206.77,208.61,206.47,208.22,1567515.0
2018-10-24,208.69,209.8,206.85,206.85,1505575.0
2018-10-25,203.81,204.37,196.19,200.43,2998610.0
2018-10-26,198.93,201.67,197.86,200.0,1697820.0
2018-10-27,198.93,201.67,197.86,200.0,1697820.0
2018-10-28,198.93,201.67,197.86,200.0,1697820.0
2018-10-29,201.16,203.9,200.0,200.56,1533210.0
2018-10-30,201.76,206.17,201.59,205.61,1759012.0
2018-10-31,207.32,209.8,206.68,209.8,2008334.0
2018-11-01,210.15,212.12,209.25,210.15,1672986.0
2018-11-02,209.72,209.93,206.08,207.32,1429291.0
2018-11-03,209.72,209.93,206.08,207.32,1429291.0
2018-11-04,209.72,209.93,206.08,207.32,1429291.0
2018-11-05,207.54,211.0,207.02,209.89,1338299.0
2018-11-06,210.49,210.7,207.49,209.12,1104206.0
2018-11-07,209.5,211.47,209.33,211.34,1196394.0
2018-11-08,211.77,213.83,210.92,213.31,1365624.0
2018-11-09,213.96,215.5,212.89,215.15,1569134.0
2018-11-10,213.96,215.5,212.89,215.15,1569134.0
2018-11-11,213.96,215.5,212.89,215.15,1569134.0
2018-11-12,215.71,215.75,213.61,213.61,946562.0
2018-11-13,214.68,216.1,214.3,215.41,1445177.0
2018-11-14,214.6,214.9,212.54,212.97,1262533.0
2018-11-15,212.67,213.36,209.85,211.82,1143843.0
2018-11-16,213.53,214.9,212.33,214.26,1803449.0
2018-11-17,213.53,214.9,212.33,214.26,1803449.0
2018-11-18,213.53,214.9,212.33,214.26,1803449.0
2018-11-19,214.85,216.1,210.96,211.0,1606888.0
2018-11-20,210.62,212.84,209.46,211.9,1433639.0
2018-11-21,212.59,213.87,210.83,211.6,1345745.0
2018-11-22,211.82,212.33,209.5,210.15,733487.0
2018-11-23,209.72,212.89,208.69,212.89,954278.0
2018-11-24,209.72,212.89,208.69,212.89,954278.0
2018-11-25,209.72,212.89,208.69,212.89,954278.0
2018-11-26,213.83,215.28,213.27,214.26,1182702.0
2018-11-27,214.0,215.24,211.94,213.66,1074290.0
2018-11-28,214.0,217.25,213.61,216.05,1681841.0
2018-11-29,216.31,217.59,214.73,217.59,1401835.0
2018-11-30,218.11,221.79,217.38,221.79,3130788.0
2018-12-01,218.11,221.79,217.38,221.79,3130788.0
2018-12-02,218.11,221.79,217.38,221.79,3130788.0
2018-12-03,222.56,222.56,220.72,222.13,1609334.0
2018-12-04,222.13,222.86,220.89,221.53,1228205.0
2018-12-05,219.65,221.02,217.47,217.47,1312455.0
2018-12-06,216.52,217.25,211.69,211.69,1790724.0
2018-12-07,212.33,216.78,211.47,214.6,1649850.0
2018-12-08,212.33,216.78,211.47,214.6,1649850.0
2018-12-09,212.33,216.78,211.47,214.6,1649850.0
2018-12-10,214.38,216.31,211.56,211.64,1422612.0
2018-12-11,213.91,216.4,213.36,214.6,1418750.0
2018-12-12,215.2,220.12,213.96,219.35,1574477.0
2018-12-13,219.18,219.99,217.21,217.59,1394938.0
2018-12-14,217.08,217.25,212.93,213.91,1847960.0
2018-12-15,217.08,217.25,212.93,213.91,1847960.0
2018-12-16,217.08,217.25,212.93,213.91,1847960.0
2018-12-17,213.31,214.38,211.39,212.46,1318068.0
2018-12-18,212.03,213.53,210.87,211.0,1537084.0
2018-12-19,210.36,210.57,207.84,208.73,2042481.0
2018-12-20,205.44,210.87,205.4,208.35,1947641.0
2018-12-21,208.91,209.38,205.4,208.35,5392839.0
2018-12-22,208.91,209.38,205.4,208.35,5392839.0
2018-12-23,208.91,209.38,205.4,208.35,5392839.0
2018-12-24,208.91,209.38,205.4,208.35,5392839.0
2018-12-25,208.91,209.38,205.4,208.35,5392839.0
2018-12-26,208.91,209.38,205.4,208.35,5392839.0
2018-12-27,208.56,209.42,199.96,201.76,1967597.0
2018-12-28,202.96,208.73,202.87,208.35,1474624.0
2018-12-29,202.96,208.73,202.87,208.35,1474624.0
2018-12-30,202.96,208.73,202.87,208.35,1474624.0
2018-12-31,202.96,208.73,202.87,208.35,1474624.0
2019-01-01,202.96,208.73,202.87,208.35,1474624.0
2019-01-02,202.96,208.73,202.87,208.35,1474624.0
2019-01-03,208.43,214.34,207.45,213.36,2371536.0
2019-01-04,214.77,215.62,210.7,214.85,1437778.0
2019-01-05,214.77,215.62,210.7,214.85,1437778.0
2019-01-06,214.77,215.62,210.7,214.85,1437778.0
2019-01-07,214.47,214.47,210.66,212.2,1329157.0
2019-01-08,212.33,217.12,211.43,216.14,1341788.0
2019-01-09,218.11,218.11,214.26,216.91,1564572.0
2019-01-10,215.97,219.43,214.85,219.13,1485875.0
2019-01-11,219.99,220.97,218.62,219.18,1296906.0
2019-01-12,219.99,220.97,218.62,219.18,1296906.0
2019-01-13,219.99,220.97,218.62,219.18,1296906.0
2019-01-14,217.38,218.92,216.61,216.95,1158818.0
2019-01-15,218.96,220.85,218.11,219.99,1261382.0
2019-01-16,219.99,220.59,219.09,220.03,1046003.0
2019-01-17,218.41,220.59,218.28,220.12,1132779.0
2019-01-18,221.83,222.13,219.73,221.19,1624858.0
2019-01-19,221.83,222.13,219.73,221.19,1624858.0
2019-01-20,221.83,222.13,219.73,221.19,1624858.0
2019-01-21,220.08,221.27,219.26,220.76,582778.0
2019-01-22,220.72,222.3,219.56,219.99,1117302.0
2019-01-23,219.13,222.43,219.05,221.15,1104921.0
2019-01-24,220.12,221.1,217.85,218.96,1289539.0
2019-01-25,220.55,221.1,217.98,218.66,1064974.0
2019-01-26,220.55,221.1,217.98,218.66,1064974.0
2019-01-27,220.55,221.1,217.98,218.66,1064974.0
2019-01-28,219.31,219.9,217.21,217.29,1581836.0
2019-01-29,217.98,221.23,217.98,219.65,1593248.0
2019-01-30,218.62,220.72,218.58,220.33,1319214.0
2019-01-31,222.56,225.94,222.13,225.94,3054412.0
2019-02-01,225.98,226.32,222.94,225.13,1571702.0
2019-02-02,225.98,226.32,222.94,225.13,1571702.0
2019-02-03,225.98,226.32,222.94,225.13,1571702.0
2019-02-04,225.21,227.99,223.67,227.61,1599398.0
2019-02-05,226.07,230.09,226.07,229.83,1511360.0
2019-02-06,228.89,230.48,228.21,229.71,1271430.0
2019-02-07,228.59,230.6,227.87,228.17,1321203.0
2019-02-08,227.52,229.75,227.39,229.71,1068929.0
2019-02-09,227.52,229.75,227.39,229.71,1068929.0
2019-02-10,227.52,229.75,227.39,229.71,1068929.0
2019-02-11,230.26,232.1,229.96,231.25,1398244.0
2019-02-12,231.72,234.97,231.08,233.09,1362991.0
2019-02-13,233.26,233.34,230.82,231.55,1113376.0
2019-02-14,231.97,233.17,230.6,231.72,972932.0
2019-02-15,231.72,233.6,231.29,233.3,2474357.0
2019-02-16,231.72,233.6,231.29,233.3,2474357.0
2019-02-17,231.72,233.6,231.29,233.3,2474357.0
2019-02-18,233.13,234.41,231.03,233.94,1097306.0
2019-02-19,233.64,235.53,233.6,235.06,1450568.0
2019-02-20,234.59,237.32,234.59,236.85,1370501.0
2019-02-21,237.11,239.34,236.73,237.15,1446134.0
2019-02-22,237.62,238.14,234.97,237.28,1105486.0
2019-02-23,237.62,238.14,234.97,237.28,1105486.0
2019-02-24,237.62,238.14,234.97,237.28,1105486.0
2019-02-25,236.68,237.45,235.01,236.6,1190716.0
2019-02-26,236.6,239.12,236.47,238.74,1237115.0
2019-02-27,238.14,238.95,236.98,238.05,1125117.0
2019-02-28,236.6,237.67,235.87,237.37,1373687.0
2019-03-01,238.78,238.78,236.21,237.07,1169042.0
2019-03-02,238.78,238.78,236.21,237.07,1169042.0
2019-03-03,238.78,238.78,236.21,237.07,1169042.0
2019-03-04,239.25,239.46,237.37,237.67,1107533.0
2019-03-05,237.8,239.68,236.9,238.95,1551447.0
2019-03-06,238.39,240.15,237.8,240.15,1861143.0
2019-03-07,240.81,241.16,238.87,240.02,2264256.0
2019-03-08,238.34,240.02,237.41,238.34,1035406.0
2019-03-09,238.34,240.02,237.41,238.34,1035406.0
2019-03-10,238.34,240.02,237.41,238.34,1035406.0
2019-03-11,239.75,240.33,238.56,239.57,1163658.0
2019-03-12,240.19,240.72,238.34,238.78,1172940.0
2019-03-13,238.51,240.06,238.21,239.66,1027502.0
2019-03-14,240.28,243.55,238.82,242.75,1393943.0
2019-03-15,242.75,243.06,239.71,239.97,3834623.0
2019-03-16,242.75,243.06,239.71,239.97,3834623.0
2019-03-17,242.75,243.06,239.71,239.97,3834623.0
2019-03-18,239.53,241.08,237.68,239.4,1113622.0
2019-03-19,238.56,241.47,238.25,238.51,1242368.0
2019-03-20,238.07,239.27,237.5,239.27,1146887.0
2019-03-21,238.25,239.13,236.48,239.09,1018777.0
2019-03-22,239.35,240.46,237.1,237.98,1306235.0
2019-03-23,239.35,240.46,237.1,237.98,1306235.0
2019-03-24,239.35,240.46,237.1,237.98,1306235.0
2019-03-25,236.39,239.09,236.39,237.41,1112191.0
2019-03-26,238.96,241.47,238.12,241.43,1324725.0
2019-03-27,241.03,241.74,238.82,239.71,1307148.0
2019-03-28,239.75,241.96,239.66,239.71,864976.0
2019-03-29,240.46,242.36,239.0,242.36,1604526.0
2019-03-30,240.46,242.36,239.0,242.36,1604526.0
2019-03-31,240.46,242.36,239.0,242.36,1604526.0
2019-04-01,242.67,243.24,241.65,242.93,893347.0
2019-04-02,241.92,243.68,241.83,243.42,922262.0
2019-04-03,243.11,243.37,240.37,242.14,1321932.0
2019-04-04,241.69,242.58,241.12,241.92,844371.0
2019-04-05,242.58,242.93,240.5,242.05,811451.0
2019-04-06,242.58,242.93,240.5,242.05,811451.0
2019-04-07,242.58,242.93,240.5,242.05,811451.0
2019-04-08,241.3,243.42,241.3,242.45,924361.0
2019-04-09,241.08,244.12,241.08,242.93,1141461.0
2019-04-10,242.53,243.64,241.69,243.64,1009538.0
2019-04-11,243.64,243.9,240.72,240.72,1163562.0
2019-04-12,239.35,241.34,231.89,235.47,2160945.0
2019-04-13,239.35,241.34,231.89,235.47,2160945.0
2019-04-14,239.35,241.34,231.89,235.47,2160945.0
2019-04-15,234.8,237.63,234.1,237.63,1309146.0
2019-04-16,238.51,239.66,237.72,237.72,1381853.0
2019-04-17,242.22,242.22,235.03,235.25,2185833.0
2019-04-18,234.41,235.69,232.46,232.68,1957168.0
2019-04-19,234.41,235.69,232.46,232.68,1957168.0
2019-04-20,234.41,235.69,232.46,232.68,1957168.0
2019-04-21,234.41,235.69,232.46,232.68,1957168.0
2019-04-22,234.41,235.69,232.46,232.68,1957168.0
2019-04-23,233.13,238.03,232.77,236.75,1762082.0
2019-04-24,238.51,238.51,235.33,235.82,1497157.0
2019-04-25,236.79,237.1,232.07,233.66,1494733.0
2019-04-26,233.88,235.69,233.74,235.29,1068638.0
2019-04-27,233.88,235.69,233.74,235.29,1068638.0
2019-04-28,233.88,235.69,233.74,235.29,1068638.0
2019-04-29,235.03,236.44,234.45,235.42,819401.0
2019-04-30,236.31,237.9,236.04,237.28,1215382.0
2019-05-01,236.31,237.9,236.04,237.28,1215382.0
2019-05-02,238.12,238.82,236.22,236.48,1081347.0
2019-05-03,237.41,239.49,236.97,237.9,992376.0
2019-05-04,237.41,239.49,236.97,237.9,992376.0
2019-05-05,237.41,239.49,236.97,237.9,992376.0
2019-05-06,236.92,237.54,234.94,236.75,825834.0
2019-05-07,236.75,238.43,234.45,235.38,1129591.0
2019-05-08,234.19,235.82,233.3,235.33,915732.0
2019-05-09,234.58,236.79,229.33,229.68,1626233.0
2019-05-10,231.4,231.98,227.87,227.96,1284005.0
2019-05-11,231.4,231.98,227.87,227.96,1284005.0
2019-05-12,231.4,231.98,227.87,227.96,1284005.0
2019-05-13,227.6,228.49,226.1,227.96,1248124.0
2019-05-14,229.81,230.34,227.38,228.05,1108010.0
2019-05-15,229.42,229.5,226.77,228.18,1144113.0
2019-05-16,228.53,234.36,228.36,234.1,1697200.0
2019-05-17,233.48,235.33,232.99,235.11,1435341.0
2019-05-18,233.48,235.33,232.99,235.11,1435341.0
2019-05-19,233.48,235.33,232.99,235.11,1435341.0
2019-05-20,235.73,235.73,233.21,234.94,976312.0
2019-05-21,236.31,236.31,233.57,235.86,901746.0
2019-05-22,235.86,236.92,234.1,236.17,1288838.0
2019-05-23,236.66,238.87,236.13,238.07,1340209.0
2019-05-24,237.63,241.47,237.63,239.57,920051.0
2019-05-25,237.63,241.47,237.63,239.57,920051.0
2019-05-26,237.63,241.47,237.63,239.57,920051.0
2019-05-27,240.72,241.74,239.44,240.24,499407.0
2019-05-28,240.28,240.55,237.32,237.5,1342825.0
2019-05-29,236.04,236.62,233.21,233.21,1044939.0
2019-05-30,236.04,236.62,233.21,233.21,1044939.0
2019-05-31,233.21,234.19,231.49,232.42,992636.0
2019-06-01,233.21,234.19,231.49,232.42,992636.0
2019-06-02,233.21,234.19,231.49,232.42,992636.0
2019-06-03,231.4,233.61,229.99,233.39,1055746.0
2019-06-04,232.38,233.92,231.18,232.33,1181830.0
2019-06-05,233.13,234.27,232.11,233.04,1225751.0
2019-06-06,233.61,237.45,233.57,237.01,1217674.0
2019-06-07,237.19,239.27,236.66,237.98,1053409.0
2019-06-08,237.19,239.27,236.66,237.98,1053409.0
2019-06-09,237.19,239.27,236.66,237.98,1053409.0
2019-06-10,237.19,239.27,236.66,237.98,1053409.0
2019-06-11,239.18,242.93,239.0,241.34,1747726.0
2019-06-12,239.44,244.65,239.44,243.06,1361632.0
2019-06-13,243.42,245.76,242.89,244.08,1302264.0
2019-06-14,243.2,245.32,242.67,243.82,866165.0
2019-06-15,243.2,245.32,242.67,243.82,866165.0
2019-06-16,243.2,245.32,242.67,243.82,866165.0
2019-06-17,243.77,244.17,242.18,243.2,803375.0
2019-06-18,242.58,247.13,242.58,246.33,1331926.0
2019-06-19,246.42,246.82,244.26,246.47,1540832.0
2019-06-20,247.35,250.26,246.95,247.92,1663584.0
2019-06-21,247.44,248.1,244.83,244.83,3325696.0
2019-06-22,247.44,248.1,244.83,244.83,3325696.0
2019-06-23,247.44,248.1,244.83,244.83,3325696.0
2019-06-24,246.16,246.29,242.93,244.04,1098818.0
2019-06-25,242.93,245.94,242.8,244.08,1071811.0
2019-06-26,242.75,244.39,241.47,242.49,1243757.0
2019-06-27,242.49,242.49,240.06,241.65,1061782.0
2019-06-28,240.9,242.62,239.49,242.62,1139853.0
2019-06-29,240.9,242.62,239.49,242.62,1139853.0
2019-06-30,240.9,242.62,239.49,242.62,1139853.0
2019-07-01,243.51,247.17,243.46,246.55,1506270.0
2019-07-02,246.02,248.06,245.89,246.69,1151051.0
2019-07-03,247.53,249.73,247.0,248.63,1160804.0
2019-07-04,248.76,248.94,247.3,248.14,533146.0
2019-07-05,248.89,249.07,246.24,246.64,1011886.0
2019-07-06,248.89,249.07,246.24,246.64,1011886.0
2019-07-07,248.89,249.07,246.24,246.64,1011886.0
2019-07-08,244.3,245.14,242.93,244.39,1306096.0
2019-07-09,243.82,244.83,242.36,244.04,1180570.0
2019-07-10,243.15,245.54,242.27,243.46,1089810.0
2019-07-11,244.26,244.57,238.87,239.18,2101437.0
2019-07-12,238.38,238.43,231.01,232.07,3259816.0
2019-07-13,238.38,238.43,231.01,232.07,3259816.0
2019-07-14,238.38,238.43,231.01,232.07,3259816.0
2019-07-15,232.11,234.19,230.48,233.44,1769318.0
2019-07-16,234.63,236.17,233.35,235.03,1561829.0
2019-07-17,234.76,239.4,234.1,237.32,1960413.0
2019-07-18,237.23,240.99,237.23,239.57,1642299.0
2019-07-19,239.57,239.88,232.2,233.79,2541873.0
2019-07-20,239.57,239.88,232.2,233.79,2541873.0
2019-07-21,239.57,239.88,232.2,233.79,2541873.0
2019-07-22,234.45,234.8,232.77,233.83,1270053.0
2019-07-23,233.79,235.03,232.2,233.26,1531716.0
2019-07-24,234.1,235.82,232.95,233.04,1581529.0
2019-07-25,236.26,239.04,232.73,233.52,2519210.0
2019-07-26,234.63,238.6,234.14,238.03,1873505.0
2019-07-27,234.63,238.6,234.14,238.03,1873505.0
2019-07-28,234.63,238.6,234.14,238.03,1873505.0
2019-07-29,238.65,239.4,236.62,236.75,1314284.0
2019-07-30,238.12,238.12,233.13,235.25,1217388.0
2019-07-31,234.5,237.45,232.29,235.56,1542836.0
2019-08-01,234.5,237.45,232.29,235.56,1542836.0
2019-08-02,234.05,237.85,232.91,236.09,2336082.0
2019-08-03,234.05,237.85,232.91,236.09,2336082.0
2019-08-04,234.05,237.85,232.91,236.09,2336082.0
2019-08-05,235.73,237.32,232.38,232.86,1714459.0
2019-08-06,232.33,234.27,230.96,232.02,1982411.0
2019-08-07,233.21,234.1,231.27,232.24,1911058.0
2019-08-08,234.36,238.29,234.01,238.29,1820218.0
2019-08-09,238.21,242.62,238.03,240.37,2039944.0
2019-08-10,238.21,242.62,238.03,240.37,2039944.0
2019-08-11,238.21,242.62,238.03,240.37,2039944.0
2019-08-12,242.89,242.89,239.62,240.46,1263944.0
2019-08-13,239.44,242.53,238.29,242.31,1896913.0
2019-08-14,242.05,242.36,237.81,237.94,1828279.0
2019-08-15,238.96,239.22,235.42,237.59,1512023.0
2019-08-16,238.96,241.58,238.69,241.34,1625790.0
2019-08-17,238.96,241.58,238.69,241.34,1625790.0
2019-08-18,238.96,241.58,238.69,241.34,1625790.0
2019-08-19,242.18,243.95,241.03,242.67,1218144.0
2019-08-20,241.61,243.24,240.59,241.16,1264711.0
2019-08-21,241.52,242.89,239.75,241.87,1097318.0
2019-08-22,240.5,241.69,239.27,240.19,1285003.0
2019-08-23,240.72,243.15,239.88,240.15,981084.0
2019-08-24,240.72,243.15,239.88,240.15,981084.0
2019-08-25,240.72,243.15,239.88,240.15,981084.0
2019-08-26,238.51,241.08,237.59,238.74,1058082.0
2019-08-27,238.51,240.99,237.94,240.1,1752157.0
2019-08-28,239.35,240.74,237.15,238.87,1168773.0
2019-08-29,238.47,240.68,237.98,239.09,1373776.0
2019-08-30,239.93,240.26,238.69,239.04,1894873.0
2019-08-31,239.93,240.26,238.69,239.04,1894873.0
2019-09-01,239.93,240.26,238.69,239.04,1894873.0
2019-09-02,239.44,242.75,239.27,241.61,1006145.0
2019-09-03,241.08,241.16,238.56,239.35,1066787.0
2019-09-04,240.9,241.87,239.35,239.35,1134893.0
2019-09-05,240.68,240.68,237.45,239.44,1772999.0
2019-09-06,239.27,242.18,238.91,242.18,1466011.0
2019-09-07,239.27,242.18,238.91,242.18,1466011.0
2019-09-08,239.27,242.18,238.91,242.18,1466011.0
2019-09-09,242.75,243.42,238.82,240.06,1935969.0
2019-09-10,239.04,239.53,235.73,239.31,2896639.0
2019-09-11,240.72,241.46,237.32,239.35,1615142.0
2019-09-12,237.63,241.08,237.5,237.63,2199126.0
2019-09-13,242.0,242.05,237.85,241.43,2652449.0
2019-09-14,242.0,242.05,237.85,241.43,2652449.0
2019-09-15,242.0,242.05,237.85,241.43,2652449.0
2019-09-16,241.12,242.62,240.15,241.12,1531308.0
2019-09-17,240.94,247.22,240.94,246.51,2602129.0
2019-09-18,246.42,249.12,245.89,248.72,2213311.0
2019-09-19,248.54,250.71,247.35,250.0,2475464.0
2019-09-20,252.07,252.07,250.26,251.81,5301976.0
2019-09-21,252.07,252.07,250.26,251.81,5301976.0
2019-09-22,252.07,252.07,250.26,251.81,5301976.0
2019-09-23,249.6,251.46,249.16,249.91,1498741.0
2019-09-24,250.79,251.59,249.56,250.31,1566716.0
2019-09-25,249.69,249.91,247.53,249.56,1577086.0
2019-09-26,249.47,253.82,248.94,253.27,2005268.0
2019-09-27,253.36,254.99,252.91,254.95,1790909.0
2019-09-28,253.36,254.99,252.91,254.95,1790909.0
2019-09-29,253.36,254.99,252.91,254.95,1790909.0
2019-09-30,255.3,256.89,253.97,256.58,1985037.0
2019-10-01,257.07,257.46,253.84,254.33,1950548.0
2019-10-02,253.53,253.84,248.54,248.72,2888627.0
2019-10-03,249.16,250.09,247.3,249.25,1805195.0
2019-10-04,250.35,253.71,249.69,252.74,1903627.0
2019-10-05,250.35,253.71,249.69,252.74,1903627.0
2019-10-06,250.35,253.71,249.69,252.74,1903627.0
2019-10-07,253.66,255.7,253.09,255.08,1600487.0
2019-10-08,256.18,256.18,250.84,251.41,1719137.0
2019-10-09,252.21,254.5,251.54,252.83,1277142.0
2019-10-10,253.44,254.33,251.81,253.75,1529725.0
2019-10-11,253.97,256.09,253.0,255.56,1494683.0
2019-10-12,253.97,256.09,253.0,255.56,1494683.0
2019-10-13,253.97,256.09,253.0,255.56,1494683.0
2019-10-14,252.65,254.59,250.53,254.59,1669077.0
2019-10-15,255.52,256.98,254.42,256.4,1436864.0
2019-10-16,258.39,259.72,250.0,252.38,2838477.0
2019-10-17,252.3,256.31,252.07,254.77,2118444.0
2019-10-18,254.5,257.11,253.84,255.61,1661948.0
2019-10-19,254.5,257.11,253.84,255.61,1661948.0
2019-10-20,254.5,257.11,253.84,255.61,1661948.0
2019-10-21,256.14,256.62,254.28,255.7,1136476.0
2019-10-22,254.28,255.52,251.94,255.25,1607566.0
2019-10-23,253.75,256.27,253.31,255.3,1520786.0
2019-10-24,254.37,257.46,254.37,256.85,1197351.0
2019-10-25,257.07,260.2,255.96,260.2,1535808.0
2019-10-26,257.07,260.2,255.96,260.2,1535808.0
2019-10-27,257.07,260.2,255.96,260.2,1535808.0
2019-10-28,259.27,261.39,258.39,260.38,1141500.0
2019-10-29,259.27,260.95,259.01,260.25,1162679.0
2019-10-30,260.25,262.37,260.11,262.06,1695752.0
2019-10-31,261.62,263.12,260.38,262.19,1538177.0
2019-11-01,263.21,263.43,260.86,262.54,1381583.0
2019-11-02,263.21,263.43,260.86,262.54,1381583.0
2019-11-03,263.21,263.43,260.86,262.54,1381583.0
2019-11-04,262.54,263.65,261.17,263.6,1240120.0
2019-11-05,263.69,263.69,259.72,259.72,1760449.0
2019-11-06,259.72,261.57,258.88,261.39,1489211.0
2019-11-07,262.38,262.38,260.42,261.48,1339248.0
2019-11-08,261.44,262.72,260.91,262.72,957159.0
2019-11-09,261.44,262.72,260.91,262.72,957159.0
2019-11-10,261.44,262.72,260.91,262.72,957159.0
2019-11-11,261.92,263.96,261.7,263.21,1002276.0
2019-11-12,263.16,264.21,261.88,263.34,1184075.0
2019-11-13,262.37,263.91,261.38,263.16,1155543.0
2019-11-14,262.81,264.09,259.41,259.72,1234616.0
2019-11-15,262.06,262.76,260.56,261.53,1343734.0
2019-11-16,262.06,262.76,260.56,261.53,1343734.0
2019-11-17,262.06,262.76,260.56,261.53,1343734.0
2019-11-18,261.62,265.12,261.35,264.88,1395616.0
2019-11-19,265.02,267.62,264.75,266.69,1538316.0
2019-11-20,266.78,269.08,265.97,267.45,1853302.0
2019-11-21,266.25,267.53,264.93,267.53,1151745.0
2019-11-22,267.67,268.77,266.74,266.78,1434042.0
2019-11-23,267.67,268.77,266.74,266.78,1434042.0
2019-11-24,267.67,268.77,266.74,266.78,1434042.0
2019-11-25,268.37,270.63,267.09,269.92,1530246.0
2019-11-26,270.1,273.45,269.52,273.45,2187986.0
2019-11-27,273.41,273.81,271.24,272.17,1727662.0
2019-11-28,273.29,273.63,271.64,272.97,627115.0
2019-11-29,272.08,272.92,271.47,272.26,1146071.0
2019-11-30,272.08,272.92,271.47,272.26,1146071.0
2019-12-01,272.08,272.92,271.47,272.26,1146071.0
2019-12-02,272.0,273.94,267.02,268.02,1544990.0
2019-12-03,269.43,269.65,263.91,265.02,1940225.0
2019-12-04,264.88,268.2,264.13,267.84,1187570.0
2019-12-05,269.26,270.76,268.33,268.99,1325456.0
2019-12-06,268.33,270.32,267.71,269.74,962690.0
2019-12-07,268.33,270.32,267.71,269.74,962690.0
2019-12-08,268.33,270.32,267.71,269.74,962690.0
2019-12-09,269.92,269.92,268.02,268.02,1185826.0
2019-12-10,267.67,268.51,264.75,267.58,1370359.0
2019-12-11,267.09,268.81,265.46,267.84,1371964.0
2019-12-12,267.8,267.98,265.5,267.09,1520101.0
2019-12-13,268.99,268.99,265.5,265.5,1470115.0
2019-12-14,268.99,268.99,265.5,265.5,1470115.0
2019-12-15,268.99,268.99,265.5,265.5,1470115.0
2019-12-16,266.61,269.57,265.94,268.64,1517576.0
2019-12-17,267.53,268.81,267.09,268.33,1940027.0
2019-12-18,268.2,271.02,267.53,268.68,1970271.0
2019-12-19,269.39,271.47,268.33,271.47,1585301.0
2019-12-20,273.85,277.03,272.79,277.03,4307342.0
2019-12-21,273.85,277.03,272.79,277.03,4307342.0
2019-12-22,273.85,277.03,272.79,277.03,4307342.0
2019-12-23,277.3,279.72,276.81,278.71,1379766.0
2019-12-24,277.3,279.72,276.81,278.71,1379766.0
2019-12-25,277.3,279.72,276.81,278.71,1379766.0
2019-12-26,277.3,279.72,276.81,278.71,1379766.0
2019-12-27,280.12,281.23,278.8,280.25,1256910.0
2019-12-28,280.12,281.23,278.8,280.25,1256910.0
2019-12-29,280.12,281.23,278.8,280.25,1256910.0
2019-12-30,280.03,280.25,276.72,277.38,1136704.0
