,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity
2011-05-11,253.948,257.307,252.94,255.291,4192.0
2011-05-12,255.291,255.627,249.245,252.604,7150.0
2011-05-13,252.94,253.78,249.581,251.428,4178.0
2011-05-14,252.94,253.78,249.581,251.428,4178.0
2011-05-15,252.94,253.78,249.581,251.428,4178.0
2011-05-16,249.581,252.436,246.222,248.405,5426.0
2011-05-17,248.069,248.069,243.199,245.718,6204.0
2011-05-18,244.206,247.901,244.038,244.542,3593.0
2011-05-19,244.542,248.573,244.542,248.069,4499.0
2011-05-20,249.581,253.78,248.237,251.26,8505.0
2011-05-21,249.581,253.78,248.237,251.26,8505.0
2011-05-22,249.581,253.78,248.237,251.26,8505.0
2011-05-23,250.589,252.268,247.901,250.589,6173.0
2011-05-24,252.1,253.612,249.245,249.413,5756.0
2011-05-25,249.245,249.749,246.222,249.581,3173.0
2011-05-26,248.909,248.909,246.726,248.069,3298.0
2011-05-27,249.581,249.581,245.886,248.573,2690.0
2011-05-28,249.581,249.581,245.886,248.573,2690.0
2011-05-29,249.581,249.581,245.886,248.573,2690.0
2011-05-30,249.917,252.268,249.413,251.932,2099.0
2011-05-31,251.764,253.612,248.573,249.245,7189.0
2011-06-01,250.589,252.94,250.589,251.428,4071.0
2011-06-02,250.589,252.94,250.589,251.428,4071.0
2011-06-03,249.917,251.596,247.397,249.245,4184.0
2011-06-04,249.917,251.596,247.397,249.245,4184.0
2011-06-05,249.917,251.596,247.397,249.245,4184.0
2011-06-06,247.901,249.245,247.565,248.573,3789.0
2011-06-07,248.573,249.581,247.229,249.245,4148.0
2011-06-08,247.733,250.925,244.542,245.886,7444.0
2011-06-09,243.87,248.237,243.87,246.558,5313.0
2011-06-10,245.046,251.596,245.046,248.909,5692.0
2011-06-11,245.046,251.596,245.046,248.909,5692.0
2011-06-12,245.046,251.596,245.046,248.909,5692.0
2011-06-13,245.046,251.596,245.046,248.909,5692.0
2011-06-14,248.741,249.245,243.031,244.542,3289.0
2011-06-15,245.382,245.55,239.672,240.175,4362.0
2011-06-16,238.664,241.855,237.152,239.168,4543.0
2011-06-17,238.328,241.183,235.809,241.183,3870.0
2011-06-18,238.328,241.183,235.809,241.183,3870.0
2011-06-19,238.328,241.183,235.809,241.183,3870.0
2011-06-20,237.824,239.0,230.602,235.137,4683.0
2011-06-21,235.641,240.847,235.137,239.336,4378.0
2011-06-22,240.679,241.183,237.32,239.336,3415.0
2011-06-23,239.0,239.0,232.449,234.633,3958.0
2011-06-24,234.465,234.969,229.762,231.106,2933.0
2011-06-25,234.465,234.969,229.762,231.106,2933.0
2011-06-26,234.465,234.969,229.762,231.106,2933.0
2011-06-27,229.426,231.274,229.258,231.274,3373.0
2011-06-28,231.61,235.305,229.426,235.137,3728.0
2011-06-29,234.297,240.511,234.297,239.336,2294.0
2011-06-30,242.359,246.39,240.175,245.382,6815.0
2011-07-01,244.374,250.925,244.374,249.917,6014.0
2011-07-02,244.374,250.925,244.374,249.917,6014.0
2011-07-03,244.374,250.925,244.374,249.917,6014.0
2011-07-04,249.077,252.604,249.077,251.932,3200.0
2011-07-05,251.26,255.291,250.253,254.62,4736.0
2011-07-06,253.444,254.62,250.253,251.932,1493.0
2011-07-07,252.604,254.62,251.764,253.948,1899.0
2011-07-08,254.62,257.643,250.421,251.764,5560.0
2011-07-09,254.62,257.643,250.421,251.764,5560.0
2011-07-10,254.62,257.643,250.421,251.764,5560.0
2011-07-11,251.596,251.764,248.237,250.253,2426.0
2011-07-12,245.886,247.565,241.855,247.565,7790.0
2011-07-13,247.901,248.573,246.39,248.237,1340.0
2011-07-14,247.733,247.901,243.534,245.886,2132.0
2011-07-15,247.565,247.565,240.847,242.527,3408.0
2011-07-16,247.565,247.565,240.847,242.527,3408.0
2011-07-17,247.565,247.565,240.847,242.527,3408.0
2011-07-18,240.175,241.015,234.969,235.137,4500.0
2011-07-19,235.137,235.809,234.801,235.305,2622.0
2011-07-20,235.809,236.48,232.953,234.129,3305.0
2011-07-21,234.801,234.801,231.946,232.449,3901.0
2011-07-22,232.617,234.801,230.938,231.442,3997.0
2011-07-23,232.617,234.801,230.938,231.442,3997.0
2011-07-24,232.617,234.801,230.938,231.442,3997.0
2011-07-25,230.602,234.801,230.434,233.961,1992.0
2011-07-26,235.137,235.137,228.083,230.098,2323.0
2011-07-27,231.61,231.61,224.22,226.403,4806.0
2011-07-28,225.059,225.059,219.013,219.853,4043.0
2011-07-29,219.349,221.532,216.998,219.013,3962.0
2011-07-30,219.349,221.532,216.998,219.013,3962.0
2011-07-31,219.349,221.532,216.998,219.013,3962.0
2011-08-01,219.349,221.532,216.998,219.013,3962.0
2011-08-02,216.326,217.669,208.936,210.111,4634.0
2011-08-03,208.264,208.6,204.401,205.913,6626.0
2011-08-04,205.073,206.249,202.218,202.218,7398.0
2011-08-05,198.691,198.691,189.453,196.843,8401.0
2011-08-06,198.691,198.691,189.453,196.843,8401.0
2011-08-07,198.691,198.691,189.453,196.843,8401.0
2011-08-08,192.98,193.82,172.322,172.322,9397.0
2011-08-09,168.963,181.559,165.066,179.04,23448.0
2011-08-10,182.567,188.781,180.048,182.903,13541.0
2011-08-11,183.911,187.102,181.055,181.559,7305.0
2011-08-12,183.911,192.308,180.719,186.094,9394.0
2011-08-13,183.911,192.308,180.719,186.094,9394.0
2011-08-14,183.911,192.308,180.719,186.094,9394.0
2011-08-15,189.285,200.874,189.285,196.339,7624.0
2011-08-16,197.011,197.011,189.789,192.812,2587.0
2011-08-17,190.125,195.331,188.949,192.98,2606.0
2011-08-18,190.125,194.828,182.231,185.422,2397.0
2011-08-19,185.422,186.766,178.2,182.735,3469.0
2011-08-20,185.422,186.766,178.2,182.735,3469.0
2011-08-21,185.422,186.766,178.2,182.735,3469.0
2011-08-22,182.735,184.918,177.36,177.36,5755.0
2011-08-23,177.696,181.391,173.329,175.345,7568.0
2011-08-24,175.513,186.094,175.513,184.078,6110.0
2011-08-25,186.766,189.789,185.254,185.254,5896.0
2011-08-26,183.407,185.422,180.383,182.735,8088.0
2011-08-27,183.407,185.422,180.383,182.735,8088.0
2011-08-28,183.407,185.422,180.383,182.735,8088.0
2011-08-29,182.735,193.148,182.735,191.468,4309.0
2011-08-30,189.957,200.706,189.957,195.667,9063.0
2011-08-31,196.339,205.745,196.339,205.745,7089.0
2011-09-01,202.889,203.897,194.828,199.026,7789.0
2011-09-02,198.523,199.866,194.324,195.667,2615.0
2011-09-03,198.523,199.866,194.324,195.667,2615.0
2011-09-04,198.523,199.866,194.324,195.667,2615.0
2011-09-05,192.812,192.812,184.75,190.797,3539.0
2011-09-06,190.125,199.53,189.453,194.492,5847.0
2011-09-07,196.507,201.546,196.507,200.37,2333.0
2011-09-08,203.561,205.745,201.21,203.561,2529.0
2011-09-09,199.53,202.386,197.683,200.034,3146.0
2011-09-10,199.53,202.386,197.683,200.034,3146.0
2011-09-11,199.53,202.386,197.683,200.034,3146.0
2011-09-12,196.843,199.026,193.484,195.835,2069.0
2011-09-13,196.171,198.187,190.125,194.828,2405.0
2011-09-14,194.828,199.53,194.492,197.179,1462.0
2011-09-15,201.042,206.249,200.538,203.561,2953.0
2011-09-16,206.081,207.592,203.393,205.577,4906.0
2011-09-17,206.081,207.592,203.393,205.577,4906.0
2011-09-18,206.081,207.592,203.393,205.577,4906.0
2011-09-19,206.249,213.135,205.913,205.913,9587.0
2011-09-20,208.6,215.822,208.264,209.776,6027.0
2011-09-21,212.799,214.31,208.432,209.776,3348.0
2011-09-22,209.944,210.615,205.577,206.584,3877.0
2011-09-23,205.913,206.92,199.866,204.905,9712.0
2011-09-24,205.913,206.92,199.866,204.905,9712.0
2011-09-25,205.913,206.92,199.866,204.905,9712.0
2011-09-26,204.065,210.783,203.561,207.592,5149.0
2011-09-27,208.6,214.814,207.592,212.967,4444.0
2011-09-28,212.967,213.974,210.447,210.951,4751.0
2011-09-29,209.608,214.982,209.608,213.639,2399.0
2011-09-30,213.974,213.974,207.592,208.264,5838.0
2011-10-01,213.974,213.974,207.592,208.264,5838.0
2011-10-02,213.974,213.974,207.592,208.264,5838.0
2011-10-03,207.256,207.256,200.874,206.752,5869.0
2011-10-04,205.745,206.081,200.874,201.546,6191.0
2011-10-05,203.393,203.561,200.874,200.874,4593.0
2011-10-06,200.202,206.92,200.202,205.577,5457.0
2011-10-07,207.256,210.279,205.577,208.936,4275.0
2011-10-08,207.256,210.279,205.577,208.936,4275.0
2011-10-09,207.256,210.279,205.577,208.936,4275.0
2011-10-10,211.623,212.127,209.104,212.127,1447.0
2011-10-11,213.806,214.142,212.295,213.639,2212.0
2011-10-12,213.471,218.341,212.463,218.341,3703.0
2011-10-13,220.357,221.364,219.181,221.364,4890.0
2011-10-14,221.7,226.571,219.349,224.892,5234.0
2011-10-15,221.7,226.571,219.349,224.892,5234.0
2011-10-16,221.7,226.571,219.349,224.892,5234.0
2011-10-17,227.915,229.426,223.716,226.403,3369.0
2011-10-18,224.724,226.571,223.716,225.059,1953.0
2011-10-19,226.067,229.09,225.059,226.067,2451.0
2011-10-20,225.227,226.907,223.884,224.22,2063.0
2011-10-21,222.708,226.403,221.7,225.563,3911.0
2011-10-22,222.708,226.403,221.7,225.563,3911.0
2011-10-23,222.708,226.403,221.7,225.563,3911.0
2011-10-24,228.587,231.946,224.052,231.106,3257.0
2011-10-25,231.778,232.114,227.747,231.106,4327.0
2011-10-26,231.106,232.114,229.594,231.274,1968.0
2011-10-27,233.9,237.402,229.698,236.701,9762.0
2011-10-28,234.075,239.853,234.075,238.102,5034.0
2011-10-29,234.075,239.853,234.075,238.102,5034.0
2011-10-30,234.075,239.853,234.075,238.102,5034.0
2011-10-31,238.102,239.327,235.476,237.927,4681.0
2011-11-01,235.826,236.701,233.55,236.701,4547.0
2011-11-02,235.826,237.927,231.974,234.425,3759.0
2011-11-03,231.974,234.25,228.473,233.9,20376.0
2011-11-04,234.951,236.701,232.675,235.826,4654.0
2011-11-05,234.951,236.701,232.675,235.826,4654.0
2011-11-06,234.951,236.701,232.675,235.826,4654.0
2011-11-07,232.85,235.826,232.85,233.025,1976.0
2011-11-08,233.025,235.301,231.099,232.5,3811.0
2011-11-09,231.624,235.126,231.099,231.974,3639.0
2011-11-10,231.099,234.6,227.597,230.399,6562.0
2011-11-11,231.099,231.099,225.847,228.648,5060.0
2011-11-12,231.099,231.099,225.847,228.648,5060.0
2011-11-13,231.099,231.099,225.847,228.648,5060.0
2011-11-14,229.698,229.698,225.847,227.597,2288.0
2011-11-15,226.897,228.473,225.672,225.847,2089.0
2011-11-16,226.897,226.897,224.096,224.096,3312.0
2011-11-17,224.096,226.197,222.695,222.695,2240.0
2011-11-18,221.645,224.096,220.594,220.594,3150.0
2011-11-19,221.645,224.096,220.594,220.594,3150.0
2011-11-20,221.645,224.096,220.594,220.594,3150.0
2011-11-21,219.194,220.419,215.342,215.342,4227.0
2011-11-22,214.992,215.867,212.191,213.066,2571.0
2011-11-23,212.191,215.342,211.491,212.191,4348.0
2011-11-24,210.79,217.268,210.09,212.016,4297.0
2011-11-25,210.79,212.016,208.689,209.74,3398.0
2011-11-26,210.79,212.016,208.689,209.74,3398.0
2011-11-27,210.79,212.016,208.689,209.74,3398.0
2011-11-28,210.09,216.568,209.915,216.568,6281.0
2011-11-29,216.568,223.396,216.042,223.045,6899.0
2011-11-30,221.12,224.621,217.793,224.621,7924.0
2011-12-01,224.796,225.497,221.47,223.396,9327.0
2011-12-02,223.571,224.796,221.12,221.995,3732.0
2011-12-03,223.571,224.796,221.12,221.995,3732.0
2011-12-04,223.571,224.796,221.12,221.995,3732.0
2011-12-05,221.995,223.221,219.194,220.594,4309.0
2011-12-06,220.594,224.096,219.019,224.096,4469.0
2011-12-07,220.244,226.897,220.244,226.897,9707.0
2011-12-08,227.597,228.298,220.594,224.096,4034.0
2011-12-09,221.295,224.796,221.295,224.096,2858.0
2011-12-10,221.295,224.796,221.295,224.096,2858.0
2011-12-11,221.295,224.796,221.295,224.096,2858.0
2011-12-12,224.096,227.597,218.494,227.597,7340.0
2011-12-13,226.372,230.924,224.096,226.022,5938.0
2011-12-14,226.022,226.022,220.594,223.396,4449.0
2011-12-15,224.096,227.422,221.295,225.672,5655.0
2011-12-16,227.072,228.648,224.096,224.096,6879.0
2011-12-17,227.072,228.648,224.096,224.096,6879.0
2011-12-18,227.072,228.648,224.096,224.096,6879.0
2011-12-19,224.096,229.698,224.096,227.948,5700.0
2011-12-20,227.948,230.048,225.321,228.998,5243.0
2011-12-21,230.399,230.399,226.722,227.597,1979.0
2011-12-22,230.048,230.749,226.022,229.698,3019.0
2011-12-23,230.749,233.2,229.173,232.85,1875.0
2011-12-24,230.749,233.2,229.173,232.85,1875.0
2011-12-25,230.749,233.2,229.173,232.85,1875.0
2011-12-26,230.749,233.2,229.173,232.85,1875.0
2011-12-27,233.55,233.55,231.099,232.85,653.0
2011-12-28,233.9,233.9,228.648,228.648,1421.0
2011-12-29,230.224,231.099,227.597,231.099,1122.0
2011-12-30,231.099,231.099,228.648,229.873,917.0
2011-12-31,231.099,231.099,228.648,229.873,917.0
2012-01-01,231.099,231.099,228.648,229.873,917.0
2012-01-02,231.099,231.099,228.648,229.873,917.0
2012-01-03,231.099,232.5,229.698,232.5,3651.0
2012-01-04,232.5,235.476,231.099,235.476,3919.0
2012-01-05,234.25,234.775,230.399,231.099,3983.0
2012-01-06,230.048,231.274,229.698,230.574,2009.0
2012-01-07,230.048,231.274,229.698,230.574,2009.0
2012-01-08,230.048,231.274,229.698,230.574,2009.0
2012-01-09,231.099,235.301,231.099,233.2,4644.0
2012-01-10,234.075,239.503,231.274,238.102,6100.0
2012-01-11,236.701,238.452,235.476,237.402,3861.0
2012-01-12,236.701,240.553,235.126,240.203,7413.0
2012-01-13,238.977,245.105,238.977,241.954,5722.0
2012-01-14,238.977,245.105,238.977,241.954,5722.0
2012-01-15,238.977,245.105,238.977,241.954,5722.0
2012-01-16,240.203,248.081,240.203,248.081,5003.0
2012-01-17,248.606,248.606,246.506,247.731,3454.0
2012-01-18,247.906,247.906,245.28,246.155,3585.0
2012-01-19,246.155,248.256,243.354,245.455,3364.0
2012-01-20,244.405,245.805,243.704,243.704,3507.0
2012-01-21,244.405,245.805,243.704,243.704,3507.0
2012-01-22,244.405,245.805,243.704,243.704,3507.0
2012-01-23,243.704,245.805,242.304,243.879,3200.0
2012-01-24,243.879,244.755,237.402,238.102,5447.0
2012-01-25,236.876,239.503,236.001,237.927,6996.0
2012-01-26,237.927,240.553,237.577,240.378,4383.0
2012-01-27,239.152,240.028,236.701,237.227,4861.0
2012-01-28,239.152,240.028,236.701,237.227,4861.0
2012-01-29,239.152,240.028,236.701,237.227,4861.0
2012-01-30,236.001,236.526,233.2,235.826,4701.0
2012-01-31,234.6,242.829,234.6,240.728,8042.0
2012-02-01,240.203,243.704,240.028,243.704,4330.0
2012-02-02,244.405,246.33,242.829,245.98,3139.0
2012-02-03,245.805,247.906,245.105,247.031,2244.0
2012-02-04,245.805,247.906,245.105,247.031,2244.0
2012-02-05,245.805,247.906,245.105,247.031,2244.0
2012-02-06,248.256,249.132,245.805,246.856,3872.0
2012-02-07,247.906,250.532,245.28,248.957,4158.0
2012-02-08,248.957,250.707,246.155,248.781,1456.0
2012-02-09,249.307,249.657,246.506,246.506,2251.0
2012-02-10,245.63,250.007,245.63,248.781,3977.0
2012-02-11,245.63,250.007,245.63,248.781,3977.0
2012-02-12,245.63,250.007,245.63,248.781,3977.0
2012-02-13,248.606,250.182,248.606,249.482,2515.0
2012-02-14,250.007,250.707,248.957,250.182,1567.0
2012-02-15,250.532,251.057,244.054,251.057,4597.0
2012-02-16,251.057,251.408,249.307,251.057,3541.0
2012-02-17,251.057,252.633,250.882,252.633,3791.0
2012-02-18,251.057,252.633,250.882,252.633,3791.0
2012-02-19,251.057,252.633,250.882,252.633,3791.0
2012-02-20,251.583,254.209,251.583,254.209,2537.0
2012-02-21,252.808,256.835,252.283,256.835,5517.0
2012-02-22,257.01,257.01,252.283,255.609,5182.0
2012-02-23,254.384,255.784,252.808,255.784,4122.0
2012-02-24,254.034,257.01,254.034,256.31,2379.0
2012-02-25,254.034,257.01,254.034,256.31,2379.0
2012-02-26,254.034,257.01,254.034,256.31,2379.0
2012-02-27,257.535,257.535,253.684,257.36,3486.0
2012-02-28,257.01,258.236,254.909,257.01,3470.0
2012-02-29,256.66,257.71,254.909,257.01,2620.0
2012-03-01,257.535,259.636,257.535,258.761,4737.0
2012-03-02,257.885,258.936,254.734,258.411,6855.0
2012-03-03,257.885,258.936,254.734,258.411,6855.0
2012-03-04,257.885,258.936,254.734,258.411,6855.0
2012-03-05,259.811,262.437,257.01,259.461,9549.0
2012-03-06,259.636,260.511,254.209,254.209,7218.0
2012-03-07,252.108,255.609,250.882,254.559,6290.0
2012-03-08,255.609,255.609,252.458,254.909,6668.0
2012-03-09,255.609,256.135,252.633,254.559,7176.0
2012-03-10,255.609,256.135,252.633,254.559,7176.0
2012-03-11,255.609,256.135,252.633,254.559,7176.0
2012-03-12,253.859,254.559,252.983,253.859,3702.0
2012-03-13,253.859,254.734,252.458,252.458,5009.0
2012-03-14,253.158,255.084,252.283,252.283,3378.0
2012-03-15,251.583,252.808,249.307,250.882,8433.0
2012-03-16,251.057,253.333,250.357,252.108,11204.0
2012-03-17,251.057,253.333,250.357,252.108,11204.0
2012-03-18,251.057,253.333,250.357,252.108,11204.0
2012-03-19,251.933,251.933,243.354,251.233,9962.0
2012-03-20,251.758,251.758,247.731,249.307,4744.0
2012-03-21,249.132,249.832,245.455,245.455,4879.0
2012-03-22,245.105,245.805,242.304,245.105,4891.0
2012-03-23,245.63,245.63,241.603,244.93,3130.0
2012-03-24,245.63,245.63,241.603,244.93,3130.0
2012-03-25,245.63,245.63,241.603,244.93,3130.0
2012-03-26,244.405,246.856,243.004,244.755,2267.0
2012-03-27,243.179,247.206,243.179,246.155,2523.0
2012-03-28,246.155,246.155,243.529,244.405,1464.0
2012-03-29,243.879,243.879,241.954,241.954,1986.0
2012-03-30,241.954,244.405,241.954,244.405,4107.0
2012-03-31,241.954,244.405,241.954,244.405,4107.0
2012-04-01,241.954,244.405,241.954,244.405,4107.0
2012-04-02,244.405,247.031,243.704,246.506,7306.0
2012-04-03,246.33,246.33,245.105,245.105,3287.0
2012-04-04,245.105,246.506,243.704,244.93,4124.0
2012-04-05,244.755,247.031,244.755,245.805,3482.0
2012-04-06,244.755,247.031,244.755,245.805,3482.0
2012-04-07,244.755,247.031,244.755,245.805,3482.0
2012-04-08,244.755,247.031,244.755,245.805,3482.0
2012-04-09,244.755,247.031,244.755,245.805,3482.0
2012-04-10,245.805,245.98,241.603,241.603,3673.0
2012-04-11,241.603,241.954,238.977,241.954,3645.0
2012-04-12,241.603,243.529,240.203,243.529,2419.0
2012-04-13,242.304,243.704,240.903,241.078,2108.0
2012-04-14,242.304,243.704,240.903,241.078,2108.0
2012-04-15,242.304,243.704,240.903,241.078,2108.0
2012-04-16,241.778,242.829,240.903,241.253,2944.0
2012-04-17,241.253,243.004,240.903,242.479,2408.0
2012-04-18,243.004,243.179,240.728,243.179,3592.0
2012-04-19,243.354,243.704,241.603,242.654,1950.0
2012-04-20,241.954,244.405,241.603,242.829,1658.0
2012-04-21,241.954,244.405,241.603,242.829,1658.0
2012-04-22,241.954,244.405,241.603,242.829,1658.0
2012-04-23,243.354,243.704,241.603,241.954,5022.0
2012-04-24,241.954,245.105,241.954,244.23,4848.0
2012-04-25,245.98,249.482,245.63,247.906,3687.0
2012-04-26,247.206,247.906,244.23,247.381,3992.0
2012-04-27,247.031,250.532,247.031,249.832,1790.0
2012-04-28,247.031,250.532,247.031,249.832,1790.0
2012-04-29,247.031,250.532,247.031,249.832,1790.0
2012-04-30,249.482,251.933,248.081,248.957,1344.0
2012-05-01,249.482,251.933,248.081,248.957,1344.0
2012-05-02,250.007,251.408,248.081,251.233,3048.0
2012-05-03,251.583,251.583,247.906,250.357,2241.0
2012-05-04,248.431,251.758,246.506,247.381,3693.0
2012-05-05,248.431,251.758,246.506,247.381,3693.0
2012-05-06,248.431,251.758,246.506,247.381,3693.0
2012-05-07,250.357,250.357,245.98,247.731,2643.0
2012-05-08,247.031,248.606,244.58,245.805,6131.0
2012-05-09,247.906,248.606,240.903,241.778,6154.0
2012-05-10,242.304,245.455,238.977,245.455,3230.0
2012-05-11,243.354,246.506,241.078,246.506,2599.0
2012-05-12,243.354,246.506,241.078,246.506,2599.0
2012-05-13,243.354,246.506,241.078,246.506,2599.0
2012-05-14,244.405,246.155,236.351,242.479,5095.0
2012-05-15,239.503,241.603,235.476,238.627,8387.0
2012-05-16,238.627,239.503,235.651,239.503,4579.0
2012-05-17,238.627,239.503,235.651,239.503,4579.0
2012-05-18,239.503,241.603,238.802,238.802,6891.0
2012-05-19,239.503,241.603,238.802,238.802,6891.0
2012-05-20,239.503,241.603,238.802,238.802,6891.0
2012-05-21,238.102,240.553,237.927,238.102,3967.0
2012-05-22,238.102,241.603,237.577,241.603,3224.0
2012-05-23,241.954,241.954,237.752,239.152,3174.0
2012-05-24,239.853,240.728,238.102,240.028,1919.0
2012-05-25,239.853,240.203,237.577,238.977,3963.0
2012-05-26,239.853,240.203,237.577,238.977,3963.0
2012-05-27,239.853,240.203,237.577,238.977,3963.0
2012-05-28,239.853,240.203,237.577,238.977,3963.0
2012-05-29,239.678,241.428,236.876,241.078,4202.0
2012-05-30,240.203,240.203,236.876,236.876,3978.0
2012-05-31,236.701,237.402,231.974,232.149,5488.0
2012-06-01,232.85,233.025,226.197,226.897,7365.0
2012-06-02,232.85,233.025,226.197,226.897,7365.0
2012-06-03,232.85,233.025,226.197,226.897,7365.0
2012-06-04,225.497,226.197,224.096,225.497,3485.0
2012-06-05,224.796,227.247,224.446,225.847,2066.0
2012-06-06,225.497,228.823,224.971,226.372,3411.0
2012-06-07,227.072,239.503,226.897,239.152,8010.0
2012-06-08,238.277,239.327,233.9,238.102,4182.0
2012-06-09,238.277,239.327,233.9,238.102,4182.0
2012-06-10,238.277,239.327,233.9,238.102,4182.0
2012-06-11,239.678,243.879,238.102,241.778,5645.0
2012-06-12,241.603,243.529,237.577,239.503,4831.0
2012-06-13,241.778,241.778,239.503,240.903,4359.0
2012-06-14,239.152,241.603,239.152,241.603,3357.0
2012-06-15,240.903,243.704,240.553,243.704,2835.0
2012-06-16,240.903,243.704,240.553,243.704,2835.0
2012-06-17,240.903,243.704,240.553,243.704,2835.0
2012-06-18,244.405,248.606,244.405,245.805,3423.0
2012-06-19,245.28,249.307,245.28,249.307,8081.0
2012-06-20,249.307,251.057,247.206,251.057,6171.0
2012-06-21,251.758,253.508,247.556,249.307,4070.0
2012-06-22,246.506,247.906,245.805,246.33,3214.0
2012-06-23,246.506,247.906,245.805,246.33,3214.0
2012-06-24,246.506,247.906,245.805,246.33,3214.0
