,SGSN SW Equity,SGSN SW Equity,SGSN SW Equity,SGSN SW Equity,SGSN SW Equity
2016-08-21,68.952,69.08,68.507,68.857,300100.0
2016-08-22,68.921,69.397,68.412,68.571,205175.0
2016-08-23,68.984,69.239,68.635,69.048,271550.0
2016-08-24,68.698,69.334,68.666,68.952,213525.0
2016-08-25,68.825,69.111,68.476,68.793,316775.0
2016-08-26,68.857,69.016,68.444,68.984,427500.0
2016-08-27,68.857,69.016,68.444,68.984,427500.0
2016-08-28,68.857,69.016,68.444,68.984,427500.0
2016-08-29,68.857,69.461,68.793,69.239,230500.0
2016-08-30,69.461,69.715,68.857,69.111,255350.0
2016-08-31,69.111,69.111,68.444,68.698,439925.0
2016-09-01,68.507,69.397,68.412,69.016,350550.0
2016-09-02,68.952,70.16,68.921,70.16,298275.0
2016-09-03,68.952,70.16,68.921,70.16,298275.0
2016-09-04,68.952,70.16,68.921,70.16,298275.0
2016-09-05,70.288,70.574,70.001,70.129,211075.0
2016-09-06,70.097,70.16,69.715,69.779,200075.0
2016-09-07,69.938,70.288,69.588,70.256,184650.0
2016-09-08,70.319,70.764,70.033,70.16,249650.0
2016-09-09,68.921,69.811,68.507,68.635,450200.0
2016-09-10,68.921,69.811,68.507,68.635,450200.0
2016-09-11,68.921,69.811,68.507,68.635,450200.0
2016-09-12,67.903,68.348,67.458,68.317,327650.0
2016-09-13,68.635,68.889,67.681,67.681,300800.0
2016-09-14,68.094,68.285,67.681,67.744,341475.0
2016-09-15,67.967,68.444,67.84,68.412,258950.0
2016-09-16,68.317,68.635,67.776,67.872,611650.0
2016-09-17,68.317,68.635,67.776,67.872,611650.0
2016-09-18,68.317,68.635,67.776,67.872,611650.0
2016-09-19,68.348,68.857,67.967,68.825,274575.0
2016-09-20,68.889,69.366,68.476,68.984,245025.0
2016-09-21,69.302,69.334,68.348,68.571,308025.0
2016-09-22,68.666,69.906,68.666,69.811,385200.0
2016-09-23,69.747,69.843,68.984,68.984,282325.0
2016-09-24,69.747,69.843,68.984,68.984,282325.0
2016-09-25,69.747,69.843,68.984,68.984,282325.0
2016-09-26,68.539,68.666,67.935,68.317,365625.0
2016-09-27,68.603,68.825,68.158,68.571,313175.0
2016-09-28,68.666,69.302,68.253,68.412,282175.0
2016-09-29,68.952,69.27,68.253,68.38,270975.0
2016-09-30,67.872,69.143,67.522,69.143,470650.0
2016-10-01,67.872,69.143,67.522,69.143,470650.0
2016-10-02,67.872,69.143,67.522,69.143,470650.0
2016-10-03,68.793,69.111,68.571,68.762,442650.0
2016-10-04,68.889,70.192,68.889,70.192,336825.0
2016-10-05,69.747,70.001,69.27,69.366,350625.0
2016-10-06,69.302,69.525,68.952,69.016,213250.0
2016-10-07,68.921,69.048,68.635,68.635,398075.0
2016-10-08,68.921,69.048,68.635,68.635,398075.0
2016-10-09,68.921,69.048,68.635,68.635,398075.0
2016-10-10,68.762,69.143,68.476,69.143,300875.0
2016-10-11,68.825,69.175,68.444,68.476,256300.0
2016-10-12,68.666,68.666,68.03,68.126,268025.0
2016-10-13,67.426,67.585,66.536,66.822,569700.0
2016-10-14,66.791,67.395,66.791,67.363,315700.0
2016-10-15,66.791,67.395,66.791,67.363,315700.0
2016-10-16,66.791,67.395,66.791,67.363,315700.0
2016-10-17,67.299,67.363,66.886,67.109,372675.0
2016-10-18,66.314,67.013,65.646,66.918,762925.0
2016-10-19,66.822,67.903,66.664,67.713,459200.0
2016-10-20,67.713,67.84,67.236,67.522,335925.0
2016-10-21,67.522,67.617,67.236,67.236,244475.0
2016-10-22,67.522,67.617,67.236,67.236,244475.0
2016-10-23,67.522,67.617,67.236,67.236,244475.0
2016-10-24,67.585,67.776,67.172,67.204,250350.0
2016-10-25,67.49,67.713,67.14,67.14,255175.0
2016-10-26,66.95,67.14,66.187,66.25,532050.0
2016-10-27,65.169,65.583,63.516,64.311,1317975.0
2016-10-28,63.771,64.12,63.294,63.93,741000.0
2016-10-29,63.771,64.12,63.294,63.93,741000.0
2016-10-30,63.771,64.12,63.294,63.93,741000.0
2016-10-31,63.548,63.93,63.516,63.771,438375.0
2016-11-01,63.739,63.898,63.103,63.167,612325.0
2016-11-02,62.944,63.357,62.722,63.039,650650.0
2016-11-03,62.976,63.326,62.912,63.071,418500.0
2016-11-04,62.785,63.294,62.499,62.944,499200.0
2016-11-05,62.785,63.294,62.499,62.944,499200.0
2016-11-06,62.785,63.294,62.499,62.944,499200.0
2016-11-07,63.707,63.802,63.294,63.548,488050.0
2016-11-08,63.707,64.089,63.262,63.516,426775.0
2016-11-09,62.022,63.739,61.8,63.23,986350.0
2016-11-10,63.485,63.58,62.086,62.467,1011425.0
2016-11-11,62.722,63.103,61.959,62.118,673450.0
2016-11-12,62.722,63.103,61.959,62.118,673450.0
2016-11-13,62.722,63.103,61.959,62.118,673450.0
2016-11-14,61.355,62.213,60.56,60.973,1034300.0
2016-11-15,61.068,62.086,61.068,61.831,709350.0
2016-11-16,62.149,62.817,61.99,62.499,547725.0
2016-11-17,62.531,63.23,62.499,63.135,505900.0
2016-11-18,63.389,63.675,63.262,63.58,586750.0
2016-11-19,63.389,63.675,63.262,63.58,586750.0
2016-11-20,63.389,63.675,63.262,63.58,586750.0
2016-11-21,63.802,63.993,63.453,63.739,366200.0
2016-11-22,64.216,64.216,63.135,63.58,482250.0
2016-11-23,63.93,63.993,63.294,63.294,390200.0
2016-11-24,63.516,63.898,63.294,63.834,383100.0
2016-11-25,64.057,64.057,63.58,63.58,412225.0
2016-11-26,64.057,64.057,63.58,63.58,412225.0
2016-11-27,64.057,64.057,63.58,63.58,412225.0
2016-11-28,63.802,63.898,63.453,63.834,391975.0
2016-11-29,63.739,64.311,63.643,64.311,435200.0
2016-11-30,64.438,65.328,64.152,64.947,594575.0
2016-12-01,65.614,65.614,63.993,64.247,631350.0
2016-12-02,63.834,64.438,63.357,64.311,473750.0
2016-12-03,63.834,64.438,63.357,64.311,473750.0
2016-12-04,63.834,64.438,63.357,64.311,473750.0
2016-12-05,64.089,64.915,64.089,64.534,556700.0
2016-12-06,64.534,64.661,64.089,64.534,408700.0
2016-12-07,64.724,64.724,63.198,63.389,749600.0
2016-12-08,63.707,63.898,63.389,63.771,597000.0
2016-12-09,63.771,64.565,63.643,64.502,775325.0
2016-12-10,63.771,64.565,63.643,64.502,775325.0
2016-12-11,63.771,64.565,63.643,64.502,775325.0
2016-12-12,64.343,64.597,64.184,64.247,414400.0
2016-12-13,64.438,65.805,64.184,65.646,690700.0
2016-12-14,65.678,65.678,65.074,65.392,397875.0
2016-12-15,65.646,65.901,65.201,65.805,518725.0
2016-12-16,65.742,65.996,65.201,65.328,773450.0
2016-12-17,65.742,65.996,65.201,65.328,773450.0
2016-12-18,65.742,65.996,65.201,65.328,773450.0
2016-12-19,65.456,65.742,65.233,65.742,289250.0
2016-12-20,65.869,65.869,65.169,65.519,417425.0
2016-12-21,65.519,65.519,65.106,65.36,292625.0
2016-12-22,65.583,65.869,65.36,65.71,296100.0
2016-12-23,65.805,65.901,65.36,65.583,258925.0
2016-12-24,65.805,65.901,65.36,65.583,258925.0
2016-12-25,65.805,65.901,65.36,65.583,258925.0
2016-12-26,65.805,65.901,65.36,65.583,258925.0
2016-12-27,65.742,65.837,65.201,65.614,212050.0
2016-12-28,65.487,65.901,65.424,65.901,303175.0
2016-12-29,65.583,65.901,65.392,65.805,188800.0
2016-12-30,65.869,65.932,65.36,65.869,288250.0
2016-12-31,65.869,65.932,65.36,65.869,288250.0
2017-01-01,65.869,65.932,65.36,65.869,288250.0
2017-01-02,65.869,65.932,65.36,65.869,288250.0
2017-01-03,66.441,66.822,66.218,66.568,484275.0
2017-01-04,66.664,66.886,66.346,66.473,461425.0
2017-01-05,66.632,66.95,66.409,66.886,279775.0
2017-01-06,66.981,67.013,66.473,66.791,298850.0
2017-01-07,66.981,67.013,66.473,66.791,298850.0
2017-01-08,66.981,67.013,66.473,66.791,298850.0
2017-01-09,67.077,67.204,66.695,67.204,394225.0
2017-01-10,67.363,67.426,66.536,66.695,443950.0
2017-01-11,66.791,67.426,66.536,67.268,384100.0
2017-01-12,67.299,67.84,66.791,67.426,549850.0
2017-01-13,68.189,68.348,67.617,68.221,557875.0
2017-01-14,68.189,68.348,67.617,68.221,557875.0
2017-01-15,68.189,68.348,67.617,68.221,557875.0
2017-01-16,68.221,68.221,67.681,67.999,317550.0
2017-01-17,66.981,67.236,66.282,66.441,782100.0
2017-01-18,66.664,66.664,66.06,66.377,526100.0
2017-01-19,66.409,66.95,66.25,66.441,454775.0
2017-01-20,66.664,66.791,65.932,66.568,855850.0
2017-01-21,66.664,66.791,65.932,66.568,855850.0
2017-01-22,66.664,66.791,65.932,66.568,855850.0
2017-01-23,66.727,67.331,64.693,65.201,1069475.0
2017-01-24,65.36,65.996,65.01,65.996,867100.0
2017-01-25,66.314,66.918,66.091,66.664,765275.0
2017-01-26,66.695,67.077,66.187,66.791,590750.0
2017-01-27,66.95,66.95,66.314,66.886,357375.0
2017-01-28,66.95,66.95,66.314,66.886,357375.0
2017-01-29,66.95,66.95,66.314,66.886,357375.0
2017-01-30,66.822,66.886,66.155,66.377,500125.0
2017-01-31,66.505,67.013,66.187,66.505,691325.0
2017-02-01,66.791,66.95,65.71,65.901,560775.0
2017-02-02,65.646,66.282,65.551,65.932,412775.0
2017-02-03,66.091,66.091,65.678,65.996,373450.0
2017-02-04,66.091,66.091,65.678,65.996,373450.0
2017-02-05,66.091,66.091,65.678,65.996,373450.0
2017-02-06,65.773,65.869,65.328,65.551,468025.0
2017-02-07,65.678,65.964,65.424,65.742,605125.0
2017-02-08,65.996,66.441,65.71,66.282,505525.0
2017-02-09,66.473,66.791,66.218,66.505,417875.0
2017-02-10,66.695,67.331,66.6,67.172,454300.0
2017-02-11,66.695,67.331,66.6,67.172,454300.0
2017-02-12,66.695,67.331,66.6,67.172,454300.0
2017-02-13,67.331,67.585,66.981,67.204,312500.0
2017-02-14,67.204,67.426,66.886,67.331,308975.0
2017-02-15,67.522,67.649,67.236,67.649,350900.0
2017-02-16,67.681,67.999,67.426,67.585,418050.0
2017-02-17,67.808,67.84,67.363,67.681,679950.0
2017-02-18,67.808,67.84,67.363,67.681,679950.0
2017-02-19,67.808,67.84,67.363,67.681,679950.0
2017-02-20,67.999,68.285,67.617,67.713,402225.0
2017-02-21,67.872,67.872,67.077,67.395,573650.0
2017-02-22,67.617,68.094,67.49,68.094,492375.0
2017-02-23,67.967,68.253,67.808,68.126,388775.0
2017-02-24,68.062,68.062,67.204,67.744,353700.0
2017-02-25,68.062,68.062,67.204,67.744,353700.0
2017-02-26,68.062,68.062,67.204,67.744,353700.0
2017-02-27,67.967,67.967,67.204,67.808,232300.0
2017-02-28,67.744,68.062,67.649,67.872,540575.0
2017-03-01,68.348,68.38,67.522,67.808,665625.0
2017-03-02,68.221,68.221,66.822,67.744,654350.0
2017-03-03,67.554,67.744,67.045,67.268,430525.0
2017-03-04,67.554,67.744,67.045,67.268,430525.0
2017-03-05,67.554,67.744,67.045,67.268,430525.0
2017-03-06,67.268,67.331,66.791,67.268,403700.0
2017-03-07,67.14,67.49,67.077,67.331,449350.0
2017-03-08,67.236,67.363,66.6,66.822,508950.0
2017-03-09,66.536,67.236,66.377,67.172,480100.0
2017-03-10,67.458,67.649,67.14,67.522,340425.0
2017-03-11,67.458,67.649,67.14,67.522,340425.0
2017-03-12,67.458,67.649,67.14,67.522,340425.0
2017-03-13,67.713,67.935,67.268,67.872,371100.0
2017-03-14,67.681,67.872,67.426,67.744,392400.0
2017-03-15,67.713,67.967,67.554,67.967,360925.0
2017-03-16,68.158,68.412,67.649,68.189,601775.0
2017-03-17,68.285,68.698,67.999,68.698,1263250.0
2017-03-18,68.285,68.698,67.999,68.698,1263250.0
2017-03-19,68.285,68.698,67.999,68.698,1263250.0
2017-03-20,68.762,68.825,68.253,68.698,346350.0
2017-03-21,68.698,68.952,68.539,68.666,513800.0
2017-03-22,68.635,68.921,68.253,68.666,808650.0
2017-03-23,68.995,69.192,68.831,69.159,741050.0
2017-03-24,68.995,69.356,68.633,68.995,497025.0
2017-03-25,68.995,69.356,68.633,68.995,497025.0
2017-03-26,68.995,69.356,68.633,68.995,497025.0
2017-03-27,68.666,69.126,68.436,68.896,413425.0
2017-03-28,68.831,69.159,68.403,69.028,533250.0
2017-03-29,69.389,69.586,68.863,69.455,564550.0
2017-03-30,69.455,70.046,69.126,69.816,424875.0
2017-03-31,70.013,70.375,69.455,70.21,665600.0
2017-04-01,70.013,70.375,69.455,70.21,665600.0
2017-04-02,70.013,70.375,69.455,70.21,665600.0
2017-04-03,70.21,70.473,70.079,70.21,419275.0
2017-04-04,70.44,70.638,69.718,69.849,486000.0
2017-04-05,70.013,70.473,69.882,70.44,614975.0
2017-04-06,69.915,70.67,69.915,70.638,506675.0
2017-04-07,70.145,70.835,70.145,70.802,497350.0
2017-04-08,70.145,70.835,70.145,70.802,497350.0
2017-04-09,70.145,70.835,70.145,70.802,497350.0
2017-04-10,71.098,71.098,70.605,70.868,351225.0
2017-04-11,70.638,70.999,70.473,70.835,452575.0
2017-04-12,70.703,71.623,70.703,71.59,503600.0
2017-04-13,71.59,71.82,71.13,71.656,473850.0
2017-04-14,71.59,71.82,71.13,71.656,473850.0
2017-04-15,71.59,71.82,71.13,71.656,473850.0
2017-04-16,71.59,71.82,71.13,71.656,473850.0
2017-04-17,71.59,71.82,71.13,71.656,473850.0
2017-04-18,71.853,71.886,70.933,70.933,440300.0
2017-04-19,70.9,71.393,70.703,71.262,369575.0
2017-04-20,70.966,71.82,70.966,71.656,459975.0
2017-04-21,71.459,71.886,71.459,71.787,536125.0
2017-04-22,71.459,71.886,71.459,71.787,536125.0
2017-04-23,71.459,71.886,71.459,71.787,536125.0
2017-04-24,72.116,72.445,71.853,72.247,491600.0
2017-04-25,72.28,72.74,72.083,72.74,416975.0
2017-04-26,72.773,73.397,72.543,73.233,402950.0
2017-04-27,73.233,74.022,72.937,73.923,442500.0
2017-04-28,74.022,74.186,72.937,73.562,885675.0
2017-04-29,74.022,74.186,72.937,73.562,885675.0
2017-04-30,74.022,74.186,72.937,73.562,885675.0
2017-05-01,74.022,74.186,72.937,73.562,885675.0
2017-05-02,73.594,74.449,73.463,74.35,761550.0
2017-05-03,74.58,74.712,74.186,74.383,414450.0
2017-05-04,74.712,74.712,74.12,74.383,558425.0
2017-05-05,74.153,74.449,73.989,74.186,639625.0
2017-05-06,74.153,74.449,73.989,74.186,639625.0
2017-05-07,74.153,74.449,73.989,74.186,639625.0
2017-05-08,74.12,74.58,73.89,74.514,476800.0
2017-05-09,74.744,75.533,74.712,75.533,548525.0
2017-05-10,75.5,75.73,74.646,75.697,674075.0
2017-05-11,75.566,75.829,75.171,75.336,729075.0
2017-05-12,75.763,76.223,75.369,76.223,633375.0
2017-05-13,75.763,76.223,75.369,76.223,633375.0
2017-05-14,75.763,76.223,75.369,76.223,633375.0
2017-05-15,76.387,76.617,76.19,76.584,496400.0
2017-05-16,76.551,77.373,76.354,77.373,564500.0
2017-05-17,76.847,77.208,75.993,76.19,711550.0
2017-05-18,76.059,76.091,74.974,75.533,751550.0
2017-05-19,75.566,76.584,75.533,76.256,592025.0
2017-05-20,75.566,76.584,75.533,76.256,592025.0
2017-05-21,75.566,76.584,75.533,76.256,592025.0
2017-05-22,76.65,77.143,76.321,77.044,429900.0
2017-05-23,77.11,77.11,76.551,76.814,413400.0
2017-05-24,76.617,76.716,76.091,76.223,438950.0
2017-05-25,76.617,76.716,76.091,76.223,438950.0
2017-05-26,76.223,76.289,75.434,76.091,662125.0
2017-05-27,76.223,76.289,75.434,76.091,662125.0
2017-05-28,76.223,76.289,75.434,76.091,662125.0
2017-05-29,76.059,76.19,75.664,76.091,162725.0
2017-05-30,75.763,75.829,75.204,75.566,479975.0
2017-05-31,75.434,76.026,75.434,75.73,454200.0
2017-06-01,75.566,76.584,75.566,76.42,400675.0
2017-06-02,76.683,76.683,76.059,76.289,317300.0
2017-06-03,76.683,76.683,76.059,76.289,317300.0
2017-06-04,76.683,76.683,76.059,76.289,317300.0
2017-06-05,76.683,76.683,76.059,76.289,317300.0
2017-06-06,76.19,76.19,75.467,75.467,474200.0
2017-06-07,75.664,76.387,75.5,75.894,363150.0
2017-06-08,75.566,76.256,75.401,75.533,367950.0
2017-06-09,75.829,76.453,75.631,76.223,420000.0
2017-06-10,75.829,76.453,75.631,76.223,420000.0
2017-06-11,75.829,76.453,75.631,76.223,420000.0
2017-06-12,76.223,76.223,75.369,75.401,366300.0
2017-06-13,75.796,76.519,75.533,76.19,454000.0
2017-06-14,76.42,77.241,76.42,77.011,432350.0
2017-06-15,76.946,77.274,76.486,77.241,595075.0
2017-06-16,77.734,78.49,77.537,78.49,927625.0
2017-06-17,77.734,78.49,77.537,78.49,927625.0
2017-06-18,77.734,78.49,77.537,78.49,927625.0
2017-06-19,78.818,79.048,78.391,78.917,370350.0
2017-06-20,79.18,79.245,78.424,78.424,332550.0
2017-06-21,78.26,78.358,77.866,78.128,438125.0
2017-06-22,78.194,78.227,77.406,77.636,414050.0
2017-06-23,77.734,77.767,77.504,77.668,417525.0
2017-06-24,77.734,77.767,77.504,77.668,417525.0
2017-06-25,77.734,77.767,77.504,77.668,417525.0
2017-06-26,77.57,78.326,77.044,78.03,364250.0
2017-06-27,77.931,78.096,77.307,77.373,360100.0
2017-06-28,77.077,77.11,76.289,76.946,464850.0
2017-06-29,77.011,77.274,75.73,75.894,471325.0
2017-06-30,75.763,76.88,75.763,76.289,399875.0
2017-07-01,75.763,76.88,75.763,76.289,399875.0
2017-07-02,75.763,76.88,75.763,76.289,399875.0
2017-07-03,76.913,76.913,76.321,76.42,366625.0
2017-07-04,76.19,77.077,75.927,76.223,318300.0
2017-07-05,75.796,76.387,75.664,76.091,366150.0
2017-07-06,75.927,76.289,75.007,75.237,472475.0
2017-07-07,75.073,75.401,74.876,75.139,391375.0
2017-07-08,75.073,75.401,74.876,75.139,391375.0
2017-07-09,75.073,75.401,74.876,75.139,391375.0
2017-07-10,75.631,76.289,75.204,76.223,303275.0
2017-07-11,76.42,76.42,75.27,75.401,373200.0
2017-07-12,75.599,76.65,75.533,76.617,348475.0
2017-07-13,76.683,76.946,76.453,76.946,334175.0
2017-07-14,77.241,77.241,76.617,76.913,282050.0
2017-07-15,77.241,77.241,76.617,76.913,282050.0
2017-07-16,77.241,77.241,76.617,76.913,282050.0
2017-07-17,76.584,76.814,73.627,74.284,1307150.0
2017-07-18,74.186,74.646,73.923,74.022,682400.0
2017-07-19,74.087,74.449,73.726,74.252,642300.0
2017-07-20,74.679,74.679,73.562,74.087,490625.0
2017-07-21,73.923,74.186,72.642,72.74,627725.0
2017-07-22,73.923,74.186,72.642,72.74,627725.0
2017-07-23,73.923,74.186,72.642,72.74,627725.0
2017-07-24,72.609,73.266,71.985,71.985,617575.0
2017-07-25,72.215,72.215,71.098,71.295,859075.0
2017-07-26,71.426,71.656,71.098,71.459,498850.0
2017-07-27,71.525,72.149,71.163,71.459,723300.0
2017-07-28,71.327,71.327,70.21,70.67,1206575.0
2017-07-29,71.327,71.327,70.21,70.67,1206575.0
2017-07-30,71.327,71.327,70.21,70.67,1206575.0
2017-07-31,70.638,71.13,70.243,70.243,737150.0
2017-08-01,70.638,71.13,70.243,70.243,737150.0
2017-08-02,71.032,71.689,70.703,70.933,846175.0
2017-08-03,71.262,71.492,70.605,71.262,708475.0
2017-08-04,70.999,71.82,70.703,71.656,612350.0
2017-08-05,70.999,71.82,70.703,71.656,612350.0
2017-08-06,70.999,71.82,70.703,71.656,612350.0
2017-08-07,71.557,71.853,71.327,71.59,512800.0
2017-08-08,71.459,71.985,71.426,71.656,524000.0
2017-08-09,71.065,71.262,70.67,71.098,473875.0
2017-08-10,71.229,71.229,70.408,70.605,485375.0
2017-08-11,70.21,70.408,69.619,69.915,604025.0
2017-08-12,70.21,70.408,69.619,69.915,604025.0
2017-08-13,70.21,70.408,69.619,69.915,604025.0
2017-08-14,70.112,70.835,70.013,70.769,399925.0
2017-08-15,70.966,71.327,70.638,71.065,405700.0
2017-08-16,71.098,71.656,71.098,71.262,397950.0
2017-08-17,71.163,71.295,70.802,70.999,439050.0
2017-08-18,70.769,70.769,70.013,70.342,500525.0
2017-08-19,70.769,70.769,70.013,70.342,500525.0
2017-08-20,70.769,70.769,70.013,70.342,500525.0
2017-08-21,69.98,70.736,69.882,70.44,409775.0
2017-08-22,70.44,71.13,70.44,70.999,354925.0
2017-08-23,70.9,71.032,70.506,70.802,400950.0
2017-08-24,70.703,71.032,70.506,70.868,472400.0
2017-08-25,71.065,71.065,70.408,70.605,412700.0
2017-08-26,71.065,71.065,70.408,70.605,412700.0
2017-08-27,71.065,71.065,70.408,70.605,412700.0
2017-08-28,70.112,70.309,69.75,69.948,353900.0
2017-08-29,69.75,69.783,68.896,69.389,1056175.0
2017-08-30,69.553,69.948,69.488,69.948,495600.0
2017-08-31,69.948,70.605,69.948,70.408,554725.0
2017-09-01,70.473,70.736,70.013,70.638,421800.0
2017-09-02,70.473,70.736,70.013,70.638,421800.0
2017-09-03,70.473,70.736,70.013,70.638,421800.0
2017-09-04,69.98,70.44,69.98,70.375,215450.0
2017-09-05,70.243,71.065,70.145,70.178,501300.0
2017-09-06,69.849,71.59,69.652,71.492,1018900.0
2017-09-07,71.919,72.149,70.999,71.952,767300.0
2017-09-08,71.755,71.919,71.065,71.853,493900.0
2017-09-09,71.755,71.919,71.065,71.853,493900.0
2017-09-10,71.755,71.919,71.065,71.853,493900.0
2017-09-11,72.97,73.923,72.215,73.003,1084775.0
2017-09-12,73.89,73.89,73.135,73.266,584000.0
2017-09-13,73.069,73.89,72.74,73.89,690525.0
2017-09-14,73.594,74.252,73.594,74.252,562400.0
2017-09-15,74.383,74.383,73.332,73.332,1127075.0
2017-09-16,74.383,74.383,73.332,73.332,1127075.0
2017-09-17,74.383,74.383,73.332,73.332,1127075.0
2017-09-18,73.726,74.12,73.562,73.989,420900.0
2017-09-19,74.12,74.777,73.824,74.317,592650.0
2017-09-20,74.35,74.482,74.12,74.317,340675.0
2017-09-21,74.416,74.744,73.923,74.252,494000.0
2017-09-22,74.284,74.482,73.824,73.923,540900.0
2017-09-23,74.284,74.482,73.824,73.923,540900.0
2017-09-24,74.284,74.482,73.824,73.923,540900.0
2017-09-25,73.759,74.416,73.759,74.284,382400.0
2017-09-26,73.956,74.186,73.594,73.726,305100.0
2017-09-27,73.989,73.989,72.642,72.839,570525.0
2017-09-28,75.139,76.486,74.186,76.354,1422025.0
2017-09-29,76.387,76.42,75.467,76.321,575775.0
2017-09-30,76.387,76.42,75.467,76.321,575775.0
2017-10-01,76.387,76.42,75.467,76.321,575775.0
2017-10-02,76.387,76.486,75.894,75.894,518475.0
2017-10-03,76.157,76.387,75.73,76.19,328425.0
2017-10-04,76.42,76.42,75.861,76.289,289275.0
2017-10-05,76.354,76.781,75.894,76.65,414875.0
2017-10-06,76.88,77.011,75.697,75.861,358350.0
2017-10-07,76.88,77.011,75.697,75.861,358350.0
2017-10-08,76.88,77.011,75.697,75.861,358350.0
2017-10-09,76.026,76.124,75.796,76.124,236875.0
2017-10-10,76.256,76.781,76.19,76.321,319425.0
2017-10-11,76.42,76.42,75.927,75.993,281100.0
2017-10-12,76.256,76.42,75.96,76.289,336850.0
2017-10-13,76.519,76.617,76.124,76.42,285325.0
2017-10-14,76.519,76.617,76.124,76.42,285325.0
2017-10-15,76.519,76.617,76.124,76.42,285325.0
2017-10-16,76.584,76.617,75.894,76.19,227825.0
2017-10-17,76.42,76.42,75.927,75.927,340075.0
2017-10-18,76.19,76.913,75.894,76.584,308900.0
2017-10-19,77.011,77.011,75.993,76.551,306800.0
2017-10-20,76.683,77.11,76.617,76.749,367925.0
2017-10-21,76.683,77.11,76.617,76.749,367925.0
2017-10-22,76.683,77.11,76.617,76.749,367925.0
2017-10-23,76.65,77.636,76.65,77.176,417475.0
2017-10-24,77.603,77.603,76.946,77.274,387425.0
2017-10-25,77.34,77.57,76.847,77.438,430025.0
2017-10-26,77.964,79.18,77.504,79.114,819250.0
2017-10-27,79.475,79.804,79.114,79.213,595575.0
2017-10-28,79.475,79.804,79.114,79.213,595575.0
2017-10-29,79.475,79.804,79.114,79.213,595575.0
2017-10-30,79.41,80.067,79.015,79.607,508050.0
2017-10-31,79.574,81.052,79.574,80.954,621075.0
2017-11-01,81.381,81.742,80.724,80.724,532850.0
2017-11-02,80.461,81.118,80.461,81.02,537600.0
2017-11-03,81.151,81.512,80.888,81.151,475475.0
2017-11-04,81.151,81.512,80.888,81.151,475475.0
2017-11-05,81.151,81.512,80.888,81.151,475475.0
2017-11-06,81.217,81.48,80.79,80.79,361650.0
2017-11-07,80.888,81.151,80.527,80.79,407550.0
2017-11-08,80.724,81.02,80.165,80.494,387775.0
2017-11-09,80.133,80.461,79.278,79.673,460475.0
2017-11-10,79.443,79.837,78.95,79.574,323275.0
2017-11-11,79.443,79.837,78.95,79.574,323275.0
2017-11-12,79.443,79.837,78.95,79.574,323275.0
2017-11-13,79.475,79.804,78.95,79.41,369025.0
2017-11-14,79.278,79.705,79.048,79.541,410150.0
2017-11-15,79.114,79.41,78.588,79.048,407325.0
2017-11-16,78.983,79.607,78.884,79.508,305025.0
2017-11-17,79.311,79.607,78.523,78.851,584950.0
2017-11-18,79.311,79.607,78.523,78.851,584950.0
2017-11-19,79.311,79.607,78.523,78.851,584950.0
2017-11-20,78.523,79.968,78.49,79.738,403525.0
2017-11-21,79.837,80.001,78.753,79.607,379825.0
2017-11-22,79.508,79.541,78.818,78.983,473250.0
2017-11-23,78.457,79.475,78.457,79.18,281925.0
2017-11-24,79.344,79.673,79.18,79.607,318425.0
2017-11-25,79.344,79.673,79.18,79.607,318425.0
2017-11-26,79.344,79.673,79.18,79.607,318425.0
2017-11-27,78.95,79.607,78.95,79.18,298000.0
2017-11-28,79.114,80.198,79.114,80.198,411475.0
2017-11-29,80.494,80.56,78.917,78.917,522050.0
2017-11-30,78.851,79.903,78.588,79.903,774725.0
2017-12-01,80.034,80.297,79.213,79.41,549675.0
2017-12-02,80.034,80.297,79.213,79.41,549675.0
2017-12-03,80.034,80.297,79.213,79.41,549675.0
2017-12-04,80.231,80.691,80.067,80.461,406550.0
2017-12-05,80.395,80.987,80.1,80.297,481225.0
2017-12-06,80.625,80.888,79.935,80.724,458725.0
2017-12-07,80.855,81.282,80.822,81.052,377425.0
2017-12-08,81.25,81.48,80.954,81.348,373325.0
2017-12-09,81.25,81.48,80.954,81.348,373325.0
2017-12-10,81.25,81.48,80.954,81.348,373325.0
2017-12-11,81.545,81.545,80.527,80.757,465575.0
2017-12-12,81.118,81.447,80.954,81.151,428375.0
2017-12-13,80.724,81.545,80.724,81.315,347600.0
2017-12-14,81.085,81.775,80.527,81.151,461300.0
2017-12-15,81.512,81.512,80.691,80.724,1063700.0
2017-12-16,81.512,81.512,80.691,80.724,1063700.0
2017-12-17,81.512,81.512,80.691,80.724,1063700.0
2017-12-18,81.48,82.005,81.217,81.907,562750.0
2017-12-19,81.644,82.104,81.381,81.578,484825.0
2017-12-20,81.677,81.874,81.184,81.48,421750.0
2017-12-21,81.085,82.794,81.085,82.794,607400.0
2017-12-22,82.465,83.385,82.465,83.122,394800.0
2017-12-23,82.465,83.385,82.465,83.122,394800.0
2017-12-24,82.465,83.385,82.465,83.122,394800.0
2017-12-25,82.465,83.385,82.465,83.122,394800.0
2017-12-26,82.465,83.385,82.465,83.122,394800.0
2017-12-27,83.024,83.517,82.958,83.418,283275.0
2017-12-28,83.418,83.418,82.991,83.089,189000.0
2017-12-29,82.892,83.582,82.761,83.484,542200.0
2017-12-30,82.892,83.582,82.761,83.484,542200.0
