,KIMBERA MM Equity
2022-11-10,97.9792
2022-11-11,97.9792
2022-11-12,97.9792
2022-11-13,97.9792
2022-11-14,97.9792
2022-11-15,97.9792
2022-11-16,97.9792
2022-11-17,97.9792
2022-11-18,97.9792
2022-11-19,97.9792
2022-11-20,97.9792
2022-11-21,97.9792
2022-11-22,97.9792
2022-11-23,97.9792
2022-11-24,97.9792
2022-11-25,97.9792
2022-11-26,97.9792
2022-11-27,97.9792
2022-11-28,97.9792
2022-11-29,97.9792
2022-11-30,97.9792
2022-12-01,97.9792
2022-12-02,97.9792
2022-12-03,97.9792
2022-12-04,97.9792
2022-12-05,97.9792
2022-12-06,97.9792
2022-12-07,97.9792
2022-12-08,97.9792
2022-12-09,97.9792
2022-12-10,97.9792
2022-12-11,97.9792
2022-12-12,97.9792
2022-12-13,97.9792
2022-12-14,97.9792
2022-12-15,97.9792
2022-12-16,97.9792
2022-12-17,97.9792
2022-12-18,97.9792
2022-12-19,97.9792
2022-12-20,97.9792
2022-12-21,97.9792
2022-12-22,97.9792
2022-12-23,97.9792
2022-12-24,97.9792
2022-12-25,97.9792
2022-12-26,97.9792
2022-12-27,97.9792
2022-12-28,97.9792
2022-12-29,97.9792
2022-12-30,97.9792
2022-12-31,91.8291
2023-01-01,91.8291
2023-01-02,91.8291
2023-01-03,91.8291
2023-01-04,91.8291
2023-01-05,91.8291
2023-01-06,91.8291
2023-01-07,91.8291
2023-01-08,91.8291
2023-01-09,91.8291
2023-01-10,91.8291
2023-01-11,91.8291
2023-01-12,91.8291
2023-01-13,91.8291
2023-01-14,91.8291
2023-01-15,91.8291
2023-01-16,91.8291
2023-01-17,91.8291
2023-01-18,91.8291
2023-01-19,91.8291
2023-01-20,91.8291
2023-01-21,91.8291
2023-01-22,91.8291
2023-01-23,91.8291
2023-01-24,91.8291
2023-01-25,91.8291
2023-01-26,91.8291
2023-01-27,91.8291
2023-01-28,91.8291
2023-01-29,91.8291
2023-01-30,91.8291
2023-01-31,91.8291
2023-02-01,91.8291
2023-02-02,91.8291
2023-02-03,91.8291
2023-02-04,91.8291
2023-02-05,91.8291
2023-02-06,91.8291
2023-02-07,91.8291
2023-02-08,91.8291
2023-02-09,91.8291
2023-02-10,91.8291
2023-02-11,91.8291
2023-02-12,91.8291
2023-02-13,91.8291
2023-02-14,91.8291
2023-02-15,91.8291
2023-02-16,91.8291
2023-02-17,91.8291
2023-02-18,91.8291
2023-02-19,91.8291
2023-02-20,91.8291
2023-02-21,91.8291
2023-02-22,91.8291
2023-02-23,91.8291
2023-02-24,91.8291
2023-02-25,91.8291
2023-02-26,91.8291
2023-02-27,91.8291
2023-02-28,91.8291
2023-03-01,91.8291
2023-03-02,91.8291
2023-03-03,91.8291
2023-03-04,91.8291
2023-03-05,91.8291
2023-03-06,91.8291
2023-03-07,91.8291
2023-03-08,91.8291
2023-03-09,91.8291
2023-03-10,91.8291
2023-03-11,91.8291
2023-03-12,91.8291
2023-03-13,91.8291
2023-03-14,91.8291
2023-03-15,91.8291
2023-03-16,91.8291
2023-03-17,91.8291
2023-03-18,91.8291
2023-03-19,91.8291
2023-03-20,91.8291
2023-03-21,91.8291
2023-03-22,91.8291
2023-03-23,91.8291
2023-03-24,91.8291
2023-03-25,91.8291
2023-03-26,91.8291
2023-03-27,91.8291
2023-03-28,91.8291
2023-03-29,91.8291
2023-03-30,91.8291
2023-03-31,365.1204
2023-04-01,365.1204
2023-04-02,365.1204
2023-04-03,365.1204
2023-04-04,365.1204
2023-04-05,365.1204
2023-04-06,365.1204
2023-04-07,365.1204
2023-04-08,365.1204
2023-04-09,365.1204
2023-04-10,365.1204
2023-04-11,365.1204
2023-04-12,365.1204
2023-04-13,365.1204
2023-04-14,365.1204
2023-04-15,365.1204
2023-04-16,365.1204
2023-04-17,365.1204
2023-04-18,365.1204
2023-04-19,365.1204
2023-04-20,365.1204
2023-04-21,365.1204
2023-04-22,365.1204
2023-04-23,365.1204
2023-04-24,365.1204
2023-04-25,365.1204
2023-04-26,365.1204
2023-04-27,365.1204
2023-04-28,365.1204
2023-04-29,365.1204
2023-04-30,365.1204
2023-05-01,365.1204
2023-05-02,365.1204
2023-05-03,365.1204
2023-05-04,365.1204
2023-05-05,365.1204
2023-05-06,365.1204
2023-05-07,365.1204
2023-05-08,365.1204
2023-05-09,365.1204
2023-05-10,365.1204
2023-05-11,365.1204
2023-05-12,365.1204
2023-05-13,365.1204
2023-05-14,365.1204
2023-05-15,365.1204
2023-05-16,365.1204
2023-05-17,365.1204
2023-05-18,365.1204
2023-05-19,365.1204
2023-05-20,365.1204
2023-05-21,365.1204
2023-05-22,365.1204
2023-05-23,365.1204
2023-05-24,365.1204
2023-05-25,365.1204
2023-05-26,365.1204
2023-05-27,365.1204
2023-05-28,365.1204
2023-05-29,365.1204
2023-05-30,365.1204
2023-05-31,365.1204
2023-06-01,365.1204
2023-06-02,365.1204
2023-06-03,365.1204
2023-06-04,365.1204
2023-06-05,365.1204
2023-06-06,365.1204
2023-06-07,365.1204
2023-06-08,365.1204
2023-06-09,365.1204
2023-06-10,365.1204
2023-06-11,365.1204
2023-06-12,365.1204
2023-06-13,365.1204
2023-06-14,365.1204
2023-06-15,365.1204
2023-06-16,365.1204
2023-06-17,365.1204
2023-06-18,365.1204
2023-06-19,365.1204
2023-06-20,365.1204
2023-06-21,365.1204
2023-06-22,365.1204
2023-06-23,365.1204
2023-06-24,365.1204
2023-06-25,365.1204
2023-06-26,365.1204
2023-06-27,365.1204
2023-06-28,365.1204
2023-06-29,365.1204
2023-06-30,196.4041
2023-07-01,196.4041
2023-07-02,196.4041
2023-07-03,196.4041
2023-07-04,196.4041
2023-07-05,196.4041
2023-07-06,196.4041
2023-07-07,196.4041
2023-07-08,196.4041
2023-07-09,196.4041
2023-07-10,196.4041
2023-07-11,196.4041
2023-07-12,196.4041
2023-07-13,196.4041
2023-07-14,196.4041
2023-07-15,196.4041
2023-07-16,196.4041
2023-07-17,196.4041
2023-07-18,196.4041
2023-07-19,196.4041
2023-07-20,196.4041
2023-07-21,196.4041
2023-07-22,196.4041
2023-07-23,196.4041
2023-07-24,196.4041
2023-07-25,196.4041
2023-07-26,196.4041
2023-07-27,196.4041
2023-07-28,196.4041
2023-07-29,196.4041
2023-07-30,196.4041
2023-07-31,196.4041
2023-08-01,196.4041
2023-08-02,196.4041
2023-08-03,196.4041
2023-08-04,196.4041
2023-08-05,196.4041
2023-08-06,196.4041
2023-08-07,196.4041
2023-08-08,196.4041
2023-08-09,196.4041
2023-08-10,196.4041
2023-08-11,196.4041
2023-08-12,196.4041
2023-08-13,196.4041
2023-08-14,196.4041
2023-08-15,196.4041
2023-08-16,196.4041
2023-08-17,196.4041
2023-08-18,196.4041
2023-08-19,196.4041
2023-08-20,196.4041
2023-08-21,196.4041
2023-08-22,196.4041
2023-08-23,196.4041
2023-08-24,196.4041
2023-08-25,196.4041
2023-08-26,196.4041
2023-08-27,196.4041
2023-08-28,196.4041
2023-08-29,196.4041
2023-08-30,196.4041
2023-08-31,196.4041
2023-09-01,196.4041
2023-09-02,196.4041
2023-09-03,196.4041
2023-09-04,196.4041
2023-09-05,196.4041
2023-09-06,196.4041
2023-09-07,196.4041
2023-09-08,196.4041
2023-09-09,196.4041
2023-09-10,196.4041
2023-09-11,196.4041
2023-09-12,196.4041
2023-09-13,196.4041
2023-09-14,196.4041
2023-09-15,196.4041
2023-09-16,196.4041
2023-09-17,196.4041
2023-09-18,196.4041
2023-09-19,196.4041
2023-09-20,196.4041
2023-09-21,196.4041
2023-09-22,196.4041
2023-09-23,196.4041
2023-09-24,196.4041
2023-09-25,196.4041
2023-09-26,196.4041
2023-09-27,196.4041
2023-09-28,196.4041
2023-09-29,196.4041
2023-09-30,146.7138
2023-10-01,146.7138
2023-10-02,146.7138
2023-10-03,146.7138
2023-10-04,146.7138
2023-10-05,146.7138
2023-10-06,146.7138
2023-10-07,146.7138
2023-10-08,146.7138
2023-10-09,146.7138
2023-10-10,146.7138
2023-10-11,146.7138
2023-10-12,146.7138
2023-10-13,146.7138
2023-10-14,146.7138
2023-10-15,146.7138
2023-10-16,146.7138
2023-10-17,146.7138
2023-10-18,146.7138
2023-10-19,146.7138
2023-10-20,146.7138
2023-10-21,146.7138
2023-10-22,146.7138
2023-10-23,146.7138
2023-10-24,146.7138
2023-10-25,146.7138
2023-10-26,146.7138
2023-10-27,146.7138
2023-10-28,146.7138
2023-10-29,146.7138
2023-10-30,146.7138
2023-10-31,146.7138
2023-11-01,146.7138
2023-11-02,146.7138
2023-11-03,146.7138
2023-11-04,146.7138
2023-11-05,146.7138
2023-11-06,146.7138
2023-11-07,146.7138
2023-11-08,146.7138
2023-11-09,146.7138
2023-11-10,146.7138
2023-11-11,146.7138
2023-11-12,146.7138
2023-11-13,146.7138
2023-11-14,146.7138
2023-11-15,146.7138
2023-11-16,146.7138
2023-11-17,146.7138
2023-11-18,146.7138
2023-11-19,146.7138
2023-11-20,146.7138
2023-11-21,146.7138
2023-11-22,146.7138
2023-11-23,146.7138
2023-11-24,146.7138
2023-11-25,146.7138
2023-11-26,146.7138
2023-11-27,146.7138
2023-11-28,146.7138
2023-11-29,146.7138
2023-11-30,146.7138
2023-12-01,146.7138
2023-12-02,146.7138
2023-12-03,146.7138
2023-12-04,146.7138
2023-12-05,146.7138
2023-12-06,146.7138
2023-12-07,146.7138
2023-12-08,146.7138
2023-12-09,146.7138
2023-12-10,146.7138
2023-12-11,146.7138
2023-12-12,146.7138
2023-12-13,146.7138
2023-12-14,146.7138
2023-12-15,146.7138
2023-12-16,146.7138
2023-12-17,146.7138
2023-12-18,146.7138
2023-12-19,146.7138
2023-12-20,146.7138
2023-12-21,146.7138
2023-12-22,146.7138
2023-12-23,146.7138
2023-12-24,146.7138
2023-12-25,146.7138
2023-12-26,146.7138
2023-12-27,146.7138
2023-12-28,146.7138
2023-12-29,146.7138
2023-12-30,146.7138
2023-12-31,146.7138
2024-01-01,146.7138
2024-01-02,146.7138
2024-01-03,146.7138
2024-01-04,146.7138
2024-01-05,146.7138
2024-01-06,146.7138
2024-01-07,146.7138
2024-01-08,146.7138
2024-01-09,146.7138
2024-01-10,146.7138
2024-01-11,146.7138
2024-01-12,146.7138
2024-01-13,146.7138
2024-01-14,146.7138
2024-01-15,146.7138
2024-01-16,146.7138
2024-01-17,146.7138
2024-01-18,146.7138
2024-01-19,146.7138
2024-01-20,146.7138
2024-01-21,146.7138
2024-01-22,146.7138
2024-01-23,146.7138
2024-01-24,146.7138
2024-01-25,146.7138
2024-01-26,146.7138
2024-01-27,146.7138
2024-01-28,146.7138
2024-01-29,146.7138
2024-01-30,146.7138
2024-01-31,146.7138
2024-02-01,146.7138
2024-02-02,146.7138
2024-02-03,146.7138
2024-02-04,146.7138
2024-02-05,146.7138
2024-02-06,146.7138
2024-02-07,146.7138
2024-02-08,146.7138
2024-02-09,146.7138
2024-02-10,146.7138
2024-02-11,146.7138
2024-02-12,146.7138
2024-02-13,146.7138
2024-02-14,146.7138
2024-02-15,146.7138
2024-02-16,146.7138
2024-02-17,146.7138
2024-02-18,146.7138
2024-02-19,146.7138
2024-02-20,146.7138
2024-02-21,146.7138
2024-02-22,146.7138
2024-02-23,146.7138
2024-02-24,146.7138
2024-02-25,146.7138
2024-02-26,146.7138
2024-02-27,146.7138
2024-02-28,146.7138
2024-02-29,146.7138
2024-03-01,146.7138
2024-03-02,146.7138
2024-03-03,146.7138
2024-03-04,146.7138
2024-03-05,146.7138
2024-03-06,146.7138
2024-03-07,146.7138
2024-03-08,146.7138
2024-03-09,146.7138
2024-03-10,146.7138
2024-03-11,146.7138
2024-03-12,146.7138
2024-03-13,146.7138
2024-03-14,146.7138
2024-03-15,146.7138
2024-03-16,146.7138
2024-03-17,146.7138
2024-03-18,146.7138
2024-03-19,146.7138
2024-03-20,146.7138
2024-03-21,146.7138
