,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity
2011-05-07,13.766,13.885,13.646,13.766,152600.0
2011-05-08,13.766,13.885,13.646,13.766,152600.0
2011-05-09,13.885,14.005,13.885,13.885,163700.0
2011-05-10,14.005,14.125,13.885,14.005,260500.0
2011-05-11,14.244,14.723,14.125,14.484,1182400.0
2011-05-12,14.364,14.604,14.364,14.364,495400.0
2011-05-13,14.364,14.723,14.364,14.723,705900.0
2011-05-14,14.364,14.723,14.364,14.723,705900.0
2011-05-15,14.364,14.723,14.364,14.723,705900.0
2011-05-16,14.364,14.723,14.364,14.723,705900.0
2011-05-17,14.364,14.723,14.364,14.723,705900.0
2011-05-18,14.723,14.723,14.484,14.604,199200.0
2011-05-19,14.723,14.963,14.604,14.604,396300.0
2011-05-20,14.604,14.843,14.604,14.723,176200.0
2011-05-21,14.604,14.843,14.604,14.723,176200.0
2011-05-22,14.604,14.843,14.604,14.723,176200.0
2011-05-23,14.723,14.723,14.364,14.484,231900.0
2011-05-24,14.364,14.604,14.364,14.364,96400.0
2011-05-25,14.364,14.484,14.364,14.484,63700.0
2011-05-26,14.484,14.604,14.484,14.484,72200.0
2011-05-27,14.364,14.604,14.364,14.484,81200.0
2011-05-28,14.364,14.604,14.364,14.484,81200.0
2011-05-29,14.364,14.604,14.364,14.484,81200.0
2011-05-30,14.484,14.723,14.484,14.723,437700.0
2011-05-31,14.843,14.963,14.723,14.963,573000.0
2011-06-01,14.963,15.561,14.963,15.322,1702100.0
2011-06-02,15.322,15.561,15.322,15.441,445000.0
2011-06-03,15.441,15.441,15.322,15.322,317100.0
2011-06-04,15.441,15.441,15.322,15.322,317100.0
2011-06-05,15.441,15.441,15.322,15.322,317100.0
2011-06-06,15.322,15.441,15.202,15.322,185700.0
2011-06-07,15.322,15.322,15.082,15.082,105600.0
2011-06-08,15.082,15.082,14.364,14.963,335100.0
2011-06-09,14.843,14.843,14.604,14.843,177700.0
2011-06-10,14.843,14.963,14.723,14.843,86800.0
2011-06-11,14.843,14.963,14.723,14.843,86800.0
2011-06-12,14.843,14.963,14.723,14.843,86800.0
2011-06-13,14.843,14.963,14.723,14.963,228400.0
2011-06-14,14.963,15.322,14.963,15.202,178000.0
2011-06-15,15.202,15.322,14.963,14.963,140700.0
2011-06-16,14.963,15.202,14.963,15.202,80300.0
2011-06-17,15.202,15.322,15.082,15.202,389200.0
2011-06-18,15.202,15.322,15.082,15.202,389200.0
2011-06-19,15.202,15.322,15.082,15.202,389200.0
2011-06-20,15.202,15.561,15.202,15.561,649300.0
2011-06-21,15.441,15.441,15.322,15.322,183300.0
2011-06-22,15.322,15.561,15.322,15.561,188400.0
2011-06-23,15.202,15.322,15.202,15.202,93100.0
2011-06-24,15.322,15.561,15.322,15.322,87400.0
2011-06-25,15.322,15.561,15.322,15.322,87400.0
2011-06-26,15.322,15.561,15.322,15.322,87400.0
2011-06-27,15.322,15.441,15.202,15.441,209100.0
2011-06-28,15.441,15.561,15.322,15.322,35000.0
2011-06-29,15.441,15.561,15.441,15.561,296900.0
2011-06-30,15.561,15.681,15.441,15.681,1092900.0
2011-07-01,15.561,15.681,15.441,15.681,1092900.0
2011-07-02,15.561,15.681,15.441,15.681,1092900.0
2011-07-03,15.561,15.681,15.441,15.681,1092900.0
2011-07-04,16.519,16.998,16.279,16.758,2458800.0
2011-07-05,16.998,16.998,16.279,16.279,1021700.0
2011-07-06,16.279,16.399,15.801,15.801,778800.0
2011-07-07,15.92,15.92,15.561,15.801,780700.0
2011-07-08,15.801,15.801,15.561,15.681,481300.0
2011-07-09,15.801,15.801,15.561,15.681,481300.0
2011-07-10,15.801,15.801,15.561,15.681,481300.0
2011-07-11,15.681,15.92,15.561,15.681,393700.0
2011-07-12,15.681,15.681,15.441,15.561,813700.0
2011-07-13,15.561,15.92,15.561,15.92,335300.0
2011-07-14,16.04,16.16,15.92,15.92,238800.0
2011-07-15,16.04,16.16,15.92,15.92,238800.0
2011-07-16,16.04,16.16,15.92,15.92,238800.0
2011-07-17,16.04,16.16,15.92,15.92,238800.0
2011-07-18,15.92,16.399,15.92,16.279,625800.0
2011-07-19,16.279,16.758,16.279,16.519,389700.0
2011-07-20,16.638,16.878,16.279,16.878,571500.0
2011-07-21,16.878,16.998,16.638,16.758,699100.0
2011-07-22,16.878,17.357,16.758,17.237,1118500.0
2011-07-23,16.878,17.357,16.758,17.237,1118500.0
2011-07-24,16.878,17.357,16.758,17.237,1118500.0
2011-07-25,17.357,18.075,17.357,18.075,960600.0
2011-07-26,18.195,18.314,17.835,18.075,714300.0
2011-07-27,18.075,18.195,17.835,18.195,480700.0
2011-07-28,17.955,18.434,17.955,18.434,1293800.0
2011-07-29,18.554,19.032,18.554,18.913,1327500.0
2011-07-30,18.554,19.032,18.554,18.913,1327500.0
2011-07-31,18.554,19.032,18.554,18.913,1327500.0
2011-08-01,19.152,20.11,19.032,19.751,1317600.0
2011-08-02,19.87,19.87,19.032,19.511,762900.0
2011-08-03,19.392,19.99,19.272,19.631,1617600.0
2011-08-04,19.631,19.631,19.272,19.511,1483600.0
2011-08-05,19.032,19.272,18.434,19.272,4066300.0
2011-08-06,19.032,19.272,18.434,19.272,4066300.0
2011-08-07,19.032,19.272,18.434,19.272,4066300.0
2011-08-08,18.913,19.032,18.673,18.793,1021100.0
2011-08-09,17.716,18.673,17.117,18.314,2887100.0
2011-08-10,18.673,18.793,18.434,18.554,635800.0
2011-08-11,18.314,18.913,18.314,18.793,2074100.0
2011-08-12,18.314,18.913,18.314,18.793,2074100.0
2011-08-13,18.314,18.913,18.314,18.793,2074100.0
2011-08-14,18.314,18.913,18.314,18.793,2074100.0
2011-08-15,19.032,19.631,19.032,19.631,3637500.0
2011-08-16,19.751,19.751,19.152,19.152,1338600.0
2011-08-17,19.152,19.392,19.152,19.152,2527200.0
2011-08-18,18.075,18.554,17.476,18.075,68357700.0
2011-08-19,18.195,18.434,18.075,18.314,21705700.0
2011-08-20,18.195,18.434,18.075,18.314,21705700.0
2011-08-21,18.195,18.434,18.075,18.314,21705700.0
2011-08-22,18.504,18.504,18.129,18.379,12075600.0
2011-08-23,18.504,18.629,17.754,17.879,7862400.0
2011-08-24,17.754,18.254,17.754,18.129,4555500.0
2011-08-25,18.379,18.629,18.129,18.254,10574400.0
2011-08-26,18.129,18.504,17.879,18.504,7137500.0
2011-08-27,18.129,18.504,17.879,18.504,7137500.0
2011-08-28,18.129,18.504,17.879,18.504,7137500.0
2011-08-29,18.629,18.629,18.254,18.379,4421300.0
2011-08-30,18.504,18.629,18.129,18.129,3219800.0
2011-08-31,18.254,18.379,18.129,18.254,1799400.0
2011-09-01,18.379,18.629,18.129,18.254,9569100.0
2011-09-02,18.379,18.504,18.129,18.504,3140100.0
2011-09-03,18.379,18.504,18.129,18.504,3140100.0
2011-09-04,18.379,18.504,18.129,18.504,3140100.0
2011-09-05,18.379,18.379,18.129,18.129,5255100.0
2011-09-06,18.254,18.754,18.254,18.754,11384000.0
2011-09-07,18.754,19.63,18.754,19.379,26232200.0
2011-09-08,19.129,19.379,19.004,19.379,6452800.0
2011-09-09,19.505,19.505,19.004,19.004,4882600.0
2011-09-10,19.505,19.505,19.004,19.004,4882600.0
2011-09-11,19.505,19.505,19.004,19.004,4882600.0
2011-09-12,18.629,19.129,18.504,18.879,6825400.0
2011-09-13,19.004,19.129,18.629,18.754,4384300.0
2011-09-14,18.879,18.879,18.254,18.504,4282100.0
2011-09-15,18.754,19.004,18.629,19.004,2200000.0
2011-09-16,19.129,19.379,18.879,18.879,1606200.0
2011-09-17,19.129,19.379,18.879,18.879,1606200.0
2011-09-18,19.129,19.379,18.879,18.879,1606200.0
2011-09-19,18.879,19.004,18.504,18.504,2816700.0
2011-09-20,18.504,18.879,18.254,18.879,3420700.0
2011-09-21,18.879,19.254,18.754,19.254,8361200.0
2011-09-22,18.879,19.004,18.504,18.754,8408300.0
2011-09-23,18.254,18.254,17.129,18.004,1655800.0
2011-09-24,18.254,18.254,17.129,18.004,1655800.0
2011-09-25,18.254,18.254,17.129,18.004,1655800.0
2011-09-26,17.629,17.629,16.504,17.004,9278800.0
2011-09-27,17.629,17.754,17.004,17.504,3999000.0
2011-09-28,17.379,17.754,17.379,17.504,3833800.0
2011-09-29,17.504,18.379,17.379,18.004,5662600.0
2011-09-30,18.129,18.379,17.879,18.129,3980100.0
2011-10-01,18.129,18.379,17.879,18.129,3980100.0
2011-10-02,18.129,18.379,17.879,18.129,3980100.0
2011-10-03,17.504,17.754,17.379,17.379,2902800.0
2011-10-04,17.754,17.754,16.879,17.254,2863700.0
2011-10-05,17.379,17.629,16.879,16.879,2338400.0
2011-10-06,17.379,17.629,17.254,17.629,2882500.0
2011-10-07,17.754,17.879,17.379,17.379,1130400.0
2011-10-08,17.754,17.879,17.379,17.379,1130400.0
2011-10-09,17.754,17.879,17.379,17.379,1130400.0
2011-10-10,17.379,17.754,17.254,17.504,1241400.0
2011-10-11,17.754,17.879,17.504,17.504,3045900.0
2011-10-12,17.629,17.754,17.504,17.629,1189000.0
2011-10-13,17.754,17.879,17.504,17.504,1123800.0
2011-10-14,17.504,17.754,17.504,17.629,418900.0
2011-10-15,17.504,17.754,17.504,17.629,418900.0
2011-10-16,17.504,17.754,17.504,17.629,418900.0
2011-10-17,17.754,17.754,17.629,17.629,1846900.0
2011-10-18,17.504,17.504,17.254,17.379,923100.0
2011-10-19,17.504,17.629,17.254,17.379,1258700.0
2011-10-20,17.129,17.254,16.754,17.129,4031600.0
2011-10-21,16.879,17.129,16.879,17.004,1441900.0
2011-10-22,16.879,17.129,16.879,17.004,1441900.0
2011-10-23,16.879,17.129,16.879,17.004,1441900.0
2011-10-24,16.879,17.129,16.879,17.004,1441900.0
2011-10-25,17.004,17.254,16.879,17.254,2067000.0
2011-10-26,17.129,17.129,16.879,16.879,1218200.0
2011-10-27,17.004,17.129,16.754,16.879,3062900.0
2011-10-28,17.129,17.254,16.879,16.879,4307800.0
2011-10-29,17.129,17.254,16.879,16.879,4307800.0
2011-10-30,17.129,17.254,16.879,16.879,4307800.0
2011-10-31,17.004,17.754,17.004,17.504,4399400.0
2011-11-01,17.504,18.379,17.504,17.754,7138400.0
2011-11-02,17.629,18.004,17.629,18.004,1462400.0
2011-11-03,17.754,17.879,17.504,17.879,1127000.0
2011-11-04,18.004,18.129,17.879,18.129,1128700.0
2011-11-05,18.004,18.129,17.879,18.129,1128700.0
2011-11-06,18.004,18.129,17.879,18.129,1128700.0
2011-11-07,18.504,19.254,18.504,19.129,12336000.0
2011-11-08,19.379,19.755,19.379,19.63,8824500.0
2011-11-09,19.63,19.755,19.254,19.254,3535700.0
2011-11-10,19.004,19.505,18.879,19.254,1806400.0
2011-11-11,19.379,19.505,19.254,19.379,2425800.0
2011-11-12,19.379,19.505,19.254,19.379,2425800.0
2011-11-13,19.379,19.505,19.254,19.379,2425800.0
2011-11-14,19.505,19.63,19.379,19.63,3938800.0
2011-11-15,19.505,19.88,19.505,19.755,5639500.0
2011-11-16,19.88,21.505,19.88,21.505,22523900.0
2011-11-17,21.38,22.13,21.13,21.13,7335200.0
2011-11-18,21.13,21.505,21.13,21.38,2924600.0
2011-11-19,21.13,21.505,21.13,21.38,2924600.0
2011-11-20,21.13,21.505,21.13,21.38,2924600.0
2011-11-21,21.255,21.505,20.13,20.13,6294600.0
2011-11-22,20.38,21.505,20.255,21.38,8389600.0
2011-11-23,21.38,22.005,21.255,21.755,12700700.0
2011-11-24,21.755,22.005,21.255,21.38,7945900.0
2011-11-25,21.505,21.505,20.755,21.505,7323700.0
2011-11-26,21.505,21.505,20.755,21.505,7323700.0
2011-11-27,21.505,21.505,20.755,21.505,7323700.0
2011-11-28,21.38,21.63,21.255,21.505,3566100.0
2011-11-29,21.63,21.63,21.255,21.505,1705500.0
2011-11-30,21.63,21.63,21.255,21.505,5032000.0
2011-12-01,21.755,21.755,20.755,21.005,12576400.0
2011-12-02,21.005,21.38,20.88,21.13,4468100.0
2011-12-03,21.005,21.38,20.88,21.13,4468100.0
2011-12-04,21.005,21.38,20.88,21.13,4468100.0
2011-12-05,21.005,21.38,20.88,21.13,4468100.0
2011-12-06,21.255,21.255,20.755,20.88,7280500.0
2011-12-07,21.005,21.005,20.755,20.755,7083500.0
2011-12-08,20.755,21.005,20.755,20.755,6484700.0
2011-12-09,20.88,21.13,20.755,21.005,7130500.0
2011-12-10,20.88,21.13,20.755,21.005,7130500.0
2011-12-11,20.88,21.13,20.755,21.005,7130500.0
2011-12-12,20.88,21.13,20.755,21.005,7130500.0
2011-12-13,20.88,21.38,20.88,21.255,6889000.0
2011-12-14,21.255,21.38,20.88,21.13,6625500.0
2011-12-15,21.13,21.255,20.88,21.255,6613600.0
2011-12-16,21.505,21.88,21.38,21.63,24740900.0
2011-12-17,21.505,21.88,21.38,21.63,24740900.0
2011-12-18,21.505,21.88,21.38,21.63,24740900.0
2011-12-19,21.755,22.255,21.505,22.13,16506800.0
2011-12-20,22.255,22.255,21.755,21.755,12358700.0
2011-12-21,21.88,21.88,21.255,21.38,12755200.0
2011-12-22,21.38,21.63,21.38,21.505,4894100.0
2011-12-23,21.63,21.755,21.38,21.505,4930300.0
2011-12-24,21.63,21.755,21.38,21.505,4930300.0
2011-12-25,21.63,21.755,21.38,21.505,4930300.0
2011-12-26,21.63,21.755,21.255,21.38,7942700.0
2011-12-27,21.38,21.38,20.88,21.13,6312100.0
2011-12-28,21.13,21.38,21.13,21.38,2757400.0
2011-12-29,21.38,21.63,21.255,21.505,5291700.0
2011-12-30,21.63,21.63,21.255,21.505,1909300.0
2011-12-31,21.63,21.63,21.255,21.505,1909300.0
2012-01-01,21.63,21.63,21.255,21.505,1909300.0
2012-01-02,21.63,21.63,21.255,21.505,1909300.0
2012-01-03,21.63,21.63,21.255,21.505,1909300.0
2012-01-04,21.505,21.63,21.255,21.38,10165000.0
2012-01-05,21.428,21.692,21.295,21.692,5489600.0
2012-01-06,21.692,22.089,21.692,21.957,5287100.0
2012-01-07,21.692,22.089,21.692,21.957,5287100.0
2012-01-08,21.692,22.089,21.692,21.957,5287100.0
2012-01-09,21.957,22.221,21.824,22.089,2501200.0
2012-01-10,22.221,22.883,22.089,22.618,12359300.0
2012-01-11,22.618,22.883,22.486,22.618,8176200.0
2012-01-12,22.75,23.147,22.486,22.618,19347700.0
2012-01-13,22.618,22.75,21.824,22.089,19625000.0
2012-01-14,22.618,22.75,21.824,22.089,19625000.0
2012-01-15,22.618,22.75,21.824,22.089,19625000.0
2012-01-16,21.957,22.353,21.957,22.221,4277300.0
2012-01-17,22.353,22.883,22.221,22.883,20313600.0
2012-01-18,23.279,23.676,22.75,23.015,26920800.0
2012-01-19,22.75,23.544,22.618,23.279,62182700.0
2012-01-20,23.279,24.337,23.279,24.337,34294600.0
2012-01-21,23.279,24.337,23.279,24.337,34294600.0
2012-01-22,23.279,24.337,23.279,24.337,34294600.0
2012-01-23,24.867,25.131,24.602,24.734,10950300.0
2012-01-24,24.867,24.867,24.073,24.47,11471600.0
2012-01-25,24.337,24.602,24.205,24.337,7120200.0
2012-01-26,24.602,25.66,24.47,25.66,19907800.0
2012-01-27,25.925,25.925,25.263,25.528,23454200.0
2012-01-28,25.925,25.925,25.263,25.528,23454200.0
2012-01-29,25.925,25.925,25.263,25.528,23454200.0
2012-01-30,25.528,25.792,25.396,25.528,7034900.0
2012-01-31,25.66,26.454,25.528,26.454,23738700.0
2012-02-01,26.322,26.454,26.057,26.322,13098700.0
2012-02-02,26.454,26.586,26.057,26.189,16700200.0
2012-02-03,26.189,26.322,25.925,26.189,5644200.0
2012-02-04,26.189,26.322,25.925,26.189,5644200.0
2012-02-05,26.189,26.322,25.925,26.189,5644200.0
2012-02-06,26.322,26.454,25.528,25.528,12157700.0
2012-02-07,25.66,26.189,25.66,26.189,8799100.0
2012-02-08,26.322,26.983,26.057,26.322,33977500.0
2012-02-09,26.454,26.454,25.528,25.792,22374700.0
2012-02-10,25.925,26.189,25.792,25.792,9017200.0
2012-02-11,25.925,26.189,25.792,25.792,9017200.0
2012-02-12,25.925,26.189,25.792,25.792,9017200.0
2012-02-13,25.925,26.454,25.792,26.189,13303200.0
2012-02-14,26.189,26.322,25.396,25.66,15450600.0
2012-02-15,26.057,26.586,25.925,26.454,24548700.0
2012-02-16,26.322,26.454,25.925,26.189,9506900.0
2012-02-17,26.322,26.322,25.925,26.322,6682800.0
2012-02-18,26.322,26.322,25.925,26.322,6682800.0
2012-02-19,26.322,26.322,25.925,26.322,6682800.0
2012-02-20,26.454,26.454,26.057,26.057,4771400.0
2012-02-21,26.189,26.454,25.925,26.057,9785600.0
2012-02-22,26.057,26.189,25.925,26.057,4122300.0
2012-02-23,26.057,26.189,25.528,25.925,10564700.0
2012-02-24,26.057,26.057,25.66,25.925,2867900.0
2012-02-25,26.057,26.057,25.66,25.925,2867900.0
2012-02-26,26.057,26.057,25.66,25.925,2867900.0
2012-02-27,26.057,26.189,25.792,25.925,5301700.0
2012-02-28,26.057,26.718,26.057,26.586,21696000.0
2012-02-29,26.718,27.776,26.718,27.776,36109000.0
2012-03-01,27.776,28.702,27.644,28.438,30721600.0
2012-03-02,28.835,28.967,28.306,28.702,18122600.0
2012-03-03,28.835,28.967,28.306,28.702,18122600.0
2012-03-04,28.835,28.967,28.306,28.702,18122600.0
2012-03-05,28.57,28.835,28.438,28.57,4215600.0
2012-03-06,28.702,28.967,28.438,28.438,14394200.0
2012-03-07,28.702,28.967,28.438,28.438,14394200.0
2012-03-08,28.57,29.231,28.438,29.231,15100000.0
2012-03-09,29.099,29.231,28.57,28.835,8367400.0
2012-03-10,29.099,29.231,28.57,28.835,8367400.0
2012-03-11,29.099,29.231,28.57,28.835,8367400.0
2012-03-12,28.967,29.231,28.57,28.702,6522700.0
2012-03-13,28.967,30.422,28.835,30.025,23810400.0
2012-03-14,30.422,30.819,30.025,30.554,13245400.0
2012-03-15,30.554,30.951,30.29,30.686,12281800.0
2012-03-16,30.819,31.215,30.554,30.686,10069200.0
2012-03-17,30.819,31.215,30.554,30.686,10069200.0
2012-03-18,30.819,31.215,30.554,30.686,10069200.0
2012-03-19,30.951,31.083,30.29,30.422,9814400.0
2012-03-20,30.554,31.215,30.422,30.686,9950500.0
2012-03-21,30.686,30.951,30.422,30.951,10256600.0
2012-03-22,30.951,31.48,30.819,31.083,16003100.0
2012-03-23,31.083,31.215,30.554,30.819,9484200.0
2012-03-24,31.083,31.215,30.554,30.819,9484200.0
2012-03-25,31.083,31.215,30.554,30.819,9484200.0
2012-03-26,30.819,30.951,30.686,30.819,5463200.0
2012-03-27,31.215,31.215,30.686,31.083,10282200.0
2012-03-28,31.083,31.083,30.819,30.951,3164300.0
2012-03-29,30.819,31.083,30.819,30.951,5925000.0
2012-03-30,30.819,31.48,30.819,31.215,10302000.0
2012-03-31,30.819,31.48,30.819,31.215,10302000.0
2012-04-01,30.819,31.48,30.819,31.215,10302000.0
2012-04-02,31.215,31.745,31.215,31.48,8326300.0
2012-04-03,31.745,31.877,31.48,31.745,9802300.0
2012-04-04,31.788,31.924,31.652,31.652,5648900.0
2012-04-05,31.38,31.516,30.294,30.565,11842000.0
2012-04-06,31.38,31.516,30.294,30.565,11842000.0
2012-04-07,31.38,31.516,30.294,30.565,11842000.0
2012-04-08,31.38,31.516,30.294,30.565,11842000.0
2012-04-09,31.38,31.516,30.294,30.565,11842000.0
2012-04-10,30.158,30.565,28.799,29.75,14127800.0
2012-04-11,29.207,29.479,28.664,28.935,13086900.0
2012-04-12,29.071,30.158,29.071,30.158,8416700.0
2012-04-13,29.071,30.158,29.071,30.158,8416700.0
2012-04-14,29.071,30.158,29.071,30.158,8416700.0
2012-04-15,29.071,30.158,29.071,30.158,8416700.0
2012-04-16,29.071,30.158,29.071,30.158,8416700.0
2012-04-17,30.294,30.565,29.343,29.75,9745500.0
2012-04-18,30.158,30.158,29.207,29.343,9000400.0
2012-04-19,29.614,29.75,29.207,29.614,11678500.0
2012-04-20,29.614,30.022,29.479,29.886,19997500.0
2012-04-21,29.614,30.022,29.479,29.886,19997500.0
2012-04-22,29.614,30.022,29.479,29.886,19997500.0
2012-04-23,30.158,30.158,29.479,29.75,10073900.0
2012-04-24,29.75,30.701,29.75,30.701,17900700.0
2012-04-25,30.837,30.837,30.43,30.837,9880200.0
2012-04-26,30.837,31.38,30.565,31.109,14527400.0
2012-04-27,31.109,31.245,30.565,30.837,11124800.0
2012-04-28,31.109,31.245,30.565,30.837,11124800.0
2012-04-29,31.109,31.245,30.565,30.837,11124800.0
2012-04-30,30.837,31.245,30.701,31.109,7107300.0
2012-05-01,30.837,31.245,30.701,31.109,7107300.0
2012-05-02,31.38,31.516,31.109,31.245,8216000.0
2012-05-03,31.245,31.38,30.837,30.973,5921600.0
2012-05-04,30.837,31.245,30.565,30.837,8677800.0
2012-05-05,30.837,31.245,30.565,30.837,8677800.0
2012-05-06,30.837,31.245,30.565,30.837,8677800.0
2012-05-07,30.837,31.245,30.565,30.837,8677800.0
2012-05-08,31.38,32.06,31.245,31.652,27860400.0
2012-05-09,31.652,31.924,31.38,31.516,14873600.0
2012-05-10,31.516,31.516,30.837,30.837,14303600.0
2012-05-11,30.837,30.837,29.886,30.158,16243600.0
2012-05-12,30.837,30.837,29.886,30.158,16243600.0
2012-05-13,30.837,30.837,29.886,30.158,16243600.0
2012-05-14,30.43,30.973,29.479,29.886,12332900.0
2012-05-15,29.75,30.294,29.479,30.022,12235500.0
2012-05-16,29.207,29.886,29.071,29.886,11937500.0
2012-05-17,30.022,30.158,29.614,29.886,7424700.0
2012-05-18,29.479,29.75,29.343,29.479,5110800.0
2012-05-19,29.479,29.75,29.343,29.479,5110800.0
2012-05-20,29.479,29.75,29.343,29.479,5110800.0
2012-05-21,29.343,29.479,29.071,29.071,9106800.0
2012-05-22,29.479,29.479,28.935,29.071,5699700.0
2012-05-23,28.799,29.071,28.528,28.799,12148500.0
2012-05-24,28.664,29.207,28.664,28.935,7907900.0
2012-05-25,28.935,29.479,28.799,29.479,12338100.0
2012-05-26,28.935,29.479,28.799,29.479,12338100.0
2012-05-27,28.935,29.479,28.799,29.479,12338100.0
2012-05-28,29.479,30.158,29.479,30.022,15416000.0
2012-05-29,30.022,30.565,30.022,30.294,11458700.0
2012-05-30,30.158,30.973,30.022,30.701,22269600.0
2012-05-31,30.43,30.43,30.022,30.158,13344200.0
2012-06-01,30.294,30.294,29.479,29.479,7935100.0
2012-06-02,30.294,30.294,29.479,29.479,7935100.0
2012-06-03,30.294,30.294,29.479,29.479,7935100.0
2012-06-04,30.294,30.294,29.479,29.479,7935100.0
2012-06-05,29.479,29.614,28.935,29.207,6209500.0
2012-06-06,29.614,30.294,29.479,30.158,12500700.0
2012-06-07,30.43,30.701,29.886,29.886,16747300.0
2012-06-08,29.886,30.294,29.75,30.158,4805700.0
2012-06-09,29.886,30.294,29.75,30.158,4805700.0
2012-06-10,29.886,30.294,29.75,30.158,4805700.0
2012-06-11,30.43,31.109,30.43,30.973,16795500.0
2012-06-12,30.701,31.38,30.565,31.38,17213500.0
2012-06-13,31.516,31.652,30.973,31.38,11247500.0
2012-06-14,31.38,31.516,31.109,31.38,10806900.0
2012-06-15,31.652,32.06,31.516,31.516,26159700.0
2012-06-16,31.652,32.06,31.516,31.516,26159700.0
2012-06-17,31.652,32.06,31.516,31.516,26159700.0
2012-06-18,31.788,32.06,31.245,31.516,15243200.0
2012-06-19,31.652,32.06,31.38,32.06,8383900.0
2012-06-20,32.06,32.196,31.788,32.06,7321000.0
2012-06-21,31.924,32.06,31.652,31.924,8733700.0
2012-06-22,31.38,31.788,31.38,31.788,11132100.0
2012-06-23,31.38,31.788,31.38,31.788,11132100.0
2012-06-24,31.38,31.788,31.38,31.788,11132100.0
2012-06-25,31.788,31.788,30.837,31.109,15173000.0
2012-06-26,30.973,31.38,30.973,31.38,5323900.0
2012-06-27,31.38,32.467,31.38,32.06,27696800.0
2012-06-28,32.196,32.603,32.06,32.467,19894900.0
2012-06-29,32.739,33.011,32.467,33.011,25499100.0
2012-06-30,32.739,33.011,32.467,33.011,25499100.0
2012-07-01,32.739,33.011,32.467,33.011,25499100.0
2012-07-02,33.282,34.233,33.011,34.233,20172500.0
2012-07-03,34.369,34.369,33.69,34.097,13470500.0
2012-07-04,34.233,34.233,33.418,33.554,12379300.0
2012-07-05,33.554,34.369,33.282,34.233,10981400.0
2012-07-06,34.097,34.233,33.554,34.097,13227500.0
2012-07-07,34.097,34.233,33.554,34.097,13227500.0
2012-07-08,34.097,34.233,33.554,34.097,13227500.0
2012-07-09,33.826,34.097,33.554,33.69,6994900.0
2012-07-10,33.826,34.777,33.826,34.505,22196200.0
2012-07-11,34.641,36.135,34.505,35.999,19418900.0
2012-07-12,35.592,35.728,34.369,34.505,23819600.0
2012-07-13,34.641,35.592,34.505,35.32,25110400.0
2012-07-14,34.641,35.592,34.505,35.32,25110400.0
2012-07-15,34.641,35.592,34.505,35.32,25110400.0
2012-07-16,35.592,35.592,35.184,35.32,11747900.0
2012-07-17,35.456,35.863,35.32,35.456,17140400.0
2012-07-18,35.32,35.32,34.369,34.641,22616800.0
2012-07-19,35.048,35.184,33.826,33.826,18116900.0
2012-07-20,34.233,34.369,33.554,33.962,17931100.0
2012-07-21,34.233,34.369,33.554,33.962,17931100.0
2012-07-22,34.233,34.369,33.554,33.962,17931100.0
2012-07-23,33.554,34.233,33.418,33.962,11244500.0
2012-07-24,34.233,34.505,34.097,34.369,10182000.0
2012-07-25,34.233,34.777,34.097,34.777,9052700.0
2012-07-26,34.912,35.048,33.962,33.962,12622000.0
2012-07-27,34.505,34.641,34.097,34.097,11323200.0
2012-07-28,34.505,34.641,34.097,34.097,11323200.0
2012-07-29,34.505,34.641,34.097,34.097,11323200.0
2012-07-30,34.369,34.505,34.233,34.233,6785200.0
2012-07-31,34.369,34.505,33.826,34.097,13123400.0
