,TRI FP Equity,TRI FP Equity,TRI FP Equity,TRI FP Equity,TRI FP Equity
2017-11-13,120.66,120.66,113.0211,115.4517,53752.0
2017-11-14,117.0576,117.1878,109.1149,111.9794,54928.0
2017-11-15,112.5871,113.6722,111.719,111.8926,27997.0
2017-11-16,111.9794,115.1913,111.4152,114.9308,34351.0
2017-11-17,115.2781,115.4951,112.5003,113.1079,17089.0
2017-11-18,115.2781,115.4951,112.5003,113.1079,17089.0
2017-11-19,115.2781,115.4951,112.5003,113.1079,17089.0
2017-11-20,113.4985,115.2781,113.1947,114.0194,20366.0
2017-11-21,114.5402,114.9742,112.1097,114.1062,18725.0
2017-11-22,114.844,115.0177,113.8458,114.8006,28527.0
2017-11-23,114.5836,115.0177,112.2833,113.1513,17662.0
2017-11-24,113.1513,116.3197,113.1513,114.3666,14429.0
2017-11-25,113.1513,116.3197,113.1513,114.3666,14429.0
2017-11-26,113.1513,116.3197,113.1513,114.3666,14429.0
2017-11-27,114.3666,116.0159,113.759,113.759,16080.0
2017-11-28,113.8024,116.0593,113.3249,114.9308,13767.0
2017-11-29,115.6687,116.1461,113.8892,114.3232,10928.0
2017-11-30,114.3666,115.3215,113.1513,115.3215,26540.0
2017-12-01,115.2781,115.2781,110.3301,113.3683,26147.0
2017-12-02,115.2781,115.2781,110.3301,113.3683,26147.0
2017-12-03,115.2781,115.2781,110.3301,113.3683,26147.0
2017-12-04,113.8892,114.6704,113.1513,113.8458,18493.0
2017-12-05,113.8892,113.8892,111.1982,111.5454,12832.0
2017-12-06,111.0246,115.9291,110.2433,115.9291,40899.0
2017-12-07,115.8857,116.3197,113.4117,116.3197,33357.0
2017-12-08,116.4933,120.3562,116.4933,120.3562,20347.0
2017-12-09,116.4933,120.3562,116.4933,120.3562,20347.0
2017-12-10,116.4933,120.3562,116.4933,120.3562,20347.0
2017-12-11,120.66,121.2243,118.1427,119.7052,17533.0
2017-12-12,119.4447,120.3128,118.2295,119.8788,15683.0
2017-12-13,119.575,119.792,118.8805,119.3145,9623.0
2017-12-14,119.1843,119.7052,118.7937,118.8371,7247.0
2017-12-15,118.4465,121.0507,117.7954,119.8788,17581.0
2017-12-16,118.4465,121.0507,117.7954,119.8788,17581.0
2017-12-17,118.4465,121.0507,117.7954,119.8788,17581.0
2017-12-18,120.009,124.1323,119.792,122.7,20552.0
2017-12-19,122.917,123.5246,121.8753,122.4395,12270.0
2017-12-20,122.8302,123.134,120.443,120.8336,23796.0
2017-12-21,120.6166,122.3961,120.009,122.2659,22169.0
2017-12-22,122.2659,122.7,121.6583,122.4395,12996.0
2017-12-23,122.2659,122.7,121.6583,122.4395,12996.0
2017-12-24,122.2659,122.7,121.6583,122.4395,12996.0
2017-12-25,122.2659,122.7,121.6583,122.4395,12996.0
2017-12-26,122.2659,122.7,121.6583,122.4395,12996.0
2017-12-27,122.4395,122.8302,121.5715,122.1357,11052.0
2017-12-28,122.0055,124.9569,121.8753,124.4795,17150.0
2017-12-29,124.8267,127.8649,124.6097,127.8649,24212.0
2017-12-30,124.8267,127.8649,124.6097,127.8649,24212.0
2017-12-31,124.8267,127.8649,124.6097,127.8649,24212.0
2018-01-01,124.8267,127.8649,124.6097,127.8649,24212.0
2018-01-02,127.8649,127.8649,121.4413,127.5177,22777.0
2018-01-03,127.6045,128.0385,126.5628,127.2573,12796.0
2018-01-04,127.8649,129.167,127.2573,128.5594,19662.0
2018-01-05,129.0802,129.9482,128.2121,129.9482,20939.0
2018-01-06,129.0802,129.9482,128.2121,129.9482,20939.0
2018-01-07,129.0802,129.9482,128.2121,129.9482,20939.0
2018-01-08,139.7573,141.233,134.1149,136.0246,68401.0
2018-01-09,135.417,137.7608,127.1705,137.674,88759.0
2018-01-10,137.1531,138.8892,134.6358,137.5003,25156.0
2018-01-11,137.5003,137.5003,135.6623,137.5003,13292.0
2018-01-12,137.5003,137.8504,136.6251,137.8504,11403.0
2018-01-13,137.5003,137.8504,136.6251,137.8504,11403.0
2018-01-14,137.5003,137.8504,136.6251,137.8504,11403.0
2018-01-15,138.9007,141.7015,138.2881,141.1763,23578.0
2018-01-16,141.614,142.3142,141.3514,142.2266,19113.0
2018-01-17,141.3514,141.3514,138.6381,139.1633,27251.0
2018-01-18,139.6009,139.951,137.7629,138.4631,15811.0
2018-01-19,139.0758,139.0758,136.8877,137.4128,30179.0
2018-01-20,139.0758,139.0758,136.8877,137.4128,30179.0
2018-01-21,139.0758,139.0758,136.8877,137.4128,30179.0
2018-01-22,137.4128,140.8263,137.4128,138.113,20782.0
2018-01-23,138.0255,138.113,136.3625,137.4128,30301.0
2018-01-24,137.4128,139.0758,136.6251,137.4128,16401.0
2018-01-25,137.5003,137.8504,135.9249,137.4128,21926.0
2018-01-26,137.5003,137.938,136.1,137.4128,16565.0
2018-01-27,137.5003,137.938,136.1,137.4128,16565.0
2018-01-28,137.5003,137.938,136.1,137.4128,16565.0
2018-01-29,137.938,140.8263,137.7629,138.113,19087.0
2018-01-30,137.4128,138.6381,136.5376,137.4128,19728.0
2018-01-31,137.7629,139.8635,136.5376,136.7126,23648.0
2018-02-01,136.8001,137.8504,136.275,136.8001,14499.0
2018-02-02,136.275,136.275,133.0366,133.2992,18445.0
2018-02-03,136.275,136.275,133.0366,133.2992,18445.0
2018-02-04,136.275,136.275,133.0366,133.2992,18445.0
2018-02-05,131.4612,131.4612,120.8708,129.2731,37551.0
2018-02-06,122.5337,126.7349,122.1836,126.3848,63904.0
2018-02-07,128.6604,133.6493,127.8727,132.599,41417.0
2018-02-08,132.1614,132.4239,124.5468,125.7721,27309.0
2018-02-09,123.9341,125.5971,122.4462,124.0216,31591.0
2018-02-10,123.9341,125.5971,122.4462,124.0216,31591.0
2018-02-11,123.9341,125.5971,122.4462,124.0216,31591.0
2018-02-12,126.2973,129.1855,126.2973,128.2228,23848.0
2018-02-13,129.098,129.5356,125.1594,127.26,25242.0
2018-02-14,128.1353,133.4742,127.5226,133.2992,28848.0
2018-02-15,134.5245,138.3756,132.8616,133.3867,32291.0
2018-02-16,134.2619,135.2247,132.599,133.7368,12576.0
2018-02-17,134.2619,135.2247,132.599,133.7368,12576.0
2018-02-18,134.2619,135.2247,132.599,133.7368,12576.0
2018-02-19,134.3495,134.3495,129.0105,129.9733,15341.0
2018-02-20,129.5356,130.0608,128.0477,128.3103,20380.0
2018-02-21,128.3103,131.2861,127.3475,130.2358,21148.0
2018-02-22,129.3606,129.3606,127.5226,129.3606,12206.0
2018-02-23,129.7107,129.8857,127.6101,128.3103,8473.0
2018-02-24,129.7107,129.8857,127.6101,128.3103,8473.0
2018-02-25,129.7107,129.8857,127.6101,128.3103,8473.0
2018-02-26,128.3978,130.2358,128.3103,128.6604,13218.0
2018-02-27,128.3978,128.7479,124.8969,126.3848,21049.0
2018-02-28,125.8596,128.5729,124.3717,128.5729,20358.0
2018-03-01,128.8355,129.5356,125.6846,127.9602,28732.0
2018-03-02,127.26,127.5226,118.1575,123.409,36172.0
2018-03-03,127.26,127.5226,118.1575,123.409,36172.0
2018-03-04,127.26,127.5226,118.1575,123.409,36172.0
2018-03-05,122.7088,126.0347,122.5337,124.0216,17339.0
2018-03-06,124.8969,126.0347,123.7591,124.0216,19934.0
2018-03-07,123.4965,125.7721,122.5337,125.422,27833.0
2018-03-08,125.5971,125.5971,124.8093,124.8969,9361.0
2018-03-09,124.8093,132.3364,124.8093,131.2861,44287.0
2018-03-10,124.8093,132.3364,124.8093,131.2861,44287.0
2018-03-11,124.8093,132.3364,124.8093,131.2861,44287.0
2018-03-12,132.0738,132.0738,125.8596,126.2973,19132.0
2018-03-13,126.2973,130.3234,126.1222,129.8857,33637.0
2018-03-14,131.7237,136.45,131.5487,134.5245,55576.0
2018-03-15,134.612,136.275,133.7368,136.275,27730.0
2018-03-16,136.45,137.1502,133.9118,133.9118,39418.0
2018-03-17,136.45,137.1502,133.9118,133.9118,39418.0
2018-03-18,136.45,137.1502,133.9118,133.9118,39418.0
2018-03-19,133.7368,137.4128,133.7368,136.275,40920.0
2018-03-20,136.6251,137.4128,134.5245,136.0124,27954.0
2018-03-21,136.1,136.275,133.6493,134.7871,17961.0
2018-03-22,135.8374,137.4128,130.8485,132.1614,42017.0
2018-03-23,131.3737,132.4239,127.4351,132.1614,34699.0
2018-03-24,131.3737,132.4239,127.4351,132.1614,34699.0
2018-03-25,131.3737,132.4239,127.4351,132.1614,34699.0
2018-03-26,132.599,136.8877,132.3364,132.9491,32633.0
2018-03-27,134.5245,134.8746,129.6232,132.0738,19836.0
2018-03-28,131.5487,131.5487,127.4351,128.2228,25525.0
2018-03-29,128.0477,128.8355,126.4723,128.3978,18158.0
2018-03-30,128.0477,128.8355,126.4723,128.3978,18158.0
2018-03-31,128.0477,128.8355,126.4723,128.3978,18158.0
2018-04-01,128.0477,128.8355,126.4723,128.3978,18158.0
2018-04-02,128.0477,128.8355,126.4723,128.3978,18158.0
2018-04-03,128.2228,128.5729,124.8093,127.6976,26572.0
2018-04-04,127.4351,127.6976,124.7218,125.1594,27783.0
2018-04-05,125.9472,129.6232,125.5095,129.4481,23356.0
2018-04-06,129.6232,132.2489,129.098,131.2861,25043.0
2018-04-07,129.6232,132.2489,129.098,131.2861,25043.0
2018-04-08,129.6232,132.2489,129.098,131.2861,25043.0
2018-04-09,131.4612,132.1614,129.3606,129.9733,26196.0
2018-04-10,130.4109,135.2247,130.3234,134.3495,27467.0
2018-04-11,133.9118,135.6623,131.4612,133.7368,90351.0
2018-04-12,133.4742,134.7871,132.6865,134.1744,17523.0
2018-04-13,134.437,135.4873,133.3867,134.6996,16579.0
2018-04-14,134.437,135.4873,133.3867,134.6996,16579.0
2018-04-15,134.437,135.4873,133.3867,134.6996,16579.0
2018-04-16,134.6996,135.3122,133.5618,134.6996,13076.0
2018-04-17,134.7871,135.4873,133.1241,134.437,18084.0
2018-04-18,134.3495,135.4873,133.2117,134.2619,15946.0
2018-04-19,134.3495,134.6996,133.2117,134.5245,12678.0
2018-04-20,134.6996,134.6996,132.3364,133.2992,15724.0
2018-04-21,134.6996,134.6996,132.3364,133.2992,15724.0
2018-04-22,134.6996,134.6996,132.3364,133.2992,15724.0
2018-04-23,133.0366,133.0366,131.2861,132.6865,18396.0
2018-04-24,131.8988,133.4742,131.1986,131.4612,19643.0
2018-04-25,131.5487,131.7237,129.1855,130.761,23521.0
2018-04-26,131.0236,134.2619,130.6735,133.9118,19403.0
2018-04-27,133.9118,134.612,132.1614,134.1744,12577.0
2018-04-28,133.9118,134.612,132.1614,134.1744,12577.0
2018-04-29,133.9118,134.612,132.1614,134.1744,12577.0
2018-04-30,134.6996,137.938,134.437,136.8877,19559.0
2018-05-01,134.6996,137.938,134.437,136.8877,19559.0
2018-05-02,137.4128,139.0758,136.1,136.1,25304.0
2018-05-03,136.3625,136.3625,133.2992,133.4742,15750.0
2018-05-04,133.7368,135.4873,133.7368,135.1372,16576.0
2018-05-05,133.7368,135.4873,133.7368,135.1372,16576.0
2018-05-06,133.7368,135.4873,133.7368,135.1372,16576.0
2018-05-07,134.612,134.612,131.1111,131.9863,36011.0
2018-05-08,131.8113,135.3122,131.6362,134.5245,23571.0
2018-05-09,134.7871,134.8746,132.9491,133.7368,19932.0
2018-05-10,133.9994,133.9994,131.5487,131.7237,14190.0
2018-05-11,131.8988,132.0738,130.8485,131.2861,17700.0
2018-05-12,131.8988,132.0738,130.8485,131.2861,17700.0
2018-05-13,131.8988,132.0738,130.8485,131.2861,17700.0
2018-05-14,132.1614,132.4239,131.5487,132.4239,33440.0
2018-05-15,134.3495,146.3403,134.3495,146.3403,177917.0
2018-05-16,146.1652,147.3906,143.8896,144.5023,55906.0
2018-05-17,144.7648,153.6048,144.7648,153.6048,77506.0
2018-05-18,152.8171,157.5434,148.0032,149.141,66532.0
2018-05-19,152.8171,157.5434,148.0032,149.141,66532.0
2018-05-20,152.8171,157.5434,148.0032,149.141,66532.0
2018-05-21,149.6662,153.8673,149.6662,152.2919,27755.0
2018-05-22,152.2919,152.2919,149.8412,149.9288,25290.0
2018-05-23,149.8412,150.2789,147.9157,147.9157,34511.0
2018-05-24,148.4408,148.7909,145.3775,146.2527,39282.0
2018-05-25,146.5153,152.2919,146.5153,151.2416,31699.0
2018-05-26,146.5153,152.2919,146.5153,151.2416,31699.0
2018-05-27,146.5153,152.2919,146.5153,151.2416,31699.0
2018-05-28,151.5042,152.467,149.9288,149.9288,11871.0
2018-05-29,149.6662,149.7537,144.8524,144.8524,42013.0
2018-05-30,144.3272,146.7779,143.627,146.0777,34657.0
2018-05-31,146.8654,148.7909,146.6028,148.7909,53030.0
2018-06-01,149.141,150.6289,147.9157,147.9157,27191.0
2018-06-02,149.141,150.6289,147.9157,147.9157,27191.0
2018-06-03,149.141,150.6289,147.9157,147.9157,27191.0
2018-06-04,148.0908,150.6289,148.0908,150.3664,20324.0
2018-06-05,150.3664,152.2044,150.3664,150.4539,24802.0
2018-06-06,150.4539,151.5917,150.1038,151.4167,22037.0
2018-06-07,151.6792,153.4297,151.4167,152.2919,38029.0
2018-06-08,151.8543,152.7295,149.8412,150.804,22178.0
2018-06-09,151.8543,152.7295,149.8412,150.804,22178.0
2018-06-10,151.8543,152.7295,149.8412,150.804,22178.0
2018-06-11,150.804,151.5042,148.1783,148.5284,21726.0
2018-06-12,148.7909,150.1913,148.7909,150.1913,21213.0
2018-06-13,150.3664,152.2919,150.2789,151.7668,16461.0
2018-06-14,151.5917,151.8543,148.966,149.4036,25852.0
2018-06-15,149.4036,149.4911,143.627,144.3272,55916.0
2018-06-16,149.4036,149.4911,143.627,144.3272,55916.0
2018-06-17,149.4036,149.4911,143.627,144.3272,55916.0
2018-06-18,143.5395,144.8524,142.3142,144.1522,35728.0
2018-06-19,142.7518,145.6401,141.0013,144.9399,33817.0
2018-06-20,145.6401,146.6028,143.7145,144.6773,24254.0
2018-06-21,144.9399,145.2025,141.0013,141.0888,11699.0
2018-06-22,141.0013,142.2266,140.6512,142.1391,19935.0
2018-06-23,141.0013,142.2266,140.6512,142.1391,19935.0
2018-06-24,141.0013,142.2266,140.6512,142.1391,19935.0
2018-06-25,142.6643,144.4147,136.9752,137.8504,19486.0
2018-06-26,137.7629,138.2005,135.2247,135.6623,20736.0
2018-06-27,136.1875,136.8877,134.5245,135.6623,33608.0
2018-06-28,136.8877,136.8877,129.0105,131.4612,32214.0
2018-06-29,133.0366,134.7871,132.5115,133.2117,32644.0
2018-06-30,133.0366,134.7871,132.5115,133.2117,32644.0
2018-07-01,133.0366,134.7871,132.5115,133.2117,32644.0
2018-07-02,133.0366,133.1241,130.936,131.3737,23355.0
2018-07-03,112.8185,120.2581,103.8036,105.7291,270761.0
2018-07-04,105.4665,107.217,98.9897,99.7775,128957.0
2018-07-05,99.7775,101.5279,98.4646,99.7775,82271.0
2018-07-06,100.6527,106.3418,100.3901,105.9917,97993.0
2018-07-07,100.6527,106.3418,100.3901,105.9917,97993.0
2018-07-08,100.6527,106.3418,100.3901,105.9917,97993.0
2018-07-09,107.217,110.718,105.9917,107.1295,86723.0
2018-07-10,107.6546,109.055,104.8539,105.6416,54484.0
2018-07-11,105.9917,105.9917,101.0028,103.541,86034.0
2018-07-12,104.3287,106.0792,104.0661,105.6416,43624.0
2018-07-13,106.1667,106.9544,104.2412,104.8539,29996.0
2018-07-14,106.1667,106.9544,104.2412,104.8539,29996.0
2018-07-15,106.1667,106.9544,104.2412,104.8539,29996.0
2018-07-16,105.379,107.1295,104.8539,105.1164,35854.0
2018-07-17,105.2915,105.4665,101.4404,102.3157,38126.0
2018-07-18,102.2281,103.0158,100.9153,101.4404,25833.0
2018-07-19,101.4404,101.6155,98.2895,100.9153,56256.0
2018-07-20,100.9153,104.5913,100.4776,104.4162,40076.0
2018-07-21,100.9153,104.5913,100.4776,104.4162,40076.0
2018-07-22,100.9153,104.5913,100.4776,104.4162,40076.0
2018-07-23,104.5913,105.8166,100.04,101.0903,38972.0
2018-07-24,101.6155,105.6416,101.5279,105.0289,38777.0
2018-07-25,105.554,105.6416,102.2281,102.9283,33592.0
2018-07-26,103.1909,105.554,102.5782,104.7663,33448.0
2018-07-27,105.8166,109.4051,105.4665,107.042,50357.0
2018-07-28,105.8166,109.4051,105.4665,107.042,50357.0
2018-07-29,105.8166,109.4051,105.4665,107.042,50357.0
2018-07-30,107.1295,107.1295,104.9414,106.7794,29094.0
2018-07-31,106.9544,107.8297,105.0289,107.6546,33313.0
2018-08-01,108.1798,108.88,105.2039,108.5299,44068.0
2018-08-02,108.0047,108.0047,105.0289,106.5168,29330.0
2018-08-03,106.8669,108.0047,106.3418,107.217,20711.0
2018-08-04,106.8669,108.0047,106.3418,107.217,20711.0
2018-08-05,106.8669,108.0047,106.3418,107.217,20711.0
2018-08-06,107.8297,108.88,106.6919,107.1295,24141.0
2018-08-07,107.6546,107.8297,106.0792,107.042,20606.0
2018-08-08,106.7794,107.7421,106.1667,106.4293,14370.0
2018-08-09,106.6043,107.8297,105.2039,107.217,26079.0
2018-08-10,107.042,109.055,105.9917,108.6174,27773.0
2018-08-11,107.042,109.055,105.9917,108.6174,27773.0
2018-08-12,107.042,109.055,105.9917,108.6174,27773.0
2018-08-13,108.4423,108.4423,105.554,106.6043,16581.0
2018-08-14,106.0792,106.1667,104.1537,104.7663,24033.0
2018-08-15,105.0289,105.0289,100.7402,101.0903,30253.0
2018-08-16,101.1778,104.8539,100.7402,104.1537,18535.0
2018-08-17,104.1537,105.8166,103.1034,105.2915,20624.0
2018-08-18,104.1537,105.8166,103.1034,105.2915,20624.0
2018-08-19,104.1537,105.8166,103.1034,105.2915,20624.0
2018-08-20,105.379,106.7794,104.7663,106.1667,21978.0
2018-08-21,106.1667,106.8669,105.379,105.7291,11641.0
2018-08-22,105.9041,107.1295,102.2281,102.4907,26333.0
2018-08-23,102.4907,105.2039,102.2281,103.6285,20803.0
2018-08-24,103.8911,104.5038,102.4907,104.1537,18510.0
2018-08-25,103.8911,104.5038,102.4907,104.1537,18510.0
2018-08-26,103.8911,104.5038,102.4907,104.1537,18510.0
2018-08-27,104.3287,114.0439,104.3287,113.4312,62636.0
2018-08-28,113.2562,115.2692,110.718,111.6807,56359.0
2018-08-29,111.6807,111.6807,108.9675,109.4051,31018.0
2018-08-30,109.4926,110.718,108.6174,109.9303,17639.0
2018-08-31,109.6677,110.718,108.88,110.3679,18510.0
2018-09-01,109.6677,110.718,108.88,110.3679,18510.0
2018-09-02,109.6677,110.718,108.88,110.3679,18510.0
2018-09-03,110.2803,110.4554,108.7049,108.88,13434.0
2018-09-04,108.9675,109.3176,106.6043,107.6546,17782.0
2018-09-05,107.7421,112.9936,107.7421,108.6174,68015.0
2018-09-06,108.6174,108.6174,106.6043,107.3045,32903.0
2018-09-07,107.4796,108.6174,104.1537,105.7291,36901.0
2018-09-08,107.4796,108.6174,104.1537,105.7291,36901.0
2018-09-09,107.4796,108.6174,104.1537,105.7291,36901.0
2018-09-10,105.9041,108.5299,104.7663,108.0922,31088.0
2018-09-11,109.2301,110.2803,107.6546,107.9172,32252.0
2018-09-12,107.8297,109.9303,107.4796,109.6677,24281.0
2018-09-13,109.7552,112.0308,109.3176,110.6304,31643.0
2018-09-14,110.6304,111.6807,110.1928,111.2431,24483.0
2018-09-15,110.6304,111.6807,110.1928,111.2431,24483.0
2018-09-16,110.6304,111.6807,110.1928,111.2431,24483.0
2018-09-17,111.3306,112.731,111.1556,112.1184,14463.0
2018-09-18,112.2934,113.6063,111.4182,111.4182,42981.0
2018-09-19,111.1556,111.1556,101.4404,101.4404,125555.0
2018-09-20,101.3529,101.4404,93.1256,100.6527,198761.0
2018-09-21,101.1778,103.4535,101.1778,102.5782,47601.0
2018-09-22,101.1778,103.4535,101.1778,102.5782,47601.0
2018-09-23,101.1778,103.4535,101.1778,102.5782,47601.0
2018-09-24,102.7533,103.8911,99.4274,99.6899,32655.0
2018-09-25,99.865,100.3901,97.5894,97.7644,45362.0
2018-09-26,97.7644,98.9897,95.8389,98.6396,35380.0
2018-09-27,95.4888,99.2523,84.1544,84.1544,284888.0
2018-09-28,82.7103,85.5548,82.0101,82.4477,129147.0
2018-09-29,82.7103,85.5548,82.0101,82.4477,129147.0
2018-09-30,82.7103,85.5548,82.0101,82.4477,129147.0
2018-10-01,81.9225,87.7867,81.6162,87.2615,106729.0
2018-10-02,87.5241,87.5241,84.1106,84.1544,58455.0
2018-10-03,84.1106,84.4607,82.7103,82.7103,50625.0
2018-10-04,82.2726,82.4914,80.3909,81.0473,67749.0
2018-10-05,80.4346,81.0035,74.5268,75.7083,120863.0
2018-10-06,80.4346,81.0035,74.5268,75.7083,120863.0
2018-10-07,80.4346,81.0035,74.5268,75.7083,120863.0
2018-10-08,75.0957,80.3033,74.5705,78.8154,102053.0
2018-10-09,79.2531,79.2531,76.7149,78.7717,60765.0
2018-10-10,78.7717,79.1218,75.6646,75.7959,148166.0
2018-10-11,74.5705,77.6776,71.5509,76.5836,81731.0
2018-10-12,77.3713,79.6469,77.24,78.2903,49681.0
2018-10-13,77.3713,79.6469,77.24,78.2903,49681.0
2018-10-14,77.3713,79.6469,77.24,78.2903,49681.0
2018-10-15,78.5966,82.2726,77.4588,82.0101,52655.0
2018-10-16,82.0101,83.8918,81.0473,83.6293,60567.0
2018-10-17,83.6293,87.7867,83.6293,85.3797,88583.0
2018-10-18,85.5548,85.9924,83.673,85.0734,34582.0
2018-10-19,84.4607,84.4607,78.3341,79.3406,57522.0
2018-10-20,84.4607,84.4607,78.3341,79.3406,57522.0
2018-10-21,84.4607,84.4607,78.3341,79.3406,57522.0
2018-10-22,79.6469,81.0473,77.5463,77.6776,33432.0
2018-10-23,76.496,76.496,72.2074,72.3824,69582.0
2018-10-24,72.645,74.2642,70.063,70.7195,51293.0
2018-10-25,70.0193,73.8703,69.4941,72.6888,49772.0
2018-10-26,72.4262,74.0016,70.1943,74.0016,42916.0
2018-10-27,72.4262,74.0016,70.1943,74.0016,42916.0
2018-10-28,72.4262,74.0016,70.1943,74.0016,42916.0
2018-10-29,76.146,77.24,74.0454,76.2335,14800.0
2018-10-30,76.3648,78.3341,75.7521,78.0277,30787.0
2018-10-31,78.5966,80.8285,78.3341,78.5529,30585.0
2018-11-01,78.7717,81.2224,77.8964,78.5529,33101.0
2018-11-02,80.1283,84.6358,80.1283,84.0231,92205.0
2018-11-03,80.1283,84.6358,80.1283,84.0231,92205.0
2018-11-04,80.1283,84.6358,80.1283,84.0231,92205.0
2018-11-05,83.8481,84.0231,81.3099,81.8788,37983.0
2018-11-06,82.0976,82.0976,80.2158,80.5222,33356.0
2018-11-07,80.741,83.9356,80.741,81.7913,40203.0
2018-11-08,81.9225,83.4542,81.835,82.6227,31209.0
2018-11-09,82.5352,82.8853,77.4588,77.4588,55726.0
2018-11-10,82.5352,82.8853,77.4588,77.4588,55726.0
2018-11-11,82.5352,82.8853,77.4588,77.4588,55726.0
2018-11-12,77.8964,79.3843,76.4523,77.4588,47997.0
2018-11-13,77.5026,79.2093,75.7083,77.1962,43969.0
2018-11-14,76.8461,78.903,74.5705,77.2838,29156.0
2018-11-15,77.3713,79.0342,74.658,74.7893,23670.0
2018-11-16,74.7456,77.5026,72.3387,72.4699,44496.0
2018-11-17,74.7456,77.5026,72.3387,72.4699,44496.0
2018-11-18,74.7456,77.5026,72.3387,72.4699,44496.0
2018-11-19,72.4262,73.4327,70.9383,72.3824,41638.0
2018-11-20,72.3824,72.3824,69.6254,70.5882,34841.0
2018-11-21,70.807,74.5705,69.6254,74.3079,40978.0
2018-11-22,74.2204,74.2204,72.2949,72.645,34924.0
2018-11-23,72.645,76.6273,72.645,75.9271,37918.0
2018-11-24,72.645,76.6273,72.645,75.9271,37918.0
2018-11-25,72.645,76.6273,72.645,75.9271,37918.0
2018-11-26,76.146,77.6776,73.8703,75.0519,37619.0
2018-11-27,79.3843,83.1041,76.8024,82.754,120018.0
2018-11-28,83.0166,89.012,81.5724,87.5241,87287.0
2018-11-29,88.1368,88.1368,83.9356,84.4607,59916.0
2018-11-30,84.1982,85.2047,81.6162,81.6162,70683.0
2018-12-01,84.1982,85.2047,81.6162,81.6162,70683.0
2018-12-02,84.1982,85.2047,81.6162,81.6162,70683.0
2018-12-03,82.8415,84.1982,79.8657,81.0035,47111.0
2018-12-04,80.8723,83.7605,80.6097,83.4105,40102.0
2018-12-05,82.2289,82.2289,79.5594,79.6032,27222.0
2018-12-06,78.5966,78.5966,74.658,75.0957,60078.0
2018-12-07,75.6208,78.1152,74.9644,74.9644,52902.0
2018-12-08,75.6208,78.1152,74.9644,74.9644,52902.0
2018-12-09,75.6208,78.1152,74.9644,74.9644,52902.0
2018-12-10,74.0891,74.1767,69.0565,69.5379,50790.0
2018-12-11,70.0193,74.6143,69.7567,73.1264,41977.0
2018-12-12,74.0454,78.2028,74.0454,76.5836,58253.0
2018-12-13,76.8461,78.7279,75.1394,75.2707,37312.0
2018-12-14,74.9206,75.4458,73.0388,73.9141,38256.0
2018-12-15,74.9206,75.4458,73.0388,73.9141,38256.0
2018-12-16,74.9206,75.4458,73.0388,73.9141,38256.0
2018-12-17,74.0454,74.0454,70.1943,70.807,32420.0
2018-12-18,70.1943,71.2446,69.8005,70.7195,39060.0
2018-12-19,71.0696,73.8703,70.982,73.3889,40824.0
2018-12-20,72.2074,72.2074,69.4504,69.8442,31196.0
2018-12-21,69.6692,69.9317,66.7371,67.4373,60267.0
2018-12-22,69.6692,69.9317,66.7371,67.4373,60267.0
2018-12-23,69.6692,69.9317,66.7371,67.4373,60267.0
2018-12-24,66.6934,67.9187,65.8619,65.8619,14295.0
2018-12-25,66.6934,67.9187,65.8619,65.8619,14295.0
2018-12-26,66.6934,67.9187,65.8619,65.8619,14295.0
2018-12-27,67.5686,70.7195,65.6431,66.3433,29336.0
2018-12-28,67.0434,69.0565,66.9559,68.0062,22854.0
2018-12-29,67.0434,69.0565,66.9559,68.0062,22854.0
2018-12-30,67.0434,69.0565,66.9559,68.0062,22854.0
2018-12-31,68.5314,70.8945,68.5314,70.5882,11703.0
2019-01-01,68.5314,70.8945,68.5314,70.5882,11703.0
2019-01-02,69.888,69.888,66.9997,68.0937,28365.0
2019-01-03,67.3935,67.3935,62.6672,63.8488,68426.0
2019-01-04,64.1989,66.1244,62.6672,66.0807,73813.0
2019-01-05,64.1989,66.1244,62.6672,66.0807,73813.0
2019-01-06,64.1989,66.1244,62.6672,66.0807,73813.0
2019-01-07,63.1924,66.1244,61.8358,65.5118,88078.0
2019-01-08,65.293,66.6934,63.455,64.9866,88837.0
2019-01-09,65.6431,75.3582,65.2054,74.2642,133445.0
2019-01-10,73.564,73.564,70.7195,71.7697,43208.0
2019-01-11,72.4874,76.4796,72.4874,76.0759,54288.0
2019-01-12,72.4874,76.4796,72.4874,76.0759,54288.0
2019-01-13,72.4874,76.4796,72.4874,76.0759,54288.0
2019-01-14,75.6274,75.6722,71.8146,71.8146,43333.0
2019-01-15,72.308,73.2948,70.0652,70.1549,45268.0
2019-01-16,70.3343,73.1603,70.3343,72.936,23069.0
2019-01-17,72.8463,73.2051,71.1417,71.3212,25999.0
2019-01-18,72.0389,76.6142,72.0389,76.1656,49413.0
2019-01-19,72.0389,76.6142,72.0389,76.1656,49413.0
2019-01-20,72.0389,76.6142,72.0389,76.1656,49413.0
2019-01-21,76.1656,76.1656,73.7883,73.8331,21407.0
2019-01-22,73.564,73.6985,71.994,72.936,32411.0
2019-01-23,72.8463,73.564,70.6932,72.6669,31010.0
2019-01-24,72.8014,74.4611,71.3212,73.1603,27834.0
2019-01-25,73.564,78.9467,73.564,77.5113,50957.0
2019-01-26,73.564,78.9467,73.564,77.5113,50957.0
2019-01-27,73.564,78.9467,73.564,77.5113,50957.0
2019-01-28,77.3319,79.3056,75.5825,76.2553,60388.0
