,OTP HB Equity,OTP HB Equity,OTP HB Equity,OTP HB Equity,OTP HB Equity
2014-08-26,3424.7,3468.0,3384.8,3460.5,406769.0
2014-08-27,3463.9,3494.7,3460.5,3494.7,479849.0
2014-08-28,3485.5,3486.3,3366.5,3399.8,865991.0
2014-08-29,3412.3,3445.6,3395.6,3445.6,728141.0
2014-08-30,3412.3,3445.6,3395.6,3445.6,728141.0
2014-08-31,3412.3,3445.6,3395.6,3445.6,728141.0
2014-09-01,3453.0,3483.0,3445.6,3469.7,506270.0
2014-09-02,3496.3,3514.6,3440.6,3462.2,877066.0
2014-09-03,3472.2,3624.5,3472.2,3617.0,1905108.0
2014-09-04,3611.2,3720.2,3592.0,3695.2,1176641.0
2014-09-05,3674.4,3686.9,3645.3,3682.7,525800.0
2014-09-06,3674.4,3686.9,3645.3,3682.7,525800.0
2014-09-07,3674.4,3686.9,3645.3,3682.7,525800.0
2014-09-08,3689.4,3710.2,3613.7,3649.5,921768.0
2014-09-09,3642.0,3699.4,3564.6,3695.2,1123634.0
2014-09-10,3662.8,3710.2,3584.5,3682.7,871631.0
2014-09-11,3686.9,3699.4,3632.0,3661.9,604384.0
2014-09-12,3661.1,3661.1,3629.5,3645.3,446556.0
2014-09-13,3661.1,3661.1,3629.5,3645.3,446556.0
2014-09-14,3661.1,3661.1,3629.5,3645.3,446556.0
2014-09-15,3620.3,3652.8,3603.7,3645.3,328923.0
2014-09-16,3628.7,3691.1,3620.3,3686.9,490388.0
2014-09-17,3695.2,3697.7,3669.4,3691.1,566569.0
2014-09-18,3698.6,3711.9,3678.6,3711.0,473847.0
2014-09-19,3703.6,3735.2,3632.8,3666.1,672420.0
2014-09-20,3703.6,3735.2,3632.8,3666.1,672420.0
2014-09-21,3703.6,3735.2,3632.8,3666.1,672420.0
2014-09-22,3645.3,3702.7,3634.5,3702.7,336593.0
2014-09-23,3657.8,3661.9,3551.3,3587.0,2108132.0
2014-09-24,3571.2,3580.4,3458.9,3463.0,2166122.0
2014-09-25,3429.7,3489.7,3295.7,3329.0,2817145.0
2014-09-26,3328.2,3354.0,3258.3,3319.9,2830423.0
2014-09-27,3328.2,3354.0,3258.3,3319.9,2830423.0
2014-09-28,3328.2,3354.0,3258.3,3319.9,2830423.0
2014-09-29,3329.0,3383.1,3303.2,3383.1,1013028.0
2014-09-30,3420.6,3485.5,3413.9,3478.8,1372215.0
2014-10-01,3470.5,3483.0,3437.2,3457.2,674442.0
2014-10-02,3428.9,3429.7,3346.5,3354.0,1514489.0
2014-10-03,3384.0,3433.1,3383.1,3420.6,369701.0
2014-10-04,3384.0,3433.1,3383.1,3420.6,369701.0
2014-10-05,3384.0,3433.1,3383.1,3420.6,369701.0
2014-10-06,3437.2,3470.5,3437.2,3456.4,438236.0
2014-10-07,3453.9,3459.7,3400.6,3453.9,737746.0
2014-10-08,3423.9,3428.9,3349.8,3349.8,921877.0
2014-10-09,3413.1,3433.1,3324.9,3339.0,734319.0
2014-10-10,3309.9,3352.3,3304.1,3329.0,759476.0
2014-10-11,3309.9,3352.3,3304.1,3329.0,759476.0
2014-10-12,3309.9,3352.3,3304.1,3329.0,759476.0
2014-10-13,3312.4,3379.0,3312.4,3364.8,629624.0
2014-10-14,3345.7,3399.8,3329.0,3362.3,644619.0
2014-10-15,3377.3,3384.0,3245.8,3262.5,1609576.0
2014-10-16,3273.3,3295.7,3205.9,3262.5,1518973.0
2014-10-17,3284.9,3391.5,3270.8,3364.0,1148115.0
2014-10-18,3284.9,3391.5,3270.8,3364.0,1148115.0
2014-10-19,3284.9,3391.5,3270.8,3364.0,1148115.0
2014-10-20,3385.6,3385.6,3316.6,3328.2,422425.0
2014-10-21,3308.2,3387.3,3274.9,3378.1,536849.0
2014-10-22,3387.3,3398.9,3345.7,3354.0,414519.0
2014-10-23,3387.3,3398.9,3345.7,3354.0,414519.0
2014-10-24,3387.3,3398.9,3345.7,3354.0,414519.0
2014-10-25,3387.3,3398.9,3345.7,3354.0,414519.0
2014-10-26,3387.3,3398.9,3345.7,3354.0,414519.0
2014-10-27,3403.9,3412.3,3333.2,3357.3,464932.0
2014-10-28,3359.0,3365.7,3330.7,3333.2,542696.0
2014-10-29,3361.5,3366.5,3279.1,3287.4,474978.0
2014-10-30,3329.0,3370.7,3246.6,3370.7,696869.0
2014-10-31,3402.3,3406.4,3345.7,3383.1,1131742.0
2014-11-01,3402.3,3406.4,3345.7,3383.1,1131742.0
2014-11-02,3402.3,3406.4,3345.7,3383.1,1131742.0
2014-11-03,3370.7,3374.8,3320.7,3345.7,880066.0
2014-11-04,3348.2,3375.6,3283.3,3287.4,645724.0
2014-11-05,3299.9,3320.7,3279.1,3279.9,509590.0
2014-11-06,3289.1,3304.1,3280.8,3287.4,518392.0
2014-11-07,3289.1,3295.7,3226.7,3246.6,917981.0
2014-11-08,3289.1,3295.7,3226.7,3246.6,917981.0
2014-11-09,3289.1,3295.7,3226.7,3246.6,917981.0
2014-11-10,3327.4,3452.2,3324.9,3412.3,2042053.0
2014-11-11,3420.6,3444.7,3370.7,3370.7,605196.0
2014-11-12,3386.5,3438.9,3362.3,3395.6,1049053.0
2014-11-13,3424.7,3424.7,3384.8,3397.3,323009.0
2014-11-14,3418.1,3422.3,3337.4,3337.4,852908.0
2014-11-15,3418.1,3422.3,3337.4,3337.4,852908.0
2014-11-16,3418.1,3422.3,3337.4,3337.4,852908.0
2014-11-17,3319.9,3343.2,3308.2,3325.7,352074.0
2014-11-18,3334.0,3379.0,3329.0,3337.4,450268.0
2014-11-19,3338.2,3370.7,3337.4,3349.8,278113.0
2014-11-20,3348.2,3354.0,3295.7,3304.1,1029883.0
2014-11-21,3293.3,3341.5,3273.3,3318.2,747743.0
2014-11-22,3293.3,3341.5,3273.3,3318.2,747743.0
2014-11-23,3293.3,3341.5,3273.3,3318.2,747743.0
2014-11-24,3320.7,3340.7,3284.9,3304.1,307391.0
2014-11-25,3304.1,3324.9,3291.6,3324.9,628232.0
2014-11-26,3320.7,3334.9,3309.1,3309.1,188235.0
2014-11-27,3312.4,3320.7,3302.4,3304.9,196992.0
2014-11-28,3315.7,3329.0,3255.0,3300.7,670839.0
2014-11-29,3315.7,3329.0,3255.0,3300.7,670839.0
2014-11-30,3315.7,3329.0,3255.0,3300.7,670839.0
2014-12-01,3262.5,3294.1,3245.8,3256.6,865748.0
2014-12-02,3245.8,3273.3,3245.8,3270.8,404136.0
2014-12-03,3286.6,3304.1,3265.0,3304.1,195896.0
2014-12-04,3326.5,3344.9,3308.2,3329.9,471890.0
2014-12-05,3349.8,3408.1,3338.2,3395.6,688340.0
2014-12-06,3349.8,3408.1,3338.2,3395.6,688340.0
2014-12-07,3349.8,3408.1,3338.2,3395.6,688340.0
2014-12-08,3403.9,3403.9,3374.8,3395.6,344808.0
2014-12-09,3355.7,3395.6,3341.5,3367.3,691303.0
2014-12-10,3387.3,3429.7,3379.0,3412.3,1011904.0
2014-12-11,3412.3,3428.1,3400.6,3416.4,938466.0
2014-12-12,3419.8,3430.6,3346.5,3395.6,3486303.0
2014-12-13,3419.8,3430.6,3346.5,3395.6,3486303.0
2014-12-14,3419.8,3430.6,3346.5,3395.6,3486303.0
2014-12-15,3358.2,3408.1,3277.4,3295.7,2113521.0
2014-12-16,3287.4,3287.4,2996.1,3066.0,3967666.0
2014-12-17,3083.5,3121.0,3004.5,3108.5,2040718.0
2014-12-18,3154.3,3195.0,3080.2,3083.5,1459775.0
2014-12-19,3121.0,3145.9,3079.4,3125.1,1066060.0
2014-12-20,3121.0,3145.9,3079.4,3125.1,1066060.0
2014-12-21,3121.0,3145.9,3079.4,3125.1,1066060.0
2014-12-22,3145.9,3174.2,3137.6,3165.1,333680.0
2014-12-23,3178.4,3186.7,3158.4,3166.7,341064.0
2014-12-24,3178.4,3186.7,3158.4,3166.7,341064.0
2014-12-25,3178.4,3186.7,3158.4,3166.7,341064.0
2014-12-26,3178.4,3186.7,3158.4,3166.7,341064.0
2014-12-27,3178.4,3186.7,3158.4,3166.7,341064.0
2014-12-28,3178.4,3186.7,3158.4,3166.7,341064.0
2014-12-29,3179.2,3187.6,3138.5,3145.9,213507.0
2014-12-30,3162.6,3171.7,3137.6,3171.7,302389.0
2014-12-31,3162.6,3171.7,3137.6,3171.7,302389.0
2015-01-01,3162.6,3171.7,3137.6,3171.7,302389.0
2015-01-02,3162.6,3171.7,3137.6,3171.7,302389.0
2015-01-03,3162.6,3171.7,3137.6,3171.7,302389.0
2015-01-04,3162.6,3171.7,3137.6,3171.7,302389.0
2015-01-05,3161.8,3161.8,3106.0,3129.3,853720.0
2015-01-06,3127.6,3132.6,3044.4,3046.1,1071976.0
2015-01-07,3046.1,3069.4,2996.1,3004.5,1358789.0
2015-01-08,3045.2,3116.0,3025.3,3100.2,943193.0
2015-01-09,3108.5,3121.0,3037.7,3037.7,582785.0
2015-01-10,3108.5,3121.0,3037.7,3037.7,582785.0
2015-01-11,3108.5,3121.0,3037.7,3037.7,582785.0
2015-01-12,3059.4,3074.4,2962.8,3013.6,705646.0
2015-01-13,3001.1,3040.2,2987.8,3011.9,669725.0
2015-01-14,2987.0,3029.4,2987.0,2996.1,946292.0
2015-01-15,3033.6,3035.3,2821.4,2895.4,4165499.0
2015-01-16,2912.9,2962.8,2896.3,2957.9,1256450.0
2015-01-17,2912.9,2962.8,2896.3,2957.9,1256450.0
2015-01-18,2912.9,2962.8,2896.3,2957.9,1256450.0
2015-01-19,2971.2,2992.0,2966.2,2979.5,223950.0
2015-01-20,2987.8,3083.5,2964.5,3069.4,924104.0
2015-01-21,3087.7,3136.8,3059.4,3106.8,1023075.0
2015-01-22,3128.5,3175.1,3113.5,3175.1,965022.0
2015-01-23,3179.2,3210.9,3121.0,3145.1,1013098.0
2015-01-24,3179.2,3210.9,3121.0,3145.1,1013098.0
2015-01-25,3179.2,3210.9,3121.0,3145.1,1013098.0
2015-01-26,3121.0,3201.7,3062.7,3201.7,703672.0
2015-01-27,3195.9,3204.2,3132.6,3158.4,895547.0
2015-01-28,3179.2,3200.0,3106.8,3106.8,791540.0
2015-01-29,3097.7,3111.0,3054.4,3076.9,1455967.0
2015-01-30,3084.4,3095.2,3026.9,3037.7,1562790.0
2015-01-31,3084.4,3095.2,3026.9,3037.7,1562790.0
2015-02-01,3084.4,3095.2,3026.9,3037.7,1562790.0
2015-02-02,3066.9,3074.4,3014.4,3041.9,648159.0
2015-02-03,3056.9,3195.9,3056.9,3187.6,1899464.0
2015-02-04,3195.9,3245.8,3158.4,3230.0,1198990.0
2015-02-05,3201.7,3287.4,3189.2,3225.0,2373149.0
2015-02-06,3245.8,3262.5,3205.0,3262.5,1039437.0
2015-02-07,3245.8,3262.5,3205.0,3262.5,1039437.0
2015-02-08,3245.8,3262.5,3205.0,3262.5,1039437.0
2015-02-09,3230.0,3474.7,3131.8,3420.6,3481653.0
2015-02-10,3453.0,3649.5,3433.1,3571.2,5664868.0
2015-02-11,3549.6,3587.0,3483.0,3563.7,2068320.0
2015-02-12,3552.9,3693.6,3552.9,3671.1,2901549.0
2015-02-13,3674.4,3693.6,3622.0,3637.0,1086011.0
2015-02-14,3674.4,3693.6,3622.0,3637.0,1086011.0
2015-02-15,3674.4,3693.6,3622.0,3637.0,1086011.0
2015-02-16,3620.3,3620.3,3570.4,3599.5,543767.0
2015-02-17,3566.2,3617.8,3542.1,3572.9,1109175.0
2015-02-18,3587.0,3623.7,3566.2,3582.9,1024474.0
2015-02-19,3602.9,3603.7,3550.4,3578.7,643395.0
2015-02-20,3578.7,3627.8,3555.4,3566.2,792138.0
2015-02-21,3578.7,3627.8,3555.4,3566.2,792138.0
2015-02-22,3578.7,3627.8,3555.4,3566.2,792138.0
2015-02-23,3595.4,3630.3,3587.0,3603.7,767937.0
2015-02-24,3603.7,3670.3,3587.0,3661.9,1437958.0
2015-02-25,3661.9,3678.6,3626.2,3657.8,289781.0
2015-02-26,3623.7,3670.3,3616.2,3616.2,679009.0
2015-02-27,3616.2,3636.1,3557.1,3566.2,1120842.0
2015-02-28,3616.2,3636.1,3557.1,3566.2,1120842.0
2015-03-01,3616.2,3636.1,3557.1,3566.2,1120842.0
2015-03-02,3566.2,3592.0,3545.4,3545.4,637275.0
2015-03-03,3574.6,3578.7,3453.9,3453.9,1041773.0
2015-03-04,3458.9,3515.5,3434.7,3495.5,1127772.0
2015-03-05,3495.5,3528.8,3475.5,3478.0,603404.0
2015-03-06,3508.0,3644.5,3487.2,3628.7,1244775.0
2015-03-07,3508.0,3644.5,3487.2,3628.7,1244775.0
2015-03-08,3508.0,3644.5,3487.2,3628.7,1244775.0
2015-03-09,3647.0,3795.1,3629.5,3766.8,2463117.0
2015-03-10,3770.1,3835.9,3736.8,3815.9,3671392.0
2015-03-11,3811.7,3944.9,3795.1,3940.7,2048261.0
2015-03-12,3936.6,3961.6,3828.4,3919.9,2282992.0
2015-03-13,3886.7,3928.3,3870.0,3911.6,861792.0
2015-03-14,3886.7,3928.3,3870.0,3911.6,861792.0
2015-03-15,3886.7,3928.3,3870.0,3911.6,861792.0
2015-03-16,3888.3,3935.8,3888.3,3907.5,418707.0
2015-03-17,3895.8,3919.9,3862.5,3895.0,1224815.0
2015-03-18,3878.3,3920.8,3869.2,3884.2,1344746.0
2015-03-19,3945.7,4069.8,3944.9,4053.9,1984161.0
2015-03-20,4070.6,4244.5,4070.6,4244.5,2224921.0
2015-03-21,4070.6,4244.5,4070.6,4244.5,2224921.0
2015-03-22,4070.6,4244.5,4070.6,4244.5,2224921.0
2015-03-23,4261.2,4284.5,4190.4,4245.4,2442745.0
2015-03-24,4235.4,4261.2,4128.8,4248.7,2073886.0
2015-03-25,4261.2,4551.6,4243.7,4527.5,3991187.0
2015-03-26,4494.2,4609.9,4380.2,4494.2,3357268.0
2015-03-27,4475.1,4494.2,4336.1,4411.0,1295497.0
2015-03-28,4475.1,4494.2,4336.1,4411.0,1295497.0
2015-03-29,4475.1,4494.2,4336.1,4411.0,1295497.0
2015-03-30,4468.4,4502.5,4421.8,4468.4,816736.0
2015-03-31,4452.6,4490.9,4371.0,4414.3,1038485.0
2015-04-01,4443.4,4443.4,4378.5,4411.8,517158.0
2015-04-02,4390.2,4411.0,4348.6,4411.0,889121.0
2015-04-03,4390.2,4411.0,4348.6,4411.0,889121.0
2015-04-04,4390.2,4411.0,4348.6,4411.0,889121.0
2015-04-05,4390.2,4411.0,4348.6,4411.0,889121.0
2015-04-06,4390.2,4411.0,4348.6,4411.0,889121.0
2015-04-07,4460.9,4543.3,4435.9,4452.6,815617.0
2015-04-08,4428.5,4485.9,4427.6,4443.4,843291.0
2015-04-09,4412.6,4469.2,4371.9,4469.2,557161.0
2015-04-10,4452.6,4597.4,4452.6,4579.1,985183.0
2015-04-11,4452.6,4597.4,4452.6,4579.1,985183.0
2015-04-12,4452.6,4597.4,4452.6,4579.1,985183.0
2015-04-13,4585.8,4947.0,4585.8,4947.0,3013578.0
2015-04-14,4943.6,5033.5,4753.9,4877.0,2671615.0
2015-04-15,4861.2,4907.8,4785.5,4817.1,859113.0
2015-04-16,4859.6,4893.7,4793.8,4796.3,921070.0
2015-04-17,4785.5,4797.1,4612.4,4635.7,1554976.0
2015-04-18,4785.5,4797.1,4612.4,4635.7,1554976.0
2015-04-19,4785.5,4797.1,4612.4,4635.7,1554976.0
2015-04-20,4619.0,4735.6,4593.2,4677.3,686934.0
2015-04-21,4743.9,4816.3,4718.9,4816.3,997290.0
2015-04-22,4826.3,4867.9,4786.3,4858.7,920205.0
2015-04-23,4832.9,4860.4,4791.3,4843.8,472397.0
2015-04-24,4845.4,4867.1,4806.3,4867.1,653648.0
2015-04-25,4845.4,4867.1,4806.3,4867.1,653648.0
2015-04-26,4845.4,4867.1,4806.3,4867.1,653648.0
2015-04-27,4868.7,5031.0,4852.1,5000.2,1208019.0
2015-04-28,4993.6,5016.0,4921.2,4978.6,936392.0
2015-04-29,4960.3,4976.1,4885.4,4891.2,895352.0
2015-04-30,4895.4,5090.1,4860.4,4997.7,2105938.0
2015-05-01,4895.4,5090.1,4860.4,4997.7,2105938.0
2015-05-02,4895.4,5090.1,4860.4,4997.7,2105938.0
2015-05-03,4895.4,5090.1,4860.4,4997.7,2105938.0
2015-05-04,5001.9,5089.3,5001.9,5019.4,963407.0
2015-05-05,5035.2,5067.6,5006.0,5039.3,873619.0
2015-05-06,5001.9,5048.5,4978.6,5047.7,779001.0
2015-05-07,5016.9,5035.2,4935.3,4993.6,1315807.0
2015-05-08,5010.2,5017.7,4929.5,4951.9,615020.0
2015-05-09,5010.2,5017.7,4929.5,4951.9,615020.0
2015-05-10,5010.2,5017.7,4929.5,4951.9,615020.0
2015-05-11,4950.3,4988.6,4920.3,4960.3,355119.0
2015-05-12,4927.8,4950.3,4885.4,4914.5,617565.0
2015-05-13,4927.0,5035.2,4920.3,5001.9,972518.0
2015-05-14,4994.4,4994.4,4927.0,4927.0,467496.0
2015-05-15,4935.3,4991.1,4921.2,4960.3,472532.0
2015-05-16,4935.3,4991.1,4921.2,4960.3,472532.0
2015-05-17,4935.3,4991.1,4921.2,4960.3,472532.0
2015-05-18,4960.3,4973.6,4918.7,4943.6,385077.0
2015-05-19,4951.9,5000.2,4922.8,4935.3,879260.0
2015-05-20,4968.6,4973.6,4839.6,4839.6,727704.0
2015-05-21,4852.1,4867.9,4652.3,4743.9,1475849.0
2015-05-22,4760.5,4776.3,4670.6,4693.9,466261.0
2015-05-23,4760.5,4776.3,4670.6,4693.9,466261.0
2015-05-24,4760.5,4776.3,4670.6,4693.9,466261.0
2015-05-25,4760.5,4776.3,4670.6,4693.9,466261.0
2015-05-26,4677.3,4718.9,4595.7,4634.9,957020.0
2015-05-27,4619.9,4710.6,4602.4,4710.6,1107681.0
2015-05-28,4726.4,4801.3,4705.6,4768.0,819357.0
2015-05-29,4808.8,4808.8,4706.4,4743.9,880977.0
2015-05-30,4808.8,4808.8,4706.4,4743.9,880977.0
2015-05-31,4808.8,4808.8,4706.4,4743.9,880977.0
2015-06-01,4810.5,4827.1,4695.6,4702.3,442879.0
2015-06-02,4711.4,4711.4,4594.1,4629.0,919438.0
2015-06-03,4649.0,4656.5,4594.1,4619.0,684702.0
2015-06-04,4610.7,4619.0,4500.9,4577.4,704228.0
2015-06-05,4596.2,4650.1,4578.3,4604.8,488390.0
2015-06-06,4596.2,4650.1,4578.3,4604.8,488390.0
2015-06-07,4596.2,4650.1,4578.3,4604.8,488390.0
2015-06-08,4586.0,4592.0,4447.5,4447.5,859442.0
2015-06-09,4418.4,4616.8,4399.6,4616.8,1285356.0
2015-06-10,4609.1,4646.7,4553.5,4634.7,667795.0
2015-06-11,4633.0,4792.9,4609.1,4773.3,876626.0
2015-06-12,4780.1,4780.1,4650.1,4651.8,551703.0
2015-06-13,4780.1,4780.1,4650.1,4651.8,551703.0
2015-06-14,4780.1,4780.1,4650.1,4651.8,551703.0
2015-06-15,4566.3,4639.0,4512.4,4613.3,1010389.0
2015-06-16,4595.4,4655.2,4517.6,4635.6,503942.0
2015-06-17,4660.4,4660.4,4503.0,4549.2,1269202.0
2015-06-18,4532.1,4546.6,4443.2,4540.7,962860.0
2015-06-19,4532.1,4592.0,4494.5,4540.7,676133.0
2015-06-20,4532.1,4592.0,4494.5,4540.7,676133.0
2015-06-21,4532.1,4592.0,4494.5,4540.7,676133.0
2015-06-22,4630.4,4683.5,4579.1,4683.5,729605.0
2015-06-23,4704.8,4831.4,4694.6,4810.0,825659.0
2015-06-24,4788.6,4800.6,4687.7,4745.9,801060.0
2015-06-25,4679.2,4775.0,4679.2,4689.5,671074.0
2015-06-26,4645.8,4804.0,4645.8,4776.7,468904.0
2015-06-27,4645.8,4804.0,4645.8,4776.7,468904.0
2015-06-28,4645.8,4804.0,4645.8,4776.7,468904.0
2015-06-29,4571.4,4796.3,4566.3,4728.8,1609872.0
2015-06-30,4721.9,4788.6,4686.0,4788.6,852405.0
2015-07-01,4793.8,4951.1,4772.4,4810.0,1438608.0
2015-07-02,4864.8,4929.7,4807.5,4873.3,598889.0
2015-07-03,4904.9,4904.9,4789.5,4810.9,188281.0
2015-07-04,4904.9,4904.9,4789.5,4810.9,188281.0
2015-07-05,4904.9,4904.9,4789.5,4810.9,188281.0
2015-07-06,4737.3,4766.4,4691.2,4711.7,366020.0
2015-07-07,4728.8,4762.1,4629.6,4673.2,530191.0
2015-07-08,4651.0,4658.7,4566.3,4598.0,805796.0
2015-07-09,4617.6,4804.9,4617.6,4780.1,590683.0
2015-07-10,4865.6,4921.2,4834.0,4921.2,781386.0
2015-07-11,4865.6,4921.2,4834.0,4921.2,781386.0
2015-07-12,4865.6,4921.2,4834.0,4921.2,781386.0
2015-07-13,4932.3,4959.7,4861.3,4942.6,1033481.0
2015-07-14,4904.9,4993.9,4874.2,4990.5,880258.0
2015-07-15,4981.0,5040.9,4943.4,5031.5,844535.0
2015-07-16,5019.5,5109.3,5011.8,5065.7,1395589.0
2015-07-17,5060.6,5070.8,5012.7,5028.1,673250.0
2015-07-18,5060.6,5070.8,5012.7,5028.1,673250.0
2015-07-19,5060.6,5070.8,5012.7,5028.1,673250.0
2015-07-20,5014.4,5049.5,4993.9,5044.3,647967.0
2015-07-21,5062.3,5087.9,5033.2,5045.2,1132528.0
2015-07-22,5011.0,5029.8,4993.9,5011.8,387622.0
2015-07-23,5019.5,5032.4,4976.8,4978.5,437460.0
2015-07-24,4975.9,5001.6,4949.4,4959.7,185480.0
2015-07-25,4975.9,5001.6,4949.4,4959.7,185480.0
2015-07-26,4975.9,5001.6,4949.4,4959.7,185480.0
2015-07-27,4937.4,4941.7,4893.8,4899.8,522097.0
2015-07-28,4917.8,4975.9,4909.2,4951.1,460231.0
2015-07-29,4993.9,5000.7,4928.0,4959.7,381471.0
2015-07-30,4961.4,4974.2,4928.0,4951.1,189397.0
2015-07-31,4934.9,4985.3,4899.8,4912.6,327122.0
2015-08-01,4934.9,4985.3,4899.8,4912.6,327122.0
2015-08-02,4934.9,4985.3,4899.8,4912.6,327122.0
2015-08-03,4916.9,4942.6,4892.1,4916.9,338040.0
2015-08-04,4919.5,4936.6,4894.7,4916.9,222499.0
2015-08-05,4932.3,4971.6,4909.2,4960.5,214398.0
2015-08-06,4968.2,4968.2,4860.5,4865.6,301481.0
2015-08-07,4874.2,4923.8,4859.6,4899.0,258155.0
2015-08-08,4874.2,4923.8,4859.6,4899.0,258155.0
2015-08-09,4874.2,4923.8,4859.6,4899.0,258155.0
2015-08-10,4900.7,4904.9,4874.2,4882.7,509207.0
2015-08-11,4887.0,4890.4,4832.3,4865.6,468501.0
2015-08-12,4835.7,4874.2,4818.6,4874.2,382186.0
2015-08-13,4908.4,5001.6,4900.7,5001.6,572521.0
2015-08-14,5002.4,5028.1,4819.4,4835.7,1145622.0
2015-08-15,5002.4,5028.1,4819.4,4835.7,1145622.0
2015-08-16,5002.4,5028.1,4819.4,4835.7,1145622.0
2015-08-17,4832.3,4869.9,4776.7,4807.5,662567.0
2015-08-18,4788.6,4810.9,4756.2,4788.6,618362.0
2015-08-19,4790.4,4869.9,4750.2,4818.6,590619.0
2015-08-20,4790.4,4869.9,4750.2,4818.6,590619.0
2015-08-21,4790.4,4869.9,4750.2,4818.6,590619.0
2015-08-22,4790.4,4869.9,4750.2,4818.6,590619.0
2015-08-23,4790.4,4869.9,4750.2,4818.6,590619.0
2015-08-24,4617.6,4626.2,4442.3,4494.5,2235316.0
2015-08-25,4519.3,4724.5,4514.2,4660.4,1127783.0
2015-08-26,4658.7,4658.7,4540.7,4545.8,882228.0
2015-08-27,4618.5,4663.8,4585.1,4626.2,920670.0
2015-08-28,4649.3,4649.3,4521.0,4562.0,735331.0
2015-08-29,4649.3,4649.3,4521.0,4562.0,735331.0
2015-08-30,4649.3,4649.3,4521.0,4562.0,735331.0
2015-08-31,4544.9,4613.3,4533.0,4606.5,566549.0
2015-09-01,4566.3,4615.1,4553.5,4553.5,777338.0
2015-09-02,4541.5,4626.2,4511.6,4600.5,401830.0
2015-09-03,4621.9,4728.8,4621.9,4728.8,681916.0
2015-09-04,4687.7,4715.1,4623.6,4668.9,392893.0
2015-09-05,4687.7,4715.1,4623.6,4668.9,392893.0
2015-09-06,4687.7,4715.1,4623.6,4668.9,392893.0
2015-09-07,4669.8,4698.9,4640.7,4660.4,151312.0
2015-09-08,4675.8,4683.5,4592.0,4616.8,290428.0
2015-09-09,4660.4,4685.2,4643.3,4676.6,296876.0
2015-09-10,4660.4,4719.4,4627.9,4719.4,481904.0
2015-09-11,4703.1,4703.1,4634.7,4634.7,231525.0
2015-09-12,4703.1,4703.1,4634.7,4634.7,231525.0
2015-09-13,4703.1,4703.1,4634.7,4634.7,231525.0
2015-09-14,4655.2,4733.1,4639.0,4721.9,480908.0
2015-09-15,4703.1,4718.5,4631.3,4647.6,467499.0
2015-09-16,4651.8,4675.8,4594.5,4600.5,596636.0
2015-09-17,4615.1,4651.8,4592.8,4651.8,582189.0
2015-09-18,4660.4,4668.9,4583.4,4624.5,674144.0
2015-09-19,4660.4,4668.9,4583.4,4624.5,674144.0
2015-09-20,4660.4,4668.9,4583.4,4624.5,674144.0
2015-09-21,4617.6,4665.5,4609.1,4665.5,427403.0
2015-09-22,4651.0,4658.7,4465.4,4468.8,805674.0
2015-09-23,4484.2,4556.1,4463.7,4512.4,1005998.0
2015-09-24,4512.4,4579.1,4506.5,4546.6,449752.0
2015-09-25,4583.4,4596.2,4566.3,4592.0,370227.0
2015-09-26,4583.4,4596.2,4566.3,4592.0,370227.0
2015-09-27,4583.4,4596.2,4566.3,4592.0,370227.0
2015-09-28,4599.7,4599.7,4533.0,4559.5,206639.0
2015-09-29,4502.2,4684.3,4490.2,4684.3,739429.0
2015-09-30,4686.0,4694.6,4600.5,4621.9,744344.0
2015-10-01,4650.1,4650.1,4581.7,4592.0,309453.0
2015-10-02,4590.3,4600.5,4506.5,4521.8,635031.0
2015-10-03,4590.3,4600.5,4506.5,4521.8,635031.0
2015-10-04,4590.3,4600.5,4506.5,4521.8,635031.0
2015-10-05,4562.9,4624.5,4562.0,4579.1,400150.0
2015-10-06,4583.4,4623.6,4549.2,4574.9,588166.0
2015-10-07,4599.7,4612.5,4559.5,4609.1,378781.0
2015-10-08,4599.7,4694.6,4583.4,4694.6,619908.0
2015-10-09,4694.6,4886.1,4680.9,4874.2,1521951.0
2015-10-10,4694.6,4886.1,4680.9,4874.2,1521951.0
2015-10-11,4694.6,4886.1,4680.9,4874.2,1521951.0
2015-10-12,4869.9,4934.0,4845.1,4916.9,655473.0
2015-10-13,4912.6,4912.6,4802.3,4881.0,642679.0
2015-10-14,4848.5,4914.3,4840.8,4874.2,497062.0
2015-10-15,4878.4,4913.5,4867.3,4908.4,557095.0
2015-10-16,4928.9,4951.1,4831.4,4848.5,612009.0
2015-10-17,4928.9,4951.1,4831.4,4848.5,612009.0
2015-10-18,4928.9,4951.1,4831.4,4848.5,612009.0
2015-10-19,4832.3,4869.0,4788.6,4801.5,279324.0
2015-10-20,4800.6,4804.9,4721.1,4721.9,668676.0
2015-10-21,4745.9,4754.4,4696.3,4708.3,541510.0
2015-10-22,4703.1,4829.7,4695.4,4829.7,383853.0
2015-10-23,4703.1,4829.7,4695.4,4829.7,383853.0
2015-10-24,4703.1,4829.7,4695.4,4829.7,383853.0
2015-10-25,4703.1,4829.7,4695.4,4829.7,383853.0
2015-10-26,4863.0,4924.6,4859.6,4908.4,504409.0
2015-10-27,4874.2,4911.8,4828.0,4910.1,598769.0
2015-10-28,4908.4,4908.4,4848.5,4848.5,398606.0
2015-10-29,4848.5,4848.5,4848.5,4848.5,398606.0
2015-10-30,4600.5,4701.4,4576.6,4681.8,2494314.0
2015-10-31,4600.5,4701.4,4576.6,4681.8,2494314.0
