,BBAS3 BZ Equity,BBAS3 BZ Equity,BBAS3 BZ Equity,BBAS3 BZ Equity,BBAS3 BZ Equity
2017-01-27,20.225,20.295,19.945,19.97,5372200.0
2017-01-28,20.225,20.295,19.945,19.97,5372200.0
2017-01-29,20.225,20.295,19.945,19.97,5372200.0
2017-01-30,19.735,19.849,19.219,19.417,5651700.0
2017-01-31,19.518,19.792,19.27,19.792,5544300.0
2017-02-01,19.97,20.199,19.818,19.887,5422800.0
2017-02-02,19.633,20.008,19.391,19.703,6384800.0
2017-02-03,19.608,20.142,19.27,19.652,8189300.0
2017-02-04,19.608,20.142,19.27,19.652,8189300.0
2017-02-05,19.608,20.142,19.27,19.652,8189300.0
2017-02-06,19.913,20.034,18.99,19.162,6117600.0
2017-02-07,19.506,19.557,19.162,19.34,4222000.0
2017-02-08,19.398,19.709,19.124,19.544,4427600.0
2017-02-09,19.569,19.786,19.283,19.48,6273900.0
2017-02-10,19.709,20.015,19.41,19.837,6443400.0
2017-02-11,19.709,20.015,19.41,19.837,6443400.0
2017-02-12,19.709,20.015,19.41,19.837,6443400.0
2017-02-13,19.913,20.155,19.779,19.964,4891200.0
2017-02-14,19.996,20.072,19.627,20.027,6112600.0
2017-02-15,20.059,20.511,20.047,20.269,9181000.0
2017-02-16,19.862,20.975,19.722,20.924,17075400.0
2017-02-17,20.759,21.147,20.625,20.937,10704800.0
2017-02-18,20.759,21.147,20.625,20.937,10704800.0
2017-02-19,20.759,21.147,20.625,20.937,10704800.0
2017-02-20,21.064,21.325,20.912,21.274,5008800.0
2017-02-21,21.274,21.631,21.262,21.631,7416100.0
2017-02-22,21.567,21.853,21.44,21.688,6848600.0
2017-02-23,21.701,22.108,21.084,21.217,8672300.0
2017-02-24,20.944,21.281,20.645,21.058,6558500.0
2017-02-25,20.944,21.281,20.645,21.058,6558500.0
2017-02-26,20.944,21.281,20.645,21.058,6558500.0
2017-02-27,20.944,21.281,20.645,21.058,6558500.0
2017-02-28,20.944,21.281,20.645,21.058,6558500.0
2017-03-01,21.567,21.605,21.058,21.376,5667600.0
2017-03-02,21.323,21.482,21.106,21.176,6869400.0
2017-03-03,21.246,22.208,21.24,22.208,11083600.0
2017-03-04,21.246,22.208,21.24,22.208,11083600.0
2017-03-05,21.246,22.208,21.24,22.208,11083600.0
2017-03-06,22.042,22.392,22.029,22.386,9013700.0
2017-03-07,22.469,22.469,21.972,22.112,5198800.0
2017-03-08,22.042,22.087,21.52,21.59,7208900.0
2017-03-09,21.507,21.73,21.202,21.367,4361900.0
2017-03-10,21.501,22.004,21.38,21.45,5800500.0
2017-03-11,21.501,22.004,21.38,21.45,5800500.0
2017-03-12,21.501,22.004,21.38,21.45,5800500.0
2017-03-13,21.647,21.87,21.463,21.679,3798600.0
2017-03-14,21.623,22.134,21.585,21.636,6702100.0
2017-03-15,21.783,21.98,21.183,21.815,9586700.0
2017-03-16,21.763,21.961,21.266,21.521,5649400.0
2017-03-17,21.642,21.757,20.87,20.934,11259700.0
2017-03-18,21.642,21.757,20.87,20.934,11259700.0
2017-03-19,21.642,21.757,20.87,20.934,11259700.0
2017-03-20,20.857,21.317,20.545,20.896,7964400.0
2017-03-21,21.119,21.221,20.29,20.398,7482900.0
2017-03-22,20.398,21.253,20.309,21.087,8957700.0
2017-03-23,20.985,21.279,20.8,21.087,5528100.0
2017-03-24,21.055,21.368,20.991,21.183,4668200.0
2017-03-25,21.055,21.368,20.991,21.183,4668200.0
2017-03-26,21.055,21.368,20.991,21.183,4668200.0
2017-03-27,20.96,21.259,20.813,21.253,4075200.0
2017-03-28,21.176,21.253,20.934,21.119,4583400.0
2017-03-29,21.113,21.885,21.036,21.885,9381900.0
2017-03-30,21.949,22.108,21.642,21.738,6508400.0
2017-03-31,21.566,21.776,21.502,21.547,6904400.0
2017-04-01,21.566,21.776,21.502,21.547,6904400.0
2017-04-02,21.566,21.776,21.502,21.547,6904400.0
2017-04-03,21.54,21.878,21.419,21.61,3635000.0
2017-04-04,21.566,21.84,21.438,21.693,5875100.0
2017-04-05,21.757,21.853,21.138,21.323,4777500.0
2017-04-06,21.31,21.374,20.653,20.826,5936900.0
2017-04-07,20.781,21.151,20.417,20.736,5329900.0
2017-04-08,20.781,21.151,20.417,20.736,5329900.0
2017-04-09,20.781,21.151,20.417,20.736,5329900.0
2017-04-10,20.781,20.934,20.596,20.921,7686900.0
2017-04-11,20.96,21.17,20.704,20.94,9444900.0
2017-04-12,20.857,20.928,20.545,20.596,10804100.0
2017-04-13,20.468,20.513,19.524,19.524,11850300.0
2017-04-14,20.468,20.513,19.524,19.524,11850300.0
2017-04-15,20.468,20.513,19.524,19.524,11850300.0
2017-04-16,20.468,20.513,19.524,19.524,11850300.0
2017-04-17,19.766,20.526,19.613,20.43,9616700.0
2017-04-18,20.245,20.845,20.175,20.628,7821600.0
2017-04-19,20.685,20.787,19.856,19.875,6039300.0
2017-04-20,20.105,20.328,19.811,20.034,4456600.0
2017-04-21,20.105,20.328,19.811,20.034,4456600.0
2017-04-22,20.105,20.328,19.811,20.034,4456600.0
2017-04-23,20.105,20.328,19.811,20.034,4456600.0
2017-04-24,20.494,20.704,20.162,20.609,7623900.0
2017-04-25,20.481,20.736,20.296,20.736,5036300.0
2017-04-26,20.641,21.011,20.487,20.487,6518800.0
2017-04-27,20.66,20.991,20.513,20.775,6250100.0
2017-04-28,20.736,21.1,20.653,20.96,4064700.0
2017-04-29,20.736,21.1,20.653,20.96,4064700.0
2017-04-30,20.736,21.1,20.653,20.96,4064700.0
2017-05-01,20.736,21.1,20.653,20.96,4064700.0
2017-05-02,21.1,21.674,20.953,21.623,7994900.0
2017-05-03,21.585,21.668,21.234,21.553,4191300.0
2017-05-04,21.598,21.598,20.647,20.647,7536200.0
2017-05-05,20.768,21.304,20.672,21.125,4963900.0
2017-05-06,20.768,21.304,20.672,21.125,4963900.0
2017-05-07,20.768,21.304,20.672,21.125,4963900.0
2017-05-08,20.864,21.094,20.545,20.596,4753500.0
2017-05-09,20.621,21.023,20.519,20.672,4885800.0
2017-05-10,20.985,21.279,20.934,21.279,5573500.0
2017-05-11,21.374,22.236,21.374,21.942,13969400.0
2017-05-12,22.076,22.58,21.955,22.58,10666000.0
2017-05-13,22.076,22.58,21.955,22.58,10666000.0
2017-05-14,22.076,22.58,21.955,22.58,10666000.0
2017-05-15,22.567,22.567,22.006,22.172,6148000.0
2017-05-16,22.14,22.261,22.031,22.172,8685700.0
2017-05-17,22.025,22.025,21.31,21.572,6482400.0
2017-05-18,16.079,18.988,16.079,17.278,32943600.0
2017-05-19,18.088,18.446,17.712,17.852,17808900.0
2017-05-20,18.088,18.446,17.712,17.852,17808900.0
2017-05-21,18.088,18.446,17.712,17.852,17808900.0
2017-05-22,17.527,17.667,16.678,17.023,13641500.0
2017-05-23,17.346,17.481,17.153,17.423,8613800.0
2017-05-24,17.796,18.271,17.731,17.731,12103000.0
2017-05-25,17.815,18.091,17.481,17.802,9191900.0
2017-05-26,17.924,18.631,17.86,18.541,10149000.0
2017-05-27,17.924,18.631,17.86,18.541,10149000.0
2017-05-28,17.924,18.631,17.86,18.541,10149000.0
2017-05-29,18.419,18.477,18.149,18.412,3631100.0
2017-05-30,18.451,18.689,18.406,18.631,4374700.0
2017-05-31,18.631,18.791,18.072,18.207,10442600.0
2017-06-01,18.38,18.502,17.892,18.014,6197900.0
2017-06-02,18.213,18.342,17.866,18.04,7182800.0
2017-06-03,18.213,18.342,17.866,18.04,7182800.0
2017-06-04,18.213,18.342,17.866,18.04,7182800.0
2017-06-05,17.86,18.104,17.597,17.731,5627700.0
2017-06-06,17.764,18.438,17.674,18.239,9212100.0
2017-06-07,18.502,18.599,18.361,18.457,7375600.0
2017-06-08,18.239,18.258,17.866,18.181,6645000.0
2017-06-09,18.213,18.348,17.706,17.886,7759300.0
2017-06-10,18.213,18.348,17.706,17.886,7759300.0
2017-06-11,18.213,18.348,17.706,17.886,7759300.0
2017-06-12,17.809,17.886,17.288,17.462,8070000.0
2017-06-13,17.577,17.744,17.396,17.654,7632100.0
2017-06-14,17.718,18.008,17.519,17.648,10059000.0
2017-06-15,17.718,18.008,17.519,17.648,10059000.0
2017-06-16,17.564,17.944,17.557,17.712,17996000.0
2017-06-17,17.564,17.944,17.557,17.712,17996000.0
2017-06-18,17.564,17.944,17.557,17.712,17996000.0
2017-06-19,17.783,17.88,17.351,17.48,6442200.0
2017-06-20,17.435,17.435,16.72,16.752,10165800.0
2017-06-21,16.855,16.945,16.565,16.662,8192200.0
2017-06-22,16.688,16.874,16.604,16.752,6478800.0
2017-06-23,16.816,16.829,16.417,16.417,5087000.0
2017-06-24,16.816,16.829,16.417,16.417,5087000.0
2017-06-25,16.816,16.829,16.417,16.417,5087000.0
2017-06-26,16.617,17.461,16.565,17.377,9458100.0
2017-06-27,17.197,17.383,16.778,16.816,10448300.0
2017-06-28,16.952,17.106,16.597,17.003,4822100.0
2017-06-29,17.151,17.358,16.887,17.113,5186700.0
2017-06-30,17.19,17.345,17.119,17.267,5132700.0
2017-07-01,17.19,17.345,17.119,17.267,5132700.0
2017-07-02,17.19,17.345,17.119,17.267,5132700.0
2017-07-03,17.371,17.577,17.267,17.506,4249300.0
2017-07-04,17.383,17.667,17.332,17.596,3019600.0
2017-07-05,17.718,17.77,17.332,17.506,7533800.0
2017-07-06,17.493,17.538,17.306,17.39,3939200.0
2017-07-07,17.557,17.615,17.042,17.158,5811100.0
2017-07-08,17.557,17.615,17.042,17.158,5811100.0
2017-07-09,17.557,17.615,17.042,17.158,5811100.0
2017-07-10,17.184,17.422,17.081,17.338,4742500.0
2017-07-11,17.338,18.099,17.293,18.066,9325400.0
2017-07-12,18.221,18.666,17.931,18.582,11751800.0
2017-07-13,18.62,18.82,18.556,18.749,7072800.0
2017-07-14,18.782,18.988,18.756,18.949,5400800.0
2017-07-15,18.782,18.988,18.756,18.949,5400800.0
2017-07-16,18.782,18.988,18.756,18.949,5400800.0
2017-07-17,18.936,18.936,18.73,18.852,4927400.0
2017-07-18,18.814,18.872,18.685,18.865,6429700.0
2017-07-19,18.885,19.052,18.775,18.93,5781700.0
2017-07-20,18.981,19.329,18.962,19.097,7702600.0
2017-07-21,19.007,19.31,18.859,18.949,4040100.0
2017-07-22,19.007,19.31,18.859,18.949,4040100.0
2017-07-23,19.007,19.31,18.859,18.949,4040100.0
2017-07-24,18.962,19.046,18.562,18.736,6891200.0
2017-07-25,18.872,19.168,18.865,19.046,4884400.0
2017-07-26,19.046,19.123,18.575,18.582,5198400.0
2017-07-27,18.73,18.82,18.389,18.421,4763300.0
2017-07-28,18.382,18.459,18.285,18.401,3641900.0
2017-07-29,18.382,18.459,18.285,18.401,3641900.0
2017-07-30,18.382,18.459,18.285,18.401,3641900.0
2017-07-31,18.511,18.595,18.44,18.492,3605600.0
2017-08-01,18.601,19.007,18.524,18.878,7301900.0
2017-08-02,18.91,19.722,18.814,19.638,8142100.0
2017-08-03,19.638,19.941,19.568,19.767,7189400.0
2017-08-04,19.825,19.967,19.664,19.89,4974900.0
2017-08-05,19.825,19.967,19.664,19.89,4974900.0
2017-08-06,19.825,19.967,19.664,19.89,4974900.0
2017-08-07,19.967,20.276,19.812,20.199,4805500.0
2017-08-08,20.199,20.579,20.044,20.199,6241600.0
2017-08-09,19.986,19.999,19.619,19.825,6947800.0
2017-08-10,20.089,20.115,19.664,19.922,9267400.0
2017-08-11,19.8,20.031,19.722,19.909,5464600.0
2017-08-12,19.8,20.031,19.722,19.909,5464600.0
2017-08-13,19.8,20.031,19.722,19.909,5464600.0
2017-08-14,19.89,20.405,19.8,20.031,8088200.0
2017-08-15,20.18,20.334,19.935,19.935,8855100.0
2017-08-16,20.102,20.167,19.593,19.774,10055700.0
2017-08-17,19.651,19.729,19.342,19.426,5959100.0
2017-08-18,19.522,19.619,19.207,19.6,9491900.0
2017-08-19,19.522,19.619,19.207,19.6,9491900.0
2017-08-20,19.522,19.619,19.207,19.6,9491900.0
2017-08-21,19.812,20.077,19.716,19.858,7746000.0
2017-08-22,20.6,20.853,20.418,20.749,11763800.0
2017-08-23,20.768,20.931,20.567,20.762,6770300.0
2017-08-24,20.794,20.892,20.632,20.833,6438500.0
2017-08-25,20.872,21.021,20.704,20.755,4164900.0
2017-08-26,20.872,21.021,20.704,20.755,4164900.0
2017-08-27,20.872,21.021,20.704,20.755,4164900.0
2017-08-28,20.879,20.879,20.438,20.561,4372800.0
2017-08-29,20.431,20.464,20.217,20.425,7251100.0
2017-08-30,20.438,20.548,20.107,20.217,5425500.0
2017-08-31,20.191,20.308,19.718,19.912,9098800.0
2017-09-01,20.107,20.736,20.107,20.684,13659100.0
2017-09-02,20.107,20.736,20.107,20.684,13659100.0
2017-09-03,20.107,20.736,20.107,20.684,13659100.0
2017-09-04,20.678,20.807,20.522,20.652,4131400.0
2017-09-05,21.404,21.436,20.755,20.755,11118900.0
2017-09-06,20.995,21.3,20.905,21.248,11341700.0
2017-09-07,20.995,21.3,20.905,21.248,11341700.0
2017-09-08,21.307,21.372,21.034,21.183,6721500.0
2017-09-09,21.307,21.372,21.034,21.183,6721500.0
2017-09-10,21.307,21.372,21.034,21.183,6721500.0
2017-09-11,21.346,22.014,21.346,21.942,12594600.0
2017-09-12,21.888,22.148,21.576,21.699,7263400.0
2017-09-13,21.797,22.037,21.394,21.836,7813100.0
2017-09-14,21.608,22.024,21.478,21.855,5193200.0
2017-09-15,21.849,22.395,21.777,22.174,12070900.0
2017-09-16,21.849,22.395,21.777,22.174,12070900.0
2017-09-17,21.849,22.395,21.777,22.174,12070900.0
2017-09-18,22.148,22.492,22.07,22.479,6793300.0
2017-09-19,22.499,22.59,22.141,22.453,5921100.0
2017-09-20,22.531,22.837,22.304,22.596,12143700.0
2017-09-21,23.013,23.383,22.896,23.091,16532900.0
2017-09-22,22.993,23.026,22.766,22.948,5420100.0
2017-09-23,22.993,23.026,22.766,22.948,5420100.0
2017-09-24,22.993,23.026,22.766,22.948,5420100.0
2017-09-25,23.156,23.234,22.596,22.623,5305700.0
2017-09-26,22.857,22.961,22.72,22.753,7647700.0
2017-09-27,22.792,22.967,22.226,22.636,8396800.0
2017-09-28,22.662,22.662,22.271,22.447,6027100.0
2017-09-29,22.623,22.902,22.479,22.688,6793400.0
2017-09-30,22.623,22.902,22.479,22.688,6793400.0
2017-10-01,22.623,22.902,22.479,22.688,6793400.0
2017-10-02,22.61,22.785,22.447,22.72,5444200.0
2017-10-03,22.753,23.65,22.753,23.643,12543100.0
2017-10-04,23.559,23.715,23.318,23.533,9626000.0
2017-10-05,23.702,24.358,23.63,23.916,10614600.0
2017-10-06,23.858,24.053,23.546,24.053,6173600.0
2017-10-07,23.858,24.053,23.546,24.053,6173600.0
2017-10-08,23.858,24.053,23.546,24.053,6173600.0
2017-10-09,23.825,23.975,23.429,23.786,8148500.0
2017-10-10,24.053,24.293,23.988,24.293,9842800.0
2017-10-11,24.131,24.345,24.059,24.313,7591800.0
2017-10-12,24.131,24.345,24.059,24.313,7591800.0
2017-10-13,24.358,24.423,24.17,24.326,4722900.0
2017-10-14,24.358,24.423,24.17,24.326,4722900.0
2017-10-15,24.358,24.423,24.17,24.326,4722900.0
2017-10-16,24.28,24.378,24.124,24.378,5166900.0
2017-10-17,24.228,24.417,24.079,24.417,5301600.0
2017-10-18,24.378,24.54,24.215,24.332,6140400.0
2017-10-19,24.131,24.306,23.884,24.17,5360600.0
2017-10-20,24.202,24.384,24.131,24.384,6921100.0
2017-10-21,24.202,24.384,24.131,24.384,6921100.0
2017-10-22,24.202,24.384,24.131,24.384,6921100.0
2017-10-23,24.287,24.306,23.533,23.533,6320100.0
2017-10-24,23.63,23.825,23.338,23.747,8449300.0
2017-10-25,23.858,24.274,23.812,24.131,9351500.0
2017-10-26,24.378,24.592,23.832,23.832,7285700.0
2017-10-27,23.832,24.046,23.643,23.728,5224000.0
2017-10-28,23.832,24.046,23.643,23.728,5224000.0
2017-10-29,23.832,24.046,23.643,23.728,5224000.0
2017-10-30,23.598,23.637,22.727,22.889,9824100.0
2017-10-31,22.954,23.195,22.388,22.388,6131900.0
2017-11-01,22.753,22.779,22.102,22.102,7144900.0
2017-11-02,22.753,22.779,22.102,22.102,7144900.0
2017-11-03,22.206,22.388,21.55,21.706,9167300.0
2017-11-04,22.206,22.388,21.55,21.706,9167300.0
2017-11-05,22.206,22.388,21.55,21.706,9167300.0
2017-11-06,21.712,21.842,21.322,21.53,10703300.0
2017-11-07,21.309,21.361,20.412,20.451,14101100.0
2017-11-08,20.796,21.615,20.646,21.524,9564500.0
2017-11-09,21.55,21.582,20.887,20.971,9934600.0
2017-11-10,21.095,21.101,20.159,20.347,11508300.0
2017-11-11,21.095,21.101,20.159,20.347,11508300.0
2017-11-12,21.095,21.101,20.159,20.347,11508300.0
2017-11-13,20.412,20.549,19.996,20.38,9767300.0
2017-11-14,20.542,20.731,19.86,19.892,10754800.0
2017-11-15,20.542,20.731,19.86,19.892,10754800.0
2017-11-16,20.087,20.893,20.042,20.835,8606400.0
2017-11-17,20.802,21.348,20.711,21.186,9833200.0
2017-11-18,20.802,21.348,20.711,21.186,9833200.0
2017-11-19,20.802,21.348,20.711,21.186,9833200.0
2017-11-20,20.802,21.348,20.711,21.186,9833200.0
2017-11-21,21.511,21.641,21.355,21.55,13227100.0
2017-11-22,21.689,21.755,21.238,21.428,10173300.0
2017-11-23,21.336,21.572,20.989,21.454,4297600.0
2017-11-24,21.428,21.434,21.146,21.336,5439100.0
2017-11-25,21.428,21.434,21.146,21.336,5439100.0
2017-11-26,21.428,21.434,21.146,21.336,5439100.0
2017-11-27,21.257,21.257,20.812,21.048,5718900.0
2017-11-28,21.31,21.591,21.087,21.362,7342500.0
2017-11-29,21.415,21.532,20.394,20.394,12881300.0
2017-11-30,20.354,20.354,19.589,19.589,16008100.0
2017-12-01,19.602,20.184,19.386,20.145,11157000.0
2017-12-02,19.602,20.184,19.386,20.145,11157000.0
2017-12-03,19.602,20.184,19.386,20.145,11157000.0
2017-12-04,20.289,20.93,20.23,20.636,8429700.0
2017-12-05,20.603,21.14,20.191,20.335,9200500.0
2017-12-06,20.236,20.95,19.968,20.95,9198200.0
2017-12-07,20.42,20.524,19.955,20.138,14666200.0
2017-12-08,20.603,20.688,20.256,20.256,6115600.0
2017-12-09,20.603,20.688,20.256,20.256,6115600.0
2017-12-10,20.603,20.688,20.256,20.256,6115600.0
2017-12-11,20.518,20.682,20.093,20.093,7167500.0
2017-12-12,20.015,20.54,19.786,20.54,8697000.0
2017-12-13,20.75,20.934,19.956,20.048,15939500.0
2017-12-14,19.95,20.186,19.727,19.97,7586400.0
2017-12-15,19.963,20.278,19.884,20.081,10503200.0
2017-12-16,19.963,20.278,19.884,20.081,10503200.0
2017-12-17,19.963,20.278,19.884,20.081,10503200.0
2017-12-18,20.344,20.508,20.127,20.35,7142300.0
2017-12-19,20.265,20.429,20.081,20.232,4775400.0
2017-12-20,20.409,20.508,20.219,20.245,4594600.0
2017-12-21,20.344,20.731,20.134,20.468,8532100.0
2017-12-22,20.422,20.659,20.376,20.54,3130100.0
2017-12-23,20.422,20.659,20.376,20.54,3130100.0
2017-12-24,20.422,20.659,20.376,20.54,3130100.0
2017-12-25,20.422,20.659,20.376,20.54,3130100.0
2017-12-26,20.534,20.901,20.534,20.764,3704000.0
2017-12-27,20.777,21.059,20.777,21.02,4692400.0
2017-12-28,21.131,21.243,20.882,20.882,6109600.0
2017-12-29,21.131,21.243,20.882,20.882,6109600.0
2017-12-30,21.131,21.243,20.882,20.882,6109600.0
2017-12-31,21.131,21.243,20.882,20.882,6109600.0
2018-01-01,21.131,21.243,20.882,20.882,6109600.0
2018-01-02,21.059,21.61,21.059,21.61,9178100.0
2018-01-03,21.722,21.932,21.538,21.886,8180700.0
2018-01-04,21.997,22.286,21.951,22.096,9625200.0
2018-01-05,22.115,22.247,21.846,22.096,5267800.0
2018-01-06,22.115,22.247,21.846,22.096,5267800.0
2018-01-07,22.115,22.247,21.846,22.096,5267800.0
2018-01-08,22.076,22.148,21.879,22.148,5130600.0
2018-01-09,22.043,22.181,21.905,21.938,5822500.0
2018-01-10,21.787,22.043,21.538,21.846,5070000.0
2018-01-11,21.938,22.457,21.886,22.345,9684400.0
2018-01-12,22.096,22.417,22.063,22.398,7650400.0
2018-01-13,22.096,22.417,22.063,22.398,7650400.0
2018-01-14,22.096,22.417,22.063,22.398,7650400.0
2018-01-15,22.398,22.608,22.398,22.509,5225900.0
2018-01-16,22.621,22.765,22.529,22.706,6218600.0
2018-01-17,22.713,23.343,22.614,23.244,12134800.0
2018-01-18,23.349,23.349,22.791,23.087,9429400.0
2018-01-19,23.172,23.494,22.936,22.936,8142700.0
2018-01-20,23.172,23.494,22.936,22.936,8142700.0
2018-01-21,23.172,23.494,22.936,22.936,8142700.0
2018-01-22,22.969,23.1,22.654,23.014,6341000.0
2018-01-23,22.949,23.29,22.772,23.1,17731400.0
2018-01-24,23.297,24.931,23.257,24.931,27722100.0
2018-01-25,23.297,24.931,23.257,24.931,27722100.0
2018-01-26,25.2,25.922,25.036,25.705,24260100.0
2018-01-27,25.2,25.922,25.036,25.705,24260100.0
2018-01-28,25.2,25.922,25.036,25.705,24260100.0
2018-01-29,25.534,25.725,25.272,25.561,13322200.0
2018-01-30,25.246,25.561,25.134,25.462,10832100.0
2018-01-31,25.856,26.315,25.856,26.04,12752900.0
2018-02-01,25.876,26.283,25.843,26.112,10992500.0
2018-02-02,25.79,25.981,25.626,25.758,8409600.0
2018-02-03,25.79,25.981,25.626,25.758,8409600.0
2018-02-04,25.79,25.981,25.626,25.758,8409600.0
2018-02-05,25.462,25.863,24.957,24.99,6043400.0
2018-02-06,24.708,26.302,24.484,26.086,13040200.0
2018-02-07,26.073,26.65,25.915,26.112,13992300.0
2018-02-08,26.256,26.394,25.292,25.292,12651200.0
2018-02-09,25.37,25.456,24.452,24.819,10066800.0
2018-02-10,25.37,25.456,24.452,24.819,10066800.0
2018-02-11,25.37,25.456,24.452,24.819,10066800.0
2018-02-12,25.37,25.456,24.452,24.819,10066800.0
2018-02-13,25.37,25.456,24.452,24.819,10066800.0
2018-02-14,24.97,26.079,24.97,25.961,10787900.0
2018-02-15,26.25,26.381,25.987,26.184,11229500.0
2018-02-16,26.335,26.453,26.053,26.447,6577100.0
2018-02-17,26.335,26.453,26.053,26.447,6577100.0
2018-02-18,26.335,26.453,26.053,26.447,6577100.0
2018-02-19,26.381,26.617,25.712,26.007,4608900.0
2018-02-20,25.758,26.86,25.679,26.775,8990400.0
2018-02-21,26.709,27.195,26.709,26.985,11831700.0
2018-02-22,28.304,28.402,27.654,27.825,17075800.0
2018-02-23,27.89,28.015,27.529,27.825,8615600.0
2018-02-24,27.89,28.015,27.529,27.825,8615600.0
2018-02-25,27.89,28.015,27.529,27.825,8615600.0
2018-02-26,27.904,28.291,27.904,28.232,6994200.0
2018-02-27,28.12,28.284,27.759,27.956,5957000.0
2018-02-28,27.759,28.14,27.247,27.431,7773500.0
2018-03-01,27.418,27.726,27.3,27.628,7234200.0
2018-03-02,27.434,27.995,27.196,27.856,5683600.0
2018-03-03,27.434,27.995,27.196,27.856,5683600.0
2018-03-04,27.434,27.995,27.196,27.856,5683600.0
2018-03-05,27.889,28.305,27.671,28.087,6035900.0
2018-03-06,28.252,29.018,28.252,28.708,14942600.0
2018-03-07,28.45,28.78,28.127,28.51,7905300.0
2018-03-08,29.044,29.242,28.305,28.661,8983800.0
2018-03-09,28.721,29.077,28.444,28.853,9173400.0
2018-03-10,28.721,29.077,28.444,28.853,9173400.0
2018-03-11,28.721,29.077,28.444,28.853,9173400.0
2018-03-12,28.853,28.853,28.384,28.701,8748700.0
2018-03-13,28.755,28.815,28.233,28.338,8494700.0
2018-03-14,28.431,28.49,27.783,28.094,14940000.0
2018-03-15,27.902,28.061,27.571,28.034,8754700.0
2018-03-16,28.107,28.319,27.836,28.041,23449400.0
2018-03-17,28.107,28.319,27.836,28.041,23449400.0
2018-03-18,28.107,28.319,27.836,28.041,23449400.0
2018-03-19,27.908,27.994,27.333,27.379,10521100.0
2018-03-20,27.571,27.657,27.161,27.485,6004100.0
2018-03-21,27.459,27.975,27.3,27.942,12119200.0
2018-03-22,27.703,28.127,27.207,27.439,7910300.0
2018-03-23,27.194,27.71,26.956,27.247,8936700.0
2018-03-24,27.194,27.71,26.956,27.247,8936700.0
2018-03-25,27.194,27.71,26.956,27.247,8936700.0
2018-03-26,27.637,27.71,27.234,27.432,4107700.0
2018-03-27,27.584,27.611,26.487,26.751,11333200.0
2018-03-28,26.52,26.831,26.275,26.665,7951800.0
2018-03-29,26.857,27.446,26.751,27.135,7658300.0
2018-03-30,26.857,27.446,26.751,27.135,7658300.0
2018-03-31,26.857,27.446,26.751,27.135,7658300.0
2018-04-01,26.857,27.446,26.751,27.135,7658300.0
2018-04-02,27.141,27.207,26.573,26.619,7711800.0
2018-04-03,26.698,26.95,26.182,26.268,6449200.0
2018-04-04,25.667,26.487,25.607,26.487,7675500.0
2018-04-05,27.604,27.611,27.036,27.26,12022800.0
2018-04-06,27.128,27.128,26.467,26.903,7741500.0
2018-04-07,27.128,27.128,26.467,26.903,7741500.0
2018-04-08,27.128,27.128,26.467,26.903,7741500.0
2018-04-09,26.903,27.055,25.62,25.924,8344600.0
2018-04-10,26.341,26.341,25.27,25.614,13025800.0
2018-04-11,25.395,26.09,25.395,25.825,5637900.0
2018-04-12,25.872,26.09,25.726,25.759,5863300.0
2018-04-13,25.792,25.891,24.893,24.893,10039500.0
2018-04-14,25.792,25.891,24.893,24.893,10039500.0
2018-04-15,25.792,25.891,24.893,24.893,10039500.0
2018-04-16,25.065,25.257,24.007,24.007,11382200.0
2018-04-17,24.258,24.675,24.139,24.582,7483700.0
2018-04-18,24.688,25.462,24.688,25.144,11640100.0
2018-04-19,25.217,25.263,24.866,25.157,9881000.0
2018-04-20,24.913,25.098,24.701,24.88,5240600.0
2018-04-21,24.913,25.098,24.701,24.88,5240600.0
2018-04-22,24.913,25.098,24.701,24.88,5240600.0
2018-04-23,24.701,24.708,24.126,24.43,9408800.0
2018-04-24,24.542,24.721,24.033,24.192,9927400.0
2018-04-25,24.026,24.556,23.742,24.509,7018400.0
2018-04-26,24.688,24.846,24.45,24.701,6331600.0
2018-04-27,24.866,25.025,24.595,24.701,6168600.0
2018-04-28,24.866,25.025,24.595,24.701,6168600.0
2018-04-29,24.866,25.025,24.595,24.701,6168600.0
2018-04-30,24.8,24.866,24.172,24.271,5485700.0
2018-05-01,24.8,24.866,24.172,24.271,5485700.0
2018-05-02,24.139,24.278,23.676,23.821,6507600.0
2018-05-03,23.808,23.954,23.147,23.147,8761300.0
2018-05-04,23.147,23.352,22.896,23.101,7049500.0
2018-05-05,23.147,23.352,22.896,23.101,7049500.0
2018-05-06,23.147,23.352,22.896,23.101,7049500.0
2018-05-07,23.266,23.59,23.074,23.074,7406900.0
2018-05-08,23.246,23.934,23.147,23.702,8884200.0
2018-05-09,23.874,24.701,23.782,24.701,13083200.0
2018-05-10,24.45,24.45,23.683,23.795,20485000.0
2018-05-11,24.02,24.165,23.537,23.683,9142300.0
2018-05-12,24.02,24.165,23.537,23.683,9142300.0
2018-05-13,24.02,24.165,23.537,23.683,9142300.0
2018-05-14,23.683,23.96,22.75,23.094,8806800.0
2018-05-15,22.75,22.75,22.281,22.466,12155100.0
2018-05-16,22.486,22.968,22.486,22.796,7486300.0
2018-05-17,22.743,22.743,21.725,21.738,13723600.0
2018-05-18,21.361,21.798,20.898,21.619,11799100.0
2018-05-19,21.361,21.798,20.898,21.619,11799100.0
2018-05-20,21.361,21.798,20.898,21.619,11799100.0
2018-05-21,22.148,22.148,21.097,21.103,9539100.0
