,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity
2022-01-02,21.241,21.311,21.101,21.285,1252300.0
2022-01-03,21.285,21.486,21.101,21.215,943600.0
2022-01-04,21.241,21.39,21.101,21.241,1036200.0
2022-01-05,21.241,21.294,20.908,20.926,921000.0
2022-01-06,21.049,21.057,20.76,20.83,1012500.0
2022-01-07,20.821,20.987,20.663,20.716,733900.0
2022-01-08,20.821,20.987,20.663,20.716,733900.0
2022-01-09,20.821,20.987,20.663,20.716,733900.0
2022-01-10,20.76,20.803,20.576,20.576,891900.0
2022-01-11,20.593,20.725,20.471,20.488,798200.0
2022-01-12,20.488,20.733,20.453,20.663,1066800.0
2022-01-13,20.655,20.795,20.584,20.69,825000.0
2022-01-14,20.707,20.795,20.698,20.725,1017700.0
2022-01-15,20.707,20.795,20.698,20.725,1017700.0
2022-01-16,20.707,20.795,20.698,20.725,1017700.0
2022-01-17,20.698,20.917,20.698,20.812,874700.0
2022-01-18,20.751,21.189,20.751,21.049,927400.0
2022-01-19,21.022,21.381,21.013,21.092,1327700.0
2022-01-20,21.145,21.224,20.97,21.022,1194300.0
2022-01-21,21.013,21.224,20.908,21.197,919000.0
2022-01-22,21.013,21.224,20.908,21.197,919000.0
2022-01-23,21.013,21.224,20.908,21.197,919000.0
2022-01-24,21.232,21.46,21.084,21.136,1074300.0
2022-01-25,21.084,21.232,20.987,21.013,1100700.0
2022-01-26,21.084,21.276,21.04,21.04,916200.0
2022-01-27,21.171,21.346,21.057,21.136,1300100.0
2022-01-28,21.136,21.259,21.075,21.127,1076500.0
2022-01-29,21.136,21.259,21.075,21.127,1076500.0
2022-01-30,21.136,21.259,21.075,21.127,1076500.0
2022-01-31,21.162,21.224,21.057,21.154,1257300.0
2022-02-01,21.171,21.232,20.97,20.987,2129600.0
2022-02-02,21.005,21.232,20.935,20.987,1342600.0
2022-02-03,21.057,21.197,21.005,21.04,1239100.0
2022-02-04,21.092,21.11,20.926,20.926,1056000.0
2022-02-05,21.092,21.11,20.926,20.926,1056000.0
2022-02-06,21.092,21.11,20.926,20.926,1056000.0
2022-02-07,20.978,21.154,20.882,20.882,1309300.0
2022-02-08,20.935,20.97,20.777,20.777,1089300.0
2022-02-09,20.838,20.996,20.795,20.803,1426900.0
2022-02-10,20.821,20.978,20.803,20.926,1359900.0
2022-02-11,21.013,21.049,20.821,20.821,1384100.0
2022-02-12,21.013,21.049,20.821,20.821,1384100.0
2022-02-13,21.013,21.049,20.821,20.821,1384100.0
2022-02-14,20.865,21.005,20.795,20.795,1478100.0
2022-02-15,20.856,21.092,20.83,20.935,1721300.0
2022-02-16,20.978,21.101,20.795,20.795,2199800.0
2022-02-17,20.847,20.987,20.751,20.751,1582400.0
2022-02-18,20.865,21.119,20.821,20.838,1481500.0
2022-02-19,20.865,21.119,20.821,20.838,1481500.0
2022-02-20,20.865,21.119,20.821,20.838,1481500.0
2022-02-21,20.882,21.171,20.856,20.987,1638400.0
2022-02-22,21.075,21.46,21.057,21.337,2256200.0
2022-02-23,21.408,21.915,21.381,21.88,2157000.0
2022-02-24,21.267,21.53,20.847,21.364,2997300.0
2022-02-25,21.425,21.556,21.25,21.39,1477100.0
2022-02-26,21.425,21.556,21.25,21.39,1477100.0
2022-02-27,21.425,21.556,21.25,21.39,1477100.0
2022-02-28,21.425,21.556,21.25,21.39,1477100.0
2022-03-01,21.425,21.556,21.25,21.39,1477100.0
2022-03-02,21.381,21.766,21.241,21.574,2181800.0
2022-03-03,21.679,21.915,21.609,21.74,2049500.0
2022-03-04,21.749,22.239,21.714,22.196,3189500.0
2022-03-05,21.749,22.239,21.714,22.196,3189500.0
2022-03-06,21.749,22.239,21.714,22.196,3189500.0
2022-03-07,22.187,22.187,21.696,21.696,1771400.0
2022-03-08,21.872,21.959,21.451,21.521,1347300.0
2022-03-09,21.583,21.626,21.224,21.451,1413200.0
2022-03-10,21.443,21.635,21.25,21.311,2022500.0
2022-03-11,21.346,21.626,21.346,21.539,2014500.0
2022-03-12,21.346,21.626,21.346,21.539,2014500.0
2022-03-13,21.346,21.626,21.346,21.539,2014500.0
2022-03-14,21.574,21.837,21.486,21.513,2096200.0
2022-03-15,21.478,21.714,21.451,21.53,1499200.0
2022-03-16,21.661,21.696,21.495,21.653,2194000.0
2022-03-17,21.705,21.942,21.626,21.933,1549100.0
2022-03-18,21.933,22.231,21.81,22.213,5713900.0
2022-03-19,21.933,22.231,21.81,22.213,5713900.0
2022-03-20,21.933,22.231,21.81,22.213,5713900.0
2022-03-21,22.222,22.581,22.204,22.519,1244400.0
2022-03-22,22.59,22.852,22.476,22.546,1206000.0
2022-03-23,22.651,23.071,22.546,22.896,1801500.0
2022-03-24,22.948,23.448,22.94,23.378,1907400.0
2022-03-25,23.378,23.64,23.316,23.491,1577000.0
2022-03-26,23.378,23.64,23.316,23.491,1577000.0
2022-03-27,23.378,23.64,23.316,23.491,1577000.0
2022-03-28,23.518,23.605,23.334,23.474,1035500.0
2022-03-29,23.448,23.491,23.185,23.202,1585500.0
2022-03-30,23.22,23.307,23.027,23.15,1339600.0
2022-03-31,23.159,23.264,23.045,23.15,956800.0
2022-04-01,23.264,23.386,22.843,23.15,2544200.0
2022-04-02,23.264,23.386,22.843,23.15,2544200.0
2022-04-03,23.264,23.386,22.843,23.15,2544200.0
2022-04-04,23.115,23.448,23.01,23.351,1428400.0
2022-04-05,23.36,23.36,23.15,23.15,1315200.0
2022-04-06,23.159,23.167,22.852,22.931,1818200.0
2022-04-07,22.905,23.167,22.782,23.045,1493900.0
2022-04-08,23.036,23.43,22.992,23.351,983900.0
2022-04-09,23.036,23.43,22.992,23.351,983900.0
2022-04-10,23.036,23.43,22.992,23.351,983900.0
2022-04-11,23.43,23.526,23.264,23.299,879200.0
2022-04-12,23.474,23.596,23.159,23.176,1701200.0
2022-04-13,23.229,23.439,23.097,23.176,921800.0
2022-04-14,23.176,23.246,23.01,23.246,1172900.0
2022-04-15,23.176,23.246,23.01,23.246,1172900.0
2022-04-16,23.176,23.246,23.01,23.246,1172900.0
2022-04-17,23.176,23.246,23.01,23.246,1172900.0
2022-04-18,23.264,23.307,23.045,23.054,977100.0
2022-04-19,23.027,23.211,22.695,22.747,1292800.0
2022-04-20,22.747,22.808,22.572,22.738,836600.0
2022-04-21,22.747,22.808,22.572,22.738,836600.0
2022-04-22,22.765,22.791,22.423,22.528,1209600.0
2022-04-23,22.765,22.791,22.423,22.528,1209600.0
2022-04-24,22.765,22.791,22.423,22.528,1209600.0
2022-04-25,22.502,22.835,22.213,22.668,1774600.0
2022-04-26,22.642,23.054,22.607,22.905,1685700.0
2022-04-27,23.001,23.115,22.87,22.87,1026800.0
2022-04-28,22.94,23.045,22.747,22.747,823200.0
2022-04-29,22.94,22.966,22.029,22.029,2717300.0
2022-04-30,22.94,22.966,22.029,22.029,2717300.0
2022-05-01,22.94,22.966,22.029,22.029,2717300.0
2022-05-02,22.169,22.572,21.985,22.082,2638500.0
2022-05-03,22.125,22.537,22.117,22.388,2008200.0
2022-05-04,22.222,22.344,21.854,22.047,2625200.0
2022-05-05,21.942,21.985,21.066,21.101,2797800.0
2022-05-06,21.119,21.556,21.119,21.197,2609300.0
2022-05-07,21.119,21.556,21.119,21.197,2609300.0
2022-05-08,21.119,21.556,21.119,21.197,2609300.0
2022-05-09,21.215,21.644,21.057,21.504,1829600.0
2022-05-10,21.626,21.837,21.11,21.224,1331000.0
2022-05-11,21.267,21.39,21.075,21.119,2128000.0
2022-05-12,21.101,21.6,21.075,21.504,1888700.0
2022-05-13,21.626,21.67,21.408,21.434,1379600.0
2022-05-14,21.626,21.67,21.408,21.434,1379600.0
2022-05-15,21.626,21.67,21.408,21.434,1379600.0
2022-05-16,21.451,21.618,21.276,21.408,1563300.0
2022-05-17,21.609,21.845,21.425,21.486,1430700.0
2022-05-18,21.495,21.828,21.495,21.618,1873300.0
2022-05-19,21.626,21.968,21.521,21.837,1714500.0
2022-05-20,22.038,22.125,21.802,21.837,1492700.0
2022-05-21,22.038,22.125,21.802,21.837,1492700.0
2022-05-22,22.038,22.125,21.802,21.837,1492700.0
2022-05-23,22.055,22.353,21.985,22.213,1566900.0
2022-05-24,22.073,22.476,22.073,22.476,917100.0
2022-05-25,22.152,22.441,22.003,22.003,2059300.0
2022-05-26,22.003,22.02,21.443,21.443,1839800.0
2022-05-27,21.486,21.486,21.215,21.267,1294600.0
2022-05-28,21.486,21.486,21.215,21.267,1294600.0
2022-05-29,21.486,21.486,21.215,21.267,1294600.0
2022-05-30,21.364,21.451,21.11,21.215,1204800.0
2022-05-31,21.329,21.408,21.136,21.259,1575100.0
2022-06-01,21.215,21.364,21.11,21.25,2199100.0
2022-06-02,21.302,21.381,21.136,21.381,1588300.0
2022-06-03,21.32,21.434,20.9,20.9,1947000.0
2022-06-04,21.32,21.434,20.9,20.9,1947000.0
2022-06-05,21.32,21.434,20.9,20.9,1947000.0
2022-06-06,20.891,20.926,20.488,20.523,2584900.0
2022-06-07,20.567,20.628,20.488,20.532,1314000.0
2022-06-08,20.418,20.602,20.313,20.366,2053200.0
2022-06-09,20.374,20.549,20.225,20.383,2002000.0
2022-06-10,20.304,20.392,20.085,20.085,2059200.0
2022-06-11,20.304,20.392,20.085,20.085,2059200.0
2022-06-12,20.304,20.392,20.085,20.085,2059200.0
2022-06-13,20.077,20.366,20.007,20.155,2820200.0
2022-06-14,20.252,20.436,20.05,20.094,1846900.0
2022-06-15,20.225,20.339,20.05,20.05,1258000.0
2022-06-16,20.225,20.339,20.05,20.05,1258000.0
2022-06-17,20.033,20.444,19.989,20.339,2355800.0
2022-06-18,20.033,20.444,19.989,20.339,2355800.0
2022-06-19,20.033,20.444,19.989,20.339,2355800.0
2022-06-20,20.436,20.593,20.296,20.418,1110400.0
2022-06-21,20.488,20.611,20.348,20.348,1261500.0
2022-06-22,20.296,20.646,20.155,20.602,1848900.0
2022-06-23,20.567,20.663,20.217,20.217,1130400.0
2022-06-24,20.383,20.383,20.068,20.155,1222800.0
2022-06-25,20.383,20.383,20.068,20.155,1222800.0
2022-06-26,20.383,20.383,20.068,20.155,1222800.0
2022-06-27,20.155,20.418,20.068,20.199,1818600.0
2022-06-28,20.269,20.532,20.147,20.182,1291300.0
2022-06-29,20.243,20.339,20.077,20.103,947000.0
2022-06-30,20.094,20.304,19.989,20.112,1834100.0
2022-07-01,20.217,20.795,19.989,20.383,3405000.0
2022-07-02,20.217,20.795,19.989,20.383,3405000.0
2022-07-03,20.217,20.795,19.989,20.383,3405000.0
2022-07-04,20.374,20.453,19.989,20.015,1735400.0
2022-07-05,20.015,20.068,19.831,19.91,1457000.0
2022-07-06,19.875,20.155,19.639,20.068,1934300.0
2022-07-07,20.138,20.558,20.138,20.348,1586800.0
2022-07-08,20.348,20.514,20.225,20.269,786700.0
2022-07-09,20.348,20.514,20.225,20.269,786700.0
2022-07-10,20.348,20.514,20.225,20.269,786700.0
2022-07-11,20.199,20.514,20.094,20.278,1344000.0
2022-07-12,20.296,20.523,20.278,20.357,1271400.0
2022-07-13,20.357,20.514,20.173,20.409,1327200.0
2022-07-14,20.243,20.401,20.173,20.252,1054000.0
2022-07-15,20.243,20.261,19.963,20.042,1395600.0
2022-07-16,20.243,20.261,19.963,20.042,1395600.0
2022-07-17,20.243,20.261,19.963,20.042,1395600.0
2022-07-18,20.094,20.234,19.98,20.059,1150600.0
2022-07-19,20.094,20.112,19.91,20.007,1308500.0
2022-07-20,20.007,20.225,19.945,20.015,1647300.0
2022-07-21,20.033,20.199,19.963,20.173,1370500.0
2022-07-22,20.19,20.269,20.033,20.155,1311300.0
2022-07-23,20.19,20.269,20.033,20.155,1311300.0
2022-07-24,20.19,20.269,20.033,20.155,1311300.0
2022-07-25,20.19,20.392,20.19,20.217,927300.0
2022-07-26,20.278,20.453,20.059,20.059,1250100.0
2022-07-27,20.225,20.462,20.112,20.392,1278700.0
2022-07-28,20.383,20.637,20.348,20.541,1385600.0
2022-07-29,20.225,20.331,19.709,19.954,5126900.0
2022-07-30,20.225,20.331,19.709,19.954,5126900.0
2022-07-31,20.225,20.331,19.709,19.954,5126900.0
2022-08-01,19.972,20.865,19.902,20.366,3832300.0
2022-08-02,20.392,20.926,20.357,20.698,2369400.0
2022-08-03,20.681,20.742,20.401,20.558,1774100.0
2022-08-04,20.663,20.891,20.523,20.663,1797600.0
2022-08-05,20.672,20.97,20.549,20.873,1795000.0
2022-08-06,20.672,20.97,20.549,20.873,1795000.0
2022-08-07,20.672,20.97,20.549,20.873,1795000.0
2022-08-08,21.013,21.013,20.777,20.821,2616400.0
2022-08-09,20.917,21.11,20.795,20.97,1481800.0
2022-08-10,21.101,21.197,20.856,20.943,1347800.0
2022-08-11,21.092,21.092,20.514,20.619,2199400.0
2022-08-12,20.584,21.057,20.488,21.057,1340400.0
2022-08-13,20.584,21.057,20.488,21.057,1340400.0
2022-08-14,20.584,21.057,20.488,21.057,1340400.0
2022-08-15,21.022,21.267,20.926,21.189,1495800.0
2022-08-16,21.285,21.311,20.961,21.171,1378900.0
2022-08-17,21.154,21.889,21.04,21.714,2738300.0
2022-08-18,21.802,21.977,21.18,21.224,3838500.0
2022-08-19,21.267,21.443,21.11,21.399,1263500.0
2022-08-20,21.267,21.443,21.11,21.399,1263500.0
2022-08-21,21.267,21.443,21.11,21.399,1263500.0
2022-08-22,21.337,21.469,21.18,21.259,1062700.0
2022-08-23,21.285,21.346,21.066,21.084,875200.0
2022-08-24,21.075,21.18,20.882,21.013,1055100.0
2022-08-25,21.013,21.11,20.584,20.646,1602200.0
2022-08-26,20.584,20.803,20.471,20.593,1098600.0
2022-08-27,20.584,20.803,20.471,20.593,1098600.0
2022-08-28,20.584,20.803,20.471,20.593,1098600.0
2022-08-29,20.488,21.154,20.471,21.005,1433100.0
2022-08-30,21.049,21.25,20.83,20.9,1389000.0
2022-08-31,20.926,21.337,20.838,20.882,2539400.0
2022-09-01,20.882,21.075,20.681,20.847,2111800.0
2022-09-02,20.943,21.101,20.716,20.716,2194600.0
2022-09-03,20.943,21.101,20.716,20.716,2194600.0
2022-09-04,20.943,21.101,20.716,20.716,2194600.0
2022-09-05,20.838,20.996,20.471,20.576,2682900.0
2022-09-06,20.576,20.584,20.313,20.331,1986000.0
2022-09-07,20.576,20.584,20.313,20.331,1986000.0
2022-09-08,20.409,20.707,20.322,20.593,2218500.0
2022-09-09,20.663,20.838,20.593,20.681,1069000.0
2022-09-10,20.663,20.838,20.593,20.681,1069000.0
2022-09-11,20.663,20.838,20.593,20.681,1069000.0
2022-09-12,20.646,20.821,20.549,20.549,1009500.0
2022-09-13,20.549,20.716,20.322,20.322,1936600.0
2022-09-14,20.331,20.567,20.234,20.392,1885500.0
2022-09-15,20.409,20.532,20.208,20.252,2002100.0
2022-09-16,20.252,20.436,20.182,20.199,1899200.0
2022-09-17,20.252,20.436,20.182,20.199,1899200.0
2022-09-18,20.252,20.436,20.182,20.199,1899200.0
2022-09-19,20.234,20.637,20.182,20.523,1753700.0
2022-09-20,20.593,20.69,20.409,20.532,1192100.0
2022-09-21,20.541,20.707,20.506,20.576,1043200.0
2022-09-22,20.707,20.908,20.637,20.803,1574900.0
2022-09-23,20.803,20.891,20.646,20.681,1280800.0
2022-09-24,20.803,20.891,20.646,20.681,1280800.0
2022-09-25,20.803,20.891,20.646,20.681,1280800.0
2022-09-26,20.646,20.655,20.296,20.313,1896800.0
2022-09-27,20.584,20.584,20.103,20.225,3503800.0
2022-09-28,20.234,20.296,20.059,20.068,3024100.0
2022-09-29,20.05,20.094,19.893,19.945,2557400.0
2022-09-30,20.042,20.225,19.902,20.112,3377900.0
2022-10-01,20.042,20.225,19.902,20.112,3377900.0
2022-10-02,20.042,20.225,19.902,20.112,3377900.0
2022-10-03,20.138,20.978,20.042,20.908,2524900.0
2022-10-04,21.145,21.276,20.672,20.672,1465700.0
2022-10-05,20.751,20.751,20.558,20.602,1177400.0
2022-10-06,20.655,20.733,20.541,20.619,1578000.0
2022-10-07,20.549,20.698,20.348,20.383,2227500.0
2022-10-08,20.549,20.698,20.348,20.383,2227500.0
2022-10-09,20.549,20.698,20.348,20.383,2227500.0
2022-10-10,20.506,20.567,20.339,20.549,1242900.0
2022-10-11,20.514,20.742,20.392,20.453,1443400.0
2022-10-12,20.514,20.742,20.392,20.453,1443400.0
2022-10-13,20.401,20.427,20.015,20.015,2938100.0
2022-10-14,20.103,20.19,19.858,19.875,1800000.0
2022-10-15,20.103,20.19,19.858,19.875,1800000.0
2022-10-16,20.103,20.19,19.858,19.875,1800000.0
2022-10-17,19.937,20.401,19.893,20.269,1907600.0
2022-10-18,20.444,20.558,20.269,20.374,1207100.0
2022-10-19,20.392,20.558,20.313,20.409,1207400.0
2022-10-20,20.532,20.619,20.261,20.366,2494400.0
2022-10-21,20.357,20.873,20.278,20.865,1664100.0
2022-10-22,20.357,20.873,20.278,20.865,1664100.0
2022-10-23,20.357,20.873,20.278,20.865,1664100.0
2022-10-24,20.76,21.119,20.742,20.882,1798300.0
2022-10-25,20.856,21.232,20.725,21.013,1827000.0
2022-10-26,21.013,21.013,20.584,20.69,2502200.0
2022-10-27,20.663,21.057,20.514,20.926,1954600.0
2022-10-28,20.882,21.311,20.856,21.189,1871500.0
2022-10-29,20.882,21.311,20.856,21.189,1871500.0
2022-10-30,20.882,21.311,20.856,21.189,1871500.0
2022-10-31,20.926,21.451,20.628,21.451,2953600.0
2022-11-01,21.197,21.556,20.952,21.084,3307500.0
2022-11-02,21.197,21.556,20.952,21.084,3307500.0
2022-11-03,21.013,21.504,20.83,21.32,2237400.0
2022-11-04,21.32,21.618,21.267,21.478,1958700.0
2022-11-05,21.32,21.618,21.267,21.478,1958700.0
2022-11-06,21.32,21.618,21.267,21.478,1958700.0
2022-11-07,21.399,21.504,20.865,20.865,1389000.0
2022-11-08,21.049,21.101,20.768,21.005,1954400.0
2022-11-09,21.092,21.285,20.935,20.978,1095000.0
2022-11-10,20.926,20.978,20.217,20.348,2385900.0
2022-11-11,20.576,20.751,20.304,20.707,2118700.0
2022-11-12,20.576,20.751,20.304,20.707,2118700.0
2022-11-13,20.576,20.751,20.304,20.707,2118700.0
2022-11-14,20.83,20.891,20.619,20.751,1116100.0
2022-11-15,20.83,20.891,20.619,20.751,1116100.0
2022-11-16,20.751,20.751,20.059,20.103,2610800.0
2022-11-17,20.077,20.103,19.84,19.98,2976100.0
2022-11-18,20.164,20.296,19.884,19.998,1894500.0
2022-11-19,20.164,20.296,19.884,19.998,1894500.0
2022-11-20,20.164,20.296,19.884,19.998,1894500.0
2022-11-21,20.033,20.672,19.998,20.584,2638600.0
2022-11-22,20.611,20.655,20.225,20.313,1277400.0
2022-11-23,20.252,20.278,20.05,20.243,1080400.0
2022-11-24,20.322,20.628,20.252,20.549,734500.0
2022-11-25,20.549,20.602,20.19,20.304,803400.0
2022-11-26,20.549,20.602,20.19,20.304,803400.0
2022-11-27,20.549,20.602,20.19,20.304,803400.0
2022-11-28,20.304,20.374,20.155,20.208,860200.0
2022-11-29,20.287,20.339,20.068,20.147,1598800.0
2022-11-30,20.155,20.225,20.007,20.19,1306100.0
2022-12-01,20.19,20.322,19.893,19.98,1832800.0
2022-12-02,20.033,20.261,19.902,19.937,1308100.0
2022-12-03,20.033,20.261,19.902,19.937,1308100.0
2022-12-04,20.033,20.261,19.902,19.937,1308100.0
2022-12-05,19.945,20.05,19.761,19.823,1886000.0
2022-12-06,19.91,20.103,19.849,19.972,1420500.0
2022-12-07,19.875,20.331,19.875,20.094,1287000.0
2022-12-08,20.05,20.12,19.674,19.691,1505800.0
2022-12-09,19.691,19.735,19.42,19.595,1851400.0
2022-12-10,19.691,19.735,19.42,19.595,1851400.0
2022-12-11,19.691,19.735,19.42,19.595,1851400.0
2022-12-12,19.586,19.639,19.236,19.525,2410700.0
2022-12-13,19.525,19.63,19.017,19.035,2388800.0
2022-12-14,19.035,19.262,18.606,19.114,2710200.0
2022-12-15,19.096,19.192,18.921,19.0,2155100.0
2022-12-16,18.991,19.07,18.895,19.017,4815600.0
2022-12-17,18.991,19.07,18.895,19.017,4815600.0
2022-12-18,18.991,19.07,18.895,19.017,4815600.0
2022-12-19,19.087,19.166,18.93,19.087,1631300.0
2022-12-20,19.087,19.578,19.087,19.332,1600700.0
2022-12-21,19.394,19.7,19.262,19.7,1679600.0
2022-12-22,20.103,20.479,20.068,20.243,18516200.0
2022-12-23,20.357,20.742,20.269,20.707,2028800.0
2022-12-24,20.357,20.742,20.269,20.707,2028800.0
2022-12-25,20.357,20.742,20.269,20.707,2028800.0
2022-12-26,20.83,20.926,20.488,20.716,2127600.0
2022-12-27,20.892,20.901,20.507,20.736,2377100.0
2022-12-28,20.828,20.993,20.544,20.764,3148700.0
2022-12-29,20.828,21.085,20.636,21.085,2893800.0
2022-12-30,20.828,21.085,20.636,21.085,2893800.0
2022-12-31,20.828,21.085,20.636,21.085,2893800.0
2023-01-01,20.828,21.085,20.636,21.085,2893800.0
2023-01-02,21.076,21.076,20.672,20.883,1613200.0
2023-01-03,20.819,20.865,20.333,20.379,2563200.0
2023-01-04,20.452,20.48,20.223,20.397,1754200.0
2023-01-05,20.434,20.452,20.085,20.269,2017200.0
2023-01-06,20.269,20.269,19.911,20.021,2681700.0
2023-01-07,20.269,20.269,19.911,20.021,2681700.0
2023-01-08,20.269,20.269,19.911,20.021,2681700.0
2023-01-09,19.911,20.159,19.765,20.159,1512600.0
2023-01-10,20.14,20.489,20.021,20.461,1398500.0
2023-01-11,20.434,20.681,20.333,20.636,2407800.0
2023-01-12,20.846,21.002,20.645,20.819,1377600.0
2023-01-13,20.645,20.773,20.571,20.626,972900.0
2023-01-14,20.645,20.773,20.571,20.626,972900.0
2023-01-15,20.645,20.773,20.571,20.626,972900.0
2023-01-16,20.626,20.773,20.443,20.507,1046400.0
2023-01-17,20.553,20.654,20.443,20.654,865400.0
2023-01-18,20.718,21.066,20.636,21.03,9575900.0
2023-01-19,20.975,21.204,20.901,20.901,4271300.0
2023-01-20,20.901,21.03,20.791,20.846,1404800.0
2023-01-21,20.901,21.03,20.791,20.846,1404800.0
2023-01-22,20.901,21.03,20.791,20.846,1404800.0
2023-01-23,20.856,20.938,20.736,20.801,1169800.0
2023-01-24,20.819,20.984,20.599,20.681,1846700.0
2023-01-25,20.681,20.883,20.608,20.865,1698900.0
2023-01-26,20.865,20.993,20.727,20.993,1163000.0
2023-01-27,20.993,21.076,20.819,20.901,1117200.0
2023-01-28,20.993,21.076,20.819,20.901,1117200.0
2023-01-29,20.993,21.076,20.819,20.901,1117200.0
2023-01-30,20.938,20.993,20.718,20.755,1270200.0
2023-01-31,20.755,21.204,20.755,20.966,1739300.0
2023-02-01,20.947,21.076,20.59,20.681,1558500.0
2023-02-02,20.681,20.865,20.47,20.59,1771000.0
2023-02-03,20.535,20.608,20.168,20.333,1876200.0
2023-02-04,20.535,20.608,20.168,20.333,1876200.0
2023-02-05,20.535,20.608,20.168,20.333,1876200.0
2023-02-06,20.351,20.388,20.177,20.315,1737500.0
2023-02-07,20.36,20.406,20.04,20.15,1562700.0
2023-02-08,20.278,20.36,20.095,20.305,1285400.0
2023-02-09,20.315,20.324,19.92,19.985,1761200.0
2023-02-10,19.985,20.177,19.957,20.159,1685400.0
2023-02-11,19.985,20.177,19.957,20.159,1685400.0
2023-02-12,19.985,20.177,19.957,20.159,1685400.0
2023-02-13,20.15,20.214,20.067,20.168,1208100.0
2023-02-14,20.168,20.315,20.04,20.159,1587200.0
2023-02-15,20.168,20.315,20.085,20.305,2003300.0
2023-02-16,20.232,20.397,20.085,20.296,1150900.0
2023-02-17,20.296,20.7,20.296,20.608,1247000.0
2023-02-18,20.296,20.7,20.296,20.608,1247000.0
2023-02-19,20.296,20.7,20.296,20.608,1247000.0
2023-02-20,20.296,20.7,20.296,20.608,1247000.0
2023-02-21,20.296,20.7,20.296,20.608,1247000.0
2023-02-22,20.608,20.626,20.26,20.379,954700.0
2023-02-23,20.397,20.48,20.278,20.36,1006200.0
2023-02-24,20.571,20.617,19.856,20.03,4089900.0
2023-02-25,20.571,20.617,19.856,20.03,4089900.0
2023-02-26,20.571,20.617,19.856,20.03,4089900.0
2023-02-27,20.131,20.131,19.875,20.003,1813900.0
2023-02-28,19.975,20.159,19.847,19.948,2235400.0
2023-03-01,19.985,20.04,19.801,19.939,2823300.0
2023-03-02,20.113,20.296,19.838,19.93,2216500.0
2023-03-03,20.03,20.15,19.893,19.93,1546800.0
2023-03-04,20.03,20.15,19.893,19.93,1546800.0
2023-03-05,20.03,20.15,19.893,19.93,1546800.0
2023-03-06,20.076,20.076,19.82,19.911,2511800.0
2023-03-07,19.911,20.067,19.746,19.875,2158500.0
2023-03-08,19.875,20.113,19.801,20.04,1857700.0
2023-03-09,19.948,20.26,19.948,20.067,3195800.0
2023-03-10,20.067,20.232,19.985,20.104,1416400.0
2023-03-11,20.067,20.232,19.985,20.104,1416400.0
2023-03-12,20.067,20.232,19.985,20.104,1416400.0
2023-03-13,20.067,20.553,19.966,20.397,2785800.0
2023-03-14,20.443,20.608,20.425,20.571,1656100.0
2023-03-15,20.434,20.846,20.351,20.746,2681800.0
2023-03-16,20.764,20.837,20.617,20.617,1653100.0
2023-03-17,20.47,20.47,19.911,19.911,6842500.0
2023-03-18,20.47,20.47,19.911,19.911,6842500.0
2023-03-19,20.47,20.47,19.911,19.911,6842500.0
2023-03-20,19.985,20.15,19.792,19.875,3462900.0
2023-03-21,19.893,19.957,19.563,19.618,2446700.0
2023-03-22,19.627,19.975,19.554,19.728,1757100.0
2023-03-23,19.801,19.81,19.444,19.627,2081400.0
