,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity
2011-05-10,3.04,3.04,3.04,3.04,1800.0
2011-05-11,3.04,3.04,3.04,3.04,1800.0
2011-05-12,3.04,3.04,3.04,3.04,1800.0
2011-05-13,3.04,3.04,3.04,3.04,1800.0
2011-05-14,3.04,3.04,3.04,3.04,1800.0
2011-05-15,3.04,3.04,3.04,3.04,1800.0
2011-05-16,3.04,3.04,3.04,3.04,1800.0
2011-05-17,3.04,3.04,3.04,3.04,300.0
2011-05-18,3.04,3.04,3.04,3.04,300.0
2011-05-19,3.04,3.04,3.04,3.04,300.0
2011-05-20,3.04,3.04,3.04,3.04,300.0
2011-05-21,3.04,3.04,3.04,3.04,300.0
2011-05-22,3.04,3.04,3.04,3.04,300.0
2011-05-23,3.04,3.04,3.04,3.04,300.0
2011-05-24,3.04,3.04,3.038,3.038,103800.0
2011-05-25,3.04,3.04,3.04,3.04,4800.0
2011-05-26,3.04,3.04,3.04,3.04,4800.0
2011-05-27,3.04,3.04,3.04,3.04,4800.0
2011-05-28,3.04,3.04,3.04,3.04,4800.0
2011-05-29,3.04,3.04,3.04,3.04,4800.0
2011-05-30,3.04,3.04,3.04,3.04,16500.0
2011-05-31,2.978,3.04,2.978,3.04,44700.0
2011-06-01,2.978,3.04,2.978,3.04,44700.0
2011-06-02,3.04,3.04,3.04,3.04,30000.0
2011-06-03,3.04,3.04,3.04,3.04,30000.0
2011-06-04,3.04,3.04,3.04,3.04,30000.0
2011-06-05,3.04,3.04,3.04,3.04,30000.0
2011-06-06,3.04,3.04,3.04,3.04,30000.0
2011-06-07,3.04,3.04,3.04,3.04,30000.0
2011-06-08,3.04,3.04,3.04,3.04,30000.0
2011-06-09,3.04,3.04,3.04,3.04,30000.0
2011-06-10,3.04,3.04,3.04,3.04,30000.0
2011-06-11,3.04,3.04,3.04,3.04,30000.0
2011-06-12,3.04,3.04,3.04,3.04,30000.0
2011-06-13,2.863,3.04,2.863,3.04,600.0
2011-06-14,2.863,3.04,2.863,3.04,600.0
2011-06-15,2.863,3.04,2.863,3.04,600.0
2011-06-16,2.863,3.04,2.863,3.04,600.0
2011-06-17,2.863,3.04,2.863,3.04,600.0
2011-06-18,2.863,3.04,2.863,3.04,600.0
2011-06-19,2.863,3.04,2.863,3.04,600.0
2011-06-20,2.863,3.04,2.863,3.04,600.0
2011-06-21,3.085,3.085,3.085,3.085,900.0
2011-06-22,3.085,3.085,3.085,3.085,900.0
2011-06-23,3.085,3.085,3.085,3.085,900.0
2011-06-24,3.085,3.085,3.085,3.085,900.0
2011-06-25,3.085,3.085,3.085,3.085,900.0
2011-06-26,3.085,3.085,3.085,3.085,900.0
2011-06-27,3.085,3.085,3.085,3.085,1800.0
2011-06-28,3.085,3.085,3.085,3.085,1800.0
2011-06-29,3.085,3.085,3.085,3.085,1800.0
2011-06-30,3.085,3.13,3.085,3.13,30300.0
2011-07-01,3.085,3.13,3.085,3.13,30300.0
2011-07-02,3.085,3.13,3.085,3.13,30300.0
2011-07-03,3.085,3.13,3.085,3.13,30300.0
2011-07-04,3.13,3.13,3.13,3.13,900.0
2011-07-05,2.951,2.951,2.951,2.951,3000.0
2011-07-06,2.881,2.951,2.879,2.951,16200.0
2011-07-07,2.881,2.951,2.879,2.951,16200.0
2011-07-08,2.96,2.96,2.951,2.951,1500.0
2011-07-09,2.96,2.96,2.951,2.951,1500.0
2011-07-10,2.96,2.96,2.951,2.951,1500.0
2011-07-11,2.951,2.951,2.951,2.951,300.0
2011-07-12,2.951,2.951,2.951,2.951,300.0
2011-07-13,2.951,2.951,2.951,2.951,300.0
2011-07-14,2.951,2.951,2.951,2.951,300.0
2011-07-15,2.951,2.951,2.951,2.951,4800.0
2011-07-16,2.951,2.951,2.951,2.951,4800.0
2011-07-17,2.951,2.951,2.951,2.951,4800.0
2011-07-18,2.951,2.951,2.951,2.951,3900.0
2011-07-19,2.951,2.951,2.951,2.951,3900.0
2011-07-20,2.951,2.951,2.951,2.951,3900.0
2011-07-21,2.951,2.951,2.951,2.951,3900.0
2011-07-22,2.951,2.951,2.951,2.951,3900.0
2011-07-23,2.951,2.951,2.951,2.951,3900.0
2011-07-24,2.951,2.951,2.951,2.951,3900.0
2011-07-25,2.951,2.951,2.951,2.951,3900.0
2011-07-26,2.951,2.951,2.951,2.951,3900.0
2011-07-27,2.927,2.927,2.927,2.927,600.0
2011-07-28,2.927,2.927,2.927,2.927,600.0
2011-07-29,2.927,2.927,2.927,2.927,1500.0
2011-07-30,2.927,2.927,2.927,2.927,1500.0
2011-07-31,2.927,2.927,2.927,2.927,1500.0
2011-08-01,2.927,2.927,2.927,2.927,1500.0
2011-08-02,2.927,2.927,2.927,2.927,1500.0
2011-08-03,2.906,2.906,2.906,2.906,600.0
2011-08-04,2.644,2.906,2.644,2.861,9300.0
2011-08-05,2.772,2.951,2.772,2.951,7500.0
2011-08-06,2.772,2.951,2.772,2.951,7500.0
2011-08-07,2.772,2.951,2.772,2.951,7500.0
2011-08-08,2.951,2.951,2.906,2.906,600.0
2011-08-09,2.951,2.951,2.951,2.951,3300.0
2011-08-10,2.951,2.951,2.951,2.951,3300.0
2011-08-11,2.951,2.951,2.951,2.951,3300.0
2011-08-12,2.952,3.085,2.951,2.951,18900.0
2011-08-13,2.952,3.085,2.951,2.951,18900.0
2011-08-14,2.952,3.085,2.951,2.951,18900.0
2011-08-15,3.04,3.04,3.04,3.04,18600.0
2011-08-16,3.04,3.04,2.995,2.995,1200.0
2011-08-17,3.04,3.04,2.995,3.04,8400.0
2011-08-18,3.04,3.04,2.952,3.039,3300.0
2011-08-19,2.995,3.036,2.995,3.036,600.0
2011-08-20,2.995,3.036,2.995,3.036,600.0
2011-08-21,2.995,3.036,2.995,3.036,600.0
2011-08-22,2.995,3.036,2.995,3.036,600.0
2011-08-23,2.995,3.036,2.995,3.036,600.0
2011-08-24,2.995,3.036,2.995,3.036,600.0
2011-08-25,2.995,2.996,2.995,2.996,15000.0
2011-08-26,2.951,2.995,2.951,2.995,5700.0
2011-08-27,2.951,2.995,2.951,2.995,5700.0
2011-08-28,2.951,2.995,2.951,2.995,5700.0
2011-08-29,2.995,2.995,2.995,2.995,15900.0
2011-08-30,2.995,2.995,2.995,2.995,15900.0
2011-08-31,3.04,3.04,2.951,3.04,9000.0
2011-09-01,3.04,3.04,2.951,3.04,9000.0
2011-09-02,2.951,3.032,2.951,3.032,900.0
2011-09-03,2.951,3.032,2.951,3.032,900.0
2011-09-04,2.951,3.032,2.951,3.032,900.0
2011-09-05,3.032,3.032,3.032,3.032,24300.0
2011-09-06,3.032,3.032,3.032,3.032,4200.0
2011-09-07,3.032,3.032,3.032,3.032,4200.0
2011-09-08,3.032,3.032,3.032,3.032,4200.0
2011-09-09,3.038,3.038,3.038,3.038,1200.0
2011-09-10,3.038,3.038,3.038,3.038,1200.0
2011-09-11,3.038,3.038,3.038,3.038,1200.0
2011-09-12,3.022,3.022,3.022,3.022,600.0
2011-09-13,3.022,3.022,3.022,3.022,600.0
2011-09-14,3.021,3.021,3.021,3.021,3300.0
2011-09-15,3.022,3.022,3.022,3.022,3000.0
2011-09-16,3.022,3.022,3.022,3.022,3000.0
2011-09-17,3.022,3.022,3.022,3.022,3000.0
2011-09-18,3.022,3.022,3.022,3.022,3000.0
2011-09-19,3.022,3.022,3.022,3.022,7500.0
2011-09-20,3.022,3.022,3.022,3.022,7500.0
2011-09-21,3.022,3.022,3.022,3.022,1500.0
2011-09-22,3.022,3.022,2.951,3.022,900.0
2011-09-23,3.022,3.022,2.951,3.022,900.0
2011-09-24,3.022,3.022,2.951,3.022,900.0
2011-09-25,3.022,3.022,2.951,3.022,900.0
2011-09-26,3.013,3.013,3.013,3.013,300.0
2011-09-27,3.013,3.013,3.013,3.013,300.0
2011-09-28,3.013,3.013,3.013,3.013,300.0
2011-09-29,2.995,3.009,2.995,3.009,600.0
2011-09-30,3.021,3.04,3.021,3.039,900.0
2011-10-01,3.021,3.04,3.021,3.039,900.0
2011-10-02,3.021,3.04,3.021,3.039,900.0
2011-10-03,3.021,3.04,3.021,3.039,900.0
2011-10-04,2.995,3.037,2.995,3.037,900.0
2011-10-05,2.995,3.037,2.995,3.037,900.0
2011-10-06,2.995,3.037,2.995,3.037,900.0
2011-10-07,2.995,3.037,2.995,3.037,900.0
2011-10-08,2.995,3.037,2.995,3.037,900.0
2011-10-09,2.995,3.037,2.995,3.037,900.0
2011-10-10,3.037,3.037,3.037,3.037,10200.0
2011-10-11,3.037,3.037,3.037,3.037,10200.0
2011-10-12,3.037,3.037,3.037,3.037,10200.0
2011-10-13,3.037,3.037,3.037,3.037,10200.0
2011-10-14,3.037,3.037,3.037,3.037,10200.0
2011-10-15,3.037,3.037,3.037,3.037,10200.0
2011-10-16,3.037,3.037,3.037,3.037,10200.0
2011-10-17,3.04,3.04,3.04,3.04,1200.0
2011-10-18,3.04,3.04,3.04,3.04,1500.0
2011-10-19,3.04,3.04,3.04,3.04,300.0
2011-10-20,3.04,3.04,3.04,3.04,300.0
2011-10-21,3.04,3.04,3.04,3.04,300.0
2011-10-22,3.04,3.04,3.04,3.04,300.0
2011-10-23,3.04,3.04,3.04,3.04,300.0
2011-10-24,2.951,3.04,2.951,3.04,16500.0
2011-10-25,2.951,3.04,2.951,3.04,16500.0
2011-10-26,2.951,3.04,2.951,3.04,16500.0
2011-10-27,3.04,3.04,3.04,3.04,300.0
2011-10-28,3.04,3.04,3.04,3.04,300.0
2011-10-29,3.04,3.04,3.04,3.04,300.0
2011-10-30,3.04,3.04,3.04,3.04,300.0
2011-10-31,3.04,3.04,3.04,3.04,300.0
2011-11-01,3.04,3.04,3.04,3.04,3300.0
2011-11-02,3.04,3.04,3.04,3.04,3300.0
2011-11-03,3.04,3.04,3.04,3.04,1200.0
2011-11-04,3.04,3.04,3.04,3.04,600.0
2011-11-05,3.04,3.04,3.04,3.04,600.0
2011-11-06,3.04,3.04,3.04,3.04,600.0
2011-11-07,3.04,3.04,3.04,3.04,2400.0
2011-11-08,3.04,3.04,3.04,3.04,2400.0
2011-11-09,3.04,3.04,3.04,3.04,2400.0
2011-11-10,3.04,3.041,3.04,3.041,53400.0
2011-11-11,3.299,3.299,3.043,3.084,12000.0
2011-11-12,3.299,3.299,3.043,3.084,12000.0
2011-11-13,3.299,3.299,3.043,3.084,12000.0
2011-11-14,3.299,3.299,3.043,3.084,12000.0
2011-11-15,3.299,3.299,3.043,3.084,12000.0
2011-11-16,3.076,3.085,3.076,3.085,237600.0
2011-11-17,3.085,3.085,3.085,3.085,300.0
2011-11-18,3.086,3.103,3.085,3.103,11700.0
2011-11-19,3.086,3.103,3.085,3.103,11700.0
2011-11-20,3.086,3.103,3.085,3.103,11700.0
2011-11-21,3.086,3.103,3.085,3.103,11700.0
2011-11-22,3.103,3.103,3.103,3.103,132000.0
2011-11-23,3.103,3.103,3.085,3.085,156000.0
2011-11-24,3.112,3.112,3.112,3.112,300.0
2011-11-25,3.13,3.13,3.13,3.13,300.0
2011-11-26,3.13,3.13,3.13,3.13,300.0
2011-11-27,3.13,3.13,3.13,3.13,300.0
2011-11-28,3.092,3.13,3.085,3.085,2700.0
2011-11-29,3.13,3.13,3.13,3.13,900.0
2011-11-30,3.192,3.192,3.192,3.192,300.0
2011-12-01,3.219,3.308,3.219,3.219,5700.0
2011-12-02,3.219,3.308,3.219,3.219,5700.0
2011-12-03,3.219,3.308,3.219,3.219,5700.0
2011-12-04,3.219,3.308,3.219,3.219,5700.0
2011-12-05,3.219,3.308,3.219,3.219,5700.0
2011-12-06,3.219,3.219,3.219,3.219,9900.0
2011-12-07,3.219,3.219,3.219,3.219,9900.0
2011-12-08,3.219,3.219,3.219,3.219,9900.0
2011-12-09,3.219,3.219,3.219,3.219,9900.0
2011-12-10,3.219,3.219,3.219,3.219,9900.0
2011-12-11,3.219,3.219,3.219,3.219,9900.0
2011-12-12,3.219,3.219,3.219,3.219,9900.0
2011-12-13,3.22,3.22,3.219,3.219,14400.0
2011-12-14,3.22,3.22,3.219,3.219,14400.0
2011-12-15,3.219,3.219,3.219,3.219,1500.0
2011-12-16,3.219,3.219,3.219,3.219,300.0
2011-12-17,3.219,3.219,3.219,3.219,300.0
2011-12-18,3.219,3.219,3.219,3.219,300.0
2011-12-19,3.219,3.219,3.219,3.219,300.0
2011-12-20,3.21,3.282,3.21,3.282,11700.0
2011-12-21,3.282,3.282,3.282,3.282,300.0
2011-12-22,3.326,3.326,3.326,3.326,300.0
2011-12-23,3.326,3.326,3.326,3.326,300.0
2011-12-24,3.326,3.326,3.326,3.326,300.0
2011-12-25,3.326,3.326,3.326,3.326,300.0
2011-12-26,3.326,3.326,3.326,3.326,300.0
2011-12-27,3.327,3.327,3.327,3.327,3000.0
2011-12-28,3.327,3.327,3.327,3.327,3000.0
2011-12-29,3.326,3.326,3.326,3.326,6000.0
2011-12-30,3.326,3.326,3.326,3.326,6000.0
2011-12-31,3.326,3.326,3.326,3.326,6000.0
2012-01-01,3.326,3.326,3.326,3.326,6000.0
2012-01-02,3.326,3.326,3.326,3.326,6000.0
2012-01-03,3.353,3.371,3.353,3.371,3000.0
2012-01-04,3.443,3.443,3.353,3.371,14400.0
2012-01-05,3.371,3.371,3.371,3.371,300.0
2012-01-06,3.371,3.371,3.371,3.371,300.0
2012-01-07,3.371,3.371,3.371,3.371,300.0
2012-01-08,3.371,3.371,3.371,3.371,300.0
2012-01-09,3.443,3.443,3.407,3.438,4500.0
2012-01-10,3.46,3.46,3.398,3.438,5400.0
2012-01-11,3.46,3.46,3.398,3.438,5400.0
2012-01-12,3.487,3.487,3.398,3.438,3000.0
2012-01-13,3.487,3.487,3.398,3.438,3000.0
2012-01-14,3.487,3.487,3.398,3.438,3000.0
2012-01-15,3.487,3.487,3.398,3.438,3000.0
2012-01-16,3.487,3.487,3.398,3.438,3000.0
2012-01-17,3.498,3.498,3.498,3.498,300.0
2012-01-18,3.532,3.532,3.487,3.51,3600.0
2012-01-19,3.51,3.51,3.51,3.51,1800.0
2012-01-20,3.51,3.51,3.51,3.51,3600.0
2012-01-21,3.51,3.51,3.51,3.51,3600.0
2012-01-22,3.51,3.51,3.51,3.51,3600.0
2012-01-23,3.51,3.51,3.51,3.51,3600.0
2012-01-24,3.577,3.577,3.487,3.532,5700.0
2012-01-25,3.577,3.577,3.487,3.532,5700.0
2012-01-26,3.55,3.55,3.55,3.55,300.0
2012-01-27,3.577,3.577,3.577,3.577,1500.0
2012-01-28,3.577,3.577,3.577,3.577,1500.0
2012-01-29,3.577,3.577,3.577,3.577,1500.0
2012-01-30,3.586,3.666,3.586,3.666,17400.0
2012-01-31,3.755,3.755,3.671,3.747,7500.0
2012-02-01,3.845,3.845,3.747,3.763,28800.0
2012-02-02,3.845,3.845,3.757,3.757,2400.0
2012-02-03,3.756,3.8,3.756,3.8,6900.0
2012-02-04,3.756,3.8,3.756,3.8,6900.0
2012-02-05,3.756,3.8,3.756,3.8,6900.0
2012-02-06,3.8,3.8,3.8,3.8,1200.0
2012-02-07,3.756,3.8,3.756,3.8,6600.0
2012-02-08,3.818,3.827,3.818,3.818,2700.0
2012-02-09,3.818,3.818,3.818,3.818,600.0
2012-02-10,3.818,3.819,3.818,3.818,1200.0
2012-02-11,3.818,3.819,3.818,3.818,1200.0
2012-02-12,3.818,3.819,3.818,3.818,1200.0
2012-02-13,3.818,3.819,3.818,3.818,1200.0
2012-02-14,3.872,3.881,3.836,3.845,65700.0
2012-02-15,3.845,3.881,3.8,3.844,29100.0
2012-02-16,3.845,3.881,3.755,3.847,123300.0
2012-02-17,3.863,3.864,3.802,3.845,5400.0
2012-02-18,3.863,3.864,3.802,3.845,5400.0
2012-02-19,3.863,3.864,3.802,3.845,5400.0
2012-02-20,3.863,3.864,3.802,3.845,5400.0
2012-02-21,3.863,3.864,3.802,3.845,5400.0
2012-02-22,3.818,3.881,3.8,3.8,1500.0
2012-02-23,3.881,4.042,3.8,4.042,90300.0
2012-02-24,4.034,4.248,4.033,4.248,4800.0
2012-02-25,4.034,4.248,4.033,4.248,4800.0
2012-02-26,4.034,4.248,4.033,4.248,4800.0
2012-02-27,4.091,4.203,4.091,4.203,900.0
2012-02-28,4.274,4.274,4.203,4.203,600.0
2012-02-29,4.211,4.337,4.203,4.292,83400.0
2012-03-01,4.426,4.426,4.426,4.426,300.0
2012-03-02,4.461,4.56,4.461,4.56,1200.0
2012-03-03,4.461,4.56,4.461,4.56,1200.0
2012-03-04,4.461,4.56,4.461,4.56,1200.0
2012-03-05,4.56,4.56,4.56,4.56,600.0
2012-03-06,4.56,4.56,4.56,4.56,600.0
2012-03-07,4.641,4.641,4.641,4.641,300.0
2012-03-08,4.641,4.641,4.641,4.641,300.0
2012-03-09,4.668,4.668,4.668,4.668,900.0
2012-03-10,4.668,4.668,4.668,4.668,900.0
2012-03-11,4.668,4.668,4.668,4.668,900.0
2012-03-12,4.668,4.668,4.668,4.668,900.0
2012-03-13,4.739,4.918,4.739,4.828,3300.0
2012-03-14,4.828,4.828,4.828,4.828,36900.0
2012-03-15,4.828,4.828,4.828,4.828,30600.0
2012-03-16,4.872,4.963,4.872,4.963,30300.0
2012-03-17,4.872,4.963,4.872,4.963,30300.0
2012-03-18,4.872,4.963,4.872,4.963,30300.0
2012-03-19,4.963,5.097,4.963,5.052,41400.0
2012-03-20,5.097,5.141,5.097,5.141,17700.0
2012-03-21,5.141,5.45,5.141,5.41,505800.0
2012-03-22,5.365,5.454,5.365,5.41,3900.0
2012-03-23,5.409,5.41,5.409,5.41,2100.0
2012-03-24,5.409,5.41,5.409,5.41,2100.0
2012-03-25,5.409,5.41,5.409,5.41,2100.0
2012-03-26,5.454,5.454,5.347,5.365,870600.0
2012-03-27,5.579,5.579,5.41,5.454,2700.0
2012-03-28,5.498,5.499,5.454,5.454,8400.0
2012-03-29,5.432,5.432,5.365,5.365,15600.0
2012-03-30,5.365,5.365,5.338,5.338,11400.0
2012-03-31,5.365,5.365,5.338,5.338,11400.0
2012-04-01,5.365,5.365,5.338,5.338,11400.0
2012-04-02,5.499,5.499,5.364,5.364,11100.0
2012-04-03,5.453,5.453,5.32,5.325,3900.0
2012-04-04,5.325,5.427,5.325,5.339,40500.0
2012-04-05,5.428,5.499,5.365,5.431,9300.0
2012-04-06,5.428,5.499,5.365,5.431,9300.0
2012-04-07,5.428,5.499,5.365,5.431,9300.0
2012-04-08,5.428,5.499,5.365,5.431,9300.0
2012-04-09,5.276,5.387,5.276,5.365,156000.0
2012-04-10,5.497,5.497,5.431,5.431,1200.0
2012-04-11,5.588,5.589,5.363,5.41,4200.0
2012-04-12,5.454,5.454,5.302,5.365,11400.0
2012-04-13,5.454,5.454,5.365,5.445,900.0
2012-04-14,5.454,5.454,5.365,5.445,900.0
2012-04-15,5.454,5.454,5.365,5.445,900.0
2012-04-16,5.539,5.539,5.41,5.41,2100.0
2012-04-17,5.365,5.499,5.365,5.41,58500.0
2012-04-18,5.517,5.517,5.41,5.41,1800.0
2012-04-19,5.499,5.499,5.41,5.41,1200.0
2012-04-20,5.499,5.499,5.411,5.411,2400.0
2012-04-21,5.499,5.499,5.411,5.411,2400.0
2012-04-22,5.499,5.499,5.411,5.411,2400.0
2012-04-23,5.41,5.633,5.365,5.439,246600.0
2012-04-24,5.365,5.767,5.365,5.723,500400.0
2012-04-25,5.589,5.812,5.58,5.812,3300.0
2012-04-26,5.812,5.989,5.812,5.812,5100.0
2012-04-27,6.258,6.259,5.723,5.901,3300.0
2012-04-28,6.258,6.259,5.723,5.901,3300.0
2012-04-29,6.258,6.259,5.723,5.901,3300.0
2012-04-30,6.373,6.373,5.986,6.323,11100.0
2012-05-01,6.373,6.373,5.986,6.323,11100.0
2012-05-02,6.276,6.42,5.793,6.217,58200.0
2012-05-03,6.217,6.276,6.13,6.141,9600.0
2012-05-04,6.083,6.227,6.082,6.101,7800.0
2012-05-05,6.083,6.227,6.082,6.101,7800.0
2012-05-06,6.083,6.227,6.082,6.101,7800.0
2012-05-07,6.276,6.469,6.131,6.373,24600.0
2012-05-08,6.276,6.373,6.228,6.373,40500.0
2012-05-09,6.416,6.561,6.362,6.362,6000.0
2012-05-10,6.373,6.469,6.277,6.372,36300.0
2012-05-11,6.373,6.566,6.276,6.276,1197900.0
2012-05-12,6.373,6.566,6.276,6.276,1197900.0
2012-05-13,6.373,6.566,6.276,6.276,1197900.0
2012-05-14,6.411,6.421,6.213,6.324,5100.0
2012-05-15,6.372,6.516,6.372,6.373,3000.0
2012-05-16,6.421,6.566,6.149,6.321,41400.0
2012-05-17,6.344,6.344,6.228,6.276,1208700.0
2012-05-18,6.276,6.324,6.276,6.324,900.0
2012-05-19,6.276,6.324,6.276,6.324,900.0
2012-05-20,6.276,6.324,6.276,6.324,900.0
2012-05-21,6.228,6.3,6.226,6.226,15600.0
2012-05-22,6.305,6.305,6.179,6.228,1500.0
2012-05-23,6.373,6.421,6.18,6.219,96600.0
2012-05-24,6.223,6.223,6.223,6.223,7200.0
2012-05-25,6.179,6.179,6.179,6.179,300.0
2012-05-26,6.179,6.179,6.179,6.179,300.0
2012-05-27,6.179,6.179,6.179,6.179,300.0
2012-05-28,6.179,6.179,6.179,6.179,300.0
2012-05-29,6.324,6.324,6.324,6.324,31500.0
2012-05-30,6.227,6.227,5.89,5.89,3300.0
2012-05-31,6.08,6.179,5.31,5.31,2100.0
2012-06-01,6.035,6.035,5.793,5.985,1812000.0
2012-06-02,6.035,6.035,5.793,5.985,1812000.0
2012-06-03,6.035,6.035,5.793,5.985,1812000.0
2012-06-04,5.985,6.179,5.985,6.083,4500.0
2012-06-05,6.242,6.242,6.226,6.226,1200.0
2012-06-06,6.179,6.179,6.179,6.179,4500.0
2012-06-07,6.179,6.179,6.179,6.179,4500.0
2012-06-08,6.223,6.324,6.223,6.228,1200.0
2012-06-09,6.223,6.324,6.223,6.228,1200.0
2012-06-10,6.223,6.324,6.223,6.228,1200.0
2012-06-11,6.363,6.363,6.035,6.264,12300.0
2012-06-12,6.324,6.324,6.228,6.275,3600.0
2012-06-13,6.373,6.373,6.323,6.323,900.0
2012-06-14,6.266,6.371,6.266,6.371,900.0
2012-06-15,6.373,6.373,6.373,6.373,4800.0
2012-06-16,6.373,6.373,6.373,6.373,4800.0
2012-06-17,6.373,6.373,6.373,6.373,4800.0
2012-06-18,6.373,6.373,6.373,6.373,4800.0
2012-06-19,6.374,6.382,6.374,6.382,600.0
2012-06-20,6.373,6.373,6.373,6.373,900.0
2012-06-21,6.392,6.392,6.387,6.387,8100.0
2012-06-22,6.392,6.392,6.387,6.387,8100.0
2012-06-23,6.392,6.392,6.387,6.387,8100.0
2012-06-24,6.392,6.392,6.387,6.387,8100.0
2012-06-25,6.387,6.392,5.793,5.793,12600.0
2012-06-26,6.305,6.469,6.208,6.44,14700.0
2012-06-27,6.305,6.469,6.208,6.44,14700.0
2012-06-28,6.438,6.517,6.373,6.517,164700.0
2012-06-29,6.377,6.656,6.373,6.421,21600.0
2012-06-30,6.377,6.656,6.373,6.421,21600.0
2012-07-01,6.377,6.656,6.373,6.421,21600.0
2012-07-02,6.421,6.421,6.421,6.421,105000.0
2012-07-03,6.276,6.45,6.276,6.421,1500.0
2012-07-04,6.324,6.42,6.286,6.373,128100.0
2012-07-05,6.324,6.42,6.286,6.373,128100.0
2012-07-06,6.276,6.372,6.276,6.372,900.0
2012-07-07,6.276,6.372,6.276,6.372,900.0
2012-07-08,6.276,6.372,6.276,6.372,900.0
2012-07-09,6.276,6.372,6.276,6.372,900.0
2012-07-10,6.373,6.469,6.372,6.372,2700.0
2012-07-11,6.276,6.373,6.276,6.373,80700.0
2012-07-12,6.295,6.347,6.276,6.295,77400.0
2012-07-13,6.374,6.374,6.373,6.373,18000.0
2012-07-14,6.374,6.374,6.373,6.373,18000.0
2012-07-15,6.374,6.374,6.373,6.373,18000.0
2012-07-16,6.469,6.662,6.295,6.604,15600.0
2012-07-17,6.566,6.566,6.43,6.516,24600.0
2012-07-18,6.468,6.505,6.43,6.505,33000.0
2012-07-19,6.468,6.469,6.467,6.468,29700.0
2012-07-20,6.45,6.807,6.373,6.715,3692700.0
2012-07-21,6.45,6.807,6.373,6.715,3692700.0
2012-07-22,6.45,6.807,6.373,6.715,3692700.0
2012-07-23,6.575,6.826,6.566,6.802,3426300.0
2012-07-24,6.83,6.892,6.664,6.831,651900.0
2012-07-25,6.806,6.853,6.739,6.853,349200.0
2012-07-26,6.711,6.855,6.711,6.851,497400.0
2012-07-27,6.826,6.868,6.77,6.826,745800.0
2012-07-28,6.826,6.868,6.77,6.826,745800.0
2012-07-29,6.826,6.868,6.77,6.826,745800.0
2012-07-30,6.855,6.903,6.807,6.903,427800.0
2012-07-31,6.902,7.018,6.843,6.855,891300.0
2012-08-01,6.879,6.899,6.682,6.855,534900.0
2012-08-02,6.758,6.854,6.742,6.759,606300.0
2012-08-03,6.797,6.818,6.614,6.614,181800.0
2012-08-04,6.797,6.818,6.614,6.614,181800.0
2012-08-05,6.797,6.818,6.614,6.614,181800.0
2012-08-06,6.662,6.806,6.614,6.806,432900.0
2012-08-07,6.759,6.845,6.732,6.845,129600.0
2012-08-08,6.83,6.849,6.72,6.72,601500.0
2012-08-09,6.825,6.825,6.716,6.808,286200.0
2012-08-10,6.766,6.848,6.748,6.848,438900.0
2012-08-11,6.766,6.848,6.748,6.848,438900.0
2012-08-12,6.766,6.848,6.748,6.848,438900.0
2012-08-13,6.903,6.903,6.759,6.788,300300.0
2012-08-14,6.771,6.855,6.76,6.817,348600.0
2012-08-15,6.817,6.904,6.759,6.904,241500.0
2012-08-16,6.897,7.018,6.835,6.923,445200.0
2012-08-17,6.928,7.029,6.829,7.029,639000.0
2012-08-18,6.928,7.029,6.829,7.029,639000.0
2012-08-19,6.928,7.029,6.829,7.029,639000.0
2012-08-20,7.0,7.029,6.854,7.029,802500.0
2012-08-21,7.013,7.046,6.952,7.001,431700.0
2012-08-22,7.01,7.048,6.991,7.048,258000.0
2012-08-23,7.055,7.059,6.928,7.048,516300.0
2012-08-24,7.048,7.097,6.962,7.097,524400.0
2012-08-25,7.048,7.097,6.962,7.097,524400.0
2012-08-26,7.048,7.097,6.962,7.097,524400.0
2012-08-27,6.933,7.097,6.933,7.097,94200.0
2012-08-28,7.096,7.145,7.078,7.097,972000.0
2012-08-29,7.145,7.189,7.002,7.097,687300.0
2012-08-30,7.048,7.192,7.019,7.097,1569600.0
2012-08-31,7.059,7.189,7.027,7.097,704400.0
2012-09-01,7.059,7.189,7.027,7.097,704400.0
2012-09-02,7.059,7.189,7.027,7.097,704400.0
2012-09-03,7.164,7.164,6.904,6.904,769200.0
2012-09-04,6.879,6.92,6.759,6.855,327600.0
2012-09-05,6.855,6.87,6.759,6.759,359400.0
2012-09-06,6.759,6.836,6.759,6.797,390000.0
2012-09-07,6.759,6.836,6.759,6.797,390000.0
2012-09-08,6.759,6.836,6.759,6.797,390000.0
2012-09-09,6.759,6.836,6.759,6.797,390000.0
2012-09-10,6.894,6.952,6.778,6.952,131400.0
2012-09-11,6.952,6.952,6.739,6.773,768300.0
2012-09-12,6.768,6.773,6.286,6.662,6527700.0
2012-09-13,6.614,6.754,6.596,6.739,804600.0
2012-09-14,6.78,6.87,6.72,6.778,793500.0
2012-09-15,6.78,6.87,6.72,6.778,793500.0
2012-09-16,6.78,6.87,6.72,6.778,793500.0
2012-09-17,6.855,6.923,6.849,6.901,302700.0
2012-09-18,6.895,6.919,6.814,6.875,156000.0
2012-09-19,6.898,6.898,6.865,6.885,428700.0
2012-09-20,6.865,6.904,6.792,6.853,67800.0
2012-09-21,6.951,6.951,6.662,6.71,171600.0
