,CSAN3 BZ Equity,CSAN3 BZ Equity,CSAN3 BZ Equity,CSAN3 BZ Equity,CSAN3 BZ Equity
2018-11-05,7.755,8.087,7.755,8.063,16420000.0
2018-11-06,7.91,8.147,7.706,8.065,8898400.0
2018-11-07,8.142,8.142,7.737,7.737,3761600.0
2018-11-08,7.684,7.761,7.427,7.433,8762000.0
2018-11-09,7.458,7.642,7.281,7.602,7175600.0
2018-11-10,7.458,7.642,7.281,7.602,7175600.0
2018-11-11,7.458,7.642,7.281,7.602,7175600.0
2018-11-12,7.555,7.6,7.376,7.425,3474000.0
2018-11-13,7.495,7.509,7.203,7.216,5809200.0
2018-11-14,7.23,7.511,7.23,7.405,6652000.0
2018-11-15,7.23,7.511,7.23,7.405,6652000.0
2018-11-16,7.367,7.715,7.367,7.624,4238800.0
2018-11-17,7.367,7.715,7.367,7.624,4238800.0
2018-11-18,7.367,7.715,7.367,7.624,4238800.0
2018-11-19,7.631,7.637,7.385,7.46,4443200.0
2018-11-20,7.631,7.637,7.385,7.46,4443200.0
2018-11-21,7.418,7.542,7.331,7.458,4795600.0
2018-11-22,7.447,7.518,7.367,7.407,1587200.0
2018-11-23,7.402,7.462,7.125,7.334,5321200.0
2018-11-24,7.402,7.462,7.125,7.334,5321200.0
2018-11-25,7.402,7.462,7.125,7.334,5321200.0
2018-11-26,7.407,7.46,7.072,7.072,5495600.0
2018-11-27,7.114,7.267,7.057,7.205,4178800.0
2018-11-28,7.205,7.278,7.088,7.199,4667200.0
2018-11-29,7.141,7.566,7.141,7.507,6452800.0
2018-11-30,7.511,7.817,7.438,7.635,8481200.0
2018-12-01,7.511,7.817,7.438,7.635,8481200.0
2018-12-02,7.511,7.817,7.438,7.635,8481200.0
2018-12-03,7.797,7.908,7.713,7.806,6285600.0
2018-12-04,7.803,7.861,7.595,7.684,5426400.0
2018-12-05,7.752,7.752,7.4,7.456,4089600.0
2018-12-06,7.314,7.533,7.236,7.462,5600400.0
2018-12-07,7.444,7.715,7.4,7.597,4493600.0
2018-12-08,7.444,7.715,7.4,7.597,4493600.0
2018-12-09,7.444,7.715,7.4,7.597,4493600.0
2018-12-10,7.571,7.624,7.387,7.425,3055200.0
2018-12-11,7.509,7.511,7.267,7.329,4547600.0
2018-12-12,7.343,7.586,7.343,7.345,6153200.0
2018-12-13,7.42,7.478,7.356,7.405,3919200.0
2018-12-14,7.4,7.469,7.338,7.385,3189600.0
2018-12-15,7.4,7.469,7.338,7.385,3189600.0
2018-12-16,7.4,7.469,7.338,7.385,3189600.0
2018-12-17,7.331,7.425,7.225,7.261,4950800.0
2018-12-18,7.314,7.433,7.25,7.356,3574400.0
2018-12-19,7.325,7.429,7.267,7.267,5972000.0
2018-12-20,7.292,7.305,7.015,7.094,8010800.0
2018-12-21,7.024,7.216,7.024,7.159,7503600.0
2018-12-22,7.024,7.216,7.024,7.159,7503600.0
2018-12-23,7.024,7.216,7.024,7.159,7503600.0
2018-12-24,7.024,7.216,7.024,7.159,7503600.0
2018-12-25,7.024,7.216,7.024,7.159,7503600.0
2018-12-26,7.09,7.305,7.07,7.227,3045200.0
2018-12-27,7.199,7.278,7.145,7.201,4180000.0
2018-12-28,7.272,7.504,7.263,7.413,3070400.0
2018-12-29,7.272,7.504,7.263,7.413,3070400.0
2018-12-30,7.272,7.504,7.263,7.413,3070400.0
2018-12-31,7.272,7.504,7.263,7.413,3070400.0
2019-01-01,7.272,7.504,7.263,7.413,3070400.0
2019-01-02,7.398,7.976,7.369,7.91,7356000.0
2019-01-03,7.821,8.094,7.821,8.029,8637200.0
2019-01-04,7.93,8.12,7.752,7.983,10628800.0
2019-01-05,7.93,8.12,7.752,7.983,10628800.0
2019-01-06,7.93,8.12,7.752,7.983,10628800.0
2019-01-07,8.083,8.083,7.755,7.865,5854000.0
2019-01-08,7.837,7.952,7.755,7.952,4392400.0
2019-01-09,7.93,8.601,7.93,8.601,13991200.0
2019-01-10,8.53,8.902,8.444,8.805,11716400.0
2019-01-11,8.741,8.814,8.561,8.63,5198800.0
2019-01-12,8.741,8.814,8.561,8.63,5198800.0
2019-01-13,8.741,8.814,8.561,8.63,5198800.0
2019-01-14,8.636,8.807,8.499,8.685,4788400.0
2019-01-15,8.641,8.905,8.561,8.776,5642000.0
2019-01-16,8.829,9.239,8.716,9.206,13556400.0
2019-01-17,9.306,9.408,9.226,9.345,11176000.0
2019-01-18,9.35,9.436,9.126,9.345,6226400.0
2019-01-19,9.35,9.436,9.126,9.345,6226400.0
2019-01-20,9.35,9.436,9.126,9.345,6226400.0
2019-01-21,9.283,9.292,8.987,9.064,5010000.0
2019-01-22,8.973,9.151,8.876,9.055,6786000.0
2019-01-23,9.126,9.427,8.991,9.427,6058000.0
2019-01-24,9.35,9.625,9.261,9.625,6777200.0
2019-01-25,9.35,9.625,9.261,9.625,6777200.0
2019-01-26,9.35,9.625,9.261,9.625,6777200.0
2019-01-27,9.35,9.625,9.261,9.625,6777200.0
2019-01-28,9.483,9.687,9.419,9.642,5437600.0
2019-01-29,9.669,9.82,9.547,9.797,4793600.0
2019-01-30,9.835,10.028,9.775,9.959,6134800.0
2019-01-31,9.977,10.148,9.729,9.835,6199600.0
2019-02-01,9.835,9.857,9.658,9.826,5274000.0
2019-02-02,9.835,9.857,9.658,9.826,5274000.0
2019-02-03,9.835,9.857,9.658,9.826,5274000.0
2019-02-04,9.793,10.097,9.76,9.86,5794400.0
2019-02-05,9.797,10.09,9.775,9.97,4808400.0
2019-02-06,9.882,9.964,9.538,9.591,4814400.0
2019-02-07,9.596,9.804,9.465,9.505,5024400.0
2019-02-08,9.425,9.594,9.399,9.554,3152000.0
2019-02-09,9.425,9.594,9.399,9.554,3152000.0
2019-02-10,9.425,9.594,9.399,9.554,3152000.0
2019-02-11,9.567,9.634,9.354,9.501,2935200.0
2019-02-12,9.625,9.671,9.328,9.425,4698400.0
2019-02-13,9.434,9.58,9.372,9.423,5745600.0
2019-02-14,9.439,9.527,9.219,9.461,5320000.0
2019-02-15,9.538,9.622,9.368,9.505,6557600.0
2019-02-16,9.538,9.622,9.368,9.505,6557600.0
2019-02-17,9.538,9.622,9.368,9.505,6557600.0
2019-02-18,9.432,9.527,9.283,9.35,5150400.0
2019-02-19,9.35,9.642,9.33,9.642,7515600.0
2019-02-20,9.678,9.97,9.678,9.91,9757200.0
2019-02-21,9.908,10.01,9.563,9.811,5459200.0
2019-02-22,9.871,10.059,9.687,9.988,5643600.0
2019-02-23,9.871,10.059,9.687,9.988,5643600.0
2019-02-24,9.871,10.059,9.687,9.988,5643600.0
2019-02-25,10.015,10.072,9.638,9.771,5176000.0
2019-02-26,9.709,10.026,9.667,10.004,7775600.0
2019-02-27,10.026,10.081,9.86,9.86,4231600.0
2019-02-28,9.86,9.897,9.6,9.682,4731600.0
2019-03-01,9.636,9.766,9.41,9.452,5439600.0
2019-03-02,9.636,9.766,9.41,9.452,5439600.0
2019-03-03,9.636,9.766,9.41,9.452,5439600.0
2019-03-04,9.636,9.766,9.41,9.452,5439600.0
2019-03-05,9.636,9.766,9.41,9.452,5439600.0
2019-03-06,9.343,9.392,9.151,9.177,5812800.0
2019-03-07,9.137,9.319,9.131,9.179,4715600.0
2019-03-08,9.131,9.319,9.097,9.319,4420800.0
2019-03-09,9.131,9.319,9.097,9.319,4420800.0
2019-03-10,9.131,9.319,9.097,9.319,4420800.0
2019-03-11,9.306,9.722,9.299,9.722,5621200.0
2019-03-12,9.682,9.749,9.556,9.713,4288000.0
2019-03-13,9.691,9.813,9.563,9.749,4489200.0
2019-03-14,9.751,9.809,9.638,9.682,3312800.0
2019-03-15,9.731,9.833,9.653,9.811,4253600.0
2019-03-16,9.731,9.833,9.653,9.811,4253600.0
2019-03-17,9.731,9.833,9.653,9.811,4253600.0
2019-03-18,9.86,10.125,9.853,9.97,7350800.0
2019-03-19,10.088,10.289,10.088,10.145,12378000.0
2019-03-20,10.159,10.413,10.159,10.176,9801200.0
2019-03-21,10.192,10.393,10.026,10.289,10737200.0
2019-03-22,10.19,10.19,9.895,10.012,7744400.0
2019-03-23,10.19,10.19,9.895,10.012,7744400.0
2019-03-24,10.19,10.19,9.895,10.012,7744400.0
2019-03-25,9.877,9.99,9.609,9.634,7088400.0
2019-03-26,9.704,9.828,9.538,9.693,4930800.0
2019-03-27,9.594,9.651,9.306,9.337,6607200.0
2019-03-28,9.261,9.472,9.217,9.339,9101600.0
2019-03-29,9.416,9.676,9.312,9.45,7679200.0
2019-03-30,9.416,9.676,9.312,9.45,7679200.0
2019-03-31,9.416,9.676,9.312,9.45,7679200.0
2019-04-01,9.54,9.749,9.47,9.662,6763200.0
2019-04-02,9.749,9.786,9.439,9.534,3874400.0
2019-04-03,9.6,9.815,9.454,9.773,9140000.0
2019-04-04,9.86,9.871,9.651,9.735,5102000.0
2019-04-05,9.837,10.256,9.766,10.192,10768400.0
2019-04-06,9.837,10.256,9.766,10.192,10768400.0
2019-04-07,9.837,10.256,9.766,10.192,10768400.0
2019-04-08,10.19,10.433,10.156,10.254,25238800.0
2019-04-09,10.121,10.3,9.97,9.97,7176800.0
2019-04-10,10.059,10.416,9.973,10.258,10196800.0
2019-04-11,10.247,10.3,9.959,9.97,5288400.0
2019-04-12,9.913,10.037,9.749,9.758,3883200.0
2019-04-13,9.913,10.037,9.749,9.758,3883200.0
2019-04-14,9.913,10.037,9.749,9.758,3883200.0
2019-04-15,9.871,10.192,9.649,9.964,11456000.0
2019-04-16,9.944,10.354,9.86,10.181,7254800.0
2019-04-17,10.161,10.252,9.8,9.937,9684000.0
2019-04-18,9.95,10.32,9.933,10.28,5902800.0
2019-04-19,9.95,10.32,9.933,10.28,5902800.0
2019-04-20,9.95,10.32,9.933,10.28,5902800.0
2019-04-21,9.95,10.32,9.933,10.28,5902800.0
2019-04-22,10.276,10.382,10.156,10.303,3527600.0
2019-04-23,10.358,10.724,10.358,10.484,7742400.0
2019-04-24,10.4,10.56,10.187,10.325,6014400.0
2019-04-25,10.292,10.327,10.081,10.183,5691200.0
2019-04-26,10.167,10.256,10.09,10.097,3198000.0
2019-04-27,10.167,10.256,10.09,10.097,3198000.0
2019-04-28,10.167,10.256,10.09,10.097,3198000.0
2019-04-29,10.225,10.316,10.143,10.241,4141200.0
2019-04-30,10.241,10.431,10.196,10.385,6020800.0
2019-05-01,10.241,10.431,10.196,10.385,6020800.0
2019-05-02,10.385,10.42,10.258,10.356,5586000.0
2019-05-03,10.426,10.483,10.227,10.231,5184400.0
2019-05-04,10.426,10.483,10.227,10.231,5184400.0
2019-05-05,10.426,10.483,10.227,10.231,5184400.0
2019-05-06,10.188,10.215,10.052,10.157,5182800.0
2019-05-07,10.12,10.177,9.892,10.089,6564800.0
2019-05-08,10.157,10.322,10.095,10.249,7272000.0
2019-05-09,10.166,10.283,9.978,10.018,5443600.0
2019-05-10,10.0,10.279,9.964,10.134,7124400.0
2019-05-11,10.0,10.279,9.964,10.134,7124400.0
2019-05-12,10.0,10.279,9.964,10.134,7124400.0
2019-05-13,9.962,10.129,9.948,10.073,5400400.0
2019-05-14,10.086,10.177,9.869,10.007,6081200.0
2019-05-15,9.896,9.953,9.706,9.917,9241600.0
2019-05-16,9.826,10.034,9.742,9.871,11474000.0
2019-05-17,9.871,9.892,9.57,9.57,9120000.0
2019-05-18,9.871,9.892,9.57,9.57,9120000.0
2019-05-19,9.871,9.892,9.57,9.57,9120000.0
2019-05-20,9.613,10.075,9.509,10.041,9605600.0
2019-05-21,10.041,10.415,9.93,10.245,7336800.0
2019-05-22,10.202,10.46,10.163,10.385,7046400.0
2019-05-23,10.347,10.421,10.163,10.381,6858800.0
2019-05-24,10.415,10.451,10.075,10.075,6510000.0
2019-05-25,10.415,10.451,10.075,10.075,6510000.0
2019-05-26,10.415,10.451,10.075,10.075,6510000.0
2019-05-27,10.188,10.29,10.127,10.204,3170400.0
2019-05-28,10.281,10.415,10.272,10.403,10730400.0
2019-05-29,10.381,10.526,10.297,10.505,4877600.0
2019-05-30,10.419,10.845,10.419,10.575,7604000.0
2019-05-31,10.641,10.741,10.528,10.673,7584400.0
2019-06-01,10.641,10.741,10.528,10.673,7584400.0
2019-06-02,10.641,10.741,10.528,10.673,7584400.0
2019-06-03,10.752,10.761,10.541,10.752,4455600.0
2019-06-04,10.743,10.929,10.691,10.929,5920000.0
2019-06-05,10.935,11.003,10.58,10.63,6643200.0
2019-06-06,10.763,10.815,10.419,10.815,4455600.0
2019-06-07,10.82,10.924,10.713,10.713,7086800.0
2019-06-08,10.82,10.924,10.713,10.713,7086800.0
2019-06-09,10.82,10.924,10.713,10.713,7086800.0
2019-06-10,10.704,10.756,10.607,10.643,4258000.0
2019-06-11,10.675,11.096,10.639,11.094,5947600.0
2019-06-12,11.094,11.096,10.867,10.906,4260400.0
2019-06-13,10.913,11.13,10.872,11.003,4016800.0
2019-06-14,10.992,11.035,10.7,10.704,5752000.0
2019-06-15,10.992,11.035,10.7,10.704,5752000.0
2019-06-16,10.992,11.035,10.7,10.704,5752000.0
2019-06-17,10.643,10.811,10.437,10.437,6216000.0
2019-06-18,10.498,10.584,10.372,10.573,6386800.0
2019-06-19,10.496,10.603,10.467,10.573,3969600.0
2019-06-20,10.496,10.603,10.467,10.573,3969600.0
2019-06-21,10.573,10.634,10.464,10.464,7698000.0
2019-06-22,10.573,10.634,10.464,10.464,7698000.0
2019-06-23,10.573,10.634,10.464,10.464,7698000.0
2019-06-24,10.528,10.641,10.387,10.514,5126400.0
2019-06-25,10.483,10.557,10.227,10.227,6176400.0
2019-06-26,10.301,10.507,10.283,10.505,4608000.0
2019-06-27,10.478,10.523,10.24,10.46,4901200.0
2019-06-28,10.464,10.55,10.297,10.449,10274800.0
2019-06-29,10.464,10.55,10.297,10.449,10274800.0
2019-06-30,10.464,10.55,10.297,10.449,10274800.0
2019-07-01,10.566,10.8,10.51,10.8,7694000.0
2019-07-02,10.8,10.836,10.555,10.657,6374000.0
2019-07-03,10.657,10.795,10.435,10.793,7701200.0
2019-07-04,10.867,11.094,10.818,10.974,4562800.0
2019-07-05,10.974,11.058,10.931,11.046,5666000.0
2019-07-06,10.974,11.058,10.931,11.046,5666000.0
2019-07-07,10.974,11.058,10.931,11.046,5666000.0
2019-07-08,11.071,11.175,10.992,11.06,2596000.0
2019-07-09,11.071,11.175,10.992,11.06,2596000.0
2019-07-10,11.092,11.517,11.062,11.517,12091200.0
2019-07-11,11.522,11.522,11.162,11.286,4368800.0
2019-07-12,11.32,11.406,11.173,11.246,3419200.0
2019-07-13,11.32,11.406,11.173,11.246,3419200.0
2019-07-14,11.32,11.406,11.173,11.246,3419200.0
2019-07-15,11.316,11.463,11.252,11.447,4516000.0
2019-07-16,11.442,11.483,11.207,11.273,4757600.0
2019-07-17,11.298,11.318,11.101,11.23,5217200.0
2019-07-18,11.239,11.44,11.173,11.384,4776400.0
2019-07-19,11.336,11.436,11.159,11.207,5189600.0
2019-07-20,11.336,11.436,11.159,11.207,5189600.0
2019-07-21,11.336,11.436,11.159,11.207,5189600.0
2019-07-22,11.252,11.356,11.166,11.343,4148400.0
2019-07-23,11.343,11.388,11.173,11.225,5953200.0
2019-07-24,11.277,11.519,11.223,11.44,4923600.0
2019-07-25,11.483,11.531,11.212,11.295,3942000.0
2019-07-26,11.343,11.352,11.116,11.313,4511200.0
2019-07-27,11.343,11.352,11.116,11.313,4511200.0
2019-07-28,11.343,11.352,11.116,11.313,4511200.0
2019-07-29,11.277,11.39,11.112,11.162,3723200.0
2019-07-30,11.203,11.658,11.148,11.565,7574000.0
2019-07-31,11.59,11.651,11.476,11.519,6750000.0
2019-08-01,11.63,11.963,11.538,11.676,7560400.0
2019-08-02,11.646,11.764,11.433,11.572,6631200.0
2019-08-03,11.646,11.764,11.433,11.572,6631200.0
2019-08-04,11.646,11.764,11.433,11.572,6631200.0
2019-08-05,11.433,11.476,11.146,11.203,5556400.0
2019-08-06,11.23,11.388,10.985,11.205,9292400.0
2019-08-07,11.32,11.615,11.214,11.615,15125200.0
2019-08-08,11.676,11.959,11.642,11.959,9438000.0
2019-08-09,11.975,12.074,11.755,12.074,5589200.0
2019-08-10,11.975,12.074,11.755,12.074,5589200.0
2019-08-11,11.975,12.074,11.755,12.074,5589200.0
2019-08-12,11.841,11.861,11.377,11.798,9046800.0
2019-08-13,11.773,11.798,11.162,11.637,13195200.0
2019-08-14,11.483,11.501,10.987,11.003,17442000.0
2019-08-15,11.092,11.105,10.766,10.99,10845600.0
2019-08-16,11.089,11.284,11.06,11.227,8409200.0
2019-08-17,11.089,11.284,11.06,11.227,8409200.0
2019-08-18,11.089,11.284,11.06,11.227,8409200.0
2019-08-19,11.318,11.463,11.207,11.23,5653200.0
2019-08-20,11.286,11.343,10.96,11.035,8250400.0
2019-08-21,11.119,11.307,10.963,11.184,10960000.0
2019-08-22,11.273,11.39,11.089,11.128,4850000.0
2019-08-23,10.99,11.139,10.79,10.865,8630800.0
2019-08-24,10.99,11.139,10.79,10.865,8630800.0
2019-08-25,10.99,11.139,10.79,10.865,8630800.0
2019-08-26,10.96,11.003,10.7,10.766,5459200.0
2019-08-27,10.818,10.901,10.582,10.684,8352400.0
2019-08-28,10.6,11.148,10.589,11.094,6251200.0
2019-08-29,11.135,11.377,11.046,11.23,7646400.0
2019-08-30,11.275,11.413,11.178,11.318,5816000.0
2019-08-31,11.275,11.413,11.178,11.318,5816000.0
2019-09-01,11.275,11.413,11.178,11.318,5816000.0
2019-09-02,11.316,11.404,11.216,11.25,2776800.0
2019-09-03,11.207,11.307,11.051,11.218,4494400.0
2019-09-04,11.232,11.47,11.214,11.47,6961600.0
2019-09-05,11.526,11.721,11.517,11.599,6646000.0
2019-09-06,11.68,11.834,11.63,11.707,3163600.0
2019-09-07,11.68,11.834,11.63,11.707,3163600.0
2019-09-08,11.68,11.834,11.63,11.707,3163600.0
2019-09-09,11.719,12.036,11.667,11.882,5561200.0
2019-09-10,11.85,12.176,11.778,11.965,6018000.0
2019-09-11,12.113,12.26,12.042,12.167,7130800.0
2019-09-12,12.224,12.452,12.203,12.409,5160000.0
2019-09-13,12.402,12.416,12.258,12.35,2715600.0
2019-09-14,12.402,12.416,12.258,12.35,2715600.0
2019-09-15,12.402,12.416,12.258,12.35,2715600.0
2019-09-16,12.518,12.606,12.26,12.355,6717200.0
2019-09-17,12.337,12.425,12.117,12.199,6020400.0
2019-09-18,12.174,12.248,12.038,12.119,6548000.0
2019-09-19,12.183,12.337,12.018,12.226,5026400.0
2019-09-20,12.267,12.269,12.079,12.267,5436400.0
2019-09-21,12.267,12.269,12.079,12.267,5436400.0
2019-09-22,12.267,12.269,12.079,12.267,5436400.0
2019-09-23,12.294,12.294,11.925,11.956,5862800.0
2019-09-24,11.956,12.156,11.904,12.099,4571200.0
2019-09-25,12.099,12.285,11.956,12.285,3528000.0
2019-09-26,12.339,12.448,12.09,12.448,4581600.0
2019-09-27,12.389,12.414,12.079,12.119,4383600.0
2019-09-28,12.389,12.414,12.079,12.119,4383600.0
2019-09-29,12.389,12.414,12.079,12.119,4383600.0
2019-09-30,12.115,12.169,12.02,12.045,5132800.0
2019-10-01,12.09,12.414,12.07,12.138,7026800.0
2019-10-02,12.135,12.16,11.825,11.932,4627600.0
2019-10-03,11.959,12.022,11.773,12.022,4000000.0
2019-10-04,11.999,12.138,11.893,12.138,2293200.0
2019-10-05,11.999,12.138,11.893,12.138,2293200.0
2019-10-06,11.999,12.138,11.893,12.138,2293200.0
2019-10-07,12.129,12.153,11.558,11.658,5800000.0
2019-10-08,11.759,12.004,11.689,11.913,5563200.0
2019-10-09,11.999,12.196,11.945,12.185,4192800.0
2019-10-10,12.267,12.522,12.192,12.341,4874400.0
2019-10-11,12.375,12.715,12.375,12.606,5324000.0
2019-10-12,12.375,12.715,12.375,12.606,5324000.0
2019-10-13,12.375,12.715,12.375,12.606,5324000.0
2019-10-14,12.654,12.71,12.554,12.71,1960000.0
2019-10-15,12.713,12.83,12.611,12.792,3273200.0
2019-10-16,12.767,13.079,12.586,13.03,3634800.0
2019-10-17,13.048,13.086,12.837,12.837,3032400.0
2019-10-18,12.839,12.95,12.733,12.853,1744400.0
2019-10-19,12.839,12.95,12.733,12.853,1744400.0
2019-10-20,12.839,12.95,12.733,12.853,1744400.0
2019-10-21,12.81,12.948,12.735,12.928,2303600.0
2019-10-22,12.939,13.197,12.887,13.057,5198800.0
2019-10-23,13.057,13.064,12.88,12.973,4730800.0
2019-10-24,12.93,13.052,12.654,12.817,4253600.0
2019-10-25,12.887,13.095,12.842,12.955,2410000.0
2019-10-26,12.887,13.095,12.842,12.955,2410000.0
2019-10-27,12.887,13.095,12.842,12.955,2410000.0
2019-10-28,12.955,13.045,12.88,12.935,3122400.0
2019-10-29,12.991,12.991,12.771,12.837,5000800.0
2019-10-30,12.817,13.31,12.794,13.31,5006400.0
2019-10-31,13.285,13.358,12.919,13.084,7056800.0
2019-11-01,13.009,13.358,12.996,13.324,3949600.0
2019-11-02,13.009,13.358,12.996,13.324,3949600.0
2019-11-03,13.009,13.358,12.996,13.324,3949600.0
2019-11-04,13.326,13.716,13.229,13.584,4563200.0
2019-11-05,13.571,13.634,13.408,13.471,4460800.0
2019-11-06,13.471,13.541,13.245,13.374,3611600.0
2019-11-07,13.36,13.582,13.313,13.553,4156800.0
2019-11-08,13.467,13.607,13.322,13.448,3705200.0
2019-11-09,13.467,13.607,13.322,13.448,3705200.0
2019-11-10,13.467,13.607,13.322,13.448,3705200.0
2019-11-11,13.358,13.858,13.356,13.718,6479600.0
2019-11-12,13.697,13.697,12.935,13.041,12677200.0
2019-11-13,13.084,13.433,12.905,13.358,11372800.0
2019-11-14,13.381,13.813,13.281,13.765,4655200.0
2019-11-15,13.381,13.813,13.281,13.765,4655200.0
2019-11-16,13.381,13.813,13.281,13.765,4655200.0
2019-11-17,13.381,13.813,13.281,13.765,4655200.0
2019-11-18,13.89,14.123,13.768,13.969,5395200.0
2019-11-19,14.091,14.091,13.664,13.664,5570000.0
2019-11-20,14.091,14.091,13.664,13.664,5570000.0
2019-11-21,13.731,14.091,13.67,14.017,5170400.0
2019-11-22,14.085,14.243,13.999,14.243,4816000.0
2019-11-23,14.085,14.243,13.999,14.243,4816000.0
2019-11-24,14.085,14.243,13.999,14.243,4816000.0
2019-11-25,14.13,14.263,14.073,14.15,2746800.0
2019-11-26,14.014,14.171,13.845,13.937,6494000.0
2019-11-27,13.937,14.094,13.876,13.94,3127600.0
2019-11-28,13.84,14.284,13.84,14.107,6847200.0
2019-11-29,14.166,14.252,13.87,14.06,3866400.0
2019-11-30,14.166,14.252,13.87,14.06,3866400.0
2019-12-01,14.166,14.252,13.87,14.06,3866400.0
2019-12-02,14.225,14.687,14.076,14.603,11341600.0
2019-12-03,14.682,14.682,14.354,14.377,7626800.0
2019-12-04,14.535,14.83,14.431,14.739,4265600.0
2019-12-05,14.648,15.013,14.648,14.863,5990400.0
2019-12-06,14.852,15.113,14.83,15.065,3494000.0
2019-12-07,14.852,15.113,14.83,15.065,3494000.0
2019-12-08,14.852,15.113,14.83,15.065,3494000.0
2019-12-09,15.056,15.196,14.768,14.911,42970800.0
2019-12-10,14.909,15.101,14.845,15.02,3787200.0
2019-12-11,15.02,15.565,15.02,15.511,5742800.0
2019-12-12,15.559,15.771,15.45,15.611,5415600.0
2019-12-13,15.735,15.776,15.35,15.69,3320800.0
2019-12-14,15.735,15.776,15.35,15.69,3320800.0
2019-12-15,15.735,15.776,15.35,15.69,3320800.0
2019-12-16,15.814,15.848,15.602,15.697,3814800.0
2019-12-17,15.688,15.873,15.486,15.486,6493200.0
2019-12-18,15.4,15.86,15.35,15.649,9746000.0
2019-12-19,15.52,15.645,15.429,15.479,8362000.0
2019-12-20,15.615,15.962,15.468,15.76,7031600.0
2019-12-21,15.615,15.962,15.468,15.76,7031600.0
2019-12-22,15.615,15.962,15.468,15.76,7031600.0
2019-12-23,15.758,15.812,15.597,15.667,2311600.0
2019-12-24,15.758,15.812,15.597,15.667,2311600.0
2019-12-25,15.758,15.812,15.597,15.667,2311600.0
2019-12-26,15.676,15.835,15.606,15.638,5007200.0
2019-12-27,15.645,15.937,15.638,15.855,3508800.0
2019-12-28,15.645,15.937,15.638,15.855,3508800.0
2019-12-29,15.645,15.937,15.638,15.855,3508800.0
2019-12-30,15.966,15.971,15.722,15.751,2794800.0
2019-12-31,15.966,15.971,15.722,15.751,2794800.0
2020-01-01,15.966,15.971,15.722,15.751,2794800.0
2020-01-02,15.962,16.389,15.851,16.235,5406000.0
2020-01-03,16.301,16.795,16.206,16.55,7927600.0
2020-01-04,16.301,16.795,16.206,16.55,7927600.0
2020-01-05,16.301,16.795,16.206,16.55,7927600.0
2020-01-06,16.55,16.566,16.238,16.453,5729600.0
2020-01-07,16.371,16.847,16.353,16.749,6202800.0
2020-01-08,16.89,16.89,16.308,16.473,6179600.0
2020-01-09,16.485,16.605,16.145,16.297,6244400.0
2020-01-10,16.299,16.539,16.215,16.539,6992800.0
2020-01-11,16.299,16.539,16.215,16.539,6992800.0
2020-01-12,16.299,16.539,16.215,16.539,6992800.0
2020-01-13,16.5,16.962,16.5,16.962,6049600.0
2020-01-14,16.937,17.503,16.829,17.503,6383200.0
2020-01-15,17.354,17.515,17.107,17.216,9779200.0
2020-01-16,17.377,17.506,17.229,17.478,3968000.0
2020-01-17,17.478,17.684,17.435,17.66,4631600.0
2020-01-18,17.478,17.684,17.435,17.66,4631600.0
2020-01-19,17.478,17.684,17.435,17.66,4631600.0
2020-01-20,17.662,18.031,17.662,18.013,4243200.0
2020-01-21,17.992,18.026,17.675,17.675,4175200.0
2020-01-22,17.8,18.201,17.739,18.201,2939200.0
2020-01-23,18.203,18.511,17.739,18.273,6047200.0
2020-01-24,18.257,18.495,18.124,18.241,3031200.0
2020-01-25,18.257,18.495,18.124,18.241,3031200.0
2020-01-26,18.257,18.495,18.124,18.241,3031200.0
2020-01-27,18.112,18.112,17.732,17.843,3137200.0
2020-01-28,17.863,18.246,17.807,18.192,4019600.0
2020-01-29,18.185,18.339,17.956,18.11,4554800.0
2020-01-30,18.108,18.429,17.675,18.266,6290800.0
2020-01-31,18.239,18.246,17.981,18.044,7215600.0
2020-02-01,18.239,18.246,17.981,18.044,7215600.0
2020-02-02,18.239,18.246,17.981,18.044,7215600.0
2020-02-03,18.436,18.792,18.126,18.62,5441600.0
2020-02-04,18.927,19.061,18.212,18.429,7392000.0
2020-02-05,18.558,18.871,18.54,18.633,7279600.0
2020-02-06,18.826,19.016,18.264,18.33,4310000.0
2020-02-07,18.316,18.5,17.863,17.863,7700800.0
2020-02-08,18.316,18.5,17.863,17.863,7700800.0
2020-02-09,18.316,18.5,17.863,17.863,7700800.0
2020-02-10,17.818,18.21,17.381,17.863,9798000.0
2020-02-11,17.992,19.136,17.992,18.95,9294000.0
2020-02-12,19.029,19.355,18.832,19.063,12932400.0
2020-02-13,18.832,18.941,18.629,18.853,8848000.0
2020-02-14,18.86,18.936,18.54,18.724,3970000.0
2020-02-15,18.86,18.936,18.54,18.724,3970000.0
2020-02-16,18.86,18.936,18.54,18.724,3970000.0
2020-02-17,18.753,18.753,17.759,18.352,9941600.0
2020-02-18,18.339,18.701,17.938,18.008,8714800.0
2020-02-19,18.128,18.513,18.038,18.361,11774400.0
2020-02-20,18.361,18.45,18.022,18.083,4732400.0
2020-02-21,17.886,18.146,17.66,18.022,6404800.0
2020-02-22,17.886,18.146,17.66,18.022,6404800.0
2020-02-23,17.886,18.146,17.66,18.022,6404800.0
2020-02-24,17.886,18.146,17.66,18.022,6404800.0
2020-02-25,17.886,18.146,17.66,18.022,6404800.0
2020-02-26,17.32,17.503,16.867,17.064,7006000.0
2020-02-27,16.867,17.026,16.269,16.342,10548400.0
