,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity
2018-08-13,21.249,21.503,20.832,21.052,1101250.0
2018-08-14,21.159,21.34,20.922,21.153,1135250.0
2018-08-15,21.052,21.215,20.781,20.967,1746500.0
2018-08-16,21.063,21.289,20.798,20.967,1199000.0
2018-08-17,21.001,21.08,20.73,20.911,842000.0
2018-08-18,21.001,21.08,20.73,20.911,842000.0
2018-08-19,21.001,21.08,20.73,20.911,842000.0
2018-08-20,20.956,21.176,20.798,21.08,1036500.0
2018-08-21,21.788,21.788,20.858,20.941,1441125.0
2018-08-22,20.906,21.421,20.74,21.338,1187125.0
2018-08-23,21.379,21.468,20.971,21.054,893375.0
2018-08-24,21.172,21.433,21.054,21.32,956625.0
2018-08-25,21.172,21.433,21.054,21.32,956625.0
2018-08-26,21.172,21.433,21.054,21.32,956625.0
2018-08-27,21.415,21.794,21.267,21.67,1160500.0
2018-08-28,21.575,21.954,21.516,21.735,1276250.0
2018-08-29,21.812,21.812,21.421,21.723,1532625.0
2018-08-30,21.616,21.717,21.421,21.528,1211500.0
2018-08-31,21.468,21.853,21.35,21.853,1858625.0
2018-09-01,21.468,21.853,21.35,21.853,1858625.0
2018-09-02,21.468,21.853,21.35,21.853,1858625.0
2018-09-03,21.646,22.256,21.646,21.936,1489750.0
2018-09-04,21.954,22.049,21.486,21.557,1326500.0
2018-09-05,21.551,21.741,21.474,21.522,678500.0
2018-09-06,21.711,22.078,21.569,21.889,1056000.0
2018-09-07,21.711,22.078,21.569,21.889,1056000.0
2018-09-08,21.711,22.078,21.569,21.889,1056000.0
2018-09-09,21.711,22.078,21.569,21.889,1056000.0
2018-09-10,22.078,22.138,21.735,21.871,743125.0
2018-09-11,21.687,21.8,21.522,21.628,746000.0
2018-09-12,21.782,21.883,21.492,21.498,782625.0
2018-09-13,21.539,21.687,21.391,21.581,1082875.0
2018-09-14,21.593,21.682,21.267,21.415,650250.0
2018-09-15,21.593,21.682,21.267,21.415,650250.0
2018-09-16,21.593,21.682,21.267,21.415,650250.0
2018-09-17,21.462,21.942,21.362,21.545,1043000.0
2018-09-18,21.587,21.836,21.504,21.528,891375.0
2018-09-19,21.504,21.699,21.113,21.285,1155500.0
2018-09-20,21.326,21.61,21.208,21.208,649625.0
2018-09-21,21.433,21.539,21.137,21.32,1506750.0
2018-09-22,21.433,21.539,21.137,21.32,1506750.0
2018-09-23,21.433,21.539,21.137,21.32,1506750.0
2018-09-24,21.35,21.581,21.113,21.143,810250.0
2018-09-25,21.089,21.338,20.965,21.072,713625.0
2018-09-26,21.083,21.427,21.077,21.154,916250.0
2018-09-27,21.166,21.409,20.876,20.959,2014125.0
2018-09-28,20.894,21.226,20.894,21.012,919375.0
2018-09-29,20.894,21.226,20.894,21.012,919375.0
2018-09-30,20.894,21.226,20.894,21.012,919375.0
2018-10-01,21.066,21.166,20.888,20.918,447750.0
2018-10-02,21.143,21.687,21.137,21.332,1240500.0
2018-10-03,21.723,22.084,21.48,21.575,1425500.0
2018-10-04,21.616,21.889,21.356,21.646,1204375.0
2018-10-05,21.853,21.871,21.172,21.374,888125.0
2018-10-06,21.853,21.871,21.172,21.374,888125.0
2018-10-07,21.853,21.871,21.172,21.374,888125.0
2018-10-08,21.865,22.132,21.551,21.646,1994500.0
2018-10-09,21.711,21.989,21.581,21.753,1254750.0
2018-10-10,21.676,21.776,21.391,21.391,1118375.0
2018-10-11,21.557,21.67,20.989,20.989,1530000.0
2018-10-12,21.557,21.67,20.989,20.989,1530000.0
2018-10-13,21.557,21.67,20.989,20.989,1530000.0
2018-10-14,21.557,21.67,20.989,20.989,1530000.0
2018-10-15,21.202,21.77,21.036,21.279,1277500.0
2018-10-16,21.486,21.776,21.344,21.776,1086375.0
2018-10-17,21.759,22.155,21.575,22.066,1640500.0
2018-10-18,22.114,22.481,21.948,22.297,2160500.0
2018-10-19,22.44,22.599,22.292,22.505,1535375.0
2018-10-20,22.44,22.599,22.292,22.505,1535375.0
2018-10-21,22.44,22.599,22.292,22.505,1535375.0
2018-10-22,22.523,22.783,22.463,22.564,1281500.0
2018-10-23,22.499,22.949,22.392,22.629,1059625.0
2018-10-24,22.742,22.777,22.215,22.327,1859625.0
2018-10-25,22.268,22.647,22.268,22.357,1629500.0
2018-10-26,22.629,22.979,22.345,22.83,3012500.0
2018-10-27,22.629,22.979,22.345,22.83,3012500.0
2018-10-28,22.629,22.979,22.345,22.83,3012500.0
2018-10-29,23.245,23.577,22.718,22.801,2522000.0
2018-10-30,23.038,23.535,22.89,23.411,2233250.0
2018-10-31,23.517,23.695,23.251,23.571,1389875.0
2018-11-01,23.814,24.056,23.381,23.784,2678000.0
2018-11-02,23.814,24.056,23.381,23.784,2678000.0
2018-11-03,23.814,24.056,23.381,23.784,2678000.0
2018-11-04,23.814,24.056,23.381,23.784,2678000.0
2018-11-05,23.902,24.376,23.529,24.305,2891000.0
2018-11-06,24.281,24.797,24.027,24.281,2039000.0
2018-11-07,24.388,24.874,24.37,24.394,1376500.0
2018-11-08,24.572,24.69,23.689,23.766,1910625.0
2018-11-09,23.772,24.341,23.772,24.258,953375.0
2018-11-10,23.772,24.341,23.772,24.258,953375.0
2018-11-11,23.772,24.341,23.772,24.258,953375.0
2018-11-12,24.287,24.862,24.122,24.518,1458375.0
2018-11-13,24.634,24.725,24.197,24.342,1363625.0
2018-11-14,24.561,24.84,24.306,24.84,1283750.0
2018-11-15,24.561,24.84,24.306,24.84,1283750.0
2018-11-16,24.943,25.489,24.913,25.344,1783125.0
2018-11-17,24.943,25.489,24.913,25.344,1783125.0
2018-11-18,24.943,25.489,24.913,25.344,1783125.0
2018-11-19,25.338,25.489,25.137,25.429,1130250.0
2018-11-20,25.338,25.489,25.137,25.429,1130250.0
2018-11-21,25.21,25.289,24.779,24.84,1564125.0
2018-11-22,24.858,25.131,24.852,24.973,346750.0
2018-11-23,24.98,25.149,24.864,24.931,613000.0
2018-11-24,24.98,25.149,24.864,24.931,613000.0
2018-11-25,24.98,25.149,24.864,24.931,613000.0
2018-11-26,25.089,25.793,25.028,25.247,1233875.0
2018-11-27,25.441,26.746,25.307,26.43,2100000.0
2018-11-28,26.4,26.764,25.987,26.703,1234125.0
2018-11-29,26.564,26.746,26.199,26.612,987125.0
2018-11-30,26.612,26.752,26.102,26.102,2606625.0
2018-12-01,26.612,26.752,26.102,26.102,2606625.0
2018-12-02,26.612,26.752,26.102,26.102,2606625.0
2018-12-03,26.466,26.557,26.127,26.278,1649375.0
2018-12-04,26.278,26.703,26.108,26.4,1636000.0
2018-12-05,26.606,26.752,26.321,26.746,628750.0
2018-12-06,26.551,27.031,26.375,26.867,1536000.0
2018-12-07,26.812,28.081,26.612,27.025,2827750.0
2018-12-08,26.812,28.081,26.612,27.025,2827750.0
2018-12-09,26.812,28.081,26.612,27.025,2827750.0
2018-12-10,27.128,27.425,26.515,26.733,1615500.0
2018-12-11,26.782,27.007,26.193,26.533,1971375.0
2018-12-12,26.779,26.885,26.036,26.036,2206600.0
2018-12-13,26.172,26.248,25.732,25.982,1872400.0
2018-12-14,25.99,26.248,25.747,26.073,1101900.0
2018-12-15,25.99,26.248,25.747,26.073,1101900.0
2018-12-16,25.99,26.248,25.747,26.073,1101900.0
2018-12-17,26.073,26.301,25.702,25.717,972400.0
2018-12-18,25.793,26.149,25.558,25.58,1451500.0
2018-12-19,25.762,25.952,25.011,25.011,1878100.0
2018-12-20,25.004,25.74,25.004,25.413,1410500.0
2018-12-21,25.626,25.649,24.996,24.996,2062300.0
2018-12-22,25.626,25.649,24.996,24.996,2062300.0
2018-12-23,25.626,25.649,24.996,24.996,2062300.0
2018-12-24,25.626,25.649,24.996,24.996,2062300.0
2018-12-25,25.626,25.649,24.996,24.996,2062300.0
2018-12-26,24.996,25.08,24.776,25.049,710800.0
2018-12-27,25.178,25.416,25.031,25.316,829600.0
2018-12-28,25.486,25.847,25.393,25.424,1312000.0
2018-12-29,25.486,25.847,25.393,25.424,1312000.0
2018-12-30,25.486,25.847,25.393,25.424,1312000.0
2018-12-31,25.486,25.847,25.393,25.424,1312000.0
2019-01-01,25.486,25.847,25.393,25.424,1312000.0
2019-01-02,25.678,26.525,25.624,26.286,1297200.0
2019-01-03,26.487,27.156,26.263,27.149,1607000.0
2019-01-04,27.149,27.657,26.864,27.349,1712400.0
2019-01-05,27.149,27.657,26.864,27.349,1712400.0
2019-01-06,27.149,27.657,26.864,27.349,1712400.0
2019-01-07,27.611,27.611,27.01,27.179,1189100.0
2019-01-08,27.38,27.757,27.233,27.487,1228300.0
2019-01-09,27.564,28.358,27.564,28.219,1538800.0
2019-01-10,28.319,28.319,27.757,27.888,1544900.0
2019-01-11,27.888,28.411,27.888,28.35,1260000.0
2019-01-12,27.888,28.411,27.888,28.35,1260000.0
2019-01-13,27.888,28.411,27.888,28.35,1260000.0
2019-01-14,28.435,28.812,28.427,28.727,2063900.0
2019-01-15,28.85,28.85,28.512,28.612,1051000.0
2019-01-16,28.696,28.735,28.281,28.488,1100200.0
2019-01-17,28.542,29.258,28.15,28.92,1217000.0
2019-01-18,28.835,29.936,28.796,29.636,1127400.0
2019-01-19,28.835,29.936,28.796,29.636,1127400.0
2019-01-20,28.835,29.936,28.796,29.636,1127400.0
2019-01-21,29.751,30.167,29.443,29.774,498900.0
2019-01-22,29.774,30.367,29.666,29.982,2122700.0
2019-01-23,29.982,31.676,29.982,31.607,2302500.0
2019-01-24,31.607,32.354,31.522,32.338,1661700.0
2019-01-25,31.607,32.354,31.522,32.338,1661700.0
2019-01-26,31.607,32.354,31.522,32.338,1661700.0
2019-01-27,31.607,32.354,31.522,32.338,1661700.0
2019-01-28,32.377,33.732,32.03,33.57,2750600.0
2019-01-29,33.778,33.94,32.508,32.8,1675600.0
2019-01-30,32.816,33.0,31.892,32.692,2009700.0
2019-01-31,32.923,33.054,32.223,32.223,1571500.0
2019-02-01,32.253,33.031,32.253,32.846,1613600.0
2019-02-02,32.253,33.031,32.253,32.846,1613600.0
2019-02-03,32.253,33.031,32.253,32.846,1613600.0
2019-02-04,33.054,33.747,32.916,33.747,1129600.0
2019-02-05,33.74,33.909,33.262,33.724,1219100.0
2019-02-06,33.562,33.562,32.184,32.184,1746400.0
2019-02-07,32.23,33.301,32.184,32.646,1553900.0
2019-02-08,32.646,33.686,32.484,33.424,1336400.0
2019-02-09,32.646,33.686,32.484,33.424,1336400.0
2019-02-10,32.646,33.686,32.484,33.424,1336400.0
2019-02-11,33.493,34.086,32.816,33.393,1655800.0
2019-02-12,33.57,34.348,33.524,33.663,1510900.0
2019-02-13,33.878,34.071,32.916,33.124,1853800.0
2019-02-14,33.031,33.747,32.561,33.562,1345700.0
2019-02-15,33.532,33.878,33.131,33.247,990900.0
2019-02-16,33.532,33.878,33.131,33.247,990900.0
2019-02-17,33.532,33.878,33.131,33.247,990900.0
2019-02-18,33.108,33.362,32.831,32.831,594900.0
2019-02-19,32.877,34.263,32.877,34.263,1100900.0
2019-02-20,34.34,34.386,32.338,32.338,2399200.0
2019-02-21,32.461,32.662,31.507,32.307,2128600.0
2019-02-22,32.454,32.846,32.138,32.223,1778100.0
2019-02-23,32.454,32.846,32.138,32.223,1778100.0
2019-02-24,32.454,32.846,32.138,32.223,1778100.0
2019-02-25,32.338,32.631,32.261,32.423,791200.0
2019-02-26,32.423,32.423,31.784,31.938,1193600.0
2019-02-27,31.953,32.638,31.792,32.415,1710900.0
2019-02-28,32.346,32.731,31.584,31.691,1814900.0
2019-03-01,31.691,32.053,30.898,31.075,1881900.0
2019-03-02,31.691,32.053,30.898,31.075,1881900.0
2019-03-03,31.691,32.053,30.898,31.075,1881900.0
2019-03-04,31.691,32.053,30.898,31.075,1881900.0
2019-03-05,31.691,32.053,30.898,31.075,1881900.0
2019-03-06,30.852,30.991,30.459,30.644,1502900.0
2019-03-07,30.644,31.075,30.344,30.406,1523000.0
2019-03-08,30.429,31.06,30.429,30.929,1403300.0
2019-03-09,30.429,31.06,30.429,30.929,1403300.0
2019-03-10,30.429,31.06,30.429,30.929,1403300.0
2019-03-11,30.952,31.268,30.814,30.968,1701000.0
2019-03-12,31.245,32.038,31.145,31.676,1168500.0
2019-03-13,31.953,33.031,31.738,32.654,1723500.0
2019-03-14,32.846,33.47,32.638,33.047,1633400.0
2019-03-15,32.954,33.532,32.923,33.262,2574300.0
2019-03-16,32.954,33.532,32.923,33.262,2574300.0
2019-03-17,32.954,33.532,32.923,33.262,2574300.0
2019-03-18,33.416,33.57,33.139,33.331,739400.0
2019-03-19,33.185,33.432,33.07,33.262,651800.0
2019-03-20,33.108,33.262,32.654,32.731,1174700.0
2019-03-21,32.754,32.877,31.953,32.146,1443100.0
2019-03-22,31.568,31.922,31.106,31.476,2005400.0
2019-03-23,31.568,31.922,31.106,31.476,2005400.0
2019-03-24,31.568,31.922,31.106,31.476,2005400.0
2019-03-25,31.484,32.23,31.268,31.907,1174000.0
2019-03-26,32.277,32.893,31.784,32.407,961300.0
2019-03-27,31.969,32.292,31.453,31.715,1404700.0
2019-03-28,31.514,32.954,31.199,32.846,1603900.0
2019-03-29,32.816,33.493,32.669,32.885,1476600.0
2019-03-30,32.816,33.493,32.669,32.885,1476600.0
2019-03-31,32.816,33.493,32.669,32.885,1476600.0
2019-04-01,33.355,33.501,32.646,33.362,882200.0
2019-04-02,33.493,33.709,32.623,32.723,1319700.0
2019-04-03,32.762,33.878,32.762,33.37,1315400.0
2019-04-04,33.501,34.448,33.316,33.755,1297600.0
2019-04-05,33.917,34.671,33.878,33.886,1419000.0
2019-04-06,33.917,34.671,33.878,33.886,1419000.0
2019-04-07,33.917,34.671,33.878,33.886,1419000.0
2019-04-08,34.032,35.072,33.578,34.109,1294300.0
2019-04-09,34.109,34.109,33.016,33.016,1118500.0
2019-04-10,33.401,33.793,32.731,32.923,1733200.0
2019-04-11,33.047,33.185,32.338,32.338,635700.0
2019-04-12,32.253,32.654,31.845,32.346,1180000.0
2019-04-13,32.253,32.654,31.845,32.346,1180000.0
2019-04-14,32.253,32.654,31.845,32.346,1180000.0
2019-04-15,32.569,32.923,32.269,32.585,931100.0
2019-04-16,32.508,33.254,32.508,32.977,862900.0
2019-04-17,33.124,33.154,31.992,32.577,1895200.0
2019-04-18,32.762,32.885,32.223,32.623,801200.0
2019-04-19,32.762,32.885,32.223,32.623,801200.0
2019-04-20,32.762,32.885,32.223,32.623,801200.0
2019-04-21,32.762,32.885,32.223,32.623,801200.0
2019-04-22,32.677,33.416,32.407,32.993,791200.0
2019-04-23,33.254,33.693,33.0,33.416,797000.0
2019-04-24,33.455,33.524,33.193,33.254,920700.0
2019-04-25,33.539,34.178,33.293,33.763,1044100.0
2019-04-26,33.801,34.379,33.724,34.094,1293500.0
2019-04-27,33.801,34.379,33.724,34.094,1293500.0
2019-04-28,33.801,34.379,33.724,34.094,1293500.0
2019-04-29,34.278,34.64,34.178,34.355,1247000.0
2019-04-30,34.556,34.563,33.77,34.255,983600.0
2019-05-01,34.556,34.563,33.77,34.255,983600.0
2019-05-02,34.255,34.255,33.301,33.416,1363100.0
2019-05-03,33.501,33.763,32.777,32.777,2162700.0
2019-05-04,33.501,33.763,32.777,32.777,2162700.0
2019-05-05,33.501,33.763,32.777,32.777,2162700.0
2019-05-06,32.708,32.939,32.192,32.846,1143700.0
2019-05-07,32.88,32.888,32.263,32.564,1361900.0
2019-05-08,32.819,33.212,32.525,32.525,1004500.0
2019-05-09,32.603,32.834,31.839,32.68,1424300.0
2019-05-10,32.641,33.258,32.495,32.849,1188100.0
2019-05-11,32.641,33.258,32.495,32.849,1188100.0
2019-05-12,32.641,33.258,32.495,32.849,1188100.0
2019-05-13,32.332,32.896,32.217,32.672,1439400.0
2019-05-14,32.726,32.788,32.008,32.255,1782700.0
2019-05-15,32.024,33.019,31.445,32.41,2074300.0
2019-05-16,32.101,32.41,31.607,32.07,1638600.0
2019-05-17,32.07,32.109,30.967,31.059,2218700.0
2019-05-18,32.07,32.109,30.967,31.059,2218700.0
2019-05-19,32.07,32.109,30.967,31.059,2218700.0
2019-05-20,31.229,32.44,31.106,32.332,1572400.0
2019-05-21,32.603,33.073,32.34,32.626,823600.0
2019-05-22,32.626,32.873,32.371,32.525,817600.0
2019-05-23,32.61,32.657,32.032,32.116,953200.0
2019-05-24,32.433,32.433,32.039,32.224,1102400.0
2019-05-25,32.433,32.433,32.039,32.224,1102400.0
2019-05-26,32.433,32.433,32.039,32.224,1102400.0
2019-05-27,32.371,32.849,32.317,32.348,593500.0
2019-05-28,32.379,33.258,32.34,32.849,2470900.0
2019-05-29,32.849,33.405,32.533,33.181,1096700.0
2019-05-30,32.988,34.169,32.919,34.115,1430300.0
2019-05-31,34.061,35.743,33.783,35.743,2646700.0
2019-06-01,34.061,35.743,33.783,35.743,2646700.0
2019-06-02,34.061,35.743,33.783,35.743,2646700.0
2019-06-03,35.735,36.353,35.419,36.353,1714300.0
2019-06-04,36.114,36.353,35.45,35.89,1974600.0
2019-06-05,35.627,36.198,35.612,35.99,1435700.0
2019-06-06,36.013,36.075,35.249,35.558,2025200.0
2019-06-07,35.882,36.685,35.651,35.651,2000300.0
2019-06-08,35.882,36.685,35.651,35.651,2000300.0
2019-06-09,35.882,36.685,35.651,35.651,2000300.0
2019-06-10,35.496,35.797,34.686,34.794,2217200.0
2019-06-11,35.033,35.226,34.578,34.686,2266800.0
2019-06-12,34.686,34.894,33.953,33.953,1811200.0
2019-06-13,34.184,34.786,33.976,34.254,2460600.0
2019-06-14,34.362,34.817,33.652,33.652,1779300.0
2019-06-15,34.362,34.817,33.652,33.652,1779300.0
2019-06-16,34.362,34.817,33.652,33.652,1779300.0
2019-06-17,33.652,34.046,33.181,33.228,1260100.0
2019-06-18,33.567,34.138,33.42,33.706,1396500.0
2019-06-19,33.698,33.868,33.174,33.459,1757600.0
2019-06-20,33.698,33.868,33.174,33.459,1757600.0
2019-06-21,33.876,33.907,33.251,33.328,3145300.0
2019-06-22,33.876,33.907,33.251,33.328,3145300.0
2019-06-23,33.876,33.907,33.251,33.328,3145300.0
2019-06-24,33.451,33.737,32.857,33.135,2287600.0
2019-06-25,33.289,33.312,32.641,32.741,1584700.0
2019-06-26,33.104,33.197,32.101,32.788,3237200.0
2019-06-27,32.456,33.042,32.232,32.942,2108100.0
2019-06-28,33.066,33.783,32.988,33.544,2516500.0
2019-06-29,33.066,33.783,32.988,33.544,2516500.0
2019-06-30,33.066,33.783,32.988,33.544,2516500.0
2019-07-01,33.914,33.953,33.567,33.567,595800.0
2019-07-02,33.799,33.93,33.235,33.729,1181800.0
2019-07-03,33.42,34.57,33.274,33.999,1843100.0
2019-07-04,34.478,34.763,34.192,34.215,991800.0
2019-07-05,34.231,34.586,34.007,34.377,744100.0
2019-07-06,34.231,34.586,34.007,34.377,744100.0
2019-07-07,34.231,34.586,34.007,34.377,744100.0
2019-07-08,34.532,34.871,34.238,34.856,601600.0
2019-07-09,34.532,34.871,34.238,34.856,601600.0
2019-07-10,34.956,35.805,34.956,35.62,1581200.0
2019-07-11,35.789,35.921,35.257,35.519,996500.0
2019-07-12,35.558,36.407,35.558,35.882,1832000.0
2019-07-13,35.558,36.407,35.558,35.882,1832000.0
2019-07-14,35.558,36.407,35.558,35.882,1832000.0
2019-07-15,35.967,36.198,35.373,35.489,922300.0
2019-07-16,35.496,35.874,35.496,35.805,900200.0
2019-07-17,35.882,36.268,35.681,36.036,1106500.0
2019-07-18,36.129,36.268,35.913,36.067,775600.0
2019-07-19,36.152,36.283,35.681,36.191,1121000.0
2019-07-20,36.152,36.283,35.681,36.191,1121000.0
2019-07-21,36.152,36.283,35.681,36.191,1121000.0
2019-07-22,36.137,36.577,35.836,36.306,1035300.0
2019-07-23,36.53,36.53,35.843,35.959,1053700.0
2019-07-24,36.183,36.592,36.067,36.229,1326900.0
2019-07-25,36.322,36.553,35.928,36.06,990600.0
2019-07-26,36.229,37.356,36.229,36.893,1566100.0
2019-07-27,36.229,37.356,36.229,36.893,1566100.0
2019-07-28,36.229,37.356,36.229,36.893,1566100.0
2019-07-29,36.908,37.734,36.438,37.449,1569400.0
2019-07-30,37.479,38.197,37.402,37.695,1084100.0
2019-07-31,37.58,37.819,37.055,37.248,1216900.0
2019-08-01,37.711,38.151,37.117,37.117,1013900.0
2019-08-02,37.117,37.518,36.777,37.294,1287600.0
2019-08-03,37.117,37.518,36.777,37.294,1287600.0
2019-08-04,37.117,37.518,36.777,37.294,1287600.0
2019-08-05,36.847,36.978,36.322,36.577,1377900.0
2019-08-06,37.04,37.533,36.677,37.425,1014100.0
2019-08-07,36.785,36.831,35.681,36.577,1941200.0
2019-08-08,36.908,37.341,36.399,36.654,1510600.0
2019-08-09,36.654,37.248,36.499,36.932,1600100.0
2019-08-10,36.654,37.248,36.499,36.932,1600100.0
2019-08-11,36.654,37.248,36.499,36.932,1600100.0
2019-08-12,36.399,36.677,35.952,36.422,1050700.0
2019-08-13,36.067,37.109,35.99,36.962,1432200.0
2019-08-14,36.646,36.739,35.465,35.627,1822000.0
2019-08-15,35.643,36.013,34.539,34.995,1636000.0
2019-08-16,35.08,35.512,34.817,34.84,1247000.0
2019-08-17,35.08,35.512,34.817,34.84,1247000.0
2019-08-18,35.08,35.512,34.817,34.84,1247000.0
2019-08-19,35.157,35.519,34.57,34.84,806800.0
2019-08-20,34.84,34.948,34.177,34.192,1256400.0
2019-08-21,34.524,34.524,33.876,34.393,1169300.0
2019-08-22,34.694,34.694,33.961,33.961,565000.0
2019-08-23,33.953,34.262,33.336,33.745,1185300.0
2019-08-24,33.953,34.262,33.336,33.745,1185300.0
2019-08-25,33.953,34.262,33.336,33.745,1185300.0
2019-08-26,34.022,34.03,32.849,33.204,1258900.0
2019-08-27,33.343,33.343,32.695,33.158,2319100.0
2019-08-28,33.081,33.66,32.711,33.529,1694500.0
2019-08-29,33.853,34.046,33.436,33.968,1598300.0
2019-08-30,34.061,35.272,33.891,34.709,1854600.0
2019-08-31,34.061,35.272,33.891,34.709,1854600.0
2019-09-01,34.061,35.272,33.891,34.709,1854600.0
2019-09-02,34.956,35.018,34.146,34.146,677300.0
2019-09-03,34.3,34.455,33.413,33.907,1036300.0
2019-09-04,34.038,34.192,33.49,34.123,1039400.0
2019-09-05,34.2,34.694,34.2,34.485,1389900.0
2019-09-06,34.748,34.987,33.891,33.953,1254200.0
2019-09-07,34.748,34.987,33.891,33.953,1254200.0
2019-09-08,34.748,34.987,33.891,33.953,1254200.0
2019-09-09,33.984,34.539,33.691,33.76,1453200.0
2019-09-10,33.745,34.069,33.59,33.652,826300.0
2019-09-11,33.953,34.339,33.691,34.238,760100.0
2019-09-12,34.601,34.725,34.362,34.47,923600.0
2019-09-13,34.478,34.678,33.968,33.968,728900.0
2019-09-14,34.478,34.678,33.968,33.968,728900.0
2019-09-15,34.478,34.678,33.968,33.968,728900.0
2019-09-16,34.084,34.493,33.845,34.277,837600.0
2019-09-17,34.277,34.478,33.837,33.876,1787700.0
2019-09-18,33.891,34.1,33.737,33.93,788000.0
2019-09-19,34.03,35.095,33.961,34.856,1415700.0
2019-09-20,35.103,35.381,34.3,34.64,1597500.0
2019-09-21,35.103,35.381,34.3,34.64,1597500.0
2019-09-22,35.103,35.381,34.3,34.64,1597500.0
2019-09-23,34.64,34.74,34.208,34.462,673800.0
2019-09-24,34.462,34.671,34.262,34.501,729400.0
2019-09-25,34.339,34.377,33.729,33.961,1313600.0
2019-09-26,33.876,34.092,33.737,33.876,633200.0
2019-09-27,33.953,33.992,33.706,33.914,555000.0
2019-09-28,33.953,33.992,33.706,33.914,555000.0
2019-09-29,33.953,33.992,33.706,33.914,555000.0
2019-09-30,33.953,34.408,33.883,34.254,1048200.0
2019-10-01,34.346,34.346,33.583,34.292,1597700.0
2019-10-02,34.069,34.146,33.652,33.652,1391600.0
2019-10-03,33.76,33.93,33.374,33.93,874700.0
2019-10-04,33.922,34.123,33.606,33.961,715700.0
2019-10-05,33.922,34.123,33.606,33.961,715700.0
2019-10-06,33.922,34.123,33.606,33.961,715700.0
2019-10-07,33.876,34.03,33.035,33.127,1225600.0
2019-10-08,33.22,33.42,32.734,32.927,1041300.0
2019-10-09,33.096,33.204,32.603,32.78,1143400.0
2019-10-10,32.873,32.988,32.541,32.564,1378800.0
2019-10-11,32.927,33.359,32.649,33.266,861000.0
2019-10-12,32.927,33.359,32.649,33.266,861000.0
2019-10-13,32.927,33.359,32.649,33.266,861000.0
2019-10-14,33.382,33.814,32.896,33.814,1143000.0
2019-10-15,33.853,34.046,33.135,33.351,1554600.0
2019-10-16,33.714,33.714,32.749,33.42,1290200.0
2019-10-17,33.467,33.629,33.197,33.621,732100.0
2019-10-18,33.706,33.86,33.351,33.768,1715400.0
2019-10-19,33.706,33.86,33.351,33.768,1715400.0
2019-10-20,33.706,33.86,33.351,33.768,1715400.0
2019-10-21,33.552,34.084,33.359,34.061,838500.0
2019-10-22,33.922,34.323,33.752,33.914,1389100.0
2019-10-23,33.907,34.053,33.567,33.752,1494600.0
2019-10-24,33.799,33.968,33.544,33.806,1159400.0
2019-10-25,33.86,34.046,33.575,33.59,898000.0
2019-10-26,33.86,34.046,33.575,33.59,898000.0
2019-10-27,33.86,34.046,33.575,33.59,898000.0
2019-10-28,33.721,34.246,33.575,34.123,869600.0
2019-10-29,34.215,34.524,34.007,34.485,905500.0
2019-10-30,34.555,34.979,34.107,34.964,864300.0
2019-10-31,34.948,35.087,34.501,34.925,1335600.0
2019-11-01,35.126,35.697,35.049,35.481,1884800.0
2019-11-02,35.126,35.697,35.049,35.481,1884800.0
