,ADVANC TB Equity
2019-08-31,48.221
2019-09-01,48.221
2019-09-02,48.221
2019-09-03,48.221
2019-09-04,48.221
2019-09-05,48.221
2019-09-06,48.221
2019-09-07,48.221
2019-09-08,48.221
2019-09-09,48.221
2019-09-10,48.221
2019-09-11,48.221
2019-09-12,48.221
2019-09-13,48.221
2019-09-14,48.221
2019-09-15,48.221
2019-09-16,48.221
2019-09-17,48.221
2019-09-18,48.221
2019-09-19,48.221
2019-09-20,48.221
2019-09-21,48.221
2019-09-22,48.221
2019-09-23,48.221
2019-09-24,48.221
2019-09-25,48.221
2019-09-26,48.221
2019-09-27,48.221
2019-09-28,48.221
2019-09-29,48.221
2019-09-30,54.9756
2019-10-01,54.9756
2019-10-02,54.9756
2019-10-03,54.9756
2019-10-04,54.9756
2019-10-05,54.9756
2019-10-06,54.9756
2019-10-07,54.9756
2019-10-08,54.9756
2019-10-09,54.9756
2019-10-10,54.9756
2019-10-11,54.9756
2019-10-12,54.9756
2019-10-13,54.9756
2019-10-14,54.9756
2019-10-15,54.9756
2019-10-16,54.9756
2019-10-17,54.9756
2019-10-18,54.9756
2019-10-19,54.9756
2019-10-20,54.9756
2019-10-21,54.9756
2019-10-22,54.9756
2019-10-23,54.9756
2019-10-24,54.9756
2019-10-25,54.9756
2019-10-26,54.9756
2019-10-27,54.9756
2019-10-28,54.9756
2019-10-29,54.9756
2019-10-30,54.9756
2019-10-31,54.9756
2019-11-01,54.9756
2019-11-02,54.9756
2019-11-03,54.9756
2019-11-04,54.9756
2019-11-05,54.9756
2019-11-06,54.9756
2019-11-07,54.9756
2019-11-08,54.9756
2019-11-09,54.9756
2019-11-10,54.9756
2019-11-11,54.9756
2019-11-12,54.9756
2019-11-13,54.9756
2019-11-14,54.9756
2019-11-15,54.9756
2019-11-16,54.9756
2019-11-17,54.9756
2019-11-18,54.9756
2019-11-19,54.9756
2019-11-20,54.9756
2019-11-21,54.9756
2019-11-22,54.9756
2019-11-23,54.9756
2019-11-24,54.9756
2019-11-25,54.9756
2019-11-26,54.9756
2019-11-27,54.9756
2019-11-28,54.9756
2019-11-29,54.9756
2019-11-30,54.9756
2019-12-01,54.9756
2019-12-02,54.9756
2019-12-03,54.9756
2019-12-04,54.9756
2019-12-05,54.9756
2019-12-06,54.9756
2019-12-07,54.9756
2019-12-08,54.9756
2019-12-09,54.9756
2019-12-10,54.9756
2019-12-11,54.9756
2019-12-12,54.9756
2019-12-13,54.9756
2019-12-14,54.9756
2019-12-15,54.9756
2019-12-16,54.9756
2019-12-17,54.9756
2019-12-18,54.9756
2019-12-19,54.9756
2019-12-20,54.9756
2019-12-21,54.9756
2019-12-22,54.9756
2019-12-23,54.9756
2019-12-24,54.9756
2019-12-25,54.9756
2019-12-26,54.9756
2019-12-27,54.9756
2019-12-28,54.9756
2019-12-29,54.9756
2019-12-30,54.9756
2019-12-31,49.1999
2020-01-01,49.1999
2020-01-02,49.1999
2020-01-03,49.1999
2020-01-04,49.1999
2020-01-05,49.1999
2020-01-06,49.1999
2020-01-07,49.1999
2020-01-08,49.1999
2020-01-09,49.1999
2020-01-10,49.1999
2020-01-11,49.1999
2020-01-12,49.1999
2020-01-13,49.1999
2020-01-14,49.1999
2020-01-15,49.1999
2020-01-16,49.1999
2020-01-17,49.1999
2020-01-18,49.1999
2020-01-19,49.1999
2020-01-20,49.1999
2020-01-21,49.1999
2020-01-22,49.1999
2020-01-23,49.1999
2020-01-24,49.1999
2020-01-25,49.1999
2020-01-26,49.1999
2020-01-27,49.1999
2020-01-28,49.1999
2020-01-29,49.1999
2020-01-30,49.1999
2020-01-31,49.1999
2020-02-01,49.1999
2020-02-02,49.1999
2020-02-03,49.1999
2020-02-04,49.1999
2020-02-05,49.1999
2020-02-06,49.1999
2020-02-07,49.1999
2020-02-08,49.1999
2020-02-09,49.1999
2020-02-10,49.1999
2020-02-11,49.1999
2020-02-12,49.1999
2020-02-13,49.1999
2020-02-14,49.1999
2020-02-15,49.1999
2020-02-16,49.1999
2020-02-17,49.1999
2020-02-18,49.1999
2020-02-19,49.1999
2020-02-20,49.1999
2020-02-21,49.1999
2020-02-22,49.1999
2020-02-23,49.1999
2020-02-24,49.1999
2020-02-25,49.1999
2020-02-26,49.1999
2020-02-27,49.1999
2020-02-28,49.1999
2020-02-29,49.1999
2020-03-01,49.1999
2020-03-02,49.1999
2020-03-03,49.1999
2020-03-04,49.1999
2020-03-05,49.1999
2020-03-06,49.1999
2020-03-07,49.1999
2020-03-08,49.1999
2020-03-09,49.1999
2020-03-10,49.1999
2020-03-11,49.1999
2020-03-12,49.1999
2020-03-13,49.1999
2020-03-14,49.1999
2020-03-15,49.1999
2020-03-16,49.1999
2020-03-17,49.1999
2020-03-18,49.1999
2020-03-19,49.1999
2020-03-20,49.1999
2020-03-21,49.1999
2020-03-22,49.1999
2020-03-23,49.1999
2020-03-24,49.1999
2020-03-25,49.1999
2020-03-26,49.1999
2020-03-27,49.1999
2020-03-28,49.1999
2020-03-29,49.1999
2020-03-30,49.1999
2020-03-31,50.0899
2020-04-01,50.0899
2020-04-02,50.0899
2020-04-03,50.0899
2020-04-04,50.0899
2020-04-05,50.0899
2020-04-06,50.0899
2020-04-07,50.0899
2020-04-08,50.0899
2020-04-09,50.0899
2020-04-10,50.0899
2020-04-11,50.0899
2020-04-12,50.0899
2020-04-13,50.0899
2020-04-14,50.0899
2020-04-15,50.0899
2020-04-16,50.0899
2020-04-17,50.0899
2020-04-18,50.0899
2020-04-19,50.0899
2020-04-20,50.0899
2020-04-21,50.0899
2020-04-22,50.0899
2020-04-23,50.0899
2020-04-24,50.0899
2020-04-25,50.0899
2020-04-26,50.0899
2020-04-27,50.0899
2020-04-28,50.0899
2020-04-29,50.0899
2020-04-30,50.0899
2020-05-01,50.0899
2020-05-02,50.0899
2020-05-03,50.0899
2020-05-04,50.0899
2020-05-05,50.0899
2020-05-06,50.0899
2020-05-07,50.0899
2020-05-08,50.0899
2020-05-09,50.0899
2020-05-10,50.0899
2020-05-11,50.0899
2020-05-12,50.0899
2020-05-13,50.0899
2020-05-14,50.0899
2020-05-15,50.0899
2020-05-16,50.0899
2020-05-17,50.0899
2020-05-18,50.0899
2020-05-19,50.0899
2020-05-20,50.0899
2020-05-21,50.0899
2020-05-22,50.0899
2020-05-23,50.0899
2020-05-24,50.0899
2020-05-25,50.0899
2020-05-26,50.0899
2020-05-27,50.0899
2020-05-28,50.0899
2020-05-29,50.0899
2020-05-30,50.0899
2020-05-31,50.0899
2020-06-01,50.0899
2020-06-02,50.0899
2020-06-03,50.0899
2020-06-04,50.0899
2020-06-05,50.0899
2020-06-06,50.0899
2020-06-07,50.0899
2020-06-08,50.0899
2020-06-09,50.0899
2020-06-10,50.0899
2020-06-11,50.0899
2020-06-12,50.0899
2020-06-13,50.0899
2020-06-14,50.0899
2020-06-15,50.0899
2020-06-16,50.0899
2020-06-17,50.0899
2020-06-18,50.0899
2020-06-19,50.0899
2020-06-20,50.0899
2020-06-21,50.0899
2020-06-22,50.0899
2020-06-23,50.0899
2020-06-24,50.0899
2020-06-25,50.0899
2020-06-26,50.0899
2020-06-27,50.0899
2020-06-28,50.0899
2020-06-29,50.0899
2020-06-30,43.572
2020-07-01,43.572
2020-07-02,43.572
2020-07-03,43.572
2020-07-04,43.572
2020-07-05,43.572
2020-07-06,43.572
2020-07-07,43.572
2020-07-08,43.572
2020-07-09,43.572
2020-07-10,43.572
2020-07-11,43.572
2020-07-12,43.572
2020-07-13,43.572
2020-07-14,43.572
2020-07-15,43.572
2020-07-16,43.572
2020-07-17,43.572
2020-07-18,43.572
2020-07-19,43.572
2020-07-20,43.572
2020-07-21,43.572
2020-07-22,43.572
2020-07-23,43.572
2020-07-24,43.572
2020-07-25,43.572
2020-07-26,43.572
2020-07-27,43.572
2020-07-28,43.572
2020-07-29,43.572
2020-07-30,43.572
2020-07-31,43.572
2020-08-01,43.572
2020-08-02,43.572
2020-08-03,43.572
2020-08-04,43.572
2020-08-05,43.572
2020-08-06,43.572
2020-08-07,43.572
2020-08-08,43.572
2020-08-09,43.572
2020-08-10,43.572
2020-08-11,43.572
2020-08-12,43.572
2020-08-13,43.572
2020-08-14,43.572
2020-08-15,43.572
2020-08-16,43.572
2020-08-17,43.572
2020-08-18,43.572
2020-08-19,43.572
2020-08-20,43.572
2020-08-21,43.572
2020-08-22,43.572
2020-08-23,43.572
2020-08-24,43.572
2020-08-25,43.572
2020-08-26,43.572
2020-08-27,43.572
2020-08-28,43.572
2020-08-29,43.572
2020-08-30,43.572
2020-08-31,43.572
2020-09-01,43.572
2020-09-02,43.572
2020-09-03,43.572
2020-09-04,43.572
2020-09-05,43.572
2020-09-06,43.572
2020-09-07,43.572
2020-09-08,43.572
2020-09-09,43.572
2020-09-10,43.572
2020-09-11,43.572
2020-09-12,43.572
2020-09-13,43.572
2020-09-14,43.572
2020-09-15,43.572
2020-09-16,43.572
2020-09-17,43.572
2020-09-18,43.572
2020-09-19,43.572
2020-09-20,43.572
2020-09-21,43.572
2020-09-22,43.572
2020-09-23,43.572
2020-09-24,43.572
2020-09-25,43.572
2020-09-26,43.572
2020-09-27,43.572
2020-09-28,43.572
2020-09-29,43.572
2020-09-30,41.9019
2020-10-01,41.9019
2020-10-02,41.9019
2020-10-03,41.9019
2020-10-04,41.9019
2020-10-05,41.9019
2020-10-06,41.9019
2020-10-07,41.9019
2020-10-08,41.9019
2020-10-09,41.9019
2020-10-10,41.9019
2020-10-11,41.9019
2020-10-12,41.9019
2020-10-13,41.9019
2020-10-14,41.9019
2020-10-15,41.9019
2020-10-16,41.9019
2020-10-17,41.9019
2020-10-18,41.9019
2020-10-19,41.9019
2020-10-20,41.9019
2020-10-21,41.9019
2020-10-22,41.9019
2020-10-23,41.9019
2020-10-24,41.9019
2020-10-25,41.9019
2020-10-26,41.9019
2020-10-27,41.9019
2020-10-28,41.9019
2020-10-29,41.9019
2020-10-30,41.9019
2020-10-31,41.9019
2020-11-01,41.9019
2020-11-02,41.9019
2020-11-03,41.9019
2020-11-04,41.9019
2020-11-05,41.9019
2020-11-06,41.9019
2020-11-07,41.9019
2020-11-08,41.9019
2020-11-09,41.9019
2020-11-10,41.9019
2020-11-11,41.9019
2020-11-12,41.9019
2020-11-13,41.9019
2020-11-14,41.9019
2020-11-15,41.9019
2020-11-16,41.9019
2020-11-17,41.9019
2020-11-18,41.9019
2020-11-19,41.9019
2020-11-20,41.9019
2020-11-21,41.9019
2020-11-22,41.9019
2020-11-23,41.9019
2020-11-24,41.9019
2020-11-25,41.9019
2020-11-26,41.9019
2020-11-27,41.9019
2020-11-28,41.9019
2020-11-29,41.9019
2020-11-30,41.9019
2020-12-01,41.9019
2020-12-02,41.9019
2020-12-03,41.9019
2020-12-04,41.9019
2020-12-05,41.9019
2020-12-06,41.9019
2020-12-07,41.9019
2020-12-08,41.9019
2020-12-09,41.9019
2020-12-10,41.9019
2020-12-11,41.9019
2020-12-12,41.9019
2020-12-13,41.9019
2020-12-14,41.9019
2020-12-15,41.9019
2020-12-16,41.9019
2020-12-17,41.9019
2020-12-18,41.9019
2020-12-19,41.9019
2020-12-20,41.9019
2020-12-21,41.9019
2020-12-22,41.9019
2020-12-23,41.9019
2020-12-24,41.9019
2020-12-25,41.9019
2020-12-26,41.9019
2020-12-27,41.9019
2020-12-28,41.9019
2020-12-29,41.9019
2020-12-30,41.9019
2020-12-31,37.8849
2021-01-01,37.8849
2021-01-02,37.8849
2021-01-03,37.8849
2021-01-04,37.8849
2021-01-05,37.8849
2021-01-06,37.8849
2021-01-07,37.8849
2021-01-08,37.8849
2021-01-09,37.8849
2021-01-10,37.8849
2021-01-11,37.8849
2021-01-12,37.8849
2021-01-13,37.8849
2021-01-14,37.8849
2021-01-15,37.8849
2021-01-16,37.8849
2021-01-17,37.8849
2021-01-18,37.8849
2021-01-19,37.8849
2021-01-20,37.8849
2021-01-21,37.8849
2021-01-22,37.8849
2021-01-23,37.8849
2021-01-24,37.8849
2021-01-25,37.8849
2021-01-26,37.8849
2021-01-27,37.8849
2021-01-28,37.8849
2021-01-29,37.8849
2021-01-30,37.8849
2021-01-31,37.8849
2021-02-01,37.8849
2021-02-02,37.8849
2021-02-03,37.8849
2021-02-04,37.8849
2021-02-05,37.8849
2021-02-06,37.8849
2021-02-07,37.8849
2021-02-08,37.8849
2021-02-09,37.8849
2021-02-10,37.8849
2021-02-11,37.8849
2021-02-12,37.8849
2021-02-13,37.8849
2021-02-14,37.8849
2021-02-15,37.8849
2021-02-16,37.8849
2021-02-17,37.8849
2021-02-18,37.8849
2021-02-19,37.8849
2021-02-20,37.8849
2021-02-21,37.8849
2021-02-22,37.8849
2021-02-23,37.8849
2021-02-24,37.8849
2021-02-25,37.8849
2021-02-26,37.8849
2021-02-27,37.8849
2021-02-28,37.8849
2021-03-01,37.8849
2021-03-02,37.8849
2021-03-03,37.8849
2021-03-04,37.8849
2021-03-05,37.8849
2021-03-06,37.8849
2021-03-07,37.8849
2021-03-08,37.8849
2021-03-09,37.8849
2021-03-10,37.8849
2021-03-11,37.8849
2021-03-12,37.8849
2021-03-13,37.8849
2021-03-14,37.8849
2021-03-15,37.8849
2021-03-16,37.8849
2021-03-17,37.8849
2021-03-18,37.8849
2021-03-19,37.8849
2021-03-20,37.8849
2021-03-21,37.8849
2021-03-22,37.8849
2021-03-23,37.8849
2021-03-24,37.8849
2021-03-25,37.8849
2021-03-26,37.8849
2021-03-27,37.8849
2021-03-28,37.8849
2021-03-29,37.8849
2021-03-30,37.8849
2021-03-31,40.1278
2021-04-01,40.1278
2021-04-02,40.1278
2021-04-03,40.1278
2021-04-04,40.1278
2021-04-05,40.1278
2021-04-06,40.1278
2021-04-07,40.1278
2021-04-08,40.1278
2021-04-09,40.1278
2021-04-10,40.1278
2021-04-11,40.1278
2021-04-12,40.1278
2021-04-13,40.1278
2021-04-14,40.1278
2021-04-15,40.1278
2021-04-16,40.1278
2021-04-17,40.1278
2021-04-18,40.1278
2021-04-19,40.1278
2021-04-20,40.1278
2021-04-21,40.1278
2021-04-22,40.1278
2021-04-23,40.1278
2021-04-24,40.1278
2021-04-25,40.1278
2021-04-26,40.1278
2021-04-27,40.1278
2021-04-28,40.1278
2021-04-29,40.1278
2021-04-30,40.1278
2021-05-01,40.1278
2021-05-02,40.1278
2021-05-03,40.1278
2021-05-04,40.1278
2021-05-05,40.1278
2021-05-06,40.1278
2021-05-07,40.1278
2021-05-08,40.1278
2021-05-09,40.1278
2021-05-10,40.1278
2021-05-11,40.1278
2021-05-12,40.1278
2021-05-13,40.1278
2021-05-14,40.1278
2021-05-15,40.1278
2021-05-16,40.1278
2021-05-17,40.1278
2021-05-18,40.1278
2021-05-19,40.1278
2021-05-20,40.1278
2021-05-21,40.1278
2021-05-22,40.1278
2021-05-23,40.1278
2021-05-24,40.1278
2021-05-25,40.1278
2021-05-26,40.1278
2021-05-27,40.1278
2021-05-28,40.1278
2021-05-29,40.1278
2021-05-30,40.1278
2021-05-31,40.1278
2021-06-01,40.1278
2021-06-02,40.1278
2021-06-03,40.1278
2021-06-04,40.1278
2021-06-05,40.1278
2021-06-06,40.1278
2021-06-07,40.1278
2021-06-08,40.1278
2021-06-09,40.1278
2021-06-10,40.1278
2021-06-11,40.1278
2021-06-12,40.1278
2021-06-13,40.1278
2021-06-14,40.1278
2021-06-15,40.1278
2021-06-16,40.1278
2021-06-17,40.1278
2021-06-18,40.1278
2021-06-19,40.1278
2021-06-20,40.1278
2021-06-21,40.1278
2021-06-22,40.1278
2021-06-23,40.1278
2021-06-24,40.1278
2021-06-25,40.1278
2021-06-26,40.1278
2021-06-27,40.1278
2021-06-28,40.1278
2021-06-29,40.1278
2021-06-30,36.4547
2021-07-01,36.4547
2021-07-02,36.4547
2021-07-03,36.4547
2021-07-04,36.4547
2021-07-05,36.4547
2021-07-06,36.4547
2021-07-07,36.4547
2021-07-08,36.4547
2021-07-09,36.4547
2021-07-10,36.4547
2021-07-11,36.4547
2021-07-12,36.4547
2021-07-13,36.4547
2021-07-14,36.4547
2021-07-15,36.4547
2021-07-16,36.4547
2021-07-17,36.4547
2021-07-18,36.4547
2021-07-19,36.4547
2021-07-20,36.4547
2021-07-21,36.4547
2021-07-22,36.4547
2021-07-23,36.4547
2021-07-24,36.4547
2021-07-25,36.4547
2021-07-26,36.4547
2021-07-27,36.4547
2021-07-28,36.4547
2021-07-29,36.4547
2021-07-30,36.4547
2021-07-31,36.4547
2021-08-01,36.4547
2021-08-02,36.4547
2021-08-03,36.4547
2021-08-04,36.4547
2021-08-05,36.4547
2021-08-06,36.4547
2021-08-07,36.4547
2021-08-08,36.4547
2021-08-09,36.4547
2021-08-10,36.4547
2021-08-11,36.4547
2021-08-12,36.4547
2021-08-13,36.4547
2021-08-14,36.4547
2021-08-15,36.4547
2021-08-16,36.4547
2021-08-17,36.4547
2021-08-18,36.4547
2021-08-19,36.4547
2021-08-20,36.4547
2021-08-21,36.4547
2021-08-22,36.4547
2021-08-23,36.4547
2021-08-24,36.4547
2021-08-25,36.4547
2021-08-26,36.4547
2021-08-27,36.4547
2021-08-28,36.4547
2021-08-29,36.4547
2021-08-30,36.4547
2021-08-31,36.4547
2021-09-01,36.4547
2021-09-02,36.4547
2021-09-03,36.4547
2021-09-04,36.4547
2021-09-05,36.4547
2021-09-06,36.4547
2021-09-07,36.4547
2021-09-08,36.4547
2021-09-09,36.4547
2021-09-10,36.4547
2021-09-11,36.4547
2021-09-12,36.4547
2021-09-13,36.4547
2021-09-14,36.4547
2021-09-15,36.4547
2021-09-16,36.4547
2021-09-17,36.4547
2021-09-18,36.4547
2021-09-19,36.4547
2021-09-20,36.4547
2021-09-21,36.4547
2021-09-22,36.4547
2021-09-23,36.4547
2021-09-24,36.4547
2021-09-25,36.4547
2021-09-26,36.4547
2021-09-27,36.4547
2021-09-28,36.4547
2021-09-29,36.4547
2021-09-30,38.0165
2021-10-01,38.0165
2021-10-02,38.0165
2021-10-03,38.0165
2021-10-04,38.0165
2021-10-05,38.0165
2021-10-06,38.0165
2021-10-07,38.0165
2021-10-08,38.0165
2021-10-09,38.0165
2021-10-10,38.0165
2021-10-11,38.0165
2021-10-12,38.0165
2021-10-13,38.0165
2021-10-14,38.0165
2021-10-15,38.0165
2021-10-16,38.0165
2021-10-17,38.0165
2021-10-18,38.0165
2021-10-19,38.0165
2021-10-20,38.0165
2021-10-21,38.0165
2021-10-22,38.0165
2021-10-23,38.0165
2021-10-24,38.0165
2021-10-25,38.0165
2021-10-26,38.0165
2021-10-27,38.0165
2021-10-28,38.0165
2021-10-29,38.0165
2021-10-30,38.0165
2021-10-31,38.0165
2021-11-01,38.0165
2021-11-02,38.0165
2021-11-03,38.0165
2021-11-04,38.0165
2021-11-05,38.0165
2021-11-06,38.0165
2021-11-07,38.0165
2021-11-08,38.0165
2021-11-09,38.0165
2021-11-10,38.0165
2021-11-11,38.0165
2021-11-12,38.0165
2021-11-13,38.0165
2021-11-14,38.0165
2021-11-15,38.0165
2021-11-16,38.0165
2021-11-17,38.0165
2021-11-18,38.0165
2021-11-19,38.0165
2021-11-20,38.0165
2021-11-21,38.0165
2021-11-22,38.0165
2021-11-23,38.0165
2021-11-24,38.0165
2021-11-25,38.0165
2021-11-26,38.0165
2021-11-27,38.0165
2021-11-28,38.0165
2021-11-29,38.0165
2021-11-30,38.0165
2021-12-01,38.0165
2021-12-02,38.0165
2021-12-03,38.0165
2021-12-04,38.0165
2021-12-05,38.0165
2021-12-06,38.0165
2021-12-07,38.0165
2021-12-08,38.0165
2021-12-09,38.0165
2021-12-10,38.0165
2021-12-11,38.0165
2021-12-12,38.0165
2021-12-13,38.0165
2021-12-14,38.0165
2021-12-15,38.0165
2021-12-16,38.0165
2021-12-17,38.0165
2021-12-18,38.0165
2021-12-19,38.0165
2021-12-20,38.0165
2021-12-21,38.0165
2021-12-22,38.0165
2021-12-23,38.0165
2021-12-24,38.0165
2021-12-25,38.0165
2021-12-26,38.0165
2021-12-27,38.0165
2021-12-28,38.0165
2021-12-29,38.0165
2021-12-30,38.0165
2021-12-31,34.2384
2022-01-01,34.2384
2022-01-02,34.2384
2022-01-03,34.2384
2022-01-04,34.2384
2022-01-05,34.2384
2022-01-06,34.2384
2022-01-07,34.2384
2022-01-08,34.2384
2022-01-09,34.2384
2022-01-10,34.2384
2022-01-11,34.2384
2022-01-12,34.2384
2022-01-13,34.2384
2022-01-14,34.2384
2022-01-15,34.2384
2022-01-16,34.2384
2022-01-17,34.2384
2022-01-18,34.2384
2022-01-19,34.2384
2022-01-20,34.2384
2022-01-21,34.2384
2022-01-22,34.2384
2022-01-23,34.2384
2022-01-24,34.2384
2022-01-25,34.2384
2022-01-26,34.2384
2022-01-27,34.2384
2022-01-28,34.2384
2022-01-29,34.2384
2022-01-30,34.2384
2022-01-31,34.2384
2022-02-01,34.2384
2022-02-02,34.2384
2022-02-03,34.2384
2022-02-04,34.2384
2022-02-05,34.2384
2022-02-06,34.2384
2022-02-07,34.2384
2022-02-08,34.2384
2022-02-09,34.2384
2022-02-10,34.2384
2022-02-11,34.2384
2022-02-12,34.2384
2022-02-13,34.2384
2022-02-14,34.2384
2022-02-15,34.2384
2022-02-16,34.2384
2022-02-17,34.2384
2022-02-18,34.2384
2022-02-19,34.2384
2022-02-20,34.2384
2022-02-21,34.2384
2022-02-22,34.2384
2022-02-23,34.2384
2022-02-24,34.2384
2022-02-25,34.2384
2022-02-26,34.2384
2022-02-27,34.2384
2022-02-28,34.2384
2022-03-01,34.2384
2022-03-02,34.2384
2022-03-03,34.2384
2022-03-04,34.2384
2022-03-05,34.2384
2022-03-06,34.2384
2022-03-07,34.2384
2022-03-08,34.2384
2022-03-09,34.2384
2022-03-10,34.2384
2022-03-11,34.2384
2022-03-12,34.2384
2022-03-13,34.2384
2022-03-14,34.2384
2022-03-15,34.2384
2022-03-16,34.2384
2022-03-17,34.2384
2022-03-18,34.2384
2022-03-19,34.2384
2022-03-20,34.2384
2022-03-21,34.2384
2022-03-22,34.2384
2022-03-23,34.2384
2022-03-24,34.2384
2022-03-25,34.2384
2022-03-26,34.2384
2022-03-27,34.2384
2022-03-28,34.2384
2022-03-29,34.2384
2022-03-30,34.2384
2022-03-31,36.1405
2022-04-01,36.1405
2022-04-02,36.1405
2022-04-03,36.1405
2022-04-04,36.1405
2022-04-05,36.1405
2022-04-06,36.1405
2022-04-07,36.1405
2022-04-08,36.1405
2022-04-09,36.1405
2022-04-10,36.1405
2022-04-11,36.1405
2022-04-12,36.1405
2022-04-13,36.1405
2022-04-14,36.1405
2022-04-15,36.1405
2022-04-16,36.1405
2022-04-17,36.1405
2022-04-18,36.1405
2022-04-19,36.1405
2022-04-20,36.1405
2022-04-21,36.1405
2022-04-22,36.1405
2022-04-23,36.1405
2022-04-24,36.1405
2022-04-25,36.1405
2022-04-26,36.1405
2022-04-27,36.1405
2022-04-28,36.1405
2022-04-29,36.1405
2022-04-30,36.1405
2022-05-01,36.1405
2022-05-02,36.1405
2022-05-03,36.1405
2022-05-04,36.1405
2022-05-05,36.1405
2022-05-06,36.1405
2022-05-07,36.1405
2022-05-08,36.1405
2022-05-09,36.1405
2022-05-10,36.1405
2022-05-11,36.1405
2022-05-12,36.1405
2022-05-13,36.1405
2022-05-14,36.1405
2022-05-15,36.1405
2022-05-16,36.1405
2022-05-17,36.1405
2022-05-18,36.1405
2022-05-19,36.1405
2022-05-20,36.1405
2022-05-21,36.1405
2022-05-22,36.1405
2022-05-23,36.1405
2022-05-24,36.1405
2022-05-25,36.1405
2022-05-26,36.1405
2022-05-27,36.1405
2022-05-28,36.1405
2022-05-29,36.1405
2022-05-30,36.1405
2022-05-31,36.1405
2022-06-01,36.1405
2022-06-02,36.1405
2022-06-03,36.1405
2022-06-04,36.1405
2022-06-05,36.1405
2022-06-06,36.1405
2022-06-07,36.1405
2022-06-08,36.1405
2022-06-09,36.1405
2022-06-10,36.1405
2022-06-11,36.1405
2022-06-12,36.1405
2022-06-13,36.1405
2022-06-14,36.1405
2022-06-15,36.1405
2022-06-16,36.1405
2022-06-17,36.1405
2022-06-18,36.1405
2022-06-19,36.1405
2022-06-20,36.1405
2022-06-21,36.1405
2022-06-22,36.1405
2022-06-23,36.1405
2022-06-24,36.1405
2022-06-25,36.1405
2022-06-26,36.1405
2022-06-27,36.1405
2022-06-28,36.1405
2022-06-29,36.1405
2022-06-30,32.1519
2022-07-01,32.1519
2022-07-02,32.1519
2022-07-03,32.1519
2022-07-04,32.1519
2022-07-05,32.1519
2022-07-06,32.1519
2022-07-07,32.1519
2022-07-08,32.1519
2022-07-09,32.1519
2022-07-10,32.1519
2022-07-11,32.1519
2022-07-12,32.1519
2022-07-13,32.1519
2022-07-14,32.1519
2022-07-15,32.1519
2022-07-16,32.1519
2022-07-17,32.1519
2022-07-18,32.1519
2022-07-19,32.1519
2022-07-20,32.1519
2022-07-21,32.1519
2022-07-22,32.1519
2022-07-23,32.1519
2022-07-24,32.1519
2022-07-25,32.1519
2022-07-26,32.1519
2022-07-27,32.1519
2022-07-28,32.1519
2022-07-29,32.1519
2022-07-30,32.1519
2022-07-31,32.1519
2022-08-01,32.1519
2022-08-02,32.1519
2022-08-03,32.1519
2022-08-04,32.1519
2022-08-05,32.1519
2022-08-06,32.1519
2022-08-07,32.1519
2022-08-08,32.1519
2022-08-09,32.1519
2022-08-10,32.1519
2022-08-11,32.1519
2022-08-12,32.1519
2022-08-13,32.1519
2022-08-14,32.1519
2022-08-15,32.1519
2022-08-16,32.1519
2022-08-17,32.1519
2022-08-18,32.1519
2022-08-19,32.1519
2022-08-20,32.1519
2022-08-21,32.1519
2022-08-22,32.1519
2022-08-23,32.1519
2022-08-24,32.1519
2022-08-25,32.1519
2022-08-26,32.1519
2022-08-27,32.1519
2022-08-28,32.1519
2022-08-29,32.1519
2022-08-30,32.1519
2022-08-31,32.1519
2022-09-01,32.1519
2022-09-02,32.1519
2022-09-03,32.1519
2022-09-04,32.1519
2022-09-05,32.1519
2022-09-06,32.1519
2022-09-07,32.1519
2022-09-08,32.1519
2022-09-09,32.1519
2022-09-10,32.1519
2022-09-11,32.1519
2022-09-12,32.1519
2022-09-13,32.1519
2022-09-14,32.1519
2022-09-15,32.1519
2022-09-16,32.1519
2022-09-17,32.1519
2022-09-18,32.1519
2022-09-19,32.1519
2022-09-20,32.1519
2022-09-21,32.1519
2022-09-22,32.1519
2022-09-23,32.1519
2022-09-24,32.1519
2022-09-25,32.1519
2022-09-26,32.1519
2022-09-27,32.1519
2022-09-28,32.1519
2022-09-29,32.1519
2022-09-30,33.3909
2022-10-01,33.3909
2022-10-02,33.3909
2022-10-03,33.3909
2022-10-04,33.3909
2022-10-05,33.3909
2022-10-06,33.3909
2022-10-07,33.3909
2022-10-08,33.3909
2022-10-09,33.3909
2022-10-10,33.3909
2022-10-11,33.3909
2022-10-12,33.3909
2022-10-13,33.3909
2022-10-14,33.3909
2022-10-15,33.3909
2022-10-16,33.3909
2022-10-17,33.3909
2022-10-18,33.3909
2022-10-19,33.3909
2022-10-20,33.3909
2022-10-21,33.3909
2022-10-22,33.3909
2022-10-23,33.3909
2022-10-24,33.3909
2022-10-25,33.3909
2022-10-26,33.3909
2022-10-27,33.3909
2022-10-28,33.3909
2022-10-29,33.3909
2022-10-30,33.3909
2022-10-31,33.3909
2022-11-01,33.3909
2022-11-02,33.3909
2022-11-03,33.3909
2022-11-04,33.3909
2022-11-05,33.3909
2022-11-06,33.3909
2022-11-07,33.3909
2022-11-08,33.3909
2022-11-09,33.3909
2022-11-10,33.3909
2022-11-11,33.3909
2022-11-12,33.3909
2022-11-13,33.3909
2022-11-14,33.3909
2022-11-15,33.3909
2022-11-16,33.3909
2022-11-17,33.3909
